year,bula_h,pgisced97,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Berlin,Upper Secondary Level,"No, never",0.20666,48,82,0.11848,0.29484
2009,Berlin,Upper Secondary Level,"Yes, less frequently",0.11089,34,82,0.04251,0.17927
2009,Berlin,Second Stage of Tertiary Education,"No, never",0.28452,56,103,0.19696,0.37208
2009,Berlin,Second Stage of Tertiary Education,"Yes, less frequently",0.17789,47,103,0.10368,0.25211
2009,Brandenburg,Upper Secondary Level,"No, never",0.07684,40,136,0.03191,0.12177
2009,Brandenburg,Upper Secondary Level,"Yes, every 2 weeks",0.12473,45,136,0.06900,0.18047
2009,Brandenburg,Upper Secondary Level,"Yes, less frequently",0.15765,51,136,0.09618,0.21912
2009,Brandenburg,Second Stage of Tertiary Education,"No, never",0.12572,42,89,0.05645,0.19499
2009,Brandenburg,Second Stage of Tertiary Education,"Yes, less frequently",0.17381,47,89,0.09463,0.25299
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,"No, never",0.22614,47,47,0.10525,0.34703
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,"Yes, less frequently",0.24543,32,32,0.09394,0.39692
2009,Saxony,Upper Secondary Level,"No, never",0.12490,125,406,0.09270,0.15710
2009,Saxony,Upper Secondary Level,"Yes, every week",0.07080,50,406,0.04582,0.09578
2009,Saxony,Upper Secondary Level,"Yes, every 2 weeks",0.12096,80,406,0.08920,0.15271
2009,Saxony,Upper Secondary Level,"Yes, every 3-4 weeks",0.06534,47,406,0.04127,0.08941
2009,Saxony,Upper Secondary Level,"Yes, less frequently",0.13405,104,406,0.10087,0.16723
2009,Saxony,Second Stage of Tertiary Education,"No, never",0.20681,74,146,0.14088,0.27273
2009,Saxony,Second Stage of Tertiary Education,"Yes, less frequently",0.18856,72,146,0.12489,0.25223
2009,Saxony-Anhalt,Upper Secondary Level,"No, never",0.16204,55,146,0.10206,0.22202
2009,Saxony-Anhalt,Upper Secondary Level,"Yes, every 2 weeks",0.09611,44,146,0.04813,0.14408
2009,Saxony-Anhalt,Upper Secondary Level,"Yes, less frequently",0.10452,47,146,0.05473,0.15432
2009,Saxony-Anhalt,Second Stage of Tertiary Education,"No, never",0.15346,42,42,0.04313,0.26378
2009,Thuringa,Upper Secondary Level,"No, never",0.14043,61,237,0.09610,0.18476
2009,Thuringa,Upper Secondary Level,"Yes, every week",0.07815,39,237,0.04390,0.11239
2009,Thuringa,Upper Secondary Level,"Yes, every 2 weeks",0.08197,38,237,0.04697,0.11697
2009,Thuringa,Upper Secondary Level,"Yes, every 3-4 weeks",0.11509,36,237,0.07437,0.15581
2009,Thuringa,Upper Secondary Level,"Yes, less frequently",0.11289,63,237,0.07251,0.15326
2009,Thuringa,Second Stage of Tertiary Education,"No, never",0.21832,34,66,0.11789,0.31875
2009,Thuringa,Second Stage of Tertiary Education,"Yes, less frequently",0.19057,32,66,0.09509,0.28605
2011,Schleswig-Holstein,Upper Secondary Level,"No, never",0.16249,95,281,0.11928,0.20570
2011,Schleswig-Holstein,Upper Secondary Level,"Yes, every week",0.05585,39,281,0.02896,0.08275
2011,Schleswig-Holstein,Upper Secondary Level,"Yes, every 2 weeks",0.09430,49,281,0.06007,0.12853
2011,Schleswig-Holstein,Upper Secondary Level,"Yes, every 3-4 weeks",0.06588,34,281,0.03683,0.09494
2011,Schleswig-Holstein,Upper Secondary Level,"Yes, less frequently",0.14775,64,281,0.10618,0.18931
2011,Schleswig-Holstein,Post-secondary Non-tertiary Level,"No, never",0.46286,33,33,0.29010,0.63562
2011,Schleswig-Holstein,Second Stage of Tertiary Education,"No, never",0.14498,40,73,0.06366,0.22631
2011,Schleswig-Holstein,Second Stage of Tertiary Education,"Yes, less frequently",0.29862,33,73,0.19291,0.40433
2011,Hamburg,Upper Secondary Level,"No, never",0.17851,37,37,0.05342,0.30361
2011,Lower Saxony,Lower Secondary Level,"No, never",0.11162,42,42,0.01523,0.20801
2011,Lower Saxony,Upper Secondary Level,"No, never",0.21151,290,785,0.18293,0.24010
2011,Lower Saxony,Upper Secondary Level,"Yes, every week",0.06713,96,785,0.04961,0.08464
2011,Lower Saxony,Upper Secondary Level,"Yes, every 2 weeks",0.10073,139,785,0.07966,0.12179
2011,Lower Saxony,Upper Secondary Level,"Yes, every 3-4 weeks",0.04534,67,785,0.03078,0.05991
2011,Lower Saxony,Upper Secondary Level,"Yes, less frequently",0.12866,193,785,0.10522,0.15210
2011,Lower Saxony,Post-secondary Non-tertiary Level,"No, never",0.32894,68,68,0.21644,0.44144
2011,Lower Saxony,First Stage of Tertiary Education,"No, never",0.22083,43,75,0.12631,0.31534
2011,Lower Saxony,First Stage of Tertiary Education,"Yes, less frequently",0.23889,32,75,0.14173,0.33604
2011,Lower Saxony,Second Stage of Tertiary Education,"No, never",0.19853,108,324,0.15502,0.24203
2011,Lower Saxony,Second Stage of Tertiary Education,"Yes, every week",0.11958,56,324,0.08419,0.15497
2011,Lower Saxony,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08868,47,324,0.05767,0.11968
2011,Lower Saxony,Second Stage of Tertiary Education,"Yes, less frequently",0.26663,113,324,0.21841,0.31486
2011,North Rhine-Westphalia,Lower Secondary Level,"No, never",0.13258,104,254,0.09079,0.17436
2011,North Rhine-Westphalia,Lower Secondary Level,"Yes, every week",0.07413,54,254,0.04184,0.10641
2011,North Rhine-Westphalia,Lower Secondary Level,"Yes, every 2 weeks",0.07282,51,254,0.04080,0.10484
2011,North Rhine-Westphalia,Lower Secondary Level,"Yes, less frequently",0.05908,45,254,0.03003,0.08813
2011,North Rhine-Westphalia,Upper Secondary Level,"No, never",0.21666,598,1437,0.19535,0.23797
2011,North Rhine-Westphalia,Upper Secondary Level,"Yes, every week",0.07595,193,1437,0.06224,0.08965
2011,North Rhine-Westphalia,Upper Secondary Level,"Yes, every 2 weeks",0.09216,263,1437,0.07720,0.10712
2011,North Rhine-Westphalia,Upper Secondary Level,"Yes, every 3-4 weeks",0.04045,109,1437,0.03026,0.05064
2011,North Rhine-Westphalia,Upper Secondary Level,"Yes, less frequently",0.09677,274,1437,0.08148,0.11206
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"No, never",0.31137,190,413,0.26665,0.35608
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every week",0.12707,44,413,0.09491,0.15923
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.08917,52,413,0.06165,0.11669
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.06985,34,413,0.04523,0.09446
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, less frequently",0.19816,93,413,0.15966,0.23665
2011,North Rhine-Westphalia,First Stage of Tertiary Education,"No, never",0.21884,68,169,0.15632,0.28136
2011,North Rhine-Westphalia,First Stage of Tertiary Education,"Yes, every 2 weeks",0.11432,39,169,0.06620,0.16244
2011,North Rhine-Westphalia,First Stage of Tertiary Education,"Yes, less frequently",0.21331,62,169,0.15136,0.27525
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,"No, never",0.25409,337,830,0.22445,0.28372
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every week",0.14209,147,830,0.11832,0.16586
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05946,71,830,0.04336,0.07556
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06658,66,830,0.04961,0.08355
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, less frequently",0.19211,209,830,0.16529,0.21893
2011,Hesse,Lower Secondary Level,"No, never",0.18811,34,34,0.05477,0.32145
2011,Hesse,Upper Secondary Level,"No, never",0.18709,167,482,0.15224,0.22194
2011,Hesse,Upper Secondary Level,"Yes, every week",0.08473,70,482,0.05984,0.10961
2011,Hesse,Upper Secondary Level,"Yes, every 2 weeks",0.09736,88,482,0.07087,0.12385
2011,Hesse,Upper Secondary Level,"Yes, every 3-4 weeks",0.06207,59,482,0.04051,0.08364
2011,Hesse,Upper Secondary Level,"Yes, less frequently",0.10154,98,482,0.07455,0.12853
2011,Hesse,Post-secondary Non-tertiary Level,"No, never",0.40474,61,61,0.28054,0.52894
2011,Hesse,First Stage of Tertiary Education,"Yes, less frequently",0.31351,35,35,0.15757,0.46945
2011,Hesse,Second Stage of Tertiary Education,"No, never",0.26611,134,405,0.22302,0.30920
2011,Hesse,Second Stage of Tertiary Education,"Yes, every week",0.09807,67,405,0.06907,0.12707
2011,Hesse,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06953,50,405,0.04473,0.09433
2011,Hesse,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06917,42,405,0.04442,0.09391
2011,Hesse,Second Stage of Tertiary Education,"Yes, less frequently",0.23696,112,405,0.19550,0.27843
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,"No, never",0.13280,37,37,0.02194,0.24366
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"No, never",0.18504,182,477,0.15016,0.21993
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every week",0.10401,78,477,0.07659,0.13144
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every 2 weeks",0.09766,85,477,0.07099,0.12432
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every 3-4 weeks",0.05952,47,477,0.03827,0.08078
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, less frequently",0.12220,85,477,0.09278,0.15162
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"No, never",0.25399,65,121,0.17611,0.33188
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"Yes, less frequently",0.17102,56,121,0.10365,0.23839
2011,Baden-Wuerttemberg,Lower Secondary Level,"No, never",0.18392,82,113,0.11217,0.25567
2011,Baden-Wuerttemberg,Lower Secondary Level,"Yes, every week",0.06593,31,113,0.01997,0.11188
2011,Baden-Wuerttemberg,Upper Secondary Level,"No, never",0.25757,425,985,0.23025,0.28489
2011,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every week",0.07686,134,985,0.06021,0.09350
2011,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every 2 weeks",0.08517,141,985,0.06773,0.10261
2011,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every 3-4 weeks",0.05921,83,985,0.04446,0.07395
2011,Baden-Wuerttemberg,Upper Secondary Level,"Yes, less frequently",0.10540,202,985,0.08622,0.12459
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"No, never",0.25748,67,103,0.17262,0.34234
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"Yes, less frequently",0.09540,36,103,0.03839,0.15241
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,"No, never",0.26441,74,120,0.18518,0.34365
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,"Yes, less frequently",0.16301,46,120,0.09665,0.22938
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,"No, never",0.29993,240,600,0.26324,0.33663
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every week",0.10404,82,600,0.07959,0.12849
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06377,55,600,0.04420,0.08334
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06904,59,600,0.04874,0.08935
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, less frequently",0.18443,164,600,0.15338,0.21549
2011,Bavaria,Lower Secondary Level,"No, never",0.16408,93,125,0.09889,0.22926
2011,Bavaria,Lower Secondary Level,"Yes, every 2 weeks",0.07383,32,125,0.02780,0.11986
2011,Bavaria,Upper Secondary Level,"No, never",0.23117,567,1447,0.20944,0.25289
2011,Bavaria,Upper Secondary Level,"Yes, every week",0.09549,223,1447,0.08034,0.11064
2011,Bavaria,Upper Secondary Level,"Yes, every 2 weeks",0.08505,234,1447,0.07067,0.09943
2011,Bavaria,Upper Secondary Level,"Yes, every 3-4 weeks",0.04912,131,1447,0.03798,0.06026
2011,Bavaria,Upper Secondary Level,"Yes, less frequently",0.12320,292,1447,0.10626,0.14014
2011,Bavaria,Post-secondary Non-tertiary Level,"No, never",0.33606,93,155,0.26145,0.41066
2011,Bavaria,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.09552,31,155,0.04909,0.14194
2011,Bavaria,Post-secondary Non-tertiary Level,"Yes, less frequently",0.10087,31,155,0.05331,0.14844
2011,Bavaria,First Stage of Tertiary Education,"No, never",0.28599,74,168,0.21745,0.35452
2011,Bavaria,First Stage of Tertiary Education,"Yes, every week",0.13492,36,168,0.08310,0.18674
2011,Bavaria,First Stage of Tertiary Education,"Yes, less frequently",0.15255,58,168,0.09802,0.20709
2011,Bavaria,Second Stage of Tertiary Education,"No, never",0.23038,204,629,0.19745,0.26332
2011,Bavaria,Second Stage of Tertiary Education,"Yes, every week",0.10348,108,629,0.07966,0.12730
2011,Bavaria,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08497,69,629,0.06316,0.10678
2011,Bavaria,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08066,69,629,0.05936,0.10196
2011,Bavaria,Second Stage of Tertiary Education,"Yes, less frequently",0.21139,179,629,0.17946,0.24333
2011,Berlin,Upper Secondary Level,"No, never",0.21737,77,149,0.15091,0.28382
2011,Berlin,Upper Secondary Level,"Yes, every week",0.08163,31,149,0.03752,0.12574
2011,Berlin,Upper Secondary Level,"Yes, less frequently",0.11220,41,149,0.06135,0.16305
2011,Berlin,Second Stage of Tertiary Education,"No, never",0.21744,88,237,0.16481,0.27007
2011,Berlin,Second Stage of Tertiary Education,"Yes, every week",0.14257,45,237,0.09796,0.18718
2011,Berlin,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08722,31,237,0.05122,0.12322
2011,Berlin,Second Stage of Tertiary Education,"Yes, less frequently",0.19994,73,237,0.14891,0.25096
2011,Brandenburg,Upper Secondary Level,"No, never",0.15446,100,319,0.11474,0.19418
2011,Brandenburg,Upper Secondary Level,"Yes, every week",0.07440,45,319,0.04555,0.10324
2011,Brandenburg,Upper Secondary Level,"Yes, every 2 weeks",0.14915,79,319,0.11000,0.18831
2011,Brandenburg,Upper Secondary Level,"Yes, every 3-4 weeks",0.04945,33,319,0.02562,0.07327
2011,Brandenburg,Upper Secondary Level,"Yes, less frequently",0.11763,62,319,0.08222,0.15304
2011,Brandenburg,Second Stage of Tertiary Education,"No, never",0.13637,55,111,0.07224,0.20051
2011,Brandenburg,Second Stage of Tertiary Education,"Yes, less frequently",0.17244,56,111,0.10184,0.24303
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,"No, never",0.24851,66,144,0.17768,0.31934
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,"Yes, every 2 weeks",0.07510,39,144,0.03190,0.11829
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,"Yes, less frequently",0.09976,39,144,0.05064,0.14887
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,"No, never",0.26540,39,39,0.12501,0.40579
2011,Saxony,Upper Secondary Level,"No, never",0.15116,172,566,0.12163,0.18070
2011,Saxony,Upper Secondary Level,"Yes, every week",0.07253,73,566,0.05114,0.09392
2011,Saxony,Upper Secondary Level,"Yes, every 2 weeks",0.13715,131,566,0.10879,0.16552
2011,Saxony,Upper Secondary Level,"Yes, every 3-4 weeks",0.06559,60,566,0.04517,0.08600
2011,Saxony,Upper Secondary Level,"Yes, less frequently",0.12915,130,566,0.10149,0.15680
2011,Saxony,Second Stage of Tertiary Education,"No, never",0.23422,114,247,0.18130,0.28715
2011,Saxony,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07705,36,247,0.04372,0.11037
2011,Saxony,Second Stage of Tertiary Education,"Yes, less frequently",0.19530,97,247,0.14576,0.24484
2011,Saxony-Anhalt,Upper Secondary Level,"No, never",0.18570,110,315,0.14269,0.22871
2011,Saxony-Anhalt,Upper Secondary Level,"Yes, every week",0.08061,43,315,0.05050,0.11073
2011,Saxony-Anhalt,Upper Secondary Level,"Yes, every 2 weeks",0.09592,61,315,0.06334,0.12849
2011,Saxony-Anhalt,Upper Secondary Level,"Yes, every 3-4 weeks",0.08430,43,315,0.05356,0.11503
2011,Saxony-Anhalt,Upper Secondary Level,"Yes, less frequently",0.09670,58,315,0.06401,0.12939
2011,Saxony-Anhalt,Second Stage of Tertiary Education,"No, never",0.17944,52,117,0.10961,0.24927
2011,Saxony-Anhalt,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.13281,32,117,0.07105,0.19457
2011,Saxony-Anhalt,Second Stage of Tertiary Education,"Yes, less frequently",0.11889,33,117,0.05999,0.17779
2011,Thuringa,Upper Secondary Level,"No, never",0.15520,110,367,0.11810,0.19230
2011,Thuringa,Upper Secondary Level,"Yes, every week",0.06616,53,367,0.04070,0.09163
2011,Thuringa,Upper Secondary Level,"Yes, every 2 weeks",0.11581,81,367,0.08303,0.14859
2011,Thuringa,Upper Secondary Level,"Yes, every 3-4 weeks",0.07653,42,367,0.04930,0.10377
2011,Thuringa,Upper Secondary Level,"Yes, less frequently",0.10236,81,367,0.07130,0.13341
2011,Thuringa,Second Stage of Tertiary Education,"No, never",0.24162,51,102,0.15813,0.32510
2011,Thuringa,Second Stage of Tertiary Education,"Yes, less frequently",0.18529,51,102,0.10951,0.26106
2013,Schleswig-Holstein,Upper Secondary Level,"No, never",0.19615,111,268,0.14852,0.24378
2013,Schleswig-Holstein,Upper Secondary Level,"Yes, every week",0.07941,41,268,0.04698,0.11184
2013,Schleswig-Holstein,Upper Secondary Level,"Yes, every 2 weeks",0.09726,61,268,0.06172,0.13281
2013,Schleswig-Holstein,Upper Secondary Level,"Yes, less frequently",0.11224,55,268,0.07438,0.15011
2013,Schleswig-Holstein,Second Stage of Tertiary Education,"No, never",0.19381,43,43,0.07426,0.31335
2013,Hamburg,Upper Secondary Level,"No, never",0.12217,40,40,0.01939,0.22496
2013,Hamburg,Second Stage of Tertiary Education,"Yes, less frequently",0.19493,32,32,0.05547,0.33438
2013,Lower Saxony,Lower Secondary Level,"No, never",0.11621,48,48,0.02458,0.20783
2013,Lower Saxony,Upper Secondary Level,"No, never",0.18894,272,721,0.16035,0.21754
2013,Lower Saxony,Upper Secondary Level,"Yes, every week",0.05177,78,721,0.03558,0.06795
2013,Lower Saxony,Upper Secondary Level,"Yes, every 2 weeks",0.10225,138,721,0.08012,0.12439
2013,Lower Saxony,Upper Secondary Level,"Yes, every 3-4 weeks",0.03777,59,721,0.02384,0.05169
2013,Lower Saxony,Upper Secondary Level,"Yes, less frequently",0.11965,174,721,0.09594,0.14336
2013,Lower Saxony,Post-secondary Non-tertiary Level,"No, never",0.28038,57,57,0.16273,0.39803
2013,Lower Saxony,First Stage of Tertiary Education,"No, never",0.26579,37,37,0.12148,0.41009
2013,Lower Saxony,Second Stage of Tertiary Education,"No, never",0.21502,113,318,0.16979,0.26025
2013,Lower Saxony,Second Stage of Tertiary Education,"Yes, every week",0.09932,56,318,0.06640,0.13225
2013,Lower Saxony,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08057,46,318,0.05060,0.11053
2013,Lower Saxony,Second Stage of Tertiary Education,"Yes, less frequently",0.19997,103,318,0.15594,0.24400
2013,North Rhine-Westphalia,Lower Secondary Level,"No, never",0.11370,113,259,0.07497,0.15244
2013,North Rhine-Westphalia,Lower Secondary Level,"Yes, every week",0.06745,57,259,0.03685,0.09806
2013,North Rhine-Westphalia,Lower Secondary Level,"Yes, every 2 weeks",0.02808,38,259,0.00792,0.04824
2013,North Rhine-Westphalia,Lower Secondary Level,"Yes, less frequently",0.06094,51,259,0.03175,0.09013
2013,North Rhine-Westphalia,Upper Secondary Level,"No, never",0.18755,494,1274,0.16611,0.20900
2013,North Rhine-Westphalia,Upper Secondary Level,"Yes, every week",0.06716,176,1274,0.05341,0.08091
2013,North Rhine-Westphalia,Upper Secondary Level,"Yes, every 2 weeks",0.08395,237,1274,0.06872,0.09918
2013,North Rhine-Westphalia,Upper Secondary Level,"Yes, every 3-4 weeks",0.03715,96,1274,0.02676,0.04754
2013,North Rhine-Westphalia,Upper Secondary Level,"Yes, less frequently",0.11629,271,1274,0.09868,0.13390
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"No, never",0.25326,188,377,0.20930,0.29722
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every week",0.09277,39,377,0.06345,0.12210
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.08267,52,377,0.05483,0.11051
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, less frequently",0.17566,98,377,0.13720,0.21412
2013,North Rhine-Westphalia,First Stage of Tertiary Education,"No, never",0.19276,67,132,0.12521,0.26031
2013,North Rhine-Westphalia,First Stage of Tertiary Education,"Yes, less frequently",0.25496,65,132,0.18032,0.32959
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,"No, never",0.20648,317,808,0.17855,0.23441
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every week",0.08392,112,808,0.06479,0.10305
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05769,78,808,0.04160,0.07377
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.09188,78,808,0.07195,0.11181
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, less frequently",0.19564,223,808,0.16827,0.22301
2013,Hesse,Upper Secondary Level,"No, never",0.15937,151,444,0.12529,0.19346
2013,Hesse,Upper Secondary Level,"Yes, every week",0.06969,56,444,0.04598,0.09341
2013,Hesse,Upper Secondary Level,"Yes, every 2 weeks",0.07567,85,444,0.05104,0.10030
2013,Hesse,Upper Secondary Level,"Yes, every 3-4 weeks",0.05708,37,444,0.03548,0.07869
2013,Hesse,Upper Secondary Level,"Yes, less frequently",0.13954,115,444,0.10727,0.17181
2013,Hesse,Post-secondary Non-tertiary Level,"No, never",0.27840,47,79,0.17893,0.37787
2013,Hesse,Post-secondary Non-tertiary Level,"Yes, less frequently",0.17130,32,79,0.08769,0.25492
2013,Hesse,First Stage of Tertiary Education,"Yes, less frequently",0.34708,31,31,0.17673,0.51743
2013,Hesse,Second Stage of Tertiary Education,"No, never",0.22110,125,374,0.17898,0.26321
2013,Hesse,Second Stage of Tertiary Education,"Yes, every week",0.11331,62,374,0.08114,0.14548
2013,Hesse,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.09734,46,374,0.06726,0.12742
2013,Hesse,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06326,34,374,0.03856,0.08796
2013,Hesse,Second Stage of Tertiary Education,"Yes, less frequently",0.19893,107,374,0.15842,0.23945
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,"No, never",0.08636,35,35,-0.00806,0.18079
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"No, never",0.19113,165,438,0.15426,0.22799
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every week",0.06901,62,438,0.04524,0.09277
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every 2 weeks",0.09755,74,438,0.06973,0.12537
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every 3-4 weeks",0.05719,48,438,0.03542,0.07896
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, less frequently",0.09854,89,438,0.07060,0.12649
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"No, never",0.21211,77,127,0.14073,0.28349
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"Yes, less frequently",0.23320,50,127,0.15936,0.30703
2013,Baden-Wuerttemberg,Lower Secondary Level,"No, never",0.15323,79,79,0.07329,0.23317
2013,Baden-Wuerttemberg,Upper Secondary Level,"No, never",0.20318,385,877,0.17654,0.22983
2013,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every week",0.04756,105,877,0.03346,0.06165
2013,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every 2 weeks",0.09855,129,877,0.07881,0.11828
2013,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every 3-4 weeks",0.05221,78,877,0.03748,0.06695
2013,Baden-Wuerttemberg,Upper Secondary Level,"Yes, less frequently",0.10271,180,877,0.08261,0.12282
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"No, never",0.19532,64,96,0.11560,0.27505
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"Yes, less frequently",0.18310,32,96,0.10533,0.26087
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,"No, never",0.20915,65,115,0.13449,0.28381
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,"Yes, less frequently",0.23559,50,115,0.15769,0.31349
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,"No, never",0.26052,211,523,0.22287,0.29817
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every week",0.06400,56,523,0.04300,0.08499
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.04902,47,523,0.03050,0.06754
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05985,52,523,0.03950,0.08020
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, less frequently",0.19266,157,523,0.15883,0.22649
2013,Bavaria,Lower Secondary Level,"No, never",0.15312,94,125,0.08974,0.21651
2013,Bavaria,Lower Secondary Level,"Yes, every 2 weeks",0.06553,31,125,0.02197,0.10908
2013,Bavaria,Upper Secondary Level,"No, never",0.22675,534,1338,0.20431,0.24920
2013,Bavaria,Upper Secondary Level,"Yes, every week",0.08244,206,1338,0.06770,0.09719
2013,Bavaria,Upper Secondary Level,"Yes, every 2 weeks",0.08105,220,1338,0.06642,0.09568
2013,Bavaria,Upper Secondary Level,"Yes, every 3-4 weeks",0.04024,108,1338,0.02971,0.05078
2013,Bavaria,Upper Secondary Level,"Yes, less frequently",0.09660,270,1338,0.08076,0.11243
2013,Bavaria,Post-secondary Non-tertiary Level,"No, never",0.28191,93,93,0.18997,0.37385
2013,Bavaria,First Stage of Tertiary Education,"No, never",0.22096,73,167,0.15785,0.28408
2013,Bavaria,First Stage of Tertiary Education,"Yes, every week",0.12370,33,167,0.07362,0.17379
2013,Bavaria,First Stage of Tertiary Education,"Yes, less frequently",0.20559,61,167,0.14411,0.26707
2013,Bavaria,Second Stage of Tertiary Education,"No, never",0.24363,220,596,0.20914,0.27812
2013,Bavaria,Second Stage of Tertiary Education,"Yes, every week",0.08675,103,596,0.06413,0.10937
2013,Bavaria,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06245,61,596,0.04301,0.08190
2013,Bavaria,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05280,45,596,0.03483,0.07077
2013,Bavaria,Second Stage of Tertiary Education,"Yes, less frequently",0.18640,167,596,0.15511,0.21769
2013,Berlin,Upper Secondary Level,"No, never",0.19397,81,168,0.13400,0.25394
2013,Berlin,Upper Secondary Level,"Yes, every 2 weeks",0.09940,41,168,0.05402,0.14478
2013,Berlin,Upper Secondary Level,"Yes, less frequently",0.09418,46,168,0.04988,0.13848
2013,Berlin,Second Stage of Tertiary Education,"No, never",0.22760,92,199,0.16920,0.28600
2013,Berlin,Second Stage of Tertiary Education,"Yes, every week",0.09657,35,199,0.05543,0.13772
2013,Berlin,Second Stage of Tertiary Education,"Yes, less frequently",0.18690,72,199,0.13260,0.24120
