"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2020","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","kein Migrationshintergrund","2.74","1.5","354","1","1","4","6","7","2.57","2.91","1","7","2","2"
"2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","AkademikerIn","indirekter Migrationshintergrund","2.37","1.5","352","1","1","3","4","6","2.23","2.51","1","7","2","2"
"2020","AkademikerIn","kein Migrationshintergrund","2.28","1.5","5282","1","1","3","4","6","2.25","2.31","1","7","2","2"
"2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","Hauptschule","indirekter Migrationshintergrund","2.76","1.5","332","1","1","4","5","7","2.57","2.95","1","7","2","3"
"2020","Hauptschule","kein Migrationshintergrund","2.63","1.5","4195","1","1","4","5","7","2.58","2.68","1","7","2","2"
"2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Realschule","direkter Migrationshintergrund","2.68","1.5","304","1","1","4","6","7","2.49","2.87","1","7","2","2"
"2020","Realschule","indirekter Migrationshintergrund","2.27","1.5","380","1","1","3","4","7","2.12","2.42","1","7","2","2"
"2020","Realschule","kein Migrationshintergrund","2.46","1.5","5564","1","1","3","4","7","2.42","2.5","1","7","2","2"
"2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
