year,hhtyp,regtyp,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Couple with children,Rural regions,Yes,0.03352,34,1064,0.02270,0.04434
2009,Couple with children,Rural regions,No,0.96648,1030,1064,0.95566,0.97730
2009,Other Combinations,Urban regions,No,0.65246,32,32,0.48483,0.82009
2010,Single-person household,Urban regions,Yes,0.03133,49,1855,0.02340,0.03926
2010,Single-person household,Urban regions,No,0.96867,1806,1855,0.96074,0.97660
2010,Single-person household,Rural regions,Yes,0.03559,32,843,0.02308,0.04811
2010,Single-person household,Rural regions,No,0.96441,811,843,0.95189,0.97692
2010,Couple without children,Urban regions,Yes,0.05476,101,2217,0.04529,0.06423
2010,Couple without children,Urban regions,No,0.94524,2116,2217,0.93577,0.95471
2010,Couple without children,Rural regions,Yes,0.04593,56,1155,0.03386,0.05801
2010,Couple without children,Rural regions,No,0.95407,1099,1155,0.94199,0.96614
2010,Single parent,Urban regions,Yes,0.05199,34,1204,0.03944,0.06453
2010,Single parent,Urban regions,No,0.94801,1170,1204,0.93547,0.96056
2010,Single parent,Rural regions,No,0.98719,634,634,0.97843,0.99595
2010,Couple with children,Urban regions,Yes,0.02793,73,3718,0.02263,0.03322
2010,Couple with children,Urban regions,No,0.97207,3645,3718,0.96678,0.97737
2010,Couple with children,Rural regions,Yes,0.03944,68,1995,0.03090,0.04799
2010,Couple with children,Rural regions,No,0.96056,1927,1995,0.95201,0.96910
2010,Multi-generational household,Urban regions,No,0.85747,45,45,0.75417,0.96077
2010,Multi-generational household,Rural regions,No,0.53224,34,34,0.36200,0.70248
2011,Single-person household,Urban regions,Yes,0.02879,59,2405,0.02211,0.03547
2011,Single-person household,Urban regions,No,0.97121,2346,2405,0.96453,0.97789
2011,Single-person household,Rural regions,Yes,0.03531,39,1130,0.02454,0.04608
2011,Single-person household,Rural regions,No,0.96469,1091,1130,0.95392,0.97546
2011,Couple without children,Urban regions,Yes,0.04650,114,2773,0.03866,0.05434
2011,Couple without children,Urban regions,No,0.95350,2659,2773,0.94566,0.96134
2011,Couple without children,Rural regions,Yes,0.04273,77,1601,0.03282,0.05264
2011,Couple without children,Rural regions,No,0.95727,1524,1601,0.94736,0.96718
2011,Single parent,Urban regions,Yes,0.03962,33,1502,0.02975,0.04949
2011,Single parent,Urban regions,No,0.96038,1469,1502,0.95051,0.97025
2011,Single parent,Rural regions,No,0.98576,789,789,0.97749,0.99404
2011,Couple with children,Urban regions,Yes,0.02556,92,3950,0.02064,0.03048
2011,Couple with children,Urban regions,No,0.97444,3858,3950,0.96952,0.97936
2011,Couple with children,Rural regions,Yes,0.03760,75,2217,0.02968,0.04552
2011,Couple with children,Rural regions,No,0.96240,2142,2217,0.95448,0.97032
2011,Multi-generational household,Urban regions,No,0.87964,54,54,0.79204,0.96724
2011,Multi-generational household,Rural regions,No,0.66815,43,43,0.52574,0.81056
2011,Other Combinations,Urban regions,No,0.66604,42,42,0.52168,0.81041
2012,Single-person household,Urban regions,Yes,0.03257,65,2468,0.02557,0.03958
2012,Single-person household,Urban regions,No,0.96743,2403,2468,0.96042,0.97443
2012,Single-person household,Rural regions,Yes,0.04523,55,1215,0.03354,0.05692
2012,Single-person household,Rural regions,No,0.95477,1160,1215,0.94308,0.96646
2012,Couple without children,Urban regions,Yes,0.04305,117,2774,0.03549,0.05060
2012,Couple without children,Urban regions,No,0.95695,2657,2774,0.94940,0.96451
2012,Couple without children,Rural regions,Yes,0.04453,78,1676,0.03465,0.05441
2012,Couple without children,Rural regions,No,0.95547,1598,1676,0.94559,0.96535
2012,Single parent,Urban regions,Yes,0.04238,31,1400,0.03182,0.05293
2012,Single parent,Urban regions,No,0.95762,1369,1400,0.94707,0.96818
2012,Single parent,Rural regions,No,0.98762,764,764,0.97978,0.99547
2012,Couple with children,Urban regions,Yes,0.02227,79,3690,0.01751,0.02703
2012,Couple with children,Urban regions,No,0.97773,3611,3690,0.97297,0.98249
2012,Couple with children,Rural regions,Yes,0.03714,63,2084,0.02902,0.04526
2012,Couple with children,Rural regions,No,0.96286,2021,2084,0.95474,0.97098
2012,Multi-generational household,Urban regions,No,0.76498,47,47,0.64245,0.88751
2012,Multi-generational household,Rural regions,No,0.76615,49,49,0.64640,0.88589
2012,Other Combinations,Urban regions,No,0.41358,31,31,0.23735,0.58981
2013,Single-person household,Urban regions,Yes,0.02019,48,2629,0.01482,0.02557
2013,Single-person household,Urban regions,No,0.97981,2581,2629,0.97443,0.98518
2013,Single-person household,Rural regions,Yes,0.04166,47,1215,0.03042,0.05290
2013,Single-person household,Rural regions,No,0.95834,1168,1215,0.94710,0.96958
2013,Couple without children,Urban regions,Yes,0.05063,133,2970,0.04275,0.05852
2013,Couple without children,Urban regions,No,0.94937,2837,2970,0.94148,0.95725
2013,Couple without children,Rural regions,Yes,0.05090,87,1669,0.04035,0.06145
2013,Couple without children,Rural regions,No,0.94910,1582,1669,0.93855,0.95965
2013,Single parent,Urban regions,Yes,0.03772,36,1480,0.02801,0.04743
2013,Single parent,Urban regions,No,0.96228,1444,1480,0.95257,0.97199
2013,Single parent,Rural regions,No,0.95321,741,741,0.93800,0.96843
2013,Couple with children,Urban regions,Yes,0.02548,110,4434,0.02084,0.03011
2013,Couple with children,Urban regions,No,0.97452,4324,4434,0.96989,0.97916
2013,Couple with children,Rural regions,Yes,0.03746,73,2207,0.02954,0.04539
2013,Couple with children,Rural regions,No,0.96254,2134,2207,0.95461,0.97046
2013,Multi-generational household,Urban regions,No,0.76510,60,60,0.65692,0.87327
2013,Multi-generational household,Rural regions,No,0.71419,52,52,0.59020,0.83819
2013,Other Combinations,Urban regions,Yes,0.27211,37,261,0.21802,0.32621
2013,Other Combinations,Urban regions,No,0.72789,224,261,0.67379,0.78198
2013,Other Combinations,Rural regions,No,0.57164,74,74,0.45812,0.68516
2014,Single-person household,Urban regions,Yes,0.02585,64,2424,0.01953,0.03217
2014,Single-person household,Urban regions,No,0.97415,2360,2424,0.96783,0.98047
2014,Single-person household,Rural regions,Yes,0.04168,48,1141,0.03008,0.05328
2014,Single-person household,Rural regions,No,0.95832,1093,1141,0.94672,0.96992
2014,Couple without children,Urban regions,Yes,0.05488,140,2751,0.04637,0.06339
2014,Couple without children,Urban regions,No,0.94512,2611,2751,0.93661,0.95363
2014,Couple without children,Rural regions,Yes,0.05556,85,1611,0.04437,0.06675
2014,Couple without children,Rural regions,No,0.94444,1526,1611,0.93325,0.95563
2014,Single parent,Urban regions,Yes,0.04245,37,1183,0.03096,0.05394
2014,Single parent,Urban regions,No,0.95755,1146,1183,0.94606,0.96904
2014,Single parent,Rural regions,No,0.95247,609,609,0.93555,0.96938
2014,Couple with children,Urban regions,Yes,0.02579,94,3783,0.02074,0.03084
2014,Couple with children,Urban regions,No,0.97421,3689,3783,0.96916,0.97926
2014,Couple with children,Rural regions,Yes,0.03752,71,1917,0.02901,0.04603
2014,Couple with children,Rural regions,No,0.96248,1846,1917,0.95397,0.97099
2014,Multi-generational household,Urban regions,No,0.88301,57,57,0.79883,0.96719
2014,Multi-generational household,Rural regions,No,0.81634,42,42,0.69781,0.93486
2014,Other Combinations,Urban regions,No,0.73780,159,159,0.66922,0.80638
2014,Other Combinations,Rural regions,No,0.66844,56,56,0.54402,0.79285
2015,Single-person household,Urban regions,Yes,0.03161,60,2458,0.02469,0.03852
2015,Single-person household,Urban regions,No,0.96839,2398,2458,0.96148,0.97531
2015,Single-person household,Rural regions,Yes,0.03455,38,1169,0.02407,0.04502
2015,Single-person household,Rural regions,No,0.96545,1131,1169,0.95498,0.97593
2015,Couple without children,Urban regions,Yes,0.04515,113,2782,0.03744,0.05287
2015,Couple without children,Urban regions,No,0.95485,2669,2782,0.94713,0.96256
2015,Couple without children,Rural regions,Yes,0.05201,84,1594,0.04110,0.06291
2015,Couple without children,Rural regions,No,0.94799,1510,1594,0.93709,0.95890
2015,Single parent,Urban regions,Yes,0.05142,39,1124,0.03850,0.06433
2015,Single parent,Urban regions,No,0.94858,1085,1124,0.93567,0.96150
2015,Single parent,Rural regions,No,0.92545,562,562,0.90371,0.94718
2015,Couple with children,Urban regions,Yes,0.02405,84,3752,0.01915,0.02895
2015,Couple with children,Urban regions,No,0.97595,3668,3752,0.97105,0.98085
2015,Couple with children,Rural regions,Yes,0.02659,58,1907,0.01937,0.03381
2015,Couple with children,Rural regions,No,0.97341,1849,1907,0.96619,0.98063
2015,Multi-generational household,Urban regions,No,0.79226,68,68,0.69512,0.88940
2015,Multi-generational household,Rural regions,No,0.78995,43,43,0.66676,0.91315
2015,Other Combinations,Urban regions,Yes,0.24484,34,186,0.18287,0.30680
2015,Other Combinations,Urban regions,No,0.75516,152,186,0.69320,0.81713
2015,Other Combinations,Rural regions,No,0.69353,50,50,0.56444,0.82262
2016,Single-person household,Urban regions,Yes,0.03543,70,2607,0.02833,0.04253
2016,Single-person household,Urban regions,No,0.96457,2537,2607,0.95747,0.97167
2016,Single-person household,Rural regions,Yes,0.03858,40,1196,0.02766,0.04950
2016,Single-person household,Rural regions,No,0.96142,1156,1196,0.95050,0.97234
2016,Couple without children,Urban regions,Yes,0.04697,116,2612,0.03885,0.05508
2016,Couple without children,Urban regions,No,0.95303,2496,2612,0.94492,0.96115
2016,Couple without children,Rural regions,Yes,0.06666,89,1546,0.05423,0.07910
2016,Couple without children,Rural regions,No,0.93334,1457,1546,0.92090,0.94577
2016,Single parent,Urban regions,Yes,0.05392,57,1118,0.04067,0.06716
2016,Single parent,Urban regions,No,0.94608,1061,1118,0.93284,0.95933
2016,Single parent,Rural regions,No,0.91459,560,560,0.89143,0.93776
2016,Couple with children,Urban regions,Yes,0.02940,160,4127,0.02425,0.03456
2016,Couple with children,Urban regions,No,0.97060,3967,4127,0.96544,0.97575
2016,Couple with children,Rural regions,Yes,0.03497,91,2075,0.02707,0.04288
2016,Couple with children,Rural regions,No,0.96503,1984,2075,0.95712,0.97293
2016,Multi-generational household,Urban regions,No,0.90057,69,69,0.82944,0.97169
2016,Multi-generational household,Rural regions,No,0.70445,35,35,0.55107,0.85782
2016,Other Combinations,Urban regions,Yes,0.26500,43,270,0.21226,0.31774
2016,Other Combinations,Urban regions,No,0.73500,227,270,0.68226,0.78774
2016,Other Combinations,Rural regions,No,0.82721,96,96,0.75119,0.90324
2017,Single-person household,Urban regions,Yes,0.03676,74,2903,0.02992,0.04361
2017,Single-person household,Urban regions,No,0.96324,2829,2903,0.95639,0.97008
2017,Single-person household,Rural regions,Yes,0.03891,40,1389,0.02874,0.04909
2017,Single-person household,Rural regions,No,0.96109,1349,1389,0.95091,0.97126
2017,Couple without children,Urban regions,Yes,0.05134,124,2965,0.04340,0.05929
2017,Couple without children,Urban regions,No,0.94866,2841,2965,0.94071,0.95660
2017,Couple without children,Rural regions,Yes,0.06734,99,1745,0.05558,0.07910
2017,Couple without children,Rural regions,No,0.93266,1646,1745,0.92090,0.94442
2017,Single parent,Urban regions,Yes,0.05248,50,1163,0.03966,0.06530
2017,Single parent,Urban regions,No,0.94752,1113,1163,0.93470,0.96034
2017,Single parent,Rural regions,Yes,0.07510,33,598,0.05396,0.09625
2017,Single parent,Rural regions,No,0.92490,565,598,0.90375,0.94604
2017,Couple with children,Urban regions,Yes,0.02684,161,4528,0.02213,0.03155
2017,Couple with children,Urban regions,No,0.97316,4367,4528,0.96845,0.97787
2017,Couple with children,Rural regions,Yes,0.03466,94,2301,0.02718,0.04213
2017,Couple with children,Rural regions,No,0.96534,2207,2301,0.95787,0.97282
2017,Multi-generational household,Urban regions,No,0.74777,80,80,0.65200,0.84354
2017,Multi-generational household,Rural regions,No,0.63449,39,39,0.48137,0.78761
2017,Other Combinations,Urban regions,Yes,0.14530,38,358,0.10874,0.18186
2017,Other Combinations,Urban regions,No,0.85470,320,358,0.81814,0.89126
2017,Other Combinations,Rural regions,No,0.77572,133,133,0.70456,0.84688
2018,Single-person household,Urban regions,Yes,0.03803,94,3081,0.03127,0.04478
2018,Single-person household,Urban regions,No,0.96197,2987,3081,0.95522,0.96873
2018,Single-person household,Rural regions,Yes,0.04430,45,1379,0.03343,0.05516
2018,Single-person household,Rural regions,No,0.95570,1334,1379,0.94484,0.96657
2018,Couple without children,Urban regions,Yes,0.06009,147,2929,0.05148,0.06870
2018,Couple without children,Urban regions,No,0.93991,2782,2929,0.93130,0.94852
2018,Couple without children,Rural regions,Yes,0.06435,95,1707,0.05270,0.07599
2018,Couple without children,Rural regions,No,0.93565,1612,1707,0.92401,0.94730
2018,Single parent,Urban regions,Yes,0.05551,63,1182,0.04245,0.06857
2018,Single parent,Urban regions,No,0.94449,1119,1182,0.93143,0.95755
2018,Single parent,Rural regions,No,0.96053,533,533,0.94398,0.97708
2018,Couple with children,Urban regions,Yes,0.02772,178,4334,0.02283,0.03260
2018,Couple with children,Urban regions,No,0.97228,4156,4334,0.96740,0.97717
2018,Couple with children,Rural regions,Yes,0.02698,94,2133,0.02010,0.03385
2018,Couple with children,Rural regions,No,0.97302,2039,2133,0.96615,0.97990
2018,Multi-generational household,Urban regions,Yes,0.23897,34,113,0.15999,0.31796
2018,Multi-generational household,Urban regions,No,0.76103,79,113,0.68204,0.84001
2018,Other Combinations,Urban regions,Yes,0.16973,44,293,0.12667,0.21278
2018,Other Combinations,Urban regions,No,0.83027,249,293,0.78722,0.87333
2018,Other Combinations,Rural regions,No,0.68806,94,94,0.59390,0.78222
2019,Single-person household,No answer / don't know,No,0.95905,236,236,0.93371,0.98439
2019,Single-person household,Urban regions,Yes,0.03740,83,2993,0.03060,0.04419
2019,Single-person household,Urban regions,No,0.96260,2910,2993,0.95581,0.96940
2019,Single-person household,Rural regions,Yes,0.03556,36,1360,0.02571,0.04540
2019,Single-person household,Rural regions,No,0.96444,1324,1360,0.95460,0.97429
2019,Couple without children,No answer / don't know,No,0.97585,128,128,0.94915,1.00255
2019,Couple without children,Urban regions,Yes,0.06396,164,3208,0.05549,0.07243
2019,Couple without children,Urban regions,No,0.93604,3044,3208,0.92757,0.94451
2019,Couple without children,Rural regions,Yes,0.07289,107,1831,0.06098,0.08480
2019,Couple without children,Rural regions,No,0.92711,1724,1831,0.91520,0.93902
2019,Single parent,Urban regions,Yes,0.06191,62,1082,0.04754,0.07628
2019,Single parent,Urban regions,No,0.93809,1020,1082,0.92372,0.95246
2019,Single parent,Rural regions,No,0.94359,501,501,0.92337,0.96382
2019,Couple with children,No answer / don't know,No,0.90805,37,37,0.81366,1.00244
2019,Couple with children,Urban regions,Yes,0.02740,166,4364,0.02255,0.03224
2019,Couple with children,Urban regions,No,0.97260,4198,4364,0.96776,0.97745
2019,Couple with children,Rural regions,Yes,0.03116,80,2125,0.02377,0.03855
2019,Couple with children,Rural regions,No,0.96884,2045,2125,0.96145,0.97623
2019,Multi-generational household,Urban regions,No,0.60863,66,66,0.48998,0.72728
2019,Multi-generational household,Rural regions,No,0.75036,32,32,0.59800,0.90272
2019,Other Combinations,No answer / don't know,No,0.90495,33,33,0.80333,1.00657
2019,Other Combinations,Urban regions,Yes,0.13496,34,235,0.09118,0.17874
2019,Other Combinations,Urban regions,No,0.86504,201,235,0.82126,0.90882
2019,Other Combinations,Rural regions,No,0.75992,82,82,0.66690,0.85294
2020,Single-person household,Urban regions,Yes,0.04276,97,3868,0.03639,0.04914
2020,Single-person household,Urban regions,No,0.95724,3771,3868,0.95086,0.96361
2020,Single-person household,Rural regions,Yes,0.03898,43,1470,0.02908,0.04887
2020,Single-person household,Rural regions,No,0.96102,1427,1470,0.95113,0.97092
2020,Couple without children,Urban regions,Yes,0.06191,153,3412,0.05382,0.07000
2020,Couple without children,Urban regions,No,0.93809,3259,3412,0.93000,0.94618
2020,Couple without children,Rural regions,Yes,0.07339,101,1758,0.06120,0.08558
2020,Couple without children,Rural regions,No,0.92661,1657,1758,0.91442,0.93880
2020,Single parent,Urban regions,Yes,0.07069,65,1110,0.05561,0.08578
2020,Single parent,Urban regions,No,0.92931,1045,1110,0.91422,0.94439
2020,Single parent,Rural regions,No,0.93144,466,466,0.90847,0.95441
2020,Couple with children,Urban regions,Yes,0.02627,164,4536,0.02162,0.03093
2020,Couple with children,Urban regions,No,0.97373,4372,4536,0.96907,0.97838
2020,Couple with children,Rural regions,Yes,0.02763,84,2021,0.02048,0.03478
2020,Couple with children,Rural regions,No,0.97237,1937,2021,0.96522,0.97952
2020,Multi-generational household,Urban regions,No,0.70271,71,71,0.59564,0.80979
2020,Multi-generational household,Rural regions,No,0.63253,37,37,0.47504,0.79003
2020,Other Combinations,Urban regions,Yes,0.12639,34,353,0.09168,0.16110
2020,Other Combinations,Urban regions,No,0.87361,319,353,0.83890,0.90832
2020,Other Combinations,Rural regions,No,0.67919,101,101,0.58770,0.77068
2021,No answer / don't know,Urban regions,No,0.98422,39,39,0.94459,1.02385
2021,Single-person household,Urban regions,Yes,0.03885,62,2525,0.03131,0.04639
2021,Single-person household,Urban regions,No,0.96115,2463,2525,0.95361,0.96869
2021,Single-person household,Rural regions,Yes,0.05124,40,999,0.03756,0.06491
2021,Single-person household,Rural regions,No,0.94876,959,999,0.93509,0.96244
2021,Couple without children,Urban regions,Yes,0.07818,133,2272,0.06714,0.08923
2021,Couple without children,Urban regions,No,0.92182,2139,2272,0.91077,0.93286
2021,Couple without children,Rural regions,Yes,0.06498,73,1212,0.05109,0.07886
2021,Couple without children,Rural regions,No,0.93502,1139,1212,0.92114,0.94891
2021,Single parent,Urban regions,Yes,0.07100,46,684,0.05174,0.09026
2021,Single parent,Urban regions,No,0.92900,638,684,0.90974,0.94826
2021,Single parent,Rural regions,No,0.88584,322,322,0.85105,0.92063
2021,Couple with children,Urban regions,Yes,0.04223,159,2770,0.03474,0.04972
2021,Couple with children,Urban regions,No,0.95777,2611,2770,0.95028,0.96526
2021,Couple with children,Rural regions,Yes,0.02860,71,1239,0.01931,0.03788
2021,Couple with children,Rural regions,No,0.97140,1168,1239,0.96212,0.98069
2021,Multi-generational household,Urban regions,No,0.83176,46,46,0.72246,0.94106
2021,Other Combinations,Urban regions,No,0.86254,228,228,0.81775,0.90734
2021,Other Combinations,Rural regions,No,0.64872,72,72,0.53768,0.75976
2022,No answer / don't know,Urban regions,No,0.91421,296,296,0.88225,0.94616
2022,No answer / don't know,Rural regions,No,0.99131,148,148,0.97631,1.00631
2022,Single-person household,Urban regions,Yes,0.04097,105,4238,0.03500,0.04694
2022,Single-person household,Urban regions,No,0.95903,4133,4238,0.95306,0.96500
2022,Single-person household,Rural regions,Yes,0.06341,66,1585,0.05141,0.07541
2022,Single-person household,Rural regions,No,0.93659,1519,1585,0.92459,0.94859
2022,Couple without children,Urban regions,Yes,0.06994,167,3938,0.06198,0.07791
2022,Couple without children,Urban regions,No,0.93006,3771,3938,0.92209,0.93802
2022,Couple without children,Rural regions,Yes,0.07220,109,1837,0.06036,0.08404
2022,Couple without children,Rural regions,No,0.92780,1728,1837,0.91596,0.93964
2022,Single parent,Urban regions,Yes,0.05327,55,834,0.03802,0.06852
2022,Single parent,Urban regions,No,0.94673,779,834,0.93148,0.96198
2022,Single parent,Rural regions,No,0.92938,378,378,0.90351,0.95524
2022,Couple with children,Urban regions,Yes,0.03711,180,3885,0.03116,0.04305
2022,Couple with children,Urban regions,No,0.96289,3705,3885,0.95695,0.96884
2022,Couple with children,Rural regions,Yes,0.03668,91,1942,0.02832,0.04504
2022,Couple with children,Rural regions,No,0.96332,1851,1942,0.95496,0.97168
2022,Multi-generational household,Urban regions,No,0.66858,45,45,0.52949,0.80767
2022,Other Combinations,Urban regions,Yes,0.07708,52,827,0.05889,0.09527
2022,Other Combinations,Urban regions,No,0.92292,775,827,0.90473,0.94111
2022,Other Combinations,Rural regions,Yes,0.14891,33,354,0.11177,0.18605
2022,Other Combinations,Rural regions,No,0.85109,321,354,0.81395,0.88823
