year,hhtyp,quintil_oecd_hh,hlc0052,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Single-person household,3rd Quintile,No,0.97167,667,667,0.95907,0.98427
2018,Single-person household,4th Quintile,No,0.98325,630,630,0.97322,0.99328
2018,Single-person household,5th Quintile,No,0.99362,557,557,0.98701,1.00024
2018,Couple without children,1st Quintile,Yes,0.18936,149,575,0.15730,0.22141
2018,Couple without children,1st Quintile,No,0.81064,426,575,0.77859,0.84270
2018,Couple without children,2nd Quintile,Yes,0.03822,32,789,0.02483,0.05160
2018,Couple without children,2nd Quintile,No,0.96178,757,789,0.94840,0.97517
2018,Couple without children,3rd Quintile,No,0.98997,841,841,0.98323,0.99671
2018,Couple without children,4th Quintile,No,0.98894,963,963,0.98233,0.99555
2018,Couple without children,5th Quintile,No,0.99405,1383,1383,0.99000,0.99811
2018,Single parent,1st Quintile,Yes,0.48927,442,818,0.45499,0.52355
2018,Single parent,1st Quintile,No,0.51073,376,818,0.47645,0.54501
2018,Single parent,2nd Quintile,Yes,0.16645,85,407,0.13022,0.20268
2018,Single parent,2nd Quintile,No,0.83355,322,407,0.79732,0.86978
2018,Single parent,3rd Quintile,No,0.94534,216,216,0.91496,0.97573
2018,Single parent,4th Quintile,No,0.95677,154,154,0.92455,0.98900
2018,Single parent,5th Quintile,No,0.98614,82,82,0.96068,1.01160
2018,Couple with children,1st Quintile,Yes,0.35649,1073,2045,0.33573,0.37726
2018,Couple with children,1st Quintile,No,0.64351,972,2045,0.62274,0.66427
2018,Couple with children,2nd Quintile,Yes,0.06965,163,1229,0.05541,0.08389
2018,Couple with children,2nd Quintile,No,0.93035,1066,1229,0.91611,0.94459
2018,Couple with children,3rd Quintile,Yes,0.01848,51,1114,0.01056,0.02639
2018,Couple with children,3rd Quintile,No,0.98152,1063,1114,0.97361,0.98944
2018,Couple with children,4th Quintile,No,0.99270,1018,1018,0.98747,0.99793
2018,Couple with children,5th Quintile,No,0.98568,889,889,0.97787,0.99350
2018,Multi-generational household,1st Quintile,Yes,0.62871,49,80,0.52216,0.73525
2018,Multi-generational household,1st Quintile,No,0.37129,31,80,0.26475,0.47784
2018,Other Combinations,1st Quintile,Yes,0.43228,120,227,0.36769,0.49686
2018,Other Combinations,1st Quintile,No,0.56772,107,227,0.50314,0.63231
2018,Other Combinations,2nd Quintile,No,0.78438,39,39,0.65362,0.91514
2018,Other Combinations,3rd Quintile,No,0.85500,35,35,0.73665,0.97336
2018,Other Combinations,5th Quintile,No,0.96796,38,38,0.91121,1.02471
2019,Single-person household,1st Quintile,Yes,0.22150,508,1585,0.20105,0.24195
2019,Single-person household,1st Quintile,No,0.77850,1077,1585,0.75805,0.79895
2019,Single-person household,2nd Quintile,Yes,0.02906,48,838,0.01768,0.04044
2019,Single-person household,2nd Quintile,No,0.97094,790,838,0.95956,0.98232
2019,Single-person household,3rd Quintile,No,0.97896,683,683,0.96819,0.98973
2019,Single-person household,4th Quintile,No,0.98677,646,646,0.97795,0.99559
2019,Single-person household,5th Quintile,No,0.99992,743,743,0.99927,1.00057
2019,Couple without children,1st Quintile,Yes,0.17591,155,525,0.14331,0.20851
2019,Couple without children,1st Quintile,No,0.82409,370,525,0.79149,0.85669
2019,Couple without children,2nd Quintile,Yes,0.03763,36,798,0.02442,0.05084
2019,Couple without children,2nd Quintile,No,0.96237,762,798,0.94916,0.97558
2019,Couple without children,3rd Quintile,No,0.98822,812,812,0.98080,0.99565
2019,Couple without children,4th Quintile,No,0.98862,984,984,0.98199,0.99525
2019,Couple without children,5th Quintile,No,0.99616,1976,1976,0.99344,0.99889
2019,Single parent,1st Quintile,Yes,0.49780,405,709,0.46097,0.53463
2019,Single parent,1st Quintile,No,0.50220,304,709,0.46537,0.53903
2019,Single parent,2nd Quintile,Yes,0.16041,74,379,0.12342,0.19741
2019,Single parent,2nd Quintile,No,0.83959,305,379,0.80259,0.87658
2019,Single parent,3rd Quintile,No,0.92911,218,218,0.89497,0.96326
2019,Single parent,4th Quintile,No,0.99120,160,160,0.97668,1.00572
2019,Couple with children,1st Quintile,Yes,0.36353,1182,1956,0.34220,0.38485
2019,Couple with children,1st Quintile,No,0.63647,774,1956,0.61515,0.65780
2019,Couple with children,2nd Quintile,Yes,0.06301,99,1037,0.04822,0.07781
2019,Couple with children,2nd Quintile,No,0.93699,938,1037,0.92219,0.95178
2019,Couple with children,3rd Quintile,No,0.97903,1013,1013,0.97020,0.98786
2019,Couple with children,4th Quintile,No,0.98390,1015,1015,0.97616,0.99165
2019,Couple with children,5th Quintile,No,0.99909,1418,1418,0.99752,1.00066
2019,Multi-generational household,1st Quintile,Yes,0.40571,44,44,0.25894,0.55248
2019,Other Combinations,1st Quintile,Yes,0.38968,117,175,0.31722,0.46214
2019,Other Combinations,1st Quintile,No,0.61032,58,175,0.53786,0.68278
2019,Other Combinations,2nd Quintile,No,0.89502,46,46,0.80546,0.98458
2019,Other Combinations,3rd Quintile,No,0.83584,40,40,0.71958,0.95210
2019,Other Combinations,4th Quintile,No,0.99359,48,48,0.97078,1.01640
2019,Other Combinations,5th Quintile,No,0.98432,35,35,0.94255,1.02608
2020,Single-person household,Not included in this version of the questionnaire,No,0.95547,145,145,0.92178,0.98916
2020,Single-person household,1st Quintile,Yes,0.20603,605,2002,0.18830,0.22375
2020,Single-person household,1st Quintile,No,0.79397,1397,2002,0.77625,0.81170
2020,Single-person household,2nd Quintile,Yes,0.03407,60,1053,0.02311,0.04503
2020,Single-person household,2nd Quintile,No,0.96593,993,1053,0.95497,0.97689
2020,Single-person household,3rd Quintile,No,0.97384,701,701,0.96201,0.98566
2020,Single-person household,4th Quintile,No,0.99081,652,652,0.98348,0.99814
2020,Single-person household,5th Quintile,No,0.99692,695,695,0.99280,1.00104
2020,Couple without children,1st Quintile,Yes,0.16390,176,643,0.13527,0.19254
2020,Couple without children,1st Quintile,No,0.83610,467,643,0.80746,0.86473
2020,Couple without children,2nd Quintile,Yes,0.02953,35,857,0.01819,0.04087
2020,Couple without children,2nd Quintile,No,0.97047,822,857,0.95913,0.98181
2020,Couple without children,3rd Quintile,No,0.97883,858,858,0.96920,0.98847
2020,Couple without children,4th Quintile,No,0.98954,995,995,0.98321,0.99586
2020,Couple without children,5th Quintile,No,0.99251,1708,1708,0.98842,0.99660
2020,Single parent,1st Quintile,Yes,0.49934,401,705,0.46240,0.53627
2020,Single parent,1st Quintile,No,0.50066,304,705,0.46373,0.53760
2020,Single parent,2nd Quintile,Yes,0.19810,84,382,0.15808,0.23812
2020,Single parent,2nd Quintile,No,0.80190,298,382,0.76188,0.84192
2020,Single parent,3rd Quintile,No,0.96480,217,217,0.94022,0.98938
2020,Single parent,4th Quintile,No,0.95807,141,141,0.92487,0.99127
2020,Single parent,5th Quintile,No,0.97745,115,115,0.95019,1.00470
2020,Couple with children,1st Quintile,Yes,0.34044,1305,2363,0.32133,0.35955
2020,Couple with children,1st Quintile,No,0.65956,1058,2363,0.64045,0.67867
2020,Couple with children,2nd Quintile,Yes,0.06293,110,1066,0.04835,0.07752
2020,Couple with children,2nd Quintile,No,0.93707,956,1066,0.92248,0.95165
2020,Couple with children,3rd Quintile,No,0.99101,937,937,0.98497,0.99706
2020,Couple with children,4th Quintile,No,0.99616,940,940,0.99221,1.00012
2020,Couple with children,5th Quintile,No,0.99754,1102,1102,0.99462,1.00047
2020,Multi-generational household,1st Quintile,Yes,0.44705,43,43,0.29669,0.59742
2020,Other Combinations,1st Quintile,Yes,0.50245,142,251,0.44047,0.56443
2020,Other Combinations,1st Quintile,No,0.49755,109,251,0.43557,0.55953
2020,Other Combinations,2nd Quintile,No,0.78432,65,65,0.68355,0.88509
2020,Other Combinations,3rd Quintile,No,0.93779,49,49,0.86946,1.00612
2021,Single-person household,1st Quintile,Yes,0.18662,289,1169,0.16428,0.20897
2021,Single-person household,1st Quintile,No,0.81338,880,1169,0.79103,0.83572
2021,Single-person household,2nd Quintile,Yes,0.03527,46,675,0.02134,0.04919
2021,Single-person household,2nd Quintile,No,0.96473,629,675,0.95081,0.97866
2021,Single-person household,3rd Quintile,No,0.97918,556,556,0.96730,0.99106
2021,Single-person household,4th Quintile,No,0.98997,508,508,0.98130,0.99864
2021,Single-person household,5th Quintile,No,0.99289,540,540,0.98580,0.99999
2021,Couple without children,1st Quintile,Yes,0.10816,73,384,0.07705,0.13926
2021,Couple without children,1st Quintile,No,0.89184,311,384,0.86074,0.92295
2021,Couple without children,2nd Quintile,No,0.97726,550,550,0.96479,0.98973
2021,Couple without children,3rd Quintile,No,0.99765,564,564,0.99366,1.00165
2021,Couple without children,4th Quintile,No,0.99016,693,693,0.98281,0.99752
2021,Couple without children,5th Quintile,No,0.99479,1239,1239,0.99078,0.99880
2021,Single parent,1st Quintile,Yes,0.42315,183,372,0.37288,0.47343
2021,Single parent,1st Quintile,No,0.57685,189,372,0.52657,0.62712
2021,Single parent,2nd Quintile,Yes,0.10756,59,300,0.07244,0.14268
2021,Single parent,2nd Quintile,No,0.89244,241,300,0.85732,0.92756
2021,Single parent,3rd Quintile,No,0.95406,136,136,0.91875,0.98938
2021,Single parent,4th Quintile,No,0.95882,119,119,0.92297,0.99467
2021,Single parent,5th Quintile,No,0.99919,77,77,0.99281,1.00557
2021,Couple with children,1st Quintile,Yes,0.33165,520,1107,0.30390,0.35939
2021,Couple with children,1st Quintile,No,0.66835,587,1107,0.64061,0.69610
2021,Couple with children,2nd Quintile,Yes,0.03301,89,724,0.01998,0.04603
2021,Couple with children,2nd Quintile,No,0.96699,635,724,0.95397,0.98002
2021,Couple with children,3rd Quintile,No,0.97579,676,676,0.96420,0.98739
2021,Couple with children,4th Quintile,No,0.98238,653,653,0.97229,0.99248
2021,Couple with children,5th Quintile,No,0.99088,760,760,0.98412,0.99765
2021,Other Combinations,1st Quintile,Yes,0.44938,74,129,0.36321,0.53556
2021,Other Combinations,1st Quintile,No,0.55062,55,129,0.46444,0.63679
2021,Other Combinations,2nd Quintile,No,0.78101,49,49,0.66401,0.89801
2021,Other Combinations,3rd Quintile,No,0.88154,47,47,0.78816,0.97493
2021,Other Combinations,4th Quintile,No,0.92956,50,50,0.85791,1.00121
2021,Other Combinations,5th Quintile,No,0.97825,52,52,0.93821,1.01828
2022,No answer / don't know,1st Quintile,No,0.90621,169,169,0.86212,0.95029
2022,No answer / don't know,2nd Quintile,No,0.99108,93,93,0.97186,1.01029
2022,No answer / don't know,3rd Quintile,No,0.99855,50,50,0.98790,1.00920
2022,No answer / don't know,4th Quintile,No,0.98801,44,44,0.95548,1.02054
2022,No answer / don't know,5th Quintile,No,0.99797,37,37,0.98328,1.01266
2022,Single-person household,Not included in this version of the questionnaire,No,0.98047,94,94,0.95235,1.00860
2022,Single-person household,1st Quintile,Yes,0.17484,262,1474,0.15544,0.19423
2022,Single-person household,1st Quintile,No,0.82516,1212,1474,0.80577,0.84456
2022,Single-person household,2nd Quintile,Yes,0.05558,68,1177,0.04249,0.06868
2022,Single-person household,2nd Quintile,No,0.94442,1109,1177,0.93132,0.95751
2022,Single-person household,3rd Quintile,No,0.98285,1021,1021,0.97489,0.99082
2022,Single-person household,4th Quintile,No,0.98842,984,984,0.98173,0.99511
2022,Single-person household,5th Quintile,No,0.99315,981,981,0.98799,0.99832
2022,Couple without children,Not included in this version of the questionnaire,No,0.98134,40,40,0.93887,1.02381
2022,Couple without children,1st Quintile,Yes,0.07322,72,924,0.05642,0.09003
2022,Couple without children,1st Quintile,No,0.92678,852,924,0.90997,0.94358
2022,Couple without children,2nd Quintile,No,0.97689,1039,1039,0.96775,0.98603
2022,Couple without children,3rd Quintile,No,0.98770,1013,1013,0.98090,0.99449
2022,Couple without children,4th Quintile,No,0.99536,1088,1088,0.99132,0.99940
2022,Couple without children,5th Quintile,No,0.99212,1579,1579,0.98776,0.99649
2022,Single parent,1st Quintile,Yes,0.38054,179,391,0.33235,0.42873
2022,Single parent,1st Quintile,No,0.61946,212,391,0.57127,0.66765
2022,Single parent,2nd Quintile,Yes,0.16211,57,343,0.12305,0.20117
2022,Single parent,2nd Quintile,No,0.83789,286,343,0.79883,0.87695
2022,Single parent,3rd Quintile,No,0.95573,205,205,0.92751,0.98396
2022,Single parent,4th Quintile,No,0.98841,154,154,0.97145,1.00537
2022,Single parent,5th Quintile,No,0.99709,106,106,0.98680,1.00739
2022,Couple with children,1st Quintile,Yes,0.13664,341,1538,0.11947,0.15381
2022,Couple with children,1st Quintile,No,0.86336,1197,1538,0.84619,0.88053
2022,Couple with children,2nd Quintile,Yes,0.06542,132,1221,0.05155,0.07930
2022,Couple with children,2nd Quintile,No,0.93458,1089,1221,0.92070,0.94845
2022,Couple with children,3rd Quintile,No,0.97895,955,955,0.96984,0.98806
2022,Couple with children,4th Quintile,No,0.98969,1007,1007,0.98344,0.99593
2022,Couple with children,5th Quintile,No,0.99827,973,973,0.99566,1.00088
2022,Other Combinations,1st Quintile,Yes,0.10170,61,642,0.07830,0.12510
2022,Other Combinations,1st Quintile,No,0.89830,581,642,0.87490,0.92170
2022,Other Combinations,2nd Quintile,No,0.92889,191,191,0.89234,0.96543
2022,Other Combinations,3rd Quintile,No,0.95893,106,106,0.92097,0.99689
2022,Other Combinations,4th Quintile,No,0.96345,80,80,0.92207,1.00483
