year,bula_h,migback,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Thuringa,No migration background,At least once per month,0.08009,62,850,0.06183,0.09835
2008,Thuringa,No migration background,Seldom,0.26971,226,850,0.23986,0.29956
2008,Thuringa,No migration background,Never,0.58080,504,850,0.54761,0.61399
2013,Schleswig-Holstein,No migration background,At least once per week,0.05211,48,783,0.03653,0.06768
2013,Schleswig-Holstein,No migration background,At least once per month,0.09839,80,783,0.07751,0.11927
2013,Schleswig-Holstein,No migration background,Seldom,0.33562,255,783,0.30253,0.36872
2013,Schleswig-Holstein,No migration background,Never,0.51376,400,783,0.47873,0.54879
2013,Schleswig-Holstein,Direct migration background,Never,0.58885,61,61,0.46435,0.71336
2013,Hamburg,No migration background,At least once per month,0.09836,35,320,0.06568,0.13104
2013,Hamburg,No migration background,Seldom,0.31524,91,320,0.26426,0.36623
2013,Hamburg,No migration background,Never,0.55549,194,320,0.50096,0.61002
2013,Hamburg,Direct migration background,Never,0.64269,34,34,0.47919,0.80620
2013,Lower Saxony,No migration background,At least once per week,0.06680,150,2125,0.05618,0.07742
2013,Lower Saxony,No migration background,At least once per month,0.11227,240,2125,0.09884,0.12570
2013,Lower Saxony,No migration background,Seldom,0.34302,729,2125,0.32283,0.36321
2013,Lower Saxony,No migration background,Never,0.47742,1006,2125,0.45618,0.49867
2013,Lower Saxony,Direct migration background,Seldom,0.16016,55,214,0.11091,0.20942
2013,Lower Saxony,Direct migration background,Never,0.67284,159,214,0.60983,0.73585
2013,Bremen,No migration background,Seldom,0.36876,55,122,0.28279,0.45472
2013,Bremen,No migration background,Never,0.50914,67,122,0.42006,0.59821
2013,North Rhine-Westphalia,No migration background,At least once per week,0.06476,293,3962,0.05710,0.07242
2013,North Rhine-Westphalia,No migration background,At least once per month,0.10685,425,3962,0.09723,0.11647
2013,North Rhine-Westphalia,No migration background,Seldom,0.30351,1223,3962,0.28919,0.31783
2013,North Rhine-Westphalia,No migration background,Never,0.52191,2021,3962,0.50635,0.53746
2013,North Rhine-Westphalia,Direct migration background,At least once per week,0.06773,55,795,0.05025,0.08521
2013,North Rhine-Westphalia,Direct migration background,At least once per month,0.04580,45,795,0.03126,0.06034
2013,North Rhine-Westphalia,Direct migration background,Seldom,0.21267,146,795,0.18420,0.24113
2013,North Rhine-Westphalia,Direct migration background,Never,0.67145,549,795,0.63877,0.70412
2013,North Rhine-Westphalia,Indirect migration background,At least once per month,0.16762,36,290,0.12456,0.21069
2013,North Rhine-Westphalia,Indirect migration background,Seldom,0.32222,95,290,0.26834,0.37610
2013,North Rhine-Westphalia,Indirect migration background,Never,0.45420,159,290,0.39680,0.51161
2013,Hesse,No migration background,At least once per week,0.06344,98,1352,0.05045,0.07644
2013,Hesse,No migration background,At least once per month,0.10458,140,1352,0.08826,0.12090
2013,Hesse,No migration background,Seldom,0.34026,452,1352,0.31500,0.36553
2013,Hesse,No migration background,Never,0.49171,662,1352,0.46505,0.51837
2013,Hesse,Direct migration background,Seldom,0.18407,63,256,0.13650,0.23163
2013,Hesse,Direct migration background,Never,0.74977,193,256,0.69661,0.80294
2013,Hesse,Indirect migration background,Seldom,0.25591,31,87,0.16368,0.34814
2013,Hesse,Indirect migration background,Never,0.61827,56,87,0.51560,0.72095
2013,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.07586,75,1157,0.06059,0.09112
2013,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.10482,123,1157,0.08716,0.12247
2013,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.30287,349,1157,0.27638,0.32936
2013,"Rhineland-Palatinate, Saarland",No migration background,Never,0.51646,610,1157,0.48765,0.54527
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.71137,128,128,0.63257,0.79018
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,0.50723,38,38,0.34614,0.66833
2013,Baden-Wuerttemberg,No migration background,At least once per week,0.05686,151,2338,0.04747,0.06625
2013,Baden-Wuerttemberg,No migration background,At least once per month,0.09277,241,2338,0.08101,0.10453
2013,Baden-Wuerttemberg,No migration background,Seldom,0.30168,779,2338,0.28307,0.32029
2013,Baden-Wuerttemberg,No migration background,Never,0.54738,1167,2338,0.52720,0.56756
2013,Baden-Wuerttemberg,Direct migration background,At least once per week,0.03554,32,422,0.01786,0.05323
2013,Baden-Wuerttemberg,Direct migration background,Seldom,0.21129,92,422,0.17229,0.25028
2013,Baden-Wuerttemberg,Direct migration background,Never,0.65103,298,422,0.60550,0.69656
2013,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.11790,32,179,0.07053,0.16528
2013,Baden-Wuerttemberg,Indirect migration background,Seldom,0.32459,60,179,0.25580,0.39337
2013,Baden-Wuerttemberg,Indirect migration background,Never,0.41573,87,179,0.34333,0.48814
2013,Bavaria,No migration background,At least once per week,0.07016,268,3330,0.06149,0.07884
2013,Bavaria,No migration background,At least once per month,0.08119,374,3330,0.07192,0.09047
2013,Bavaria,No migration background,Seldom,0.31315,1043,3330,0.29739,0.32890
2013,Bavaria,No migration background,Never,0.53189,1645,3330,0.51493,0.54884
2013,Bavaria,Direct migration background,At least once per month,0.08926,36,441,0.06262,0.11590
2013,Bavaria,Direct migration background,Seldom,0.21520,98,441,0.17680,0.25360
2013,Bavaria,Direct migration background,Never,0.66671,307,441,0.62267,0.71076
2013,Bavaria,Indirect migration background,Seldom,0.35826,69,155,0.28253,0.43399
2013,Bavaria,Indirect migration background,Never,0.36890,86,155,0.29269,0.44510
2013,Berlin,No migration background,At least once per month,0.05420,59,839,0.03887,0.06953
2013,Berlin,No migration background,Seldom,0.25238,259,839,0.22296,0.28179
2013,Berlin,No migration background,Never,0.66457,521,839,0.63261,0.69654
2013,Berlin,Direct migration background,Never,0.58105,54,54,0.44822,0.71388
2013,Brandenburg,No migration background,At least once per month,0.08654,72,941,0.06857,0.10452
2013,Brandenburg,No migration background,Seldom,0.28523,306,941,0.25637,0.31410
2013,Brandenburg,No migration background,Never,0.60186,563,941,0.57057,0.63316
2013,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.08997,49,540,0.06582,0.11413
2013,Mecklenburg-Western Pomerania,No migration background,Seldom,0.29895,165,540,0.26031,0.33760
2013,Mecklenburg-Western Pomerania,No migration background,Never,0.57932,326,540,0.53764,0.62100
2013,Saxony,No migration background,At least once per week,0.06602,96,1637,0.05399,0.07805
2013,Saxony,No migration background,At least once per month,0.07141,127,1637,0.05893,0.08388
2013,Saxony,No migration background,Seldom,0.32118,472,1637,0.29855,0.34380
2013,Saxony,No migration background,Never,0.53685,942,1637,0.51269,0.56101
2013,Saxony,Direct migration background,Never,0.79066,33,33,0.64970,0.93162
2013,Saxony-Anhalt,No migration background,At least once per week,0.03242,40,925,0.02100,0.04385
2013,Saxony-Anhalt,No migration background,At least once per month,0.09482,70,925,0.07593,0.11371
2013,Saxony-Anhalt,No migration background,Seldom,0.27205,252,925,0.24336,0.30075
2013,Saxony-Anhalt,No migration background,Never,0.60051,563,925,0.56893,0.63209
2013,Thuringa,No migration background,At least once per week,0.05472,55,957,0.04030,0.06914
2013,Thuringa,No migration background,At least once per month,0.07487,69,957,0.05818,0.09155
2013,Thuringa,No migration background,Seldom,0.30571,284,957,0.27650,0.33491
2013,Thuringa,No migration background,Never,0.55297,549,957,0.52145,0.58449
2017,Schleswig-Holstein,Direct migration background,Seldom,0.20902,48,216,0.15467,0.26337
2017,Schleswig-Holstein,Direct migration background,Never,0.65277,168,216,0.58913,0.71641
2017,Hamburg,Direct migration background,Never,0.91674,60,60,0.84625,0.98724
2017,Lower Saxony,Direct migration background,At least once per week,0.05249,37,483,0.03258,0.07240
2017,Lower Saxony,Direct migration background,Seldom,0.17635,127,483,0.14233,0.21038
2017,Lower Saxony,Direct migration background,Never,0.69484,319,483,0.65373,0.73595
2017,North Rhine-Westphalia,Direct migration background,At least once per week,0.06428,49,951,0.04868,0.07988
2017,North Rhine-Westphalia,Direct migration background,At least once per month,0.04271,46,951,0.02986,0.05557
2017,North Rhine-Westphalia,Direct migration background,Seldom,0.15516,124,951,0.13214,0.17818
2017,North Rhine-Westphalia,Direct migration background,Never,0.73267,732,951,0.70453,0.76082
2017,Hesse,Direct migration background,Never,0.76765,289,289,0.71887,0.81642
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.15692,42,230,0.10981,0.20403
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.70119,188,230,0.64190,0.76048
2017,Baden-Wuerttemberg,Direct migration background,At least once per month,0.09688,40,431,0.06892,0.12484
2017,Baden-Wuerttemberg,Direct migration background,Seldom,0.15393,65,431,0.11982,0.18804
2017,Baden-Wuerttemberg,Direct migration background,Never,0.68776,326,431,0.64395,0.73156
2017,Bavaria,Direct migration background,Seldom,0.16110,59,361,0.12313,0.19908
2017,Bavaria,Direct migration background,Never,0.77095,302,361,0.72754,0.81436
2017,Berlin,Direct migration background,Never,0.60089,68,68,0.48363,0.71816
2017,Brandenburg,Direct migration background,Never,0.54488,81,81,0.43576,0.65401
2017,Saxony,Direct migration background,Never,0.76427,117,117,0.68703,0.84151
2017,Saxony-Anhalt,Direct migration background,Never,0.84260,92,92,0.76777,0.91742
2017,Thuringa,Direct migration background,Never,0.64524,64,64,0.52710,0.76339
2018,Schleswig-Holstein,Direct migration background,Never,0.58741,86,86,0.48275,0.69207
2018,Lower Saxony,Direct migration background,At least once per week,0.07734,34,394,0.05093,0.10375
2018,Lower Saxony,Direct migration background,At least once per month,0.07687,45,394,0.05054,0.10321
2018,Lower Saxony,Direct migration background,Seldom,0.31821,127,394,0.27215,0.36426
2018,Lower Saxony,Direct migration background,Never,0.51278,188,394,0.46336,0.56220
2018,Bremen,Direct migration background,Never,0.57352,38,38,0.41416,0.73288
2018,North Rhine-Westphalia,Direct migration background,At least once per week,0.06942,56,738,0.05107,0.08777
2018,North Rhine-Westphalia,Direct migration background,At least once per month,0.10086,81,738,0.07912,0.12261
2018,North Rhine-Westphalia,Direct migration background,Seldom,0.19936,159,738,0.17052,0.22820
2018,North Rhine-Westphalia,Direct migration background,Never,0.62758,442,738,0.59268,0.66249
2018,Hesse,Direct migration background,Seldom,0.09851,38,318,0.06570,0.13131
2018,Hesse,Direct migration background,Never,0.76435,280,318,0.71763,0.81107
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.16253,36,170,0.10691,0.21816
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.67929,134,170,0.60892,0.74966
2018,Baden-Wuerttemberg,Direct migration background,At least once per month,0.13441,39,316,0.09675,0.17208
2018,Baden-Wuerttemberg,Direct migration background,Seldom,0.30585,89,316,0.25496,0.35673
2018,Baden-Wuerttemberg,Direct migration background,Never,0.48668,188,316,0.43148,0.54187
2018,Bavaria,Direct migration background,Seldom,0.17706,43,266,0.13110,0.22302
2018,Bavaria,Direct migration background,Never,0.61108,223,266,0.55238,0.66978
2018,Berlin,Direct migration background,Never,0.72529,88,88,0.63149,0.81909
2018,Brandenburg,Direct migration background,Never,0.68548,67,67,0.57346,0.79750
2018,Mecklenburg-Western Pomerania,Direct migration background,Never,0.58120,31,31,0.40466,0.75775
2018,Saxony,Direct migration background,Never,0.70589,93,93,0.61278,0.79900
2018,Saxony-Anhalt,Direct migration background,Never,0.82338,69,69,0.73273,0.91402
2018,Thuringa,Direct migration background,Never,0.53901,47,47,0.39496,0.68306
2019,Schleswig-Holstein,No migration background,At least once per week,0.05916,60,775,0.04254,0.07579
2019,Schleswig-Holstein,No migration background,At least once per month,0.09028,86,775,0.07009,0.11047
2019,Schleswig-Holstein,No migration background,Seldom,0.35193,267,775,0.31828,0.38557
2019,Schleswig-Holstein,No migration background,Never,0.49653,362,775,0.46131,0.53176
2019,Schleswig-Holstein,Direct migration background,Seldom,0.25397,72,265,0.20146,0.30647
2019,Schleswig-Holstein,Direct migration background,Never,0.57187,193,265,0.51219,0.63156
2019,Hamburg,No migration background,At least once per month,0.10042,38,355,0.06911,0.13173
2019,Hamburg,No migration background,Seldom,0.26559,112,355,0.21959,0.31160
2019,Hamburg,No migration background,Never,0.59820,205,355,0.54713,0.64927
2019,Hamburg,Direct migration background,Never,0.73359,127,127,0.65640,0.81079
2019,Lower Saxony,No migration background,At least once per week,0.05753,137,1973,0.04725,0.06781
2019,Lower Saxony,No migration background,At least once per month,0.13034,255,1973,0.11548,0.14520
2019,Lower Saxony,No migration background,Seldom,0.33265,696,1973,0.31185,0.35344
2019,Lower Saxony,No migration background,Never,0.47573,885,1973,0.45369,0.49777
2019,Lower Saxony,Direct migration background,At least once per week,0.05431,83,749,0.03807,0.07055
2019,Lower Saxony,Direct migration background,At least once per month,0.06970,66,749,0.05145,0.08795
2019,Lower Saxony,Direct migration background,Seldom,0.21499,152,749,0.18555,0.24443
2019,Lower Saxony,Direct migration background,Never,0.66028,448,749,0.62634,0.69422
2019,Lower Saxony,Indirect migration background,Never,0.46406,57,57,0.33344,0.59468
2019,Bremen,No migration background,Seldom,0.46993,58,130,0.38381,0.55606
2019,Bremen,No migration background,Never,0.44089,72,130,0.35522,0.52657
2019,Bremen,Direct migration background,Seldom,0.22078,54,103,0.14029,0.30128
2019,Bremen,Direct migration background,Never,0.65724,49,103,0.56513,0.74935
2019,North Rhine-Westphalia,No migration background,At least once per week,0.05464,235,3798,0.04742,0.06187
2019,North Rhine-Westphalia,No migration background,At least once per month,0.11208,462,3798,0.10205,0.12211
2019,North Rhine-Westphalia,No migration background,Seldom,0.30443,1230,3798,0.28980,0.31907
2019,North Rhine-Westphalia,No migration background,Never,0.52686,1871,3798,0.51098,0.54274
2019,North Rhine-Westphalia,Direct migration background,At least once per week,0.04863,131,1873,0.03889,0.05838
2019,North Rhine-Westphalia,Direct migration background,At least once per month,0.06761,112,1873,0.05623,0.07898
2019,North Rhine-Westphalia,Direct migration background,Seldom,0.16746,338,1873,0.15055,0.18438
2019,North Rhine-Westphalia,Direct migration background,Never,0.71348,1292,1873,0.69300,0.73396
2019,North Rhine-Westphalia,Indirect migration background,At least once per week,0.13035,37,477,0.10010,0.16059
2019,North Rhine-Westphalia,Indirect migration background,At least once per month,0.09305,51,477,0.06695,0.11914
2019,North Rhine-Westphalia,Indirect migration background,Seldom,0.27698,142,477,0.23677,0.31718
2019,North Rhine-Westphalia,Indirect migration background,Never,0.49260,247,477,0.44769,0.53751
2019,Hesse,No migration background,At least once per week,0.06081,80,1279,0.04771,0.07391
2019,Hesse,No migration background,At least once per month,0.10407,150,1279,0.08733,0.12082
2019,Hesse,No migration background,Seldom,0.33266,430,1279,0.30683,0.35850
2019,Hesse,No migration background,Never,0.50117,619,1279,0.47376,0.52858
2019,Hesse,Direct migration background,At least once per week,0.03256,71,573,0.01801,0.04710
2019,Hesse,Direct migration background,At least once per month,0.06124,48,573,0.04159,0.08089
2019,Hesse,Direct migration background,Seldom,0.19615,107,573,0.16361,0.22870
2019,Hesse,Direct migration background,Never,0.70946,347,573,0.67225,0.74666
2019,Hesse,Indirect migration background,Seldom,0.29276,37,95,0.20077,0.38475
2019,Hesse,Indirect migration background,Never,0.47742,58,95,0.37645,0.57840
2019,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.04520,57,1053,0.03265,0.05776
2019,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.10356,113,1053,0.08515,0.12198
2019,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.30096,313,1053,0.27324,0.32868
2019,"Rhineland-Palatinate, Saarland",No migration background,Never,0.54690,570,1053,0.51682,0.57699
2019,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.02021,36,489,0.00772,0.03269
2019,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.10540,34,489,0.07815,0.13264
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.24649,106,489,0.20826,0.28473
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.62301,313,489,0.58001,0.66601
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,0.47979,55,55,0.34654,0.61305
2019,Baden-Wuerttemberg,No migration background,At least once per week,0.04563,105,2027,0.03654,0.05471
2019,Baden-Wuerttemberg,No migration background,At least once per month,0.09726,226,2027,0.08436,0.11016
2019,Baden-Wuerttemberg,No migration background,Seldom,0.33583,732,2027,0.31526,0.35639
2019,Baden-Wuerttemberg,No migration background,Never,0.51730,964,2027,0.49554,0.53906
2019,Baden-Wuerttemberg,Direct migration background,At least once per week,0.05655,60,888,0.04135,0.07175
2019,Baden-Wuerttemberg,Direct migration background,At least once per month,0.11278,71,888,0.09196,0.13360
2019,Baden-Wuerttemberg,Direct migration background,Seldom,0.19405,167,888,0.16803,0.22008
2019,Baden-Wuerttemberg,Direct migration background,Never,0.63657,590,888,0.60492,0.66823
2019,Baden-Wuerttemberg,Indirect migration background,Seldom,0.33060,72,190,0.26353,0.39766
2019,Baden-Wuerttemberg,Indirect migration background,Never,0.50273,118,190,0.43144,0.57401
2019,Bavaria,No migration background,At least once per week,0.06410,240,3019,0.05537,0.07284
2019,Bavaria,No migration background,At least once per month,0.11210,363,3019,0.10084,0.12336
2019,Bavaria,No migration background,Seldom,0.29381,963,3019,0.27756,0.31006
2019,Bavaria,No migration background,Never,0.52821,1453,3019,0.51040,0.54602
2019,Bavaria,Direct migration background,At least once per week,0.06151,66,1016,0.04673,0.07629
2019,Bavaria,Direct migration background,At least once per month,0.10477,63,1016,0.08593,0.12361
2019,Bavaria,Direct migration background,Seldom,0.22734,217,1016,0.20155,0.25312
2019,Bavaria,Direct migration background,Never,0.60468,670,1016,0.57460,0.63476
2019,Bavaria,Indirect migration background,Seldom,0.29803,76,199,0.23432,0.36174
2019,Bavaria,Indirect migration background,Never,0.48717,123,199,0.41755,0.55679
2019,Berlin,No migration background,At least once per month,0.04781,50,782,0.03284,0.06277
2019,Berlin,No migration background,Seldom,0.35805,284,782,0.32443,0.39167
2019,Berlin,No migration background,Never,0.57932,448,782,0.54469,0.61394
2019,Berlin,Direct migration background,Seldom,0.32125,62,231,0.26090,0.38160
2019,Berlin,Direct migration background,Never,0.57484,169,231,0.51095,0.63873
2019,Berlin,Indirect migration background,Never,0.51904,32,32,0.34315,0.69492
2019,Brandenburg,No migration background,At least once per week,0.04662,38,1001,0.03355,0.05968
2019,Brandenburg,No migration background,At least once per month,0.09443,106,1001,0.07631,0.11256
2019,Brandenburg,No migration background,Seldom,0.37478,365,1001,0.34477,0.40478
2019,Brandenburg,No migration background,Never,0.48387,492,1001,0.45290,0.51485
2019,Brandenburg,Direct migration background,Seldom,0.17378,31,151,0.11314,0.23443
2019,Brandenburg,Direct migration background,Never,0.62889,120,151,0.55158,0.70620
2019,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.05613,35,577,0.03733,0.07493
2019,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.05622,37,577,0.03741,0.07503
2019,Mecklenburg-Western Pomerania,No migration background,Seldom,0.34784,197,577,0.30895,0.38674
2019,Mecklenburg-Western Pomerania,No migration background,Never,0.53548,308,577,0.49475,0.57621
2019,Mecklenburg-Western Pomerania,Direct migration background,Never,0.84471,36,36,0.72472,0.96470
2019,Saxony,No migration background,At least once per week,0.04312,67,1522,0.03291,0.05333
2019,Saxony,No migration background,At least once per month,0.09039,158,1522,0.07598,0.10480
2019,Saxony,No migration background,Seldom,0.33013,515,1522,0.30649,0.35376
2019,Saxony,No migration background,Never,0.53459,782,1522,0.50953,0.55966
2019,Saxony,Direct migration background,Seldom,0.20846,31,154,0.14409,0.27283
2019,Saxony,Direct migration background,Never,0.62741,123,154,0.55080,0.70403
2019,Saxony-Anhalt,No migration background,At least once per week,0.03956,41,825,0.02625,0.05287
2019,Saxony-Anhalt,No migration background,At least once per month,0.09654,87,825,0.07637,0.11670
2019,Saxony-Anhalt,No migration background,Seldom,0.26027,246,825,0.23031,0.29023
2019,Saxony-Anhalt,No migration background,Never,0.60087,451,825,0.56743,0.63431
2019,Saxony-Anhalt,Direct migration background,Never,0.80948,101,101,0.73251,0.88645
2019,Thuringa,No migration background,At least once per week,0.06078,44,842,0.04463,0.07693
2019,Thuringa,No migration background,At least once per month,0.10126,90,842,0.08087,0.12165
2019,Thuringa,No migration background,Seldom,0.26367,253,842,0.23389,0.29345
2019,Thuringa,No migration background,Never,0.57224,455,842,0.53881,0.60568
2019,Thuringa,Direct migration background,Never,0.62343,72,72,0.51073,0.73614
