year,bula_h,sex,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Saxony,female,Seldom,0.24177,179,683,0.20964,0.27391
2008,Saxony,female,Never,0.69247,504,683,0.65783,0.72710
2008,Saxony-Anhalt,male,At least once per month,0.11359,41,373,0.08134,0.14583
2008,Saxony-Anhalt,male,Seldom,0.35420,145,373,0.30560,0.40280
2008,Saxony-Anhalt,male,Never,0.47905,187,373,0.42829,0.52982
2008,Saxony-Anhalt,female,Seldom,0.23085,107,391,0.18903,0.27267
2008,Saxony-Anhalt,female,Never,0.72228,284,391,0.67783,0.76673
2008,Thuringa,male,At least once per week,0.09679,41,424,0.06862,0.12497
2008,Thuringa,male,At least once per month,0.12385,43,424,0.09246,0.15524
2008,Thuringa,male,Seldom,0.30485,135,424,0.26098,0.34872
2008,Thuringa,male,Never,0.47290,205,424,0.42532,0.52048
2008,Thuringa,female,Seldom,0.22008,96,409,0.17988,0.26028
2008,Thuringa,female,Never,0.70624,313,409,0.66204,0.75044
2013,Schleswig-Holstein,male,At least once per month,0.13032,47,371,0.09601,0.16462
2013,Schleswig-Holstein,male,Seldom,0.35364,141,371,0.30492,0.40235
2013,Schleswig-Holstein,male,Never,0.44637,183,371,0.39571,0.49702
2013,Schleswig-Holstein,female,At least once per month,0.06306,38,474,0.04115,0.08496
2013,Schleswig-Holstein,female,Seldom,0.32434,145,474,0.28215,0.36653
2013,Schleswig-Holstein,female,Never,0.57585,291,474,0.53132,0.62039
2013,Hamburg,male,Seldom,0.40029,57,143,0.31970,0.48087
2013,Hamburg,male,Never,0.42633,86,143,0.34498,0.50767
2013,Hamburg,female,Seldom,0.23144,50,204,0.17342,0.28946
2013,Hamburg,female,Never,0.68794,154,204,0.62420,0.75168
2013,Lower Saxony,male,At least once per week,0.10493,96,1096,0.08678,0.12309
2013,Lower Saxony,male,At least once per month,0.14789,158,1096,0.12686,0.16892
2013,Lower Saxony,male,Seldom,0.34253,394,1096,0.31442,0.37064
2013,Lower Saxony,male,Never,0.40347,448,1096,0.37442,0.43253
2013,Lower Saxony,female,At least once per week,0.04022,74,1342,0.02970,0.05073
2013,Lower Saxony,female,At least once per month,0.07551,114,1342,0.06137,0.08965
2013,Lower Saxony,female,Seldom,0.31473,411,1342,0.28988,0.33959
2013,Lower Saxony,female,Never,0.56921,743,1342,0.54271,0.59572
2013,Bremen,male,Seldom,0.41514,33,33,0.24441,0.58587
2013,Bremen,female,Seldom,0.27953,34,94,0.18832,0.37074
2013,Bremen,female,Never,0.63783,60,94,0.54015,0.73551
2013,North Rhine-Westphalia,male,At least once per week,0.07928,202,2302,0.06824,0.09032
2013,North Rhine-Westphalia,male,At least once per month,0.14244,304,2302,0.12816,0.15672
2013,North Rhine-Westphalia,male,Seldom,0.34707,750,2302,0.32762,0.36652
2013,North Rhine-Westphalia,male,Never,0.42929,1046,2302,0.40906,0.44951
2013,North Rhine-Westphalia,female,At least once per week,0.05061,162,2761,0.04243,0.05878
2013,North Rhine-Westphalia,female,At least once per month,0.06357,202,2761,0.05446,0.07267
2013,North Rhine-Westphalia,female,Seldom,0.24302,714,2761,0.22702,0.25902
2013,North Rhine-Westphalia,female,Never,0.63898,1683,2761,0.62106,0.65690
2013,Hesse,male,At least once per week,0.07050,65,802,0.05277,0.08823
2013,Hesse,male,At least once per month,0.12729,104,802,0.10421,0.15037
2013,Hesse,male,Seldom,0.34532,274,802,0.31239,0.37825
2013,Hesse,male,Never,0.45689,359,802,0.42239,0.49139
2013,Hesse,female,At least once per week,0.04959,57,945,0.03574,0.06344
2013,Hesse,female,At least once per month,0.05839,64,945,0.04343,0.07335
2013,Hesse,female,Seldom,0.28725,272,945,0.25838,0.31611
2013,Hesse,female,Never,0.60477,552,945,0.57358,0.63596
2013,"Rhineland-Palatinate, Saarland",male,At least once per week,0.10855,49,622,0.08408,0.13302
2013,"Rhineland-Palatinate, Saarland",male,At least once per month,0.13740,82,622,0.11032,0.16447
2013,"Rhineland-Palatinate, Saarland",male,Seldom,0.33602,214,622,0.29887,0.37317
2013,"Rhineland-Palatinate, Saarland",male,Never,0.41803,277,622,0.37924,0.45682
2013,"Rhineland-Palatinate, Saarland",female,At least once per week,0.03455,40,784,0.02176,0.04734
2013,"Rhineland-Palatinate, Saarland",female,At least once per month,0.06871,60,784,0.05099,0.08643
2013,"Rhineland-Palatinate, Saarland",female,Seldom,0.25777,185,784,0.22713,0.28841
2013,"Rhineland-Palatinate, Saarland",female,Never,0.63878,499,784,0.60513,0.67243
2013,Baden-Wuerttemberg,male,At least once per week,0.08018,113,1365,0.06577,0.09460
2013,Baden-Wuerttemberg,male,At least once per month,0.12197,173,1365,0.10461,0.13934
2013,Baden-Wuerttemberg,male,Seldom,0.34531,493,1365,0.32008,0.37055
2013,Baden-Wuerttemberg,male,Never,0.45008,586,1365,0.42368,0.47649
2013,Baden-Wuerttemberg,female,At least once per week,0.03441,91,1624,0.02554,0.04328
2013,Baden-Wuerttemberg,female,At least once per month,0.06989,129,1624,0.05749,0.08229
2013,Baden-Wuerttemberg,female,Seldom,0.23779,438,1624,0.21708,0.25850
2013,Baden-Wuerttemberg,female,Never,0.65679,966,1624,0.63369,0.67989
2013,Bavaria,male,At least once per week,0.09183,182,1792,0.07846,0.10521
2013,Bavaria,male,At least once per month,0.11541,245,1792,0.10061,0.13020
2013,Bavaria,male,Seldom,0.35008,615,1792,0.32799,0.37217
2013,Bavaria,male,Never,0.43507,750,1792,0.41211,0.45803
2013,Bavaria,female,At least once per week,0.04281,123,2194,0.03434,0.05129
2013,Bavaria,female,At least once per month,0.05890,188,2194,0.04905,0.06875
2013,Bavaria,female,Seldom,0.26410,595,2194,0.24565,0.28255
2013,Bavaria,female,Never,0.63375,1288,2194,0.61358,0.65391
2013,Berlin,male,At least once per month,0.07411,38,415,0.04887,0.09934
2013,Berlin,male,Seldom,0.32279,155,415,0.27775,0.36782
2013,Berlin,male,Never,0.55879,222,415,0.51096,0.60662
2013,Berlin,female,Seldom,0.19394,135,512,0.15966,0.22823
2013,Berlin,female,Never,0.75785,377,512,0.72071,0.79500
2013,Brandenburg,male,At least once per month,0.10933,44,443,0.08024,0.13843
2013,Brandenburg,male,Seldom,0.32168,162,443,0.27813,0.36523
2013,Brandenburg,male,Never,0.54237,237,443,0.49592,0.58881
2013,Brandenburg,female,At least once per month,0.06827,32,541,0.04700,0.08954
2013,Brandenburg,female,Seldom,0.24619,156,541,0.20986,0.28253
2013,Brandenburg,female,Never,0.65924,353,541,0.61927,0.69922
2013,Mecklenburg-Western Pomerania,male,Seldom,0.32631,86,218,0.26392,0.38869
2013,Mecklenburg-Western Pomerania,male,Never,0.51800,132,218,0.45151,0.58448
2013,Mecklenburg-Western Pomerania,female,Seldom,0.26295,83,289,0.21210,0.31379
2013,Mecklenburg-Western Pomerania,female,Never,0.63896,206,289,0.58349,0.69443
2013,Saxony,male,At least once per week,0.10649,64,814,0.08529,0.12770
2013,Saxony,male,At least once per month,0.09131,82,814,0.07151,0.11111
2013,Saxony,male,Seldom,0.33461,259,814,0.30217,0.36704
2013,Saxony,male,Never,0.46161,409,814,0.42735,0.49588
2013,Saxony,female,At least once per week,0.02719,33,884,0.01646,0.03791
2013,Saxony,female,At least once per month,0.05071,49,884,0.03624,0.06518
2013,Saxony,female,Seldom,0.29177,225,884,0.26179,0.32175
2013,Saxony,female,Never,0.62765,577,884,0.59576,0.65954
2013,Saxony-Anhalt,male,At least once per month,0.13271,44,409,0.09979,0.16564
2013,Saxony-Anhalt,male,Seldom,0.30128,133,409,0.25676,0.34580
2013,Saxony-Anhalt,male,Never,0.52460,232,409,0.47614,0.57305
2013,Saxony-Anhalt,female,Seldom,0.24183,128,478,0.20341,0.28026
2013,Saxony-Anhalt,female,Never,0.67556,350,478,0.63355,0.71758
2013,Thuringa,male,At least once per week,0.07953,36,445,0.05436,0.10470
2013,Thuringa,male,At least once per month,0.10346,44,445,0.07513,0.13179
2013,Thuringa,male,Seldom,0.38779,164,445,0.34247,0.43311
2013,Thuringa,male,Never,0.40500,201,445,0.35934,0.45066
2013,Thuringa,female,Seldom,0.23336,130,497,0.19613,0.27058
2013,Thuringa,female,Never,0.68623,367,497,0.64539,0.72707
2017,Schleswig-Holstein,male,Seldom,0.25515,35,114,0.17477,0.33553
2017,Schleswig-Holstein,male,Never,0.56092,79,114,0.46942,0.65243
2017,Schleswig-Holstein,female,Never,0.84552,89,89,0.77001,0.92103
2017,Hamburg,male,Never,0.86818,31,31,0.74713,0.98924
2017,Lower Saxony,male,Seldom,0.24753,85,224,0.19089,0.30418
2017,Lower Saxony,male,Never,0.56800,139,224,0.50299,0.63302
2017,Lower Saxony,female,Seldom,0.08660,42,222,0.04952,0.12368
2017,Lower Saxony,female,Never,0.85477,180,222,0.80831,0.90122
2017,North Rhine-Westphalia,male,At least once per week,0.08773,38,559,0.06425,0.11120
2017,North Rhine-Westphalia,male,At least once per month,0.05150,37,559,0.03316,0.06983
2017,North Rhine-Westphalia,male,Seldom,0.20212,102,559,0.16880,0.23544
2017,North Rhine-Westphalia,male,Never,0.65113,382,559,0.61159,0.69068
2017,North Rhine-Westphalia,female,Never,0.88595,350,350,0.85260,0.91930
2017,Hesse,male,Never,0.69077,138,138,0.61338,0.76816
2017,Hesse,female,Never,0.88171,151,151,0.83003,0.93339
2017,"Rhineland-Palatinate, Saarland",male,Never,0.63126,105,105,0.53853,0.72398
2017,"Rhineland-Palatinate, Saarland",female,Never,0.85738,83,83,0.78169,0.93307
2017,Baden-Wuerttemberg,male,At least once per month,0.13552,33,223,0.09049,0.18054
2017,Baden-Wuerttemberg,male,Seldom,0.17438,42,223,0.12447,0.22429
2017,Baden-Wuerttemberg,male,Never,0.59977,148,223,0.53532,0.66422
2017,Baden-Wuerttemberg,female,Never,0.86555,178,178,0.81530,0.91581
2017,Bavaria,male,Seldom,0.21613,46,204,0.15951,0.27275
2017,Bavaria,male,Never,0.69512,158,204,0.63179,0.75845
2017,Bavaria,female,Never,0.92942,144,144,0.88744,0.97140
2017,Berlin,female,Never,0.89890,42,42,0.80662,0.99118
2017,Brandenburg,male,Never,0.43855,39,39,0.28078,0.59632
2017,Brandenburg,female,Never,0.84470,42,42,0.73384,0.95557
2017,Saxony,male,Never,0.64293,54,54,0.51394,0.77193
2017,Saxony,female,Never,0.90847,63,63,0.83669,0.98025
2017,Saxony-Anhalt,male,Never,0.71725,40,40,0.57591,0.85859
2017,Saxony-Anhalt,female,Never,0.98821,52,52,0.95858,1.01784
2017,Thuringa,male,Never,0.59017,35,35,0.42486,0.75549
2018,Schleswig-Holstein,male,Never,0.47531,43,43,0.32428,0.62634
2018,Schleswig-Holstein,female,Never,0.89195,43,43,0.79806,0.98584
2018,Lower Saxony,male,At least once per month,0.13109,39,184,0.08219,0.17999
2018,Lower Saxony,male,Seldom,0.44175,76,184,0.36979,0.51370
2018,Lower Saxony,male,Never,0.28566,69,184,0.22021,0.35111
2018,Lower Saxony,female,Seldom,0.18224,51,170,0.12403,0.24044
2018,Lower Saxony,female,Never,0.76275,119,170,0.69861,0.82688
2018,North Rhine-Westphalia,male,At least once per week,0.08812,48,444,0.06172,0.11452
2018,North Rhine-Westphalia,male,At least once per month,0.12391,62,444,0.09323,0.15459
2018,North Rhine-Westphalia,male,Seldom,0.23793,110,444,0.19828,0.27758
2018,North Rhine-Westphalia,male,Never,0.54627,224,444,0.49991,0.59263
2018,North Rhine-Westphalia,female,Seldom,0.12355,49,267,0.08401,0.16310
2018,North Rhine-Westphalia,female,Never,0.78739,218,267,0.73822,0.83656
2018,Hesse,male,Never,0.67437,140,140,0.59647,0.75228
2018,Hesse,female,Never,0.91055,140,140,0.86311,0.95800
2018,"Rhineland-Palatinate, Saarland",male,Never,0.61651,76,76,0.50646,0.72655
2018,"Rhineland-Palatinate, Saarland",female,Never,0.84238,58,58,0.74779,0.93698
2018,Baden-Wuerttemberg,male,Seldom,0.35488,57,157,0.27980,0.42997
2018,Baden-Wuerttemberg,male,Never,0.39532,100,157,0.31859,0.47204
2018,Baden-Wuerttemberg,female,Seldom,0.20732,32,120,0.13448,0.28015
2018,Baden-Wuerttemberg,female,Never,0.67027,88,120,0.58580,0.75474
2018,Bavaria,male,Seldom,0.23128,34,148,0.16312,0.29944
2018,Bavaria,male,Never,0.48574,114,148,0.40495,0.56654
2018,Bavaria,female,Never,0.91973,109,109,0.86848,0.97097
2018,Berlin,male,Never,0.67047,42,42,0.52659,0.81435
2018,Berlin,female,Never,0.85437,46,46,0.75130,0.95743
2018,Brandenburg,male,Never,0.58308,37,37,0.42202,0.74414
2018,Saxony,male,Never,0.57336,43,43,0.42377,0.72294
2018,Saxony,female,Never,0.90099,50,50,0.81736,0.98462
2018,Saxony-Anhalt,male,Never,0.67692,32,32,0.51230,0.84155
2018,Saxony-Anhalt,female,Never,0.96707,37,37,0.90878,1.02537
2019,Schleswig-Holstein,male,At least once per week,0.06396,51,562,0.04371,0.08420
2019,Schleswig-Holstein,male,At least once per month,0.12312,69,562,0.09593,0.15031
2019,Schleswig-Holstein,male,Seldom,0.37673,197,562,0.33663,0.41683
2019,Schleswig-Holstein,male,Never,0.43609,245,562,0.39506,0.47713
2019,Schleswig-Holstein,female,At least once per week,0.05599,33,561,0.03695,0.07503
2019,Schleswig-Holstein,female,At least once per month,0.07401,39,561,0.05233,0.09569
2019,Schleswig-Holstein,female,Seldom,0.29860,157,561,0.26069,0.33650
2019,Schleswig-Holstein,female,Never,0.56783,332,561,0.52680,0.60886
2019,Hamburg,male,At least once per month,0.13711,39,260,0.09522,0.17901
2019,Hamburg,male,Seldom,0.30740,84,260,0.25120,0.36359
2019,Hamburg,male,Never,0.49881,137,260,0.43792,0.55971
2019,Hamburg,female,Seldom,0.18087,62,283,0.13594,0.22580
2019,Hamburg,female,Never,0.73587,221,283,0.68441,0.78733
2019,Lower Saxony,male,At least once per week,0.07909,147,1363,0.06476,0.09342
2019,Lower Saxony,male,At least once per month,0.14970,202,1363,0.13075,0.16864
2019,Lower Saxony,male,Seldom,0.36211,465,1363,0.33659,0.38764
2019,Lower Saxony,male,Never,0.40526,549,1363,0.37918,0.43133
2019,Lower Saxony,female,At least once per week,0.04398,90,1479,0.03353,0.05444
2019,Lower Saxony,female,At least once per month,0.09885,135,1479,0.08363,0.11406
2019,Lower Saxony,female,Seldom,0.25901,413,1479,0.23668,0.28135
2019,Lower Saxony,female,Never,0.59563,841,1479,0.57061,0.62065
2019,Bremen,male,Seldom,0.42452,65,112,0.33257,0.51647
2019,Bremen,male,Never,0.43301,47,112,0.34083,0.52519
2019,Bremen,female,Seldom,0.41061,53,132,0.32637,0.49485
2019,Bremen,female,Never,0.53056,79,132,0.44510,0.61602
2019,North Rhine-Westphalia,male,At least once per week,0.08547,253,3021,0.07550,0.09545
2019,North Rhine-Westphalia,male,At least once per month,0.14157,416,3021,0.12914,0.15401
2019,North Rhine-Westphalia,male,Seldom,0.31136,929,3021,0.29484,0.32787
2019,North Rhine-Westphalia,male,Never,0.45908,1423,3021,0.44131,0.47686
2019,North Rhine-Westphalia,female,At least once per week,0.03436,150,3125,0.02797,0.04074
2019,North Rhine-Westphalia,female,At least once per month,0.06211,209,3125,0.05364,0.07057
2019,North Rhine-Westphalia,female,Seldom,0.23676,781,3125,0.22185,0.25166
2019,North Rhine-Westphalia,female,Never,0.66416,1985,3125,0.64760,0.68072
2019,Hesse,male,At least once per week,0.06397,109,1004,0.04883,0.07911
2019,Hesse,male,At least once per month,0.15057,157,1004,0.12843,0.17270
2019,Hesse,male,Seldom,0.36254,315,1004,0.33279,0.39229
2019,Hesse,male,Never,0.42104,423,1004,0.39049,0.45160
2019,Hesse,female,At least once per week,0.04227,52,972,0.02962,0.05493
2019,Hesse,female,At least once per month,0.05561,60,972,0.04119,0.07002
2019,Hesse,female,Seldom,0.24460,259,972,0.21756,0.27164
2019,Hesse,female,Never,0.65733,601,972,0.62748,0.68718
2019,"Rhineland-Palatinate, Saarland",male,At least once per week,0.05795,71,799,0.04174,0.07416
2019,"Rhineland-Palatinate, Saarland",male,At least once per month,0.13554,96,799,0.11179,0.15929
2019,"Rhineland-Palatinate, Saarland",male,Seldom,0.36534,256,799,0.33193,0.39875
2019,"Rhineland-Palatinate, Saarland",male,Never,0.43912,376,799,0.40469,0.47356
2019,"Rhineland-Palatinate, Saarland",female,At least once per week,0.03019,31,841,0.01861,0.04176
2019,"Rhineland-Palatinate, Saarland",female,At least once per month,0.07305,58,841,0.05546,0.09065
2019,"Rhineland-Palatinate, Saarland",female,Seldom,0.22540,190,841,0.19714,0.25366
2019,"Rhineland-Palatinate, Saarland",female,Never,0.66658,562,841,0.63470,0.69846
2019,Baden-Wuerttemberg,male,At least once per week,0.04947,99,1527,0.03859,0.06035
2019,Baden-Wuerttemberg,male,At least once per month,0.14065,207,1527,0.12321,0.15809
2019,Baden-Wuerttemberg,male,Seldom,0.33987,508,1527,0.31611,0.36364
2019,Baden-Wuerttemberg,male,Never,0.46993,713,1527,0.44489,0.49498
2019,Baden-Wuerttemberg,female,At least once per week,0.04831,81,1615,0.03785,0.05877
2019,Baden-Wuerttemberg,female,At least once per month,0.06185,112,1615,0.05010,0.07360
2019,Baden-Wuerttemberg,female,Seldom,0.27894,463,1615,0.25706,0.30082
2019,Baden-Wuerttemberg,female,Never,0.60346,959,1615,0.57959,0.62732
2019,Bavaria,male,At least once per week,0.08646,201,2101,0.07444,0.09848
2019,Bavaria,male,At least once per month,0.16318,284,2101,0.14737,0.17898
2019,Bavaria,male,Seldom,0.32603,698,2101,0.30598,0.34608
2019,Bavaria,male,Never,0.41971,918,2101,0.39860,0.44082
2019,Bavaria,female,At least once per week,0.04229,121,2176,0.03383,0.05075
2019,Bavaria,female,At least once per month,0.06437,169,2176,0.05406,0.07469
2019,Bavaria,female,Seldom,0.24138,558,2176,0.22339,0.25936
2019,Bavaria,female,Never,0.65196,1328,2176,0.63194,0.67198
2019,Berlin,male,At least once per month,0.05935,41,554,0.03965,0.07904
2019,Berlin,male,Seldom,0.38947,211,554,0.34883,0.43011
2019,Berlin,male,Never,0.52555,302,554,0.48393,0.56717
2019,Berlin,female,Seldom,0.31302,159,503,0.27245,0.35359
2019,Berlin,female,Never,0.62698,344,503,0.58467,0.66928
2019,Brandenburg,male,At least once per month,0.14866,84,552,0.11895,0.17836
2019,Brandenburg,male,Seldom,0.40823,209,552,0.36719,0.44927
2019,Brandenburg,male,Never,0.38788,259,552,0.34719,0.42856
2019,Brandenburg,female,At least once per month,0.04806,35,598,0.03091,0.06522
2019,Brandenburg,female,Seldom,0.31935,197,598,0.28195,0.35675
2019,Brandenburg,female,Never,0.59927,366,598,0.55996,0.63858
2019,Mecklenburg-Western Pomerania,male,At least once per month,0.07642,31,284,0.04547,0.10738
2019,Mecklenburg-Western Pomerania,male,Seldom,0.39253,108,284,0.33564,0.44943
2019,Mecklenburg-Western Pomerania,male,Never,0.46155,145,284,0.40347,0.51964
2019,Mecklenburg-Western Pomerania,female,Seldom,0.28796,100,302,0.23681,0.33912
2019,Mecklenburg-Western Pomerania,female,Never,0.61054,202,302,0.55545,0.66563
2019,Saxony,male,At least once per week,0.04926,44,847,0.03468,0.06385
2019,Saxony,male,At least once per month,0.10733,103,847,0.08647,0.12818
2019,Saxony,male,Seldom,0.37740,306,847,0.34474,0.41007
2019,Saxony,male,Never,0.46263,394,847,0.42903,0.49623
2019,Saxony,female,At least once per month,0.07531,67,851,0.05757,0.09305
2019,Saxony,female,Seldom,0.27182,250,851,0.24191,0.30173
2019,Saxony,female,Never,0.61768,534,851,0.58501,0.65035
2019,Saxony-Anhalt,male,At least once per month,0.13818,55,415,0.10494,0.17143
2019,Saxony-Anhalt,male,Seldom,0.26500,137,415,0.22249,0.30751
2019,Saxony-Anhalt,male,Never,0.53887,223,415,0.49086,0.58689
2019,Saxony-Anhalt,female,At least once per month,0.04713,40,507,0.02867,0.06560
2019,Saxony-Anhalt,female,Seldom,0.24576,128,507,0.20825,0.28328
2019,Saxony-Anhalt,female,Never,0.67129,339,507,0.63036,0.71222
2019,Thuringa,male,At least once per week,0.11030,59,472,0.08201,0.13859
2019,Thuringa,male,At least once per month,0.15546,55,472,0.12273,0.18818
2019,Thuringa,male,Seldom,0.29403,150,472,0.25288,0.33517
2019,Thuringa,male,Never,0.43617,208,472,0.39139,0.48096
2019,Thuringa,female,At least once per month,0.06043,44,504,0.03961,0.08126
2019,Thuringa,female,Seldom,0.21700,131,504,0.18098,0.25302
2019,Thuringa,female,Never,0.69871,329,504,0.65861,0.73881
