year,bula_h,quintil_oecd,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,3rd Quintile,Never,0.46176,55,109,0.36773,0.55578
2003,Schleswig-Holstein,4th Quintile,Seldom,0.31950,37,95,0.22524,0.41376
2003,Schleswig-Holstein,4th Quintile,Never,0.46961,58,95,0.36872,0.57050
2003,Schleswig-Holstein,5th Quintile,At least once per month,0.20580,39,221,0.15238,0.25922
2003,Schleswig-Holstein,5th Quintile,Seldom,0.35843,86,221,0.29506,0.42179
2003,Schleswig-Holstein,5th Quintile,Never,0.38458,96,221,0.32030,0.44887
2003,Hamburg,4th Quintile,Never,0.50737,35,35,0.33932,0.67542
2003,Hamburg,5th Quintile,Seldom,0.35483,42,98,0.25961,0.45004
2003,Hamburg,5th Quintile,Never,0.50727,56,98,0.40777,0.60676
2003,Lower Saxony,1st Quintile,Seldom,0.23864,57,241,0.18471,0.29257
2003,Lower Saxony,1st Quintile,Never,0.67995,184,241,0.62093,0.73897
2003,Lower Saxony,2nd Quintile,At least once per month,0.11246,34,278,0.07525,0.14967
2003,Lower Saxony,2nd Quintile,Seldom,0.26482,82,278,0.21286,0.31679
2003,Lower Saxony,2nd Quintile,Never,0.56248,162,278,0.50406,0.62090
2003,Lower Saxony,3rd Quintile,Seldom,0.35185,101,275,0.29530,0.40839
2003,Lower Saxony,3rd Quintile,Never,0.51276,174,275,0.45357,0.57194
2003,Lower Saxony,4th Quintile,At least once per month,0.11434,48,386,0.08255,0.14613
2003,Lower Saxony,4th Quintile,Seldom,0.39321,154,386,0.34441,0.44200
2003,Lower Saxony,4th Quintile,Never,0.45247,184,386,0.40275,0.50219
2003,Lower Saxony,5th Quintile,At least once per week,0.06176,35,595,0.04240,0.08112
2003,Lower Saxony,5th Quintile,At least once per month,0.08947,55,595,0.06652,0.11243
2003,Lower Saxony,5th Quintile,Seldom,0.33293,217,595,0.29503,0.37082
2003,Lower Saxony,5th Quintile,Never,0.51263,288,595,0.47243,0.55282
2003,North Rhine-Westphalia,1st Quintile,At least once per month,0.04593,37,657,0.02991,0.06195
2003,North Rhine-Westphalia,1st Quintile,Seldom,0.18445,125,657,0.15477,0.21413
2003,North Rhine-Westphalia,1st Quintile,Never,0.73065,495,657,0.69671,0.76460
2003,North Rhine-Westphalia,2nd Quintile,At least once per week,0.05649,47,792,0.04040,0.07258
2003,North Rhine-Westphalia,2nd Quintile,At least once per month,0.06305,54,792,0.04611,0.07999
2003,North Rhine-Westphalia,2nd Quintile,Seldom,0.21843,170,792,0.18964,0.24722
2003,North Rhine-Westphalia,2nd Quintile,Never,0.66051,521,792,0.62751,0.69351
2003,North Rhine-Westphalia,3rd Quintile,At least once per week,0.04544,52,742,0.03044,0.06043
2003,North Rhine-Westphalia,3rd Quintile,At least once per month,0.08980,64,742,0.06921,0.11038
2003,North Rhine-Westphalia,3rd Quintile,Seldom,0.25503,192,742,0.22365,0.28642
2003,North Rhine-Westphalia,3rd Quintile,Never,0.60941,434,742,0.57428,0.64454
2003,North Rhine-Westphalia,4th Quintile,At least once per week,0.05762,54,912,0.04248,0.07275
2003,North Rhine-Westphalia,4th Quintile,At least once per month,0.09763,90,912,0.07836,0.11690
2003,North Rhine-Westphalia,4th Quintile,Seldom,0.28785,283,912,0.25845,0.31725
2003,North Rhine-Westphalia,4th Quintile,Never,0.55413,485,912,0.52185,0.58641
2003,North Rhine-Westphalia,5th Quintile,At least once per week,0.07140,91,1463,0.05820,0.08460
2003,North Rhine-Westphalia,5th Quintile,At least once per month,0.10425,156,1463,0.08858,0.11991
2003,North Rhine-Westphalia,5th Quintile,Seldom,0.32625,485,1463,0.30222,0.35029
2003,North Rhine-Westphalia,5th Quintile,Never,0.49441,731,1463,0.46878,0.52004
2003,Hesse,1st Quintile,Seldom,0.15685,35,187,0.10458,0.20911
2003,Hesse,1st Quintile,Never,0.76894,152,187,0.70836,0.82952
2003,Hesse,2nd Quintile,Seldom,0.19131,37,163,0.13074,0.25188
2003,Hesse,2nd Quintile,Never,0.72220,126,163,0.65322,0.79117
2003,Hesse,3rd Quintile,Seldom,0.23080,65,201,0.17240,0.28919
2003,Hesse,3rd Quintile,Never,0.60190,136,201,0.53406,0.66974
2003,Hesse,4th Quintile,Seldom,0.32816,101,248,0.26961,0.38672
2003,Hesse,4th Quintile,Never,0.49550,147,248,0.43315,0.55785
2003,Hesse,5th Quintile,At least once per week,0.04757,37,564,0.02999,0.06516
2003,Hesse,5th Quintile,At least once per month,0.09934,54,564,0.07463,0.12405
2003,Hesse,5th Quintile,Seldom,0.34329,200,564,0.30407,0.38251
2003,Hesse,5th Quintile,Never,0.50908,273,564,0.46778,0.55038
2003,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.17156,40,230,0.12273,0.22039
2003,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.74102,190,230,0.68428,0.79776
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.23958,54,200,0.18028,0.29889
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.67574,146,200,0.61070,0.74078
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.28746,63,204,0.22520,0.34972
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.55433,141,204,0.48595,0.62270
2003,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.33036,91,239,0.27060,0.39011
2003,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.49613,148,239,0.43261,0.55966
2003,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.37130,110,289,0.31550,0.42711
2003,"Rhineland-Palatinate, Saarland",5th Quintile,Never,0.50303,179,289,0.44528,0.56077
2003,Baden-Wuerttemberg,1st Quintile,Seldom,0.13727,54,305,0.09858,0.17595
2003,Baden-Wuerttemberg,1st Quintile,Never,0.73745,251,305,0.68798,0.78691
2003,Baden-Wuerttemberg,2nd Quintile,Seldom,0.23231,87,322,0.18611,0.27851
2003,Baden-Wuerttemberg,2nd Quintile,Never,0.67602,235,322,0.62482,0.72722
2003,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.05289,37,475,0.03274,0.07304
2003,Baden-Wuerttemberg,3rd Quintile,Seldom,0.30667,148,475,0.26516,0.34818
2003,Baden-Wuerttemberg,3rd Quintile,Never,0.60285,290,475,0.55880,0.64690
2003,Baden-Wuerttemberg,4th Quintile,At least once per week,0.06257,39,576,0.04278,0.08237
2003,Baden-Wuerttemberg,4th Quintile,At least once per month,0.13342,66,576,0.10563,0.16122
2003,Baden-Wuerttemberg,4th Quintile,Seldom,0.28313,171,576,0.24630,0.31995
2003,Baden-Wuerttemberg,4th Quintile,Never,0.51365,300,576,0.47280,0.55450
2003,Baden-Wuerttemberg,5th Quintile,At least once per week,0.04858,42,886,0.03441,0.06274
2003,Baden-Wuerttemberg,5th Quintile,At least once per month,0.06966,75,886,0.05289,0.08643
2003,Baden-Wuerttemberg,5th Quintile,Seldom,0.35120,317,886,0.31975,0.38265
2003,Baden-Wuerttemberg,5th Quintile,Never,0.52493,452,886,0.49203,0.55783
2003,Bavaria,1st Quintile,Seldom,0.16760,65,319,0.12655,0.20865
2003,Bavaria,1st Quintile,Never,0.75660,254,319,0.70943,0.80376
2003,Bavaria,2nd Quintile,At least once per week,0.07842,36,420,0.05268,0.10416
2003,Bavaria,2nd Quintile,Seldom,0.23807,105,420,0.19729,0.27885
2003,Bavaria,2nd Quintile,Never,0.63373,279,420,0.58759,0.67986
2003,Bavaria,3rd Quintile,At least once per month,0.04566,31,512,0.02756,0.06376
2003,Bavaria,3rd Quintile,Seldom,0.26509,162,512,0.22682,0.30336
2003,Bavaria,3rd Quintile,Never,0.63000,319,512,0.58814,0.67186
2003,Bavaria,4th Quintile,At least once per week,0.04569,37,663,0.02978,0.06160
2003,Bavaria,4th Quintile,At least once per month,0.07765,66,663,0.05726,0.09804
2003,Bavaria,4th Quintile,Seldom,0.34110,207,663,0.30499,0.37722
2003,Bavaria,4th Quintile,Never,0.53539,353,663,0.49740,0.57339
2003,Bavaria,5th Quintile,At least once per week,0.02935,39,1095,0.01935,0.03936
2003,Bavaria,5th Quintile,At least once per month,0.07532,82,1095,0.05968,0.09096
2003,Bavaria,5th Quintile,Seldom,0.37403,410,1095,0.34536,0.40271
2003,Bavaria,5th Quintile,Never,0.52102,564,1095,0.49142,0.55062
2003,Berlin,1st Quintile,Seldom,0.22184,43,143,0.15350,0.29018
2003,Berlin,1st Quintile,Never,0.67155,100,143,0.59430,0.74880
2003,Berlin,2nd Quintile,Seldom,0.32694,38,113,0.24007,0.41382
2003,Berlin,2nd Quintile,Never,0.61211,75,113,0.52187,0.70236
2003,Berlin,3rd Quintile,Seldom,0.25729,46,143,0.18539,0.32919
2003,Berlin,3rd Quintile,Never,0.67197,97,143,0.59475,0.74920
2003,Berlin,4th Quintile,Seldom,0.33463,51,127,0.25224,0.41703
2003,Berlin,4th Quintile,Never,0.53370,76,127,0.44660,0.62081
2003,Berlin,5th Quintile,Seldom,0.36775,95,215,0.30314,0.43236
2003,Berlin,5th Quintile,Never,0.56932,120,215,0.50297,0.63566
2003,Brandenburg,1st Quintile,Seldom,0.21161,34,156,0.14731,0.27591
2003,Brandenburg,1st Quintile,Never,0.76647,122,156,0.69986,0.83307
2003,Brandenburg,2nd Quintile,Seldom,0.19961,46,190,0.14263,0.25660
2003,Brandenburg,2nd Quintile,Never,0.72230,144,190,0.65845,0.78615
2003,Brandenburg,3rd Quintile,Seldom,0.33284,73,194,0.26636,0.39933
2003,Brandenburg,3rd Quintile,Never,0.57044,121,194,0.50060,0.64028
2003,Brandenburg,4th Quintile,Seldom,0.30011,68,177,0.23240,0.36782
2003,Brandenburg,4th Quintile,Never,0.56024,109,177,0.48690,0.63357
2003,Brandenburg,5th Quintile,Seldom,0.50128,61,136,0.41693,0.58562
2003,Brandenburg,5th Quintile,Never,0.42710,75,136,0.34366,0.51055
2003,Mecklenburg-Western Pomerania,1st Quintile,Seldom,0.32233,31,94,0.22734,0.41732
2003,Mecklenburg-Western Pomerania,1st Quintile,Never,0.57744,63,94,0.47705,0.67784
2003,Mecklenburg-Western Pomerania,2nd Quintile,Seldom,0.23482,43,138,0.16384,0.30581
2003,Mecklenburg-Western Pomerania,2nd Quintile,Never,0.69396,95,138,0.61679,0.77113
2003,Mecklenburg-Western Pomerania,3rd Quintile,Never,0.58901,56,56,0.45898,0.71905
2003,Mecklenburg-Western Pomerania,5th Quintile,Seldom,0.50585,55,94,0.40423,0.60746
2003,Mecklenburg-Western Pomerania,5th Quintile,Never,0.42557,39,94,0.32508,0.52606
2003,Saxony,1st Quintile,Seldom,0.25443,79,295,0.20464,0.30421
2003,Saxony,1st Quintile,Never,0.67522,216,295,0.62169,0.72875
2003,Saxony,2nd Quintile,At least once per month,0.08392,35,396,0.05657,0.11126
2003,Saxony,2nd Quintile,Seldom,0.22348,93,396,0.18239,0.26456
2003,Saxony,2nd Quintile,Never,0.66293,268,396,0.61631,0.70955
2003,Saxony,3rd Quintile,Seldom,0.33022,125,341,0.28023,0.38021
2003,Saxony,3rd Quintile,Never,0.55232,216,341,0.49946,0.60517
2003,Saxony,4th Quintile,Seldom,0.36414,106,254,0.30485,0.42344
2003,Saxony,4th Quintile,Never,0.54383,148,254,0.48246,0.60521
2003,Saxony,5th Quintile,Seldom,0.33890,75,181,0.26975,0.40805
2003,Saxony,5th Quintile,Never,0.53696,106,181,0.46411,0.60980
2003,Saxony-Anhalt,1st Quintile,Seldom,0.15244,31,155,0.09567,0.20921
2003,Saxony-Anhalt,1st Quintile,Never,0.72123,124,155,0.65041,0.79205
2003,Saxony-Anhalt,2nd Quintile,Seldom,0.22487,54,194,0.16596,0.28377
2003,Saxony-Anhalt,2nd Quintile,Never,0.65386,140,194,0.58674,0.72098
2003,Saxony-Anhalt,3rd Quintile,Seldom,0.28416,51,188,0.21951,0.34880
2003,Saxony-Anhalt,3rd Quintile,Never,0.63456,137,188,0.56554,0.70358
2003,Saxony-Anhalt,4th Quintile,Seldom,0.31224,73,172,0.24279,0.38170
2003,Saxony-Anhalt,4th Quintile,Never,0.57203,99,172,0.49787,0.64619
2003,Saxony-Anhalt,5th Quintile,Seldom,0.38116,50,112,0.29081,0.47151
2003,Saxony-Anhalt,5th Quintile,Never,0.53088,62,112,0.43804,0.62372
2003,Thuringa,1st Quintile,Seldom,0.23990,45,166,0.17474,0.30506
2003,Thuringa,1st Quintile,Never,0.64782,121,166,0.57494,0.72070
2003,Thuringa,2nd Quintile,Seldom,0.26956,66,212,0.20969,0.32944
2003,Thuringa,2nd Quintile,Never,0.61672,146,212,0.55112,0.68232
2003,Thuringa,3rd Quintile,Seldom,0.26057,52,164,0.19318,0.32796
2003,Thuringa,3rd Quintile,Never,0.56930,112,164,0.49328,0.64532
2003,Thuringa,4th Quintile,Seldom,0.27853,61,158,0.20841,0.34865
2003,Thuringa,4th Quintile,Never,0.56360,97,158,0.48602,0.64118
2003,Thuringa,5th Quintile,Seldom,0.34552,48,125,0.26182,0.42922
2003,Thuringa,5th Quintile,Never,0.57546,77,125,0.48846,0.66246
2008,Schleswig-Holstein,1st Quintile,Never,0.62139,63,63,0.50065,0.74212
2008,Schleswig-Holstein,2nd Quintile,Never,0.67901,56,56,0.55562,0.80239
2008,Schleswig-Holstein,3rd Quintile,Seldom,0.33836,32,99,0.24468,0.43204
2008,Schleswig-Holstein,3rd Quintile,Never,0.49173,67,99,0.39275,0.59071
2008,Schleswig-Holstein,4th Quintile,Seldom,0.30139,35,95,0.20863,0.39415
2008,Schleswig-Holstein,4th Quintile,Never,0.54814,60,95,0.44753,0.64875
2008,Schleswig-Holstein,5th Quintile,Seldom,0.45147,52,118,0.36129,0.54164
2008,Schleswig-Holstein,5th Quintile,Never,0.40651,66,118,0.31751,0.49552
2008,Hamburg,2nd Quintile,Never,0.70840,32,32,0.54841,0.86840
2008,Hamburg,4th Quintile,Never,0.46892,32,32,0.29325,0.64460
2008,Hamburg,5th Quintile,Never,0.53998,53,53,0.40451,0.67545
2008,Lower Saxony,1st Quintile,Seldom,0.23002,41,194,0.17065,0.28940
2008,Lower Saxony,1st Quintile,Never,0.68776,153,194,0.62238,0.75314
2008,Lower Saxony,2nd Quintile,At least once per month,0.08908,32,300,0.05679,0.12137
2008,Lower Saxony,2nd Quintile,Seldom,0.21259,70,300,0.16621,0.25896
2008,Lower Saxony,2nd Quintile,Never,0.63071,198,300,0.57601,0.68542
2008,Lower Saxony,3rd Quintile,Seldom,0.33238,96,253,0.27422,0.39054
2008,Lower Saxony,3rd Quintile,Never,0.50808,157,253,0.44636,0.56981
2008,Lower Saxony,4th Quintile,At least once per month,0.12001,55,364,0.08658,0.15344
2008,Lower Saxony,4th Quintile,Seldom,0.39657,144,364,0.34625,0.44690
2008,Lower Saxony,4th Quintile,Never,0.42843,165,364,0.37752,0.47934
2008,Lower Saxony,5th Quintile,At least once per month,0.12214,51,489,0.09309,0.15120
2008,Lower Saxony,5th Quintile,Seldom,0.34158,191,489,0.29950,0.38366
2008,Lower Saxony,5th Quintile,Never,0.49952,247,489,0.45516,0.54388
2008,North Rhine-Westphalia,1st Quintile,At least once per month,0.08617,41,612,0.06392,0.10842
2008,North Rhine-Westphalia,1st Quintile,Seldom,0.17988,113,612,0.14943,0.21034
2008,North Rhine-Westphalia,1st Quintile,Never,0.70243,458,612,0.66618,0.73868
2008,North Rhine-Westphalia,2nd Quintile,At least once per month,0.07714,46,581,0.05542,0.09885
2008,North Rhine-Westphalia,2nd Quintile,Seldom,0.25596,147,581,0.22044,0.29147
2008,North Rhine-Westphalia,2nd Quintile,Never,0.60573,388,581,0.56596,0.64550
2008,North Rhine-Westphalia,3rd Quintile,At least once per week,0.03710,37,683,0.02292,0.05129
2008,North Rhine-Westphalia,3rd Quintile,At least once per month,0.06737,54,683,0.04856,0.08618
2008,North Rhine-Westphalia,3rd Quintile,Seldom,0.31673,213,683,0.28182,0.35165
2008,North Rhine-Westphalia,3rd Quintile,Never,0.57675,379,683,0.53967,0.61383
2008,North Rhine-Westphalia,4th Quintile,At least once per week,0.07129,54,766,0.05306,0.08953
2008,North Rhine-Westphalia,4th Quintile,At least once per month,0.11211,80,766,0.08975,0.13447
2008,North Rhine-Westphalia,4th Quintile,Seldom,0.31228,256,766,0.27944,0.34512
2008,North Rhine-Westphalia,4th Quintile,Never,0.50432,376,766,0.46889,0.53975
2008,North Rhine-Westphalia,5th Quintile,At least once per week,0.04778,55,1208,0.03574,0.05981
2008,North Rhine-Westphalia,5th Quintile,At least once per month,0.08914,123,1208,0.07306,0.10521
2008,North Rhine-Westphalia,5th Quintile,Seldom,0.36097,408,1208,0.33387,0.38806
2008,North Rhine-Westphalia,5th Quintile,Never,0.50212,622,1208,0.47391,0.53033
2008,Hesse,1st Quintile,Never,0.74167,125,125,0.66463,0.81872
2008,Hesse,2nd Quintile,Seldom,0.25062,48,168,0.18489,0.31634
2008,Hesse,2nd Quintile,Never,0.61214,120,168,0.53823,0.68604
2008,Hesse,3rd Quintile,Seldom,0.23652,60,168,0.17207,0.30097
2008,Hesse,3rd Quintile,Never,0.53255,108,168,0.45688,0.60823
2008,Hesse,4th Quintile,Seldom,0.28469,93,247,0.22830,0.34108
2008,Hesse,4th Quintile,Never,0.52839,154,247,0.46601,0.59077
2008,Hesse,5th Quintile,At least once per month,0.06407,38,433,0.04098,0.08716
2008,Hesse,5th Quintile,Seldom,0.43841,188,433,0.39162,0.48520
2008,Hesse,5th Quintile,Never,0.44927,207,433,0.40236,0.49617
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.15599,32,154,0.09850,0.21349
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.76065,122,154,0.69304,0.82827
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.20701,39,170,0.14593,0.26810
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.67964,131,170,0.60929,0.75000
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.35966,59,164,0.28599,0.43333
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.50838,105,164,0.43163,0.58513
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.35429,82,227,0.29193,0.41665
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.52310,145,227,0.45799,0.58822
2008,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.11394,33,263,0.07546,0.15241
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.32209,80,263,0.26551,0.37868
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Never,0.49596,150,263,0.43542,0.55651
2008,Baden-Wuerttemberg,1st Quintile,Seldom,0.23056,57,250,0.17824,0.28288
2008,Baden-Wuerttemberg,1st Quintile,Never,0.64812,193,250,0.58881,0.70744
2008,Baden-Wuerttemberg,2nd Quintile,Seldom,0.21726,87,304,0.17083,0.26369
2008,Baden-Wuerttemberg,2nd Quintile,Never,0.68329,217,304,0.63091,0.73567
2008,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.09504,37,382,0.06559,0.12449
2008,Baden-Wuerttemberg,3rd Quintile,Seldom,0.29261,114,382,0.24693,0.33830
2008,Baden-Wuerttemberg,3rd Quintile,Never,0.54702,231,382,0.49703,0.59700
2008,Baden-Wuerttemberg,4th Quintile,At least once per month,0.13046,56,490,0.10061,0.16031
2008,Baden-Wuerttemberg,4th Quintile,Seldom,0.29046,173,490,0.25022,0.33070
2008,Baden-Wuerttemberg,4th Quintile,Never,0.53651,261,490,0.49231,0.58070
2008,Baden-Wuerttemberg,5th Quintile,At least once per week,0.04410,39,797,0.02984,0.05837
2008,Baden-Wuerttemberg,5th Quintile,At least once per month,0.12187,88,797,0.09914,0.14459
2008,Baden-Wuerttemberg,5th Quintile,Seldom,0.37924,295,797,0.34553,0.41295
2008,Baden-Wuerttemberg,5th Quintile,Never,0.45479,375,797,0.42020,0.48938
2008,Bavaria,1st Quintile,Seldom,0.17494,65,284,0.13067,0.21920
2008,Bavaria,1st Quintile,Never,0.73465,219,284,0.68321,0.78609
2008,Bavaria,2nd Quintile,At least once per month,0.07264,33,386,0.04672,0.09857
2008,Bavaria,2nd Quintile,Seldom,0.22874,110,386,0.18679,0.27070
2008,Bavaria,2nd Quintile,Never,0.65659,243,386,0.60915,0.70402
2008,Bavaria,3rd Quintile,At least once per week,0.06849,37,564,0.04763,0.08936
2008,Bavaria,3rd Quintile,At least once per month,0.09164,52,564,0.06781,0.11547
2008,Bavaria,3rd Quintile,Seldom,0.30676,169,564,0.26867,0.34485
2008,Bavaria,3rd Quintile,Never,0.52949,306,564,0.48826,0.57072
2008,Bavaria,4th Quintile,At least once per week,0.07267,34,580,0.05152,0.09381
2008,Bavaria,4th Quintile,At least once per month,0.08553,54,580,0.06275,0.10832
2008,Bavaria,4th Quintile,Seldom,0.36480,206,580,0.32559,0.40401
2008,Bavaria,4th Quintile,Never,0.47700,286,580,0.43632,0.51769
2008,Bavaria,5th Quintile,At least once per week,0.03867,38,861,0.02578,0.05155
2008,Bavaria,5th Quintile,At least once per month,0.08640,84,861,0.06762,0.10517
2008,Bavaria,5th Quintile,Seldom,0.35485,297,861,0.32287,0.38683
2008,Bavaria,5th Quintile,Never,0.51820,442,861,0.48481,0.55160
2008,Berlin,1st Quintile,Never,0.71378,94,94,0.62191,0.80564
2008,Berlin,2nd Quintile,Never,0.66356,76,76,0.55663,0.77050
2008,Berlin,3rd Quintile,Seldom,0.30220,49,145,0.22720,0.37720
2008,Berlin,3rd Quintile,Never,0.64376,96,145,0.56554,0.72198
2008,Berlin,4th Quintile,Seldom,0.38660,49,106,0.29346,0.47975
2008,Berlin,4th Quintile,Never,0.53632,57,106,0.44094,0.63171
2008,Berlin,5th Quintile,Seldom,0.30520,71,184,0.23848,0.37191
2008,Berlin,5th Quintile,Never,0.57439,113,184,0.50276,0.64603
2008,Brandenburg,1st Quintile,Seldom,0.21470,33,147,0.14810,0.28131
2008,Brandenburg,1st Quintile,Never,0.69608,114,147,0.62147,0.77069
2008,Brandenburg,2nd Quintile,Seldom,0.20594,37,163,0.14367,0.26822
2008,Brandenburg,2nd Quintile,Never,0.72014,126,163,0.65101,0.78927
2008,Brandenburg,3rd Quintile,Seldom,0.29924,59,167,0.22958,0.36891
2008,Brandenburg,3rd Quintile,Never,0.58701,108,167,0.51211,0.66192
2008,Brandenburg,4th Quintile,Seldom,0.42544,59,132,0.34077,0.51010
2008,Brandenburg,4th Quintile,Never,0.49226,73,132,0.40665,0.57788
2008,Brandenburg,5th Quintile,Seldom,0.37293,51,130,0.28948,0.45638
2008,Brandenburg,5th Quintile,Never,0.52253,79,130,0.43633,0.60873
2008,Mecklenburg-Western Pomerania,1st Quintile,Never,0.74960,82,82,0.65525,0.84395
2008,Mecklenburg-Western Pomerania,2nd Quintile,Never,0.66815,78,78,0.56297,0.77332
2008,Mecklenburg-Western Pomerania,3rd Quintile,Never,0.63798,69,69,0.52376,0.75221
2008,Mecklenburg-Western Pomerania,4th Quintile,Seldom,0.52055,32,66,0.39909,0.64200
2008,Mecklenburg-Western Pomerania,4th Quintile,Never,0.42587,34,66,0.30565,0.54608
2008,Mecklenburg-Western Pomerania,5th Quintile,Seldom,0.40218,42,75,0.29046,0.51390
2008,Mecklenburg-Western Pomerania,5th Quintile,Never,0.42797,33,75,0.31524,0.54071
2008,Saxony,1st Quintile,Seldom,0.24605,60,246,0.19211,0.29998
2008,Saxony,1st Quintile,Never,0.67458,186,246,0.61591,0.73325
2008,Saxony,2nd Quintile,Seldom,0.26895,100,345,0.22210,0.31581
2008,Saxony,2nd Quintile,Never,0.65461,245,345,0.60436,0.70486
2008,Saxony,3rd Quintile,Seldom,0.30979,107,314,0.25856,0.36102
2008,Saxony,3rd Quintile,Never,0.55932,207,314,0.50432,0.61432
2008,Saxony,4th Quintile,Seldom,0.31315,79,228,0.25282,0.37348
2008,Saxony,4th Quintile,Never,0.57538,149,228,0.51108,0.63968
2008,Saxony,5th Quintile,Seldom,0.35809,73,167,0.28516,0.43103
2008,Saxony,5th Quintile,Never,0.52233,94,167,0.44634,0.59832
2008,Saxony-Anhalt,1st Quintile,Seldom,0.22391,37,142,0.15511,0.29272
2008,Saxony-Anhalt,1st Quintile,Never,0.70646,105,142,0.63129,0.78163
2008,Saxony-Anhalt,2nd Quintile,Seldom,0.25740,45,151,0.18743,0.32737
2008,Saxony-Anhalt,2nd Quintile,Never,0.59720,106,151,0.51871,0.67569
2008,Saxony-Anhalt,3rd Quintile,Seldom,0.30666,69,203,0.24307,0.37025
2008,Saxony-Anhalt,3rd Quintile,Never,0.58339,134,203,0.51540,0.65137
2008,Saxony-Anhalt,4th Quintile,Seldom,0.37981,55,120,0.29261,0.46701
2008,Saxony-Anhalt,4th Quintile,Never,0.48482,65,120,0.39502,0.57461
2008,Saxony-Anhalt,5th Quintile,Seldom,0.35733,46,107,0.26610,0.44856
2008,Saxony-Anhalt,5th Quintile,Never,0.57529,61,107,0.48118,0.66939
2008,Thuringa,1st Quintile,Seldom,0.24537,44,165,0.17951,0.31123
2008,Thuringa,1st Quintile,Never,0.64952,121,165,0.57650,0.72255
2008,Thuringa,2nd Quintile,Seldom,0.30369,47,153,0.23059,0.37680
2008,Thuringa,2nd Quintile,Never,0.53490,106,153,0.45561,0.61420
2008,Thuringa,3rd Quintile,Seldom,0.23728,59,214,0.18015,0.29441
2008,Thuringa,3rd Quintile,Never,0.60223,155,214,0.53650,0.66796
2008,Thuringa,4th Quintile,Seldom,0.26504,37,126,0.18767,0.34241
2008,Thuringa,4th Quintile,Never,0.59299,89,126,0.50686,0.67911
2008,Thuringa,5th Quintile,Seldom,0.29534,44,91,0.20109,0.38959
2008,Thuringa,5th Quintile,Never,0.43443,47,91,0.33202,0.53684
2013,Schleswig-Holstein,1st Quintile,Seldom,0.27289,68,206,0.21191,0.33386
2013,Schleswig-Holstein,1st Quintile,Never,0.60639,138,206,0.53952,0.67327
2013,Schleswig-Holstein,2nd Quintile,Seldom,0.23286,49,145,0.16383,0.30190
2013,Schleswig-Holstein,2nd Quintile,Never,0.64706,96,145,0.56901,0.72512
2013,Schleswig-Holstein,3rd Quintile,Seldom,0.42588,61,144,0.34483,0.50692
2013,Schleswig-Holstein,3rd Quintile,Never,0.46400,83,144,0.38226,0.54574
2013,Schleswig-Holstein,4th Quintile,Seldom,0.31994,57,139,0.24212,0.39777
2013,Schleswig-Holstein,4th Quintile,Never,0.41660,82,139,0.33435,0.49886
2013,Schleswig-Holstein,5th Quintile,Seldom,0.40701,51,126,0.32089,0.49314
2013,Schleswig-Holstein,5th Quintile,Never,0.49981,75,126,0.41215,0.58746
2013,Hamburg,1st Quintile,Never,0.82327,37,37,0.69866,0.94787
2013,Hamburg,2nd Quintile,Never,0.62182,64,64,0.50207,0.74157
2013,Hamburg,3rd Quintile,Never,0.59355,44,44,0.44674,0.74036
2013,Hamburg,4th Quintile,Never,0.40936,45,45,0.26406,0.55465
2013,Hamburg,5th Quintile,Seldom,0.35472,32,82,0.25053,0.45891
2013,Hamburg,5th Quintile,Never,0.47642,50,82,0.36765,0.58519
2013,Lower Saxony,1st Quintile,At least once per month,0.10598,47,458,0.07776,0.13420
2013,Lower Saxony,1st Quintile,Seldom,0.24005,113,458,0.20089,0.27921
2013,Lower Saxony,1st Quintile,Never,0.62371,298,458,0.57929,0.66813
2013,Lower Saxony,2nd Quintile,At least once per week,0.10213,33,460,0.07443,0.12984
2013,Lower Saxony,2nd Quintile,At least once per month,0.09254,48,460,0.06602,0.11905
2013,Lower Saxony,2nd Quintile,Seldom,0.27825,127,460,0.23725,0.31925
