year,bula_h,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Hamburg,"No, never",0.18311,123,206,0.13016,0.23605
2015,Hamburg,"Yes, every week",0.09652,36,206,0.05610,0.13695
2015,Hamburg,"Yes, less frequently",0.08494,47,206,0.04678,0.12311
2015,Lower Saxony,"No, never",0.18338,542,1463,0.16355,0.20322
2015,Lower Saxony,"Yes, every week",0.06769,209,1463,0.05482,0.08057
2015,Lower Saxony,"Yes, every 2 weeks",0.08015,250,1463,0.06623,0.09407
2015,Lower Saxony,"Yes, every 3-4 weeks",0.03562,117,1463,0.02612,0.04512
2015,Lower Saxony,"Yes, less frequently",0.12062,345,1463,0.10393,0.13732
2015,Bremen,"No, never",0.10446,38,38,0.00590,0.20301
2015,North Rhine-Westphalia,"No, never",0.19213,1329,3129,0.17832,0.20594
2015,North Rhine-Westphalia,"Yes, every week",0.06440,420,3129,0.05580,0.07301
2015,North Rhine-Westphalia,"Yes, every 2 weeks",0.07304,490,3129,0.06392,0.08216
2015,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.03757,228,3129,0.03090,0.04423
2015,North Rhine-Westphalia,"Yes, less frequently",0.10224,662,3129,0.09162,0.11286
2015,Hesse,"No, never",0.15323,380,1095,0.13189,0.17458
2015,Hesse,"Yes, every week",0.08274,173,1095,0.06641,0.09906
2015,Hesse,"Yes, every 2 weeks",0.08665,175,1095,0.06998,0.10332
2015,Hesse,"Yes, every 3-4 weeks",0.04399,95,1095,0.03184,0.05615
2015,Hesse,"Yes, less frequently",0.12010,272,1095,0.10084,0.13936
2015,"Rhineland-Palatinate, Saarland","No, never",0.16556,343,886,0.14107,0.19005
2015,"Rhineland-Palatinate, Saarland","Yes, every week",0.07130,131,886,0.05435,0.08826
2015,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.08451,140,886,0.06619,0.10284
2015,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.04606,82,886,0.03225,0.05987
2015,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.10647,190,886,0.08615,0.12679
2015,Baden-Wuerttemberg,"No, never",0.19111,802,1947,0.17364,0.20858
2015,Baden-Wuerttemberg,"Yes, every week",0.06106,231,1947,0.05042,0.07170
2015,Baden-Wuerttemberg,"Yes, every 2 weeks",0.07180,249,1947,0.06033,0.08327
2015,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.04869,193,1947,0.03913,0.05826
2015,Baden-Wuerttemberg,"Yes, less frequently",0.11902,472,1947,0.10463,0.13340
2015,Bavaria,"No, never",0.20558,1086,2634,0.19015,0.22102
2015,Bavaria,"Yes, every week",0.06956,386,2634,0.05984,0.07927
2015,Bavaria,"Yes, every 2 weeks",0.07034,350,2634,0.06057,0.08010
2015,Bavaria,"Yes, every 3-4 weeks",0.04133,220,2634,0.03373,0.04893
2015,Bavaria,"Yes, less frequently",0.11808,592,2634,0.10575,0.13040
2015,Berlin,"No, never",0.16596,190,531,0.13429,0.19763
2015,Berlin,"Yes, every week",0.06556,78,531,0.04448,0.08663
2015,Berlin,"Yes, every 2 weeks",0.07420,83,531,0.05188,0.09651
2015,Berlin,"Yes, every 3-4 weeks",0.04228,47,531,0.02515,0.05942
2015,Berlin,"Yes, less frequently",0.11575,133,531,0.08851,0.14299
2015,Brandenburg,"No, never",0.12841,180,523,0.09971,0.15711
2015,Brandenburg,"Yes, every week",0.06115,68,523,0.04059,0.08170
2015,Brandenburg,"Yes, every 2 weeks",0.08557,107,523,0.06157,0.10956
2015,Brandenburg,"Yes, every 3-4 weeks",0.04810,47,523,0.02975,0.06646
2015,Brandenburg,"Yes, less frequently",0.10866,121,523,0.08196,0.13536
2015,Mecklenburg-Western Pomerania,"No, never",0.20323,114,273,0.15541,0.25106
2015,Mecklenburg-Western Pomerania,"Yes, every week",0.04812,31,273,0.02269,0.07356
2015,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.09075,56,273,0.05661,0.12489
2015,Mecklenburg-Western Pomerania,"Yes, less frequently",0.09548,72,273,0.06056,0.13041
2015,Saxony,"No, never",0.19380,347,907,0.16806,0.21953
2015,Saxony,"Yes, every week",0.05312,103,907,0.03852,0.06773
2015,Saxony,"Yes, every 2 weeks",0.11171,163,907,0.09120,0.13222
2015,Saxony,"Yes, every 3-4 weeks",0.05079,86,907,0.03649,0.06509
2015,Saxony,"Yes, less frequently",0.12117,208,907,0.09992,0.14242
2015,Saxony-Anhalt,"No, never",0.14809,175,475,0.11612,0.18007
2015,Saxony-Anhalt,"Yes, every week",0.03656,49,475,0.01966,0.05346
2015,Saxony-Anhalt,"Yes, every 2 weeks",0.07985,78,475,0.05545,0.10425
2015,Saxony-Anhalt,"Yes, every 3-4 weeks",0.03803,44,475,0.02081,0.05524
2015,Saxony-Anhalt,"Yes, less frequently",0.12762,129,475,0.09758,0.15766
2015,Thuringa,"No, never",0.14581,186,525,0.11560,0.17603
2015,Thuringa,"Yes, every week",0.05161,66,525,0.03266,0.07055
2015,Thuringa,"Yes, every 2 weeks",0.08213,96,525,0.05862,0.10564
2015,Thuringa,"Yes, every 3-4 weeks",0.03904,43,525,0.02245,0.05562
2015,Thuringa,"Yes, less frequently",0.13991,134,525,0.11020,0.16961
2017,Schleswig-Holstein,"No, never",0.21393,263,598,0.18104,0.24683
2017,Schleswig-Holstein,"Yes, every week",0.05943,95,598,0.04046,0.07840
2017,Schleswig-Holstein,"Yes, every 2 weeks",0.06276,90,598,0.04330,0.08221
2017,Schleswig-Holstein,"Yes, every 3-4 weeks",0.03740,42,598,0.02218,0.05262
2017,Schleswig-Holstein,"Yes, less frequently",0.09847,108,598,0.07457,0.12237
2017,Hamburg,"No, never",0.21029,141,265,0.16113,0.25945
2017,Hamburg,"Yes, every week",0.05902,35,265,0.03059,0.08745
2017,Hamburg,"Yes, every 2 weeks",0.04990,36,265,0.02363,0.07616
2017,Hamburg,"Yes, less frequently",0.09659,53,265,0.06096,0.13223
2017,Lower Saxony,"No, never",0.19430,693,1706,0.17552,0.21308
2017,Lower Saxony,"Yes, every week",0.06336,218,1706,0.05180,0.07493
2017,Lower Saxony,"Yes, every 2 weeks",0.07654,251,1706,0.06392,0.08916
2017,Lower Saxony,"Yes, every 3-4 weeks",0.05289,177,1706,0.04227,0.06351
2017,Lower Saxony,"Yes, less frequently",0.11460,367,1706,0.09948,0.12972
2017,Bremen,"No, never",0.14881,56,56,0.05475,0.24287
2017,North Rhine-Westphalia,"No, never",0.20342,1493,3417,0.18992,0.21692
2017,North Rhine-Westphalia,"Yes, every week",0.07102,491,3417,0.06240,0.07963
2017,North Rhine-Westphalia,"Yes, every 2 weeks",0.07274,524,3417,0.06403,0.08145
2017,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.04302,270,3417,0.03622,0.04982
2017,North Rhine-Westphalia,"Yes, less frequently",0.09692,639,3417,0.08700,0.10684
2017,Hesse,"No, never",0.20020,481,1170,0.17726,0.22314
2017,Hesse,"Yes, every week",0.06761,167,1170,0.05322,0.08200
2017,Hesse,"Yes, every 2 weeks",0.07998,171,1170,0.06443,0.09553
2017,Hesse,"Yes, every 3-4 weeks",0.04436,111,1170,0.03256,0.05617
2017,Hesse,"Yes, less frequently",0.10491,240,1170,0.08734,0.12248
2017,"Rhineland-Palatinate, Saarland","No, never",0.18349,362,946,0.15881,0.20816
2017,"Rhineland-Palatinate, Saarland","Yes, every week",0.06986,143,946,0.05361,0.08612
2017,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.08577,170,946,0.06792,0.10363
2017,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.03656,95,946,0.02460,0.04853
2017,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.10578,176,946,0.08617,0.12539
2017,Baden-Wuerttemberg,"No, never",0.22674,931,2035,0.20855,0.24494
2017,Baden-Wuerttemberg,"Yes, every week",0.06585,251,2035,0.05507,0.07663
2017,Baden-Wuerttemberg,"Yes, every 2 weeks",0.06640,240,2035,0.05558,0.07723
2017,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.04722,227,2035,0.03800,0.05644
2017,Baden-Wuerttemberg,"Yes, less frequently",0.09680,386,2035,0.08395,0.10965
2017,Bavaria,"No, never",0.23065,1222,2818,0.21509,0.24620
2017,Bavaria,"Yes, every week",0.06766,385,2818,0.05838,0.07693
2017,Bavaria,"Yes, every 2 weeks",0.07407,396,2818,0.06440,0.08374
2017,Bavaria,"Yes, every 3-4 weeks",0.04451,267,2818,0.03690,0.05213
2017,Bavaria,"Yes, less frequently",0.11878,548,2818,0.10683,0.13073
2017,Berlin,"No, never",0.23363,258,610,0.20002,0.26724
2017,Berlin,"Yes, every week",0.06131,77,610,0.04226,0.08037
2017,Berlin,"Yes, every 2 weeks",0.05775,79,610,0.03922,0.07627
2017,Berlin,"Yes, every 3-4 weeks",0.04491,55,610,0.02846,0.06136
2017,Berlin,"Yes, less frequently",0.10620,141,610,0.08173,0.13067
2017,Brandenburg,"No, never",0.17189,231,574,0.14099,0.20278
2017,Brandenburg,"Yes, every week",0.05436,61,574,0.03579,0.07292
2017,Brandenburg,"Yes, every 2 weeks",0.08120,105,574,0.05884,0.10357
2017,Brandenburg,"Yes, every 3-4 weeks",0.04495,64,574,0.02799,0.06192
2017,Brandenburg,"Yes, less frequently",0.09767,113,574,0.07336,0.12198
2017,Mecklenburg-Western Pomerania,"No, never",0.21302,131,290,0.16581,0.26023
2017,Mecklenburg-Western Pomerania,"Yes, every week",0.06025,37,290,0.03281,0.08768
2017,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.08558,65,290,0.05333,0.11784
2017,Mecklenburg-Western Pomerania,"Yes, less frequently",0.09257,57,290,0.05915,0.12598
2017,Saxony,"No, never",0.18722,384,1009,0.16314,0.21131
2017,Saxony,"Yes, every week",0.06979,133,1009,0.05406,0.08552
2017,Saxony,"Yes, every 2 weeks",0.09832,180,1009,0.07994,0.11670
2017,Saxony,"Yes, every 3-4 weeks",0.05063,112,1009,0.03709,0.06416
2017,Saxony,"Yes, less frequently",0.10569,200,1009,0.08671,0.12467
2017,Saxony-Anhalt,"No, never",0.20699,244,534,0.17259,0.24138
2017,Saxony-Anhalt,"Yes, every week",0.05583,66,534,0.03634,0.07532
2017,Saxony-Anhalt,"Yes, every 2 weeks",0.05496,78,534,0.03561,0.07431
2017,Saxony-Anhalt,"Yes, every 3-4 weeks",0.03918,52,534,0.02271,0.05565
2017,Saxony-Anhalt,"Yes, less frequently",0.08867,94,534,0.06454,0.11281
2017,Thuringa,"No, never",0.20871,248,599,0.17613,0.24128
2017,Thuringa,"Yes, every week",0.05571,70,599,0.03733,0.07410
2017,Thuringa,"Yes, every 2 weeks",0.08361,96,599,0.06142,0.10580
2017,Thuringa,"Yes, every 3-4 weeks",0.05473,73,599,0.03650,0.07296
2017,Thuringa,"Yes, less frequently",0.10211,112,599,0.07784,0.12637
2019,Schleswig-Holstein,"No, never",0.21554,261,627,0.18333,0.24775
2019,Schleswig-Holstein,"Yes, every week",0.05825,102,627,0.03990,0.07660
2019,Schleswig-Holstein,"Yes, every 2 weeks",0.07038,103,627,0.05035,0.09042
2019,Schleswig-Holstein,"Yes, every 3-4 weeks",0.04102,47,627,0.02548,0.05656
2019,Schleswig-Holstein,"Yes, less frequently",0.09922,114,627,0.07580,0.12264
2019,Hamburg,"No, never",0.22762,153,321,0.18168,0.27356
2019,Hamburg,"Yes, every week",0.05211,52,321,0.02776,0.07646
2019,Hamburg,"Yes, every 2 weeks",0.03567,40,321,0.01535,0.05599
2019,Hamburg,"Yes, less frequently",0.10824,76,321,0.07420,0.14228
2019,Lower Saxony,"No, never",0.20630,688,1651,0.18678,0.22583
2019,Lower Saxony,"Yes, every week",0.06936,242,1651,0.05710,0.08162
2019,Lower Saxony,"Yes, every 2 weeks",0.07819,252,1651,0.06523,0.09114
2019,Lower Saxony,"Yes, every 3-4 weeks",0.04465,145,1651,0.03468,0.05462
2019,Lower Saxony,"Yes, less frequently",0.10453,324,1651,0.08977,0.11929
2019,Bremen,"No, never",0.16993,59,59,0.07327,0.26658
2019,North Rhine-Westphalia,"No, never",0.21788,1466,3495,0.20419,0.23157
2019,North Rhine-Westphalia,"Yes, every week",0.07417,525,3495,0.06548,0.08286
2019,North Rhine-Westphalia,"Yes, every 2 weeks",0.07297,520,3495,0.06435,0.08159
2019,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.03687,270,3495,0.03062,0.04311
2019,North Rhine-Westphalia,"Yes, less frequently",0.10658,714,3495,0.09635,0.11682
2019,Hesse,"No, never",0.20679,452,1198,0.18385,0.22973
2019,Hesse,"Yes, every week",0.07120,198,1198,0.05663,0.08576
2019,Hesse,"Yes, every 2 weeks",0.08592,172,1198,0.07005,0.10180
2019,Hesse,"Yes, every 3-4 weeks",0.04204,127,1198,0.03067,0.05341
2019,Hesse,"Yes, less frequently",0.12504,249,1198,0.10630,0.14377
2019,"Rhineland-Palatinate, Saarland","No, never",0.21143,375,958,0.18556,0.23730
2019,"Rhineland-Palatinate, Saarland","Yes, every week",0.04657,150,958,0.03322,0.05992
2019,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.09406,149,958,0.07556,0.11255
2019,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.03476,79,958,0.02316,0.04637
2019,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.11356,205,958,0.09346,0.13367
2019,Baden-Wuerttemberg,"No, never",0.23310,837,1927,0.21422,0.25199
2019,Baden-Wuerttemberg,"Yes, every week",0.05791,257,1927,0.04748,0.06834
2019,Baden-Wuerttemberg,"Yes, every 2 weeks",0.06228,235,1927,0.05149,0.07307
2019,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.05813,204,1927,0.04768,0.06858
2019,Baden-Wuerttemberg,"Yes, less frequently",0.10132,394,1927,0.08785,0.11480
2019,Bavaria,"No, never",0.23554,1147,2680,0.21947,0.25160
2019,Bavaria,"Yes, every week",0.06510,389,2680,0.05576,0.07445
2019,Bavaria,"Yes, every 2 weeks",0.06190,347,2680,0.05277,0.07103
2019,Bavaria,"Yes, every 3-4 weeks",0.04752,255,2680,0.03946,0.05557
2019,Bavaria,"Yes, less frequently",0.11796,542,2680,0.10574,0.13017
2019,Berlin,"No, never",0.22068,257,684,0.18957,0.25178
2019,Berlin,"Yes, every week",0.05515,79,684,0.03803,0.07227
2019,Berlin,"Yes, every 2 weeks",0.07509,108,684,0.05533,0.09486
2019,Berlin,"Yes, every 3-4 weeks",0.04307,75,684,0.02784,0.05830
2019,Berlin,"Yes, less frequently",0.12394,165,684,0.09923,0.14865
2019,Brandenburg,"No, never",0.17924,254,652,0.14977,0.20870
2019,Brandenburg,"Yes, every week",0.04406,63,652,0.02830,0.05983
2019,Brandenburg,"Yes, every 2 weeks",0.07475,126,652,0.05454,0.09495
2019,Brandenburg,"Yes, every 3-4 weeks",0.05690,63,652,0.03910,0.07469
2019,Brandenburg,"Yes, less frequently",0.09668,146,652,0.07397,0.11938
2019,Mecklenburg-Western Pomerania,"No, never",0.17312,134,320,0.13160,0.21464
2019,Mecklenburg-Western Pomerania,"Yes, every week",0.05642,44,320,0.03110,0.08174
2019,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.10697,72,320,0.07305,0.14089
2019,Mecklenburg-Western Pomerania,"Yes, less frequently",0.08269,70,320,0.05247,0.11292
2019,Saxony,"No, never",0.21463,424,1067,0.18998,0.23927
2019,Saxony,"Yes, every week",0.07791,150,1067,0.06182,0.09400
2019,Saxony,"Yes, every 2 weeks",0.09744,174,1067,0.07964,0.11524
2019,Saxony,"Yes, every 3-4 weeks",0.04159,79,1067,0.02961,0.05358
2019,Saxony,"Yes, less frequently",0.11536,240,1067,0.09618,0.13454
2019,Saxony-Anhalt,"No, never",0.17941,230,531,0.14674,0.21207
2019,Saxony-Anhalt,"Yes, every week",0.07249,75,531,0.05041,0.09456
2019,Saxony-Anhalt,"Yes, every 2 weeks",0.06185,77,531,0.04134,0.08236
2019,Saxony-Anhalt,"Yes, every 3-4 weeks",0.03264,42,531,0.01751,0.04777
2019,Saxony-Anhalt,"Yes, less frequently",0.09368,107,531,0.06887,0.11849
2019,Thuringa,"No, never",0.19137,230,572,0.15910,0.22364
2019,Thuringa,"Yes, every week",0.04015,78,572,0.02405,0.05626
2019,Thuringa,"Yes, every 2 weeks",0.08284,92,572,0.06023,0.10545
2019,Thuringa,"Yes, every 3-4 weeks",0.04174,59,572,0.02533,0.05814
2019,Thuringa,"Yes, less frequently",0.10644,113,572,0.08114,0.13174
2021,Schleswig-Holstein,"No, never",0.18588,197,449,0.14986,0.22190
2021,Schleswig-Holstein,"Yes, every week",0.05998,71,449,0.03799,0.08197
2021,Schleswig-Holstein,"Yes, every 2 weeks",0.05867,61,449,0.03691,0.08043
2021,Schleswig-Holstein,"Yes, every 3-4 weeks",0.02770,39,449,0.01250,0.04290
2021,Schleswig-Holstein,"Yes, less frequently",0.06853,81,449,0.04513,0.09192
2021,Hamburg,"No, never",0.19494,121,206,0.14071,0.24917
2021,Hamburg,"Yes, every 2 weeks",0.03704,32,206,0.01119,0.06289
2021,Hamburg,"Yes, less frequently",0.08962,53,206,0.05052,0.12872
2021,Lower Saxony,"No, never",0.20737,448,1021,0.18249,0.23225
2021,Lower Saxony,"Yes, every week",0.04801,125,1021,0.03489,0.06113
2021,Lower Saxony,"Yes, every 2 weeks",0.05336,156,1021,0.03957,0.06716
2021,Lower Saxony,"Yes, every 3-4 weeks",0.02551,68,1021,0.01584,0.03519
2021,Lower Saxony,"Yes, less frequently",0.08073,224,1021,0.06401,0.09745
2021,Bremen,"No, never",0.14747,42,42,0.03893,0.25600
2021,North Rhine-Westphalia,"No, never",0.19425,991,2299,0.17807,0.21042
2021,North Rhine-Westphalia,"Yes, every week",0.05699,336,2299,0.04751,0.06647
2021,North Rhine-Westphalia,"Yes, every 2 weeks",0.06095,363,2299,0.05117,0.07073
2021,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.03481,158,2299,0.02732,0.04231
2021,North Rhine-Westphalia,"Yes, less frequently",0.08138,451,2299,0.07020,0.09256
2021,Hesse,"No, never",0.17173,318,752,0.14476,0.19871
2021,Hesse,"Yes, every week",0.04890,122,752,0.03347,0.06432
2021,Hesse,"Yes, every 2 weeks",0.07509,115,752,0.05624,0.09394
2021,Hesse,"Yes, every 3-4 weeks",0.03412,54,752,0.02114,0.04710
2021,Hesse,"Yes, less frequently",0.08716,143,752,0.06699,0.10734
2021,"Rhineland-Palatinate, Saarland","No, never",0.13916,196,503,0.10889,0.16944
2021,"Rhineland-Palatinate, Saarland","Yes, every week",0.04864,81,503,0.02982,0.06746
2021,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.04416,75,503,0.02618,0.06213
2021,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.03122,48,503,0.01601,0.04644
2021,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.08041,103,503,0.05662,0.10419
2021,Baden-Wuerttemberg,"No, never",0.19667,600,1279,0.17488,0.21846
2021,Baden-Wuerttemberg,"Yes, every week",0.04534,165,1279,0.03394,0.05675
2021,Baden-Wuerttemberg,"Yes, every 2 weeks",0.05183,130,1279,0.03968,0.06399
2021,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.04456,127,1279,0.03324,0.05587
2021,Baden-Wuerttemberg,"Yes, less frequently",0.08550,257,1279,0.07016,0.10083
2021,Bavaria,"No, never",0.19275,684,1599,0.17341,0.21209
2021,Bavaria,"Yes, every week",0.04352,213,1599,0.03352,0.05352
2021,Bavaria,"Yes, every 2 weeks",0.05634,239,1599,0.04504,0.06765
2021,Bavaria,"Yes, every 3-4 weeks",0.03898,150,1599,0.02949,0.04847
2021,Bavaria,"Yes, less frequently",0.08351,313,1599,0.06995,0.09708
2021,Berlin,"No, never",0.16584,216,508,0.13346,0.19821
2021,Berlin,"Yes, every week",0.03833,57,508,0.02162,0.05505
2021,Berlin,"Yes, every 2 weeks",0.04622,64,508,0.02794,0.06450
2021,Berlin,"Yes, every 3-4 weeks",0.04066,50,508,0.02347,0.05785
2021,Berlin,"Yes, less frequently",0.11204,121,508,0.08459,0.13950
2021,Brandenburg,"No, never",0.19194,169,334,0.14964,0.23424
2021,Brandenburg,"Yes, every week",0.03279,42,334,0.01367,0.05192
2021,Brandenburg,"Yes, every 2 weeks",0.05977,50,334,0.03431,0.08523
2021,Brandenburg,"Yes, less frequently",0.08061,73,334,0.05137,0.10985
2021,Mecklenburg-Western Pomerania,"No, never",0.17734,69,143,0.11451,0.24016
2021,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.10442,42,143,0.05412,0.15472
2021,Mecklenburg-Western Pomerania,"Yes, less frequently",0.05183,32,143,0.01537,0.08829
2021,Saxony,"No, never",0.17851,278,628,0.14853,0.20848
2021,Saxony,"Yes, every week",0.05581,73,628,0.03784,0.07378
2021,Saxony,"Yes, every 2 weeks",0.06937,104,628,0.04948,0.08926
2021,Saxony,"Yes, every 3-4 weeks",0.03311,55,628,0.01910,0.04711
2021,Saxony,"Yes, less frequently",0.08016,118,628,0.05891,0.10142
2021,Saxony-Anhalt,"No, never",0.16057,128,269,0.11661,0.20452
2021,Saxony-Anhalt,"Yes, every week",0.05551,31,269,0.02810,0.08292
2021,Saxony-Anhalt,"Yes, every 2 weeks",0.06429,46,269,0.03492,0.09365
2021,Saxony-Anhalt,"Yes, less frequently",0.06934,64,269,0.03893,0.09975
2021,Thuringa,"No, never",0.22015,164,316,0.17439,0.26591
2021,Thuringa,"Yes, every week",0.05972,44,316,0.03355,0.08589
2021,Thuringa,"Yes, every 2 weeks",0.03876,45,316,0.01744,0.06007
2021,Thuringa,"Yes, less frequently",0.08909,63,316,0.05763,0.12055
