year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2001,5th Quintile,Rural regions,466,3175.30680,3026.67035,3319.34117,2045.00000,3068.00000,3837.30797,339.00000,6525.76993,3068.00000,3068.00000,3273.37500
2002,1st Quintile,Urban regions,1219,1099.43661,1069.96388,1129.78155,700.45976,973.43597,1400.00000,241.00000,2449.31035,971.00000,942.00000,1022.25000
2002,1st Quintile,Rural regions,751,1109.36135,1064.77775,1150.93752,700.00000,980.76773,1400.00000,160.00000,2450.00000,980.00000,960.00000,1060.00000
2002,2nd Quintile,Urban regions,1323,1598.54595,1563.50703,1638.63916,1100.00000,1500.00000,2000.00000,250.00000,3350.00000,1500.00000,1500.00000,1528.22500
2002,2nd Quintile,Rural regions,813,1573.33612,1525.68483,1616.79652,1100.00000,1500.00000,1950.00000,268.00000,3225.00000,1500.00000,1500.00000,1570.00000
2002,3rd Quintile,Urban regions,1400,1904.54737,1868.09695,1943.03290,1400.00000,1850.00000,2300.00000,302.00000,3650.00000,1850.00000,1800.00000,1900.00000
2002,3rd Quintile,Rural regions,763,1921.32191,1866.75575,1965.93488,1400.00000,1850.00000,2400.00000,200.00000,3900.00000,1850.00000,1700.00000,1900.00000
2002,4th Quintile,Urban regions,1458,2262.14911,2211.56642,2323.88871,1600.00000,2200.00000,2761.15116,400.00000,4502.87791,2200.00000,2154.87500,2300.00000
2002,4th Quintile,Rural regions,763,2304.97214,2240.86109,2362.94040,1700.00000,2300.00000,2800.00000,260.00000,4450.00000,2300.00000,2200.00000,2400.00000
2002,5th Quintile,Urban regions,2375,3491.03786,3388.70488,3590.06364,2255.88965,3000.00000,3800.00000,10.00000,6116.16553,3000.00000,3000.00000,3000.00000
2002,5th Quintile,Rural regions,668,3229.07586,3071.45772,3349.54055,2188.69826,3000.00000,3530.66193,200.00000,5543.60744,3000.00000,3000.00000,3200.00000
2003,1st Quintile,Urban regions,1215,1076.80491,1039.80586,1112.80127,700.00000,930.00000,1300.00000,177.00000,2200.00000,930.00000,862.00000,960.00000
2003,1st Quintile,Rural regions,682,1066.62619,1013.11133,1112.91982,674.21838,930.00000,1300.00000,194.00000,2238.67243,930.00000,860.00000,970.10000
2003,2nd Quintile,Urban regions,1252,1616.52828,1574.37391,1657.95106,1100.00000,1533.33423,2000.00000,0.00000,3350.00000,1530.00000,1460.00000,1560.00000
2003,2nd Quintile,Rural regions,858,1552.07389,1502.98531,1602.74722,1100.00000,1450.00000,1900.00000,264.00000,3100.00000,1450.00000,1400.00000,1500.00000
2003,3rd Quintile,Urban regions,1384,1942.36765,1894.05570,1986.38571,1370.00000,1850.00000,2400.00000,0.00000,3945.00000,1850.00000,1728.27500,1900.00000
2003,3rd Quintile,Rural regions,763,2007.56404,1954.36705,2076.78208,1495.43867,2000.00000,2400.00000,500.00000,3756.84200,2000.00000,2000.00000,2058.45000
2003,4th Quintile,Urban regions,1464,2310.27941,2258.76536,2358.04746,1643.16680,2200.00000,2800.00000,500.00000,4535.24980,2200.00000,2100.00000,2300.00000
2003,4th Quintile,Rural regions,681,2414.05095,2340.21751,2486.41931,1800.00000,2400.00000,3000.00000,300.00000,4800.00000,2400.00000,2300.00000,2500.00000
2003,5th Quintile,Urban regions,2179,3609.16617,3487.89207,3720.59404,2400.00000,3000.00000,4100.00000,0.00000,6650.00000,3000.00000,2859.75000,3000.00000
2003,5th Quintile,Rural regions,658,3239.03411,3110.72269,3366.03549,2294.23339,3000.00000,3856.33877,600.00000,6199.49684,3000.00000,3000.00000,3110.42500
2004,1st Quintile,Urban regions,1173,1095.52398,1055.82871,1136.34225,700.00000,974.35371,1350.00000,0.00000,2325.00000,974.00000,948.00000,1023.00000
2004,1st Quintile,Rural regions,663,1055.40179,1006.14040,1096.92539,688.87956,940.00000,1300.00000,70.00000,2216.68066,940.00000,884.87500,980.00000
2004,2nd Quintile,Urban regions,1265,1615.38936,1572.61902,1649.20491,1109.78152,1500.00000,2000.00000,180.00000,3335.32772,1500.00000,1420.00000,1559.30000
2004,2nd Quintile,Rural regions,819,1580.81228,1531.16901,1628.66796,1100.00000,1500.00000,1957.36236,300.00000,3243.40590,1500.00000,1477.72500,1600.00000
2004,3rd Quintile,Urban regions,1339,1947.24500,1900.98404,1998.28508,1400.00000,1850.00000,2400.00000,0.00000,3900.00000,1850.00000,1800.00000,1920.00000
2004,3rd Quintile,Rural regions,742,1967.27294,1907.53939,2016.61840,1400.00000,1964.01622,2400.00000,300.00000,3900.00000,1964.00000,1928.00000,2028.00000
2004,4th Quintile,Urban regions,1411,2332.20768,2284.21289,2379.38009,1700.00000,2200.00000,2849.33438,450.00000,4573.33594,2200.00000,2100.00000,2300.00000
2004,4th Quintile,Rural regions,718,2405.85911,2332.61347,2472.47466,1800.00000,2300.00000,2947.41159,600.00000,4668.52897,2300.00000,2169.82500,2351.25000
2004,5th Quintile,Urban regions,2159,3634.74764,3535.55520,3742.38715,2400.00000,3100.00000,4100.00000,400.00000,6650.00000,3100.00000,3000.00000,3200.00000
2004,5th Quintile,Rural regions,646,3443.00913,3064.32361,3713.79421,2200.00000,3000.00000,3700.00000,600.00000,5950.00000,3000.00000,2848.75000,3000.00000
2005,1st Quintile,Urban regions,1182,1119.19536,1069.86259,1152.99435,730.27733,960.00000,1400.00000,150.00000,2404.58400,960.00000,920.00000,1000.00000
2005,1st Quintile,Rural regions,666,1048.38518,996.09812,1095.09099,680.00000,942.60883,1300.00000,280.00000,2230.00000,940.00000,880.00000,980.00000
2005,2nd Quintile,Urban regions,1226,1616.69929,1575.86601,1651.47222,1138.33907,1500.00000,2000.00000,200.00000,3292.49140,1500.00000,1400.00000,1500.00000
2005,2nd Quintile,Rural regions,781,1542.75045,1491.81483,1590.64108,1100.00000,1500.00000,1900.00000,0.00000,3100.00000,1500.00000,1500.00000,1600.00000
2005,3rd Quintile,Urban regions,1266,1953.77418,1908.51438,1998.08223,1400.00000,1800.00000,2400.00000,340.00000,3900.00000,1800.00000,1669.50000,1800.25000
2005,3rd Quintile,Rural regions,728,1947.09506,1878.73284,2000.06736,1455.91468,1900.00000,2400.00000,476.00000,3816.12798,1900.00000,1800.00000,2000.00000
2005,4th Quintile,Urban regions,1393,2375.34341,2328.99049,2435.42809,1700.00000,2227.16976,3000.00000,447.00000,4950.00000,2229.00000,2158.00000,2259.25000
2005,4th Quintile,Rural regions,715,2585.42979,2467.24691,2693.14781,1900.00000,2469.09248,3000.00000,700.00000,4650.00000,2468.00000,2436.00000,2536.37500
2005,5th Quintile,Urban regions,2059,3598.07888,3492.60578,3692.33180,2400.00000,3100.00000,4085.39924,154.00000,6613.49809,3100.00000,2900.00000,3200.00000
2005,5th Quintile,Rural regions,606,3330.84513,3190.29056,3492.12193,2300.00000,3000.00000,4000.00000,0.00000,6550.00000,3000.00000,2800.00000,3000.00000
2006,1st Quintile,Urban regions,1224,1106.48769,1058.53953,1147.13943,700.00000,957.56040,1376.03395,0.00000,2390.08488,958.00000,916.00000,1002.00000
2006,1st Quintile,Rural regions,718,1030.79870,961.81900,1082.36893,650.00000,900.00000,1292.35351,100.00000,2255.88379,900.00000,815.00000,910.10000
2006,2nd Quintile,Urban regions,1242,1568.01601,1521.35316,1614.40982,1100.00000,1500.00000,1961.28906,345.00000,3253.22264,1500.00000,1500.00000,1600.00000
2006,2nd Quintile,Rural regions,853,1493.58435,1443.68378,1549.97217,1031.06218,1353.94905,1800.00000,0.00000,2953.40672,1354.00000,1290.00000,1408.00000
2006,3rd Quintile,Urban regions,1402,1915.61333,1873.32046,1962.00407,1398.41488,1800.00000,2400.00000,153.00000,3902.37768,1800.00000,1700.00000,1870.00000
2006,3rd Quintile,Rural regions,861,1967.80089,1908.84631,2023.04716,1400.00000,1900.00000,2355.19999,600.00000,3787.99997,1900.00000,1800.00000,2000.00000
2006,4th Quintile,Urban regions,1570,2353.05996,2301.64171,2398.23746,1678.35733,2200.00000,2875.89333,464.00000,4672.19733,2200.00000,2098.87500,2220.75000
2006,4th Quintile,Rural regions,758,2396.31590,2318.40366,2462.40172,1700.00000,2300.00000,3000.00000,400.00000,4950.00000,2300.00000,2189.00000,2400.00000
2006,5th Quintile,Urban regions,2168,3684.73344,3584.13157,3795.13013,2400.00000,3200.00000,4300.00000,540.00000,7150.00000,3200.00000,3100.00000,3400.00000
2006,5th Quintile,Rural regions,670,3542.33959,3291.58076,3760.30812,2470.06988,3000.00000,4000.00000,300.00000,6294.89518,3000.00000,2750.00000,3000.00000
2007,1st Quintile,Urban regions,1146,1106.01812,1069.46126,1136.82193,710.00000,990.00000,1400.00000,0.00000,2435.00000,990.00000,980.00000,1034.00000
2007,1st Quintile,Rural regions,687,1008.31202,967.56292,1056.63203,680.00000,900.00000,1249.61755,100.00000,2104.04387,900.00000,850.00000,926.45000
2007,2nd Quintile,Urban regions,1242,1635.35051,1588.23744,1680.99958,1160.00000,1500.00000,2000.00000,300.00000,3260.00000,1500.00000,1400.00000,1560.82500
2007,2nd Quintile,Rural regions,793,1581.86264,1514.15513,1640.15604,1100.00000,1500.00000,1999.46023,300.00000,3348.65057,1500.00000,1500.00000,1600.00000
2007,3rd Quintile,Urban regions,1292,1962.08768,1906.24715,2015.42885,1400.00000,1800.00000,2450.00000,335.00000,4025.00000,1800.00000,1643.95000,1838.00000
2007,3rd Quintile,Rural regions,797,1971.39682,1911.09741,2038.53765,1404.86174,1900.00000,2400.00000,400.00000,3892.70739,1900.00000,1800.00000,2000.00000
2007,4th Quintile,Urban regions,1477,2413.85293,2346.19632,2480.56585,1700.00000,2300.00000,3000.00000,390.00000,4950.00000,2300.00000,2200.00000,2400.00000
2007,4th Quintile,Rural regions,747,2383.81135,2298.75870,2468.15918,1645.45002,2322.64851,3000.00000,400.00000,5031.82496,2320.00000,2140.00000,2440.00000
2007,5th Quintile,Urban regions,2029,3870.56057,3742.13785,4002.34305,2500.00000,3347.07464,4500.00000,500.00000,7500.00000,3340.00000,3180.00000,3480.00000
2007,5th Quintile,Rural regions,658,3409.83381,3268.40198,3550.00455,2500.00000,3000.00000,4000.00000,800.00000,6250.00000,3000.00000,2799.37500,3000.00000
2008,1st Quintile,Urban regions,1084,1135.69480,1091.77181,1175.20842,718.92844,1000.00000,1400.00000,100.00000,2421.60734,1000.00000,980.97500,1041.02500
2008,1st Quintile,Rural regions,671,1058.85656,1014.03867,1101.03243,700.00000,965.14375,1300.00000,190.00000,2200.00000,965.00000,930.00000,1015.00000
2008,2nd Quintile,Urban regions,1127,1626.42664,1583.28464,1670.43712,1149.99469,1500.00000,2000.00000,250.00000,3275.00797,1500.00000,1400.00000,1590.00000
2008,2nd Quintile,Rural regions,750,1561.03716,1514.92726,1616.07701,1100.00000,1500.00000,1990.90938,300.00000,3327.27345,1500.00000,1500.00000,1600.00000
2008,3rd Quintile,Urban regions,1261,1994.26201,1938.89447,2044.87661,1400.00000,1828.39729,2450.06723,380.00000,4025.16807,1828.00000,1656.00000,1856.00000
2008,3rd Quintile,Rural regions,781,1991.12269,1927.68903,2066.97743,1419.36590,1972.01191,2500.00000,500.00000,4120.95115,1972.00000,1944.00000,2044.00000
2008,4th Quintile,Urban regions,1375,2417.18528,2364.90008,2482.87173,1700.00000,2300.00000,3000.00000,300.00000,4950.00000,2300.00000,2200.00000,2400.00000
2008,4th Quintile,Rural regions,650,2507.76055,2401.77882,2591.60051,1800.00000,2500.00000,3000.00000,0.00000,4800.00000,2500.00000,2499.85000,2600.00000
2008,5th Quintile,Urban regions,1916,3883.72139,3788.31135,4002.24885,2500.00000,3500.00000,4500.00000,500.00000,7500.00000,3500.00000,3500.00000,3660.02500
2008,5th Quintile,Rural regions,617,3673.51680,3261.47439,3944.94580,2500.00000,3200.00000,4000.00000,800.00000,6250.00000,3200.00000,3000.00000,3400.00000
2009,1st Quintile,Urban regions,1067,1151.10580,1113.65721,1185.49851,753.27236,1000.00000,1500.00000,154.00000,2620.09146,1000.00000,950.97500,1010.00000
2009,1st Quintile,Rural regions,624,1052.45572,1003.06170,1094.13382,700.00000,1000.00000,1279.52161,0.00000,2148.80403,1000.00000,1000.00000,1082.12500
2009,2nd Quintile,Urban regions,1084,1667.81142,1617.54827,1721.58654,1200.00000,1589.65024,2000.00000,350.00000,3200.00000,1590.00000,1530.00000,1680.00000
2009,2nd Quintile,Rural regions,732,1611.42936,1551.40815,1672.19202,1100.00000,1500.00000,2000.00000,450.00000,3350.00000,1500.00000,1413.65000,1600.00000
2009,3rd Quintile,Urban regions,1128,2035.69729,1975.92097,2097.54698,1443.85133,1917.65463,2500.00000,335.00000,4084.22301,1922.00000,1844.00000,2044.00000
2009,3rd Quintile,Rural regions,739,2054.52928,1973.29722,2126.49645,1500.00000,2000.00000,2500.00000,350.00000,4000.00000,2000.00000,2000.00000,2100.00000
2009,4th Quintile,Urban regions,1304,2571.19137,2487.60751,2642.35340,1800.00000,2413.00000,3100.00000,600.00000,5050.00000,2413.00000,2326.00000,2526.00000
2009,4th Quintile,Rural regions,646,2512.99766,2418.66223,2618.89093,1867.72447,2500.00000,3000.00000,550.00000,4698.41330,2500.00000,2500.00000,2600.00000
2009,5th Quintile,Urban regions,1764,3939.04665,3823.77081,4057.13331,2500.00000,3500.00000,4600.00000,300.00000,7750.00000,3500.00000,3400.00000,3500.00000
2009,5th Quintile,Rural regions,593,3555.64690,3377.00368,3726.18904,2500.00000,3300.00000,4200.00000,500.00000,6750.00000,3300.00000,3100.00000,3502.50000
2010,1st Quintile,Urban regions,1892,1155.40483,1122.37181,1190.93032,750.00000,1000.00000,1400.00000,0.00000,2375.00000,1000.00000,950.00000,1010.00000
2010,1st Quintile,Rural regions,1090,1103.34043,1054.95878,1143.12379,730.00000,1000.00000,1350.00000,0.00000,2280.00000,1000.00000,950.00000,1040.00000
2010,2nd Quintile,Urban regions,1637,1674.85012,1628.82863,1722.82987,1173.06920,1540.00000,2025.00000,340.00000,3302.89620,1540.00000,1480.00000,1590.00000
2010,2nd Quintile,Rural regions,1064,1640.19689,1579.87439,1699.76403,1150.00000,1500.00000,2000.00000,500.00000,3275.00000,1500.00000,1400.00000,1600.00000
2010,3rd Quintile,Urban regions,1480,2096.26588,2040.13276,2150.27354,1500.00000,1925.23543,2500.00000,200.00000,4000.00000,1920.00000,1840.00000,2040.00000
2010,3rd Quintile,Rural regions,965,2133.26048,2067.05186,2211.99225,1500.00000,2000.00000,2500.00000,400.00000,4000.00000,2000.00000,2000.00000,2000.00000
2010,4th Quintile,Urban regions,1550,2605.68789,2532.86726,2679.39376,1850.00000,2500.00000,3100.00000,300.00000,4975.00000,2500.00000,2500.00000,2600.00000
2010,4th Quintile,Rural regions,760,2697.55661,2576.72018,2805.42480,2000.00000,2600.00000,3228.08228,300.00000,5070.20570,2600.00000,2400.00000,2700.00000
2010,5th Quintile,Urban regions,1970,4117.54472,3932.99615,4252.41093,2700.00000,3647.37940,5000.00000,600.00000,8450.00000,3645.00000,3487.50000,3790.00000
2010,5th Quintile,Rural regions,584,3686.72104,3492.10294,3860.55051,2555.49994,3400.00000,4300.00000,700.00000,6916.75009,3400.00000,3300.00000,3700.00000
2011,1st Quintile,Urban regions,2165,1181.88771,1142.63530,1217.49278,770.00000,1000.00000,1480.49149,168.00000,2546.22873,1000.00000,929.75000,1000.00000
2011,1st Quintile,Rural regions,1363,1115.72418,1069.80237,1156.79726,730.00000,1000.00000,1400.00000,80.00000,2405.00000,1000.00000,1000.00000,1040.25000
2011,2nd Quintile,Urban regions,1957,1647.31835,1605.71849,1684.84401,1180.00000,1500.00000,2000.00000,150.00000,3230.00000,1500.00000,1500.00000,1600.00000
2011,2nd Quintile,Rural regions,1361,1674.92094,1629.83188,1723.33732,1200.00000,1600.00000,2000.00000,400.00000,3200.00000,1600.00000,1596.82500,1700.00000
2011,3rd Quintile,Urban regions,1865,2113.66221,2055.18034,2166.34647,1500.00000,1950.00000,2600.00000,495.00000,4250.00000,1950.00000,1900.00000,2000.75000
2011,3rd Quintile,Rural regions,1218,2155.41217,2090.76749,2223.07938,1500.00000,2000.00000,2600.00000,160.00000,4250.00000,2000.00000,1900.00000,2050.00000
2011,4th Quintile,Urban regions,1935,2713.05897,2647.93289,2769.30340,2000.00000,2600.00000,3300.00000,420.00000,5250.00000,2600.00000,2500.00000,2700.00000
2011,4th Quintile,Rural regions,939,2685.60798,2593.28925,2765.88434,2000.00000,2507.40648,3200.00000,300.00000,5000.00000,2500.00000,2300.00000,2500.00000
2011,5th Quintile,Urban regions,2289,4194.48612,4073.89741,4325.96137,2800.00000,3800.00000,5000.00000,364.00000,8300.00000,3800.00000,3649.65000,3900.00000
2011,5th Quintile,Rural regions,765,3837.10784,3633.29766,3999.49004,2579.71784,3500.00000,4500.00000,500.00000,7380.42324,3500.00000,3300.00000,3700.00000
2012,1st Quintile,Urban regions,2105,1199.71606,1157.50828,1233.24680,785.00000,1024.02860,1450.00000,207.00000,2447.50000,1025.00000,960.00000,1050.00000
2012,1st Quintile,Rural regions,1371,1121.38009,1085.64816,1156.75573,722.14214,1000.00000,1400.00000,100.00000,2416.78679,1000.00000,984.87500,1040.25000
2012,2nd Quintile,Urban regions,1924,1732.39352,1686.89873,1779.93711,1200.00000,1500.00000,2100.00000,374.00000,3450.00000,1500.00000,1400.00000,1500.00000
2012,2nd Quintile,Rural regions,1226,1739.68838,1688.65938,1800.96671,1200.00000,1600.00000,2000.00000,400.00000,3200.00000,1600.00000,1500.00000,1700.00000
2012,3rd Quintile,Urban regions,1840,2210.82014,2172.63322,2257.43961,1600.00000,2000.00000,2700.00000,580.00000,4350.00000,2000.00000,1900.00000,2000.00000
2012,3rd Quintile,Rural regions,1247,2147.50067,2083.93063,2218.97829,1500.00000,2000.00000,2600.00000,100.00000,4250.00000,2000.00000,1900.00000,2000.00000
2012,4th Quintile,Urban regions,1844,2804.36798,2740.00896,2866.14386,2000.00000,2700.00000,3500.00000,600.00000,5750.00000,2700.00000,2600.00000,2900.00000
2012,4th Quintile,Rural regions,1025,2719.11676,2644.19604,2792.38762,1950.00000,2646.67407,3400.00000,500.00000,5575.00000,2645.00000,2490.00000,2790.00000
2012,5th Quintile,Urban regions,2209,4313.17035,4185.29084,4453.68970,2950.00000,4000.00000,5000.00000,464.00000,8075.00000,4000.00000,4000.00000,4220.00000
2012,5th Quintile,Rural regions,783,3907.45076,3716.00196,4088.22718,2500.00000,3585.51421,4800.00000,500.00000,8250.00000,3567.00000,3334.00000,3634.00000
2013,1st Quintile,Urban regions,2619,1233.44404,1198.30304,1264.75161,800.00000,1050.00000,1500.00000,0.00000,2550.00000,1050.00000,1000.00000,1100.00000
2013,1st Quintile,Rural regions,1383,1142.68724,1096.57697,1183.64411,755.00000,1000.00000,1400.00000,200.00000,2367.50000,1000.00000,950.00000,1010.35000
2013,2nd Quintile,Urban regions,2274,1734.48564,1693.42611,1779.47747,1200.00000,1500.00000,2100.00000,330.00000,3450.00000,1500.00000,1400.00000,1500.00000
2013,2nd Quintile,Rural regions,1428,1718.41512,1666.90390,1763.72735,1200.00000,1600.00000,2000.00000,300.00000,3200.00000,1600.00000,1577.00000,1700.00000
2013,3rd Quintile,Urban regions,2041,2200.58192,2142.95227,2249.80280,1550.00000,2000.00000,2700.00000,500.00000,4425.00000,2000.00000,1949.50000,2000.00000
2013,3rd Quintile,Rural regions,1199,2219.40498,2147.60282,2286.79205,1600.00000,2100.00000,2700.00000,385.00000,4350.00000,2100.00000,2000.00000,2200.00000
2013,4th Quintile,Urban regions,1990,2821.10810,2758.37879,2871.89844,2000.00000,2700.00000,3491.96349,519.00000,5729.90873,2700.00000,2600.00000,2800.00000
2013,4th Quintile,Rural regions,1021,2740.75238,2660.50940,2831.60095,2000.00000,2700.00000,3300.00000,500.00000,5250.00000,2700.00000,2600.00000,2900.00000
2013,5th Quintile,Urban regions,2313,4394.15524,4242.82288,4533.44446,3000.00000,4000.00000,5100.00000,350.00000,8250.00000,4000.00000,4000.00000,4200.00000
2013,5th Quintile,Rural regions,751,4053.23413,3850.10713,4253.47604,2800.00000,3658.27304,5000.00000,900.00000,8300.00000,3687.00000,3474.00000,3874.00000
2014,1st Quintile,Urban regions,2107,1246.61142,1204.57980,1284.27648,800.00000,1060.12261,1500.00000,158.00000,2550.00000,1060.00000,1020.00000,1120.00000
2014,1st Quintile,Rural regions,1182,1190.54862,1149.96147,1236.47137,750.00000,1029.28592,1500.00000,200.00000,2625.00000,1030.00000,960.00000,1060.00000
2014,2nd Quintile,Urban regions,1934,1808.82602,1749.81618,1854.47305,1200.00000,1600.00000,2200.00000,350.00000,3700.00000,1600.00000,1500.00000,1634.40000
2014,2nd Quintile,Rural regions,1241,1732.22943,1679.03678,1784.59752,1221.98654,1600.00000,2000.00000,300.00000,3167.02019,1600.00000,1500.00000,1700.00000
2014,3rd Quintile,Urban regions,1850,2268.53404,2212.41739,2328.69306,1574.97380,2100.00000,2800.00000,300.00000,4637.53931,2100.00000,2000.00000,2200.00000
2014,3rd Quintile,Rural regions,1124,2234.11189,2152.57931,2303.45902,1600.00000,2200.00000,2700.00000,500.00000,4350.00000,2200.00000,2100.00000,2300.00000
2014,4th Quintile,Urban regions,1865,2925.90391,2859.41339,3011.73937,2000.00000,2800.00000,3500.00000,500.00000,5750.00000,2800.00000,2700.00000,3000.00000
2014,4th Quintile,Rural regions,978,2792.60798,2696.02115,2884.27743,2000.00000,2800.00000,3486.26925,300.00000,5715.67313,2800.00000,2600.00000,2900.00000
2014,5th Quintile,Urban regions,2151,4560.79940,4404.14823,4728.34471,3000.00000,4000.00000,5200.00000,500.00000,8500.00000,4000.00000,4000.00000,4000.00000
2014,5th Quintile,Rural regions,716,4014.74582,3774.79310,4200.99681,2800.00000,3599.77153,5000.00000,900.00000,8300.00000,3600.00000,3200.00000,3700.00000
2015,1st Quintile,Urban regions,2165,1323.04745,1275.60250,1370.64274,822.00000,1100.00000,1600.00000,0.00000,2767.00000,1100.00000,1040.00000,1100.00000
2015,1st Quintile,Rural regions,1173,1187.54737,1145.43922,1232.25572,770.00000,1006.36990,1500.00000,220.00000,2595.00000,1006.00000,912.00000,1012.00000
2015,2nd Quintile,Urban regions,1945,1799.67645,1750.43990,1841.27755,1241.20429,1600.00000,2181.34177,300.00000,3591.54799,1600.00000,1550.00000,1700.00000
2015,2nd Quintile,Rural regions,1273,1797.00777,1742.64820,1850.95931,1300.00000,1700.00000,2100.00000,450.00000,3300.00000,1700.00000,1650.00000,1800.00000
2015,3rd Quintile,Urban regions,1826,2293.58063,2242.23882,2361.50314,1600.00000,2100.00000,2800.00000,150.00000,4600.00000,2100.00000,2000.00000,2200.00000
2015,3rd Quintile,Rural regions,1064,2243.74283,2167.20514,2314.18754,1600.00000,2100.00000,2700.00000,400.00000,4350.00000,2100.00000,1949.35000,2200.00000
2015,4th Quintile,Urban regions,1770,2938.18669,2854.99611,3024.75894,2009.18373,2800.00000,3600.00000,303.00000,5986.22440,2800.00000,2600.00000,2950.00000
2015,4th Quintile,Rural regions,925,2939.91259,2842.98528,3042.25806,2096.15328,3000.00000,3500.00000,368.00000,5605.77008,3000.00000,3000.00000,3200.00000
2015,5th Quintile,Urban regions,2125,4653.63097,4498.33118,4769.36407,3200.00000,4200.00000,5500.00000,420.00000,8950.00000,4200.00000,4000.00000,4400.00000
2015,5th Quintile,Rural regions,726,4229.02760,4030.76928,4425.60622,3000.00000,4000.00000,5000.00000,410.00000,8000.00000,4000.00000,3948.75000,4300.00000
2016,1st Quintile,Urban regions,3219,1308.88279,1261.70902,1361.78263,817.47098,1086.80566,1600.00000,0.00000,2773.79353,1090.00000,1080.00000,1165.00000
2016,1st Quintile,Rural regions,1684,1282.06490,1201.85481,1354.97884,800.00000,1095.54291,1500.00000,0.00000,2550.00000,1092.00000,1049.90000,1184.00000
2016,2nd Quintile,Urban regions,1825,1903.28609,1853.15221,1955.06855,1300.00000,1722.20159,2300.00000,195.00000,3800.00000,1720.00000,1640.00000,1840.00000
2016,2nd Quintile,Rural regions,1138,1863.20112,1795.48927,1916.86112,1300.00000,1700.00000,2200.00000,0.00000,3550.00000,1700.00000,1650.00000,1800.00000
2016,3rd Quintile,Urban regions,1630,2405.09170,2337.02291,2479.37982,1674.07869,2200.00000,3000.00000,450.00000,4988.88196,2200.00000,2100.00000,2330.50000
2016,3rd Quintile,Rural regions,998,2375.10834,2284.66689,2465.99683,1700.00000,2219.26319,2851.93519,450.00000,4579.83797,2219.00000,2073.00000,2338.00000
2016,4th Quintile,Urban regions,1698,3018.49546,2930.69525,3087.12577,2100.73682,2800.00000,3675.17466,500.00000,6036.83141,2800.00000,2600.00000,2900.00000
2016,4th Quintile,Rural regions,855,2981.42153,2873.75261,3069.81595,2200.00000,3000.00000,3503.66207,244.50690,5459.15517,3000.00000,3000.00000,3200.00000
2016,5th Quintile,Urban regions,1926,4730.47914,4574.89231,4893.06228,3005.74428,4300.00000,5500.00000,800.00000,9241.38358,4300.00000,4100.00000,4500.00000
2016,5th Quintile,Rural regions,671,4354.28988,4137.93879,4550.16021,2969.50836,4000.00000,5000.00000,450.00000,8045.73747,4000.00000,3900.00000,4001.05000
2017,1st Quintile,Urban regions,3437,1330.24343,1290.61063,1364.23725,850.00000,1150.00000,1604.80468,184.00000,2737.01170,1150.00000,1100.00000,1200.00000
2017,1st Quintile,Rural regions,1833,1245.59097,1179.60009,1296.80411,800.00000,1050.05717,1500.00000,88.00000,2550.00000,1050.00000,999.50000,1100.00000
2017,2nd Quintile,Urban regions,1946,1959.98526,1895.55818,2018.03263,1400.00000,1700.00000,2350.00000,120.00000,3775.00000,1700.00000,1600.00000,1750.00000
2017,2nd Quintile,Rural regions,1261,1862.73449,1799.05618,1929.18060,1350.00000,1750.00000,2201.12989,400.00000,3477.82471,1750.00000,1700.00000,1820.02500
2017,3rd Quintile,Urban regions,1818,2485.40858,2426.36019,2546.31962,1750.00000,2278.11173,3000.00000,400.00000,4875.00000,2277.00000,2173.72500,2404.75000
2017,3rd Quintile,Rural regions,1151,2469.26974,2395.36512,2542.45484,1800.00000,2400.00000,3000.00000,400.00000,4800.00000,2400.00000,2307.00000,2520.00000
2017,4th Quintile,Urban regions,1921,3120.71980,3051.41160,3188.78961,2200.00000,3000.00000,3950.00000,380.00000,6575.00000,3000.00000,2900.00000,3031.00000
2017,4th Quintile,Rural regions,1000,3058.41715,2950.63961,3142.07842,2200.00000,3000.00000,3800.00000,410.00000,6200.00000,3000.00000,3000.00000,3200.00000
2017,5th Quintile,Urban regions,2220,5151.51385,4296.78493,5639.54320,3200.00000,4300.00000,5500.00000,420.00000,8950.00000,4300.00000,4100.00000,4501.25000
2017,5th Quintile,Rural regions,757,4588.81160,4346.96271,4779.42408,3300.00000,4194.65808,5303.25707,1200.00000,8308.14266,4200.00000,3900.00000,4400.00000
2018,1st Quintile,Urban regions,3249,1412.08412,1376.32163,1453.20612,900.00000,1200.00000,1732.10339,100.00000,2980.25847,1200.00000,1200.00000,1250.00000
2018,1st Quintile,Rural regions,1641,1277.64462,1232.94280,1328.12298,840.00000,1100.00000,1550.00000,230.00000,2615.00000,1100.00000,1019.90000,1150.00000
2018,2nd Quintile,Urban regions,2103,2039.18810,1983.54300,2091.65448,1400.00000,1800.00000,2500.00000,230.00000,4150.00000,1800.00000,1700.00000,1900.00000
2018,2nd Quintile,Rural regions,1283,2017.52585,1950.86705,2083.61970,1400.00000,1800.00000,2481.07918,400.00000,4102.69794,1800.00000,1700.00000,1894.00000
2018,3rd Quintile,Urban regions,1792,2585.75027,2509.37302,2660.49142,1800.00000,2400.00000,3200.00000,365.00000,5300.00000,2400.00000,2300.00000,2550.05000
