year,pgisced97,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Post-secondary Non-tertiary Level,Yes,0.35503,761,1158,0.32746,0.38261
2020,Post-secondary Non-tertiary Level,No,0.16481,397,1158,0.14343,0.18619
2020,First Stage of Tertiary Education,Yes,0.33208,430,632,0.29534,0.36883
2020,First Stage of Tertiary Education,No,0.15819,202,632,0.12972,0.18667
2020,Second Stage of Tertiary Education,Yes,0.33949,2194,3279,0.32328,0.35570
2020,Second Stage of Tertiary Education,No,0.14619,1085,3279,0.13410,0.15829
2021,Primary Level,Yes,0.12626,89,152,0.07328,0.17924
2021,Primary Level,No,0.05879,63,152,0.02127,0.09630
2021,Lower Secondary Level,Yes,0.14048,262,390,0.10595,0.17501
2021,Lower Secondary Level,No,0.06416,128,390,0.03981,0.08851
2021,Upper Secondary Level,Yes,0.25609,1828,2579,0.23924,0.27294
2021,Upper Secondary Level,No,0.09715,751,2579,0.08572,0.10858
2021,Post-secondary Non-tertiary Level,Yes,0.42383,625,804,0.38965,0.45801
2021,Post-secondary Non-tertiary Level,No,0.11596,179,804,0.09381,0.13810
2021,First Stage of Tertiary Education,Yes,0.32691,311,419,0.28194,0.37188
2021,First Stage of Tertiary Education,No,0.11585,108,419,0.08517,0.14653
2021,Second Stage of Tertiary Education,Yes,0.36364,1861,2490,0.34474,0.38254
2021,Second Stage of Tertiary Education,No,0.11460,629,2490,0.10208,0.12711
