"year","bildungsniveau","migback","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2005","Hauptschule","kein Migrationshintergrund","10.25","9.75","6119","10.23","10.27"
"2005","Realschule","direkter Migrationshintergrund","11.17","11.25","197","11.06","11.28"
"2005","Realschule","indirekter Migrationshintergrund","11.06","10.75","196","10.94","11.18"
"2005","Realschule","kein Migrationshintergrund","11.52","11.25","4993","11.5","11.54"
"2006","(Fach-)Abitur","direkter Migrationshintergrund","11.44","10.75","401","11.26","11.62"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","13.07","12.5","151","12.86","13.28"
"2006","(Fach-)Abitur","kein Migrationshintergrund","13.86","13.75","1904","13.82","13.9"
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","7.21","7","149","7.13","7.29"
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2006","(noch) kein Abschluss","kein Migrationshintergrund","7.5","7","85","7.33","7.67"
"2006","AkademikerIn","direkter Migrationshintergrund","14.09","13.5","361","13.85","14.33"
"2006","AkademikerIn","indirekter Migrationshintergrund","16.8","17.5","76","16.43","17.17"
"2006","AkademikerIn","kein Migrationshintergrund","16.32","17.5","4117","16.26","16.38"
"2006","Hauptschule","direkter Migrationshintergrund","9.9","9.75","1173","9.85","9.95"
"2006","Hauptschule","indirekter Migrationshintergrund","9.88","9.75","261","9.78","9.98"
"2006","Hauptschule","kein Migrationshintergrund","10.24","9.75","6700","10.22","10.26"
"2006","Realschule","direkter Migrationshintergrund","11.23","11.25","199","11.13","11.33"
"2006","Realschule","indirekter Migrationshintergrund","11.09","10.75","206","10.98","11.2"
"2006","Realschule","kein Migrationshintergrund","11.52","11.25","5377","11.51","11.53"
"2007","(Fach-)Abitur","direkter Migrationshintergrund","11.42","10.75","372","11.23","11.61"
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","13.08","12.5","137","12.87","13.29"
"2007","(Fach-)Abitur","kein Migrationshintergrund","13.83","13.75","1853","13.79","13.87"
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","7.22","7","128","7.14","7.3"
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2007","(noch) kein Abschluss","kein Migrationshintergrund","7.48","7","80","7.31","7.65"
"2007","AkademikerIn","direkter Migrationshintergrund","14.13","13.5","340","13.88","14.38"
"2007","AkademikerIn","indirekter Migrationshintergrund","16.9","17.5","84","16.56","17.24"
"2007","AkademikerIn","kein Migrationshintergrund","16.36","17.5","3940","16.3","16.42"
"2007","Hauptschule","direkter Migrationshintergrund","9.89","9.75","1028","9.84","9.94"
"2007","Hauptschule","indirekter Migrationshintergrund","9.92","9.75","245","9.82","10.02"
"2007","Hauptschule","kein Migrationshintergrund","10.26","9.75","6088","10.24","10.28"
"2007","Realschule","direkter Migrationshintergrund","11.3","11.25","180","11.2","11.4"
"2007","Realschule","indirekter Migrationshintergrund","11.11","10.75","195","10.99","11.23"
"2007","Realschule","kein Migrationshintergrund","11.51","11.25","5060","11.5","11.52"
"2008","(Fach-)Abitur","direkter Migrationshintergrund","11.49","10.75","340","11.3","11.68"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","12.97","12.5","126","12.74","13.2"
"2008","(Fach-)Abitur","kein Migrationshintergrund","13.82","13.75","1708","13.78","13.86"
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","7.22","7","110","7.13","7.31"
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2008","(noch) kein Abschluss","kein Migrationshintergrund","7.57","7","71","7.38","7.76"
"2008","AkademikerIn","direkter Migrationshintergrund","14.15","13.5","308","13.89","14.41"
"2008","AkademikerIn","indirekter Migrationshintergrund","17.15","17.5","84","16.82","17.48"
"2008","AkademikerIn","kein Migrationshintergrund","16.37","17.5","3772","16.31","16.43"
"2008","Hauptschule","direkter Migrationshintergrund","9.87","9.75","917","9.82","9.92"
"2008","Hauptschule","indirekter Migrationshintergrund","9.97","9.75","238","9.87","10.07"
"2008","Hauptschule","kein Migrationshintergrund","10.27","9.75","5683","10.25","10.29"
"2008","Realschule","direkter Migrationshintergrund","11.35","11.25","165","11.24","11.46"
"2008","Realschule","indirekter Migrationshintergrund","11.13","10.75","192","11.01","11.25"
"2008","Realschule","kein Migrationshintergrund","11.52","11.25","4789","11.51","11.53"
"2009","(Fach-)Abitur","direkter Migrationshintergrund","11.53","10.75","295","11.32","11.74"
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","13.02","12.5","105","12.78","13.26"
"2009","(Fach-)Abitur","kein Migrationshintergrund","13.81","13.75","1605","13.77","13.85"
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","7.24","7","101","7.14","7.34"
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2009","(noch) kein Abschluss","kein Migrationshintergrund","7.58","7","63","7.38","7.78"
"2009","AkademikerIn","direkter Migrationshintergrund","14.06","13.5","286","13.79","14.33"
"2009","AkademikerIn","indirekter Migrationshintergrund","17.45","17.5","86","17.14","17.76"
"2009","AkademikerIn","kein Migrationshintergrund","16.38","17.5","3628","16.32","16.44"
"2009","Hauptschule","direkter Migrationshintergrund","9.89","9.75","778","9.83","9.95"
"2009","Hauptschule","indirekter Migrationshintergrund","10.02","9.75","214","9.91","10.13"
"2009","Hauptschule","kein Migrationshintergrund","10.28","9.75","5243","10.26","10.3"
"2009","Realschule","direkter Migrationshintergrund","11.41","11.25","142","11.3","11.52"
"2009","Realschule","indirekter Migrationshintergrund","11.1","10.75","174","10.98","11.22"
"2009","Realschule","kein Migrationshintergrund","11.53","11.25","4515","11.52","11.54"
"2010","(Fach-)Abitur","direkter Migrationshintergrund","11.33","10.75","571","11.18","11.48"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","12.97","12.5","183","12.79","13.15"
"2010","(Fach-)Abitur","kein Migrationshintergrund","13.81","13.75","2308","13.77","13.85"
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","7.3","7","199","7.23","7.37"
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2010","(noch) kein Abschluss","kein Migrationshintergrund","7.55","7","144","7.43","7.67"
"2010","AkademikerIn","direkter Migrationshintergrund","13.99","12.5","531","13.79","14.19"
"2010","AkademikerIn","indirekter Migrationshintergrund","17.07","17.5","161","16.84","17.3"
"2010","AkademikerIn","kein Migrationshintergrund","16.37","17.5","4631","16.32","16.42"
"2010","Hauptschule","direkter Migrationshintergrund","9.85","9.75","1254","9.81","9.89"
"2010","Hauptschule","indirekter Migrationshintergrund","10.04","9.75","329","9.95","10.13"
"2010","Hauptschule","kein Migrationshintergrund","10.26","9.75","5948","10.24","10.28"
"2010","Realschule","direkter Migrationshintergrund","11.31","11.25","253","11.23","11.39"
"2010","Realschule","indirekter Migrationshintergrund","11.12","10.75","311","11.04","11.2"
"2010","Realschule","kein Migrationshintergrund","11.51","11.25","6262","11.5","11.52"
"2011","(Fach-)Abitur","direkter Migrationshintergrund","11.16","10.25","653","11.02","11.3"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","13","12.5","223","12.84","13.16"
"2011","(Fach-)Abitur","kein Migrationshintergrund","13.82","13.75","2759","13.79","13.85"
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","7.28","7","206","7.2","7.36"
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2011","(noch) kein Abschluss","kein Migrationshintergrund","7.48","7","200","7.38","7.58"
"2011","AkademikerIn","direkter Migrationshintergrund","13.97","11","606","13.79","14.15"
"2011","AkademikerIn","indirekter Migrationshintergrund","16.76","17.5","190","16.54","16.98"
"2011","AkademikerIn","kein Migrationshintergrund","16.44","17.5","5352","16.39","16.49"
"2011","Hauptschule","direkter Migrationshintergrund","9.88","9.75","1342","9.84","9.92"
"2011","Hauptschule","indirekter Migrationshintergrund","10.05","9.75","343","9.96","10.14"
"2011","Hauptschule","kein Migrationshintergrund","10.25","9.75","7305","10.23","10.27"
"2011","Realschule","direkter Migrationshintergrund","11.32","11.25","291","11.24","11.4"
"2011","Realschule","indirekter Migrationshintergrund","11.21","10.75","341","11.13","11.29"
"2011","Realschule","kein Migrationshintergrund","11.5","11.25","7332","11.49","11.51"
"2012","(Fach-)Abitur","direkter Migrationshintergrund","11.08","10.25","637","10.94","11.22"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","13.25","12.5","222","13.09","13.41"
"2012","(Fach-)Abitur","kein Migrationshintergrund","13.85","13.75","2698","13.82","13.88"
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","7.3","7","175","7.22","7.38"
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2012","(noch) kein Abschluss","kein Migrationshintergrund","7.47","7","220","7.37","7.57"
"2012","AkademikerIn","direkter Migrationshintergrund","13.69","11","596","13.51","13.87"
"2012","AkademikerIn","indirekter Migrationshintergrund","16.87","17.5","188","16.66","17.08"
"2012","AkademikerIn","kein Migrationshintergrund","16.47","17.5","5292","16.42","16.52"
"2012","Hauptschule","direkter Migrationshintergrund","9.85","9.75","1256","9.81","9.89"
"2012","Hauptschule","indirekter Migrationshintergrund","10.08","9.75","334","9.99","10.17"
"2012","Hauptschule","kein Migrationshintergrund","10.25","9.75","7116","10.23","10.27"
"2012","Realschule","direkter Migrationshintergrund","11.36","11.25","280","11.28","11.44"
"2012","Realschule","indirekter Migrationshintergrund","11.16","10.75","333","11.08","11.24"
"2012","Realschule","kein Migrationshintergrund","11.5","11.25","7192","11.49","11.51"
"2013","(Fach-)Abitur","direkter Migrationshintergrund","10.97","10.25","1477","10.89","11.05"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","13.05","12.5","379","12.92","13.18"
"2013","(Fach-)Abitur","kein Migrationshintergrund","13.84","13.75","2609","13.81","13.87"
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","7.31","7","419","7.26","7.36"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","7.15","7","51","7","7.3"
"2013","(noch) kein Abschluss","kein Migrationshintergrund","7.48","7","206","7.38","7.58"
"2013","AkademikerIn","direkter Migrationshintergrund","13.6","11","1315","13.5","13.7"
"2013","AkademikerIn","indirekter Migrationshintergrund","16.92","17.5","319","16.74","17.1"
"2013","AkademikerIn","kein Migrationshintergrund","16.48","17.5","5142","16.43","16.53"
"2013","Hauptschule","direkter Migrationshintergrund","9.79","9.75","2375","9.76","9.82"
"2013","Hauptschule","indirekter Migrationshintergrund","9.95","9.75","579","9.88","10.02"
"2013","Hauptschule","kein Migrationshintergrund","10.26","9.75","6512","10.24","10.28"
"2013","Realschule","direkter Migrationshintergrund","11.24","11.25","498","11.17","11.31"
"2013","Realschule","indirekter Migrationshintergrund","11","10.75","534","10.93","11.07"
"2013","Realschule","kein Migrationshintergrund","11.5","11.25","6820","11.49","11.51"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","11","10.25","1180","10.9","11.1"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","13.09","12.5","344","12.96","13.22"
"2014","(Fach-)Abitur","kein Migrationshintergrund","13.86","13.75","2430","13.82","13.9"
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","7.33","7","316","7.27","7.39"
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","7.1","7","38","6.97","7.23"
"2014","(noch) kein Abschluss","kein Migrationshintergrund","7.46","7","190","7.35","7.57"
"2014","AkademikerIn","direkter Migrationshintergrund","13.55","11","1087","13.43","13.67"
"2014","AkademikerIn","indirekter Migrationshintergrund","16.83","17.5","263","16.62","17.04"
"2014","AkademikerIn","kein Migrationshintergrund","16.49","17.5","4775","16.44","16.54"
"2014","Hauptschule","direkter Migrationshintergrund","9.78","9.75","1886","9.74","9.82"
"2014","Hauptschule","indirekter Migrationshintergrund","9.94","9.75","469","9.87","10.01"
"2014","Hauptschule","kein Migrationshintergrund","10.26","9.75","5906","10.24","10.28"
"2014","Realschule","direkter Migrationshintergrund","11.26","11.25","400","11.19","11.33"
"2014","Realschule","indirekter Migrationshintergrund","11","10.75","460","10.93","11.07"
"2014","Realschule","kein Migrationshintergrund","11.5","11.25","6089","11.49","11.51"
"2015","(Fach-)Abitur","direkter Migrationshintergrund","10.77","10.25","1472","10.69","10.85"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","13","12.5","331","12.87","13.13"
"2015","(Fach-)Abitur","kein Migrationshintergrund","13.87","13.75","2368","13.83","13.91"
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","7.23","7","378","7.19","7.27"
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","7.14","7","30","6.95","7.33"
"2015","(noch) kein Abschluss","kein Migrationshintergrund","7.49","7","178","7.38","7.6"
"2015","AkademikerIn","direkter Migrationshintergrund","13.56","11","1446","13.47","13.65"
"2015","AkademikerIn","indirekter Migrationshintergrund","16.88","17.5","254","16.67","17.09"
"2015","AkademikerIn","kein Migrationshintergrund","16.53","17.5","4617","16.48","16.58"
"2015","Hauptschule","direkter Migrationshintergrund","9.77","9","1968","9.74","9.8"
"2015","Hauptschule","indirekter Migrationshintergrund","9.98","9.75","429","9.9","10.06"
"2015","Hauptschule","kein Migrationshintergrund","10.26","9.75","5473","10.24","10.28"
"2015","Realschule","direkter Migrationshintergrund","11.28","11","384","11.2","11.36"
"2015","Realschule","indirekter Migrationshintergrund","10.96","10.75","441","10.88","11.04"
"2015","Realschule","kein Migrationshintergrund","11.5","11.25","5823","11.49","11.51"
"2016","(Fach-)Abitur","direkter Migrationshintergrund","10.71","10.25","1680","10.64","10.78"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","13.06","12.5","329","12.93","13.19"
"2016","(Fach-)Abitur","kein Migrationshintergrund","13.88","13.75","2213","13.84","13.92"
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","7.18","7","1320","7.17","7.19"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","kein Migrationshintergrund","7.52","7","156","7.4","7.64"
"2016","AkademikerIn","direkter Migrationshintergrund","13.47","11","1777","13.39","13.55"
"2016","AkademikerIn","indirekter Migrationshintergrund","16.89","17.5","230","16.68","17.1"
"2016","AkademikerIn","kein Migrationshintergrund","16.56","17.5","4362","16.51","16.61"
"2016","Hauptschule","direkter Migrationshintergrund","9.76","9","2261","9.73","9.79"
"2016","Hauptschule","indirekter Migrationshintergrund","9.96","9.75","390","9.88","10.04"
"2016","Hauptschule","kein Migrationshintergrund","10.26","9.75","5018","10.24","10.28"
"2016","Realschule","direkter Migrationshintergrund","11.28","11","332","11.2","11.36"
"2016","Realschule","indirekter Migrationshintergrund","11.03","10.75","406","10.95","11.11"
"2016","Realschule","kein Migrationshintergrund","11.49","11.25","5389","11.48","11.5"
"2017","(Fach-)Abitur","direkter Migrationshintergrund","10.67","10.25","1779","10.6","10.74"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","13.15","12.5","380","13.03","13.27"
"2017","(Fach-)Abitur","kein Migrationshintergrund","13.87","13.75","2682","13.84","13.9"
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","7.15","7","1699","7.14","7.16"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","7.11","7","33","6.95","7.27"
"2017","(noch) kein Abschluss","kein Migrationshintergrund","7.53","7","192","7.42","7.64"
"2017","AkademikerIn","direkter Migrationshintergrund","13.38","11","1861","13.31","13.45"
"2017","AkademikerIn","indirekter Migrationshintergrund","16.93","17.5","275","16.73","17.13"
"2017","AkademikerIn","kein Migrationshintergrund","16.6","17.5","4959","16.55","16.65"
"2017","Hauptschule","direkter Migrationshintergrund","9.74","9","2444","9.71","9.77"
"2017","Hauptschule","indirekter Migrationshintergrund","9.97","9.75","379","9.89","10.05"
"2017","Hauptschule","kein Migrationshintergrund","10.25","9.75","5288","10.23","10.27"
"2017","Realschule","direkter Migrationshintergrund","11.23","11","345","11.15","11.31"
"2017","Realschule","indirekter Migrationshintergrund","11.14","10.75","423","11.06","11.22"
"2017","Realschule","kein Migrationshintergrund","11.49","11.25","6253","11.48","11.5"
"2018","(Fach-)Abitur","direkter Migrationshintergrund","10.67","10.25","1620","10.59","10.75"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","13.2","12.5","360","13.08","13.32"
"2018","(Fach-)Abitur","kein Migrationshintergrund","13.86","13.75","2668","13.83","13.89"
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","7.14","7","1604","7.13","7.15"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","7.13","7","39","6.98","7.28"
"2018","(noch) kein Abschluss","kein Migrationshintergrund","7.44","7","195","7.33","7.55"
"2018","AkademikerIn","direkter Migrationshintergrund","13.34","11","1720","13.26","13.42"
"2018","AkademikerIn","indirekter Migrationshintergrund","16.85","17.5","267","16.64","17.06"
"2018","AkademikerIn","kein Migrationshintergrund","16.59","17.5","4830","16.54","16.64"
"2018","Hauptschule","direkter Migrationshintergrund","9.78","9","2239","9.75","9.81"
"2018","Hauptschule","indirekter Migrationshintergrund","9.91","9.75","392","9.83","9.99"
"2018","Hauptschule","kein Migrationshintergrund","10.24","9.75","5003","10.22","10.26"
"2018","Realschule","direkter Migrationshintergrund","11.32","11","325","11.24","11.4"
"2018","Realschule","indirekter Migrationshintergrund","11.13","10.75","430","11.05","11.21"
"2018","Realschule","kein Migrationshintergrund","11.5","11.25","6003","11.49","11.51"
"2019","(Fach-)Abitur","direkter Migrationshintergrund","10.7","10.25","1414","10.62","10.78"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","13.22","12.5","394","13.11","13.33"
"2019","(Fach-)Abitur","kein Migrationshintergrund","13.87","13.75","2890","13.84","13.9"
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","7.13","7","1513","7.12","7.14"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","7.15","7","31","6.98","7.32"
"2019","(noch) kein Abschluss","kein Migrationshintergrund","7.52","7","181","7.4","7.64"
"2019","AkademikerIn","direkter Migrationshintergrund","13.33","11","1581","13.24","13.42"
"2019","AkademikerIn","indirekter Migrationshintergrund","16.72","17.5","389","16.55","16.89"
"2019","AkademikerIn","kein Migrationshintergrund","16.61","17.5","5456","16.56","16.66"
"2019","Hauptschule","direkter Migrationshintergrund","9.78","9.75","1918","9.75","9.81"
"2019","Hauptschule","indirekter Migrationshintergrund","9.94","9.75","347","9.85","10.03"
"2019","Hauptschule","kein Migrationshintergrund","10.24","9.75","4713","10.22","10.26"
"2019","Realschule","direkter Migrationshintergrund","11.36","11","300","11.27","11.45"
"2019","Realschule","indirekter Migrationshintergrund","11.12","10.75","440","11.05","11.19"
"2019","Realschule","kein Migrationshintergrund","11.5","11.25","6119","11.49","11.51"
"2020","(Fach-)Abitur","direkter Migrationshintergrund","10.59","10.25","1982","10.53","10.65"
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","13.29","12.5","374","13.17","13.41"
"2020","(Fach-)Abitur","kein Migrationshintergrund","13.89","13.75","2727","13.86","13.92"
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","7.14","7","1698","7.12","7.16"
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","7.05","7","30","6.86","7.24"
"2020","(noch) kein Abschluss","kein Migrationshintergrund","7.49","7","152","7.36","7.62"
"2020","AkademikerIn","direkter Migrationshintergrund","13.47","11","2052","13.4","13.54"
"2020","AkademikerIn","indirekter Migrationshintergrund","16.66","17.5","338","16.47","16.85"
"2020","AkademikerIn","kein Migrationshintergrund","16.64","17.5","5175","16.59","16.69"
"2020","Hauptschule","direkter Migrationshintergrund","9.75","9","2218","9.72","9.78"
"2020","Hauptschule","indirekter Migrationshintergrund","9.98","9.75","336","9.89","10.07"
"2020","Hauptschule","kein Migrationshintergrund","10.24","9.75","4234","10.22","10.26"
"2020","Realschule","direkter Migrationshintergrund","11.24","11","308","11.15","11.33"
"2020","Realschule","indirekter Migrationshintergrund","11.14","10.75","389","11.06","11.22"
"2020","Realschule","kein Migrationshintergrund","11.5","11.25","5633","11.49","11.51"
