year,hhtyp,quintil_oecd_hh,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Couple without children,5th Quintile,No,0.33702,170,463,0.29392,0.38013
1994,Single parent,1st Quintile,Yes,0.36761,41,122,0.28170,0.45353
1994,Single parent,1st Quintile,No,0.63239,81,122,0.54647,0.71830
1994,Single parent,2nd Quintile,Yes,0.58062,46,90,0.47810,0.68314
1994,Single parent,2nd Quintile,No,0.41938,44,90,0.31686,0.52190
1994,Single parent,3rd Quintile,Yes,0.74873,32,32,0.59604,0.90142
1994,Couple with children,1st Quintile,Yes,0.52016,199,470,0.47494,0.56537
1994,Couple with children,1st Quintile,No,0.47984,271,470,0.43463,0.52506
1994,Couple with children,2nd Quintile,Yes,0.66676,374,663,0.63086,0.70267
1994,Couple with children,2nd Quintile,No,0.33324,289,663,0.29733,0.36914
1994,Couple with children,3rd Quintile,Yes,0.69570,381,649,0.66028,0.73113
1994,Couple with children,3rd Quintile,No,0.30430,268,649,0.26887,0.33972
1994,Couple with children,4th Quintile,Yes,0.73968,323,485,0.70059,0.77877
1994,Couple with children,4th Quintile,No,0.26032,162,485,0.22123,0.29941
1994,Couple with children,5th Quintile,Yes,0.86810,293,361,0.83314,0.90305
1994,Couple with children,5th Quintile,No,0.13190,68,361,0.09695,0.16686
1995,Single-person household,1st Quintile,Yes,0.34125,116,369,0.29281,0.38969
1995,Single-person household,1st Quintile,No,0.65875,253,369,0.61031,0.70719
1995,Single-person household,2nd Quintile,Yes,0.33832,96,278,0.28260,0.39403
1995,Single-person household,2nd Quintile,No,0.66168,182,278,0.60597,0.71740
1995,Single-person household,3rd Quintile,Yes,0.42534,107,272,0.36648,0.48420
1995,Single-person household,3rd Quintile,No,0.57466,165,272,0.51580,0.63352
1995,Single-person household,4th Quintile,Yes,0.47985,101,216,0.41307,0.54663
1995,Single-person household,4th Quintile,No,0.52015,115,216,0.45337,0.58693
1995,Single-person household,5th Quintile,Yes,0.58578,98,183,0.51421,0.65734
1995,Single-person household,5th Quintile,No,0.41422,85,183,0.34266,0.48579
1995,Couple without children,1st Quintile,Yes,0.58953,110,217,0.52393,0.65513
1995,Couple without children,1st Quintile,No,0.41047,107,217,0.34487,0.47607
1995,Couple without children,2nd Quintile,Yes,0.57311,168,321,0.51892,0.62731
1995,Couple without children,2nd Quintile,No,0.42689,153,321,0.37269,0.48108
1995,Couple without children,3rd Quintile,Yes,0.56941,177,340,0.51670,0.62213
1995,Couple without children,3rd Quintile,No,0.43059,163,340,0.37787,0.48330
1995,Couple without children,4th Quintile,Yes,0.58845,202,392,0.53968,0.63723
1995,Couple without children,4th Quintile,No,0.41155,190,392,0.36277,0.46032
1995,Couple without children,5th Quintile,Yes,0.67775,312,478,0.63581,0.71969
1995,Couple without children,5th Quintile,No,0.32225,166,478,0.28031,0.36419
1995,Single parent,1st Quintile,Yes,0.42896,54,139,0.34638,0.51153
1995,Single parent,1st Quintile,No,0.57104,85,139,0.48847,0.65362
1995,Single parent,2nd Quintile,Yes,0.50073,37,85,0.39381,0.60766
1995,Single parent,2nd Quintile,No,0.49927,48,85,0.39234,0.60619
1995,Single parent,4th Quintile,Yes,0.72983,35,35,0.58057,0.87909
1995,Couple with children,1st Quintile,Yes,0.47670,223,552,0.43499,0.51840
1995,Couple with children,1st Quintile,No,0.52330,329,552,0.48160,0.56501
1995,Couple with children,2nd Quintile,Yes,0.65260,382,677,0.61670,0.68849
1995,Couple with children,2nd Quintile,No,0.34740,295,677,0.31151,0.38330
1995,Couple with children,3rd Quintile,Yes,0.71797,385,629,0.68278,0.75317
1995,Couple with children,3rd Quintile,No,0.28203,244,629,0.24683,0.31722
1995,Couple with children,4th Quintile,Yes,0.75646,335,496,0.71864,0.79427
1995,Couple with children,4th Quintile,No,0.24354,161,496,0.20573,0.28136
1995,Couple with children,5th Quintile,Yes,0.83038,274,356,0.79134,0.86942
1995,Couple with children,5th Quintile,No,0.16962,82,356,0.13058,0.20866
1996,Single-person household,1st Quintile,Yes,0.33056,121,395,0.28411,0.37701
1996,Single-person household,1st Quintile,No,0.66944,274,395,0.62299,0.71589
1996,Single-person household,2nd Quintile,Yes,0.36468,109,282,0.30840,0.42096
1996,Single-person household,2nd Quintile,No,0.63532,173,282,0.57904,0.69160
1996,Single-person household,3rd Quintile,Yes,0.38259,96,262,0.32363,0.44156
1996,Single-person household,3rd Quintile,No,0.61741,166,262,0.55844,0.67637
1996,Single-person household,4th Quintile,Yes,0.41749,94,231,0.35376,0.48122
1996,Single-person household,4th Quintile,No,0.58251,137,231,0.51878,0.64624
1996,Single-person household,5th Quintile,Yes,0.59696,105,184,0.52589,0.66802
1996,Single-person household,5th Quintile,No,0.40304,79,184,0.33198,0.47411
1996,Couple without children,1st Quintile,Yes,0.52433,93,219,0.45803,0.59062
1996,Couple without children,1st Quintile,No,0.47567,126,219,0.40938,0.54197
1996,Couple without children,2nd Quintile,Yes,0.57098,161,307,0.51552,0.62644
1996,Couple without children,2nd Quintile,No,0.42902,146,307,0.37356,0.48448
1996,Couple without children,3rd Quintile,Yes,0.55587,191,370,0.50517,0.60657
1996,Couple without children,3rd Quintile,No,0.44413,179,370,0.39343,0.49483
1996,Couple without children,4th Quintile,Yes,0.62088,227,413,0.57403,0.66773
1996,Couple without children,4th Quintile,No,0.37912,186,413,0.33227,0.42597
1996,Couple without children,5th Quintile,Yes,0.68707,303,460,0.64465,0.72949
1996,Couple without children,5th Quintile,No,0.31293,157,460,0.27051,0.35535
1996,Single parent,1st Quintile,Yes,0.43461,57,153,0.35581,0.51342
1996,Single parent,1st Quintile,No,0.56539,96,153,0.48658,0.64419
1996,Single parent,2nd Quintile,Yes,0.44968,34,78,0.33857,0.56080
1996,Single parent,2nd Quintile,No,0.55032,44,78,0.43920,0.66143
1996,Single parent,3rd Quintile,Yes,0.74784,37,37,0.60599,0.88970
1996,Couple with children,1st Quintile,Yes,0.48358,209,524,0.44075,0.52641
1996,Couple with children,1st Quintile,No,0.51642,315,524,0.47359,0.55925
1996,Couple with children,2nd Quintile,Yes,0.66481,364,637,0.62812,0.70150
1996,Couple with children,2nd Quintile,No,0.33519,273,637,0.29850,0.37188
1996,Couple with children,3rd Quintile,Yes,0.72708,389,601,0.69144,0.76273
1996,Couple with children,3rd Quintile,No,0.27292,212,601,0.23727,0.30856
1996,Couple with children,4th Quintile,Yes,0.78996,354,489,0.75382,0.82611
1996,Couple with children,4th Quintile,No,0.21004,135,489,0.17389,0.24618
1996,Couple with children,5th Quintile,Yes,0.83263,279,364,0.79423,0.87103
1996,Couple with children,5th Quintile,No,0.16737,85,364,0.12897,0.20577
1997,Single-person household,1st Quintile,Yes,0.36395,133,384,0.31576,0.41213
1997,Single-person household,1st Quintile,No,0.63605,251,384,0.58787,0.68424
1997,Single-person household,2nd Quintile,Yes,0.33881,101,297,0.28489,0.39274
1997,Single-person household,2nd Quintile,No,0.66119,196,297,0.60726,0.71511
1997,Single-person household,3rd Quintile,Yes,0.35589,85,252,0.29666,0.41512
1997,Single-person household,3rd Quintile,No,0.64411,167,252,0.58488,0.70334
1997,Single-person household,4th Quintile,Yes,0.47721,98,212,0.40981,0.54461
1997,Single-person household,4th Quintile,No,0.52279,114,212,0.45539,0.59019
1997,Single-person household,5th Quintile,Yes,0.58578,102,182,0.51402,0.65754
1997,Single-person household,5th Quintile,No,0.41422,80,182,0.34246,0.48598
1997,Couple without children,1st Quintile,Yes,0.50256,96,217,0.43588,0.56924
1997,Couple without children,1st Quintile,No,0.49744,121,217,0.43076,0.56412
1997,Couple without children,2nd Quintile,Yes,0.54282,149,304,0.48673,0.59891
1997,Couple without children,2nd Quintile,No,0.45718,155,304,0.40109,0.51327
1997,Couple without children,3rd Quintile,Yes,0.63112,207,366,0.58162,0.68063
1997,Couple without children,3rd Quintile,No,0.36888,159,366,0.31937,0.41838
1997,Couple without children,4th Quintile,Yes,0.59275,226,429,0.54620,0.63929
1997,Couple without children,4th Quintile,No,0.40725,203,429,0.36071,0.45380
1997,Couple without children,5th Quintile,Yes,0.70442,336,491,0.66401,0.74482
1997,Couple without children,5th Quintile,No,0.29558,155,491,0.25518,0.33599
1997,Single parent,1st Quintile,Yes,0.43490,51,139,0.35219,0.51761
1997,Single parent,1st Quintile,No,0.56510,88,139,0.48239,0.64781
1997,Single parent,2nd Quintile,Yes,0.54080,44,90,0.43726,0.64433
1997,Single parent,2nd Quintile,No,0.45920,46,90,0.35567,0.56274
1997,Single parent,3rd Quintile,Yes,0.53109,37,75,0.41739,0.64479
1997,Single parent,3rd Quintile,No,0.46891,38,75,0.35521,0.58261
1997,Couple with children,1st Quintile,Yes,0.50402,206,490,0.45971,0.54834
1997,Couple with children,1st Quintile,No,0.49598,284,490,0.45166,0.54029
1997,Couple with children,2nd Quintile,Yes,0.70221,370,618,0.66613,0.73829
1997,Couple with children,2nd Quintile,No,0.29779,248,618,0.26171,0.33387
1997,Couple with children,3rd Quintile,Yes,0.71945,388,587,0.68307,0.75582
1997,Couple with children,3rd Quintile,No,0.28055,199,587,0.24418,0.31693
1997,Couple with children,4th Quintile,Yes,0.77863,348,497,0.74209,0.81516
1997,Couple with children,4th Quintile,No,0.22137,149,497,0.18484,0.25791
1997,Couple with children,5th Quintile,Yes,0.87429,273,332,0.83857,0.91001
1997,Couple with children,5th Quintile,No,0.12571,59,332,0.08999,0.16143
1998,Single-person household,1st Quintile,Yes,0.32121,134,470,0.27895,0.36347
1998,Single-person household,1st Quintile,No,0.67879,336,470,0.63653,0.72105
1998,Single-person household,2nd Quintile,Yes,0.33846,116,357,0.28931,0.38762
1998,Single-person household,2nd Quintile,No,0.66154,241,357,0.61238,0.71069
1998,Single-person household,3rd Quintile,Yes,0.35741,118,334,0.30593,0.40888
1998,Single-person household,3rd Quintile,No,0.64259,216,334,0.59112,0.69407
1998,Single-person household,4th Quintile,Yes,0.38603,109,275,0.32838,0.44367
1998,Single-person household,4th Quintile,No,0.61397,166,275,0.55633,0.67162
1998,Single-person household,5th Quintile,Yes,0.57067,134,241,0.50804,0.63329
1998,Single-person household,5th Quintile,No,0.42933,107,241,0.36671,0.49196
1998,Couple without children,1st Quintile,Yes,0.45155,111,276,0.39273,0.51037
1998,Couple without children,1st Quintile,No,0.54845,165,276,0.48963,0.60727
1998,Couple without children,2nd Quintile,Yes,0.53710,165,326,0.48289,0.59131
1998,Couple without children,2nd Quintile,No,0.46290,161,326,0.40869,0.51711
1998,Couple without children,3rd Quintile,Yes,0.54976,225,443,0.50337,0.59614
1998,Couple without children,3rd Quintile,No,0.45024,218,443,0.40386,0.49663
1998,Couple without children,4th Quintile,Yes,0.64241,325,546,0.60217,0.68265
1998,Couple without children,4th Quintile,No,0.35759,221,546,0.31735,0.39783
1998,Couple without children,5th Quintile,Yes,0.69349,391,577,0.65584,0.73114
1998,Couple without children,5th Quintile,No,0.30651,186,577,0.26886,0.34416
1998,Single parent,1st Quintile,Yes,0.30263,48,183,0.23589,0.36938
1998,Single parent,1st Quintile,No,0.69737,135,183,0.63062,0.76411
1998,Single parent,2nd Quintile,Yes,0.54297,55,110,0.44945,0.63649
1998,Single parent,2nd Quintile,No,0.45703,55,110,0.36351,0.55055
1998,Single parent,3rd Quintile,Yes,0.48302,32,67,0.36246,0.60358
1998,Single parent,3rd Quintile,No,0.51698,35,67,0.39642,0.63754
1998,Single parent,4th Quintile,Yes,0.61118,32,32,0.43958,0.78279
1998,Couple with children,1st Quintile,Yes,0.49526,219,518,0.45216,0.53836
1998,Couple with children,1st Quintile,No,0.50474,299,518,0.46164,0.54784
1998,Couple with children,2nd Quintile,Yes,0.65407,418,716,0.61921,0.68894
1998,Couple with children,2nd Quintile,No,0.34593,298,716,0.31106,0.38079
1998,Couple with children,3rd Quintile,Yes,0.71820,422,624,0.68287,0.75352
1998,Couple with children,3rd Quintile,No,0.28180,202,624,0.24648,0.31713
1998,Couple with children,4th Quintile,Yes,0.75874,395,546,0.72282,0.79466
1998,Couple with children,4th Quintile,No,0.24126,151,546,0.20534,0.27718
1998,Couple with children,5th Quintile,Yes,0.88422,340,400,0.85282,0.91561
1998,Couple with children,5th Quintile,No,0.11578,60,400,0.08439,0.14718
1998,Other Combinations,4th Quintile,Yes,0.62661,32,32,0.45634,0.79689
1999,Single-person household,1st Quintile,Yes,0.29644,133,467,0.25498,0.33791
1999,Single-person household,1st Quintile,No,0.70356,334,467,0.66209,0.74502
1999,Single-person household,2nd Quintile,Yes,0.38052,131,363,0.33050,0.43053
1999,Single-person household,2nd Quintile,No,0.61948,232,363,0.56947,0.66950
1999,Single-person household,3rd Quintile,Yes,0.38310,114,304,0.32836,0.43784
1999,Single-person household,3rd Quintile,No,0.61690,190,304,0.56216,0.67164
1999,Single-person household,4th Quintile,Yes,0.37652,95,254,0.31681,0.43622
1999,Single-person household,4th Quintile,No,0.62348,159,254,0.56378,0.68319
1999,Single-person household,5th Quintile,Yes,0.57061,126,221,0.50520,0.63602
1999,Single-person household,5th Quintile,No,0.42939,95,221,0.36398,0.49480
1999,Couple without children,1st Quintile,Yes,0.47971,115,252,0.41791,0.54152
1999,Couple without children,1st Quintile,No,0.52029,137,252,0.45848,0.58209
1999,Couple without children,2nd Quintile,Yes,0.54106,179,355,0.48915,0.59297
1999,Couple without children,2nd Quintile,No,0.45894,176,355,0.40703,0.51085
1999,Couple without children,3rd Quintile,Yes,0.54192,212,441,0.49537,0.58848
1999,Couple without children,3rd Quintile,No,0.45808,229,441,0.41152,0.50463
1999,Couple without children,4th Quintile,Yes,0.61724,306,516,0.57526,0.65922
1999,Couple without children,4th Quintile,No,0.38276,210,516,0.34078,0.42474
1999,Couple without children,5th Quintile,Yes,0.71442,394,571,0.67734,0.75150
1999,Couple without children,5th Quintile,No,0.28558,177,571,0.24850,0.32266
1999,Single parent,1st Quintile,Yes,0.34957,66,196,0.28264,0.41650
1999,Single parent,1st Quintile,No,0.65043,130,196,0.58350,0.71736
1999,Single parent,2nd Quintile,Yes,0.46434,39,87,0.35893,0.56975
1999,Single parent,2nd Quintile,No,0.53566,48,87,0.43025,0.64107
1999,Single parent,3rd Quintile,Yes,0.50597,36,76,0.39282,0.61912
1999,Single parent,3rd Quintile,No,0.49403,40,76,0.38088,0.60718
1999,Single parent,4th Quintile,Yes,0.72212,35,35,0.57155,0.87270
1999,Couple with children,1st Quintile,Yes,0.50799,241,536,0.46562,0.55035
1999,Couple with children,1st Quintile,No,0.49201,295,536,0.44965,0.53438
1999,Couple with children,2nd Quintile,Yes,0.61890,374,657,0.58174,0.65607
1999,Couple with children,2nd Quintile,No,0.38110,283,657,0.34393,0.41826
1999,Couple with children,3rd Quintile,Yes,0.72820,435,623,0.69324,0.76316
1999,Couple with children,3rd Quintile,No,0.27180,188,623,0.23684,0.30676
1999,Couple with children,4th Quintile,Yes,0.78969,386,508,0.75422,0.82516
1999,Couple with children,4th Quintile,No,0.21031,122,508,0.17484,0.24578
1999,Couple with children,5th Quintile,Yes,0.87531,329,382,0.84214,0.90849
1999,Couple with children,5th Quintile,No,0.12469,53,382,0.09151,0.15786
2000,Single-person household,1st Quintile,Yes,0.32014,298,914,0.28988,0.35041
2000,Single-person household,1st Quintile,No,0.67986,616,914,0.64959,0.71012
2000,Single-person household,2nd Quintile,Yes,0.36275,252,676,0.32648,0.39902
2000,Single-person household,2nd Quintile,No,0.63725,424,676,0.60098,0.67352
2000,Single-person household,3rd Quintile,Yes,0.38347,232,589,0.34417,0.42277
2000,Single-person household,3rd Quintile,No,0.61653,357,589,0.57723,0.65583
2000,Single-person household,4th Quintile,Yes,0.42702,230,521,0.38450,0.46953
2000,Single-person household,4th Quintile,No,0.57298,291,521,0.53047,0.61550
2000,Single-person household,5th Quintile,Yes,0.51602,264,493,0.47186,0.56018
2000,Single-person household,5th Quintile,No,0.48398,229,493,0.43982,0.52814
2000,Couple without children,1st Quintile,Yes,0.50299,242,494,0.45885,0.54712
2000,Couple without children,1st Quintile,No,0.49701,252,494,0.45288,0.54115
2000,Couple without children,2nd Quintile,Yes,0.57103,385,672,0.53358,0.60848
2000,Couple without children,2nd Quintile,No,0.42897,287,672,0.39152,0.46642
2000,Couple without children,3rd Quintile,Yes,0.58806,456,782,0.55354,0.62258
2000,Couple without children,3rd Quintile,No,0.41194,326,782,0.37742,0.44646
2000,Couple without children,4th Quintile,Yes,0.65411,598,915,0.62327,0.68495
2000,Couple without children,4th Quintile,No,0.34589,317,915,0.31505,0.37673
2000,Couple without children,5th Quintile,Yes,0.70600,765,1064,0.67861,0.73339
2000,Couple without children,5th Quintile,No,0.29400,299,1064,0.26661,0.32139
2000,Single parent,1st Quintile,Yes,0.38606,112,312,0.33195,0.44017
2000,Single parent,1st Quintile,No,0.61394,200,312,0.55983,0.66805
2000,Single parent,2nd Quintile,Yes,0.45247,67,153,0.37334,0.53160
2000,Single parent,2nd Quintile,No,0.54753,86,153,0.46840,0.62666
2000,Single parent,3rd Quintile,Yes,0.58491,70,119,0.49600,0.67382
2000,Single parent,3rd Quintile,No,0.41509,49,119,0.32618,0.50400
2000,Single parent,4th Quintile,Yes,0.63425,69,103,0.54078,0.72772
2000,Single parent,4th Quintile,No,0.36575,34,103,0.27228,0.45922
2000,Single parent,5th Quintile,Yes,0.80008,46,46,0.68322,0.91693
2000,Couple with children,1st Quintile,Yes,0.46883,350,739,0.43282,0.50483
2000,Couple with children,1st Quintile,No,0.53117,389,739,0.49517,0.56718
2000,Couple with children,2nd Quintile,Yes,0.62890,684,1094,0.60026,0.65754
2000,Couple with children,2nd Quintile,No,0.37110,410,1094,0.34246,0.39974
2000,Couple with children,3rd Quintile,Yes,0.70937,757,1064,0.68207,0.73666
2000,Couple with children,3rd Quintile,No,0.29063,307,1064,0.26334,0.31793
2000,Couple with children,4th Quintile,Yes,0.80241,771,963,0.77724,0.82757
2000,Couple with children,4th Quintile,No,0.19759,192,963,0.17243,0.22276
2000,Couple with children,5th Quintile,Yes,0.87041,633,721,0.84588,0.89494
2000,Couple with children,5th Quintile,No,0.12959,88,721,0.10506,0.15412
2000,Multi-generational household,4th Quintile,Yes,0.81961,36,36,0.69222,0.94700
2001,Single-person household,1st Quintile,Yes,0.33337,260,806,0.30080,0.36594
2001,Single-person household,1st Quintile,No,0.66663,546,806,0.63406,0.69920
2001,Single-person household,2nd Quintile,Yes,0.38048,228,591,0.34130,0.41966
2001,Single-person household,2nd Quintile,No,0.61952,363,591,0.58034,0.65870
2001,Single-person household,3rd Quintile,Yes,0.41625,217,533,0.37436,0.45814
2001,Single-person household,3rd Quintile,No,0.58375,316,533,0.54186,0.62564
2001,Single-person household,4th Quintile,Yes,0.46037,233,485,0.41597,0.50478
2001,Single-person household,4th Quintile,No,0.53963,252,485,0.49522,0.58403
2001,Single-person household,5th Quintile,Yes,0.47715,221,442,0.43054,0.52377
2001,Single-person household,5th Quintile,No,0.52285,221,442,0.47623,0.56946
2001,Couple without children,1st Quintile,Yes,0.46766,186,402,0.41882,0.51650
2001,Couple without children,1st Quintile,No,0.53234,216,402,0.48350,0.58118
2001,Couple without children,2nd Quintile,Yes,0.55088,349,621,0.51172,0.59003
2001,Couple without children,2nd Quintile,No,0.44912,272,621,0.40997,0.48828
2001,Couple without children,3rd Quintile,Yes,0.58466,413,719,0.54861,0.62071
2001,Couple without children,3rd Quintile,No,0.41534,306,719,0.37929,0.45139
2001,Couple without children,4th Quintile,Yes,0.65513,541,835,0.62287,0.68739
2001,Couple without children,4th Quintile,No,0.34487,294,835,0.31261,0.37713
2001,Couple without children,5th Quintile,Yes,0.72349,704,966,0.69527,0.75171
2001,Couple without children,5th Quintile,No,0.27651,262,966,0.24829,0.30473
2001,Single parent,1st Quintile,Yes,0.40365,112,287,0.34679,0.46051
2001,Single parent,1st Quintile,No,0.59635,175,287,0.53949,0.65321
2001,Single parent,2nd Quintile,Yes,0.43225,76,172,0.35800,0.50650
2001,Single parent,2nd Quintile,No,0.56775,96,172,0.49350,0.64200
2001,Single parent,3rd Quintile,Yes,0.55276,58,108,0.45855,0.64697
2001,Single parent,3rd Quintile,No,0.44724,50,108,0.35303,0.54145
2001,Single parent,4th Quintile,Yes,0.71161,53,53,0.58848,0.83474
2001,Single parent,5th Quintile,Yes,0.85801,38,38,0.74554,0.97048
2001,Couple with children,1st Quintile,Yes,0.44950,268,625,0.41047,0.48853
2001,Couple with children,1st Quintile,No,0.55050,357,625,0.51147,0.58953
2001,Couple with children,2nd Quintile,Yes,0.64306,632,982,0.61308,0.67304
2001,Couple with children,2nd Quintile,No,0.35694,350,982,0.32696,0.38692
2001,Couple with children,3rd Quintile,Yes,0.73180,732,980,0.70405,0.75955
2001,Couple with children,3rd Quintile,No,0.26820,248,980,0.24045,0.29595
2001,Couple with children,4th Quintile,Yes,0.81233,722,890,0.78666,0.83799
2001,Couple with children,4th Quintile,No,0.18767,168,890,0.16201,0.21334
2001,Couple with children,5th Quintile,Yes,0.86800,556,640,0.84176,0.89425
2001,Couple with children,5th Quintile,No,0.13200,84,640,0.10575,0.15824
2002,Single-person household,1st Quintile,Yes,0.31913,243,768,0.28614,0.35212
2002,Single-person household,1st Quintile,No,0.68087,525,768,0.64788,0.71386
2002,Single-person household,2nd Quintile,Yes,0.39769,218,558,0.35705,0.43834
2002,Single-person household,2nd Quintile,No,0.60231,340,558,0.56166,0.64295
2002,Single-person household,3rd Quintile,Yes,0.44791,218,504,0.40445,0.49137
2002,Single-person household,3rd Quintile,No,0.55209,286,504,0.50863,0.59555
2002,Single-person household,4th Quintile,Yes,0.43273,228,509,0.38965,0.47582
2002,Single-person household,4th Quintile,No,0.56727,281,509,0.52418,0.61035
2002,Single-person household,5th Quintile,Yes,0.47498,268,517,0.43189,0.51806
2002,Single-person household,5th Quintile,No,0.52502,249,517,0.48194,0.56811
2002,Couple without children,1st Quintile,Yes,0.45222,177,408,0.40387,0.50058
2002,Couple without children,1st Quintile,No,0.54778,231,408,0.49942,0.59613
2002,Couple without children,2nd Quintile,Yes,0.61323,343,590,0.57390,0.65256
2002,Couple without children,2nd Quintile,No,0.38677,247,590,0.34744,0.42610
2002,Couple without children,3rd Quintile,Yes,0.57970,366,645,0.54157,0.61782
2002,Couple without children,3rd Quintile,No,0.42030,279,645,0.38218,0.45843
2002,Couple without children,4th Quintile,Yes,0.66939,514,780,0.63635,0.70242
2002,Couple without children,4th Quintile,No,0.33061,266,780,0.29758,0.36365
2002,Couple without children,5th Quintile,Yes,0.73030,1064,1414,0.70716,0.75344
2002,Couple without children,5th Quintile,No,0.26970,350,1414,0.24656,0.29284
2002,Single parent,1st Quintile,Yes,0.37457,92,271,0.31684,0.43231
2002,Single parent,1st Quintile,No,0.62543,179,271,0.56769,0.68316
2002,Single parent,2nd Quintile,Yes,0.53034,76,145,0.44882,0.61185
2002,Single parent,2nd Quintile,No,0.46966,69,145,0.38815,0.55118
2002,Single parent,3rd Quintile,Yes,0.62797,69,113,0.53846,0.71749
2002,Single parent,3rd Quintile,No,0.37203,44,113,0.28251,0.46154
2002,Single parent,4th Quintile,Yes,0.74714,63,63,0.63895,0.85534
2002,Single parent,5th Quintile,Yes,0.84756,52,52,0.74891,0.94621
2002,Couple with children,1st Quintile,Yes,0.43149,233,540,0.38968,0.47331
2002,Couple with children,1st Quintile,No,0.56851,307,540,0.52669,0.61032
2002,Couple with children,2nd Quintile,Yes,0.63367,535,848,0.60122,0.66612
2002,Couple with children,2nd Quintile,No,0.36633,313,848,0.33388,0.39878
2002,Couple with children,3rd Quintile,Yes,0.74273,692,917,0.71442,0.77104
2002,Couple with children,3rd Quintile,No,0.25727,225,917,0.22896,0.28558
2002,Couple with children,4th Quintile,Yes,0.78488,726,905,0.75809,0.81166
2002,Couple with children,4th Quintile,No,0.21512,179,905,0.18834,0.24191
2002,Couple with children,5th Quintile,Yes,0.88429,985,1113,0.86549,0.90309
2002,Couple with children,5th Quintile,No,0.11571,128,1113,0.09691,0.13451
2003,Single-person household,1st Quintile,Yes,0.32885,244,770,0.29564,0.36205
2003,Single-person household,1st Quintile,No,0.67115,526,770,0.63795,0.70436
2003,Single-person household,2nd Quintile,Yes,0.38566,205,543,0.34468,0.42664
2003,Single-person household,2nd Quintile,No,0.61434,338,543,0.57336,0.65532
2003,Single-person household,3rd Quintile,Yes,0.45427,229,531,0.41188,0.49666
2003,Single-person household,3rd Quintile,No,0.54573,302,531,0.50334,0.58812
2003,Single-person household,4th Quintile,Yes,0.46119,230,478,0.41646,0.50593
2003,Single-person household,4th Quintile,No,0.53881,248,478,0.49407,0.58354
2003,Single-person household,5th Quintile,Yes,0.48017,267,499,0.43629,0.52405
2003,Single-person household,5th Quintile,No,0.51983,232,499,0.47595,0.56371
2003,Couple without children,1st Quintile,Yes,0.42500,168,423,0.37783,0.47216
2003,Couple without children,1st Quintile,No,0.57500,255,423,0.52784,0.62217
2003,Couple without children,2nd Quintile,Yes,0.59914,362,614,0.56035,0.63794
2003,Couple without children,2nd Quintile,No,0.40086,252,614,0.36206,0.43965
2003,Couple without children,3rd Quintile,Yes,0.57747,352,637,0.53908,0.61586
2003,Couple without children,3rd Quintile,No,0.42253,285,637,0.38414,0.46092
2003,Couple without children,4th Quintile,Yes,0.67909,511,758,0.64583,0.71234
2003,Couple without children,4th Quintile,No,0.32091,247,758,0.28766,0.35417
2003,Couple without children,5th Quintile,Yes,0.72821,1001,1325,0.70425,0.75218
2003,Couple without children,5th Quintile,No,0.27179,324,1325,0.24782,0.29575
2003,Single parent,1st Quintile,Yes,0.38256,117,289,0.32642,0.43869
2003,Single parent,1st Quintile,No,0.61744,172,289,0.56131,0.67358
2003,Single parent,2nd Quintile,Yes,0.43826,60,147,0.35778,0.51875
2003,Single parent,2nd Quintile,No,0.56174,87,147,0.48125,0.64222
2003,Single parent,3rd Quintile,Yes,0.56642,54,97,0.46729,0.66556
2003,Single parent,3rd Quintile,No,0.43358,43,97,0.33444,0.53271
2003,Single parent,4th Quintile,Yes,0.71239,58,58,0.59488,0.82990
2003,Single parent,5th Quintile,Yes,0.86533,53,53,0.77254,0.95811
2003,Couple with children,1st Quintile,Yes,0.43675,207,476,0.39215,0.48136
2003,Couple with children,1st Quintile,No,0.56325,269,476,0.51864,0.60785
2003,Couple with children,2nd Quintile,Yes,0.64262,518,815,0.60970,0.67554
2003,Couple with children,2nd Quintile,No,0.35738,297,815,0.32446,0.39030
2003,Couple with children,3rd Quintile,Yes,0.75291,657,875,0.72431,0.78150
2003,Couple with children,3rd Quintile,No,0.24709,218,875,0.21850,0.27569
2003,Couple with children,4th Quintile,Yes,0.81728,695,848,0.79125,0.84330
2003,Couple with children,4th Quintile,No,0.18272,153,848,0.15670,0.20875
2003,Couple with children,5th Quintile,Yes,0.88116,938,1050,0.86158,0.90074
2003,Couple with children,5th Quintile,No,0.11884,112,1050,0.09926,0.13842
2004,Single-person household,1st Quintile,Yes,0.30518,231,761,0.27244,0.33792
2004,Single-person household,1st Quintile,No,0.69482,530,761,0.66208,0.72756
2004,Single-person household,2nd Quintile,Yes,0.39974,213,538,0.35831,0.44118
2004,Single-person household,2nd Quintile,No,0.60026,325,538,0.55882,0.64169
2004,Single-person household,3rd Quintile,Yes,0.48334,239,512,0.44001,0.52667
2004,Single-person household,3rd Quintile,No,0.51666,273,512,0.47333,0.55999
2004,Single-person household,4th Quintile,Yes,0.46626,208,442,0.41970,0.51282
2004,Single-person household,4th Quintile,No,0.53374,234,442,0.48718,0.58030
2004,Single-person household,5th Quintile,Yes,0.49257,281,503,0.44883,0.53630
2004,Single-person household,5th Quintile,No,0.50743,222,503,0.46370,0.55117
2004,Couple without children,1st Quintile,Yes,0.44223,152,361,0.39093,0.49354
2004,Couple without children,1st Quintile,No,0.55777,209,361,0.50646,0.60907
