"hgeqpgar","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","2","Ostdeutschland","1234","0.562112159539748","0.54091302378087","0.583311295298627"
"Ja","2011","3","Westdeutschland","5138","0.687538927802193","0.67648506249129","0.698592793113095"
"Ja","2011","3","Ostdeutschland","1334","0.647594126652496","0.626604990128908","0.668583263176085"
"Ja","2011","4","Westdeutschland","6016","0.738566376434616","0.728700910584625","0.748431842284607"
"Ja","2011","4","Ostdeutschland","1088","0.605280336204028","0.581872387932991","0.628688284475065"
"Ja","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2011","2","Westdeutschland","2385","0.379210736344182","0.367969993993635","0.390451478694728"
"Nein","2011","2","Ostdeutschland","870","0.437887840460252","0.416688704701373","0.45908697621913"
"Nein","2011","3","Westdeutschland","1616","0.312461072197807","0.301407206886905","0.323514937508709"
"Nein","2011","3","Ostdeutschland","656","0.352405873347504","0.331416736823915","0.373395009871092"
"Nein","2011","4","Westdeutschland","1605","0.261433623565384","0.251568157715393","0.271299089415375"
"Nein","2011","4","Ostdeutschland","587","0.394719663795972","0.371311715524935","0.418127612067009"
"Nein","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2012","2","Westdeutschland","4338","0.616536899092175","0.604733721888127","0.628340076296222"
"Ja","2012","2","Ostdeutschland","1154","0.557438972129637","0.535943325775491","0.578934618483783"
"Ja","2012","3","Westdeutschland","5177","0.7025664257276","0.691718894114953","0.713413957340247"
"Ja","2012","3","Ostdeutschland","1326","0.621082563936993","0.599927255095167","0.64223787277882"
"Ja","2012","4","Westdeutschland","6041","0.72581191784082","0.715823117057534","0.735800718624105"
"Ja","2012","4","Ostdeutschland","1089","0.605323923444629","0.581789630389378","0.62885821649988"
"Ja","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2012","2","Westdeutschland","2181","0.383463100907825","0.371659923703778","0.395266278111873"
"Nein","2012","2","Ostdeutschland","897","0.442561027870363","0.421065381516217","0.464056674224509"
"Nein","2012","3","Westdeutschland","1645","0.2974335742724","0.286586042659753","0.308281105885047"
"Nein","2012","3","Ostdeutschland","694","0.378917436063007","0.35776212722118","0.400072744904833"
"Nein","2012","4","Westdeutschland","1621","0.27418808215918","0.264199281375895","0.284176882942465"
"Nein","2012","4","Ostdeutschland","568","0.394676076555371","0.37114178350012","0.418210369610622"
"Nein","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2013","2","Westdeutschland","4499","0.577010523860014","0.565888850483817","0.588132197236211"
"Ja","2013","2","Ostdeutschland","1126","0.5538708482215","0.532273499565519","0.575468196877482"
"Ja","2013","3","Westdeutschland","5272","0.696883424355433","0.686522444513772","0.707244404197094"
"Ja","2013","3","Ostdeutschland","1093","0.606984085647822","0.584300596822129","0.629667574473515"
"Ja","2013","4","Westdeutschland","6606","0.726711617415079","0.717353665822412","0.736069569007747"
"Ja","2013","4","Ostdeutschland","1221","0.622775237753101","0.600664766068498","0.644885709437704"
"Ja","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2013","2","Westdeutschland","3081","0.422989476139986","0.411867802763788","0.434111149516183"
"Nein","2013","2","Ostdeutschland","909","0.446129151778499","0.424531803122518","0.467726500434481"
"Nein","2013","3","Westdeutschland","2287","0.303116575644567","0.292755595802906","0.313477555486228"
"Nein","2013","3","Ostdeutschland","688","0.393015914352178","0.370332425526485","0.415699403177871"
"Nein","2013","4","Westdeutschland","2106","0.273288382584921","0.263930430992253","0.282646334177588"
"Nein","2013","4","Ostdeutschland","625","0.377224762246899","0.355114290562296","0.399335233931502"
"Nein","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2014","2","Westdeutschland","3647","0.592671511033392","0.580261929568881","0.605081092497902"
"Ja","2014","2","Ostdeutschland","909","0.487889253157251","0.464937467706685","0.510841038607816"
"Ja","2014","3","Westdeutschland","4717","0.698608780486352","0.687449380838692","0.709768180134013"
"Ja","2014","3","Ostdeutschland","1075","0.584934788969651","0.56180288980602","0.608066688133281"
"Ja","2014","4","Westdeutschland","5924","0.737780450663126","0.728008738164003","0.747552163162248"
"Ja","2014","4","Ostdeutschland","1271","0.647056583345154","0.6253036965869","0.668809470103408"
"Ja","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2014","2","Westdeutschland","2375","0.407328488966609","0.394918907502098","0.419738070431119"
"Nein","2014","2","Ostdeutschland","913","0.512110746842749","0.489158961392184","0.535062532293315"
"Nein","2014","3","Westdeutschland","1778","0.301391219513648","0.290231819865987","0.312550619161308"
"Nein","2014","3","Ostdeutschland","668","0.415065211030349","0.391933311866719","0.438197110193979"
"Nein","2014","4","Westdeutschland","1859","0.262219549336874","0.252447836837752","0.271991261835997"
"Nein","2014","4","Ostdeutschland","583","0.352943416654846","0.331190529896592","0.3746963034131"
"Nein","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2015","2","Westdeutschland","3081","0.537145827047731","0.524184452778861","0.550107201316602"
"Ja","2015","2","Ostdeutschland","722","0.503015149788152","0.477961876066558","0.528068423509746"
"Ja","2015","3","Westdeutschland","4189","0.671556978469922","0.659854455947915","0.683259500991928"
"Ja","2015","3","Ostdeutschland","1074","0.565246223014186","0.542255751406644","0.588236694621728"
"Ja","2015","4","Westdeutschland","5674","0.70998182703635","0.699861575754727","0.720102078317974"
"Ja","2015","4","Ostdeutschland","1224","0.659687055107548","0.637918950656588","0.681455159558508"
"Ja","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2015","2","Westdeutschland","2604","0.462854172952269","0.449892798683398","0.475815547221139"
"Nein","2015","2","Ostdeutschland","808","0.496984850211848","0.471931576490254","0.522038123933442"
"Nein","2015","3","Westdeutschland","1998","0.328443021530078","0.316740499008072","0.340145544052085"
"Nein","2015","3","Ostdeutschland","712","0.434753776985814","0.411763305378272","0.457744248593356"
"Nein","2015","4","Westdeutschland","2049","0.29001817296365","0.279897921682026","0.300138424245273"
"Nein","2015","4","Ostdeutschland","596","0.340312944892452","0.318544840441492","0.362081049343412"
"Nein","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2016","2","Westdeutschland","2754","0.544845928775815","0.531169354644263","0.558522502907368"
"Ja","2016","2","Ostdeutschland","650","0.518714264182738","0.49217889539214","0.545249632973335"
"Ja","2016","3","Westdeutschland","3533","0.671704596831799","0.659065709612102","0.684343484051497"
"Ja","2016","3","Ostdeutschland","900","0.567717021126963","0.543235761755836","0.59219828049809"
"Ja","2016","4","Westdeutschland","5451","0.704943299871655","0.694568297734992","0.715318302008317"
"Ja","2016","4","Ostdeutschland","1228","0.620914131546222","0.598800289404218","0.643027973688226"
"Ja","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2016","2","Westdeutschland","2339","0.455154071224185","0.441477497092632","0.468830645355737"
"Nein","2016","2","Ostdeutschland","712","0.481285735817262","0.454750367026665","0.50782110460786"
"Nein","2016","3","Westdeutschland","1770","0.328295403168201","0.315656515948503","0.340934290387898"
"Nein","2016","3","Ostdeutschland","673","0.432282978873037","0.40780171950191","0.456764238244164"
"Nein","2016","4","Westdeutschland","1972","0.295056700128345","0.284681697991683","0.305431702265008"
"Nein","2016","4","Ostdeutschland","621","0.379085868453778","0.356972026311774","0.401199710595782"
"Nein","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2017","2","Westdeutschland","2640","0.540057730339559","0.526406089120976","0.553709371558142"
"Ja","2017","2","Ostdeutschland","654","0.473703088987005","0.447733059800471","0.499673118173538"
"Ja","2017","3","Westdeutschland","3887","0.651201659692057","0.638859489221177","0.663543830162938"
"Ja","2017","3","Ostdeutschland","970","0.595910621901623","0.572110220626319","0.619711023176927"
"Ja","2017","4","Westdeutschland","5976","0.715953629101447","0.706114687257981","0.725792570944913"
"Ja","2017","4","Ostdeutschland","1387","0.631894381584659","0.611325550858102","0.652463212311216"
"Ja","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2017","2","Westdeutschland","2480","0.459942269660441","0.446290628441858","0.473593910879024"
"Nein","2017","2","Ostdeutschland","766","0.526296911012995","0.500326881826462","0.552266940199529"
"Nein","2017","3","Westdeutschland","1841","0.348798340307943","0.336456169837062","0.361140510778823"
"Nein","2017","3","Ostdeutschland","663","0.404089378098377","0.380288976823073","0.427889779373681"
"Nein","2017","4","Westdeutschland","2094","0.284046370898553","0.274207429055088","0.293885312742019"
"Nein","2017","4","Ostdeutschland","725","0.368105618415341","0.347536787688784","0.388674449141897"
"Nein","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2018","2","Westdeutschland","2333","0.511074556715478","0.497130794220026","0.52501831921093"
"Ja","2018","2","Ostdeutschland","497","0.403547353423621","0.376764498487875","0.430330208359368"
"Ja","2018","3","Westdeutschland","3394","0.612121616488897","0.599208797159961","0.625034435817834"
"Ja","2018","3","Ostdeutschland","905","0.590300575365719","0.56615100085224","0.614450149879198"
"Ja","2018","4","Westdeutschland","5895","0.705105656078894","0.695169753809721","0.715041558348067"
"Ja","2018","4","Ostdeutschland","1443","0.642985555391424","0.623284593554995","0.662686517227854"
"Ja","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2018","2","Westdeutschland","2604","0.488925443284522","0.47498168078907","0.502869205779974"
"Nein","2018","2","Ostdeutschland","792","0.596452646576379","0.569669791640632","0.623235501512125"
"Nein","2018","3","Westdeutschland","2076","0.387878383511103","0.374965564182166","0.400791202840039"
"Nein","2018","3","Ostdeutschland","688","0.409699424634281","0.385549850120802","0.43384899914776"
"Nein","2018","4","Westdeutschland","2196","0.294894343921106","0.284958441651933","0.304830246190279"
"Nein","2018","4","Ostdeutschland","829","0.357014444608576","0.337313482772146","0.376715406445005"
"Nein","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2019","2","Westdeutschland","1912","0.488387450191434","0.473476342422048","0.50329855796082"
"Ja","2019","2","Ostdeutschland","400","0.499399085135833","0.469025754557817","0.529772415713848"
"Ja","2019","3","Westdeutschland","2623","0.635649821579814","0.621304049348593","0.649995593811035"
"Ja","2019","3","Ostdeutschland","709","0.593896289605507","0.566725640560341","0.621066938650673"
"Ja","2019","4","Westdeutschland","4738","0.693122697729422","0.682031304580651","0.704214090878193"
"Ja","2019","4","Ostdeutschland","1299","0.61093376084821","0.589787720413899","0.632079801282521"
"Ja","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2019","2","Westdeutschland","2405","0.511612549808566","0.49670144203918","0.526523657577952"
"Nein","2019","2","Ostdeutschland","641","0.500600914864167","0.470227584286152","0.530974245442182"
"Nein","2019","3","Westdeutschland","1700","0.364350178420186","0.350004406188965","0.378695950651407"
"Nein","2019","3","Ostdeutschland","546","0.406103710394493","0.378933061349327","0.433274359439659"
"Nein","2019","4","Westdeutschland","1904","0.306877302270578","0.295785909121807","0.317968695419349"
"Nein","2019","4","Ostdeutschland","743","0.38906623915179","0.367920198717479","0.410212279586101"
"Nein","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2020","2","Westdeutschland","2423","0.524826815631566","0.512377293268922","0.537276337994211"
"Ja","2020","2","Ostdeutschland","422","0.474811662509096","0.446050129076985","0.503573195941208"
"Ja","2020","3","Westdeutschland","2818","0.610482264841799","0.597221900432404","0.623742629251193"
"Ja","2020","3","Ostdeutschland","670","0.57247350081991","0.545445244361846","0.599501757277973"
"Ja","2020","4","Westdeutschland","5598","0.718500692105291","0.708826044718185","0.728175339492396"
"Ja","2020","4","Ostdeutschland","1393","0.60934248199664","0.589155774667137","0.629529189326143"
"Ja","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2020","2","Westdeutschland","3758","0.475173184368434","0.462723662005789","0.487622706731078"
"Nein","2020","2","Ostdeutschland","736","0.525188337490904","0.496426804058792","0.553949870923015"
"Nein","2020","3","Westdeutschland","2377","0.389517735158201","0.376257370748807","0.402778099567596"
"Nein","2020","3","Ostdeutschland","617","0.42752649918009","0.400498242722027","0.454554755638153"
"Nein","2020","4","Westdeutschland","2703","0.281499307894709","0.271824660507604","0.291173955281815"
"Nein","2020","4","Ostdeutschland","851","0.39065751800336","0.370470810673857","0.410844225332863"
"Nein","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
