year,bula_h,hhtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Saxony,Couple without children,No,0.58248,110,187,0.51160,0.65335
1998,Saxony,Couple with children,Yes,0.58091,128,233,0.51742,0.64440
1998,Saxony,Couple with children,No,0.41909,105,233,0.35560,0.48258
1998,Saxony-Anhalt,Single-person household,No,0.67467,53,53,0.54733,0.80201
1998,Saxony-Anhalt,Couple without children,Yes,0.44115,52,121,0.35231,0.52999
1998,Saxony-Anhalt,Couple without children,No,0.55885,69,121,0.47001,0.64769
1998,Saxony-Anhalt,Couple with children,Yes,0.49910,68,125,0.41109,0.58710
1998,Saxony-Anhalt,Couple with children,No,0.50090,57,125,0.41290,0.58891
1998,Thuringa,Single-person household,No,0.60662,38,38,0.44921,0.76402
1998,Thuringa,Couple without children,Yes,0.54154,59,105,0.44577,0.63730
1998,Thuringa,Couple without children,No,0.45846,46,105,0.36270,0.55423
1998,Thuringa,Couple with children,Yes,0.65971,99,148,0.58311,0.73630
1998,Thuringa,Couple with children,No,0.34029,49,148,0.26370,0.41689
1999,Schleswig-Holstein,Couple without children,Yes,0.86124,44,44,0.75792,0.96457
1999,Schleswig-Holstein,Couple with children,Yes,0.85594,52,52,0.75956,0.95231
1999,Hamburg,Single-person household,No,0.84593,33,33,0.72085,0.97102
1999,Lower Saxony,Single-person household,Yes,0.52928,61,124,0.44106,0.61749
1999,Lower Saxony,Single-person household,No,0.47072,63,124,0.38251,0.55894
1999,Lower Saxony,Couple without children,Yes,0.73618,138,194,0.67400,0.79835
1999,Lower Saxony,Couple without children,No,0.26382,56,194,0.20165,0.32600
1999,Lower Saxony,Couple with children,Yes,0.82366,176,228,0.77408,0.87324
1999,Lower Saxony,Couple with children,No,0.17634,52,228,0.12676,0.22592
1999,North Rhine-Westphalia,Single-person household,Yes,0.36228,125,325,0.30994,0.41462
1999,North Rhine-Westphalia,Single-person household,No,0.63772,200,325,0.58538,0.69006
1999,North Rhine-Westphalia,Couple without children,Yes,0.56560,227,422,0.51825,0.61295
1999,North Rhine-Westphalia,Couple without children,No,0.43440,195,422,0.38705,0.48175
1999,North Rhine-Westphalia,Single parent,Yes,0.38854,32,75,0.27748,0.49959
1999,North Rhine-Westphalia,Single parent,No,0.61146,43,75,0.50041,0.72252
1999,North Rhine-Westphalia,Couple with children,Yes,0.70130,366,557,0.66326,0.73935
1999,North Rhine-Westphalia,Couple with children,No,0.29870,191,557,0.26065,0.33674
1999,Hesse,Single-person household,Yes,0.41916,39,91,0.31722,0.52110
1999,Hesse,Single-person household,No,0.58084,52,91,0.47890,0.68278
1999,Hesse,Couple without children,Yes,0.66132,108,167,0.58933,0.73332
1999,Hesse,Couple without children,No,0.33868,59,167,0.26668,0.41067
1999,Hesse,Couple with children,Yes,0.72526,117,178,0.65950,0.79102
1999,Hesse,Couple with children,No,0.27474,61,178,0.20898,0.34050
1999,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.45813,32,76,0.34537,0.57089
1999,"Rhineland-Palatinate, Saarland",Single-person household,No,0.54187,44,76,0.42911,0.65463
1999,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.71834,91,125,0.63917,0.79751
1999,"Rhineland-Palatinate, Saarland",Couple without children,No,0.28166,34,125,0.20249,0.36083
1999,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.77536,118,153,0.70901,0.84171
1999,"Rhineland-Palatinate, Saarland",Couple with children,No,0.22464,35,153,0.15829,0.29099
1999,Baden-Wuerttemberg,Single-person household,Yes,0.40806,74,204,0.34045,0.47567
1999,Baden-Wuerttemberg,Single-person household,No,0.59194,130,204,0.52433,0.65955
1999,Baden-Wuerttemberg,Couple without children,Yes,0.69555,134,216,0.63404,0.75706
1999,Baden-Wuerttemberg,Couple without children,No,0.30445,82,216,0.24294,0.36596
1999,Baden-Wuerttemberg,Single parent,No,0.45217,31,31,0.27407,0.63028
1999,Baden-Wuerttemberg,Couple with children,Yes,0.71762,224,368,0.67157,0.76368
1999,Baden-Wuerttemberg,Couple with children,No,0.28238,144,368,0.23632,0.32843
1999,Bavaria,Single-person household,Yes,0.48230,96,203,0.41339,0.55121
1999,Bavaria,Single-person household,No,0.51770,107,203,0.44879,0.58661
1999,Bavaria,Couple without children,Yes,0.63695,176,286,0.58112,0.69278
1999,Bavaria,Couple without children,No,0.36305,110,286,0.30722,0.41888
1999,Bavaria,Single parent,Yes,0.66804,33,33,0.50488,0.83121
1999,Bavaria,Couple with children,Yes,0.78813,262,362,0.74597,0.83028
1999,Bavaria,Couple with children,No,0.21187,100,362,0.16972,0.25403
1999,Berlin,Single-person household,No,0.89562,97,97,0.83446,0.95678
1999,Berlin,Couple without children,No,0.87097,67,67,0.79009,0.95185
1999,Berlin,Couple with children,No,0.73794,72,72,0.63565,0.84023
1999,Brandenburg,Single-person household,No,0.64516,42,42,0.49870,0.79162
1999,Brandenburg,Couple without children,Yes,0.64103,58,96,0.54457,0.73749
1999,Brandenburg,Couple without children,No,0.35897,38,96,0.26251,0.45543
1999,Brandenburg,Couple with children,Yes,0.64363,70,108,0.55288,0.73437
1999,Brandenburg,Couple with children,No,0.35637,38,108,0.26563,0.44712
1999,Mecklenburg-Western Pomerania,Single-person household,No,0.68666,33,33,0.52595,0.84738
1999,Mecklenburg-Western Pomerania,Couple without children,No,0.54932,35,35,0.38207,0.71657
1999,Mecklenburg-Western Pomerania,Couple with children,Yes,0.67593,48,80,0.57272,0.77914
1999,Mecklenburg-Western Pomerania,Couple with children,No,0.32407,32,80,0.22086,0.42728
1999,Saxony,Single-person household,Yes,0.36827,40,114,0.27934,0.45720
1999,Saxony,Single-person household,No,0.63173,74,114,0.54280,0.72066
1999,Saxony,Couple without children,Yes,0.44003,78,189,0.36908,0.51099
1999,Saxony,Couple without children,No,0.55997,111,189,0.48901,0.63092
1999,Saxony,Couple with children,Yes,0.58403,129,220,0.51875,0.64931
1999,Saxony,Couple with children,No,0.41597,91,220,0.35069,0.48125
1999,Saxony-Anhalt,Single-person household,No,0.68788,54,54,0.56313,0.81263
1999,Saxony-Anhalt,Couple without children,Yes,0.44332,52,120,0.35407,0.53258
1999,Saxony-Anhalt,Couple without children,No,0.55668,68,120,0.46742,0.64593
1999,Saxony-Anhalt,Couple with children,Yes,0.49028,68,120,0.40046,0.58010
1999,Saxony-Anhalt,Couple with children,No,0.50972,52,120,0.41990,0.59954
1999,Thuringa,Single-person household,No,0.58207,42,42,0.43110,0.73305
1999,Thuringa,Couple without children,Yes,0.53504,55,99,0.43629,0.63379
1999,Thuringa,Couple without children,No,0.46496,44,99,0.36621,0.56371
1999,Thuringa,Couple with children,Yes,0.64626,102,149,0.56923,0.72330
1999,Thuringa,Couple with children,No,0.35374,47,149,0.27670,0.43077
2000,Schleswig-Holstein,Single-person household,Yes,0.57271,59,107,0.47854,0.66689
2000,Schleswig-Holstein,Single-person household,No,0.42729,48,107,0.33311,0.52146
2000,Schleswig-Holstein,Couple without children,Yes,0.79904,109,142,0.73290,0.86519
2000,Schleswig-Holstein,Couple without children,No,0.20096,33,142,0.13481,0.26710
2000,Schleswig-Holstein,Couple with children,Yes,0.85541,104,104,0.78749,0.92333
2000,Hamburg,Single-person household,No,0.82303,64,64,0.72879,0.91727
2000,Lower Saxony,Single-person household,Yes,0.55365,139,250,0.49190,0.61539
2000,Lower Saxony,Single-person household,No,0.44635,111,250,0.38461,0.50810
2000,Lower Saxony,Couple without children,Yes,0.77428,268,343,0.72997,0.81858
2000,Lower Saxony,Couple without children,No,0.22572,75,343,0.18142,0.27003
2000,Lower Saxony,Single parent,Yes,0.67919,37,37,0.52670,0.83167
2000,Lower Saxony,Couple with children,Yes,0.79618,308,387,0.75599,0.83637
2000,Lower Saxony,Couple with children,No,0.20382,79,387,0.16363,0.24401
2000,Bremen,Single-person household,No,0.81756,35,35,0.68774,0.94738
2000,North Rhine-Westphalia,Single-person household,Yes,0.38467,283,685,0.34821,0.42113
2000,North Rhine-Westphalia,Single-person household,No,0.61533,402,685,0.57887,0.65179
2000,North Rhine-Westphalia,Couple without children,Yes,0.61035,542,877,0.57806,0.64265
2000,North Rhine-Westphalia,Couple without children,No,0.38965,335,877,0.35735,0.42194
2000,North Rhine-Westphalia,Single parent,Yes,0.47316,70,140,0.39015,0.55616
2000,North Rhine-Westphalia,Single parent,No,0.52684,70,140,0.44384,0.60985
2000,North Rhine-Westphalia,Couple with children,Yes,0.67830,665,982,0.64906,0.70753
2000,North Rhine-Westphalia,Couple with children,No,0.32170,317,982,0.29247,0.35094
2000,Hesse,Single-person household,Yes,0.44159,94,210,0.37427,0.50892
2000,Hesse,Single-person household,No,0.55841,116,210,0.49108,0.62573
2000,Hesse,Couple without children,Yes,0.66892,202,291,0.61475,0.72308
2000,Hesse,Couple without children,No,0.33108,89,291,0.27692,0.38525
2000,Hesse,Couple with children,Yes,0.71525,233,327,0.66626,0.76424
2000,Hesse,Couple with children,No,0.28475,94,327,0.23576,0.33374
2000,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.48587,85,179,0.41244,0.55929
2000,"Rhineland-Palatinate, Saarland",Single-person household,No,0.51413,94,179,0.44071,0.58756
2000,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.69777,162,225,0.63763,0.75791
2000,"Rhineland-Palatinate, Saarland",Couple without children,No,0.30223,63,225,0.24209,0.36237
2000,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.62236,32,32,0.45169,0.79302
2000,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.74076,225,296,0.69075,0.79077
2000,"Rhineland-Palatinate, Saarland",Couple with children,No,0.25924,71,296,0.20923,0.30925
2000,Baden-Wuerttemberg,Single-person household,Yes,0.40646,137,334,0.35370,0.45921
2000,Baden-Wuerttemberg,Single-person household,No,0.59354,197,334,0.54079,0.64630
2000,Baden-Wuerttemberg,Couple without children,Yes,0.66739,274,422,0.62239,0.71240
2000,Baden-Wuerttemberg,Couple without children,No,0.33261,148,422,0.28760,0.37761
2000,Baden-Wuerttemberg,Single parent,Yes,0.51373,43,88,0.40871,0.61876
2000,Baden-Wuerttemberg,Single parent,No,0.48627,45,88,0.38124,0.59129
2000,Baden-Wuerttemberg,Couple with children,Yes,0.73103,434,623,0.69618,0.76587
2000,Baden-Wuerttemberg,Couple with children,No,0.26897,189,623,0.23413,0.30382
2000,Bavaria,Single-person household,Yes,0.44566,203,442,0.39927,0.49205
2000,Bavaria,Single-person household,No,0.55434,239,442,0.50795,0.60073
2000,Bavaria,Couple without children,Yes,0.66504,356,531,0.62486,0.70522
2000,Bavaria,Couple without children,No,0.33496,175,531,0.29478,0.37514
2000,Bavaria,Single parent,Yes,0.65913,63,101,0.56623,0.75203
2000,Bavaria,Single parent,No,0.34087,38,101,0.24797,0.43377
2000,Bavaria,Couple with children,Yes,0.80453,518,653,0.77409,0.83497
2000,Bavaria,Couple with children,No,0.19547,135,653,0.16503,0.22591
2000,Berlin,Single-person household,No,0.88153,171,171,0.83295,0.93011
2000,Berlin,Couple without children,No,0.87101,101,101,0.80532,0.93671
2000,Berlin,Single parent,No,0.86677,43,43,0.76399,0.96954
2000,Berlin,Couple with children,No,0.80971,104,104,0.73391,0.88552
2000,Brandenburg,Single-person household,Yes,0.31529,44,132,0.23573,0.39486
2000,Brandenburg,Single-person household,No,0.68471,88,132,0.60514,0.76427
2000,Brandenburg,Couple without children,Yes,0.58349,95,163,0.50757,0.65940
2000,Brandenburg,Couple without children,No,0.41651,68,163,0.34060,0.49243
2000,Brandenburg,Couple with children,Yes,0.61240,114,181,0.54123,0.68358
2000,Brandenburg,Couple with children,No,0.38760,67,181,0.31642,0.45877
2000,Mecklenburg-Western Pomerania,Single-person household,No,0.75486,66,66,0.65028,0.85944
2000,Mecklenburg-Western Pomerania,Couple without children,Yes,0.50711,45,94,0.40549,0.60872
2000,Mecklenburg-Western Pomerania,Couple without children,No,0.49289,49,94,0.39128,0.59451
2000,Mecklenburg-Western Pomerania,Couple with children,Yes,0.68731,67,104,0.59777,0.77684
2000,Mecklenburg-Western Pomerania,Couple with children,No,0.31269,37,104,0.22316,0.40223
2000,Saxony,Single-person household,Yes,0.34240,73,213,0.27852,0.40628
2000,Saxony,Single-person household,No,0.65760,140,213,0.59372,0.72148
2000,Saxony,Couple without children,Yes,0.49246,144,295,0.43531,0.54961
2000,Saxony,Couple without children,No,0.50754,151,295,0.45039,0.56469
2000,Saxony,Couple with children,Yes,0.60822,205,330,0.55548,0.66097
2000,Saxony,Couple with children,No,0.39178,125,330,0.33903,0.44452
2000,Saxony-Anhalt,Single-person household,Yes,0.35490,41,111,0.26548,0.44431
2000,Saxony-Anhalt,Single-person household,No,0.64510,70,111,0.55569,0.73452
2000,Saxony-Anhalt,Couple without children,Yes,0.55681,108,199,0.48762,0.62601
2000,Saxony-Anhalt,Couple without children,No,0.44319,91,199,0.37399,0.51238
2000,Saxony-Anhalt,Couple with children,Yes,0.65612,122,179,0.58634,0.72590
2000,Saxony-Anhalt,Couple with children,No,0.34388,57,179,0.27410,0.41366
2000,Thuringa,Single-person household,Yes,0.39609,45,125,0.31001,0.48218
2000,Thuringa,Single-person household,No,0.60391,80,125,0.51782,0.68999
2000,Thuringa,Couple without children,Yes,0.57426,93,156,0.49642,0.65210
2000,Thuringa,Couple without children,No,0.42574,63,156,0.34790,0.50358
2000,Thuringa,Couple with children,Yes,0.67391,137,198,0.60845,0.73938
2000,Thuringa,Couple with children,No,0.32609,61,198,0.26062,0.39155
2001,Schleswig-Holstein,Single-person household,Yes,0.51482,46,93,0.41269,0.61695
2001,Schleswig-Holstein,Single-person household,No,0.48518,47,93,0.38305,0.58731
2001,Schleswig-Holstein,Couple without children,Yes,0.78282,98,98,0.70076,0.86487
2001,Schleswig-Holstein,Couple with children,Yes,0.88316,98,98,0.81923,0.94709
2001,Hamburg,Single-person household,No,0.80657,65,65,0.70980,0.90334
2001,Lower Saxony,Single-person household,Yes,0.57490,113,201,0.50638,0.64341
2001,Lower Saxony,Single-person household,No,0.42510,88,201,0.35659,0.49362
2001,Lower Saxony,Couple without children,Yes,0.77047,238,308,0.72343,0.81751
2001,Lower Saxony,Couple without children,No,0.22953,70,308,0.18249,0.27657
2001,Lower Saxony,Single parent,Yes,0.63388,31,31,0.46149,0.80627
2001,Lower Saxony,Couple with children,Yes,0.83387,295,361,0.79542,0.87231
2001,Lower Saxony,Couple with children,No,0.16613,66,361,0.12769,0.20458
2001,North Rhine-Westphalia,Single-person household,Yes,0.40543,249,594,0.36592,0.44495
2001,North Rhine-Westphalia,Single-person household,No,0.59457,345,594,0.55505,0.63408
2001,North Rhine-Westphalia,Couple without children,Yes,0.60802,480,782,0.57378,0.64226
2001,North Rhine-Westphalia,Couple without children,No,0.39198,302,782,0.35774,0.42622
2001,North Rhine-Westphalia,Single parent,Yes,0.44254,61,127,0.35581,0.52927
2001,North Rhine-Westphalia,Single parent,No,0.55746,66,127,0.47073,0.64419
2001,North Rhine-Westphalia,Couple with children,Yes,0.69785,610,878,0.66746,0.72825
2001,North Rhine-Westphalia,Couple with children,No,0.30215,268,878,0.27175,0.33254
2001,Hesse,Single-person household,Yes,0.42650,82,178,0.35364,0.49936
2001,Hesse,Single-person household,No,0.57350,96,178,0.50064,0.64636
2001,Hesse,Couple without children,Yes,0.66635,172,250,0.60778,0.72492
2001,Hesse,Couple without children,No,0.33365,78,250,0.27508,0.39222
2001,Hesse,Couple with children,Yes,0.72316,204,289,0.67148,0.77484
2001,Hesse,Couple with children,No,0.27684,85,289,0.22516,0.32852
2001,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.52708,81,161,0.44972,0.60444
2001,"Rhineland-Palatinate, Saarland",Single-person household,No,0.47292,80,161,0.39556,0.55028
2001,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.73909,154,203,0.67854,0.79965
2001,"Rhineland-Palatinate, Saarland",Couple without children,No,0.26091,49,203,0.20035,0.32146
2001,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.75174,216,279,0.70096,0.80253
2001,"Rhineland-Palatinate, Saarland",Couple with children,No,0.24826,63,279,0.19747,0.29904
2001,Baden-Wuerttemberg,Single-person household,Yes,0.41194,131,316,0.35759,0.46629
2001,Baden-Wuerttemberg,Single-person household,No,0.58806,185,316,0.53371,0.64241
2001,Baden-Wuerttemberg,Couple without children,Yes,0.62090,221,361,0.57078,0.67102
2001,Baden-Wuerttemberg,Couple without children,No,0.37910,140,361,0.32898,0.42922
2001,Baden-Wuerttemberg,Single parent,Yes,0.44263,31,76,0.33022,0.55505
2001,Baden-Wuerttemberg,Single parent,No,0.55737,45,76,0.44495,0.66978
2001,Baden-Wuerttemberg,Couple with children,Yes,0.74360,384,543,0.70684,0.78036
2001,Baden-Wuerttemberg,Couple with children,No,0.25640,159,543,0.21964,0.29316
2001,Bavaria,Single-person household,Yes,0.46745,190,405,0.41880,0.51610
2001,Bavaria,Single-person household,No,0.53255,215,405,0.48390,0.58120
2001,Bavaria,Couple without children,Yes,0.69028,313,465,0.64821,0.73236
2001,Bavaria,Couple without children,No,0.30972,152,465,0.26764,0.35179
2001,Bavaria,Single parent,Yes,0.71834,68,104,0.63147,0.80521
2001,Bavaria,Single parent,No,0.28166,36,104,0.19479,0.36853
2001,Bavaria,Couple with children,Yes,0.79022,464,581,0.75708,0.82335
2001,Bavaria,Couple with children,No,0.20978,117,581,0.17665,0.24292
2001,Berlin,Single-person household,No,0.90226,154,154,0.85521,0.94932
2001,Berlin,Couple without children,No,0.86378,97,97,0.79516,0.93240
2001,Berlin,Single parent,No,0.85751,36,36,0.74171,0.97332
2001,Berlin,Couple with children,No,0.78180,100,100,0.70044,0.86316
2001,Brandenburg,Single-person household,Yes,0.38389,44,115,0.29461,0.47317
2001,Brandenburg,Single-person household,No,0.61611,71,115,0.52683,0.70539
2001,Brandenburg,Couple without children,Yes,0.62171,105,170,0.54859,0.69483
2001,Brandenburg,Couple without children,No,0.37829,65,170,0.30517,0.45141
2001,Brandenburg,Couple with children,Yes,0.61313,101,163,0.53813,0.68813
2001,Brandenburg,Couple with children,No,0.38687,62,163,0.31187,0.46187
2001,Mecklenburg-Western Pomerania,Single-person household,No,0.72913,65,65,0.62025,0.83801
2001,Mecklenburg-Western Pomerania,Couple without children,Yes,0.52280,41,83,0.41469,0.63091
2001,Mecklenburg-Western Pomerania,Couple without children,No,0.47720,42,83,0.36909,0.58531
2001,Mecklenburg-Western Pomerania,Couple with children,Yes,0.71159,55,88,0.61639,0.80678
2001,Mecklenburg-Western Pomerania,Couple with children,No,0.28841,33,88,0.19322,0.38361
2001,Saxony,Single-person household,Yes,0.32747,64,191,0.26074,0.39420
2001,Saxony,Single-person household,No,0.67253,127,191,0.60580,0.73926
2001,Saxony,Couple without children,Yes,0.47742,136,283,0.41912,0.53572
2001,Saxony,Couple without children,No,0.52258,147,283,0.46428,0.58088
2001,Saxony,Couple with children,Yes,0.60292,185,293,0.54680,0.65904
2001,Saxony,Couple with children,No,0.39708,108,293,0.34096,0.45320
2001,Saxony-Anhalt,Single-person household,Yes,0.39406,42,105,0.30015,0.48798
2001,Saxony-Anhalt,Single-person household,No,0.60594,63,105,0.51202,0.69985
2001,Saxony-Anhalt,Couple without children,Yes,0.56697,102,183,0.49499,0.63896
2001,Saxony-Anhalt,Couple without children,No,0.43303,81,183,0.36104,0.50501
2001,Saxony-Anhalt,Couple with children,Yes,0.68832,119,167,0.61786,0.75878
2001,Saxony-Anhalt,Couple with children,No,0.31168,48,167,0.24122,0.38214
2001,Thuringa,Single-person household,Yes,0.40029,46,119,0.31189,0.48870
2001,Thuringa,Single-person household,No,0.59971,73,119,0.51130,0.68811
2001,Thuringa,Couple without children,Yes,0.56518,92,148,0.48504,0.64532
2001,Thuringa,Couple without children,No,0.43482,56,148,0.35468,0.51496
2001,Thuringa,Couple with children,Yes,0.60845,118,175,0.53593,0.68098
2001,Thuringa,Couple with children,No,0.39155,57,175,0.31902,0.46407
2002,Schleswig-Holstein,Single-person household,Yes,0.45471,44,99,0.35612,0.55330
2002,Schleswig-Holstein,Single-person household,No,0.54529,55,99,0.44670,0.64388
2002,Schleswig-Holstein,Couple without children,Yes,0.75234,102,135,0.67925,0.82543
2002,Schleswig-Holstein,Couple without children,No,0.24766,33,135,0.17457,0.32075
2002,Schleswig-Holstein,Couple with children,Yes,0.88601,112,112,0.82689,0.94513
2002,Hamburg,Single-person household,No,0.80715,60,60,0.70648,0.90783
2002,Lower Saxony,Single-person household,Yes,0.57830,115,209,0.51118,0.64541
2002,Lower Saxony,Single-person household,No,0.42170,94,209,0.35459,0.48882
2002,Lower Saxony,Couple without children,Yes,0.77728,265,327,0.73211,0.82244
2002,Lower Saxony,Couple without children,No,0.22272,62,327,0.17756,0.26789
2002,Lower Saxony,Single parent,Yes,0.69514,38,38,0.54681,0.84348
2002,Lower Saxony,Couple with children,Yes,0.83559,325,387,0.79862,0.87257
2002,Lower Saxony,Couple with children,No,0.16441,62,387,0.12743,0.20138
2002,North Rhine-Westphalia,Single-person household,Yes,0.42015,264,609,0.38091,0.45938
2002,North Rhine-Westphalia,Single-person household,No,0.57985,345,609,0.54062,0.61909
2002,North Rhine-Westphalia,Couple without children,Yes,0.61625,551,847,0.58348,0.64902
2002,North Rhine-Westphalia,Couple without children,No,0.38375,296,847,0.35098,0.41652
2002,North Rhine-Westphalia,Single parent,Yes,0.48611,61,123,0.39742,0.57480
2002,North Rhine-Westphalia,Single parent,No,0.51389,62,123,0.42520,0.60258
2002,North Rhine-Westphalia,Couple with children,Yes,0.67596,660,917,0.64565,0.70627
2002,North Rhine-Westphalia,Couple with children,No,0.32404,257,917,0.29373,0.35435
2002,Hesse,Single-person household,Yes,0.42260,82,185,0.35123,0.49398
2002,Hesse,Single-person household,No,0.57740,103,185,0.50602,0.64877
2002,Hesse,Couple without children,Yes,0.66798,206,291,0.61378,0.72219
2002,Hesse,Couple without children,No,0.33202,85,291,0.27781,0.38622
2002,Hesse,Couple with children,Yes,0.72283,242,321,0.67379,0.77187
2002,Hesse,Couple with children,No,0.27717,79,321,0.22813,0.32621
2002,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.55250,90,167,0.47685,0.62814
2002,"Rhineland-Palatinate, Saarland",Single-person household,No,0.44750,77,167,0.37186,0.52315
2002,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.72773,165,216,0.66823,0.78723
2002,"Rhineland-Palatinate, Saarland",Couple without children,No,0.27227,51,216,0.21277,0.33177
2002,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.65709,32,32,0.48999,0.82419
2002,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.77337,215,269,0.72324,0.82349
2002,"Rhineland-Palatinate, Saarland",Couple with children,No,0.22663,54,269,0.17651,0.27676
2002,Baden-Wuerttemberg,Single-person household,Yes,0.40284,125,302,0.34743,0.45825
2002,Baden-Wuerttemberg,Single-person household,No,0.59716,177,302,0.54175,0.65257
2002,Baden-Wuerttemberg,Couple without children,Yes,0.64559,263,419,0.59974,0.69145
2002,Baden-Wuerttemberg,Couple without children,No,0.35441,156,419,0.30855,0.40026
2002,Baden-Wuerttemberg,Single parent,Yes,0.48227,36,75,0.36842,0.59612
2002,Baden-Wuerttemberg,Single parent,No,0.51773,39,75,0.40388,0.63158
2002,Baden-Wuerttemberg,Couple with children,Yes,0.71590,415,577,0.67907,0.75274
2002,Baden-Wuerttemberg,Couple with children,No,0.28410,162,577,0.24726,0.32093
2002,Bavaria,Single-person household,Yes,0.47810,182,376,0.42754,0.52866
2002,Bavaria,Single-person household,No,0.52190,194,376,0.47134,0.57246
2002,Bavaria,Couple without children,Yes,0.69349,364,531,0.65424,0.73274
2002,Bavaria,Couple without children,No,0.30651,167,531,0.26726,0.34576
2002,Bavaria,Single parent,Yes,0.70324,71,110,0.61747,0.78900
2002,Bavaria,Single parent,No,0.29676,39,110,0.21100,0.38253
2002,Bavaria,Couple with children,Yes,0.76228,517,635,0.72914,0.79542
2002,Bavaria,Couple with children,No,0.23772,118,635,0.20458,0.27086
2002,Berlin,Single-person household,No,0.90981,161,161,0.86543,0.95420
2002,Berlin,Couple without children,No,0.84123,96,96,0.76773,0.91472
2002,Berlin,Single parent,No,0.88548,33,33,0.77515,0.99582
2002,Berlin,Couple with children,Yes,0.21400,38,130,0.14322,0.28477
2002,Berlin,Couple with children,No,0.78600,92,130,0.71523,0.85678
2002,Brandenburg,Single-person household,Yes,0.41946,49,117,0.32966,0.50927
2002,Brandenburg,Single-person household,No,0.58054,68,117,0.49073,0.67034
2002,Brandenburg,Couple without children,Yes,0.59636,102,174,0.52325,0.66947
2002,Brandenburg,Couple without children,No,0.40364,72,174,0.33053,0.47675
2002,Brandenburg,Couple with children,Yes,0.63377,100,156,0.55792,0.70962
2002,Brandenburg,Couple with children,No,0.36623,56,156,0.29038,0.44208
2002,Mecklenburg-Western Pomerania,Single-person household,No,0.77173,57,57,0.66180,0.88166
2002,Mecklenburg-Western Pomerania,Couple without children,Yes,0.53005,49,90,0.42636,0.63374
2002,Mecklenburg-Western Pomerania,Couple without children,No,0.46995,41,90,0.36626,0.57364
2002,Mecklenburg-Western Pomerania,Couple with children,Yes,0.67004,55,86,0.57008,0.77000
2002,Mecklenburg-Western Pomerania,Couple with children,No,0.32996,31,86,0.23000,0.42992
2002,Saxony,Single-person household,Yes,0.32860,66,193,0.26216,0.39504
2002,Saxony,Single-person household,No,0.67140,127,193,0.60496,0.73784
2002,Saxony,Couple without children,Yes,0.50829,140,284,0.45005,0.56654
2002,Saxony,Couple without children,No,0.49171,144,284,0.43346,0.54995
2002,Saxony,Couple with children,Yes,0.61871,201,294,0.56310,0.67433
2002,Saxony,Couple with children,No,0.38129,93,294,0.32567,0.43690
2002,Saxony-Anhalt,Single-person household,Yes,0.36591,48,120,0.27937,0.45246
2002,Saxony-Anhalt,Single-person household,No,0.63409,72,120,0.54754,0.72063
2002,Saxony-Anhalt,Couple without children,Yes,0.55230,97,175,0.47841,0.62619
2002,Saxony-Anhalt,Couple without children,No,0.44770,78,175,0.37381,0.52159
2002,Saxony-Anhalt,Couple with children,Yes,0.71831,121,164,0.64925,0.78736
2002,Saxony-Anhalt,Couple with children,No,0.28169,43,164,0.21264,0.35075
2002,Thuringa,Single-person household,Yes,0.40454,45,116,0.31483,0.49424
2002,Thuringa,Single-person household,No,0.59546,71,116,0.50576,0.68517
2002,Thuringa,Couple without children,Yes,0.61207,95,143,0.53193,0.69222
2002,Thuringa,Couple without children,No,0.38793,48,143,0.30778,0.46807
2002,Thuringa,Couple with children,Yes,0.61325,121,181,0.54211,0.68440
2002,Thuringa,Couple with children,No,0.38675,60,181,0.31560,0.45789
2003,Schleswig-Holstein,Single-person household,Yes,0.50830,49,95,0.40723,0.60936
2003,Schleswig-Holstein,Single-person household,No,0.49170,46,95,0.39064,0.59277
2003,Schleswig-Holstein,Couple without children,Yes,0.72478,96,133,0.64859,0.80097
2003,Schleswig-Holstein,Couple without children,No,0.27522,37,133,0.19903,0.35141
2003,Schleswig-Holstein,Couple with children,Yes,0.88600,102,102,0.82402,0.94798
2003,Hamburg,Single-person household,No,0.81876,53,53,0.71406,0.92347
2003,Hamburg,Couple without children,No,0.65048,31,31,0.47985,0.82111
2003,Lower Saxony,Single-person household,Yes,0.55907,111,207,0.49127,0.62687
2003,Lower Saxony,Single-person household,No,0.44093,96,207,0.37313,0.50873
2003,Lower Saxony,Couple without children,Yes,0.79301,255,312,0.74798,0.83804
2003,Lower Saxony,Couple without children,No,0.20699,57,312,0.16196,0.25202
2003,Lower Saxony,Single parent,Yes,0.68827,38,38,0.53902,0.83752
2003,Lower Saxony,Couple with children,Yes,0.83868,309,366,0.80095,0.87642
