"pld0044","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2012","Hauptschule","maennlich","","","",""
"Sehr oft","2012","Hauptschule","weiblich","","","",""
"Sehr oft","2012","Realschule","maennlich","","","",""
"Sehr oft","2012","Realschule","weiblich","","","",""
"Sehr oft","2012","(Fach-)Abitur","maennlich","","","",""
"Sehr oft","2012","(Fach-)Abitur","weiblich","","","",""
"Sehr oft","2012","AkademikerIn","maennlich","","","",""
"Sehr oft","2012","AkademikerIn","weiblich","","","",""
"Oft","2012","(noch) kein Abschluss","maennlich","","","",""
"Oft","2012","(noch) kein Abschluss","weiblich","","","",""
"Oft","2012","Hauptschule","maennlich","","","",""
"Oft","2012","Hauptschule","weiblich","","","",""
"Oft","2012","Realschule","maennlich","","","",""
"Oft","2012","Realschule","weiblich","","","",""
"Oft","2012","(Fach-)Abitur","maennlich","","","",""
"Oft","2012","(Fach-)Abitur","weiblich","","","",""
"Oft","2012","AkademikerIn","maennlich","","","",""
"Oft","2012","AkademikerIn","weiblich","","","",""
"Manchmal","2012","(noch) kein Abschluss","maennlich","","","",""
"Manchmal","2012","(noch) kein Abschluss","weiblich","","","",""
"Manchmal","2012","Hauptschule","maennlich","","","",""
"Manchmal","2012","Hauptschule","weiblich","","","",""
"Manchmal","2012","Realschule","maennlich","","","",""
"Manchmal","2012","Realschule","weiblich","","","",""
"Manchmal","2012","(Fach-)Abitur","maennlich","","","",""
"Manchmal","2012","(Fach-)Abitur","weiblich","","","",""
"Manchmal","2012","AkademikerIn","maennlich","","","",""
"Manchmal","2012","AkademikerIn","weiblich","","","",""
"Selten","2012","(noch) kein Abschluss","maennlich","","","",""
"Selten","2012","(noch) kein Abschluss","weiblich","","","",""
"Selten","2012","Hauptschule","maennlich","","","",""
"Selten","2012","Hauptschule","weiblich","","","",""
"Selten","2012","Realschule","maennlich","","","",""
"Selten","2012","Realschule","weiblich","","","",""
"Selten","2012","(Fach-)Abitur","maennlich","","","",""
"Selten","2012","(Fach-)Abitur","weiblich","","","",""
"Selten","2012","AkademikerIn","maennlich","","","",""
"Selten","2012","AkademikerIn","weiblich","","","",""
"Nie","2012","(noch) kein Abschluss","maennlich","","","",""
"Nie","2012","(noch) kein Abschluss","weiblich","","","",""
"Nie","2012","Hauptschule","maennlich","","","",""
"Nie","2012","Hauptschule","weiblich","","","",""
"Nie","2012","Realschule","maennlich","","","",""
"Nie","2012","Realschule","weiblich","","","",""
"Nie","2012","(Fach-)Abitur","maennlich","","","",""
"Nie","2012","(Fach-)Abitur","weiblich","","","",""
"Nie","2012","AkademikerIn","maennlich","","","",""
"Nie","2012","AkademikerIn","weiblich","","","",""
"Sehr oft","2013","(noch) kein Abschluss","maennlich","8","0.0152987294003855","0.00287613265024325","0.0277213261505278"
"Sehr oft","2013","(noch) kein Abschluss","weiblich","7","0.0118944024683421","0.00162372240244015","0.022165082534244"
"Sehr oft","2013","Hauptschule","maennlich","17","","",""
"Sehr oft","2013","Hauptschule","weiblich","15","","",""
"Sehr oft","2013","Realschule","maennlich","13","","",""
"Sehr oft","2013","Realschule","weiblich","11","","",""
"Sehr oft","2013","(Fach-)Abitur","maennlich","7","0.00488411947004149","0.00111321356378559","0.00865502537629739"
"Sehr oft","2013","(Fach-)Abitur","weiblich","3","","",""
"Sehr oft","2013","AkademikerIn","maennlich","","","",""
"Sehr oft","2013","AkademikerIn","weiblich","8","0.00183864910364763","0.000264183790837445","0.00341311441645782"
"Oft","2013","(noch) kein Abschluss","maennlich","53","0.114624005751815","0.0823811040520263","0.146866907451604"
"Oft","2013","(noch) kein Abschluss","weiblich","41","0.0747374353854099","0.0498243338715397","0.0996505368992802"
"Oft","2013","Hauptschule","maennlich","117","","",""
"Oft","2013","Hauptschule","weiblich","82","0.0152220171141682","0.0114235139262056","0.0190205203021308"
"Oft","2013","Realschule","maennlich","73","0.0210151173062086","0.0156937642402678","0.0263364703721494"
"Oft","2013","Realschule","weiblich","68","0.0134615405007344","0.0100514283262978","0.016871652675171"
"Oft","2013","(Fach-)Abitur","maennlich","67","0.0572308139881173","0.0446666562807311","0.0697949716955035"
"Oft","2013","(Fach-)Abitur","weiblich","61","0.0447275903094555","0.0355271088518247","0.0539280717670863"
"Oft","2013","AkademikerIn","maennlich","51","0.0180309629856381","0.0132389948462942","0.0228229311249819"
"Oft","2013","AkademikerIn","weiblich","49","0.0226878383283966","0.0172152030470539","0.0281604736097392"
"Manchmal","2013","(noch) kein Abschluss","maennlich","100","","",""
"Manchmal","2013","(noch) kein Abschluss","weiblich","112","","",""
"Manchmal","2013","Hauptschule","maennlich","420","0.122487908706395","0.111916958327107","0.133058859085683"
"Manchmal","2013","Hauptschule","weiblich","363","0.0788934079163429","0.0705300144235229","0.087256801409163"
"Manchmal","2013","Realschule","maennlich","345","0.128238262561971","0.115833858996022","0.14064266612792"
"Manchmal","2013","Realschule","weiblich","419","0.0858149220801269","0.0775266739540964","0.0941031702061574"
"Manchmal","2013","(Fach-)Abitur","maennlich","237","","",""
"Manchmal","2013","(Fach-)Abitur","weiblich","303","0.157452496558114","0.141240699441391","0.173664293674837"
"Manchmal","2013","AkademikerIn","maennlich","373","0.13058808042578","0.118453629546681","0.142722531304879"
"Manchmal","2013","AkademikerIn","weiblich","386","0.149605176399553","0.13649625651589","0.162714096283215"
"Selten","2013","(noch) kein Abschluss","maennlich","97","0.276018745650597","0.230774285899732","0.321263205401463"
"Selten","2013","(noch) kein Abschluss","weiblich","102","","",""
"Selten","2013","Hauptschule","maennlich","995","0.26105934551042","0.246897649343561","0.275221041677278"
"Selten","2013","Hauptschule","weiblich","900","0.2120571743506","0.199375369527224","0.224738979173977"
"Selten","2013","Realschule","maennlich","900","0.335136837732999","0.317624448879767","0.352649226586231"
"Selten","2013","Realschule","weiblich","1312","","",""
"Selten","2013","(Fach-)Abitur","maennlich","509","0.409583825277508","0.382984767661602","0.436182882893414"
"Selten","2013","(Fach-)Abitur","weiblich","704","0.376480715940059","0.354915416181804","0.398046015698313"
"Selten","2013","AkademikerIn","maennlich","1148","","",""
"Selten","2013","AkademikerIn","weiblich","1045","","",""
"Nie","2013","(noch) kein Abschluss","maennlich","117","","",""
"Nie","2013","(noch) kein Abschluss","weiblich","166","","",""
"Nie","2013","Hauptschule","maennlich","2146","","",""
"Nie","2013","Hauptschule","weiblich","2631","","",""
"Nie","2013","Realschule","maennlich","1460","","",""
"Nie","2013","Realschule","weiblich","2577","","",""
"Nie","2013","(Fach-)Abitur","maennlich","493","0.333073758321568","0.307580529756065","0.358566986887071"
"Nie","2013","(Fach-)Abitur","weiblich","868","0.42076490178894","0.398791040724587","0.442738762853293"
"Nie","2013","AkademikerIn","maennlich","1390","","",""
"Nie","2013","AkademikerIn","weiblich","1356","","",""
"Sehr oft","2014","(noch) kein Abschluss","maennlich","","","",""
"Sehr oft","2014","(noch) kein Abschluss","weiblich","","","",""
"Sehr oft","2014","Hauptschule","maennlich","","","",""
"Sehr oft","2014","Hauptschule","weiblich","","","",""
"Sehr oft","2014","Realschule","maennlich","","","",""
"Sehr oft","2014","Realschule","weiblich","","","",""
"Sehr oft","2014","(Fach-)Abitur","maennlich","","","",""
"Sehr oft","2014","(Fach-)Abitur","weiblich","","","",""
"Sehr oft","2014","AkademikerIn","maennlich","","","",""
"Sehr oft","2014","AkademikerIn","weiblich","","","",""
"Oft","2014","(noch) kein Abschluss","maennlich","","","",""
"Oft","2014","(noch) kein Abschluss","weiblich","","","",""
"Oft","2014","Hauptschule","maennlich","","","",""
"Oft","2014","Hauptschule","weiblich","","","",""
"Oft","2014","Realschule","maennlich","","","",""
"Oft","2014","Realschule","weiblich","","","",""
"Oft","2014","(Fach-)Abitur","maennlich","","","",""
"Oft","2014","(Fach-)Abitur","weiblich","","","",""
"Oft","2014","AkademikerIn","maennlich","","","",""
"Oft","2014","AkademikerIn","weiblich","","","",""
"Manchmal","2014","(noch) kein Abschluss","maennlich","","","",""
"Manchmal","2014","(noch) kein Abschluss","weiblich","","","",""
"Manchmal","2014","Hauptschule","maennlich","","","",""
"Manchmal","2014","Hauptschule","weiblich","","","",""
"Manchmal","2014","Realschule","maennlich","","","",""
"Manchmal","2014","Realschule","weiblich","","","",""
"Manchmal","2014","(Fach-)Abitur","maennlich","","","",""
"Manchmal","2014","(Fach-)Abitur","weiblich","","","",""
"Manchmal","2014","AkademikerIn","maennlich","","","",""
"Manchmal","2014","AkademikerIn","weiblich","","","",""
"Selten","2014","(noch) kein Abschluss","maennlich","","","",""
"Selten","2014","(noch) kein Abschluss","weiblich","","","",""
"Selten","2014","Hauptschule","maennlich","","","",""
"Selten","2014","Hauptschule","weiblich","","","",""
"Selten","2014","Realschule","maennlich","","","",""
"Selten","2014","Realschule","weiblich","","","",""
"Selten","2014","(Fach-)Abitur","maennlich","","","",""
"Selten","2014","(Fach-)Abitur","weiblich","","","",""
"Selten","2014","AkademikerIn","maennlich","","","",""
"Selten","2014","AkademikerIn","weiblich","","","",""
"Nie","2014","(noch) kein Abschluss","maennlich","","","",""
"Nie","2014","(noch) kein Abschluss","weiblich","","","",""
"Nie","2014","Hauptschule","maennlich","","","",""
"Nie","2014","Hauptschule","weiblich","","","",""
"Nie","2014","Realschule","maennlich","","","",""
"Nie","2014","Realschule","weiblich","","","",""
"Nie","2014","(Fach-)Abitur","maennlich","","","",""
"Nie","2014","(Fach-)Abitur","weiblich","","","",""
"Nie","2014","AkademikerIn","maennlich","","","",""
"Nie","2014","AkademikerIn","weiblich","","","",""
"Sehr oft","2015","(noch) kein Abschluss","maennlich","","","",""
"Sehr oft","2015","(noch) kein Abschluss","weiblich","","","",""
"Sehr oft","2015","Hauptschule","maennlich","","","",""
"Sehr oft","2015","Hauptschule","weiblich","","","",""
"Sehr oft","2015","Realschule","maennlich","","","",""
"Sehr oft","2015","Realschule","weiblich","","","",""
"Sehr oft","2015","(Fach-)Abitur","maennlich","","","",""
"Sehr oft","2015","(Fach-)Abitur","weiblich","","","",""
"Sehr oft","2015","AkademikerIn","maennlich","","","",""
"Sehr oft","2015","AkademikerIn","weiblich","","","",""
"Oft","2015","(noch) kein Abschluss","maennlich","","","",""
"Oft","2015","(noch) kein Abschluss","weiblich","","","",""
"Oft","2015","Hauptschule","maennlich","","","",""
"Oft","2015","Hauptschule","weiblich","","","",""
"Oft","2015","Realschule","maennlich","","","",""
"Oft","2015","Realschule","weiblich","","","",""
"Oft","2015","(Fach-)Abitur","maennlich","","","",""
"Oft","2015","(Fach-)Abitur","weiblich","","","",""
"Oft","2015","AkademikerIn","maennlich","","","",""
"Oft","2015","AkademikerIn","weiblich","","","",""
"Manchmal","2015","(noch) kein Abschluss","maennlich","","","",""
"Manchmal","2015","(noch) kein Abschluss","weiblich","","","",""
"Manchmal","2015","Hauptschule","maennlich","","","",""
"Manchmal","2015","Hauptschule","weiblich","","","",""
"Manchmal","2015","Realschule","maennlich","","","",""
"Manchmal","2015","Realschule","weiblich","","","",""
"Manchmal","2015","(Fach-)Abitur","maennlich","","","",""
"Manchmal","2015","(Fach-)Abitur","weiblich","","","",""
"Manchmal","2015","AkademikerIn","maennlich","","","",""
"Manchmal","2015","AkademikerIn","weiblich","","","",""
"Selten","2015","(noch) kein Abschluss","maennlich","","","",""
"Selten","2015","(noch) kein Abschluss","weiblich","","","",""
"Selten","2015","Hauptschule","maennlich","","","",""
"Selten","2015","Hauptschule","weiblich","","","",""
"Selten","2015","Realschule","maennlich","","","",""
"Selten","2015","Realschule","weiblich","","","",""
"Selten","2015","(Fach-)Abitur","maennlich","","","",""
"Selten","2015","(Fach-)Abitur","weiblich","","","",""
"Selten","2015","AkademikerIn","maennlich","","","",""
"Selten","2015","AkademikerIn","weiblich","","","",""
"Nie","2015","(noch) kein Abschluss","maennlich","","","",""
"Nie","2015","(noch) kein Abschluss","weiblich","","","",""
"Nie","2015","Hauptschule","maennlich","","","",""
"Nie","2015","Hauptschule","weiblich","","","",""
"Nie","2015","Realschule","maennlich","","","",""
"Nie","2015","Realschule","weiblich","","","",""
"Nie","2015","(Fach-)Abitur","maennlich","","","",""
"Nie","2015","(Fach-)Abitur","weiblich","","","",""
"Nie","2015","AkademikerIn","maennlich","","","",""
"Nie","2015","AkademikerIn","weiblich","","","",""
"Sehr oft","2016","(noch) kein Abschluss","maennlich","","","",""
"Sehr oft","2016","(noch) kein Abschluss","weiblich","","","",""
"Sehr oft","2016","Hauptschule","maennlich","","","",""
"Sehr oft","2016","Hauptschule","weiblich","","","",""
"Sehr oft","2016","Realschule","maennlich","","","",""
"Sehr oft","2016","Realschule","weiblich","","","",""
"Sehr oft","2016","(Fach-)Abitur","maennlich","","","",""
"Sehr oft","2016","(Fach-)Abitur","weiblich","","","",""
"Sehr oft","2016","AkademikerIn","maennlich","","","",""
"Sehr oft","2016","AkademikerIn","weiblich","","","",""
"Oft","2016","(noch) kein Abschluss","maennlich","","","",""
"Oft","2016","(noch) kein Abschluss","weiblich","","","",""
"Oft","2016","Hauptschule","maennlich","","","",""
"Oft","2016","Hauptschule","weiblich","","","",""
"Oft","2016","Realschule","maennlich","","","",""
"Oft","2016","Realschule","weiblich","","","",""
"Oft","2016","(Fach-)Abitur","maennlich","","","",""
"Oft","2016","(Fach-)Abitur","weiblich","","","",""
"Oft","2016","AkademikerIn","maennlich","","","",""
"Oft","2016","AkademikerIn","weiblich","","","",""
"Manchmal","2016","(noch) kein Abschluss","maennlich","","","",""
"Manchmal","2016","(noch) kein Abschluss","weiblich","","","",""
"Manchmal","2016","Hauptschule","maennlich","","","",""
"Manchmal","2016","Hauptschule","weiblich","","","",""
"Manchmal","2016","Realschule","maennlich","","","",""
"Manchmal","2016","Realschule","weiblich","","","",""
"Manchmal","2016","(Fach-)Abitur","maennlich","","","",""
"Manchmal","2016","(Fach-)Abitur","weiblich","","","",""
"Manchmal","2016","AkademikerIn","maennlich","","","",""
"Manchmal","2016","AkademikerIn","weiblich","","","",""
"Selten","2016","(noch) kein Abschluss","maennlich","","","",""
"Selten","2016","(noch) kein Abschluss","weiblich","","","",""
"Selten","2016","Hauptschule","maennlich","","","",""
"Selten","2016","Hauptschule","weiblich","","","",""
"Selten","2016","Realschule","maennlich","","","",""
"Selten","2016","Realschule","weiblich","","","",""
"Selten","2016","(Fach-)Abitur","maennlich","","","",""
"Selten","2016","(Fach-)Abitur","weiblich","","","",""
"Selten","2016","AkademikerIn","maennlich","","","",""
"Selten","2016","AkademikerIn","weiblich","","","",""
"Nie","2016","(noch) kein Abschluss","maennlich","","","",""
"Nie","2016","(noch) kein Abschluss","weiblich","","","",""
"Nie","2016","Hauptschule","maennlich","","","",""
"Nie","2016","Hauptschule","weiblich","","","",""
"Nie","2016","Realschule","maennlich","","","",""
"Nie","2016","Realschule","weiblich","","","",""
"Nie","2016","(Fach-)Abitur","maennlich","","","",""
"Nie","2016","(Fach-)Abitur","weiblich","","","",""
"Nie","2016","AkademikerIn","maennlich","","","",""
"Nie","2016","AkademikerIn","weiblich","","","",""
"Sehr oft","2017","(noch) kein Abschluss","maennlich","","","",""
"Sehr oft","2017","(noch) kein Abschluss","weiblich","","","",""
"Sehr oft","2017","Hauptschule","maennlich","","","",""
"Sehr oft","2017","Hauptschule","weiblich","","","",""
"Sehr oft","2017","Realschule","maennlich","","","",""
"Sehr oft","2017","Realschule","weiblich","","","",""
"Sehr oft","2017","(Fach-)Abitur","maennlich","","","",""
"Sehr oft","2017","(Fach-)Abitur","weiblich","","","",""
"Sehr oft","2017","AkademikerIn","maennlich","","","",""
"Sehr oft","2017","AkademikerIn","weiblich","","","",""
"Oft","2017","(noch) kein Abschluss","maennlich","","","",""
"Oft","2017","(noch) kein Abschluss","weiblich","","","",""
"Oft","2017","Hauptschule","maennlich","","","",""
"Oft","2017","Hauptschule","weiblich","","","",""
"Oft","2017","Realschule","maennlich","","","",""
"Oft","2017","Realschule","weiblich","","","",""
"Oft","2017","(Fach-)Abitur","maennlich","","","",""
"Oft","2017","(Fach-)Abitur","weiblich","","","",""
"Oft","2017","AkademikerIn","maennlich","","","",""
"Oft","2017","AkademikerIn","weiblich","","","",""
"Manchmal","2017","(noch) kein Abschluss","maennlich","","","",""
"Manchmal","2017","(noch) kein Abschluss","weiblich","","","",""
"Manchmal","2017","Hauptschule","maennlich","","","",""
"Manchmal","2017","Hauptschule","weiblich","","","",""
"Manchmal","2017","Realschule","maennlich","","","",""
"Manchmal","2017","Realschule","weiblich","","","",""
"Manchmal","2017","(Fach-)Abitur","maennlich","","","",""
"Manchmal","2017","(Fach-)Abitur","weiblich","","","",""
"Manchmal","2017","AkademikerIn","maennlich","","","",""
"Manchmal","2017","AkademikerIn","weiblich","","","",""
"Selten","2017","(noch) kein Abschluss","maennlich","","","",""
"Selten","2017","(noch) kein Abschluss","weiblich","","","",""
"Selten","2017","Hauptschule","maennlich","","","",""
"Selten","2017","Hauptschule","weiblich","","","",""
"Selten","2017","Realschule","maennlich","","","",""
"Selten","2017","Realschule","weiblich","","","",""
"Selten","2017","(Fach-)Abitur","maennlich","","","",""
"Selten","2017","(Fach-)Abitur","weiblich","","","",""
"Selten","2017","AkademikerIn","maennlich","","","",""
"Selten","2017","AkademikerIn","weiblich","","","",""
"Nie","2017","(noch) kein Abschluss","maennlich","","","",""
"Nie","2017","(noch) kein Abschluss","weiblich","","","",""
"Nie","2017","Hauptschule","maennlich","","","",""
"Nie","2017","Hauptschule","weiblich","","","",""
"Nie","2017","Realschule","maennlich","","","",""
"Nie","2017","Realschule","weiblich","","","",""
"Nie","2017","(Fach-)Abitur","maennlich","","","",""
"Nie","2017","(Fach-)Abitur","weiblich","","","",""
"Nie","2017","AkademikerIn","maennlich","","","",""
"Nie","2017","AkademikerIn","weiblich","","","",""
"Sehr oft","2018","(noch) kein Abschluss","maennlich","15","","",""
"Sehr oft","2018","(noch) kein Abschluss","weiblich","16","","",""
"Sehr oft","2018","Hauptschule","maennlich","35","0.0070290880262575","0.00420549297770355","0.00985268307481145"
"Sehr oft","2018","Hauptschule","weiblich","23","","",""
"Sehr oft","2018","Realschule","maennlich","16","","",""
"Sehr oft","2018","Realschule","weiblich","17","","",""
"Sehr oft","2018","(Fach-)Abitur","maennlich","18","","",""
"Sehr oft","2018","(Fach-)Abitur","weiblich","29","","",""
"Sehr oft","2018","AkademikerIn","maennlich","14","","",""
"Sehr oft","2018","AkademikerIn","weiblich","14","","",""
"Oft","2018","(noch) kein Abschluss","maennlich","41","0.0893083955026673","0.0614300578103676","0.117186733194967"
"Oft","2018","(noch) kein Abschluss","weiblich","51","0.101247771205089","0.0745111583505632","0.127984384059615"
"Oft","2018","Hauptschule","maennlich","111","","",""
"Oft","2018","Hauptschule","weiblich","82","0.0234003599394537","0.0183197678948966","0.0284809519840108"
"Oft","2018","Realschule","maennlich","80","0.0342112059614089","0.0273267745502802","0.0410956373725377"
"Oft","2018","Realschule","weiblich","100","","",""
"Oft","2018","(Fach-)Abitur","maennlich","151","","",""
"Oft","2018","(Fach-)Abitur","weiblich","127","","",""
"Oft","2018","AkademikerIn","maennlich","117","","",""
"Oft","2018","AkademikerIn","weiblich","112","","",""
"Manchmal","2018","(noch) kein Abschluss","maennlich","111","","",""
"Manchmal","2018","(noch) kein Abschluss","weiblich","131","","",""
"Manchmal","2018","Hauptschule","maennlich","447","0.1312754253281","0.119861962520555","0.142688888135645"
"Manchmal","2018","Hauptschule","weiblich","421","0.114511007933013","0.103809130393986","0.12521288547204"
"Manchmal","2018","Realschule","maennlich","431","0.165905544279215","0.151816521486487","0.179994567071943"
"Manchmal","2018","Realschule","weiblich","532","0.142830048892489","0.131937625114252","0.153722472670727"
"Manchmal","2018","(Fach-)Abitur","maennlich","411","0.24792167173163","0.227401323939111","0.268442019524148"
"Manchmal","2018","(Fach-)Abitur","weiblich","454","0.177630806625038","0.16206164762919","0.193199965620885"
"Manchmal","2018","AkademikerIn","maennlich","562","0.200147724759684","0.186184122574171","0.214111326945197"
"Manchmal","2018","AkademikerIn","weiblich","601","0.201593488127125","0.187667076757013","0.215519899497237"
"Selten","2018","(noch) kein Abschluss","maennlich","98","0.221660916195022","0.181057362461343","0.262264469928701"
"Selten","2018","(noch) kein Abschluss","weiblich","88","0.168136979830626","0.134989448347904","0.201284511313347"
"Selten","2018","Hauptschule","maennlich","1026","","",""
"Selten","2018","Hauptschule","weiblich","802","0.231205971974639","0.217036642484739","0.245375301464538"
"Selten","2018","Realschule","maennlich","941","0.369301728866886","0.351023071363205","0.387580386370566"
"Selten","2018","Realschule","weiblich","1277","","",""
"Selten","2018","(Fach-)Abitur","maennlich","582","0.361187076433554","0.338360074150042","0.384014078717065"
"Selten","2018","(Fach-)Abitur","weiblich","816","0.359179007122626","0.339635773152457","0.378722241092795"
"Selten","2018","AkademikerIn","maennlich","1226","","",""
"Selten","2018","AkademikerIn","weiblich","1246","","",""
"Nie","2018","(noch) kein Abschluss","maennlich","137","","",""
"Nie","2018","(noch) kein Abschluss","weiblich","203","","",""
"Nie","2018","Hauptschule","maennlich","1744","","",""
"Nie","2018","Hauptschule","weiblich","2073","","",""
"Nie","2018","Realschule","maennlich","1210","","",""
"Nie","2018","Realschule","weiblich","2038","","",""
"Nie","2018","(Fach-)Abitur","maennlich","539","0.296362349123644","0.274661237366311","0.318063460880976"
"Nie","2018","(Fach-)Abitur","weiblich","889","0.393639290003122","0.373737719949964","0.413540860056279"
"Nie","2018","AkademikerIn","maennlich","1235","","",""
"Nie","2018","AkademikerIn","weiblich","1215","","",""
