year,age_gr,pgisced97,pld0044,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,Second Stage of Tertiary Education,Never,0.22929936305732485,44486,0.2253928554377236,0.23320587067692608
2013,30-45 y.,Second Stage of Tertiary Education,Often,0.041401273885350316,44486,0.039550004290015636,0.043252543480684996
2013,30-45 y.,Second Stage of Tertiary Education,Very often,0.0031847133757961785,44486,0.0026611287167498743,0.0037082980348424827
2013,46-65 y.,Primary Level,Never,0.5182481751824818,44486,0.5136048941752741,0.5228914561896895
2013,46-65 y.,Primary Level,Seldom,0.2116788321167883,44486,0.2078827578349949,0.21547490639858172
2013,46-65 y.,Primary Level,Sometimes,0.17518248175182483,44486,0.17165009157768607,0.17871487192596358
2013,46-65 y.,Primary Level,Often,0.08029197080291971,44486,0.07776671463476842,0.082817226971071
2013,46-65 y.,Primary Level,Very often,0.014598540145985401,44486,0.013483974359460981,0.01571310593250982
2013,46-65 y.,Lower Secondary Level,Never,0.466893039049236,44486,0.462256859266649,0.471529218831823
2013,46-65 y.,Lower Secondary Level,Seldom,0.29541595925297115,44486,0.29117633107154495,0.29965558743439735
2013,46-65 y.,Lower Secondary Level,Sometimes,0.17826825127334464,44486,0.1747115578803343,0.181824944666355
2013,46-65 y.,Lower Secondary Level,Often,0.04753820033955857,44486,0.04556082304001153,0.049515577639105614
2013,46-65 y.,Lower Secondary Level,Very often,0.011884550084889643,44486,0.010877526573911184,0.012891573595868101
2013,46-65 y.,Upper Secondary Level,Never,0.5226617762640817,44486,0.5180201745805293,0.5273033779476342
2013,46-65 y.,Upper Secondary Level,Seldom,0.32669635839664657,44486,0.32233800922499534,0.3310547075682978
2013,46-65 y.,Upper Secondary Level,Sometimes,0.12182342153523709,44486,0.118783931568882,0.12486291150159218
2013,46-65 y.,Upper Secondary Level,Often,0.02436468430704742,44486,0.022931940489568262,0.025797428124526577
2013,46-65 y.,Upper Secondary Level,Very often,0.004453759496987163,44486,0.0038349763289282036,0.0050725426650461225
2013,46-65 y.,Post-secondary Non-tertiary Level,Never,0.4675925925925926,44486,0.4629559859985677,0.47222919918661754
2013,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.38310185185185186,44486,0.37858424689216297,0.38761945681154075
2013,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.11805555555555555,44486,0.1150570267748468,0.1210540843362643
2013,46-65 y.,Post-secondary Non-tertiary Level,Often,0.02662037037037037,44486,0.02512450480107983,0.02811623593966091
2013,46-65 y.,Post-secondary Non-tertiary Level,Very often,0.004629629629629629,44486,0.003998803213354683,0.0052604560459045754
2013,46-65 y.,First Stage of Tertiary Education,Never,0.5090543259557344,44486,0.504408711358745,0.5136999405527238
2013,46-65 y.,First Stage of Tertiary Education,Seldom,0.36016096579476864,44486,0.3557000083599312,0.36462192322960607
2013,46-65 y.,First Stage of Tertiary Education,Sometimes,0.10865191146881288,44486,0.10575998832506513,0.11154383461256064
2013,46-65 y.,First Stage of Tertiary Education,Often,0.014084507042253521,44486,0.012989454232434128,0.015179559852072914
2013,46-65 y.,First Stage of Tertiary Education,Very often,0.008048289738430584,44486,0.007217977461966961,0.008878602014894208
2013,46-65 y.,Second Stage of Tertiary Education,Seldom,0.4285007422068283,44486,0.423902116982162,0.43309936743149463
2013,46-65 y.,Second Stage of Tertiary Education,Never,0.4062345373577437,44486,0.4016705936338967,0.41079848108159067
2013,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.14695695200395845,44486,0.14366673203016592,0.15024717197775098
2013,46-65 y.,Second Stage of Tertiary Education,Often,0.017318159327065808,44486,0.01610588272405913,0.018530435930072486
2013,46-65 y.,Second Stage of Tertiary Education,Very often,0.0009896091044037606,44486,0.0006974218709371857,0.0012817963378703354
2013,66 and older,Primary Level,Never,0.6527777777777778,44486,0.6483536177308398,0.6572019378247158
2013,66 and older,Primary Level,Seldom,0.18055555555555555,44486,0.1769811026610409,0.18413000845007021
2013,66 and older,Primary Level,Sometimes,0.1111111111111111,44486,0.10819068060278396,0.11403154161943825
2013,66 and older,Primary Level,Very often,0.027777777777777776,44486,0.026250648111160332,0.02930490744439522
2013,66 and older,Primary Level,Often,0.027777777777777776,44486,0.026250648111160332,0.02930490744439522
2013,66 and older,Lower Secondary Level,Never,0.6256590509666081,44486,0.6211618020389257,0.6301562998942906
2013,66 and older,Lower Secondary Level,Seldom,0.20913884007029876,44486,0.20535953575138058,0.21291814438921694
2013,66 and older,Lower Secondary Level,Sometimes,0.1265377855887522,44486,0.12344836832699127,0.12962720285051313
2013,66 and older,Lower Secondary Level,Often,0.03690685413005272,44486,0.035154862396034194,0.03865884586407125
2013,66 and older,Lower Secondary Level,Very often,0.0017574692442882249,44486,0.0013682392552058654,0.0021466992333705843
2013,66 and older,Upper Secondary Level,Never,0.6031365715530386,44486,0.598590117943787,0.6076830251622901
2013,66 and older,Upper Secondary Level,Seldom,0.2890437813112612,44486,0.2848312064058237,0.29325635621669865
2013,66 and older,Upper Secondary Level,Sometimes,0.08865170986713135,44486,0.08601033438453301,0.09129308534972969
2013,66 and older,Upper Secondary Level,Often,0.017425397516880853,44486,0.016209439705857913,0.018641355327903793
2013,66 and older,Upper Secondary Level,Very often,0.0017425397516880855,44486,0.0013549636216562207,0.0021301158817199502
2013,66 and older,Post-secondary Non-tertiary Level,Never,0.5225375626043406,44486,0.517895908694409,0.5271792165142721
2013,66 and older,Post-secondary Non-tertiary Level,Seldom,0.3606010016694491,44486,0.35613885508777876,0.3650631482511194
2013,66 and older,Post-secondary Non-tertiary Level,Sometimes,0.10350584307178631,44486,0.10067509931721434,0.10633658682635828
2013,66 and older,Post-secondary Non-tertiary Level,Often,0.01335559265442404,44486,0.012288858245278167,0.014422327063569914
2013,66 and older,First Stage of Tertiary Education,Never,0.541343669250646,44486,0.536713204100822,0.54597413440047
2013,66 and older,First Stage of Tertiary Education,Seldom,0.35142118863049093,44486,0.3469846962240927,0.35585768103688914
2013,66 and older,First Stage of Tertiary Education,Sometimes,0.09302325581395349,44486,0.09032403610597137,0.09572247552193561
2013,66 and older,First Stage of Tertiary Education,Often,0.0103359173126615,44486,0.009396058083939805,0.011275776541383193
2013,66 and older,First Stage of Tertiary Education,Very often,0.003875968992248062,44486,0.003298549755530774,0.00445338822896535
2013,66 and older,Second Stage of Tertiary Education,Never,0.49463288965221125,44486,0.4899867808588392,0.4992789984455833
2013,66 and older,Second Stage of Tertiary Education,Seldom,0.36668097896092744,44486,0.36220281645365127,0.3711591414682036
2013,66 and older,Second Stage of Tertiary Education,Sometimes,0.1215113782739373,44486,0.11847524426519622,0.1245475122826784
2013,66 and older,Second Stage of Tertiary Education,Often,0.0158866466294547,44486,0.014724708314686977,0.017048584944222425
2013,66 and older,Second Stage of Tertiary Education,Very often,0.0012881064834693002,44486,0.0009548025901941969,0.0016214103767444035
2013,,Primary Level,Never,0.7021276595744681,44486,0.6978778690638655,0.7063774500850707
2013,,Primary Level,Seldom,0.2127659574468085,44486,0.20896277292674037,0.21656914196687665
2013,,Primary Level,Sometimes,0.06382978723404255,44486,0.06155817865457997,0.06610139581350512
2013,,Primary Level,Often,0.02127659574468085,44486,0.01993560601870941,0.02261758547065229
2013,,Lower Secondary Level,Never,0.8050490883590463,44486,0.8013676442704756,0.8087305324476171
2013,,Lower Secondary Level,Seldom,0.1332398316970547,44486,0.13008184058823613,0.13639782280587326
2013,,Lower Secondary Level,Sometimes,0.04628330995792426,44486,0.04433092124151238,0.04823569867433614
2013,,Lower Secondary Level,Often,0.012622720897615708,44486,0.01158528219184678,0.013660159603384636
2013,,Lower Secondary Level,Very often,0.002805049088359046,44486,0.0023135704335292225,0.00329652774318887
2013,,Upper Secondary Level,Never,0.7709408495434696,44486,0.7670357802513511,0.7748459188355882
2013,,Upper Secondary Level,Seldom,0.17903930131004367,44486,0.17547659713059946,0.18260200548948788
2013,,Upper Secondary Level,Sometimes,0.0444620881302104,44486,0.042546671377380614,0.04637750488304019
2013,,Upper Secondary Level,Often,0.003969829297340214,44486,0.003385488033191526,0.004554170561488902
2013,,Upper Secondary Level,Very often,0.0015879317189360857,44486,0.0012179202246757881,0.0019579432131963835
2013,,Post-secondary Non-tertiary Level,Never,0.7606837606837606,44486,0.7567188578395948,0.7646486635279265
2013,,Post-secondary Non-tertiary Level,Seldom,0.21367521367521367,44486,0.20986611302131733,0.21748431432911
2013,,Post-secondary Non-tertiary Level,Sometimes,0.02564102564102564,44486,0.024172195472860508,0.027109855809190772
2013,,First Stage of Tertiary Education,Never,0.6772334293948127,44486,0.6728887487391727,0.6815781100504527
2013,,First Stage of Tertiary Education,Seldom,0.2680115273775216,44486,0.2638955474288345,0.2721275073262087
2013,,First Stage of Tertiary Education,Sometimes,0.05187319884726225,44486,0.049812335860577824,0.053934061833946674
2013,,First Stage of Tertiary Education,Often,0.002881844380403458,44486,0.0023837026016333487,0.0033799861591735673
2013,,Second Stage of Tertiary Education,Never,0.6138353765323993,44486,0.6093110223841676,0.618359730680631
2013,,Second Stage of Tertiary Education,Seldom,0.28896672504378285,44486,0.2847544834403619,0.2931789666472038
2013,,Second Stage of Tertiary Education,Sometimes,0.08231173380035026,44486,0.07975772225109294,0.08486574534960757
2013,,Second Stage of Tertiary Education,Often,0.013134851138353765,44486,0.012076850630316162,0.014192851646391369
2013,,Second Stage of Tertiary Education,Very often,0.0017513134851138354,44486,0.0013627645597045306,0.00213986241052314
2018,30-45 y.,Pre-primary Level,Sometimes,0.40350877192982454,43121,0.3988781408717147,0.4081394029879344
2018,30-45 y.,Pre-primary Level,Seldom,0.20175438596491227,43121,0.19796654774116115,0.20554222418866339
2018,30-45 y.,Pre-primary Level,Often,0.18128654970760233,43121,0.17765024378078342,0.18492285563442123
2018,30-45 y.,Pre-primary Level,Never,0.16374269005847952,43121,0.16024997960950446,0.16723540050745458
2018,30-45 y.,Pre-primary Level,Very often,0.049707602339181284,43121,0.047656195993659,0.05175900868470357
2018,30-45 y.,Primary Level,Never,0.3925233644859813,43121,0.38791433798457226,0.39713239098739034
2018,30-45 y.,Primary Level,Sometimes,0.2803738317757009,43121,0.27613414403141523,0.2846135195199866
2018,30-45 y.,Primary Level,Seldom,0.17757009345794392,43121,0.17396309448788913,0.1811770924279987
2018,30-45 y.,Primary Level,Often,0.12149532710280374,43121,0.1184116884224342,0.12457896578317328
2018,30-45 y.,Primary Level,Very often,0.028037383177570093,43121,0.026479247834441156,0.02959551852069903
2018,30-45 y.,Lower Secondary Level,Seldom,0.32916145181476847,43121,0.32472612987035104,0.3335967737591859
2018,30-45 y.,Lower Secondary Level,Sometimes,0.3016270337922403,43121,0.297295013314606,0.30595905426987463
2018,30-45 y.,Lower Secondary Level,Never,0.2553191489361702,43121,0.2512034988225523,0.2594347990497881
2018,30-45 y.,Lower Secondary Level,Often,0.09011264080100125,43121,0.08740993773833929,0.0928153438636632
2018,30-45 y.,Lower Secondary Level,Very often,0.023779724655819776,43121,0.022341625001296172,0.02521782431034338
2018,30-45 y.,Upper Secondary Level,Sometimes,0.3263157894736842,43121,0.3218903247008987,0.3307412542464698
2018,30-45 y.,Upper Secondary Level,Seldom,0.31871345029239767,43121,0.3143152321781957,0.32311166840659966
2018,30-45 y.,Upper Secondary Level,Never,0.2111111111111111,43121,0.20725921003745176,0.21496301218477046
2018,30-45 y.,Upper Secondary Level,Often,0.1239766081871345,43121,0.12086604243381265,0.12708717394045635
2018,30-45 y.,Upper Secondary Level,Very often,0.019883040935672516,43121,0.01856541536414011,0.021200666507204924
2018,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.3942307692307692,43121,0.3896182252178067,0.39884331324373173
2018,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.30128205128205127,43121,0.29695143964053283,0.3056126629235697
2018,30-45 y.,Post-secondary Non-tertiary Level,Never,0.1794871794871795,43121,0.1758649908689477,0.18310936810541129
2018,30-45 y.,Post-secondary Non-tertiary Level,Often,0.11538461538461539,43121,0.11236909091557756,0.11840013985365322
2018,30-45 y.,Post-secondary Non-tertiary Level,Very often,0.009615384615384616,43121,0.00869430550571261,0.010536463725056622
2018,30-45 y.,First Stage of Tertiary Education,Seldom,0.38596491228070173,43121,0.3813699477181152,0.39055987684328825
2018,30-45 y.,First Stage of Tertiary Education,Sometimes,0.2631578947368421,43121,0.2590015929061842,0.2673141965675
2018,30-45 y.,First Stage of Tertiary Education,Never,0.24561403508771928,43121,0.2415511452267027,0.24967692494873586
2018,30-45 y.,First Stage of Tertiary Education,Often,0.08771929824561403,43121,0.08504922313937656,0.0903893733518515
2018,30-45 y.,First Stage of Tertiary Education,Very often,0.017543859649122806,43121,0.016304689858675083,0.01878302943957053
2018,30-45 y.,Second Stage of Tertiary Education,Seldom,0.38461538461538464,43121,0.3800234224321929,0.3892073467985764
2018,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.3264033264033264,43121,0.3219775556515487,0.33082909715510417
2018,30-45 y.,Second Stage of Tertiary Education,Never,0.16216216216216217,43121,0.15868306620284217,0.16564125812148217
2018,30-45 y.,Second Stage of Tertiary Education,Often,0.11642411642411643,43121,0.1133968192074516,0.11945141364078127
2018,30-45 y.,Second Stage of Tertiary Education,Very often,0.010395010395010396,43121,0.009437694959115485,0.011352325830905306
2018,46-65 y.,Pre-primary Level,Never,1.0,43121,1.0,1.0
2018,46-65 y.,Primary Level,Never,0.4838709677419355,43121,0.4791540795009454,0.4885878559829256
2018,46-65 y.,Primary Level,Sometimes,0.22043010752688172,43121,0.21651742469538482,0.22434279035837862
2018,46-65 y.,Primary Level,Seldom,0.1827956989247312,43121,0.17914765576562192,0.18644374208384046
2018,46-65 y.,Primary Level,Often,0.07526881720430108,43121,0.07277865890238769,0.07775897550621447
2018,46-65 y.,Primary Level,Very often,0.03763440860215054,43121,0.03583812770756319,0.039430689496737885
2018,46-65 y.,Lower Secondary Level,Never,0.417910447761194,43121,0.4132551423736218,0.4225657531487662
2018,46-65 y.,Lower Secondary Level,Seldom,0.28524046434494194,43121,0.2809786237106076,0.28950230497927626
2018,46-65 y.,Lower Secondary Level,Sometimes,0.2222222222222222,43121,0.21829818455247108,0.22614625989197334
2018,46-65 y.,Lower Secondary Level,Often,0.05804311774461028,43121,0.055836116707046884,0.06025011878217368
2018,46-65 y.,Lower Secondary Level,Very often,0.01658374792703151,43121,0.015378374275314344,0.017789121578748675
2018,46-65 y.,Upper Secondary Level,Never,0.4223649414431432,43121,0.41770283309233436,0.427027049793952
2018,46-65 y.,Upper Secondary Level,Seldom,0.36116358141292026,43121,0.3566298220228198,0.36569734080302074
2018,46-65 y.,Upper Secondary Level,Sometimes,0.1752927842840952,43121,0.17170403122027705,0.17888153734791334
2018,46-65 y.,Upper Secondary Level,Often,0.03437854174537212,43121,0.03265881740148382,0.036098266089260415
2018,46-65 y.,Upper Secondary Level,Very often,0.00680015111446921,43121,0.006024459201416428,0.007575843027521992
2018,46-65 y.,Post-secondary Non-tertiary Level,Never,0.3855421686746988,43121,0.38094814060656496,0.3901361967428327
2018,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.3819277108433735,43121,0.37734183934900695,0.3865135823377401
2018,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.18433734939759036,43121,0.1806774123381837,0.187997286456997
2018,46-65 y.,Post-secondary Non-tertiary Level,Often,0.043373493975903614,43121,0.04145086683546052,0.045296121116346705
2018,46-65 y.,Post-secondary Non-tertiary Level,Very often,0.004819277108433735,43121,0.0041656145846906845,0.005472939632176786
2018,46-65 y.,First Stage of Tertiary Education,Seldom,0.42946708463949845,43121,0.4247949327402085,0.4341392365387884
2018,46-65 y.,First Stage of Tertiary Education,Never,0.3981191222570533,43121,0.3934987874086408,0.4027394571054658
2018,46-65 y.,First Stage of Tertiary Education,Sometimes,0.14420062695924765,43121,0.14088488125420173,0.14751637266429357
2018,46-65 y.,First Stage of Tertiary Education,Often,0.0219435736677116,43121,0.02056081212201178,0.023326335213411417
2018,46-65 y.,First Stage of Tertiary Education,Very often,0.006269592476489028,43121,0.005524576466969836,0.00701460848600822
2018,46-65 y.,Second Stage of Tertiary Education,Seldom,0.4296151972722845,43121,0.4249428463859394,0.4342875481586296
2018,46-65 y.,Second Stage of Tertiary Education,Never,0.30638090599123236,43121,0.3020297662888265,0.3107320456936382
2018,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.21870433511933757,43121,0.2148026873257246,0.22260598291295053
2018,46-65 y.,Second Stage of Tertiary Education,Often,0.04188991719434973,43121,0.03999899301314358,0.04378084137555588
2018,46-65 y.,Second Stage of Tertiary Education,Very often,0.0034096444227959084,43121,0.0028594394075479534,0.003959849438043863
2018,66 and older,Primary Level,Never,0.5477707006369427,43121,0.5430729451657883,0.552468456108097
2018,66 and older,Primary Level,Seldom,0.2611464968152866,43121,0.2570004621398065,0.26529253149076676
2018,66 and older,Primary Level,Sometimes,0.1464968152866242,43121,0.1431592611089287,0.1498343694643197
2018,66 and older,Primary Level,Often,0.025477707006369428,43121,0.023990444196864635,0.02696496981587422
2018,66 and older,Primary Level,Very often,0.01910828025477707,43121,0.017816070560564688,0.02040048994898945
2018,66 and older,Lower Secondary Level,Never,0.4963609898107715,43121,0.4916417704890916,0.5010802091324513
2018,66 and older,Lower Secondary Level,Seldom,0.2940320232896652,43121,0.28973169633418433,0.2983323502451461
2018,66 and older,Lower Secondary Level,Sometimes,0.16593886462882096,43121,0.1624274294233496,0.16945029983429233
2018,66 and older,Lower Secondary Level,Often,0.02911208151382824,43121,0.027525242617908778,0.0306989204097477
2018,66 and older,Lower Secondary Level,Very often,0.01455604075691412,43121,0.013425596226910034,0.015686485286918204
2018,66 and older,Upper Secondary Level,Never,0.5482818616789908,43121,0.5435845717844305,0.5529791515735512
2018,66 and older,Upper Secondary Level,Seldom,0.3157894736842105,43121,0.3114020925864527,0.32017685478196833
2018,66 and older,Upper Secondary Level,Sometimes,0.11178773379730318,43121,0.10881355468862164,0.11476191290598473
2018,66 and older,Upper Secondary Level,Often,0.019138755980861243,43121,0.017845536317197788,0.0204319756445247
2018,66 and older,Upper Secondary Level,Very often,0.005002174858634189,43121,0.004336285369528301,0.005668064347740077
2018,66 and older,Post-secondary Non-tertiary Level,Never,0.4578313253012048,43121,0.4531287947876227,0.4625338558147869
2018,66 and older,Post-secondary Non-tertiary Level,Seldom,0.36265060240963853,43121,0.35811280972263626,0.3671883950966408
2018,66 and older,Post-secondary Non-tertiary Level,Sometimes,0.14216867469879518,43121,0.1388724670141887,0.14546488238340166
2018,66 and older,Post-secondary Non-tertiary Level,Often,0.027710843373493974,43121,0.026161547898513833,0.029260138848474115
2018,66 and older,Post-secondary Non-tertiary Level,Very often,0.00963855421686747,43121,0.008716376828189897,0.010560731605545045
2018,66 and older,First Stage of Tertiary Education,Never,0.4863013698630137,43121,0.48158379707453985,0.49101894265148754
2018,66 and older,First Stage of Tertiary Education,Seldom,0.37534246575342467,43121,0.37077214688004256,0.3799127846268068
2018,66 and older,First Stage of Tertiary Education,Sometimes,0.12054794520547946,43121,0.11747469690991387,0.12362119350104504
2018,66 and older,First Stage of Tertiary Education,Often,0.01643835616438356,43121,0.015238189265775939,0.01763852306299118
2018,66 and older,First Stage of Tertiary Education,Very often,0.0013698630136986301,43121,0.0010207608315538305,0.0017189651958434298
2018,66 and older,Second Stage of Tertiary Education,Never,0.4018210609659541,43121,0.39719359144942373,0.40644853048248447
2018,66 and older,Second Stage of Tertiary Education,Seldom,0.39667458432304037,43121,0.39205710820947104,0.4012920604366097
2018,66 and older,Second Stage of Tertiary Education,Sometimes,0.1714172604908947,43121,0.16786007202406283,0.17497444895772657
2018,66 and older,Second Stage of Tertiary Education,Often,0.026524148851939825,43121,0.02500746529312412,0.028040832410755532
2018,66 and older,Second Stage of Tertiary Education,Very often,0.0035629453681710215,43121,0.003000550724538001,0.004125340011804042
2018,,Primary Level,Never,0.6,43121,0.5953760058039018,0.6046239941960981
2018,,Primary Level,Seldom,0.2571428571428571,43121,0.2530175950715373,0.2612681192141769
2018,,Primary Level,Sometimes,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,,Lower Secondary Level,Never,0.7898305084745763,43121,0.7859849143222364,0.7936761026269161
2018,,Lower Secondary Level,Seldom,0.14745762711864407,43121,0.14411103128040856,0.1508042229568796
2018,,Lower Secondary Level,Sometimes,0.05423728813559322,43121,0.05209956362670528,0.05637501264448116
2018,,Lower Secondary Level,Very often,0.005084745762711864,43121,0.004413410706909302,0.005756080818514426
2018,,Lower Secondary Level,Often,0.003389830508474576,43121,0.00284122102758158,0.003938439989367572
2018,,Upper Secondary Level,Never,0.7014630288651641,43121,0.6971437314078488,0.7057823263224794
2018,,Upper Secondary Level,Seldom,0.22419928825622776,43121,0.22026284621826603,0.2281357302941895
2018,,Upper Secondary Level,Sometimes,0.06326611308817714,43121,0.060968349453769506,0.06556387672258478
2018,,Upper Secondary Level,Often,0.009094503756425464,43121,0.00819848462747239,0.009990522885378538
2018,,Upper Secondary Level,Very often,0.0019770660340055358,43121,0.0015577972706067068,0.0023963347974043647
2018,,Post-secondary Non-tertiary Level,Never,0.6442953020134228,43121,0.6397767535738269,0.6488138504530186
2018,,Post-secondary Non-tertiary Level,Seldom,0.24161073825503357,43121,0.23757041732615594,0.2456510591839112
2018,,Post-secondary Non-tertiary Level,Sometimes,0.087248322147651,43121,0.08458473738760983,0.08991190690769219
2018,,Post-secondary Non-tertiary Level,Often,0.026845637583892617,43121,0.02532004212324616,0.028371233044539073
2018,,First Stage of Tertiary Education,Never,0.6628242074927954,43121,0.6583621102204762,0.6672863047651145
2018,,First Stage of Tertiary Education,Seldom,0.25936599423631124,43121,0.25522914207264585,0.2635028463999766
2018,,First Stage of Tertiary Education,Sometimes,0.06051873198847262,43121,0.058268119978598196,0.06276934399834705
2018,,First Stage of Tertiary Education,Often,0.01440922190201729,43121,0.013284409127875168,0.015534034676159414
2018,,First Stage of Tertiary Education,Very often,0.002881844380403458,43121,0.0023758796618971244,0.0033878090989097917
2018,,Second Stage of Tertiary Education,Never,0.5678627145085804,43121,0.5631870406930841,0.5725383883240767
2018,,Second Stage of Tertiary Education,Seldom,0.31435257410296413,43121,0.3099705920464185,0.31873455615950974
2018,,Second Stage of Tertiary Education,Sometimes,0.0967238689547582,43121,0.0939339681861082,0.09951376972340818
2018,,Second Stage of Tertiary Education,Often,0.015600624024960999,43121,0.014430940670617853,0.016770307379304145
2018,,Second Stage of Tertiary Education,Very often,0.00546021840873635,43121,0.00476466938296464,0.006155767434508059
