"pgstib","year","sex","n","percent","lower_confidence","upper_confidence"
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1990","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1990","weiblich","","","",""
"Freiberufler, Akademiker","1990","maennlich","61","0.0118363574691643","0.00926245154108776","0.0144102633972409"
"Freiberufler, Akademiker","1990","weiblich","32","0.00556188036945107","0.00383696306917977","0.00728679766972237"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1990","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1990","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1990","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1990","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1990","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1990","weiblich","","","",""
"sonstige selbständiger","1990","maennlich","176","0.0311372179300473","0.0270035057161651","0.0352709301439295"
"sonstige selbständiger","1990","weiblich","101","0.0136068597236325","0.0109198295089419","0.0162938899383232"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1990","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1990","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1990","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1990","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1990","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1990","weiblich","","","",""
"mithelfende Familienangehörige","1990","maennlich","","","",""
"mithelfende Familienangehörige","1990","weiblich","33","0.00559072139086834","0.00386136268919016","0.00732008009254653"
"Angestellte, Industrie- und Werkmeister","1990","maennlich","112","0.0158427519645009","0.0128709712678547","0.0188145326611472"
"Angestellte, Industrie- und Werkmeister","1990","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1990","maennlich","129","0.018962106604625","0.0157160552858765","0.0222081579233735"
"Angestellte, einfache Tätigkeit (bis 1990)","1990","weiblich","620","0.0801435074014225","0.0738460855611393","0.0864409292417057"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1990","maennlich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1990","weiblich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1990","maennlich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1990","weiblich","","","",""
"Angestellte, qualifizierte Tätigkeit","1990","maennlich","554","0.0956741374295947","0.0886736391749375","0.102674635684252"
"Angestellte, qualifizierte Tätigkeit","1990","weiblich","1134","0.155855027417858","0.147442286748594","0.164267768087121"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1990","maennlich","547","0.082803120430129","0.0762443287922912","0.0893619120679668"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1990","weiblich","317","0.0325255382271858","0.0284111944624298","0.0366398819919417"
"Angestellte, umfassende Führungsaufgaben","1990","maennlich","98","0.0144275341687493","0.0115895528322853","0.0172655155052132"
"Angestellte, umfassende Führungsaufgaben","1990","weiblich","31","0.00339961573149283","0.00204958388074228","0.00474964758224337"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1990","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1990","weiblich","","","",""
"Beamte, einfacher Dienst","1990","maennlich","","","",""
"Beamte, einfacher Dienst","1990","weiblich","","","",""
"Beamte, mittlerer Dienst","1990","maennlich","113","0.023156751607294","0.0195772673520446","0.0267362358625434"
"Beamte, mittlerer Dienst","1990","weiblich","30","0.00706708678382057","0.00512419442577578","0.00900997914186537"
"Beamte, gehobener Dienst","1990","maennlich","85","0.0177017413527675","0.0145634093841187","0.0208400733214163"
"Beamte, gehobener Dienst","1990","weiblich","42","0.0080954467383627","0.0060170716592652","0.0101738218174602"
"Beamte, höherer Dienst","1990","maennlich","67","0.0140641116734733","0.0112615854239297","0.0168666379230169"
"Beamte, höherer Dienst","1990","weiblich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1991","maennlich","92","0.0127505647672981","0.0100539716223222","0.015447157912274"
"nicht erwerbstätig (NE): keine weitere Angaben","1991","weiblich","1369","0.183583300581705","0.174506911654742","0.192659689508667"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1991","maennlich","346","0.0511101840496411","0.0458172207391548","0.0564031473601274"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1991","weiblich","291","0.0352576947899463","0.0309338192016566","0.039581570378236"
"NE: arbeitslos gemeldet","1991","maennlich","296","0.0373020210229289","0.0327474395030743","0.0418566025427835"
"NE: arbeitslos gemeldet","1991","weiblich","317","0.0325297576106335","0.0283706534948144","0.0366888617264525"
"NE: Rentner/Rentnerin","1991","maennlich","871","0.188094441155396","0.178702010307802","0.19748687200299"
"NE: Rentner/Rentnerin","1991","weiblich","1310","0.285317680256554","0.274730960128447","0.295904400384661"
"NE: Wehr- und Zivildienst","1991","maennlich","62","0.00951139637017821","0.00717856068469596","0.0118442320556605"
"NE: Wehr- und Zivildienst","1991","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1991","maennlich","263","0.0322691863048317","0.0280219291125926","0.0365164434970708"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1991","weiblich","222","0.0260725113208383","0.0223366106997005","0.029808411941976"
"Auszubildende, gewerblich-technisch (ab 2000)","1991","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1991","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1991","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1991","weiblich","","","",""
"Volontäre, Praktikanten","1991","maennlich","","","",""
"Volontäre, Praktikanten","1991","weiblich","","","",""
"Aspiranten (1990 Ost)","1991","maennlich","","","",""
"Aspiranten (1990 Ost)","1991","weiblich","","","",""
"ungelernter Arbeiter","1991","maennlich","235","0.0221051541293317","0.0185714505156351","0.0256388577430283"
"ungelernter Arbeiter","1991","weiblich","371","0.0367358492417088","0.0323256489698451","0.0411460495135726"
"angelernter Arbeiter","1991","maennlich","759","0.0803215129310874","0.0737891362124109","0.0868538896497639"
"angelernter Arbeiter","1991","weiblich","503","0.0533291689081163","0.0480614514062576","0.0585968864099751"
"gelernte und Facharbeiter","1991","maennlich","1384","0.175479519727169","0.166337309354016","0.184621730100323"
"gelernte und Facharbeiter","1991","weiblich","293","0.0288988979567215","0.0249714229046109","0.0328263730088321"
"Vorarbeiter, Kolonnenführer","1991","maennlich","167","0.0239539902650148","0.0202789563790724","0.0276290241509572"
"Vorarbeiter, Kolonnenführer","1991","weiblich","","","",""
"Meister, Polier","1991","maennlich","82","0.0119537591948643","0.00934172922960478","0.0145657891601239"
"Meister, Polier","1991","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1991","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1991","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1991","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1991","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1991","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1991","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1991","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1991","weiblich","","","",""
"selbständiger Landwirt","1991","maennlich","32","0.0066817489683487","0.00472368645243384","0.00863981148426355"
"selbständiger Landwirt","1991","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1991","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1991","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1991","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1991","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1991","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1991","weiblich","","","",""
"Freiberufler, Akademiker","1991","maennlich","76","0.0144418262690025","0.01157441849365","0.017309234044355"
"Freiberufler, Akademiker","1991","weiblich","32","0.00506472607222665","0.00340048603550163","0.00672896610895167"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1991","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1991","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1991","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1991","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1991","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1991","weiblich","","","",""
"sonstige selbständiger","1991","maennlich","257","0.0394585145269015","0.0347793782117843","0.0441376508420187"
"sonstige selbständiger","1991","weiblich","103","0.015508716991449","0.0126118107211734","0.0184056232617246"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1991","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1991","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1991","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1991","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1991","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1991","weiblich","","","",""
"mithelfende Familienangehörige","1991","maennlich","","","",""
"mithelfende Familienangehörige","1991","weiblich","49","0.00582905056297104","0.00404433086776711","0.00761377025817497"
"Angestellte, Industrie- und Werkmeister","1991","maennlich","71","0.0118577356266674","0.00925609151479942","0.0144593797385354"
"Angestellte, Industrie- und Werkmeister","1991","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1991","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1991","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1991","maennlich","96","0.0140250985839777","0.0111987666884133","0.0168514304795422"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1991","weiblich","286","0.0362823271219056","0.0318984027874737","0.0406662514563374"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1991","maennlich","102","0.0143581065545512","0.0114989006531898","0.0172173124559126"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1991","weiblich","446","0.0546879291596588","0.0493573559563752","0.0600185023629424"
"Angestellte, qualifizierte Tätigkeit","1991","maennlich","477","0.0859318781720618","0.0791958529913244","0.0926679033527992"
"Angestellte, qualifizierte Tätigkeit","1991","weiblich","956","0.139514786311944","0.131391675160587","0.147637897463302"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1991","maennlich","546","0.0880412153611448","0.0812308895640192","0.0948515411582704"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1991","weiblich","267","0.0321307229440525","0.0279963545532186","0.0362650913348863"
"Angestellte, umfassende Führungsaufgaben","1991","maennlich","73","0.0120805192722957","0.00945484502688147","0.0147061935177099"
"Angestellte, umfassende Führungsaufgaben","1991","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1991","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1991","weiblich","","","",""
"Beamte, einfacher Dienst","1991","maennlich","32","0.00517780294454956","0.00345282812061662","0.00690277776848249"
"Beamte, einfacher Dienst","1991","weiblich","","","",""
"Beamte, mittlerer Dienst","1991","maennlich","128","0.0243967924973569","0.0206887880675698","0.0281047969271441"
"Beamte, mittlerer Dienst","1991","weiblich","32","0.00473128191425321","0.00312248893989131","0.00634007488861511"
"Beamte, gehobener Dienst","1991","maennlich","84","0.0161101013917555","0.0130841659639188","0.0191360368195922"
"Beamte, gehobener Dienst","1991","weiblich","37","0.00774215127149569","0.00568728450412485","0.00979701803886654"
"Beamte, höherer Dienst","1991","maennlich","71","0.0150600913867163","0.0121328675066124","0.0179873152668203"
"Beamte, höherer Dienst","1991","weiblich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1992","maennlich","70","0.0103070053266094","0.00784903793419905","0.0127649727190198"
"nicht erwerbstätig (NE): keine weitere Angaben","1992","weiblich","1283","0.179342345979828","0.170285063932393","0.188399628027263"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1992","maennlich","357","0.0511236620307803","0.0457635310186843","0.0564837930428762"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1992","weiblich","336","0.0379365722580777","0.0334262626658643","0.042446881850291"
"NE: arbeitslos gemeldet","1992","maennlich","366","0.049277956568792","0.044010357091968","0.0545455560456161"
"NE: arbeitslos gemeldet","1992","weiblich","492","0.0500559667142758","0.0449078024832058","0.0552041309453458"
"NE: Rentner/Rentnerin","1992","maennlich","946","0.201966580672433","0.192196235327951","0.211736926016915"
"NE: Rentner/Rentnerin","1992","weiblich","1356","0.293084516599596","0.282338298724522","0.303830734474671"
"NE: Wehr- und Zivildienst","1992","maennlich","52","0.00846519588548305","0.00623556944202265","0.0106948223289434"
"NE: Wehr- und Zivildienst","1992","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1992","maennlich","253","0.0321501885637539","0.0278572431534507","0.0364431339740572"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1992","weiblich","222","0.0264396710168621","0.0226518895520757","0.0302274524816485"
"Auszubildende, gewerblich-technisch (ab 2000)","1992","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1992","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1992","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1992","weiblich","","","",""
"Volontäre, Praktikanten","1992","maennlich","","","",""
"Volontäre, Praktikanten","1992","weiblich","","","",""
"Aspiranten (1990 Ost)","1992","maennlich","","","",""
"Aspiranten (1990 Ost)","1992","weiblich","","","",""
"ungelernter Arbeiter","1992","maennlich","195","0.016774751292425","0.0136492896377773","0.0199002129470727"
"ungelernter Arbeiter","1992","weiblich","281","0.0287552748695191","0.0248098066013422","0.032700743137696"
"angelernter Arbeiter","1992","maennlich","704","0.0734537766590984","0.0671048511877168","0.0798027021304801"
"angelernter Arbeiter","1992","weiblich","456","0.0449748006475281","0.0400818876256661","0.0498677136693901"
"gelernte und Facharbeiter","1992","maennlich","1286","0.169262034456712","0.160136224373376","0.178387844540047"
"gelernte und Facharbeiter","1992","weiblich","218","0.0231385022770579","0.0195890644363095","0.0266879401178064"
"Vorarbeiter, Kolonnenführer","1992","maennlich","161","0.0249295293655891","0.0211352031987161","0.028723855532462"
"Vorarbeiter, Kolonnenführer","1992","weiblich","","","",""
"Meister, Polier","1992","maennlich","74","0.0100218830050079","0.00759780226763122","0.0124459637423847"
"Meister, Polier","1992","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1992","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1992","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1992","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1992","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1992","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1992","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1992","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1992","weiblich","","","",""
"selbständiger Landwirt","1992","maennlich","35","0.00647037211620078","0.00451911428450884","0.00842162994789273"
"selbständiger Landwirt","1992","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1992","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1992","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1992","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1992","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1992","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1992","weiblich","","","",""
"Freiberufler, Akademiker","1992","maennlich","75","0.0135196690670187","0.0107091478730354","0.0163301902610019"
"Freiberufler, Akademiker","1992","weiblich","43","0.00702460461457","0.00505283739310439","0.00899637183603561"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1992","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1992","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1992","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1992","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1992","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1992","weiblich","","","",""
"sonstige selbständiger","1992","maennlich","256","0.0424387927961373","0.0375328282945755","0.0473447572976992"
"sonstige selbständiger","1992","weiblich","100","0.0134596948230813","0.0107391838640741","0.0161802057820885"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1992","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1992","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1992","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1992","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1992","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1992","weiblich","","","",""
"mithelfende Familienangehörige","1992","maennlich","","","",""
"mithelfende Familienangehörige","1992","weiblich","36","0.00485284307154958","0.0032121881950136","0.00649349794808557"
"Angestellte, Industrie- und Werkmeister","1992","maennlich","63","0.0113115773246576","0.0087379187779958","0.0138852358713194"
"Angestellte, Industrie- und Werkmeister","1992","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1992","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1992","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1992","maennlich","101","0.0159387064894157","0.0128908309370546","0.0189865820417769"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1992","weiblich","284","0.0373877650452756","0.0329089214408022","0.041866608649749"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1992","maennlich","111","0.0167626704309206","0.0136383152341763","0.019887025627665"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1992","weiblich","415","0.0551794209712927","0.049788801221829","0.0605700407207564"
"Angestellte, qualifizierte Tätigkeit","1992","maennlich","455","0.0806677633399353","0.0740403223252457","0.0872952043546249"
"Angestellte, qualifizierte Tätigkeit","1992","weiblich","953","0.141102001036948","0.132883117272712","0.149320884801185"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1992","maennlich","510","0.0888305547009506","0.0819068206166954","0.0957542887852059"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1992","weiblich","239","0.0283035110628543","0.0243882481550384","0.0322187739706703"
"Angestellte, umfassende Führungsaufgaben","1992","maennlich","77","0.0140745467581665","0.0112077370445012","0.0169413564718319"
"Angestellte, umfassende Führungsaufgaben","1992","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1992","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1992","weiblich","","","",""
"Beamte, einfacher Dienst","1992","maennlich","","","",""
"Beamte, einfacher Dienst","1992","weiblich","","","",""
"Beamte, mittlerer Dienst","1992","maennlich","133","0.0233513645962465","0.0196761311933157","0.0270265979991773"
"Beamte, mittlerer Dienst","1992","weiblich","","","",""
"Beamte, gehobener Dienst","1992","maennlich","73","0.0141010991421201","0.0112316251481595","0.0169705731360807"
"Beamte, gehobener Dienst","1992","weiblich","43","0.00966595938837877","0.00735608271383712","0.0119758360629204"
"Beamte, höherer Dienst","1992","maennlich","66","0.0144308983051123","0.0115285479169579","0.0173332486932667"
"Beamte, höherer Dienst","1992","weiblich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1993","maennlich","79","0.00966432621009675","0.00726544551748391","0.0120632069027096"
"nicht erwerbstätig (NE): keine weitere Angaben","1993","weiblich","1230","0.1736347690755","0.164613618784558","0.182655919366441"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1993","maennlich","344","0.0508442738752346","0.045457591009924","0.0562309567405452"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1993","weiblich","307","0.0362992733342815","0.0318449923260806","0.0407535543424824"
"NE: arbeitslos gemeldet","1993","maennlich","413","0.0579275964383313","0.0521994179442935","0.063655774932369"
"NE: arbeitslos gemeldet","1993","weiblich","503","0.0534841415098152","0.0481257552666432","0.0588425277529872"
"NE: Rentner/Rentnerin","1993","maennlich","976","0.205195486897807","0.195292967279077","0.215098006516536"
"NE: Rentner/Rentnerin","1993","weiblich","1364","0.293377801084334","0.282534417623757","0.304221184544911"
"NE: Wehr- und Zivildienst","1993","maennlich","52","0.00897951860264718","0.00666639154230709","0.0112926456629873"
"NE: Wehr- und Zivildienst","1993","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1993","maennlich","260","0.0341410201074357","0.029688286078411","0.0385937541364604"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1993","weiblich","230","0.025084388833398","0.0213601045211242","0.0288086731456718"
"Auszubildende, gewerblich-technisch (ab 2000)","1993","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1993","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1993","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1993","weiblich","","","",""
"Volontäre, Praktikanten","1993","maennlich","","","",""
"Volontäre, Praktikanten","1993","weiblich","","","",""
"Aspiranten (1990 Ost)","1993","maennlich","","","",""
"Aspiranten (1990 Ost)","1993","weiblich","","","",""
"ungelernter Arbeiter","1993","maennlich","166","0.0150662655629842","0.0120792467198486","0.0180532844061198"
"ungelernter Arbeiter","1993","weiblich","272","0.0308492130634096","0.026731318006303","0.0349671081205162"
"angelernter Arbeiter","1993","maennlich","747","0.0840058917243482","0.0772039507297258","0.0908078327189706"
"angelernter Arbeiter","1993","weiblich","479","0.050195350184586","0.0449953130731793","0.0553953872959927"
"gelernte und Facharbeiter","1993","maennlich","1123","0.1499914024736","0.141235992452549","0.158746812494651"
"gelernte und Facharbeiter","1993","weiblich","184","0.0212202377910344","0.0177880174022809","0.0246524581797878"
"Vorarbeiter, Kolonnenführer","1993","maennlich","163","0.0232328060173917","0.0195389665904649","0.0269266454443186"
"Vorarbeiter, Kolonnenführer","1993","weiblich","","","",""
"Meister, Polier","1993","maennlich","75","0.0107931816372066","0.00825951227149716","0.0133268510029161"
"Meister, Polier","1993","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1993","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1993","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1993","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1993","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1993","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1993","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1993","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1993","weiblich","","","",""
"selbständiger Landwirt","1993","maennlich","","","",""
"selbständiger Landwirt","1993","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1993","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1993","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1993","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1993","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1993","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1993","weiblich","","","",""
"Freiberufler, Akademiker","1993","maennlich","82","0.0169462693511089","0.0137813887726535","0.0201111499295644"
"Freiberufler, Akademiker","1993","weiblich","45","0.00863769990983604","0.00643389671269607","0.010841503106976"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1993","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1993","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1993","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1993","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1993","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1993","weiblich","","","",""
"sonstige selbständiger","1993","maennlich","266","0.0425561737789843","0.0376065796789278","0.0475057678790407"
"sonstige selbständiger","1993","weiblich","108","0.0148955600944339","0.012010684362033","0.0177804358268349"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1993","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1993","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1993","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1993","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1993","maennlich","30","0.00443660192653777","0.00280696318974162","0.00606624066333392"
"sonstige selbständiger, 10+ Mitarbeiter","1993","weiblich","","","",""
"mithelfende Familienangehörige","1993","maennlich","","","",""
"mithelfende Familienangehörige","1993","weiblich","37","0.00540716973720523","0.00366068330260789","0.00715365617180256"
"Angestellte, Industrie- und Werkmeister","1993","maennlich","62","0.0099222787080563","0.00749191091167502","0.0123526465044376"
"Angestellte, Industrie- und Werkmeister","1993","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1993","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1993","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1993","maennlich","87","0.0125589985053762","0.00982835673338253","0.0152896402773698"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1993","weiblich","274","0.0365654201558772","0.0320954569089021","0.0410353834028523"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1993","maennlich","104","0.0156279858221534","0.0125866611834548","0.0186693104608519"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1993","weiblich","397","0.0575889467034179","0.0520408080431746","0.0631370853636612"
