"pgstib","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"NE: Wehr- und Zivildienst","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","Hauptschulabschluss","kein Migrationshintergrund","88","0.0157921872725781","0.0124810756681702","0.019103298876986"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","Hauptschulabschluss","direkter Migrationshintergrund","32","0.018757917217004","0.011803595226741","0.025712239207267"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","Realschulabschluss","kein Migrationshintergrund","204","0.0575274908940141","0.0491603579833142","0.0658946238047141"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","(Fach-)Abitur","kein Migrationshintergrund","36","0.0602612801937066","0.041938839461013","0.0785837209264001"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","(noch) kein Abschluss","direkter Migrationshintergrund","116","0.178768166251158","0.149221409787158","0.208314922715157"
"ungelernter Arbeiter","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","Hauptschulabschluss","kein Migrationshintergrund","186","0.0302092589941805","0.0256633752441676","0.0347551427441935"
"ungelernter Arbeiter","1990","Hauptschulabschluss","direkter Migrationshintergrund","196","0.0922226237184507","0.0773912007982986","0.107054046638603"
"ungelernter Arbeiter","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","Realschulabschluss","kein Migrationshintergrund","31","0.00889931469274146","0.00552456336896845","0.0122740660165145"
"ungelernter Arbeiter","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"ungelernter Arbeiter","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","(noch) kein Abschluss","direkter Migrationshintergrund","157","0.219874268631232","0.187936737755927","0.251811799506538"
"angelernter Arbeiter","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","Hauptschulabschluss","kein Migrationshintergrund","461","0.0774326990862357","0.0703341351193405","0.0845312630531309"
"angelernter Arbeiter","1990","Hauptschulabschluss","direkter Migrationshintergrund","376","0.195479594907869","0.175151641730894","0.215807548084843"
"angelernter Arbeiter","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","Realschulabschluss","kein Migrationshintergrund","74","0.0206440789580574","0.0155346467842905","0.0257535111318242"
"angelernter Arbeiter","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"angelernter Arbeiter","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1990","(noch) kein Abschluss","direkter Migrationshintergrund","49","0.0831278904059478","0.061838678113972","0.104417102697924"
"gelernte und Facharbeiter","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1990","Hauptschulabschluss","kein Migrationshintergrund","761","0.117058659376858","0.108520250039904","0.125597068713812"
"gelernte und Facharbeiter","1990","Hauptschulabschluss","direkter Migrationshintergrund","218","0.13787117313909","0.120198704339641","0.155543641938539"
"gelernte und Facharbeiter","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1990","Realschulabschluss","kein Migrationshintergrund","574","0.130244307777414","0.11814995529225","0.142338660262578"
"gelernte und Facharbeiter","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1990","(Fach-)Abitur","kein Migrationshintergrund","35","0.0377333330154389","0.0230619554630532","0.0524047105678245"
"gelernte und Facharbeiter","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","Hauptschulabschluss","kein Migrationshintergrund","103","0.0175203917485108","0.01403587183009","0.0210049116669316"
"Vorarbeiter, Kolonnenführer","1990","Hauptschulabschluss","direkter Migrationshintergrund","35","0.0239125907024616","0.0160813229058845","0.0317438584990386"
"Vorarbeiter, Kolonnenführer","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","Realschulabschluss","kein Migrationshintergrund","41","0.0112353358062998","0.00744791026680682","0.0150227613457927"
"Vorarbeiter, Kolonnenführer","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Meister, Polier","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Meister, Polier","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Meister, Polier","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Meister, Polier","1990","Hauptschulabschluss","kein Migrationshintergrund","46","0.00794324268374808","0.00558560834671591","0.0103008770207802"
"Meister, Polier","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Meister, Polier","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Meister, Polier","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Meister, Polier","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Meister, Polier","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Meister, Polier","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Meister, Polier","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Meister, Polier","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Meister, Polier","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Meister, Polier","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Meister, Polier","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","kein Migrationshintergrund","34","0.00286217582144371","0.00144333059914827","0.00428102104373916"
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","kein Migrationshintergrund","88","0.00807085491210933","0.00569451059099414","0.0104471992332245"
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","kein Migrationshintergrund","94","0.0176653881367936","0.0129317405610832","0.022399035712504"
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","kein Migrationshintergrund","34","0.0131781864431921","0.00752289787148224","0.018833475014902"
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","Hauptschulabschluss","kein Migrationshintergrund","66","0.00993299803369201","0.00729920441969496","0.0125667916476891"
"selbständiger Landwirt","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","Realschulabschluss","kein Migrationshintergrund","41","0.00923225243010762","0.00579553067925467","0.0126689741809606"
"selbständiger Landwirt","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
