"pgstib","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Beamte, einfacher Dienst","1985","66 und älter","maennlich","","","",""
"Beamte, einfacher Dienst","1985","66 und älter","weiblich","","","",""
"Beamte, mittlerer Dienst","1985","16-34 Jahre alt","maennlich","60","0.0347989276417672","0.0269604762046539","0.0426373790788804"
"Beamte, mittlerer Dienst","1985","16-34 Jahre alt","weiblich","","","",""
"Beamte, mittlerer Dienst","1985","35-65 Jahre alt","maennlich","78","0.0334760687633416","0.0269327495971192","0.040019387929564"
"Beamte, mittlerer Dienst","1985","35-65 Jahre alt","weiblich","","","",""
"Beamte, mittlerer Dienst","1985","66 und älter","maennlich","","","",""
"Beamte, mittlerer Dienst","1985","66 und älter","weiblich","","","",""
"Beamte, gehobener Dienst","1985","16-34 Jahre alt","maennlich","","","",""
"Beamte, gehobener Dienst","1985","16-34 Jahre alt","weiblich","","","",""
"Beamte, gehobener Dienst","1985","35-65 Jahre alt","maennlich","90","0.0390729951361204","0.0320243097909172","0.0461216804813236"
"Beamte, gehobener Dienst","1985","35-65 Jahre alt","weiblich","34","0.0125473609571553","0.00847858759264508","0.0166161343216655"
"Beamte, gehobener Dienst","1985","66 und älter","maennlich","","","",""
"Beamte, gehobener Dienst","1985","66 und älter","weiblich","","","",""
"Beamte, höherer Dienst","1985","16-34 Jahre alt","maennlich","","","",""
"Beamte, höherer Dienst","1985","16-34 Jahre alt","weiblich","","","",""
"Beamte, höherer Dienst","1985","35-65 Jahre alt","maennlich","78","0.0301620336161746","0.0239403994100554","0.0363836678222938"
"Beamte, höherer Dienst","1985","35-65 Jahre alt","weiblich","","","",""
"Beamte, höherer Dienst","1985","66 und älter","maennlich","","","",""
"Beamte, höherer Dienst","1985","66 und älter","weiblich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1986","16-34 Jahre alt","maennlich","36","0.0119553291376548","0.00728234423459055","0.016628314040719"
"nicht erwerbstätig (NE): keine weitere Angaben","1986","16-34 Jahre alt","weiblich","444","0.184592352215892","0.167635848948346","0.201548855483438"
"nicht erwerbstätig (NE): keine weitere Angaben","1986","35-65 Jahre alt","maennlich","31","0.00923814072921286","0.00566440929686394","0.0128118721615618"
"nicht erwerbstätig (NE): keine weitere Angaben","1986","35-65 Jahre alt","weiblich","1040","0.359614830338693","0.341643033332376","0.37758662734501"
"nicht erwerbstätig (NE): keine weitere Angaben","1986","66 und älter","maennlich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1986","66 und älter","weiblich","72","0.087440046380875","0.0652407713613649","0.109639321400385"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1986","16-34 Jahre alt","maennlich","387","0.190020778614147","0.173152809193395","0.206888748034899"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1986","16-34 Jahre alt","weiblich","285","0.13635207751456","0.121353802879288","0.151350352149831"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1986","35-65 Jahre alt","maennlich","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1986","35-65 Jahre alt","weiblich","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1986","66 und älter","maennlich","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1986","66 und älter","weiblich","","","",""
"NE: arbeitslos gemeldet","1986","16-34 Jahre alt","maennlich","88","0.0376493152538809","0.0294652225488956","0.0458334079588663"
"NE: arbeitslos gemeldet","1986","16-34 Jahre alt","weiblich","135","0.0631793534263022","0.0525463030599875","0.0738124037926169"
"NE: arbeitslos gemeldet","1986","35-65 Jahre alt","maennlich","142","0.048974648402147","0.0409129472313971","0.057036349572897"
"NE: arbeitslos gemeldet","1986","35-65 Jahre alt","weiblich","96","0.0319148643215538","0.0253321447830148","0.0384975838600928"
"NE: arbeitslos gemeldet","1986","66 und älter","maennlich","","","",""
"NE: arbeitslos gemeldet","1986","66 und älter","weiblich","","","",""
"NE: Rentner/Rentnerin","1986","16-34 Jahre alt","maennlich","","","",""
"NE: Rentner/Rentnerin","1986","16-34 Jahre alt","weiblich","","","",""
"NE: Rentner/Rentnerin","1986","35-65 Jahre alt","maennlich","252","0.123666887953615","0.111369685807585","0.135964090099646"
"NE: Rentner/Rentnerin","1986","35-65 Jahre alt","weiblich","328","0.17026147116667","0.156185418140316","0.184337524193023"
"NE: Rentner/Rentnerin","1986","66 und älter","maennlich","404","0.95913875985519","0.94031743812635","0.97796008158403"
"NE: Rentner/Rentnerin","1986","66 und älter","weiblich","536","0.888240444904403","0.863479882610991","0.913001007197815"
"NE: Wehr- und Zivildienst","1986","16-34 Jahre alt","maennlich","49","0.0301450794460613","0.0227933939020732","0.0374967649900494"
"NE: Wehr- und Zivildienst","1986","16-34 Jahre alt","weiblich","","","",""
"NE: Wehr- und Zivildienst","1986","35-65 Jahre alt","maennlich","","","",""
"NE: Wehr- und Zivildienst","1986","35-65 Jahre alt","weiblich","","","",""
"NE: Wehr- und Zivildienst","1986","66 und älter","maennlich","","","",""
"NE: Wehr- und Zivildienst","1986","66 und älter","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1986","16-34 Jahre alt","maennlich","229","0.112288979111641","0.0987142962573386","0.125863661965944"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1986","16-34 Jahre alt","weiblich","163","0.0909974658793517","0.0784273508549322","0.103567580903771"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1986","35-65 Jahre alt","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1986","35-65 Jahre alt","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1986","66 und älter","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1986","66 und älter","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1986","16-34 Jahre alt","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1986","16-34 Jahre alt","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1986","35-65 Jahre alt","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1986","35-65 Jahre alt","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1986","66 und älter","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1986","66 und älter","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1986","16-34 Jahre alt","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1986","16-34 Jahre alt","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1986","35-65 Jahre alt","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1986","35-65 Jahre alt","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1986","66 und älter","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1986","66 und älter","weiblich","","","",""
"Volontäre, Praktikanten","1986","16-34 Jahre alt","maennlich","","","",""
"Volontäre, Praktikanten","1986","16-34 Jahre alt","weiblich","","","",""
"Volontäre, Praktikanten","1986","35-65 Jahre alt","maennlich","","","",""
"Volontäre, Praktikanten","1986","35-65 Jahre alt","weiblich","","","",""
"Volontäre, Praktikanten","1986","66 und älter","maennlich","","","",""
"Volontäre, Praktikanten","1986","66 und älter","weiblich","","","",""
"Aspiranten (1990 Ost)","1986","16-34 Jahre alt","maennlich","","","",""
"Aspiranten (1990 Ost)","1986","16-34 Jahre alt","weiblich","","","",""
"Aspiranten (1990 Ost)","1986","35-65 Jahre alt","maennlich","","","",""
"Aspiranten (1990 Ost)","1986","35-65 Jahre alt","weiblich","","","",""
"Aspiranten (1990 Ost)","1986","66 und älter","maennlich","","","",""
"Aspiranten (1990 Ost)","1986","66 und älter","weiblich","","","",""
"ungelernter Arbeiter","1986","16-34 Jahre alt","maennlich","95","0.0245817315398662","0.0179239889839673","0.0312394740957651"
"ungelernter Arbeiter","1986","16-34 Jahre alt","weiblich","88","0.0281652526306642","0.020934307056371","0.0353961982049574"
"ungelernter Arbeiter","1986","35-65 Jahre alt","maennlich","128","0.0203836959474176","0.0151051482052745","0.0256622436895608"
"ungelernter Arbeiter","1986","35-65 Jahre alt","weiblich","182","0.0418526088119087","0.0343531572793168","0.0493520603445005"
"ungelernter Arbeiter","1986","66 und älter","maennlich","","","",""
"ungelernter Arbeiter","1986","66 und älter","weiblich","","","",""
"angelernter Arbeiter","1986","16-34 Jahre alt","maennlich","267","0.0946029721005558","0.0820195941249939","0.107186350076118"
"angelernter Arbeiter","1986","16-34 Jahre alt","weiblich","168","0.063295649851844","0.0526534782910393","0.0739378214126487"
"angelernter Arbeiter","1986","35-65 Jahre alt","maennlich","502","0.10995541813662","0.0982695983935507","0.12164123787969"
"angelernter Arbeiter","1986","35-65 Jahre alt","weiblich","317","0.081614656173312","0.0713617112424928","0.0918676011041312"
"angelernter Arbeiter","1986","66 und älter","maennlich","","","",""
"angelernter Arbeiter","1986","66 und älter","weiblich","","","",""
"gelernte und Facharbeiter","1986","16-34 Jahre alt","maennlich","404","0.201116226864727","0.183882044836491","0.218350408892964"
"gelernte und Facharbeiter","1986","16-34 Jahre alt","weiblich","57","0.0319905550386879","0.0242993791959308","0.039681730881445"
"gelernte und Facharbeiter","1986","35-65 Jahre alt","maennlich","468","0.151359601985948","0.137971721562537","0.16474748240936"
"gelernte und Facharbeiter","1986","35-65 Jahre alt","weiblich","36","0.0107067211080509","0.00685244476606654","0.0145609974500352"
"gelernte und Facharbeiter","1986","66 und älter","maennlich","","","",""
"gelernte und Facharbeiter","1986","66 und älter","weiblich","","","",""
"Vorarbeiter, Kolonnenführer","1986","16-34 Jahre alt","maennlich","","","",""
"Vorarbeiter, Kolonnenführer","1986","16-34 Jahre alt","weiblich","","","",""
"Vorarbeiter, Kolonnenführer","1986","35-65 Jahre alt","maennlich","77","0.0339606759647368","0.0271946984369827","0.040726653492491"
"Vorarbeiter, Kolonnenführer","1986","35-65 Jahre alt","weiblich","","","",""
"Vorarbeiter, Kolonnenführer","1986","66 und älter","maennlich","","","",""
"Vorarbeiter, Kolonnenführer","1986","66 und älter","weiblich","","","",""
"Meister, Polier","1986","16-34 Jahre alt","maennlich","","","",""
"Meister, Polier","1986","16-34 Jahre alt","weiblich","","","",""
"Meister, Polier","1986","35-65 Jahre alt","maennlich","43","0.0182799594564388","0.0132758542961676","0.02328406461671"
"Meister, Polier","1986","35-65 Jahre alt","weiblich","","","",""
"Meister, Polier","1986","66 und älter","maennlich","","","",""
"Meister, Polier","1986","66 und älter","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1986","16-34 Jahre alt","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1986","16-34 Jahre alt","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1986","35-65 Jahre alt","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1986","35-65 Jahre alt","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1986","66 und älter","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1986","66 und älter","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1986","16-34 Jahre alt","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1986","16-34 Jahre alt","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1986","35-65 Jahre alt","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1986","35-65 Jahre alt","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1986","66 und älter","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1986","66 und älter","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1986","16-34 Jahre alt","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1986","16-34 Jahre alt","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1986","35-65 Jahre alt","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1986","35-65 Jahre alt","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1986","66 und älter","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1986","66 und älter","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1986","16-34 Jahre alt","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1986","16-34 Jahre alt","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1986","35-65 Jahre alt","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1986","35-65 Jahre alt","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1986","66 und älter","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1986","66 und älter","weiblich","","","",""
"selbständiger Landwirt","1986","16-34 Jahre alt","maennlich","","","",""
"selbständiger Landwirt","1986","16-34 Jahre alt","weiblich","","","",""
"selbständiger Landwirt","1986","35-65 Jahre alt","maennlich","30","0.016060301199969","0.0113645392765279","0.0207560631234101"
"selbständiger Landwirt","1986","35-65 Jahre alt","weiblich","","","",""
"selbständiger Landwirt","1986","66 und älter","maennlich","","","",""
"selbständiger Landwirt","1986","66 und älter","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1986","66 und älter","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1986","66 und älter","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1986","66 und älter","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1986","66 und älter","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1986","66 und älter","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1986","66 und älter","weiblich","","","",""
"Freiberufler, Akademiker","1986","16-34 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker","1986","16-34 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker","1986","35-65 Jahre alt","maennlich","45","0.0181218368574556","0.0131390203536111","0.0231046533613"
"Freiberufler, Akademiker","1986","35-65 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker","1986","66 und älter","maennlich","","","",""
"Freiberufler, Akademiker","1986","66 und älter","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1986","66 und älter","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1986","66 und älter","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1986","66 und älter","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1986","66 und älter","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1986","16-34 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1986","35-65 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1986","66 und älter","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1986","66 und älter","weiblich","","","",""
"sonstige selbständiger","1986","16-34 Jahre alt","maennlich","45","0.0225448841350818","0.0161622825572018","0.0289274857129618"
"sonstige selbständiger","1986","16-34 Jahre alt","weiblich","30","0.0123258212777035","0.0075034922519155","0.0171481503034915"
"sonstige selbständiger","1986","35-65 Jahre alt","maennlich","144","0.0574082505264951","0.0487187671147896","0.0660977339382006"
"sonstige selbständiger","1986","35-65 Jahre alt","weiblich","61","0.0233603784969499","0.0177037301365458","0.0290170268573539"
"sonstige selbständiger","1986","66 und älter","maennlich","","","",""
"sonstige selbständiger","1986","66 und älter","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1986","16-34 Jahre alt","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1986","16-34 Jahre alt","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1986","35-65 Jahre alt","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1986","35-65 Jahre alt","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1986","66 und älter","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1986","66 und älter","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1986","16-34 Jahre alt","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1986","16-34 Jahre alt","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1986","35-65 Jahre alt","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1986","35-65 Jahre alt","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1986","66 und älter","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1986","66 und älter","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1986","16-34 Jahre alt","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1986","16-34 Jahre alt","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1986","35-65 Jahre alt","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1986","35-65 Jahre alt","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1986","66 und älter","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1986","66 und älter","weiblich","","","",""
"mithelfende Familienangehörige","1986","16-34 Jahre alt","maennlich","","","",""
"mithelfende Familienangehörige","1986","16-34 Jahre alt","weiblich","","","",""
"mithelfende Familienangehörige","1986","35-65 Jahre alt","maennlich","","","",""
"mithelfende Familienangehörige","1986","35-65 Jahre alt","weiblich","38","0.0159450145999562","0.0112539197029016","0.0206361094970108"
"mithelfende Familienangehörige","1986","66 und älter","maennlich","","","",""
"mithelfende Familienangehörige","1986","66 und älter","weiblich","","","",""
"Angestellte, Industrie- und Werkmeister","1986","16-34 Jahre alt","maennlich","","","",""
"Angestellte, Industrie- und Werkmeister","1986","16-34 Jahre alt","weiblich","","","",""
"Angestellte, Industrie- und Werkmeister","1986","35-65 Jahre alt","maennlich","32","0.0145750987339255","0.0100983522180031","0.0190518452498479"
"Angestellte, Industrie- und Werkmeister","1986","35-65 Jahre alt","weiblich","","","",""
"Angestellte, Industrie- und Werkmeister","1986","66 und älter","maennlich","","","",""
"Angestellte, Industrie- und Werkmeister","1986","66 und älter","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1986","16-34 Jahre alt","maennlich","35","0.016640269647299","0.011140282065457","0.0221402572291411"
"Angestellte, einfache Tätigkeit (bis 1990)","1986","16-34 Jahre alt","weiblich","204","0.118883137131211","0.104737616365","0.133028657897423"
"Angestellte, einfache Tätigkeit (bis 1990)","1986","35-65 Jahre alt","maennlich","51","0.0206749997544312","0.0153596583741199","0.0259903411347425"
"Angestellte, einfache Tätigkeit (bis 1990)","1986","35-65 Jahre alt","weiblich","200","0.0780120933867722","0.06796834895855","0.0880558378149944"
"Angestellte, einfache Tätigkeit (bis 1990)","1986","66 und älter","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1986","66 und älter","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","16-34 Jahre alt","maennlich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","16-34 Jahre alt","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","35-65 Jahre alt","maennlich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","35-65 Jahre alt","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","66 und älter","maennlich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","66 und älter","weiblich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","16-34 Jahre alt","maennlich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","16-34 Jahre alt","weiblich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","35-65 Jahre alt","maennlich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","35-65 Jahre alt","weiblich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","66 und älter","maennlich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","66 und älter","weiblich","","","",""
"Angestellte, qualifizierte Tätigkeit","1986","16-34 Jahre alt","maennlich","162","0.0970135290933481","0.0842878170203945","0.109739241166302"
"Angestellte, qualifizierte Tätigkeit","1986","16-34 Jahre alt","weiblich","319","0.197003418295615","0.179619975814412","0.214386860776819"
"Angestellte, qualifizierte Tätigkeit","1986","35-65 Jahre alt","maennlich","287","0.129913904105897","0.117354937180239","0.142472871031556"
"Angestellte, qualifizierte Tätigkeit","1986","35-65 Jahre alt","weiblich","287","0.124798462448773","0.112421595330611","0.137175329566935"
"Angestellte, qualifizierte Tätigkeit","1986","66 und älter","maennlich","","","",""
"Angestellte, qualifizierte Tätigkeit","1986","66 und älter","weiblich","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","16-34 Jahre alt","maennlich","81","0.0474058816803959","0.0382690551123664","0.0565427082484255"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","16-34 Jahre alt","weiblich","33","0.0204731605824761","0.0142838443567178","0.0266624768082344"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","35-65 Jahre alt","maennlich","195","0.0870595313465251","0.0765284158150057","0.0975906468780446"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","35-65 Jahre alt","weiblich","38","0.0159141099999874","0.0112274898531826","0.0206007301467922"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","66 und älter","maennlich","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","66 und älter","weiblich","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","16-34 Jahre alt","maennlich","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","16-34 Jahre alt","weiblich","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","35-65 Jahre alt","maennlich","49","0.0194188132970154","0.0142641760599754","0.0245734505340554"
"Angestellte, umfassende Führungsaufgaben","1986","35-65 Jahre alt","weiblich","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","66 und älter","maennlich","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","66 und älter","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","16-34 Jahre alt","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","16-34 Jahre alt","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","35-65 Jahre alt","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","35-65 Jahre alt","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","66 und älter","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","66 und älter","weiblich","","","",""
"Beamte, einfacher Dienst","1986","16-34 Jahre alt","maennlich","","","",""
"Beamte, einfacher Dienst","1986","16-34 Jahre alt","weiblich","","","",""
"Beamte, einfacher Dienst","1986","35-65 Jahre alt","maennlich","","","",""
"Beamte, einfacher Dienst","1986","35-65 Jahre alt","weiblich","","","",""
"Beamte, einfacher Dienst","1986","66 und älter","maennlich","","","",""
"Beamte, einfacher Dienst","1986","66 und älter","weiblich","","","",""
"Beamte, mittlerer Dienst","1986","16-34 Jahre alt","maennlich","64","0.0379360686390218","0.0297220923085221","0.0461500449695216"
"Beamte, mittlerer Dienst","1986","16-34 Jahre alt","weiblich","","","",""
"Beamte, mittlerer Dienst","1986","35-65 Jahre alt","maennlich","71","0.0327905580906008","0.0261381382028052","0.0394429779783965"
"Beamte, mittlerer Dienst","1986","35-65 Jahre alt","weiblich","","","",""
"Beamte, mittlerer Dienst","1986","66 und älter","maennlich","","","",""
"Beamte, mittlerer Dienst","1986","66 und älter","weiblich","","","",""
"Beamte, gehobener Dienst","1986","16-34 Jahre alt","maennlich","","","",""
"Beamte, gehobener Dienst","1986","16-34 Jahre alt","weiblich","","","",""
