"pgstib","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"sonstige selbständiger, 10+ Mitarbeiter","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","51","0.00636160385186163","0.00457648104502886","0.0081467266586944"
"mithelfende Familienangehörige","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","42","0.00517593651221623","0.00356477819884718","0.00678709482558527"
"Angestellte, Industrie- und Werkmeister","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","406","0.0487674972985868","0.0439315764911001","0.0536034181060735"
"Angestellte, einfache Tätigkeit (bis 1990)","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","73","0.0293792517317759","0.0231838958722011","0.0355746075913506"
"Angestellte, einfache Tätigkeit (bis 1990)","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","952","0.116758696903956","0.109548370753776","0.123969023054136"
"Angestellte, qualifizierte Tätigkeit","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","99","0.0663601694093596","0.0572281981659175","0.0754921406528017"
"Angestellte, qualifizierte Tätigkeit","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","313","0.037684946143953","0.0334091873789861","0.0419607049089198"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","31","0.0216813930925368","0.0163381509579221","0.0270246352271515"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","55","0.0063413552028486","0.00455905747627761","0.0081236529294196"
"Angestellte, umfassende Führungsaufgaben","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","31","0.00390668938925727","0.00250605411827805","0.0053073246602365"
"Beamte, einfacher Dienst","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","154","0.0190332745112751","0.0159652805590355","0.0221012684635147"
"Beamte, mittlerer Dienst","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","144","0.0164948594262432","0.0136350754275862","0.0193546434249001"
"Beamte, gehobener Dienst","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, gehobener Dienst","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, gehobener Dienst","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","93","0.0103439953035094","0.00807226435433303","0.0126157262526858"
"Beamte, höherer Dienst","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1033","0.127278422365264","0.119725543129157","0.134831301601371"
"nicht erwerbstätig (NE): keine weitere Angaben","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","490","0.16378451638661","0.150166497038592","0.177402535734629"
"nicht erwerbstätig (NE): keine weitere Angaben","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","469","0.0499445298909666","0.0450080685721074","0.0548809912098257"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","130","0.0420946804194609","0.034705550135909","0.0494838107030128"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","47","0.111233004178477","0.0649126095595182","0.157553398797436"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","262","0.0339541126527874","0.0298497817961573","0.0380584435094174"
"NE: arbeitslos gemeldet","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","203","0.0604919674805739","0.0517195856461303","0.0692643493150175"
"NE: arbeitslos gemeldet","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1349","0.245490662523896","0.235737463411637","0.255243861636155"
"NE: Rentner/Rentnerin","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","148","0.130544717996415","0.118147572437544","0.142941863555287"
"NE: Rentner/Rentnerin","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","50","0.00645692278199403","0.00464181073482226","0.00827203482916581"
"NE: Wehr- und Zivildienst","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","310","0.0340065878066496","0.0298991981691104","0.0381139774441889"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","83","0.0227783131965929","0.0172882701288","0.0282683562643858"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","156","0.0199382633937751","0.0167703910423144","0.0231061357452358"
"ungelernter Arbeiter","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","366","0.0972175407258356","0.0863161402407562","0.108118941210915"
"ungelernter Arbeiter","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"ungelernter Arbeiter","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","487","0.0612993024262315","0.0558631875139316","0.0667354173385313"
"angelernter Arbeiter","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","707","0.191653511900229","0.177169942924758","0.2061370808757"
"angelernter Arbeiter","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"angelernter Arbeiter","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","625","0.0789220127463793","0.0728119654786722","0.0850320600140865"
"gelernte und Facharbeiter","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","333","0.101126833827757","0.0900325100536935","0.11222115760182"
"gelernte und Facharbeiter","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"gelernte und Facharbeiter","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","88","0.0115591738304053","0.00913682866384606","0.0139815189969645"
"Vorarbeiter, Kolonnenführer","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","36","0.00449735792112952","0.00298101570349477","0.00601370013876428"
"Meister, Polier","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","51","0.00670695010167671","0.00485726189281089","0.00855663831054253"
"selbständiger Landwirt","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
