"ple0044_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2000","(Fach-)Abitur","4","138","0.324144099349885","0.279003306762637","0.369284891937133"
"Nein","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","99","0.355958090638968","0.298740647100948","0.413175534176989"
"Nein","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","40","0.104751829802101","0.074320157382","0.135183502222202"
"Nein","2000","(noch) kein Abschluss","2","43","0.173252833992123","0.127160920289743","0.219344747694502"
"Nein","2000","(noch) kein Abschluss","3","15","","",""
"Nein","2000","(noch) kein Abschluss","4","8","","",""
"Nein","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Nein","2000","AkademikerIn","1 Einkommensschwächstes Quintil","168","0.394528838185997","0.347786594631118","0.441271081740876"
"Nein","2000","AkademikerIn","2","241","0.326579756295691","0.291201704070452","0.361957808520929"
"Nein","2000","AkademikerIn","3","277","0.379013856678581","0.343845028229446","0.414182685127716"
"Nein","2000","AkademikerIn","4","339","0.385283097180761","0.352662448770434","0.417903745591088"
"Nein","2000","AkademikerIn","5 Einkommensstärkstes Quintil","451","0.441992489825064","0.411485337601067","0.47249964204906"
"Nein","2000","Hauptschule","1 Einkommensschwächstes Quintil","658","0.189018211834965","0.175403863458259","0.202632560211671"
"Nein","2000","Hauptschule","2","738","0.204279904758185","0.190667773541527","0.217892035974844"
"Nein","2000","Hauptschule","3","467","0.226232174615135","0.207522470165599","0.24494187906467"
"Nein","2000","Hauptschule","4","374","0.28071727807633","0.256485735152797","0.304948820999863"
"Nein","2000","Hauptschule","5 Einkommensstärkstes Quintil","191","0.33730117834238","0.297163567779537","0.377438788905222"
"Nein","2000","Realschule","1 Einkommensschwächstes Quintil","512","0.34812867631185","0.323183885801516","0.373073466822184"
"Nein","2000","Realschule","2","636","0.349897444314331","0.327647083496405","0.372147805132256"
"Nein","2000","Realschule","3","461","0.357907464500665","0.331182136484368","0.384632792516962"
"Nein","2000","Realschule","4","351","0.313341503146162","0.285271677994773","0.341411328297551"
"Nein","2000","Realschule","5 Einkommensstärkstes Quintil","208","0.356225374652148","0.317485483714466","0.39496526558983"
"Ja","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","310","0.658265889765579","0.615017300675069","0.701514478856089"
"Ja","2001","(Fach-)Abitur","2","373","0.680730499879544","0.641698200817657","0.719762798941431"
"Ja","2001","(Fach-)Abitur","3","294","0.66305218225073","0.619086705759395","0.707017658742065"
"Ja","2001","(Fach-)Abitur","4","277","0.684821011809815","0.640230009905422","0.729412013714208"
"Ja","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","189","0.700048733458104","0.646754722346164","0.753342744570044"
"Ja","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","280","0.867616733942139","0.830599781516752","0.904633686367527"
"Ja","2001","(noch) kein Abschluss","2","208","0.847815772959028","0.803020191130441","0.892611354787615"
"Ja","2001","(noch) kein Abschluss","3","120","0.796916188444792","0.731883246477989","0.861949130411595"
"Ja","2001","(noch) kein Abschluss","4","78","0.887474708377247","0.821449493829465","0.953499922925029"
"Ja","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","41","0.828683259930538","0.72209198516649","0.935274534694587"
"Ja","2001","AkademikerIn","1 Einkommensschwächstes Quintil","198","0.619854260848179","0.565991246660256","0.673717275036101"
"Ja","2001","AkademikerIn","2","361","0.639989799472168","0.600891961879463","0.679087637064872"
"Ja","2001","AkademikerIn","3","447","0.634033301867648","0.598675916290456","0.66939068744484"
"Ja","2001","AkademikerIn","4","527","0.618986363859346","0.586863694064036","0.651109033654655"
"Ja","2001","AkademikerIn","5 Einkommensstärkstes Quintil","580","0.598134587398518","0.567376243023322","0.628892931773713"
"Ja","2001","Hauptschule","1 Einkommensschwächstes Quintil","2086","0.790451735969495","0.775069041918604","0.805834430020386"
"Ja","2001","Hauptschule","2","2232","0.798380627345972","0.783591031321984","0.81317022336996"
"Ja","2001","Hauptschule","3","1411","0.764258413550714","0.745050955685836","0.783465871415593"
"Ja","2001","Hauptschule","4","871","0.723085918745197","0.697852151303112","0.748319686187282"
"Ja","2001","Hauptschule","5 Einkommensstärkstes Quintil","333","0.645867275978485","0.604196891934856","0.687537660022113"
"Ja","2001","Realschule","1 Einkommensschwächstes Quintil","804","0.702033716201025","0.676102273125901","0.727965159276149"
"Ja","2001","Realschule","2","1011","0.651894552119661","0.628315890617531","0.675473213621791"
"Ja","2001","Realschule","3","777","0.663440453340166","0.636859492279724","0.690021414400607"
"Ja","2001","Realschule","4","637","0.632733805645512","0.603106741947092","0.662360869343931"
"Ja","2001","Realschule","5 Einkommensstärkstes Quintil","379","0.675566479440325","0.637822189782134","0.713310769098517"
"Nein","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","152","0.341734110234421","0.298485521143911","0.384982699324931"
"Nein","2001","(Fach-)Abitur","2","175","0.319269500120456","0.280237201058569","0.358301799182343"
"Nein","2001","(Fach-)Abitur","3","150","0.33694781774927","0.292982341257935","0.380913294240605"
"Nein","2001","(Fach-)Abitur","4","140","0.315178988190185","0.270587986285792","0.359769990094578"
"Nein","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","95","0.299951266541896","0.246657255429956","0.353245277653836"
"Nein","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","42","0.132383266057861","0.0953663136324731","0.169400218483248"
"Nein","2001","(noch) kein Abschluss","2","39","0.152184227040972","0.107388645212385","0.196979808869559"
"Nein","2001","(noch) kein Abschluss","3","27","","",""
"Nein","2001","(noch) kein Abschluss","4","10","","",""
"Nein","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"Nein","2001","AkademikerIn","1 Einkommensschwächstes Quintil","114","0.380145739151821","0.326282724963899","0.434008753339744"
"Nein","2001","AkademikerIn","2","218","0.360010200527832","0.320912362935128","0.399108038120537"
"Nein","2001","AkademikerIn","3","266","0.365966698132352","0.33060931255516","0.401324083709544"
"Nein","2001","AkademikerIn","4","351","0.381013636140654","0.348890966345345","0.413136305935964"
"Nein","2001","AkademikerIn","5 Einkommensstärkstes Quintil","396","0.401865412601482","0.371107068226287","0.432623756976678"
"Nein","2001","Hauptschule","1 Einkommensschwächstes Quintil","603","0.209548264030505","0.194165569979614","0.224930958081396"
"Nein","2001","Hauptschule","2","595","0.201619372654028","0.18682977663004","0.216408968678016"
"Nein","2001","Hauptschule","3","465","0.235741586449286","0.216534128584407","0.254949044314164"
"Nein","2001","Hauptschule","4","337","0.276914081254803","0.251680313812718","0.302147848696888"
"Nein","2001","Hauptschule","5 Einkommensstärkstes Quintil","173","0.354132724021515","0.312462339977887","0.395803108065144"
"Nein","2001","Realschule","1 Einkommensschwächstes Quintil","391","0.297966283798975","0.27203484072385","0.323897726874099"
"Nein","2001","Realschule","2","557","0.348105447880339","0.324526786378209","0.371684109382469"
"Nein","2001","Realschule","3","437","0.336559546659834","0.309978585599393","0.363140507720276"
"Nein","2001","Realschule","4","380","0.367266194354488","0.337639130656069","0.396893258052908"
"Nein","2001","Realschule","5 Einkommensstärkstes Quintil","212","0.324433520559675","0.286689230901483","0.362177810217866"
"Ja","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","302","0.722972141151751","0.680474405039675","0.765469877263827"
"Ja","2002","(Fach-)Abitur","2","323","0.697306507963088","0.656291955883938","0.738321060042239"
"Ja","2002","(Fach-)Abitur","3","284","0.692624749541796","0.648654254190753","0.73659524489284"
"Ja","2002","(Fach-)Abitur","4","332","0.719948054837848","0.679820247385591","0.760075862290105"
"Ja","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","363","0.694317835825012","0.655955290089517","0.732680381560507"
"Ja","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","257","0.87324329301557","0.835017658777603","0.911468927253537"
"Ja","2002","(noch) kein Abschluss","2","205","0.898611995856933","0.859346186353344","0.937877805360523"
"Ja","2002","(noch) kein Abschluss","3","128","0.840551389459588","0.781965238510914","0.899137540408261"
"Ja","2002","(noch) kein Abschluss","4","98","0.812677663549231","0.7434432336575","0.881912093440962"
"Ja","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","86","0.837671471138181","0.765756105493788","0.909586836782574"
"Ja","2002","AkademikerIn","1 Einkommensschwächstes Quintil","201","0.665215431193227","0.612512277181521","0.717918585204934"
"Ja","2002","AkademikerIn","2","294","0.658710033892296","0.615844517332608","0.701575550451983"
"Ja","2002","AkademikerIn","3","425","0.649198726310239","0.613036559727815","0.685360892892664"
"Ja","2002","AkademikerIn","4","587","0.626092402805226","0.596104268121308","0.656080537489144"
"Ja","2002","AkademikerIn","5 Einkommensstärkstes Quintil","1088","0.558899720801112","0.536963027840462","0.580836413761761"
"Ja","2002","Hauptschule","1 Einkommensschwächstes Quintil","1867","0.816984336149149","0.80119521891499","0.832773453383308"
"Ja","2002","Hauptschule","2","2006","0.77902264107236","0.762953515998301","0.795091766146419"
"Ja","2002","Hauptschule","3","1303","0.760716592341058","0.740681481353708","0.780751703328409"
"Ja","2002","Hauptschule","4","968","0.741996881165655","0.718587746987547","0.765406015343762"
"Ja","2002","Hauptschule","5 Einkommensstärkstes Quintil","446","0.681079328212277","0.646279374628892","0.715879281795663"
"Ja","2002","Realschule","1 Einkommensschwächstes Quintil","678","0.672970934486613","0.644513930669564","0.701427938303662"
"Ja","2002","Realschule","2","883","0.648661622413631","0.623528967184445","0.673794277642818"
"Ja","2002","Realschule","3","781","0.625811671332679","0.598996141397039","0.65262720126832"
"Ja","2002","Realschule","4","729","0.669758407189439","0.642276504223725","0.697240310155152"
"Ja","2002","Realschule","5 Einkommensstärkstes Quintil","598","0.667105031554095","0.637372276160162","0.696837786948028"
"Nein","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","124","0.277027858848249","0.234530122736173","0.319525594960324"
"Nein","2002","(Fach-)Abitur","2","159","0.302693492036912","0.261678939957761","0.343708044116063"
"Nein","2002","(Fach-)Abitur","3","139","0.307375250458204","0.26340475510716","0.351345745809247"
"Nein","2002","(Fach-)Abitur","4","149","0.280051945162152","0.239924137709895","0.320179752614409"
"Nein","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","191","0.305682164174988","0.267319618439493","0.344044709910483"
"Nein","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","34","0.12675670698443","0.0885310727464629","0.164982341222397"
"Nein","2002","(noch) kein Abschluss","2","22","","",""
"Nein","2002","(noch) kein Abschluss","3","22","","",""
"Nein","2002","(noch) kein Abschluss","4","24","","",""
"Nein","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","15","","",""
"Nein","2002","AkademikerIn","1 Einkommensschwächstes Quintil","107","0.334784568806772","0.282081414795066","0.387487722818479"
"Nein","2002","AkademikerIn","2","176","0.341289966107704","0.298424449548017","0.384155482667392"
"Nein","2002","AkademikerIn","3","244","0.35080127368976","0.314639107107336","0.386963440272185"
"Nein","2002","AkademikerIn","4","413","0.373907597194774","0.343919462510856","0.403895731878692"
"Nein","2002","AkademikerIn","5 Einkommensstärkstes Quintil","880","0.441100279198888","0.419163586238239","0.463036972159538"
"Nein","2002","Hauptschule","1 Einkommensschwächstes Quintil","437","0.183015663850851","0.167226546616692","0.19880478108501"
"Nein","2002","Hauptschule","2","555","0.22097735892764","0.204908233853581","0.237046484001699"
"Nein","2002","Hauptschule","3","439","0.239283407658942","0.219248296671591","0.259318518646292"
"Nein","2002","Hauptschule","4","374","0.258003118834346","0.234593984656238","0.281412253012453"
"Nein","2002","Hauptschule","5 Einkommensstärkstes Quintil","243","0.318920671787723","0.284120718204337","0.353720625371108"
"Nein","2002","Realschule","1 Einkommensschwächstes Quintil","366","0.327029065513387","0.298572061696338","0.355486069330436"
"Nein","2002","Realschule","2","503","0.351338377586368","0.326205722357182","0.376471032815555"
"Nein","2002","Realschule","3","470","0.374188328667321","0.347372798731681","0.401003858602961"
"Nein","2002","Realschule","4","396","0.330241592810561","0.302759689844848","0.357723495776275"
"Nein","2002","Realschule","5 Einkommensstärkstes Quintil","367","0.332894968445904","0.303162213051971","0.362627723839838"
"Ja","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","299","0.723543291602054","0.680616751003413","0.766469832200695"
"Ja","2003","(Fach-)Abitur","2","306","0.693706470556641","0.65135200787671","0.736060933236572"
"Ja","2003","(Fach-)Abitur","3","314","0.684330050120103","0.641994323149693","0.726665777090513"
"Ja","2003","(Fach-)Abitur","4","326","0.663806512407084","0.622481629175668","0.705131395638499"
"Ja","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","323","0.683326870609942","0.642222746711107","0.724430994508776"
"Ja","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","255","0.908072028811926","0.874230259375111","0.941913798248741"
"Ja","2003","(noch) kein Abschluss","2","185","0.840994777964188","0.792000704651991","0.889988851276385"
"Ja","2003","(noch) kein Abschluss","3","123","0.890996064054803","0.839373085864804","0.942619042244802"
"Ja","2003","(noch) kein Abschluss","4","110","0.858491922996327","0.798110710796128","0.918873135196526"
"Ja","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","109","0.956197716040831","0.918629731674906","0.993765700406755"
"Ja","2003","AkademikerIn","1 Einkommensschwächstes Quintil","183","0.682852987094856","0.628538278194891","0.737167695994822"
"Ja","2003","AkademikerIn","2","267","0.623876178618489","0.578767422709564","0.668984934527414"
"Ja","2003","AkademikerIn","3","418","0.664881274983452","0.628080162242965","0.701682387723939"
"Ja","2003","AkademikerIn","4","652","0.666536703902083","0.637938820196213","0.695134587607953"
"Ja","2003","AkademikerIn","5 Einkommensstärkstes Quintil","1049","0.588039457461765","0.565408565455695","0.610670349467835"
"Ja","2003","Hauptschule","1 Einkommensschwächstes Quintil","1657","0.813168461486401","0.796437903728179","0.829899019244622"
"Ja","2003","Hauptschule","2","1928","0.804406837197427","0.788645547632802","0.820168126762052"
"Ja","2003","Hauptschule","3","1338","0.7663707060372","0.746465974394626","0.786275437679774"
"Ja","2003","Hauptschule","4","986","0.735259617436335","0.711837259358916","0.758681975513754"
"Ja","2003","Hauptschule","5 Einkommensstärkstes Quintil","429","0.706912937564651","0.671312973616193","0.742512901513109"
"Ja","2003","Realschule","1 Einkommensschwächstes Quintil","682","0.680730213830105","0.652328513534315","0.709131914125895"
"Ja","2003","Realschule","2","813","0.640469713240016","0.614612292135876","0.666327134344156"
"Ja","2003","Realschule","3","789","0.652000356948928","0.625205461695501","0.678795252202354"
"Ja","2003","Realschule","4","720","0.624175831848967","0.596097532319883","0.652254131378051"
"Ja","2003","Realschule","5 Einkommensstärkstes Quintil","535","0.651719903930799","0.619841301956558","0.68359850590504"
"Nein","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","118","0.276456708397946","0.233530167799305","0.319383248996587"
"Nein","2003","(Fach-)Abitur","2","149","0.306293529443359","0.263939066763428","0.34864799212329"
"Nein","2003","(Fach-)Abitur","3","149","0.315669949879897","0.273334222909487","0.358005676850307"
"Nein","2003","(Fach-)Abitur","4","176","0.336193487592916","0.294868604361501","0.377518370824332"
"Nein","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","169","0.316673129390058","0.275569005491224","0.357777253288892"
"Nein","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","25","","",""
"Nein","2003","(noch) kein Abschluss","2","29","","",""
"Nein","2003","(noch) kein Abschluss","3","17","","",""
"Nein","2003","(noch) kein Abschluss","4","18","","",""
"Nein","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Nein","2003","AkademikerIn","1 Einkommensschwächstes Quintil","99","0.317147012905144","0.262832304005178","0.371461721805109"
"Nein","2003","AkademikerIn","2","176","0.376123821381511","0.331015065472586","0.421232577290436"
"Nein","2003","AkademikerIn","3","214","0.335118725016548","0.298317612276061","0.371919837757035"
"Nein","2003","AkademikerIn","4","392","0.333463296097917","0.304865412392048","0.362061179803787"
"Nein","2003","AkademikerIn","5 Einkommensstärkstes Quintil","768","0.411960542538235","0.389329650532165","0.434591434544305"
"Nein","2003","Hauptschule","1 Einkommensschwächstes Quintil","428","0.186831538513599","0.170100980755378","0.203562096271821"
"Nein","2003","Hauptschule","2","505","0.195593162802573","0.179831873237948","0.211354452367198"
"Nein","2003","Hauptschule","3","398","0.2336292939628","0.213724562320226","0.253534025605373"
"Nein","2003","Hauptschule","4","377","0.264740382563665","0.241318024486246","0.288162740641084"
"Nein","2003","Hauptschule","5 Einkommensstärkstes Quintil","199","0.293087062435349","0.257487098486891","0.328687026383807"
"Nein","2003","Realschule","1 Einkommensschwächstes Quintil","353","0.319269786169895","0.290868085874105","0.347671486465685"
"Nein","2003","Realschule","2","510","0.359530286759984","0.333672865655844","0.385387707864124"
"Nein","2003","Realschule","3","425","0.347999643051072","0.321204747797646","0.374794538304499"
"Nein","2003","Realschule","4","423","0.375824168151033","0.347745868621949","0.403902467680117"
"Nein","2003","Realschule","5 Einkommensstärkstes Quintil","323","0.348280096069201","0.31640149409496","0.380158698043442"
"Ja","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","294","0.707942203082371","0.66424690265886","0.751637503505882"
"Ja","2004","(Fach-)Abitur","2","304","0.65321312455891","0.609671911364098","0.696754337753723"
"Ja","2004","(Fach-)Abitur","3","281","0.684795598505842","0.640573252373703","0.729017944637982"
"Ja","2004","(Fach-)Abitur","4","355","0.692801711874362","0.653035273920175","0.732568149828548"
"Ja","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","330","0.655715508992352","0.614559849237728","0.696871168746976"
"Ja","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","253","0.875189819219192","0.836886076725294","0.913493561713089"
"Ja","2004","(noch) kein Abschluss","2","198","0.856842006221125","0.811280996650454","0.902403015791796"
"Ja","2004","(noch) kein Abschluss","3","129","0.880137562460937","0.826902606020635","0.933372518901238"
"Ja","2004","(noch) kein Abschluss","4","118","0.891783941102903","0.838988314218564","0.944579567987242"
"Ja","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","101","0.953311342981418","0.913337189710293","0.993285496252543"
"Ja","2004","AkademikerIn","1 Einkommensschwächstes Quintil","183","0.666264847313239","0.611710222971486","0.720819471654992"
"Ja","2004","AkademikerIn","2","263","0.629158377528731","0.584228955268317","0.674087799789145"
"Ja","2004","AkademikerIn","3","398","0.653291552355955","0.615829809434629","0.690753295277281"
"Ja","2004","AkademikerIn","4","636","0.643979502944227","0.614507976047867","0.673451029840586"
"Ja","2004","AkademikerIn","5 Einkommensstärkstes Quintil","1042","0.59930938872713","0.576771133488389","0.621847643965872"
"Ja","2004","Hauptschule","1 Einkommensschwächstes Quintil","1510","0.797883390940553","0.78002746381566","0.815739318065447"
"Ja","2004","Hauptschule","2","1841","0.791677257818844","0.775285760873723","0.808068754763964"
"Ja","2004","Hauptschule","3","1273","0.780163983944621","0.760059327320582","0.800268640568661"
"Ja","2004","Hauptschule","4","944","0.736675530923245","0.712843288687093","0.760507773159397"
"Ja","2004","Hauptschule","5 Einkommensstärkstes Quintil","419","0.727001207824176","0.691589715415468","0.762412700232884"
"Ja","2004","Realschule","1 Einkommensschwächstes Quintil","653","0.689884251279094","0.661028024591936","0.718740477966251"
"Ja","2004","Realschule","2","832","0.66384822003403","0.638069856671576","0.689626583396484"
"Ja","2004","Realschule","3","717","0.637152967785084","0.609387468063574","0.664918467506594"
"Ja","2004","Realschule","4","767","0.679133609689699","0.652118539000959","0.70614868037844"
"Ja","2004","Realschule","5 Einkommensstärkstes Quintil","537","0.647226899436189","0.61552998557579","0.678923813296589"
"Nein","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","122","0.292057796917629","0.248362496494118","0.33575309734114"
"Nein","2004","(Fach-)Abitur","2","155","0.34678687544109","0.303245662246277","0.390328088635902"
"Nein","2004","(Fach-)Abitur","3","143","0.315204401494158","0.270982055362018","0.359426747626297"
"Nein","2004","(Fach-)Abitur","4","162","0.307198288125638","0.267431850171452","0.346964726079825"
"Nein","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","182","0.344284491007648","0.303128831253024","0.385440150762272"
"Nein","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","33","0.124810180780808","0.0865064382869108","0.163113923274706"
"Nein","2004","(noch) kein Abschluss","2","29","","",""
"Nein","2004","(noch) kein Abschluss","3","14","","",""
"Nein","2004","(noch) kein Abschluss","4","15","","",""
"Nein","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Nein","2004","AkademikerIn","1 Einkommensschwächstes Quintil","104","0.333735152686761","0.279180528345008","0.388289777028514"
"Nein","2004","AkademikerIn","2","181","0.370841622471269","0.325912200210855","0.415771044731683"
"Nein","2004","AkademikerIn","3","222","0.346708447644045","0.309246704722719","0.384170190565371"
"Nein","2004","AkademikerIn","4","378","0.356020497055773","0.326548970159414","0.385492023952133"
"Nein","2004","AkademikerIn","5 Einkommensstärkstes Quintil","774","0.40069061127287","0.378152356034128","0.423228866511611"
"Nein","2004","Hauptschule","1 Einkommensschwächstes Quintil","433","0.202116609059447","0.184260681934553","0.21997253618434"
"Nein","2004","Hauptschule","2","517","0.208322742181156","0.191931245236036","0.224714239126277"
"Nein","2004","Hauptschule","3","357","0.219836016055379","0.199731359431339","0.239940672679418"
"Nein","2004","Hauptschule","4","368","0.263324469076755","0.239492226840603","0.287156711312907"
"Nein","2004","Hauptschule","5 Einkommensstärkstes Quintil","189","0.272998792175824","0.237587299767116","0.308410284584532"
"Nein","2004","Realschule","1 Einkommensschwächstes Quintil","334","0.310115748720906","0.281259522033749","0.338971975408064"
"Nein","2004","Realschule","2","458","0.33615177996597","0.310373416603516","0.361930143328424"
"Nein","2004","Realschule","3","435","0.362847032214916","0.335081532493406","0.390612531936426"
"Nein","2004","Realschule","4","380","0.320866390310301","0.29385131962156","0.347881460999041"
"Nein","2004","Realschule","5 Einkommensstärkstes Quintil","336","0.352773100563811","0.321076186703411","0.38447001442421"
"Ja","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","291","0.688360606087786","0.64369150171245","0.733029710463122"
"Ja","2005","(Fach-)Abitur","2","305","0.697444317022071","0.654325953095331","0.74056268094881"
"Ja","2005","(Fach-)Abitur","3","264","0.668093508634337","0.62171390879401","0.714473108474665"
"Ja","2005","(Fach-)Abitur","4","340","0.67760092539825","0.636591686732778","0.718610164063722"
"Ja","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","323","0.666478659820588","0.625317485131182","0.707639834509994"
"Ja","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","281","0.892156728042794","0.857627700321777","0.926685755763812"
"Ja","2005","(noch) kein Abschluss","2","193","0.869457714129834","0.824632944814344","0.914282483445323"
"Ja","2005","(noch) kein Abschluss","3","100","0.875847358925861","0.814502411964409","0.937192305887313"
"Ja","2005","(noch) kein Abschluss","4","105","0.734847941779621","0.657154655654097","0.812541227905145"
"Ja","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","123","0.940323631214374","0.89960283279783","0.981044429630919"
"Ja","2005","AkademikerIn","1 Einkommensschwächstes Quintil","180","0.653278160014486","0.598783499691135","0.707772820337837"
"Ja","2005","AkademikerIn","2","266","0.642034669393088","0.596295150834117","0.687774187952059"
"Ja","2005","AkademikerIn","3","381","0.636166105290888","0.597046283680757","0.675285926901019"
"Ja","2005","AkademikerIn","4","597","0.643434090691839","0.613260127567463","0.673608053816215"
"Ja","2005","AkademikerIn","5 Einkommensstärkstes Quintil","1050","0.580053655641274","0.557253236796291","0.602854074486257"
"Ja","2005","Hauptschule","1 Einkommensschwächstes Quintil","1461","0.786051846159197","0.76742004794213","0.804683644376263"
"Ja","2005","Hauptschule","2","1762","0.809054938372202","0.792619689511401","0.825490187233003"
"Ja","2005","Hauptschule","3","1170","0.764028423798695","0.74261922260643","0.78543762499096"
"Ja","2005","Hauptschule","4","889","0.74703991103493","0.722696695084124","0.771383126985736"
"Ja","2005","Hauptschule","5 Einkommensstärkstes Quintil","416","0.70429455214586","0.667930084756543","0.740659019535178"
"Ja","2005","Realschule","1 Einkommensschwächstes Quintil","660","0.670109832909861","0.641084613877582","0.699135051942141"
"Ja","2005","Realschule","2","729","0.674325660632584","0.647062464121079","0.701588857144089"
"Ja","2005","Realschule","3","717","0.649312553420963","0.621440696405057","0.677184410436869"
"Ja","2005","Realschule","4","710","0.664872030806931","0.637015007719333","0.692729053894529"
"Ja","2005","Realschule","5 Einkommensstärkstes Quintil","514","0.66810498620441","0.636485776270039","0.699724196138781"
"Nein","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","122","0.311639393912214","0.266970289536878","0.35630849828755"
"Nein","2005","(Fach-)Abitur","2","131","0.30255568297793","0.25943731905119","0.345674046904669"
"Nein","2005","(Fach-)Abitur","3","132","0.331906491365662","0.285526891525335","0.37828609120599"
"Nein","2005","(Fach-)Abitur","4","159","0.32239907460175","0.281389835936277","0.363408313267222"
"Nein","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","181","0.333521340179412","0.292360165490006","0.374682514868818"
"Nein","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","29","","",""
"Nein","2005","(noch) kein Abschluss","2","24","","",""
"Nein","2005","(noch) kein Abschluss","3","11","","",""
"Nein","2005","(noch) kein Abschluss","4","19","","",""
"Nein","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"Nein","2005","AkademikerIn","1 Einkommensschwächstes Quintil","113","0.346721839985514","0.292227179662163","0.401216500308865"
"Nein","2005","AkademikerIn","2","156","0.357965330606912","0.312225812047941","0.403704849165883"
"Nein","2005","AkademikerIn","3","200","0.363833894709112","0.324714073098981","0.402953716319243"
"Nein","2005","AkademikerIn","4","371","0.356565909308161","0.326391946183785","0.386739872432537"
"Nein","2005","AkademikerIn","5 Einkommensstärkstes Quintil","750","0.419946344358726","0.397145925513743","0.442746763203709"
"Nein","2005","Hauptschule","1 Einkommensschwächstes Quintil","400","0.213948153840803","0.195316355623737","0.23257995205787"
"Nein","2005","Hauptschule","2","435","0.190945061627798","0.174509812766997","0.207380310488599"
"Nein","2005","Hauptschule","3","341","0.235971576201305","0.21456237500904","0.25738077739357"
"Nein","2005","Hauptschule","4","336","0.25296008896507","0.228616873014264","0.277303304915876"
"Nein","2005","Hauptschule","5 Einkommensstärkstes Quintil","189","0.29570544785414","0.259340980464822","0.332069915243457"
"Nein","2005","Realschule","1 Einkommensschwächstes Quintil","348","0.329890167090139","0.300864948057859","0.358915386122418"
"Nein","2005","Realschule","2","406","0.325674339367416","0.29841114285591","0.352937535878921"
"Nein","2005","Realschule","3","409","0.350687446579037","0.322815589563131","0.378559303594943"
"Nein","2005","Realschule","4","393","0.335127969193069","0.307270946105471","0.362984992280667"
"Nein","2005","Realschule","5 Einkommensstärkstes Quintil","338","0.33189501379559","0.30027580386122","0.363514223729961"
"Ja","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","307","0.729530845470442","0.687398575844368","0.771663115096516"
"Ja","2006","(Fach-)Abitur","2","308","0.652416976922459","0.609273308522541","0.695560645322376"
"Ja","2006","(Fach-)Abitur","3","315","0.639796559587101","0.596069278524433","0.683523840649769"
"Ja","2006","(Fach-)Abitur","4","344","0.675770656900035","0.635654153738758","0.715887160061313"
"Ja","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","339","0.632899393704304","0.591350189494149","0.674448597914459"
"Ja","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","194","0.873310122647541","0.829256539447691","0.917363705847392"
"Ja","2006","(noch) kein Abschluss","2","126","0.832822453016472","0.772297167053619","0.893347738979325"
