"ple0044_h","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2008","5 Einkommensstärkstes Quintil","Westdeutschland","2404","0.674683508310262","0.659285296041761","0.690081720578763"
"Nein","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","294","0.248594906050817","0.22332822980832","0.273861582293314"
"Nein","2008","1 Einkommensschwächstes Quintil","Westdeutschland","498","0.226922807084573","0.209042980927847","0.2448026332413"
"Nein","2008","2","Ostdeutschland","304","0.246664107547612","0.22261284823943","0.270715366855794"
"Nein","2008","2","Westdeutschland","739","0.270802064093887","0.254154166613254","0.28744996157452"
"Nein","2008","3","Ostdeutschland","283","0.272507072067122","0.24511541243069","0.299898731703554"
"Nein","2008","3","Westdeutschland","772","0.282909893506911","0.265780381584246","0.300039405429575"
"Nein","2008","4","Ostdeutschland","267","0.343476261263642","0.310549555570276","0.376402966957009"
"Nein","2008","4","Westdeutschland","935","0.28416177708893","0.268600727722017","0.299722826455842"
"Nein","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","215","0.440967889043194","0.396128519507867","0.48580725857852"
"Nein","2008","5 Einkommensstärkstes Quintil","Westdeutschland","1152","0.325316491689738","0.309918279421237","0.340714703958239"
"Ja","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","727","0.748038571061965","0.720746029152449","0.775331112971482"
"Ja","2009","1 Einkommensschwächstes Quintil","Westdeutschland","1467","0.773829530825508","0.75519424691705","0.792464814733967"
"Ja","2009","2","Ostdeutschland","918","0.764949505828444","0.74093815183504","0.788960859821847"
"Ja","2009","2","Westdeutschland","1743","0.728340547916509","0.710503635878649","0.746177459954369"
"Ja","2009","3","Ostdeutschland","769","0.766944855508944","0.740793593557318","0.79309611746057"
"Ja","2009","3","Westdeutschland","1670","0.743768683893367","0.725958629873489","0.761578737913244"
"Ja","2009","4","Ostdeutschland","516","0.652223986623724","0.618864803629649","0.685583169617799"
"Ja","2009","4","Westdeutschland","2207","0.723334714483392","0.707525804941328","0.739143624025456"
"Ja","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","277","0.580314476152441","0.535362240852472","0.625266711452409"
"Ja","2009","5 Einkommensstärkstes Quintil","Westdeutschland","2416","0.682533339316606","0.667114097034999","0.697952581598212"
"Nein","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","245","0.251961428938035","0.224668887028518","0.279253970847551"
"Nein","2009","1 Einkommensschwächstes Quintil","Westdeutschland","469","0.226170469174492","0.207535185266033","0.24480575308295"
"Nein","2009","2","Ostdeutschland","280","0.235050494171556","0.211039140178153","0.25906184816496"
"Nein","2009","2","Westdeutschland","646","0.271659452083491","0.253822540045631","0.289496364121351"
"Nein","2009","3","Ostdeutschland","235","0.233055144491056","0.20690388253943","0.259206406442682"
"Nein","2009","3","Westdeutschland","638","0.256231316106633","0.238421262086756","0.274041370126511"
"Nein","2009","4","Ostdeutschland","267","0.347776013376276","0.314416830382201","0.381135196370351"
"Nein","2009","4","Westdeutschland","869","0.276665285516608","0.260856375974544","0.292474195058672"
"Nein","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","186","0.419685523847559","0.374733288547591","0.464637759147528"
"Nein","2009","5 Einkommensstärkstes Quintil","Westdeutschland","1085","0.317466660683394","0.302047418401787","0.332885902965001"
"Ja","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","978","0.729626756015076","0.706081898563922","0.753171613466231"
"Ja","2010","1 Einkommensschwächstes Quintil","Westdeutschland","2452","0.794647170502334","0.780776097182696","0.808518243821972"
"Ja","2010","2","Ostdeutschland","1035","0.745489923058083","0.723207703817931","0.767772142298235"
"Ja","2010","2","Westdeutschland","2804","0.741243170401036","0.727647340984225","0.754838999817848"
"Ja","2010","3","Ostdeutschland","817","0.743593698531491","0.717883205295715","0.769304191767267"
"Ja","2010","3","Westdeutschland","2186","0.731447096472832","0.715774394632412","0.747119798313253"
"Ja","2010","4","Ostdeutschland","625","0.66942936687712","0.639081249477216","0.699777484277025"
"Ja","2010","4","Westdeutschland","2618","0.707473961371472","0.692950420292895","0.721997502450049"
"Ja","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","332","0.662249739018764","0.622023486547756","0.702475991489773"
"Ja","2010","5 Einkommensstärkstes Quintil","Westdeutschland","2907","0.690244561013665","0.676257133757571","0.704231988269759"
"Nein","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","389","0.270373243984924","0.246828386533769","0.293918101436078"
"Nein","2010","1 Einkommensschwächstes Quintil","Westdeutschland","806","0.205352829497666","0.191481756178028","0.219223902817304"
"Nein","2010","2","Ostdeutschland","433","0.254510076941917","0.232227857701765","0.276792296182069"
"Nein","2010","2","Westdeutschland","1182","0.258756829598964","0.245161000182152","0.272352659015775"
"Nein","2010","3","Ostdeutschland","291","0.256406301468509","0.230695808232733","0.282116794704285"
"Nein","2010","3","Westdeutschland","886","0.268552903527168","0.252880201686747","0.284225605367588"
"Nein","2010","4","Ostdeutschland","298","0.33057063312288","0.300222515722975","0.360918750522784"
"Nein","2010","4","Westdeutschland","1151","0.292526038628528","0.278002497549951","0.307049579707105"
"Nein","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","199","0.337750260981236","0.297524008510227","0.377976513452244"
"Nein","2010","5 Einkommensstärkstes Quintil","Westdeutschland","1291","0.309755438986335","0.295768011730241","0.323742866242429"
"Ja","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","1018","0.824632172643578","0.803856077971024","0.845408267316132"
"Ja","2011","1 Einkommensschwächstes Quintil","Westdeutschland","2528","0.844541085103465","0.831945422058395","0.857136748148536"
"Ja","2011","2","Ostdeutschland","983","0.846339803437874","0.825978403101181","0.866701203774568"
"Ja","2011","2","Westdeutschland","2820","0.812294087827764","0.799819709662944","0.824768465992584"
"Ja","2011","3","Ostdeutschland","697","0.832069185123947","0.807674807676276","0.856463562571618"
"Ja","2011","3","Westdeutschland","2259","0.816406863456318","0.80248326754799","0.830330459364647"
"Ja","2011","4","Ostdeutschland","493","0.779567945086151","0.747626076993735","0.811509813178567"
"Ja","2011","4","Westdeutschland","2526","0.789212742732423","0.775374236663162","0.803051248801685"
"Ja","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","198","0.697501304375664","0.644815825663119","0.750186783088209"
"Ja","2011","5 Einkommensstärkstes Quintil","Westdeutschland","2527","0.756584045132346","0.742077889042502","0.771090201222191"
"Nein","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","269","0.175367827356422","0.154591732683868","0.196143922028976"
"Nein","2011","1 Einkommensschwächstes Quintil","Westdeutschland","651","0.155458914896535","0.142863251851464","0.168054577941605"
"Nein","2011","2","Ostdeutschland","222","0.153660196562126","0.133298796225432","0.174021596898819"
"Nein","2011","2","Westdeutschland","944","0.187705912172236","0.175231534007416","0.200180290337056"
"Nein","2011","3","Ostdeutschland","205","0.167930814876053","0.143536437428382","0.192325192323724"
"Nein","2011","3","Westdeutschland","711","0.183593136543682","0.169669540635353","0.19751673245201"
"Nein","2011","4","Ostdeutschland","154","0.220432054913849","0.188490186821433","0.252373923006265"
"Nein","2011","4","Westdeutschland","811","0.210787257267577","0.196948751198315","0.224625763336838"
"Nein","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","94","0.302498695624336","0.249813216911791","0.355184174336882"
"Nein","2011","5 Einkommensstärkstes Quintil","Westdeutschland","835","0.243415954867654","0.228909798777809","0.257922110957498"
"Ja","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","1017","0.780392033288476","0.758430521924693","0.802353544652259"
"Ja","2012","1 Einkommensschwächstes Quintil","Westdeutschland","2398","0.805324222505119","0.79137019833376","0.819278246676478"
"Ja","2012","2","Ostdeutschland","1105","0.733615086634825","0.711213889200648","0.756016284069003"
"Ja","2012","2","Westdeutschland","3015","0.763334671184124","0.750390690457258","0.77627865191099"
"Ja","2012","3","Ostdeutschland","967","0.744874353370119","0.721285884948517","0.768462821791722"
"Ja","2012","3","Westdeutschland","2840","0.745017277621182","0.731304835144036","0.758729720098328"
"Ja","2012","4","Ostdeutschland","776","0.648984069346242","0.621410635071896","0.676557503620588"
"Ja","2012","4","Westdeutschland","3418","0.739411530436323","0.726907366144896","0.75191569472775"
"Ja","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","481","0.672704919224509","0.639367052707605","0.706042785741413"
"Ja","2012","5 Einkommensstärkstes Quintil","Westdeutschland","3768","0.69692405957753","0.684621551836407","0.709226567318652"
"Nein","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","348","0.219607966711524","0.19764645534774","0.241569478075307"
"Nein","2012","1 Einkommensschwächstes Quintil","Westdeutschland","695","0.194675777494881","0.180721753323522","0.20862980166624"
"Nein","2012","2","Ostdeutschland","391","0.266384913365175","0.243983715930997","0.288786110799353"
"Nein","2012","2","Westdeutschland","1127","0.236665328815876","0.22372134808901","0.249609309542742"
"Nein","2012","3","Ostdeutschland","345","0.255125646629881","0.231537178208279","0.278714115051484"
"Nein","2012","3","Westdeutschland","1041","0.254982722378818","0.241270279901672","0.268695164855964"
"Nein","2012","4","Ostdeutschland","375","0.351015930653758","0.323442496379412","0.378589364928104"
"Nein","2012","4","Westdeutschland","1316","0.260588469563677","0.24808430527225","0.273092633855104"
"Nein","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","280","0.327295080775491","0.293957214258587","0.360632947292395"
"Nein","2012","5 Einkommensstärkstes Quintil","Westdeutschland","1593","0.30307594042247","0.290773432681348","0.315378448163593"
"Ja","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","999","0.762231904214624","0.739309482240502","0.785154326188746"
"Ja","2013","1 Einkommensschwächstes Quintil","Westdeutschland","3139","0.799189877340595","0.786936483108525","0.811443271572665"
"Ja","2013","2","Ostdeutschland","1078","0.749143326661826","0.726922014943246","0.771364638380406"
"Ja","2013","2","Westdeutschland","3447","0.776297977753122","0.764400673896039","0.788195281610205"
"Ja","2013","3","Ostdeutschland","925","0.754557290137712","0.730379089330481","0.778735490944943"
"Ja","2013","3","Westdeutschland","3167","0.760306071576501","0.747599563986705","0.773012579166297"
"Ja","2013","4","Ostdeutschland","843","0.714092782694933","0.688601931536205","0.739583633853662"
"Ja","2013","4","Westdeutschland","3770","0.754709944833868","0.743050288823312","0.766369600844425"
"Ja","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","511","0.637609742062537","0.604808760066206","0.670410724058867"
"Ja","2013","5 Einkommensstärkstes Quintil","Westdeutschland","4142","0.719577023040039","0.708065955572249","0.731088090507829"
"Nein","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","326","0.237768095785376","0.214845673811254","0.260690517759498"
"Nein","2013","1 Einkommensschwächstes Quintil","Westdeutschland","967","0.200810122659405","0.188556728427335","0.213063516891475"
"Nein","2013","2","Ostdeutschland","384","0.250856673338174","0.228635361619594","0.273077985056754"
"Nein","2013","2","Westdeutschland","1266","0.223702022246878","0.211804718389795","0.235599326103961"
"Nein","2013","3","Ostdeutschland","292","0.245442709862288","0.221264509055057","0.269620910669519"
"Nein","2013","3","Westdeutschland","1169","0.239693928423499","0.226987420833703","0.252400436013295"
"Nein","2013","4","Ostdeutschland","364","0.285907217305066","0.260416366146338","0.311398068463795"
"Nein","2013","4","Westdeutschland","1461","0.245290055166132","0.233630399155575","0.256949711176689"
"Nein","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","314","0.362390257937463","0.329589275941132","0.395191239933794"
"Nein","2013","5 Einkommensstärkstes Quintil","Westdeutschland","1708","0.280422976959961","0.268911909492171","0.291934044427751"
"Ja","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","698","0.73863882677505","0.711269312153682","0.766008341396418"
"Ja","2014","1 Einkommensschwächstes Quintil","Westdeutschland","2010","0.733484179986341","0.717897433896231","0.749070926076451"
"Ja","2014","2","Ostdeutschland","986","0.779286780279805","0.756905314735331","0.801668245824279"
"Ja","2014","2","Westdeutschland","2578","0.733234321071529","0.719212994025717","0.747255648117342"
"Ja","2014","3","Ostdeutschland","902","0.775877096257044","0.751941822338352","0.799812370175737"
"Ja","2014","3","Westdeutschland","2467","0.71910102960507","0.704480442670436","0.733721616539705"
"Ja","2014","4","Ostdeutschland","868","0.692234747291758","0.666492224694388","0.717977269889128"
"Ja","2014","4","Westdeutschland","3490","0.73635326164465","0.723967018833175","0.748739504456126"
"Ja","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","509","0.628656710718877","0.594921801157872","0.662391620279882"
"Ja","2014","5 Einkommensstärkstes Quintil","Westdeutschland","4056","0.708964921142977","0.697271772146252","0.720658070139702"
"Nein","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","292","0.26136117322495","0.233991658603582","0.288730687846318"
"Nein","2014","1 Einkommensschwächstes Quintil","Westdeutschland","1081","0.266515820013659","0.25092907392355","0.282102566103769"
"Nein","2014","2","Ostdeutschland","333","0.220713219720195","0.198331754175721","0.243094685264669"
"Nein","2014","2","Westdeutschland","1244","0.266765678928471","0.252744351882658","0.280787005974283"
"Nein","2014","3","Ostdeutschland","264","0.224122903742956","0.200187629824263","0.248058177661648"
"Nein","2014","3","Westdeutschland","1163","0.28089897039493","0.266278383460295","0.295519557329564"
"Nein","2014","4","Ostdeutschland","367","0.307765252708242","0.282022730110872","0.333507775305612"
"Nein","2014","4","Westdeutschland","1371","0.26364673835535","0.251260495543874","0.276032981166825"
"Nein","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","279","0.371343289281123","0.337608379720118","0.405078198842128"
"Nein","2014","5 Einkommensstärkstes Quintil","Westdeutschland","1741","0.291035078857023","0.279341929860298","0.302728227853748"
"Ja","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","719","0.747090262561483","0.719735588953239","0.774444936169727"
"Ja","2015","1 Einkommensschwächstes Quintil","Westdeutschland","2425","0.817264644824253","0.803769254168161","0.830760035480345"
"Ja","2015","2","Ostdeutschland","804","0.763894304621806","0.738577720250768","0.789210888992843"
"Ja","2015","2","Westdeutschland","2559","0.762647721010222","0.748612494377702","0.776682947642741"
"Ja","2015","3","Ostdeutschland","856","0.735323725272754","0.709826321178285","0.760821129367224"
"Ja","2015","3","Westdeutschland","2614","0.760792397835819","0.746829887121214","0.774754908550425"
"Ja","2015","4","Ostdeutschland","930","0.725762945735886","0.701100228966728","0.750425662505044"
"Ja","2015","4","Westdeutschland","3547","0.764501238721569","0.75250390318264","0.776498574260499"
"Ja","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","577","0.662000291258669","0.630531831857779","0.69346875065956"
"Ja","2015","5 Einkommensstärkstes Quintil","Westdeutschland","4264","0.703525787093042","0.692016729283664","0.715034844902421"
"Nein","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","251","0.252909737438517","0.225555063830273","0.280264411046761"
"Nein","2015","1 Einkommensschwächstes Quintil","Westdeutschland","725","0.182735355175747","0.169239964519655","0.196230745831839"
"Nein","2015","2","Ostdeutschland","277","0.236105695378194","0.210789111007157","0.261422279749232"
"Nein","2015","2","Westdeutschland","971","0.237352278989778","0.223317052357259","0.251387505622298"
"Nein","2015","3","Ostdeutschland","294","0.264676274727245","0.239178870632776","0.290173678821715"
"Nein","2015","3","Westdeutschland","972","0.239207602164181","0.225245091449575","0.253170112878786"
"Nein","2015","4","Ostdeutschland","327","0.274237054264114","0.249574337494956","0.298899771033272"
"Nein","2015","4","Westdeutschland","1258","0.235498761278431","0.223501425739501","0.24749609681736"
"Nein","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","291","0.337999708741331","0.30653124934044","0.369468168142221"
"Nein","2015","5 Einkommensstärkstes Quintil","Westdeutschland","1785","0.296474212906958","0.284965155097579","0.307983270716336"
"Ja","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","655","0.764564848925244","0.735718530375671","0.793411167474817"
"Ja","2016","1 Einkommensschwächstes Quintil","Westdeutschland","1893","0.803107062478732","0.787171430367015","0.81904269459045"
"Ja","2016","2","Ostdeutschland","689","0.757708788403221","0.730021898710716","0.785395678095725"
"Ja","2016","2","Westdeutschland","2247","0.778578616484064","0.763874612608462","0.793282620359667"
"Ja","2016","3","Ostdeutschland","813","0.774675233139072","0.749404505769553","0.799945960508592"
"Ja","2016","3","Westdeutschland","2232","0.757779648114672","0.742639444725867","0.772919851503477"
"Ja","2016","4","Ostdeutschland","944","0.720343472297604","0.695629527255216","0.745057417339993"
"Ja","2016","4","Westdeutschland","3356","0.738717146418388","0.726032265315689","0.751402027521086"
"Ja","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","580","0.668411017606997","0.637217388044236","0.699604647169758"
"Ja","2016","5 Einkommensstärkstes Quintil","Westdeutschland","4189","0.715374906558065","0.703844301130445","0.726905511985685"
"Nein","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","176","0.235435151074756","0.206588832525183","0.264281469624329"
"Nein","2016","1 Einkommensschwächstes Quintil","Westdeutschland","499","0.196892937521268","0.18095730540955","0.212828569632985"
"Nein","2016","2","Ostdeutschland","231","0.242291211596779","0.214604321904275","0.269978101289284"
"Nein","2016","2","Westdeutschland","816","0.221421383515936","0.206717379640333","0.236125387391538"
"Nein","2016","3","Ostdeutschland","237","0.225324766860927","0.200054039491408","0.250595494230447"
"Nein","2016","3","Westdeutschland","844","0.242220351885328","0.227080148496523","0.257360555274133"
"Nein","2016","4","Ostdeutschland","323","0.279656527702396","0.254942582660007","0.304370472744784"
"Nein","2016","4","Westdeutschland","1252","0.261282853581612","0.248597972478914","0.273967734684311"
"Nein","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","295","0.331588982393003","0.300395352830242","0.362782611955764"
"Nein","2016","5 Einkommensstärkstes Quintil","Westdeutschland","1694","0.284625093441935","0.273094488014315","0.296155698869555"
"Ja","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","656","0.832801349020554","0.807198393237554","0.858404304803555"
"Ja","2017","1 Einkommensschwächstes Quintil","Westdeutschland","1808","0.832101899692042","0.816591983404129","0.847611815979955"
"Ja","2017","2","Ostdeutschland","759","0.784972300197921","0.75934139848793","0.810603201907911"
"Ja","2017","2","Westdeutschland","2160","0.773202723287529","0.757987889871216","0.788417556703841"
"Ja","2017","3","Ostdeutschland","812","0.749831341855658","0.723831678012656","0.775831005698661"
"Ja","2017","3","Westdeutschland","2490","0.752475642379725","0.73797123566208","0.76698004909737"
"Ja","2017","4","Ostdeutschland","1099","0.760687255469128","0.738861411455297","0.782513099482959"
"Ja","2017","4","Westdeutschland","3748","0.751301301511089","0.739341427921857","0.763261175100321"
"Ja","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","830","0.707805609603399","0.681702529690745","0.733908689516052"
"Ja","2017","5 Einkommensstärkstes Quintil","Westdeutschland","5263","0.735240684819105","0.725031818232989","0.745449551405221"
"Nein","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","160","0.167198650979446","0.141595695196445","0.192801606762446"
"Nein","2017","1 Einkommensschwächstes Quintil","Westdeutschland","423","0.167898100307958","0.152388184020045","0.183408016595871"
"Nein","2017","2","Ostdeutschland","228","0.215027699802079","0.189396798092089","0.24065860151207"
"Nein","2017","2","Westdeutschland","750","0.226797276712471","0.211582443296159","0.242012110128784"
"Nein","2017","3","Ostdeutschland","254","0.250168658144342","0.224168994301339","0.276168321987344"
"Nein","2017","3","Westdeutschland","911","0.247524357620275","0.23301995090263","0.26202876433792"
"Nein","2017","4","Ostdeutschland","369","0.239312744530872","0.217486900517041","0.261138588544703"
"Nein","2017","4","Westdeutschland","1270","0.248698698488911","0.236738824899679","0.260658572078143"
"Nein","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","336","0.292194390396601","0.266091310483948","0.318297470309255"
"Nein","2017","5 Einkommensstärkstes Quintil","Westdeutschland","1912","0.264759315180895","0.254550448594779","0.274968181767011"
"Ja","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","637","0.811349931429171","0.783752286263243","0.838947576595099"
"Ja","2018","1 Einkommensschwächstes Quintil","Westdeutschland","1607","0.810119131722176","0.793078686678468","0.827159576765884"
"Ja","2018","2","Ostdeutschland","655","0.774776719341619","0.746792955310448","0.80276048337279"
"Ja","2018","2","Westdeutschland","1938","0.79030720613576","0.774435076787194","0.806179335484326"
"Ja","2018","3","Ostdeutschland","817","0.75730781580797","0.731252548324045","0.783363083291895"
"Ja","2018","3","Westdeutschland","2298","0.780816098667446","0.766217901915101","0.795414295419792"
"Ja","2018","4","Ostdeutschland","1172","0.77430588121814","0.753241678431935","0.795370084004344"
"Ja","2018","4","Westdeutschland","3788","0.782902567286469","0.771501442360554","0.794303692212384"
"Ja","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","855","0.70426955149414","0.67885807410872","0.729681028879561"
"Ja","2018","5 Einkommensstärkstes Quintil","Westdeutschland","5329","0.738220560933732","0.728111262715602","0.748329859151862"
"Nein","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","135","0.188650068570829","0.161052423404901","0.216247713736757"
"Nein","2018","1 Einkommensschwächstes Quintil","Westdeutschland","428","0.189880868277824","0.172840423234116","0.206921313321532"
"Nein","2018","2","Ostdeutschland","201","0.225223280658381","0.19723951662721","0.253207044689552"
"Nein","2018","2","Westdeutschland","589","0.20969279386424","0.193820664515674","0.225564923212805"
"Nein","2018","3","Ostdeutschland","223","0.24269218419203","0.216636916708105","0.268747451675955"
"Nein","2018","3","Westdeutschland","787","0.219183901332554","0.204585704580208","0.233782098084899"
"Nein","2018","4","Ostdeutschland","341","0.22569411878186","0.204629915995656","0.246758321568065"
"Nein","2018","4","Westdeutschland","1235","0.217097432713531","0.205696307787616","0.228498557639446"
"Nein","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","384","0.29573044850586","0.270318971120439","0.32114192589128"
"Nein","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1935","0.261779439066268","0.251670140848138","0.271888737284398"
"Ja","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","539","0.881283433918435","0.856282509291406","0.906284358545465"
"Ja","2019","1 Einkommensschwächstes Quintil","Westdeutschland","1301","0.791788843395","0.772101879161143","0.811475807628856"
"Ja","2019","2","Ostdeutschland","564","0.818192123450714","0.789941660168667","0.846442586732762"
"Ja","2019","2","Westdeutschland","1712","0.804458010799773","0.787877192819084","0.821038828780462"
"Ja","2019","3","Ostdeutschland","694","0.750338633897855","0.722171103420576","0.778506164375134"
"Ja","2019","3","Westdeutschland","2022","0.795741565777201","0.780429332772918","0.811053798781484"
"Ja","2019","4","Ostdeutschland","1162","0.767446797791265","0.746292237167505","0.788601358415025"
"Ja","2019","4","Westdeutschland","3539","0.793805788029315","0.782181217135215","0.805430358923415"
"Ja","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","1062","0.752533100041199","0.731860660680309","0.773205539402089"
"Ja","2019","5 Einkommensstärkstes Quintil","Westdeutschland","6150","0.72726773955262","0.717956794226572","0.736578684878668"
"Nein","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","104","0.118716566081565","0.0937156414545351","0.143717490708594"
"Nein","2019","1 Einkommensschwächstes Quintil","Westdeutschland","333","0.208211156605","0.188524192371144","0.227898120838857"
"Nein","2019","2","Ostdeutschland","152","0.181807876549286","0.153557413267238","0.210058339831333"
"Nein","2019","2","Westdeutschland","486","0.195541989200227","0.178961171219538","0.212122807180916"
"Nein","2019","3","Ostdeutschland","213","0.249661366102145","0.221493835624866","0.277828896579424"
"Nein","2019","3","Westdeutschland","641","0.204258434222799","0.188946201218516","0.219570667227082"
"Nein","2019","4","Ostdeutschland","370","0.232553202208735","0.211398641584975","0.253707762832495"
"Nein","2019","4","Westdeutschland","1114","0.206194211970685","0.194569641076585","0.217818782864785"
"Nein","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","612","0.247466899958801","0.226794460597911","0.268139339319691"
"Nein","2019","5 Einkommensstärkstes Quintil","Westdeutschland","2639","0.27273226044738","0.263421315121332","0.282043205773428"
"Ja","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","545","0.811190004530892","0.784676987654719","0.837703021407065"
"Ja","2020","1 Einkommensschwächstes Quintil","Westdeutschland","1948","0.817612789433852","0.803440358174818","0.831785220692885"
"Ja","2020","2","Ostdeutschland","518","0.794497250113163","0.765145268994077","0.823849231232249"
"Ja","2020","2","Westdeutschland","2026","0.793286368531435","0.778442723250783","0.808130013812087"
"Ja","2020","3","Ostdeutschland","605","0.818218968654881","0.791291592598897","0.845146344710865"
"Ja","2020","3","Westdeutschland","1883","0.795033283639085","0.779721464613647","0.810345102664524"
"Ja","2020","4","Ostdeutschland","1128","0.770318795026617","0.74908197722948","0.791555612823755"
"Ja","2020","4","Westdeutschland","3567","0.781114602032786","0.769591038290439","0.792638165775133"
"Ja","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","1157","0.7000928788842","0.678513180703227","0.721672577065174"
"Ja","2020","5 Einkommensstärkstes Quintil","Westdeutschland","6165","0.729052389894865","0.719821296170499","0.73828348361923"
"Nein","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","292","0.188809995469108","0.162296978592934","0.215323012345281"
"Nein","2020","1 Einkommensschwächstes Quintil","Westdeutschland","904","0.182387210566149","0.168214779307115","0.196559641825182"
"Nein","2020","2","Ostdeutschland","210","0.205502749886837","0.176150768767751","0.234854731005923"
"Nein","2020","2","Westdeutschland","833","0.206713631468565","0.191869986187913","0.221557276749217"
"Nein","2020","3","Ostdeutschland","183","0.181781031345119","0.154853655289135","0.208708407401103"
"Nein","2020","3","Westdeutschland","787","0.204966716360915","0.189654897335476","0.220278535386353"
"Nein","2020","4","Ostdeutschland","379","0.229681204973383","0.208444387176245","0.25091802277052"
"Nein","2020","4","Westdeutschland","1379","0.218885397967214","0.207361834224867","0.230408961709561"
"Nein","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","575","0.2999071211158","0.278327422934826","0.321486819296773"
"Nein","2020","5 Einkommensstärkstes Quintil","Westdeutschland","2740","0.270947610105136","0.26171651638077","0.280178703829501"
