"ple0044_h","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2001","indirekter Migrationshintergrund","4","67","0.712351312668881","0.622268790634158","0.802433834703605"
"Ja","2001","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","34","0.673645824849995","0.544962165971068","0.802329483728922"
"Ja","2001","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2001","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2001","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2001","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","848","0.234597789223262","0.220140131635086","0.249055446811438"
"Nein","2002","kein Migrationshintergrund","2","1165","0.264854236177526","0.251529992924341","0.278178479430711"
"Nein","2002","kein Migrationshintergrund","3","1141","0.295582862021416","0.28084810895868","0.310317615084151"
"Nein","2002","kein Migrationshintergrund","4","1222","0.302874339178329","0.288004023029136","0.317744655327521"
"Nein","2002","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1555","0.361896193381206","0.346932853848085","0.376859532914326"
"Nein","2002","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","188","0.208673397858597","0.182709810032584","0.23463698568461"
"Nein","2002","direkter Migrationshintergrund","2","210","0.274694528090655","0.242876542969818","0.306512513211491"
"Nein","2002","direkter Migrationshintergrund","3","143","0.324535323486893","0.28073794271744","0.368332704256346"
"Nein","2002","direkter Migrationshintergrund","4","100","0.31497731401763","0.263599528458623","0.366355099576636"
"Nein","2002","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","111","0.444869427032724","0.382515037577669","0.507223816487779"
"Nein","2002","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","58","0.267260924452716","0.207691614426806","0.326830234478626"
"Nein","2002","indirekter Migrationshintergrund","2","57","0.303164392137395","0.239143789424407","0.367184994850384"
"Nein","2002","indirekter Migrationshintergrund","3","37","0.249660470170201","0.177184904637347","0.322136035703054"
"Nein","2002","indirekter Migrationshintergrund","4","42","0.3508411780254","0.26165808908675","0.44002426696405"
"Nein","2002","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","35","0.443289680892719","0.337681618478118","0.548897743307321"
"Nein","2002","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2002","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2002","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2002","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2452","0.765402210776738","0.750944553188562","0.779859868364914"
"Ja","2002","kein Migrationshintergrund","2","3048","0.735145763822474","0.721821520569289","0.748470007075659"
"Ja","2002","kein Migrationshintergrund","3","2543","0.704417137978584","0.689682384915849","0.71915189104132"
"Ja","2002","kein Migrationshintergrund","4","2446","0.697125660821671","0.682255344672479","0.711995976970864"
"Ja","2002","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2407","0.638103806618794","0.623140467085674","0.653067146151915"
"Ja","2002","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","753","0.791326602141403","0.76536301431539","0.817290189967416"
"Ja","2002","direkter Migrationshintergrund","2","546","0.725305471909345","0.693487486788509","0.757123457030182"
"Ja","2002","direkter Migrationshintergrund","3","296","0.675464676513107","0.631667295743654","0.719262057282561"
"Ja","2002","direkter Migrationshintergrund","4","214","0.68502268598237","0.633644900423364","0.736400471541377"
"Ja","2002","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","133","0.555130572967276","0.492776183512221","0.617484962422331"
"Ja","2002","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","154","0.732739075547284","0.673169765521374","0.792308385573194"
"Ja","2002","indirekter Migrationshintergrund","2","141","0.696835607862605","0.632815005149616","0.760856210575593"
"Ja","2002","indirekter Migrationshintergrund","3","100","0.750339529829799","0.677863964296946","0.822815095362653"
"Ja","2002","indirekter Migrationshintergrund","4","68","0.6491588219746","0.55997573303595","0.73834191091325"
"Ja","2002","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","50","0.556710319107281","0.451102256692679","0.662318381521882"
"Ja","2002","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2002","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2002","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2002","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","809","0.229383921527457","0.214680627488097","0.244087215566816"
"Nein","2003","kein Migrationshintergrund","2","1098","0.246137375738974","0.232838024472035","0.259436727005912"
"Nein","2003","kein Migrationshintergrund","3","1024","0.277814850677842","0.263279594793897","0.292350106561786"
"Nein","2003","kein Migrationshintergrund","4","1244","0.311423304322823","0.296606027640604","0.326240581005041"
"Nein","2003","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1361","0.352584681117424","0.337074297831485","0.368095064403362"
"Nein","2003","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","184","0.222145534281943","0.194216798382917","0.250074270180969"
"Nein","2003","direkter Migrationshintergrund","2","227","0.339800592159556","0.304713393004725","0.374887791314387"
"Nein","2003","direkter Migrationshintergrund","3","149","0.335160325349631","0.290952841027402","0.37936780967186"
"Nein","2003","direkter Migrationshintergrund","4","106","0.341392717195186","0.290154910304729","0.392630524085644"
"Nein","2003","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","85","0.375093120318522","0.309139275116806","0.441046965520238"
"Nein","2003","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","54","0.23303301689941","0.174732894114899","0.291333139683921"
"Nein","2003","indirekter Migrationshintergrund","2","68","0.34169159514407","0.276125108860442","0.407258081427697"
"Nein","2003","indirekter Migrationshintergrund","3","41","0.358091441699555","0.277216354754179","0.438966528644932"
"Nein","2003","indirekter Migrationshintergrund","4","50","0.348541678340081","0.268160959844664","0.428922396835499"
"Nein","2003","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","23","","",""
"Nein","2003","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2003","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2003","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2003","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2332","0.770616078472543","0.755912784433184","0.785319372511903"
"Ja","2003","kein Migrationshintergrund","2","2932","0.753862624261026","0.740563272994088","0.767161975527965"
"Ja","2003","kein Migrationshintergrund","3","2624","0.722185149322158","0.707649893438214","0.736720405206103"
"Ja","2003","kein Migrationshintergrund","4","2508","0.688576695677177","0.673759418994959","0.703393972359396"
"Ja","2003","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2284","0.647415318882576","0.631904935596638","0.662925702168515"
"Ja","2003","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","667","0.777854465718057","0.749925729819031","0.805783201617083"
"Ja","2003","direkter Migrationshintergrund","2","473","0.660199407840444","0.625112208685613","0.695286606995275"
"Ja","2003","direkter Migrationshintergrund","3","289","0.664839674650369","0.620632190328141","0.709047158972598"
"Ja","2003","direkter Migrationshintergrund","4","223","0.658607282804814","0.607369475914356","0.709845089695271"
"Ja","2003","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","122","0.624906879681478","0.558953034479762","0.690860724883194"
"Ja","2003","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","148","0.76696698310059","0.708666860316079","0.825267105885101"
"Ja","2003","indirekter Migrationshintergrund","2","133","0.65830840485593","0.592741918572303","0.723874891139558"
"Ja","2003","indirekter Migrationshintergrund","3","94","0.641908558300445","0.561033471355068","0.722783645245821"
"Ja","2003","indirekter Migrationshintergrund","4","85","0.651458321659919","0.571077603164501","0.731839040155336"
"Ja","2003","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","52","0.753738225121864","0.656233372036209","0.851243078207519"
"Ja","2003","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2003","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2003","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2003","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","828","0.247559902610857","0.232200016238486","0.262919788983228"
"Nein","2004","kein Migrationshintergrund","2","1068","0.254060096324198","0.240360481698489","0.267759710949906"
"Nein","2004","kein Migrationshintergrund","3","1029","0.281163175719767","0.266185594966773","0.29614075647276"
"Nein","2004","kein Migrationshintergrund","4","1183","0.300537962278339","0.285896581885734","0.315179342670944"
"Nein","2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1375","0.351973708467314","0.336418162671291","0.367529254263336"
"Nein","2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","166","0.213007315075883","0.184292555722482","0.241722074429284"
"Nein","2004","direkter Migrationshintergrund","2","215","0.287277409429378","0.254936653199788","0.319618165658969"
"Nein","2004","direkter Migrationshintergrund","3","120","0.307981318118682","0.263618153178869","0.352344483058496"
"Nein","2004","direkter Migrationshintergrund","4","102","0.330583296524662","0.276901652421595","0.384264940627729"
"Nein","2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","90","0.369032996411674","0.305269419040739","0.432796573782608"
"Nein","2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","66","0.260631346965903","0.203015825004083","0.318246868927724"
"Nein","2004","indirekter Migrationshintergrund","2","75","0.334174009645428","0.270223846809531","0.398124172481324"
"Nein","2004","indirekter Migrationshintergrund","3","34","0.219706013515467","0.150873949456923","0.28853807757401"
"Nein","2004","indirekter Migrationshintergrund","4","36","0.305843310534815","0.220126727298676","0.391559893770953"
"Nein","2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","31","0.284884226129259","0.195521289166367","0.374247163092151"
"Nein","2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2004","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2004","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2004","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2205","0.752440097389143","0.737080211016772","0.767799983761514"
"Ja","2004","kein Migrationshintergrund","2","2811","0.745939903675803","0.732240289050094","0.759639518301511"
"Ja","2004","kein Migrationshintergrund","3","2432","0.718836824280233","0.70385924352724","0.733814405033227"
"Ja","2004","kein Migrationshintergrund","4","2584","0.699462037721661","0.684820657329056","0.714103418114266"
"Ja","2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2246","0.648026291532686","0.632470745736664","0.663581837328709"
"Ja","2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","615","0.786992684924117","0.758277925570716","0.815707444277519"
"Ja","2004","direkter Migrationshintergrund","2","537","0.712722590570622","0.680381834341031","0.745063346800212"
"Ja","2004","direkter Migrationshintergrund","3","296","0.692018681881318","0.647655516941504","0.736381846821131"
"Ja","2004","direkter Migrationshintergrund","4","193","0.669416703475338","0.615735059372271","0.723098347578405"
"Ja","2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","130","0.630967003588326","0.567203426217392","0.694730580959261"
"Ja","2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","157","0.739368653034097","0.681753131072276","0.796984174995917"
"Ja","2004","indirekter Migrationshintergrund","2","134","0.665825990354572","0.601875827518676","0.729776153190468"
"Ja","2004","indirekter Migrationshintergrund","3","105","0.780293986484534","0.71146192242599","0.849126050543077"
"Ja","2004","indirekter Migrationshintergrund","4","75","0.694156689465185","0.608440106229047","0.779873272701324"
"Ja","2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","67","0.715115773870741","0.625752836907849","0.804478710833633"
"Ja","2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2004","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2004","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2004","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","833","0.260889297556433","0.245243543236476","0.276535051876391"
"Nein","2005","kein Migrationshintergrund","2","946","0.237330008981838","0.223501326314771","0.251158691648904"
"Nein","2005","kein Migrationshintergrund","3","942","0.292993894732862","0.277314921857347","0.308672867608378"
"Nein","2005","kein Migrationshintergrund","4","1139","0.30289675947019","0.287753253767176","0.318040265173205"
"Nein","2005","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1363","0.350594427110376","0.335089231360122","0.36609962286063"
"Nein","2005","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","166","0.220531230851301","0.191453736213094","0.249608725489508"
"Nein","2005","direkter Migrationshintergrund","2","167","0.279515861248517","0.244528999196747","0.314502723300288"
"Nein","2005","direkter Migrationshintergrund","3","129","0.329437590335891","0.283145512311585","0.375729668360197"
"Nein","2005","direkter Migrationshintergrund","4","106","0.363375007150972","0.308208430581272","0.418541583720673"
"Nein","2005","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","82","0.40940569534524","0.341427187163566","0.477384203526913"
"Nein","2005","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","50","0.243005363111406","0.186963680967915","0.299047045254898"
"Nein","2005","indirekter Migrationshintergrund","2","57","0.276532512341688","0.214697753495202","0.338367271188174"
"Nein","2005","indirekter Migrationshintergrund","3","46","0.287207686502023","0.213307356420958","0.361108016583089"
"Nein","2005","indirekter Migrationshintergrund","4","47","0.252677081440424","0.183366954550988","0.321987208329861"
"Nein","2005","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","29","","",""
"Nein","2005","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2005","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2005","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2005","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2193","0.739110702443566","0.723464948123609","0.754756456763524"
"Ja","2005","kein Migrationshintergrund","2","2690","0.762669991018162","0.748841308351096","0.776498673685229"
"Ja","2005","kein Migrationshintergrund","3","2295","0.707006105267138","0.691327132391622","0.722685078142653"
"Ja","2005","kein Migrationshintergrund","4","2398","0.69710324052981","0.681959734826795","0.712246746232824"
"Ja","2005","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2275","0.649405572889624","0.63390037713937","0.664910768639878"
"Ja","2005","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","615","0.779468769148699","0.750391274510492","0.808546263786906"
"Ja","2005","direkter Migrationshintergrund","2","465","0.720484138751483","0.685497276699712","0.755471000803253"
"Ja","2005","direkter Migrationshintergrund","3","267","0.670562409664109","0.624270331639803","0.716854487688415"
"Ja","2005","direkter Migrationshintergrund","4","186","0.636624992849028","0.581458416279327","0.691791569418728"
"Ja","2005","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","119","0.59059430465476","0.522615796473087","0.658572812836434"
"Ja","2005","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","175","0.756994636888594","0.700952954745102","0.813036319032085"
"Ja","2005","indirekter Migrationshintergrund","2","144","0.723467487658312","0.661632728811826","0.785302246504798"
"Ja","2005","indirekter Migrationshintergrund","3","98","0.712792313497977","0.638891983416911","0.786692643579042"
"Ja","2005","indirekter Migrationshintergrund","4","104","0.747322918559576","0.678012791670139","0.816633045449012"
"Ja","2005","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","55","0.694446633020157","0.595938650842621","0.792954615197692"
"Ja","2005","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2005","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2005","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2005","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2006","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","866","0.254356689086068","0.239170093682063","0.269543284490072"
"Nein","2006","kein Migrationshintergrund","2","1071","0.268878985208534","0.254940554371195","0.282817416045873"
"Nein","2006","kein Migrationshintergrund","3","1042","0.27849070744053","0.26381938482772","0.293162030053341"
"Nein","2006","kein Migrationshintergrund","4","1214","0.300556898390481","0.28615044689348","0.314963349887481"
"Nein","2006","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1405","0.359521911986106","0.344254795422992","0.37478902854922"
"Nein","2006","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","158","0.212596251739708","0.183659883567186","0.24153261991223"
"Nein","2006","direkter Migrationshintergrund","2","193","0.290387545618451","0.255937898178","0.324837193058902"
"Nein","2006","direkter Migrationshintergrund","3","119","0.329349233904705","0.281068491394867","0.377629976414544"
"Nein","2006","direkter Migrationshintergrund","4","117","0.379595209679874","0.32522195740597","0.433968461953778"
"Nein","2006","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","83","0.395309374265393","0.329183166357256","0.46143558217353"
"Nein","2006","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","46","0.229970710895829","0.174237261896163","0.285704159895495"
"Nein","2006","indirekter Migrationshintergrund","2","71","0.304591145167868","0.242638635291383","0.366543655044354"
"Nein","2006","indirekter Migrationshintergrund","3","48","0.330907973937538","0.252964345983015","0.40885160189206"
"Nein","2006","indirekter Migrationshintergrund","4","46","0.253619480396976","0.182802803724469","0.324436157069484"
"Nein","2006","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","24","","",""
"Nein","2006","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2006","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2006","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2006","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2006","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2006","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2293","0.745643310913932","0.730456715509928","0.760829906317937"
"Ja","2006","kein Migrationshintergrund","2","2816","0.731121014791466","0.717182583954127","0.745059445628805"
"Ja","2006","kein Migrationshintergrund","3","2544","0.72150929255947","0.706837969946659","0.73618061517228"
"Ja","2006","kein Migrationshintergrund","4","2677","0.699443101609519","0.685036650112519","0.71384955310652"
"Ja","2006","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2390","0.640478088013894","0.62521097145078","0.655745204577008"
"Ja","2006","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","610","0.787403748260292","0.75846738008777","0.816340116432814"
"Ja","2006","direkter Migrationshintergrund","2","474","0.709612454381549","0.675162806941098","0.744062101822"
"Ja","2006","direkter Migrationshintergrund","3","245","0.670650766095295","0.622370023585456","0.718931508605133"
"Ja","2006","direkter Migrationshintergrund","4","189","0.620404790320126","0.566031538046222","0.67477804259403"
"Ja","2006","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","127","0.604690625734607","0.538564417826469","0.670816833642744"
"Ja","2006","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","173","0.770029289104171","0.714295840104505","0.825762738103837"
"Ja","2006","indirekter Migrationshintergrund","2","141","0.695408854832132","0.633456344955647","0.757361364708617"
"Ja","2006","indirekter Migrationshintergrund","3","92","0.669092026062462","0.59114839810794","0.747035654016985"
"Ja","2006","indirekter Migrationshintergrund","4","99","0.746380519603024","0.675563842930516","0.817197196275531"
"Ja","2006","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","54","0.732668513211424","0.634453108510048","0.830883917912799"
"Ja","2006","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2006","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2006","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2006","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2006","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","703","0.252893794967682","0.236709637825297","0.269077952110067"
"Nein","2007","kein Migrationshintergrund","2","1004","0.253327732714224","0.239142360838782","0.267513104589666"
"Nein","2007","kein Migrationshintergrund","3","968","0.275301442177582","0.260169203712736","0.290433680642428"
"Nein","2007","kein Migrationshintergrund","4","1166","0.29398262146255","0.279328690500109","0.30863655242499"
"Nein","2007","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1289","0.351723018180853","0.336322365255","0.367123671106706"
"Nein","2007","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","155","0.255327931681057","0.222086550760985","0.28856931260113"
"Nein","2007","direkter Migrationshintergrund","2","163","0.287819732989978","0.251623272382492","0.324016193597463"
"Nein","2007","direkter Migrationshintergrund","3","113","0.382274724408264","0.328353931256138","0.43619551756039"
"Nein","2007","direkter Migrationshintergrund","4","101","0.337558323952174","0.282170116527965","0.392946531376383"
"Nein","2007","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","72","0.346675896274729","0.28088342091524","0.412468371634218"
"Nein","2007","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","52","0.283629585901747","0.222952495583036","0.344306676220457"
"Nein","2007","indirekter Migrationshintergrund","2","53","0.259732120165566","0.197383252039656","0.322080988291476"
"Nein","2007","indirekter Migrationshintergrund","3","46","0.347722139719169","0.265538432767551","0.429905846670788"
"Nein","2007","indirekter Migrationshintergrund","4","54","0.37845113481017","0.296939203794415","0.459963065825926"
"Nein","2007","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","32","0.311972895179389","0.218314789470887","0.405631000887892"
"Nein","2007","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2007","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2007","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2007","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2007","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2068","0.747106205032318","0.730922047889933","0.763290362174703"
"Ja","2007","kein Migrationshintergrund","2","2607","0.746672267285776","0.732486895410334","0.760857639161218"
"Ja","2007","kein Migrationshintergrund","3","2379","0.724698557822418","0.709566319357572","0.739830796287264"
"Ja","2007","kein Migrationshintergrund","4","2547","0.70601737853745","0.69136344757501","0.720671309499891"
"Ja","2007","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2404","0.648276981819147","0.632876328893294","0.663677634745"
"Ja","2007","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","506","0.744672068318943","0.71143068739887","0.777913449239015"
"Ja","2007","direkter Migrationshintergrund","2","438","0.712180267010022","0.675983806402537","0.748376727617508"
"Ja","2007","direkter Migrationshintergrund","3","199","0.617725275591736","0.56380448243961","0.671646068743862"
"Ja","2007","direkter Migrationshintergrund","4","179","0.662441676047826","0.607053468623617","0.717829883472035"
"Ja","2007","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","129","0.653324103725271","0.587531628365782","0.71911657908476"
"Ja","2007","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","160","0.716370414098253","0.655693323779543","0.777047504416964"
"Ja","2007","indirekter Migrationshintergrund","2","137","0.740267879834434","0.677919011708524","0.802616747960344"
"Ja","2007","indirekter Migrationshintergrund","3","83","0.652277860280831","0.570094153329212","0.734461567232449"
"Ja","2007","indirekter Migrationshintergrund","4","82","0.62154886518983","0.540036934174074","0.703060796205586"
"Ja","2007","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","62","0.688027104820611","0.594368999112108","0.781685210529113"
"Ja","2007","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2007","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2007","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2007","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","616","0.227144316777584","0.210726909266541","0.243561724288627"
"Nein","2008","kein Migrationshintergrund","2","829","0.246998377228114","0.232250639345173","0.261746115111056"
"Nein","2008","kein Migrationshintergrund","3","899","0.275830286578217","0.260306319409083","0.29135425374735"
"Nein","2008","kein Migrationshintergrund","4","1066","0.281890549573189","0.26725226498592","0.296528834160458"
"Nein","2008","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1271","0.334467699826222","0.319328701980461","0.349606697671982"
"Nein","2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","126","0.244921900513121","0.208379083578432","0.281464717447809"
"Nein","2008","direkter Migrationshintergrund","2","147","0.318803045905617","0.278437513013568","0.359168578797666"
"Nein","2008","direkter Migrationshintergrund","3","122","0.31800404955262","0.269422880489924","0.366585218615316"
"Nein","2008","direkter Migrationshintergrund","4","94","0.38687020884237","0.328231552906838","0.445508864777903"
"Nein","2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","62","0.321794510117829","0.254837314832825","0.388751705402833"
"Nein","2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","50","0.257583419550929","0.196672061938711","0.318494777163148"
"Nein","2008","indirekter Migrationshintergrund","2","67","0.38062818694357","0.308484279861018","0.452772094026121"
"Nein","2008","indirekter Migrationshintergrund","3","34","0.284524516689872","0.208131630681309","0.360917402698436"
"Nein","2008","indirekter Migrationshintergrund","4","42","0.365304393996384","0.283161250374285","0.447447537618484"
"Nein","2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","34","0.326065443786513","0.23806272445143","0.414068163121596"
"Nein","2008","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2008","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2008","Migrationshintergrund - n. w. differenzierbar","4","","","",""
