"ple0044_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2001","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","67","0.228820531614552","0.17987871361736","0.277762349611745"
"Nein","2001","Sachsen-Anhalt","2","104","0.287506810939722","0.239112659452031","0.335900962427413"
"Nein","2001","Sachsen-Anhalt","3","60","0.275279897104208","0.212749316937758","0.337810477270658"
"Nein","2001","Sachsen-Anhalt","4","45","0.347297824395411","0.263497478746389","0.431098170044434"
"Nein","2001","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","22","","",""
"Nein","2001","Thüringen","1 Einkommensschwächstes Quintil","84","0.228692750055413","0.182090090797274","0.275295409313551"
"Nein","2001","Thüringen","2","73","0.227447144467765","0.179284986039291","0.275609302896238"
"Nein","2001","Thüringen","3","63","0.25099863927717","0.191057216225118","0.310940062329223"
"Nein","2001","Thüringen","4","37","0.379844234842699","0.280124628095897","0.479563841589502"
"Nein","2001","Thüringen","5 Einkommensstärkstes Quintil","13","","",""
"Ja","2001","Schleswig-Holstein","1 Einkommensschwächstes Quintil","79","0.72830687308643","0.645553990286634","0.811059755886227"
"Ja","2001","Schleswig-Holstein","2","115","0.737216402706853","0.669016348290239","0.805416457123468"
"Ja","2001","Schleswig-Holstein","3","104","0.726910355527368","0.655845862633425","0.797974848421311"
"Ja","2001","Schleswig-Holstein","4","66","0.709339494656046","0.619895625739375","0.798783363572716"
"Ja","2001","Schleswig-Holstein","5 Einkommensstärkstes Quintil","61","0.63954643217735","0.5449681986531","0.734124665701601"
"Ja","2001","Hamburg","1 Einkommensschwächstes Quintil","34","0.837139795325183","0.724117884739321","0.950161705911044"
"Ja","2001","Hamburg","2","46","0.782506540860469","0.677240285578995","0.887772796141944"
"Ja","2001","Hamburg","3","44","0.834732889930252","0.73473815452119","0.934727625339314"
"Ja","2001","Hamburg","4","35","0.663241443579051","0.542649794890356","0.783833092267746"
"Ja","2001","Hamburg","5 Einkommensstärkstes Quintil","32","0.556514619750733","0.42401056941293","0.689018670088537"
"Ja","2001","Niedersachsen","1 Einkommensschwächstes Quintil","302","0.757235801028362","0.715985043124177","0.798486558932546"
"Ja","2001","Niedersachsen","2","318","0.712738276135462","0.670791532500186","0.754685019770737"
"Ja","2001","Niedersachsen","3","276","0.723925623740126","0.680005194154848","0.767846053325403"
"Ja","2001","Niedersachsen","4","234","0.735674687417536","0.687283638778047","0.784065736057025"
"Ja","2001","Niedersachsen","5 Einkommensstärkstes Quintil","139","0.622186471103916","0.558264377819733","0.686108564388098"
"Ja","2001","Bremen","1 Einkommensschwächstes Quintil","22","","",""
"Ja","2001","Bremen","2","27","","",""
"Ja","2001","Bremen","3","26","","",""
"Ja","2001","Bremen","4","20","","",""
"Ja","2001","Bremen","5 Einkommensstärkstes Quintil","8","","",""
"Ja","2001","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","764","0.776269485668616","0.750517070300391","0.802021901036841"
"Ja","2001","Nordrhein-Westfalen","2","826","0.736769533673039","0.711294717838533","0.762244349507545"
"Ja","2001","Nordrhein-Westfalen","3","649","0.71373596903184","0.684778383369935","0.742693554693744"
"Ja","2001","Nordrhein-Westfalen","4","519","0.656877565655176","0.624142804034494","0.689612327275858"
"Ja","2001","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","405","0.657533439351335","0.620300801653499","0.694766077049171"
"Ja","2001","Hessen","1 Einkommensschwächstes Quintil","223","0.714097536390327","0.662967608540832","0.765227464239821"
"Ja","2001","Hessen","2","262","0.793788271941442","0.751280583489633","0.836295960393252"
"Ja","2001","Hessen","3","182","0.64812155536809","0.592185267720501","0.704057843015678"
"Ja","2001","Hessen","4","211","0.747387554506088","0.69685290900956","0.797922200002616"
"Ja","2001","Hessen","5 Einkommensstärkstes Quintil","135","0.621368391331767","0.556075910166811","0.686660872496723"
"Ja","2001","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","255","0.758234473500309","0.712454303336217","0.804014643664401"
"Ja","2001","Rheinland-Pfalz,Saarland","2","213","0.74461286297054","0.694765842661966","0.794459883279114"
"Ja","2001","Rheinland-Pfalz,Saarland","3","225","0.734765885287614","0.685702548637639","0.78382922193759"
"Ja","2001","Rheinland-Pfalz,Saarland","4","172","0.710270664906135","0.653697850031574","0.766843479780695"
"Ja","2001","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","91","0.764050243519968","0.68711490197689","0.840985585063047"
"Ja","2001","Baden-Württemberg","1 Einkommensschwächstes Quintil","370","0.727522995073899","0.68925508805898","0.765790902088819"
"Ja","2001","Baden-Württemberg","2","494","0.752324663692613","0.71924178843536","0.785407538949867"
"Ja","2001","Baden-Württemberg","3","355","0.693425990065496","0.653012085303157","0.733839894827835"
"Ja","2001","Baden-Württemberg","4","366","0.69155015302357","0.651967821947","0.73113248410014"
"Ja","2001","Baden-Württemberg","5 Einkommensstärkstes Quintil","213","0.648711917809233","0.597362361478588","0.700061474139878"
"Ja","2001","Bayern","1 Einkommensschwächstes Quintil","432","0.754501277014906","0.719625429813587","0.789377124216225"
"Ja","2001","Bayern","2","558","0.723452039403826","0.692162197751551","0.754741881056101"
"Ja","2001","Bayern","3","425","0.672500245330852","0.635969782458488","0.709030708203215"
"Ja","2001","Bayern","4","329","0.613259786793971","0.571361494509369","0.655158079078572"
"Ja","2001","Bayern","5 Einkommensstärkstes Quintil","273","0.662539055313801","0.617690169886413","0.707387940741189"
"Ja","2001","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Saarland","2","","","",""
"Ja","2001","Saarland","3","","","",""
"Ja","2001","Saarland","4","","","",""
"Ja","2001","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Berlin","1 Einkommensschwächstes Quintil","118","0.728214701134318","0.660333609034826","0.79609579323381"
"Ja","2001","Berlin","2","130","0.651600850449363","0.585066741918991","0.718134958979735"
"Ja","2001","Berlin","3","94","0.709288086913368","0.634069214192752","0.784506959633984"
"Ja","2001","Berlin","4","122","0.697011146383388","0.630429315434648","0.763592977332129"
"Ja","2001","Berlin","5 Einkommensstärkstes Quintil","49","0.620924820352113","0.515270376944586","0.726579263759641"
"Ja","2001","Brandenburg","1 Einkommensschwächstes Quintil","198","0.785195099859845","0.735466259968526","0.834923939751164"
"Ja","2001","Brandenburg","2","236","0.743549792645458","0.695555335179728","0.791544250111189"
"Ja","2001","Brandenburg","3","128","0.744149940984292","0.678558583846197","0.809741298122387"
"Ja","2001","Brandenburg","4","84","0.6709405082368","0.590478353023486","0.751402663450114"
"Ja","2001","Brandenburg","5 Einkommensstärkstes Quintil","23","","",""
"Ja","2001","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","112","0.729018226227279","0.659271307589649","0.798765144864909"
"Ja","2001","Mecklenburg-Vorpommern","2","118","0.710484577132196","0.642507385986445","0.778461768277948"
"Ja","2001","Mecklenburg-Vorpommern","3","53","0.63707018345911","0.535444418015948","0.738695948902271"
"Ja","2001","Mecklenburg-Vorpommern","4","22","","",""
"Ja","2001","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","25","","",""
"Ja","2001","Sachsen","1 Einkommensschwächstes Quintil","364","0.765178657168919","0.727986786257776","0.802370528080062"
"Ja","2001","Sachsen","2","406","0.7676254126765","0.73206904115235","0.80318178420065"
"Ja","2001","Sachsen","3","223","0.72403067312545","0.675207157887715","0.772854188363185"
"Ja","2001","Sachsen","4","85","0.532202051433117","0.453903591404307","0.610500511461928"
"Ja","2001","Sachsen","5 Einkommensstärkstes Quintil","31","0.450473603853543","0.333919378003186","0.567027829703899"
"Ja","2001","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","216","0.771179468385448","0.722237650388255","0.82012128638264"
"Ja","2001","Sachsen-Anhalt","2","232","0.712493189060278","0.664099037572587","0.760887340547968"
"Ja","2001","Sachsen-Anhalt","3","136","0.724720102895792","0.662189522729342","0.787250683062242"
"Ja","2001","Sachsen-Anhalt","4","79","0.652702175604589","0.568901829955566","0.736502521253611"
"Ja","2001","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","22","","",""
"Ja","2001","Thüringen","1 Einkommensschwächstes Quintil","228","0.771307249944588","0.724704590686449","0.817909909202726"
"Ja","2001","Thüringen","2","218","0.772552855532235","0.724390697103762","0.820715013960709"
"Ja","2001","Thüringen","3","138","0.74900136072283","0.689059937670777","0.808942783774882"
"Ja","2001","Thüringen","4","54","0.620155765157301","0.520436158410498","0.719875371904103"
"Ja","2001","Thüringen","5 Einkommensstärkstes Quintil","17","","",""
"Nein","2002","Schleswig-Holstein","1 Einkommensschwächstes Quintil","25","","",""
"Nein","2002","Schleswig-Holstein","2","51","0.371242496927852","0.291777777992888","0.450707215862816"
"Nein","2002","Schleswig-Holstein","3","50","0.360979657545869","0.27711837026842","0.444840944823318"
"Nein","2002","Schleswig-Holstein","4","52","0.296755711371849","0.223157055439155","0.370354367304543"
"Nein","2002","Schleswig-Holstein","5 Einkommensstärkstes Quintil","73","0.412469552437467","0.337582767849589","0.487356337025345"
"Nein","2002","Hamburg","1 Einkommensschwächstes Quintil","3","","",""
"Nein","2002","Hamburg","2","10","","",""
"Nein","2002","Hamburg","3","13","","",""
"Nein","2002","Hamburg","4","24","","",""
"Nein","2002","Hamburg","5 Einkommensstärkstes Quintil","44","0.373518191489263","0.282286374447576","0.46475000853095"
"Nein","2002","Niedersachsen","1 Einkommensschwächstes Quintil","67","0.184703833287445","0.143455701136061","0.22595196543883"
"Nein","2002","Niedersachsen","2","116","0.252949398266503","0.212004859982667","0.293893936550339"
"Nein","2002","Niedersachsen","3","116","0.30115901970743","0.254477148537081","0.347840890877778"
"Nein","2002","Niedersachsen","4","121","0.25946987225926","0.216021396295701","0.302918348222819"
"Nein","2002","Niedersachsen","5 Einkommensstärkstes Quintil","135","0.345097781765028","0.298156029763307","0.392039533766749"
"Nein","2002","Bremen","1 Einkommensschwächstes Quintil","8","","",""
"Nein","2002","Bremen","2","9","","",""
"Nein","2002","Bremen","3","10","","",""
"Nein","2002","Bremen","4","14","","",""
"Nein","2002","Bremen","5 Einkommensstärkstes Quintil","19","","",""
"Nein","2002","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","202","0.207864348309038","0.181190419079694","0.234538277538382"
"Nein","2002","Nordrhein-Westfalen","2","317","0.279463984378878","0.252437417543265","0.30649055121449"
"Nein","2002","Nordrhein-Westfalen","3","252","0.293103548018296","0.261795318052966","0.324411777983625"
"Nein","2002","Nordrhein-Westfalen","4","298","0.32225193457191","0.291702712531961","0.352801156611859"
"Nein","2002","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","405","0.344268029527199","0.31548832861696","0.373047730437438"
"Nein","2002","Hessen","1 Einkommensschwächstes Quintil","57","0.208178134784727","0.158827502800086","0.257528766769367"
"Nein","2002","Hessen","2","81","0.23706255696688","0.189948351758782","0.284176762174977"
"Nein","2002","Hessen","3","71","0.23415674471386","0.184555524871231","0.28375796455649"
"Nein","2002","Hessen","4","111","0.336476057219391","0.285026579738223","0.387925534700559"
"Nein","2002","Hessen","5 Einkommensstärkstes Quintil","151","0.383659690920641","0.336300535192407","0.431018846648874"
"Nein","2002","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","77","0.234723445022676","0.186843649966187","0.282603240079165"
"Nein","2002","Rheinland-Pfalz,Saarland","2","93","0.312121427381189","0.262354175817581","0.361888678944797"
"Nein","2002","Rheinland-Pfalz,Saarland","3","92","0.372286139125034","0.313526284881093","0.431045993368974"
"Nein","2002","Rheinland-Pfalz,Saarland","4","84","0.314997674513369","0.256593397663523","0.373401951363214"
"Nein","2002","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","65","0.302490662715046","0.237686868227392","0.3672944572027"
"Nein","2002","Baden-Württemberg","1 Einkommensschwächstes Quintil","107","0.228489980493282","0.190037911082543","0.266942049904021"
"Nein","2002","Baden-Württemberg","2","123","0.228832831742256","0.193820667376049","0.263844996108463"
"Nein","2002","Baden-Württemberg","3","150","0.297556795220727","0.258449391622572","0.336664198818883"
"Nein","2002","Baden-Württemberg","4","176","0.293662636806564","0.256273873527909","0.33105140008522"
"Nein","2002","Baden-Württemberg","5 Einkommensstärkstes Quintil","234","0.367373910568619","0.328702623185238","0.406045197952"
"Nein","2002","Bayern","1 Einkommensschwächstes Quintil","131","0.240137317694706","0.204141930934434","0.276132704454978"
"Nein","2002","Bayern","2","193","0.283214277857639","0.248814342328244","0.317614213387033"
"Nein","2002","Bayern","3","185","0.285525621810289","0.248640372614885","0.322410871005692"
"Nein","2002","Bayern","4","198","0.283571787611132","0.247948960472461","0.319194614749803"
"Nein","2002","Bayern","5 Einkommensstärkstes Quintil","318","0.362767617317249","0.32902615001084","0.396509084623659"
"Nein","2002","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Saarland","2","","","",""
"Nein","2002","Saarland","3","","","",""
"Nein","2002","Saarland","4","","","",""
"Nein","2002","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Berlin","1 Einkommensschwächstes Quintil","52","0.310903763790646","0.241730734313511","0.38007679326778"
"Nein","2002","Berlin","2","34","0.257059289147297","0.182508051957579","0.331610526337016"
"Nein","2002","Berlin","3","53","0.321919243828517","0.2497504690736","0.394088018583434"
"Nein","2002","Berlin","4","44","0.2191735123884","0.156242408568325","0.282104616208476"
"Nein","2002","Berlin","5 Einkommensstärkstes Quintil","73","0.452780179864568","0.376365129769986","0.52919522995915"
"Nein","2002","Brandenburg","1 Einkommensschwächstes Quintil","63","0.242864477440571","0.187685593956724","0.298043360924419"
"Nein","2002","Brandenburg","2","70","0.261816297962901","0.209571361654489","0.314061234271313"
"Nein","2002","Brandenburg","3","55","0.282380024642058","0.220607229549244","0.344152819734872"
"Nein","2002","Brandenburg","4","42","0.307356121850564","0.227424423616876","0.387287820084252"
"Nein","2002","Brandenburg","5 Einkommensstärkstes Quintil","33","0.405881222552424","0.302694318119137","0.509068126985711"
"Nein","2002","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","43","0.275464087741665","0.199539101350055","0.351389074133276"
"Nein","2002","Mecklenburg-Vorpommern","2","31","0.204485903197645","0.138610623532333","0.270361182862957"
"Nein","2002","Mecklenburg-Vorpommern","3","28","","",""
"Nein","2002","Mecklenburg-Vorpommern","4","22","","",""
"Nein","2002","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","23","","",""
"Nein","2002","Sachsen","1 Einkommensschwächstes Quintil","132","0.267282595349965","0.226485197159135","0.308079993540794"
"Nein","2002","Sachsen","2","142","0.270292428617766","0.230889405225268","0.309695452010264"
"Nein","2002","Sachsen","3","112","0.284829365965412","0.236059971837559","0.333598760093265"
"Nein","2002","Sachsen","4","78","0.417738490537939","0.345286657542132","0.490190323533746"
"Nein","2002","Sachsen","5 Einkommensstärkstes Quintil","79","0.549963089539169","0.46784678938511","0.632079389693227"
"Nein","2002","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","55","0.22542286706081","0.172446708790967","0.278399025330653"
"Nein","2002","Sachsen-Anhalt","2","88","0.280104920559869","0.228775141205191","0.331434699914548"
"Nein","2002","Sachsen-Anhalt","3","63","0.311785653791362","0.248984897658124","0.374586409924601"
"Nein","2002","Sachsen-Anhalt","4","58","0.363206398436128","0.285725736175634","0.440687060696622"
"Nein","2002","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","26","","",""
"Nein","2002","Thüringen","1 Einkommensschwächstes Quintil","72","0.246243360436337","0.195138217479225","0.29734850339345"
"Nein","2002","Thüringen","2","74","0.244425633333673","0.192189214006784","0.296662052660562"
"Nein","2002","Thüringen","3","71","0.318647372588599","0.256072578710748","0.381222166466451"
"Nein","2002","Thüringen","4","42","0.282288989375974","0.200729042530541","0.363848936221407"
"Nein","2002","Thüringen","5 Einkommensstärkstes Quintil","23","","",""
"Ja","2002","Schleswig-Holstein","1 Einkommensschwächstes Quintil","76","0.750807101342146","0.66645043262746","0.835163770056832"
"Ja","2002","Schleswig-Holstein","2","91","0.628757503072148","0.549292784137184","0.708222222007112"
"Ja","2002","Schleswig-Holstein","3","76","0.639020342454131","0.555159055176682","0.72288162973158"
"Ja","2002","Schleswig-Holstein","4","96","0.703244288628151","0.629645632695457","0.776842944560846"
"Ja","2002","Schleswig-Holstein","5 Einkommensstärkstes Quintil","93","0.587530447562533","0.512643662974655","0.662417232150411"
"Ja","2002","Hamburg","1 Einkommensschwächstes Quintil","24","","",""
"Ja","2002","Hamburg","2","43","0.785426090942372","0.674903444678389","0.895948737206356"
"Ja","2002","Hamburg","3","42","0.732256825784225","0.615237480338111","0.849276171230338"
"Ja","2002","Hamburg","4","43","0.626042232207662","0.510184830451284","0.741899633964039"
"Ja","2002","Hamburg","5 Einkommensstärkstes Quintil","64","0.626481808510737","0.53524999146905","0.717713625552424"
"Ja","2002","Niedersachsen","1 Einkommensschwächstes Quintil","273","0.815296166712555","0.77404803456117","0.856544298863939"
"Ja","2002","Niedersachsen","2","317","0.747050601733497","0.706106063449661","0.787995140017333"
"Ja","2002","Niedersachsen","3","255","0.69884098029257","0.652159109122222","0.745522851462919"
"Ja","2002","Niedersachsen","4","270","0.74053012774074","0.697081651777181","0.783978603704299"
"Ja","2002","Niedersachsen","5 Einkommensstärkstes Quintil","259","0.654902218234972","0.607960466233251","0.701843970236693"
"Ja","2002","Bremen","1 Einkommensschwächstes Quintil","27","","",""
"Ja","2002","Bremen","2","23","","",""
"Ja","2002","Bremen","3","22","","",""
"Ja","2002","Bremen","4","16","","",""
"Ja","2002","Bremen","5 Einkommensstärkstes Quintil","22","","",""
"Ja","2002","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","687","0.792135651690962","0.765461722461618","0.818809580920306"
"Ja","2002","Nordrhein-Westfalen","2","742","0.720536015621122","0.69350944878551","0.747562582456735"
"Ja","2002","Nordrhein-Westfalen","3","560","0.706896451981704","0.675588222016375","0.738204681947034"
"Ja","2002","Nordrhein-Westfalen","4","601","0.67774806542809","0.647198843388141","0.708297287468039"
"Ja","2002","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","642","0.655731970472801","0.626952269562562","0.68451167138304"
"Ja","2002","Hessen","1 Einkommensschwächstes Quintil","203","0.791821865215273","0.742471233230633","0.841172497199914"
"Ja","2002","Hessen","2","232","0.76293744303312","0.715823237825023","0.810051648241218"
"Ja","2002","Hessen","3","209","0.76584325528614","0.71624203544351","0.815444475128769"
"Ja","2002","Hessen","4","213","0.663523942780609","0.612074465299441","0.714973420261777"
"Ja","2002","Hessen","5 Einkommensstärkstes Quintil","254","0.616340309079359","0.568981153351126","0.663699464807593"
"Ja","2002","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","224","0.765276554977324","0.717396759920835","0.813156350033813"
"Ja","2002","Rheinland-Pfalz,Saarland","2","240","0.687878572618811","0.638111321055202","0.737645824182419"
"Ja","2002","Rheinland-Pfalz,Saarland","3","168","0.627713860874966","0.568954006631026","0.686473715118907"
"Ja","2002","Rheinland-Pfalz,Saarland","4","159","0.685002325486631","0.626598048636786","0.743406602336477"
"Ja","2002","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","128","0.697509337284954","0.632705542797301","0.762313131772608"
"Ja","2002","Baden-Württemberg","1 Einkommensschwächstes Quintil","351","0.771510019506718","0.733057950095979","0.809962088917457"
"Ja","2002","Baden-Württemberg","2","430","0.771167168257744","0.736155003891537","0.806179332623951"
"Ja","2002","Baden-Württemberg","3","375","0.702443204779272","0.663335801181117","0.741550608377428"
"Ja","2002","Baden-Württemberg","4","394","0.706337363193436","0.66894859991478","0.743726126472091"
"Ja","2002","Baden-Württemberg","5 Einkommensstärkstes Quintil","363","0.632626089431381","0.593954802048","0.671297376814762"
"Ja","2002","Bayern","1 Einkommensschwächstes Quintil","410","0.759862682305294","0.723867295545022","0.795858069065566"
"Ja","2002","Bayern","2","466","0.716785722142361","0.682385786612967","0.751185657671756"
"Ja","2002","Bayern","3","391","0.714474378189711","0.677589128994308","0.751359627385115"
"Ja","2002","Bayern","4","417","0.716428212388868","0.680805385250197","0.752051039527539"
"Ja","2002","Bayern","5 Einkommensstärkstes Quintil","462","0.637232382682751","0.603490915376341","0.67097384998916"
"Ja","2002","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Saarland","2","","","",""
"Ja","2002","Saarland","3","","","",""
"Ja","2002","Saarland","4","","","",""
"Ja","2002","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Berlin","1 Einkommensschwächstes Quintil","120","0.689096236209354","0.61992320673222","0.758269265686489"
"Ja","2002","Berlin","2","98","0.742940710852703","0.668389473662984","0.817491948042421"
"Ja","2002","Berlin","3","108","0.678080756171483","0.605911981416566","0.7502495309264"
"Ja","2002","Berlin","4","122","0.7808264876116","0.717895383791524","0.843757591431675"
"Ja","2002","Berlin","5 Einkommensstärkstes Quintil","90","0.547219820135432","0.47080477004085","0.623634870230014"
"Ja","2002","Brandenburg","1 Einkommensschwächstes Quintil","169","0.757135522559429","0.701956639075581","0.812314406043276"
"Ja","2002","Brandenburg","2","202","0.738183702037099","0.685938765728687","0.790428638345511"
"Ja","2002","Brandenburg","3","149","0.717619975357942","0.655847180265128","0.779392770450756"
"Ja","2002","Brandenburg","4","86","0.692643878149436","0.612712179915748","0.772575576383124"
"Ja","2002","Brandenburg","5 Einkommensstärkstes Quintil","54","0.594118777447576","0.490931873014289","0.697305681880863"
"Ja","2002","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","90","0.724535912258334","0.648610925866724","0.800460898649945"
"Ja","2002","Mecklenburg-Vorpommern","2","113","0.795514096802355","0.729638817137043","0.861389376467667"
"Ja","2002","Mecklenburg-Vorpommern","3","79","0.762125888081112","0.681450112506169","0.842801663656055"
"Ja","2002","Mecklenburg-Vorpommern","4","46","0.723838035482002","0.61757156248445","0.830104508479554"
"Ja","2002","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","19","","",""
"Ja","2002","Sachsen","1 Einkommensschwächstes Quintil","320","0.732717404650036","0.691920006459206","0.773514802840865"
"Ja","2002","Sachsen","2","346","0.729707571382234","0.690304547989736","0.769110594774732"
"Ja","2002","Sachsen","3","217","0.715170634034588","0.666401239906735","0.763940028162441"
"Ja","2002","Sachsen","4","100","0.582261509462061","0.509809676466254","0.654713342457868"
"Ja","2002","Sachsen","5 Einkommensstärkstes Quintil","62","0.450036910460831","0.367920610306773","0.53215321061489"
"Ja","2002","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","184","0.77457713293919","0.721600974669347","0.827553291209033"
"Ja","2002","Sachsen-Anhalt","2","206","0.719895079440131","0.668565300085452","0.771224858794809"
"Ja","2002","Sachsen-Anhalt","3","146","0.688214346208638","0.625413590075399","0.751015102341876"
"Ja","2002","Sachsen-Anhalt","4","90","0.636793601563872","0.559312939303378","0.714274263824366"
"Ja","2002","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","36","0.573939826465838","0.450850357721536","0.69702929521014"
"Ja","2002","Thüringen","1 Einkommensschwächstes Quintil","201","0.753756639563662","0.70265149660655","0.804861782520775"
"Ja","2002","Thüringen","2","186","0.755574366666327","0.703337947339438","0.807810785993216"
"Ja","2002","Thüringen","3","142","0.6813526274114","0.618777833533549","0.743927421289252"
"Ja","2002","Thüringen","4","75","0.717711010624026","0.636151063778593","0.799270957469459"
"Ja","2002","Thüringen","5 Einkommensstärkstes Quintil","42","0.619720409303054","0.501704428211784","0.737736390394324"
"Nein","2003","Schleswig-Holstein","1 Einkommensschwächstes Quintil","32","0.271523003069406","0.181615611129426","0.361430395009386"
"Nein","2003","Schleswig-Holstein","2","45","0.324049771646062","0.244509789354839","0.403589753937285"
"Nein","2003","Schleswig-Holstein","3","27","","",""
"Nein","2003","Schleswig-Holstein","4","58","0.367347419724611","0.294879671131475","0.439815168317747"
"Nein","2003","Schleswig-Holstein","5 Einkommensstärkstes Quintil","59","0.418189480170803","0.339773670032378","0.496605290309228"
"Nein","2003","Hamburg","1 Einkommensschwächstes Quintil","6","","",""
"Nein","2003","Hamburg","2","11","","",""
"Nein","2003","Hamburg","3","19","","",""
"Nein","2003","Hamburg","4","20","","",""
"Nein","2003","Hamburg","5 Einkommensstärkstes Quintil","26","","",""
"Nein","2003","Niedersachsen","1 Einkommensschwächstes Quintil","67","0.208769224861084","0.163006528899929","0.254531920822238"
"Nein","2003","Niedersachsen","2","112","0.226059347134399","0.18624585914935","0.265872835119448"
"Nein","2003","Niedersachsen","3","94","0.226439504083626","0.184022935793288","0.268856072373964"
"Nein","2003","Niedersachsen","4","122","0.29973584660788","0.253304360928113","0.346167332287647"
"Nein","2003","Niedersachsen","5 Einkommensstärkstes Quintil","129","0.331356716618528","0.284277675244097","0.37843575799296"
"Nein","2003","Bremen","1 Einkommensschwächstes Quintil","9","","",""
"Nein","2003","Bremen","2","5","","",""
"Nein","2003","Bremen","3","10","","",""
"Nein","2003","Bremen","4","9","","",""
"Nein","2003","Bremen","5 Einkommensstärkstes Quintil","14","","",""
"Nein","2003","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","179","0.216255817628868","0.186713147710261","0.245798487547474"
"Nein","2003","Nordrhein-Westfalen","2","276","0.253734539604543","0.226884868297713","0.280584210911373"
"Nein","2003","Nordrhein-Westfalen","3","263","0.278198691769629","0.248775104965865","0.307622278573393"
"Nein","2003","Nordrhein-Westfalen","4","309","0.323474414053578","0.292996454955242","0.353952373151914"
"Nein","2003","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","354","0.356404864236599","0.326265061068677","0.386544667404521"
"Nein","2003","Hessen","1 Einkommensschwächstes Quintil","46","0.193706483143798","0.143603013385951","0.243809952901645"
"Nein","2003","Hessen","2","78","0.223449281220163","0.174305570714397","0.272592991725928"
"Nein","2003","Hessen","3","73","0.271326093665256","0.21675151508299","0.325900672247522"
"Nein","2003","Hessen","4","90","0.318518123277142","0.266486549475171","0.370549697079114"
"Nein","2003","Hessen","5 Einkommensstärkstes Quintil","131","0.339161233925896","0.290526308048931","0.387796159802861"
"Nein","2003","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","71","0.234580507741627","0.187712230864641","0.281448784618613"
"Nein","2003","Rheinland-Pfalz,Saarland","2","84","0.30028487050844","0.246594496007388","0.353975245009493"
"Nein","2003","Rheinland-Pfalz,Saarland","3","77","0.36548930641874","0.304690314286852","0.426288298550629"
"Nein","2003","Rheinland-Pfalz,Saarland","4","79","0.287078035556637","0.233511471510867","0.340644599602407"
"Nein","2003","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","71","0.336584844454978","0.272211971649453","0.400957717260503"
"Nein","2003","Baden-Württemberg","1 Einkommensschwächstes Quintil","96","0.224200419575688","0.183431608622663","0.264969230528714"
"Nein","2003","Baden-Württemberg","2","142","0.2753343417913","0.236259676695961","0.314409006886639"
"Nein","2003","Baden-Württemberg","3","142","0.288845643147106","0.250404852588289","0.327286433705923"
"Nein","2003","Baden-Württemberg","4","162","0.27817778737991","0.242081412937257","0.314274161822564"
"Nein","2003","Baden-Württemberg","5 Einkommensstärkstes Quintil","204","0.34318521156374","0.304175054253162","0.382195368874318"
"Nein","2003","Bayern","1 Einkommensschwächstes Quintil","134","0.228216263736025","0.191612688353694","0.264819839118356"
"Nein","2003","Bayern","2","208","0.293684102680104","0.259602050029853","0.327766155330354"
"Nein","2003","Bayern","3","186","0.33871077603056","0.299617314801278","0.377804237259843"
"Nein","2003","Bayern","4","209","0.28238026934636","0.24659859482682","0.3181619438659"
"Nein","2003","Bayern","5 Einkommensstärkstes Quintil","266","0.338362018962774","0.30237340929688","0.374350628628668"
