year,regtyp,sampreg,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Rural regions,East,Slightly Expensive,0.09270,177,967,0.07441,0.11099
2010,Rural regions,East,Too Expensive,0.02132,50,967,0.01221,0.03043
2011,Urban regions,West,Very Inexpensive,0.03667,380,4853,0.03138,0.04196
2011,Urban regions,West,Inexpensive,0.12273,1189,4853,0.11349,0.13196
2011,Urban regions,West,Reasonable,0.25506,2290,4853,0.24279,0.26732
2011,Urban regions,West,Slightly Expensive,0.09096,855,4853,0.08287,0.09906
2011,Urban regions,West,Too Expensive,0.01172,139,4853,0.00869,0.01475
2011,Urban regions,East,Very Inexpensive,0.06816,81,995,0.05249,0.08383
2011,Urban regions,East,Inexpensive,0.17970,249,995,0.15583,0.20357
2011,Urban regions,East,Reasonable,0.33574,408,995,0.30638,0.36510
2011,Urban regions,East,Slightly Expensive,0.15854,220,995,0.13584,0.18125
2011,Urban regions,East,Too Expensive,0.02173,37,995,0.01266,0.03079
2011,Rural regions,West,Very Inexpensive,0.03768,131,1326,0.02743,0.04793
2011,Rural regions,West,Inexpensive,0.10831,374,1326,0.09158,0.12504
2011,Rural regions,West,Reasonable,0.15728,576,1326,0.13768,0.17688
2011,Rural regions,West,Slightly Expensive,0.06214,202,1326,0.04914,0.07514
2011,Rural regions,West,Too Expensive,0.01419,43,1326,0.00782,0.02056
2011,Rural regions,East,Very Inexpensive,0.03267,82,1179,0.02252,0.04282
2011,Rural regions,East,Inexpensive,0.12218,259,1179,0.10348,0.14089
2011,Rural regions,East,Reasonable,0.22091,538,1179,0.19722,0.24460
2011,Rural regions,East,Slightly Expensive,0.10242,252,1179,0.08511,0.11974
2011,Rural regions,East,Too Expensive,0.01534,48,1179,0.00832,0.02236
2012,Urban regions,West,Very Inexpensive,0.03733,371,4674,0.03189,0.04276
2012,Urban regions,West,Inexpensive,0.12444,1223,4674,0.11498,0.13391
2012,Urban regions,West,Reasonable,0.25421,2181,4674,0.24173,0.26670
2012,Urban regions,West,Slightly Expensive,0.08797,754,4674,0.07985,0.09609
2012,Urban regions,West,Too Expensive,0.01304,145,4674,0.00979,0.01630
2012,Urban regions,East,Very Inexpensive,0.06109,67,988,0.04614,0.07603
2012,Urban regions,East,Inexpensive,0.22529,282,988,0.19923,0.25136
2012,Urban regions,East,Reasonable,0.30249,402,988,0.27384,0.33115
2012,Urban regions,East,Slightly Expensive,0.16471,206,988,0.14157,0.18785
2012,Urban regions,East,Too Expensive,0.02444,31,988,0.01480,0.03407
2012,Rural regions,West,Very Inexpensive,0.03620,122,1298,0.02603,0.04636
2012,Rural regions,West,Inexpensive,0.11413,391,1298,0.09682,0.13143
2012,Rural regions,West,Reasonable,0.16855,603,1298,0.14817,0.18892
2012,Rural regions,West,Slightly Expensive,0.05907,182,1298,0.04624,0.07190
2012,Rural regions,East,Very Inexpensive,0.03098,65,1206,0.02120,0.04077
2012,Rural regions,East,Inexpensive,0.11860,292,1206,0.10034,0.13685
2012,Rural regions,East,Reasonable,0.23933,562,1206,0.21523,0.26342
2012,Rural regions,East,Slightly Expensive,0.09660,229,1206,0.07992,0.11328
2012,Rural regions,East,Too Expensive,0.02175,58,1206,0.01352,0.02999
2013,Urban regions,West,Very Inexpensive,0.03950,436,5878,0.03452,0.04448
2013,Urban regions,West,Inexpensive,0.13296,1491,5878,0.12428,0.14164
2013,Urban regions,West,Reasonable,0.24168,2678,5878,0.23073,0.25262
2013,Urban regions,West,Slightly Expensive,0.09032,1058,5878,0.08299,0.09765
2013,Urban regions,West,Too Expensive,0.01392,215,5878,0.01093,0.01692
2013,Urban regions,East,Very Inexpensive,0.05558,79,1010,0.04144,0.06972
2013,Urban regions,East,Inexpensive,0.20403,261,1010,0.17917,0.22890
2013,Urban regions,East,Reasonable,0.35943,463,1010,0.32982,0.38903
2013,Urban regions,East,Slightly Expensive,0.11736,175,1010,0.09750,0.13722
2013,Urban regions,East,Too Expensive,0.02351,32,1010,0.01416,0.03286
2013,Rural regions,West,Very Inexpensive,0.03489,138,1585,0.02585,0.04392
2013,Rural regions,West,Inexpensive,0.12380,458,1585,0.10758,0.14002
2013,Rural regions,West,Reasonable,0.18601,713,1585,0.16685,0.20517
2013,Rural regions,West,Slightly Expensive,0.05282,234,1585,0.04180,0.06383
2013,Rural regions,West,Too Expensive,0.00573,42,1585,0.00201,0.00945
2013,Rural regions,East,Very Inexpensive,0.03427,68,1191,0.02393,0.04460
2013,Rural regions,East,Inexpensive,0.12594,268,1191,0.10708,0.14479
2013,Rural regions,East,Reasonable,0.23769,598,1191,0.21350,0.26187
2013,Rural regions,East,Slightly Expensive,0.08399,216,1191,0.06823,0.09975
2013,Rural regions,East,Too Expensive,0.01532,41,1191,0.00834,0.02230
2014,Urban regions,West,Very Inexpensive,0.04327,418,5016,0.03764,0.04890
2014,Urban regions,West,Inexpensive,0.13914,1296,5016,0.12956,0.14872
2014,Urban regions,West,Reasonable,0.24049,2238,5016,0.22867,0.25232
2014,Urban regions,West,Slightly Expensive,0.08994,908,5016,0.08202,0.09786
2014,Urban regions,West,Too Expensive,0.01259,156,5016,0.00951,0.01568
2014,Urban regions,East,Very Inexpensive,0.05873,86,913,0.04347,0.07399
2014,Urban regions,East,Inexpensive,0.22304,247,913,0.19602,0.25005
2014,Urban regions,East,Reasonable,0.32377,403,913,0.29340,0.35413
2014,Urban regions,East,Slightly Expensive,0.15395,177,913,0.13053,0.17737
2014,Rural regions,West,Very Inexpensive,0.04137,133,1372,0.03083,0.05191
2014,Rural regions,West,Inexpensive,0.12652,412,1372,0.10892,0.14411
2014,Rural regions,West,Reasonable,0.19256,629,1372,0.17168,0.21343
2014,Rural regions,West,Slightly Expensive,0.05717,198,1372,0.04488,0.06945
2014,Rural regions,East,Very Inexpensive,0.05563,107,1148,0.04237,0.06890
2014,Rural regions,East,Inexpensive,0.14987,294,1148,0.12921,0.17053
2014,Rural regions,East,Reasonable,0.21792,495,1148,0.19402,0.24181
2014,Rural regions,East,Slightly Expensive,0.09319,204,1148,0.07636,0.11001
2014,Rural regions,East,Too Expensive,0.01925,48,1148,0.01130,0.02720
