year,quintil_oecd_hh,regtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,4th Quintile,Urban regions,Slightly Expensive,0.07025,67,500,0.04783,0.09268
1995,4th Quintile,Rural regions,Inexpensive,0.10924,49,123,0.05389,0.16459
1995,4th Quintile,Rural regions,Reasonable,0.15532,74,123,0.09105,0.21960
1995,5th Quintile,Urban regions,Very Inexpensive,0.05645,48,383,0.03330,0.07959
1995,5th Quintile,Urban regions,Inexpensive,0.12898,119,383,0.09537,0.16259
1995,5th Quintile,Urban regions,Reasonable,0.17141,161,383,0.13361,0.20920
1995,5th Quintile,Urban regions,Slightly Expensive,0.05786,55,383,0.03444,0.08127
1995,5th Quintile,Rural regions,Reasonable,0.09939,33,33,-0.00427,0.20305
1996,1st Quintile,Urban regions,Very Inexpensive,0.07177,52,744,0.05321,0.09033
1996,1st Quintile,Urban regions,Inexpensive,0.23060,198,744,0.20032,0.26089
1996,1st Quintile,Urban regions,Reasonable,0.31739,325,744,0.28392,0.35086
1996,1st Quintile,Urban regions,Slightly Expensive,0.14461,169,744,0.11932,0.16990
1996,1st Quintile,Rural regions,Inexpensive,0.10884,63,307,0.07395,0.14374
1996,1st Quintile,Rural regions,Reasonable,0.31860,157,307,0.26640,0.37081
1996,1st Quintile,Rural regions,Slightly Expensive,0.13733,87,307,0.09876,0.17589
1996,2nd Quintile,Urban regions,Very Inexpensive,0.04906,41,618,0.03202,0.06611
1996,2nd Quintile,Urban regions,Inexpensive,0.20276,175,618,0.17104,0.23449
1996,2nd Quintile,Urban regions,Reasonable,0.29585,272,618,0.25984,0.33187
1996,2nd Quintile,Urban regions,Slightly Expensive,0.11416,130,618,0.08907,0.13925
1996,2nd Quintile,Rural regions,Inexpensive,0.12174,62,265,0.08230,0.16119
1996,2nd Quintile,Rural regions,Reasonable,0.26303,133,265,0.20992,0.31614
1996,2nd Quintile,Rural regions,Slightly Expensive,0.10707,70,265,0.06977,0.14436
1996,3rd Quintile,Urban regions,Very Inexpensive,0.05806,52,554,0.03857,0.07755
1996,3rd Quintile,Urban regions,Inexpensive,0.20483,158,554,0.17119,0.23846
1996,3rd Quintile,Urban regions,Reasonable,0.26465,249,554,0.22788,0.30142
1996,3rd Quintile,Urban regions,Slightly Expensive,0.10157,95,554,0.07639,0.12674
1996,3rd Quintile,Rural regions,Inexpensive,0.14319,68,219,0.09669,0.18969
1996,3rd Quintile,Rural regions,Reasonable,0.18240,114,219,0.13113,0.23366
1996,3rd Quintile,Rural regions,Slightly Expensive,0.06185,37,219,0.02988,0.09383
1996,4th Quintile,Urban regions,Very Inexpensive,0.06450,58,500,0.04294,0.08605
1996,4th Quintile,Urban regions,Inexpensive,0.16126,153,500,0.12899,0.19353
1996,4th Quintile,Urban regions,Reasonable,0.19957,211,500,0.16450,0.23464
1996,4th Quintile,Urban regions,Slightly Expensive,0.07463,78,500,0.05157,0.09768
1996,4th Quintile,Rural regions,Inexpensive,0.08955,36,112,0.03643,0.14267
1996,4th Quintile,Rural regions,Reasonable,0.17370,76,112,0.10322,0.24418
1996,5th Quintile,Urban regions,Very Inexpensive,0.05531,50,370,0.03199,0.07863
1996,5th Quintile,Urban regions,Inexpensive,0.11465,99,370,0.08214,0.14716
1996,5th Quintile,Urban regions,Reasonable,0.16171,154,370,0.12414,0.19928
1996,5th Quintile,Urban regions,Slightly Expensive,0.07458,67,370,0.04777,0.10138
1996,5th Quintile,Rural regions,Reasonable,0.12641,44,44,0.02709,0.22574
1997,1st Quintile,Urban regions,Very Inexpensive,0.05706,47,724,0.04015,0.07397
1997,1st Quintile,Urban regions,Inexpensive,0.19161,160,724,0.16293,0.22030
1997,1st Quintile,Urban regions,Reasonable,0.34181,311,724,0.30723,0.37638
1997,1st Quintile,Urban regions,Slightly Expensive,0.17593,166,724,0.14818,0.20369
1997,1st Quintile,Urban regions,Too Expensive,0.02397,40,724,0.01282,0.03512
1997,1st Quintile,Rural regions,Inexpensive,0.13216,63,277,0.09220,0.17211
1997,1st Quintile,Rural regions,Reasonable,0.28029,138,277,0.22730,0.33328
1997,1st Quintile,Rural regions,Slightly Expensive,0.12702,76,277,0.08773,0.16630
1997,2nd Quintile,Urban regions,Very Inexpensive,0.06080,41,635,0.04219,0.07940
1997,2nd Quintile,Urban regions,Inexpensive,0.18713,157,635,0.15677,0.21749
1997,2nd Quintile,Urban regions,Reasonable,0.30727,288,635,0.27135,0.34318
1997,2nd Quintile,Urban regions,Slightly Expensive,0.11666,118,635,0.09167,0.14164
1997,2nd Quintile,Urban regions,Too Expensive,0.02866,31,635,0.01567,0.04164
1997,2nd Quintile,Rural regions,Inexpensive,0.11672,57,266,0.07806,0.15538
1997,2nd Quintile,Rural regions,Reasonable,0.28855,151,266,0.23400,0.34310
1997,2nd Quintile,Rural regions,Slightly Expensive,0.08559,58,266,0.05191,0.11928
1997,3rd Quintile,Urban regions,Very Inexpensive,0.06194,54,552,0.04182,0.08207
1997,3rd Quintile,Urban regions,Inexpensive,0.16367,150,552,0.13278,0.19457
1997,3rd Quintile,Urban regions,Reasonable,0.27424,254,552,0.23699,0.31149
1997,3rd Quintile,Urban regions,Slightly Expensive,0.09957,94,552,0.07457,0.12457
1997,3rd Quintile,Rural regions,Inexpensive,0.10034,49,204,0.05901,0.14167
1997,3rd Quintile,Rural regions,Reasonable,0.19761,117,204,0.14283,0.25239
1997,3rd Quintile,Rural regions,Slightly Expensive,0.07026,38,204,0.03510,0.10542
1997,4th Quintile,Urban regions,Very Inexpensive,0.06456,58,497,0.04293,0.08618
1997,4th Quintile,Urban regions,Inexpensive,0.14249,135,497,0.11172,0.17325
1997,4th Quintile,Urban regions,Reasonable,0.21115,219,497,0.17523,0.24707
1997,4th Quintile,Urban regions,Slightly Expensive,0.08670,85,497,0.06194,0.11147
1997,4th Quintile,Rural regions,Inexpensive,0.10036,43,110,0.04395,0.15677
1997,4th Quintile,Rural regions,Reasonable,0.16881,67,110,0.09849,0.23913
1997,5th Quintile,Urban regions,Inexpensive,0.08774,84,311,0.05625,0.11924
1997,5th Quintile,Urban regions,Reasonable,0.19035,167,311,0.14665,0.23405
1997,5th Quintile,Urban regions,Slightly Expensive,0.07418,60,311,0.04501,0.10335
1997,5th Quintile,Rural regions,Reasonable,0.08326,37,37,-0.00699,0.17351
1998,1st Quintile,Urban regions,Very Inexpensive,0.06477,57,838,0.04810,0.08145
1998,1st Quintile,Urban regions,Inexpensive,0.20010,186,838,0.17300,0.22721
1998,1st Quintile,Urban regions,Reasonable,0.32789,345,838,0.29609,0.35969
1998,1st Quintile,Urban regions,Slightly Expensive,0.20545,214,838,0.17808,0.23282
1998,1st Quintile,Urban regions,Too Expensive,0.02917,36,838,0.01777,0.04057
1998,1st Quintile,Rural regions,Inexpensive,0.16282,89,330,0.12292,0.20271
1998,1st Quintile,Rural regions,Reasonable,0.30111,153,330,0.25154,0.35068
1998,1st Quintile,Rural regions,Slightly Expensive,0.14631,88,330,0.10812,0.18450
1998,2nd Quintile,Urban regions,Very Inexpensive,0.04615,39,667,0.03022,0.06209
1998,2nd Quintile,Urban regions,Inexpensive,0.17925,171,667,0.15012,0.20838
1998,2nd Quintile,Urban regions,Reasonable,0.29878,310,667,0.26402,0.33354
1998,2nd Quintile,Urban regions,Slightly Expensive,0.12684,147,667,0.10156,0.15211
1998,2nd Quintile,Rural regions,Inexpensive,0.11416,66,272,0.07630,0.15203
1998,2nd Quintile,Rural regions,Reasonable,0.25190,152,272,0.20022,0.30359
1998,2nd Quintile,Rural regions,Slightly Expensive,0.08526,54,272,0.05201,0.11851
1998,3rd Quintile,Urban regions,Very Inexpensive,0.04738,52,586,0.03016,0.06459
1998,3rd Quintile,Urban regions,Inexpensive,0.17886,180,586,0.14780,0.20992
1998,3rd Quintile,Urban regions,Reasonable,0.27420,272,586,0.23805,0.31035
1998,3rd Quintile,Urban regions,Slightly Expensive,0.08177,82,586,0.05957,0.10398
1998,3rd Quintile,Rural regions,Inexpensive,0.10512,57,224,0.06487,0.14538
1998,3rd Quintile,Rural regions,Reasonable,0.16954,110,224,0.12029,0.21878
1998,3rd Quintile,Rural regions,Slightly Expensive,0.08626,57,224,0.04942,0.12311
1998,4th Quintile,Urban regions,Very Inexpensive,0.05518,62,543,0.03596,0.07441
1998,4th Quintile,Urban regions,Inexpensive,0.15465,156,543,0.12421,0.18509
1998,4th Quintile,Urban regions,Reasonable,0.20867,218,543,0.17446,0.24288
1998,4th Quintile,Urban regions,Slightly Expensive,0.10332,107,543,0.07769,0.12894
1998,4th Quintile,Rural regions,Inexpensive,0.07662,43,129,0.03054,0.12269
1998,4th Quintile,Rural regions,Reasonable,0.17580,86,129,0.10986,0.24175
1998,5th Quintile,Urban regions,Very Inexpensive,0.03701,36,382,0.01805,0.05596
1998,5th Quintile,Urban regions,Inexpensive,0.08439,91,382,0.05648,0.11231
1998,5th Quintile,Urban regions,Reasonable,0.16847,166,382,0.13089,0.20606
1998,5th Quintile,Urban regions,Slightly Expensive,0.08237,89,382,0.05476,0.10997
1999,1st Quintile,Urban regions,Very Inexpensive,0.07179,58,826,0.05417,0.08940
1999,1st Quintile,Urban regions,Inexpensive,0.19286,182,826,0.16594,0.21978
1999,1st Quintile,Urban regions,Reasonable,0.35431,360,826,0.32168,0.38695
1999,1st Quintile,Urban regions,Slightly Expensive,0.19391,193,826,0.16693,0.22089
1999,1st Quintile,Urban regions,Too Expensive,0.02278,33,826,0.01260,0.03296
1999,1st Quintile,Rural regions,Inexpensive,0.13535,82,333,0.09855,0.17215
1999,1st Quintile,Rural regions,Reasonable,0.29652,150,333,0.24739,0.34565
1999,1st Quintile,Rural regions,Slightly Expensive,0.17031,101,333,0.12987,0.21074
1999,2nd Quintile,Urban regions,Very Inexpensive,0.07215,56,641,0.05210,0.09219
1999,2nd Quintile,Urban regions,Inexpensive,0.18223,166,641,0.15233,0.21214
1999,2nd Quintile,Urban regions,Reasonable,0.30303,303,641,0.26742,0.33863
1999,2nd Quintile,Urban regions,Slightly Expensive,0.11034,116,641,0.08606,0.13461
1999,2nd Quintile,Rural regions,Inexpensive,0.11150,67,282,0.07470,0.14830
1999,2nd Quintile,Rural regions,Reasonable,0.24097,146,282,0.19097,0.29098
1999,2nd Quintile,Rural regions,Slightly Expensive,0.11669,69,282,0.07915,0.15423
1999,3rd Quintile,Urban regions,Very Inexpensive,0.06035,48,562,0.04065,0.08006
1999,3rd Quintile,Urban regions,Inexpensive,0.15630,155,562,0.12625,0.18634
1999,3rd Quintile,Urban regions,Reasonable,0.27154,251,562,0.23474,0.30835
1999,3rd Quintile,Urban regions,Slightly Expensive,0.11284,108,562,0.08666,0.13902
1999,3rd Quintile,Rural regions,Inexpensive,0.10285,60,201,0.06075,0.14495
1999,3rd Quintile,Rural regions,Reasonable,0.18695,108,201,0.13291,0.24098
1999,3rd Quintile,Rural regions,Slightly Expensive,0.05191,33,201,0.02117,0.08266
1999,4th Quintile,Urban regions,Very Inexpensive,0.04852,50,491,0.02950,0.06755
1999,4th Quintile,Urban regions,Inexpensive,0.14263,133,491,0.11167,0.17360
1999,4th Quintile,Urban regions,Reasonable,0.22301,226,491,0.18615,0.25986
1999,4th Quintile,Urban regions,Slightly Expensive,0.08795,82,491,0.06287,0.11303
1999,4th Quintile,Rural regions,Inexpensive,0.08481,36,135,0.03764,0.13198
1999,4th Quintile,Rural regions,Reasonable,0.12129,61,135,0.06601,0.17656
1999,4th Quintile,Rural regions,Slightly Expensive,0.11288,38,135,0.05930,0.16646
1999,5th Quintile,Urban regions,Inexpensive,0.07363,85,329,0.04537,0.10190
1999,5th Quintile,Urban regions,Reasonable,0.17531,164,329,0.13416,0.21646
1999,5th Quintile,Urban regions,Slightly Expensive,0.08188,80,329,0.05221,0.11156
2000,1st Quintile,Urban regions,Very Inexpensive,0.05564,77,1298,0.04316,0.06811
2000,1st Quintile,Urban regions,Inexpensive,0.20211,318,1298,0.18025,0.22396
2000,1st Quintile,Urban regions,Reasonable,0.36161,586,1298,0.33546,0.38776
2000,1st Quintile,Urban regions,Slightly Expensive,0.15440,257,1298,0.13474,0.17407
2000,1st Quintile,Urban regions,Too Expensive,0.03332,60,1298,0.02355,0.04309
2000,1st Quintile,Rural regions,Very Inexpensive,0.04571,39,610,0.02913,0.06230
2000,1st Quintile,Rural regions,Inexpensive,0.18468,165,610,0.15386,0.21550
2000,1st Quintile,Rural regions,Reasonable,0.29492,262,610,0.25870,0.33114
2000,1st Quintile,Rural regions,Slightly Expensive,0.14654,144,610,0.11845,0.17463
2000,2nd Quintile,Urban regions,Very Inexpensive,0.04852,68,1107,0.03586,0.06118
2000,2nd Quintile,Urban regions,Inexpensive,0.18995,314,1107,0.16684,0.21307
2000,2nd Quintile,Urban regions,Reasonable,0.31063,506,1107,0.28336,0.33790
2000,2nd Quintile,Urban regions,Slightly Expensive,0.12160,219,1107,0.10233,0.14086
2000,2nd Quintile,Rural regions,Very Inexpensive,0.04917,48,484,0.02989,0.06845
2000,2nd Quintile,Rural regions,Inexpensive,0.13702,136,484,0.10635,0.16769
2000,2nd Quintile,Rural regions,Reasonable,0.24435,224,484,0.20603,0.28267
2000,2nd Quintile,Rural regions,Slightly Expensive,0.06871,76,484,0.04615,0.09127
2000,3rd Quintile,Urban regions,Very Inexpensive,0.04811,70,935,0.03439,0.06184
2000,3rd Quintile,Urban regions,Inexpensive,0.16290,249,935,0.13921,0.18658
2000,3rd Quintile,Urban regions,Reasonable,0.27854,440,935,0.24979,0.30729
2000,3rd Quintile,Urban regions,Slightly Expensive,0.11382,176,935,0.09345,0.13419
2000,3rd Quintile,Rural regions,Very Inexpensive,0.03897,37,356,0.01884,0.05910
2000,3rd Quintile,Rural regions,Inexpensive,0.10933,93,356,0.07687,0.14180
2000,3rd Quintile,Rural regions,Reasonable,0.15424,140,356,0.11667,0.19181
2000,3rd Quintile,Rural regions,Slightly Expensive,0.09771,86,356,0.06682,0.12860
2000,4th Quintile,Urban regions,Very Inexpensive,0.04935,82,799,0.03432,0.06438
2000,4th Quintile,Urban regions,Inexpensive,0.11547,201,799,0.09329,0.13764
2000,4th Quintile,Urban regions,Reasonable,0.22392,372,799,0.19499,0.25284
2000,4th Quintile,Urban regions,Slightly Expensive,0.08810,144,799,0.06844,0.10777
2000,4th Quintile,Rural regions,Very Inexpensive,0.04617,32,243,0.01973,0.07262
2000,4th Quintile,Rural regions,Inexpensive,0.07719,57,243,0.04356,0.11081
2000,4th Quintile,Rural regions,Reasonable,0.14786,110,243,0.10314,0.19258
2000,4th Quintile,Rural regions,Slightly Expensive,0.06286,44,243,0.03228,0.09344
2000,5th Quintile,Urban regions,Very Inexpensive,0.02552,48,606,0.01295,0.03808
2000,5th Quintile,Urban regions,Inexpensive,0.09842,168,606,0.07469,0.12216
2000,5th Quintile,Urban regions,Reasonable,0.16106,270,606,0.13177,0.19035
2000,5th Quintile,Urban regions,Slightly Expensive,0.07167,120,606,0.05111,0.09222
2000,5th Quintile,Rural regions,Reasonable,0.08929,46,46,0.00597,0.17261
2001,1st Quintile,Urban regions,Very Inexpensive,0.04684,64,1205,0.03490,0.05877
2001,1st Quintile,Urban regions,Inexpensive,0.20417,290,1205,0.18140,0.22694
2001,1st Quintile,Urban regions,Reasonable,0.38705,555,1205,0.35954,0.41456
2001,1st Quintile,Urban regions,Slightly Expensive,0.17480,257,1205,0.15335,0.19625
2001,1st Quintile,Urban regions,Too Expensive,0.02154,39,1205,0.01334,0.02974
2001,1st Quintile,Rural regions,Very Inexpensive,0.04972,37,506,0.03076,0.06868
2001,1st Quintile,Rural regions,Inexpensive,0.18185,137,506,0.14821,0.21549
2001,1st Quintile,Rural regions,Reasonable,0.28072,225,506,0.24153,0.31991
2001,1st Quintile,Rural regions,Slightly Expensive,0.12253,107,506,0.09393,0.15113
2001,2nd Quintile,Urban regions,Very Inexpensive,0.05062,65,991,0.03697,0.06428
2001,2nd Quintile,Urban regions,Inexpensive,0.19519,278,991,0.17050,0.21988
2001,2nd Quintile,Urban regions,Reasonable,0.31156,466,991,0.28271,0.34041
2001,2nd Quintile,Urban regions,Slightly Expensive,0.11804,182,991,0.09794,0.13814
2001,2nd Quintile,Rural regions,Very Inexpensive,0.04705,41,453,0.02753,0.06657
2001,2nd Quintile,Rural regions,Inexpensive,0.12393,110,453,0.09355,0.15431
2001,2nd Quintile,Rural regions,Reasonable,0.25346,223,453,0.21336,0.29356
2001,2nd Quintile,Rural regions,Slightly Expensive,0.07785,79,453,0.05315,0.10255
2001,3rd Quintile,Urban regions,Very Inexpensive,0.04427,64,859,0.03051,0.05804
2001,3rd Quintile,Urban regions,Inexpensive,0.14294,224,859,0.11952,0.16636
2001,3rd Quintile,Urban regions,Reasonable,0.27692,418,859,0.24698,0.30686
2001,3rd Quintile,Urban regions,Slightly Expensive,0.10068,153,859,0.08054,0.12081
2001,3rd Quintile,Rural regions,Inexpensive,0.10244,77,279,0.06679,0.13808
2001,3rd Quintile,Rural regions,Reasonable,0.19672,149,279,0.14999,0.24345
2001,3rd Quintile,Rural regions,Slightly Expensive,0.07391,53,279,0.04316,0.10467
2001,4th Quintile,Urban regions,Very Inexpensive,0.04398,69,714,0.02893,0.05904
2001,4th Quintile,Urban regions,Inexpensive,0.12675,197,714,0.10233,0.15117
2001,4th Quintile,Urban regions,Reasonable,0.22193,334,714,0.19142,0.25243
2001,4th Quintile,Urban regions,Slightly Expensive,0.07691,114,714,0.05736,0.09647
2001,4th Quintile,Rural regions,Inexpensive,0.07529,54,193,0.03797,0.11262
2001,4th Quintile,Rural regions,Reasonable,0.13752,96,193,0.08881,0.18624
2001,4th Quintile,Rural regions,Slightly Expensive,0.06392,43,193,0.02932,0.09852
2001,5th Quintile,Urban regions,Very Inexpensive,0.03002,48,557,0.01584,0.04421
2001,5th Quintile,Urban regions,Inexpensive,0.08423,127,557,0.06114,0.10731
2001,5th Quintile,Urban regions,Reasonable,0.17157,274,557,0.14024,0.20291
2001,5th Quintile,Urban regions,Slightly Expensive,0.07455,108,557,0.05272,0.09639
2001,5th Quintile,Rural regions,Reasonable,0.09775,46,46,0.01098,0.18451
2002,1st Quintile,Urban regions,Very Inexpensive,0.04710,60,1081,0.03446,0.05973
2002,1st Quintile,Urban regions,Inexpensive,0.20358,265,1081,0.17957,0.22760
2002,1st Quintile,Urban regions,Reasonable,0.33013,455,1081,0.30208,0.35817
2002,1st Quintile,Urban regions,Slightly Expensive,0.17761,244,1081,0.15481,0.20040
2002,1st Quintile,Urban regions,Too Expensive,0.04859,57,1081,0.03577,0.06141
2002,1st Quintile,Rural regions,Inexpensive,0.16962,138,483,0.13611,0.20312
2002,1st Quintile,Rural regions,Reasonable,0.30832,229,483,0.26709,0.34955
2002,1st Quintile,Rural regions,Slightly Expensive,0.13269,116,483,0.10240,0.16297
2002,2nd Quintile,Urban regions,Very Inexpensive,0.04841,64,882,0.03424,0.06259
2002,2nd Quintile,Urban regions,Inexpensive,0.17265,246,882,0.14769,0.19761
2002,2nd Quintile,Urban regions,Reasonable,0.30478,417,882,0.27438,0.33517
2002,2nd Quintile,Urban regions,Slightly Expensive,0.11833,155,882,0.09700,0.13966
2002,2nd Quintile,Rural regions,Inexpensive,0.12008,102,376,0.08718,0.15298
2002,2nd Quintile,Rural regions,Reasonable,0.22831,194,376,0.18583,0.27080
2002,2nd Quintile,Rural regions,Slightly Expensive,0.09700,80,376,0.06704,0.12695
2002,3rd Quintile,Urban regions,Very Inexpensive,0.04458,59,834,0.03056,0.05859
2002,3rd Quintile,Urban regions,Inexpensive,0.14939,210,834,0.12519,0.17360
2002,3rd Quintile,Urban regions,Reasonable,0.29162,415,834,0.26075,0.32248
2002,3rd Quintile,Urban regions,Slightly Expensive,0.09808,150,834,0.07788,0.11828
2002,3rd Quintile,Rural regions,Inexpensive,0.08829,73,260,0.05373,0.12284
2002,3rd Quintile,Rural regions,Reasonable,0.19623,133,260,0.14787,0.24460
2002,3rd Quintile,Rural regions,Slightly Expensive,0.06771,54,260,0.03711,0.09830
2002,4th Quintile,Urban regions,Very Inexpensive,0.04463,67,697,0.02929,0.05997
2002,4th Quintile,Urban regions,Inexpensive,0.11889,173,697,0.09485,0.14294
2002,4th Quintile,Urban regions,Reasonable,0.22471,341,697,0.19370,0.25572
2002,4th Quintile,Urban regions,Slightly Expensive,0.07943,116,697,0.05934,0.09952
2002,4th Quintile,Rural regions,Inexpensive,0.10093,70,221,0.06112,0.14073
2002,4th Quintile,Rural regions,Reasonable,0.13418,107,221,0.08914,0.17922
2002,4th Quintile,Rural regions,Slightly Expensive,0.06380,44,221,0.03151,0.09610
2002,5th Quintile,Urban regions,Very Inexpensive,0.03694,82,758,0.02350,0.05037
2002,5th Quintile,Urban regions,Inexpensive,0.08207,189,758,0.06252,0.10163
2002,5th Quintile,Urban regions,Reasonable,0.18051,376,758,0.15311,0.20791
2002,5th Quintile,Urban regions,Slightly Expensive,0.05570,111,758,0.03936,0.07204
2002,5th Quintile,Rural regions,Inexpensive,0.05721,33,97,0.01075,0.10367
2002,5th Quintile,Rural regions,Reasonable,0.09870,64,97,0.03904,0.15836
2005,1st Quintile,Urban regions,Very Inexpensive,0.03512,44,1066,0.02406,0.04617
2005,1st Quintile,Urban regions,Inexpensive,0.20798,254,1066,0.18361,0.23236
2005,1st Quintile,Urban regions,Reasonable,0.37632,484,1066,0.34722,0.40542
2005,1st Quintile,Urban regions,Slightly Expensive,0.16867,239,1066,0.14618,0.19116
2005,1st Quintile,Urban regions,Too Expensive,0.04391,45,1066,0.03160,0.05621
2005,1st Quintile,Rural regions,Inexpensive,0.14382,111,451,0.11139,0.17624
2005,1st Quintile,Rural regions,Reasonable,0.33720,236,451,0.29352,0.38088
2005,1st Quintile,Rural regions,Slightly Expensive,0.14651,104,451,0.11384,0.17918
2005,2nd Quintile,Urban regions,Very Inexpensive,0.04839,56,860,0.03404,0.06274
2005,2nd Quintile,Urban regions,Inexpensive,0.16395,195,860,0.13919,0.18871
2005,2nd Quintile,Urban regions,Reasonable,0.33276,424,860,0.30125,0.36427
2005,2nd Quintile,Urban regions,Slightly Expensive,0.12170,154,860,0.09984,0.14357
2005,2nd Quintile,Urban regions,Too Expensive,0.02280,31,860,0.01282,0.03278
2005,2nd Quintile,Rural regions,Very Inexpensive,0.04999,32,350,0.02712,0.07285
2005,2nd Quintile,Rural regions,Inexpensive,0.12977,94,350,0.09451,0.16503
2005,2nd Quintile,Rural regions,Reasonable,0.20948,164,350,0.16679,0.25218
2005,2nd Quintile,Rural regions,Slightly Expensive,0.07006,60,350,0.04328,0.09684
2005,3rd Quintile,Urban regions,Very Inexpensive,0.03245,46,722,0.01951,0.04538
2005,3rd Quintile,Urban regions,Inexpensive,0.15774,188,722,0.13114,0.18435
2005,3rd Quintile,Urban regions,Reasonable,0.28772,366,722,0.25467,0.32076
2005,3rd Quintile,Urban regions,Slightly Expensive,0.09803,122,722,0.07633,0.11974
2005,3rd Quintile,Rural regions,Inexpensive,0.06363,52,224,0.03159,0.09566
2005,3rd Quintile,Rural regions,Reasonable,0.17152,120,224,0.12205,0.22100
2005,3rd Quintile,Rural regions,Slightly Expensive,0.07884,52,224,0.04347,0.11421
2005,4th Quintile,Urban regions,Very Inexpensive,0.02869,38,623,0.01557,0.04180
2005,4th Quintile,Urban regions,Inexpensive,0.10421,144,623,0.08019,0.12822
2005,4th Quintile,Urban regions,Reasonable,0.24049,332,623,0.20691,0.27408
2005,4th Quintile,Urban regions,Slightly Expensive,0.08428,109,623,0.06245,0.10612
2005,4th Quintile,Rural regions,Inexpensive,0.07738,42,177,0.03791,0.11686
2005,4th Quintile,Rural regions,Reasonable,0.14120,96,177,0.08975,0.19265
2005,4th Quintile,Rural regions,Slightly Expensive,0.05870,39,177,0.02397,0.09343
2005,5th Quintile,Urban regions,Very Inexpensive,0.02415,50,661,0.01244,0.03586
2005,5th Quintile,Urban regions,Inexpensive,0.09029,159,661,0.06842,0.11215
2005,5th Quintile,Urban regions,Reasonable,0.19931,342,661,0.16883,0.22979
2005,5th Quintile,Urban regions,Slightly Expensive,0.06041,110,661,0.04224,0.07859
2005,5th Quintile,Rural regions,Reasonable,0.09856,56,56,0.01979,0.17734
2006,1st Quintile,Urban regions,Very Inexpensive,0.03416,49,1122,0.02353,0.04480
2006,1st Quintile,Urban regions,Inexpensive,0.19874,260,1122,0.17538,0.22210
2006,1st Quintile,Urban regions,Reasonable,0.39711,523,1122,0.36846,0.42575
2006,1st Quintile,Urban regions,Slightly Expensive,0.17871,240,1122,0.15629,0.20114
2006,1st Quintile,Urban regions,Too Expensive,0.04409,50,1122,0.03207,0.05611
2006,1st Quintile,Rural regions,Very Inexpensive,0.04389,32,523,0.02632,0.06146
2006,1st Quintile,Rural regions,Inexpensive,0.15014,124,523,0.11950,0.18079
2006,1st Quintile,Rural regions,Reasonable,0.32634,244,523,0.28612,0.36656
2006,1st Quintile,Rural regions,Slightly Expensive,0.14642,123,523,0.11610,0.17675
2006,2nd Quintile,Urban regions,Very Inexpensive,0.05089,65,856,0.03616,0.06562
2006,2nd Quintile,Urban regions,Inexpensive,0.17636,226,856,0.15081,0.20191
2006,2nd Quintile,Urban regions,Reasonable,0.30611,393,856,0.27522,0.33701
2006,2nd Quintile,Urban regions,Slightly Expensive,0.13522,172,856,0.11229,0.15814
2006,2nd Quintile,Rural regions,Inexpensive,0.13773,121,405,0.10412,0.17133
2006,2nd Quintile,Rural regions,Reasonable,0.27211,213,405,0.22871,0.31550
2006,2nd Quintile,Rural regions,Slightly Expensive,0.08014,71,405,0.05367,0.10662
2006,3rd Quintile,Urban regions,Very Inexpensive,0.03532,52,781,0.02237,0.04828
2006,3rd Quintile,Urban regions,Inexpensive,0.14142,200,781,0.11697,0.16588
2006,3rd Quintile,Urban regions,Reasonable,0.26655,381,781,0.23552,0.29758
2006,3rd Quintile,Urban regions,Slightly Expensive,0.11547,148,781,0.09304,0.13790
2006,3rd Quintile,Rural regions,Inexpensive,0.09139,73,267,0.05676,0.12602
2006,3rd Quintile,Rural regions,Reasonable,0.17315,143,267,0.12768,0.21862
2006,3rd Quintile,Rural regions,Slightly Expensive,0.06536,51,267,0.03566,0.09507
2006,4th Quintile,Urban regions,Very Inexpensive,0.02875,39,702,0.01638,0.04112
2006,4th Quintile,Urban regions,Inexpensive,0.10777,164,702,0.08482,0.13073
2006,4th Quintile,Urban regions,Reasonable,0.22720,356,702,0.19618,0.25822
2006,4th Quintile,Urban regions,Slightly Expensive,0.10096,143,702,0.07866,0.12326
2006,4th Quintile,Rural regions,Inexpensive,0.09212,61,169,0.04839,0.13585
2006,4th Quintile,Rural regions,Reasonable,0.10710,74,169,0.06034,0.15387
2006,4th Quintile,Rural regions,Slightly Expensive,0.05123,34,169,0.01789,0.08456
2006,5th Quintile,Urban regions,Very Inexpensive,0.02157,45,674,0.01060,0.03255
2006,5th Quintile,Urban regions,Inexpensive,0.08990,158,674,0.06829,0.11151
2006,5th Quintile,Urban regions,Reasonable,0.20207,355,674,0.17173,0.23240
2006,5th Quintile,Urban regions,Slightly Expensive,0.06291,116,674,0.04457,0.08126
2006,5th Quintile,Rural regions,Inexpensive,0.06855,35,105,0.01998,0.11711
2006,5th Quintile,Rural regions,Reasonable,0.09094,70,105,0.03568,0.14621
2007,1st Quintile,Urban regions,Very Inexpensive,0.04729,62,1033,0.03434,0.06024
2007,1st Quintile,Urban regions,Inexpensive,0.16485,216,1033,0.14221,0.18749
2007,1st Quintile,Urban regions,Reasonable,0.40126,495,1033,0.37135,0.43116
2007,1st Quintile,Urban regions,Slightly Expensive,0.16819,207,1033,0.14537,0.19101
2007,1st Quintile,Urban regions,Too Expensive,0.05469,53,1033,0.04081,0.06856
