year,hhtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Couple with children,Very Inexpensive,0.02639,82,1272,0.01758,0.03520
2007,Couple with children,Inexpensive,0.09314,305,1272,0.07716,0.10912
2007,Couple with children,Reasonable,0.18304,583,1272,0.16178,0.20430
2007,Couple with children,Slightly Expensive,0.08703,258,1272,0.07153,0.10252
2007,Couple with children,Too Expensive,0.01761,44,1272,0.01038,0.02485
2008,Single-person household,Very Inexpensive,0.04883,149,1903,0.03915,0.05852
2008,Single-person household,Inexpensive,0.16214,465,1903,0.14557,0.17870
2008,Single-person household,Reasonable,0.29814,908,1903,0.27758,0.31870
2008,Single-person household,Slightly Expensive,0.11549,327,1903,0.10112,0.12985
2008,Single-person household,Too Expensive,0.01874,54,1903,0.01264,0.02483
2008,Couple without children,Very Inexpensive,0.02373,90,1509,0.01605,0.03141
2008,Couple without children,Inexpensive,0.11216,383,1509,0.09623,0.12809
2008,Couple without children,Reasonable,0.20857,731,1509,0.18807,0.22908
2008,Couple without children,Slightly Expensive,0.07643,272,1509,0.06302,0.08984
2008,Couple without children,Too Expensive,0.00882,33,1509,0.00410,0.01354
2008,Single parent,Inexpensive,0.15158,106,418,0.11716,0.18600
2008,Single parent,Reasonable,0.31058,210,418,0.26617,0.35500
2008,Single parent,Slightly Expensive,0.18447,102,418,0.14725,0.22170
2008,Couple with children,Very Inexpensive,0.03066,84,1123,0.02057,0.04074
2008,Couple with children,Inexpensive,0.08697,276,1123,0.07048,0.10346
2008,Couple with children,Reasonable,0.17311,500,1123,0.15097,0.19525
2008,Couple with children,Slightly Expensive,0.08360,226,1123,0.06741,0.09980
2008,Couple with children,Too Expensive,0.01376,37,1123,0.00694,0.02057
2009,Single-person household,Very Inexpensive,0.04398,135,1814,0.03454,0.05342
2009,Single-person household,Inexpensive,0.16313,467,1814,0.14612,0.18014
2009,Single-person household,Reasonable,0.29681,857,1814,0.27578,0.31783
2009,Single-person household,Slightly Expensive,0.11748,310,1814,0.10266,0.13231
2009,Single-person household,Too Expensive,0.01724,45,1814,0.01125,0.02323
2009,Couple without children,Very Inexpensive,0.02704,99,1429,0.01863,0.03546
2009,Couple without children,Inexpensive,0.10001,353,1429,0.08445,0.11557
2009,Couple without children,Reasonable,0.19783,676,1429,0.17717,0.21849
2009,Couple without children,Slightly Expensive,0.08169,269,1429,0.06749,0.09590
2009,Couple without children,Too Expensive,0.00942,32,1429,0.00441,0.01442
2009,Single parent,Inexpensive,0.16403,102,389,0.12718,0.20088
2009,Single parent,Reasonable,0.32461,196,389,0.27802,0.37120
2009,Single parent,Slightly Expensive,0.17436,91,389,0.13660,0.21211
2009,Couple with children,Very Inexpensive,0.02784,72,1024,0.01776,0.03792
2009,Couple with children,Inexpensive,0.07730,235,1024,0.06093,0.09366
2009,Couple with children,Reasonable,0.18586,482,1024,0.16202,0.20970
2009,Couple with children,Slightly Expensive,0.06547,204,1024,0.05031,0.08062
2009,Couple with children,Too Expensive,0.01192,31,1024,0.00527,0.01857
2010,Single-person household,Very Inexpensive,0.05070,129,1638,0.04007,0.06133
2010,Single-person household,Inexpensive,0.14564,416,1638,0.12855,0.16273
2010,Single-person household,Reasonable,0.29862,810,1638,0.27645,0.32079
2010,Single-person household,Slightly Expensive,0.11470,283,1638,0.09926,0.13013
2010,Couple without children,Very Inexpensive,0.02444,90,1327,0.01613,0.03275
2010,Couple without children,Inexpensive,0.10836,362,1327,0.09163,0.12509
2010,Couple without children,Reasonable,0.18768,625,1327,0.16666,0.20869
2010,Couple without children,Slightly Expensive,0.08227,250,1327,0.06748,0.09706
2010,Single parent,Very Inexpensive,0.06176,111,1392,0.04911,0.07442
2010,Single parent,Inexpensive,0.16444,345,1392,0.14496,0.18392
2010,Single parent,Reasonable,0.30781,575,1392,0.28355,0.33207
2010,Single parent,Slightly Expensive,0.17528,297,1392,0.15530,0.19526
2010,Single parent,Too Expensive,0.02245,64,1392,0.01467,0.03024
2010,Couple with children,Very Inexpensive,0.03057,212,2541,0.02387,0.03726
2010,Couple with children,Inexpensive,0.07974,628,2541,0.06920,0.09027
2010,Couple with children,Reasonable,0.16789,1121,2541,0.15335,0.18242
2010,Couple with children,Slightly Expensive,0.07584,486,2541,0.06554,0.08614
2010,Couple with children,Too Expensive,0.01350,94,2541,0.00901,0.01798
2011,Single-person household,Very Inexpensive,0.04578,163,2253,0.03715,0.05441
2011,Single-person household,Inexpensive,0.15762,575,2253,0.14257,0.17267
2011,Single-person household,Reasonable,0.29335,1055,2253,0.27454,0.31215
2011,Single-person household,Slightly Expensive,0.11433,395,2253,0.10119,0.12747
2011,Single-person household,Too Expensive,0.01665,65,2253,0.01137,0.02194
2011,Couple without children,Very Inexpensive,0.03021,134,1735,0.02216,0.03827
2011,Couple without children,Inexpensive,0.09678,411,1735,0.08286,0.11069
2011,Couple without children,Reasonable,0.20006,868,1735,0.18123,0.21889
2011,Couple without children,Slightly Expensive,0.06607,288,1735,0.05438,0.07776
2011,Couple without children,Too Expensive,0.00759,34,1735,0.00350,0.01167
2011,Single parent,Very Inexpensive,0.04894,141,1737,0.03880,0.05909
2011,Single parent,Inexpensive,0.16999,417,1737,0.15232,0.18766
2011,Single parent,Reasonable,0.30948,730,1737,0.28773,0.33123
2011,Single parent,Slightly Expensive,0.15640,371,1737,0.13931,0.17349
2011,Single parent,Too Expensive,0.02773,78,1737,0.02001,0.03546
2011,Couple with children,Very Inexpensive,0.03430,229,2536,0.02722,0.04139
2011,Couple with children,Inexpensive,0.08792,649,2536,0.07689,0.09894
2011,Couple with children,Reasonable,0.16731,1111,2536,0.15278,0.18184
2011,Couple with children,Slightly Expensive,0.06809,463,2536,0.05828,0.07789
2011,Couple with children,Too Expensive,0.01095,84,2536,0.00690,0.01500
2012,Single-person household,Very Inexpensive,0.05212,189,2404,0.04323,0.06100
2012,Single-person household,Inexpensive,0.16338,644,2404,0.14860,0.17816
2012,Single-person household,Reasonable,0.30064,1134,2404,0.28231,0.31898
2012,Single-person household,Slightly Expensive,0.10825,380,2404,0.09582,0.12067
2012,Single-person household,Too Expensive,0.01635,57,2404,0.01128,0.02142
2012,Couple without children,Very Inexpensive,0.02724,119,1744,0.01960,0.03488
2012,Couple without children,Inexpensive,0.10146,471,1744,0.08729,0.11564
2012,Couple without children,Reasonable,0.19943,852,1744,0.18067,0.21819
2012,Couple without children,Slightly Expensive,0.06526,268,1744,0.05366,0.07685
2012,Couple without children,Too Expensive,0.00580,34,1744,0.00224,0.00937
2012,Single parent,Very Inexpensive,0.05232,128,1636,0.04152,0.06311
2012,Single parent,Inexpensive,0.19556,441,1636,0.17634,0.21479
2012,Single parent,Reasonable,0.28792,678,1636,0.26597,0.30987
2012,Single parent,Slightly Expensive,0.14595,310,1636,0.12883,0.16306
2012,Single parent,Too Expensive,0.03081,79,1636,0.02243,0.03919
2012,Couple with children,Very Inexpensive,0.02403,181,2321,0.01780,0.03027
2012,Couple with children,Inexpensive,0.08617,605,2321,0.07475,0.09758
2012,Couple with children,Reasonable,0.16992,1049,2321,0.15464,0.18520
2012,Couple with children,Slightly Expensive,0.06996,399,2321,0.05958,0.08034
2012,Couple with children,Too Expensive,0.01418,87,2321,0.00937,0.01899
2013,Single-person household,Very Inexpensive,0.05066,206,2594,0.04222,0.05910
2013,Single-person household,Inexpensive,0.17088,698,2594,0.15639,0.18537
2013,Single-person household,Reasonable,0.30000,1226,2594,0.28236,0.31764
2013,Single-person household,Slightly Expensive,0.09772,392,2594,0.08629,0.10915
2013,Single-person household,Too Expensive,0.01598,72,2594,0.01115,0.02080
2013,Couple without children,Very Inexpensive,0.02485,141,1983,0.01800,0.03170
2013,Couple without children,Inexpensive,0.11454,542,1983,0.10052,0.12856
2013,Couple without children,Reasonable,0.18085,949,1983,0.16391,0.19780
2013,Couple without children,Slightly Expensive,0.06397,316,1983,0.05319,0.07474
2013,Couple without children,Too Expensive,0.00484,35,1983,0.00178,0.00789
2013,Single parent,Very Inexpensive,0.06143,126,1708,0.05004,0.07282
2013,Single parent,Inexpensive,0.15965,410,1708,0.14227,0.17702
2013,Single parent,Reasonable,0.31568,754,1708,0.29363,0.33773
2013,Single parent,Slightly Expensive,0.13831,344,1708,0.12193,0.15468
2013,Single parent,Too Expensive,0.02950,74,1708,0.02148,0.03753
2013,Couple with children,Very Inexpensive,0.03079,229,3078,0.02469,0.03689
2013,Couple with children,Inexpensive,0.09193,760,3078,0.08172,0.10213
2013,Couple with children,Reasonable,0.18016,1404,3078,0.16658,0.19374
2013,Couple with children,Slightly Expensive,0.06786,557,3078,0.05897,0.07674
2013,Couple with children,Too Expensive,0.01309,128,3078,0.00908,0.01711
2013,Other Combinations,Inexpensive,0.11523,56,207,0.07163,0.15883
2013,Other Combinations,Reasonable,0.25607,100,207,0.19647,0.31568
2013,Other Combinations,Slightly Expensive,0.10170,51,207,0.06043,0.14298
2014,Single-person household,Very Inexpensive,0.05715,237,2442,0.04794,0.06635
2014,Single-person household,Inexpensive,0.18236,683,2442,0.16705,0.19768
2014,Single-person household,Reasonable,0.29719,1111,2442,0.27906,0.31532
2014,Single-person household,Slightly Expensive,0.09981,361,2442,0.08792,0.11170
2014,Single-person household,Too Expensive,0.01437,50,2442,0.00965,0.01909
2014,Couple without children,Very Inexpensive,0.03206,170,1902,0.02414,0.03998
2014,Couple without children,Inexpensive,0.12151,561,1902,0.10682,0.13620
2014,Couple without children,Reasonable,0.18016,838,1902,0.16289,0.19744
2014,Couple without children,Slightly Expensive,0.06929,297,1902,0.05788,0.08071
2014,Couple without children,Too Expensive,0.00642,36,1902,0.00283,0.01001
2014,Single parent,Very Inexpensive,0.06201,110,1360,0.04919,0.07483
2014,Single parent,Inexpensive,0.17035,329,1360,0.15036,0.19034
2014,Single parent,Reasonable,0.29316,545,1360,0.26896,0.31736
2014,Single parent,Slightly Expensive,0.16169,313,1360,0.14211,0.18126
2014,Single parent,Too Expensive,0.03167,63,1360,0.02236,0.04098
2014,Couple with children,Very Inexpensive,0.03670,212,2569,0.02943,0.04397
2014,Couple with children,Inexpensive,0.09444,631,2569,0.08313,0.10576
2014,Couple with children,Reasonable,0.16970,1163,2569,0.15518,0.18422
2014,Couple with children,Slightly Expensive,0.07197,472,2569,0.06198,0.08197
2014,Couple with children,Too Expensive,0.01155,91,2569,0.00742,0.01568
2014,Other Combinations,Inexpensive,0.12797,36,156,0.07538,0.18057
2014,Other Combinations,Reasonable,0.28897,84,156,0.21761,0.36034
2014,Other Combinations,Slightly Expensive,0.08500,36,156,0.04109,0.12890
