year,hhtyp,sampreg,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Single-person household,West,Reasonable,0.31036,765,1632,0.28791,0.33282
2000,Single-person household,West,Slightly Expensive,0.10563,260,1632,0.09071,0.12055
2000,Single-person household,West,Too Expensive,0.01321,34,1632,0.00767,0.01876
2000,Single-person household,East,Very Inexpensive,0.06130,49,560,0.04141,0.08118
2000,Single-person household,East,Inexpensive,0.18184,139,560,0.14987,0.21382
2000,Single-person household,East,Reasonable,0.33600,247,560,0.29684,0.37515
2000,Single-person household,East,Slightly Expensive,0.16233,125,560,0.13176,0.19289
2000,Couple without children,West,Very Inexpensive,0.03333,100,1288,0.02352,0.04313
2000,Couple without children,West,Inexpensive,0.11992,369,1288,0.10217,0.13767
2000,Couple without children,West,Reasonable,0.18871,578,1288,0.16733,0.21009
2000,Couple without children,West,Slightly Expensive,0.07668,209,1288,0.06214,0.09122
2000,Couple without children,West,Too Expensive,0.01187,32,1288,0.00595,0.01778
2000,Couple without children,East,Very Inexpensive,0.03099,32,550,0.01650,0.04549
2000,Couple without children,East,Inexpensive,0.16262,158,550,0.13175,0.19349
2000,Couple without children,East,Reasonable,0.25896,245,550,0.22231,0.29560
2000,Couple without children,East,Slightly Expensive,0.11798,115,550,0.09100,0.14496
2000,Single parent,West,Inexpensive,0.14387,76,338,0.10640,0.18134
2000,Single parent,West,Reasonable,0.32619,183,338,0.27613,0.37624
2000,Single parent,West,Slightly Expensive,0.14610,79,338,0.10839,0.18381
2000,Single parent,East,Inexpensive,0.18450,35,141,0.12025,0.24876
2000,Single parent,East,Reasonable,0.24802,53,141,0.17648,0.31956
2000,Single parent,East,Slightly Expensive,0.27520,53,141,0.20122,0.34918
2000,Couple with children,West,Very Inexpensive,0.03496,109,1498,0.02565,0.04426
2000,Couple with children,West,Inexpensive,0.10689,380,1498,0.09123,0.12254
2000,Couple with children,West,Reasonable,0.17972,657,1498,0.16027,0.19917
2000,Couple with children,West,Slightly Expensive,0.07933,299,1498,0.06564,0.09302
2000,Couple with children,West,Too Expensive,0.01593,53,1498,0.00959,0.02227
2000,Couple with children,East,Very Inexpensive,0.03884,38,447,0.02090,0.05677
2000,Couple with children,East,Inexpensive,0.12189,119,447,0.09153,0.15225
2000,Couple with children,East,Reasonable,0.18257,176,447,0.14671,0.21842
2000,Couple with children,East,Slightly Expensive,0.11245,114,447,0.08313,0.14177
2001,Single-person household,West,Very Inexpensive,0.05424,115,1417,0.04245,0.06604
2001,Single-person household,West,Inexpensive,0.17193,374,1417,0.15228,0.19158
2001,Single-person household,West,Reasonable,0.30710,691,1417,0.28307,0.33113
2001,Single-person household,West,Slightly Expensive,0.10634,237,1417,0.09028,0.12240
2001,Single-person household,East,Very Inexpensive,0.05943,41,515,0.03899,0.07987
2001,Single-person household,East,Inexpensive,0.21175,145,515,0.17643,0.24707
2001,Single-person household,East,Reasonable,0.32836,227,515,0.28776,0.36896
2001,Single-person household,East,Slightly Expensive,0.13953,102,515,0.10957,0.16948
2001,Couple without children,West,Very Inexpensive,0.03368,99,1148,0.02324,0.04412
2001,Couple without children,West,Inexpensive,0.10964,321,1148,0.09155,0.12772
2001,Couple without children,West,Reasonable,0.19920,543,1148,0.17608,0.22231
2001,Couple without children,West,Slightly Expensive,0.07638,185,1148,0.06101,0.09175
2001,Couple without children,East,Very Inexpensive,0.03554,37,526,0.01970,0.05138
2001,Couple without children,East,Inexpensive,0.15379,139,526,0.12293,0.18465
2001,Couple without children,East,Reasonable,0.26424,240,526,0.22653,0.30196
2001,Couple without children,East,Slightly Expensive,0.11909,110,526,0.09138,0.14680
2001,Single parent,West,Inexpensive,0.14963,74,318,0.11036,0.18890
2001,Single parent,West,Reasonable,0.32630,164,318,0.27469,0.37791
2001,Single parent,West,Slightly Expensive,0.15415,80,318,0.11440,0.19390
2001,Single parent,East,Inexpensive,0.17916,33,131,0.11324,0.24509
2001,Single parent,East,Reasonable,0.30198,60,131,0.22306,0.38090
2001,Single parent,East,Slightly Expensive,0.22889,38,131,0.15667,0.30111
2001,Couple with children,West,Very Inexpensive,0.03419,105,1340,0.02446,0.04393
2001,Couple with children,West,Inexpensive,0.10040,323,1340,0.08430,0.11650
2001,Couple with children,West,Reasonable,0.19097,628,1340,0.16991,0.21202
2001,Couple with children,West,Slightly Expensive,0.07487,244,1340,0.06077,0.08896
2001,Couple with children,West,Too Expensive,0.01186,40,1340,0.00606,0.01766
2001,Couple with children,East,Inexpensive,0.10325,96,372,0.07229,0.13422
2001,Couple with children,East,Reasonable,0.21721,187,372,0.17525,0.25917
2001,Couple with children,East,Slightly Expensive,0.09854,89,372,0.06821,0.12887
2002,Single-person household,West,Very Inexpensive,0.05895,125,1440,0.04678,0.07112
2002,Single-person household,West,Inexpensive,0.16127,365,1440,0.14227,0.18027
2002,Single-person household,West,Reasonable,0.29724,661,1440,0.27362,0.32085
2002,Single-person household,West,Slightly Expensive,0.10665,246,1440,0.09070,0.12260
2002,Single-person household,West,Too Expensive,0.02131,43,1440,0.01385,0.02878
2002,Single-person household,East,Very Inexpensive,0.04362,35,531,0.02623,0.06100
2002,Single-person household,East,Inexpensive,0.21803,158,531,0.18288,0.25319
2002,Single-person household,East,Reasonable,0.35768,245,531,0.31688,0.39849
2002,Single-person household,East,Slightly Expensive,0.12357,93,531,0.09555,0.15158
2002,Couple without children,West,Very Inexpensive,0.03122,100,1173,0.02127,0.04118
2002,Couple without children,West,Inexpensive,0.11168,329,1173,0.09365,0.12972
2002,Couple without children,West,Reasonable,0.18391,533,1173,0.16173,0.20609
2002,Couple without children,West,Slightly Expensive,0.07877,211,1173,0.06335,0.09420
2002,Couple without children,East,Inexpensive,0.15874,155,486,0.12621,0.19126
2002,Couple without children,East,Reasonable,0.26960,242,486,0.23011,0.30909
2002,Couple without children,East,Slightly Expensive,0.10273,89,486,0.07571,0.12975
2002,Single parent,West,Inexpensive,0.14102,68,308,0.10209,0.17996
2002,Single parent,West,Reasonable,0.30458,163,308,0.25310,0.35606
2002,Single parent,West,Slightly Expensive,0.16087,77,308,0.11977,0.20197
2002,Single parent,East,Reasonable,0.29761,58,100,0.20755,0.38768
2002,Single parent,East,Slightly Expensive,0.26514,42,100,0.17819,0.35209
2002,Couple with children,West,Very Inexpensive,0.03025,96,1274,0.02084,0.03966
2002,Couple with children,West,Inexpensive,0.09345,292,1274,0.07746,0.10944
2002,Couple with children,West,Reasonable,0.19316,615,1274,0.17147,0.21485
2002,Couple with children,West,Slightly Expensive,0.07254,229,1274,0.05829,0.08679
2002,Couple with children,West,Too Expensive,0.01549,42,1274,0.00871,0.02228
2002,Couple with children,East,Inexpensive,0.10991,94,353,0.07723,0.14258
2002,Couple with children,East,Reasonable,0.20381,169,353,0.16172,0.24589
2002,Couple with children,East,Slightly Expensive,0.10889,90,353,0.07635,0.14143
2005,Single-person household,West,Very Inexpensive,0.03610,91,1368,0.02621,0.04599
2005,Single-person household,West,Inexpensive,0.16304,355,1368,0.14345,0.18262
2005,Single-person household,West,Reasonable,0.30019,644,1368,0.27589,0.32449
2005,Single-person household,West,Slightly Expensive,0.11181,241,1368,0.09511,0.12852
2005,Single-person household,West,Too Expensive,0.01687,37,1368,0.01004,0.02370
2005,Single-person household,East,Very Inexpensive,0.04073,31,519,0.02371,0.05775
2005,Single-person household,East,Inexpensive,0.18781,131,519,0.15418,0.22144
2005,Single-person household,East,Reasonable,0.38562,263,519,0.34370,0.42754
2005,Single-person household,East,Slightly Expensive,0.11893,94,519,0.09106,0.14681
2005,Couple without children,West,Very Inexpensive,0.03527,91,1105,0.02439,0.04615
2005,Couple without children,West,Inexpensive,0.10131,267,1105,0.08351,0.11911
2005,Couple without children,West,Reasonable,0.20768,554,1105,0.18375,0.23161
2005,Couple without children,West,Slightly Expensive,0.07065,193,1105,0.05553,0.08576
2005,Couple without children,East,Very Inexpensive,0.03308,31,475,0.01698,0.04918
2005,Couple without children,East,Inexpensive,0.12139,107,475,0.09199,0.15079
2005,Couple without children,East,Reasonable,0.28947,244,475,0.24864,0.33030
2005,Couple without children,East,Slightly Expensive,0.11485,93,475,0.08614,0.14355
2005,Single parent,West,Inexpensive,0.15974,74,310,0.11889,0.20059
2005,Single parent,West,Reasonable,0.33358,161,310,0.28101,0.38615
2005,Single parent,West,Slightly Expensive,0.14826,75,310,0.10864,0.18788
2005,Single parent,East,Reasonable,0.38168,65,101,0.28646,0.47690
2005,Single parent,East,Slightly Expensive,0.23571,36,101,0.15252,0.31890
2005,Couple with children,West,Very Inexpensive,0.02699,66,1033,0.01710,0.03687
2005,Couple with children,West,Inexpensive,0.10168,233,1033,0.08324,0.12012
2005,Couple with children,West,Reasonable,0.19538,514,1033,0.17119,0.21958
2005,Couple with children,West,Slightly Expensive,0.06813,187,1033,0.05276,0.08350
2005,Couple with children,West,Too Expensive,0.01242,33,1033,0.00566,0.01917
2005,Couple with children,East,Inexpensive,0.06989,60,273,0.03959,0.10019
2005,Couple with children,East,Reasonable,0.18742,138,273,0.14104,0.23380
2005,Couple with children,East,Slightly Expensive,0.12546,75,273,0.08610,0.16483
2006,Single-person household,West,Very Inexpensive,0.04271,107,1529,0.03257,0.05284
2006,Single-person household,West,Inexpensive,0.15610,378,1529,0.13790,0.17429
2006,Single-person household,West,Reasonable,0.29757,717,1529,0.27465,0.32049
2006,Single-person household,West,Slightly Expensive,0.11694,282,1529,0.10083,0.13305
2006,Single-person household,West,Too Expensive,0.02085,45,1529,0.01368,0.02801
2006,Single-person household,East,Very Inexpensive,0.04142,32,591,0.02534,0.05749
2006,Single-person household,East,Inexpensive,0.18070,151,591,0.14965,0.21175
2006,Single-person household,East,Reasonable,0.37012,301,591,0.33116,0.40908
2006,Single-person household,East,Slightly Expensive,0.14324,107,591,0.11498,0.17151
2006,Couple without children,West,Very Inexpensive,0.02861,82,1213,0.01923,0.03800
2006,Couple without children,West,Inexpensive,0.10454,307,1213,0.08732,0.12177
2006,Couple without children,West,Reasonable,0.20470,591,1213,0.18199,0.22742
2006,Couple without children,West,Slightly Expensive,0.07378,200,1213,0.05906,0.08850
2006,Couple without children,West,Too Expensive,0.01308,33,1213,0.00668,0.01948
2006,Couple without children,East,Very Inexpensive,0.02676,33,501,0.01262,0.04091
2006,Couple without children,East,Inexpensive,0.14840,133,501,0.11724,0.17956
2006,Couple without children,East,Reasonable,0.26639,245,501,0.22764,0.30514
2006,Couple without children,East,Slightly Expensive,0.09508,90,501,0.06937,0.12080
2006,Single parent,West,Inexpensive,0.18413,94,356,0.14381,0.22445
2006,Single parent,West,Reasonable,0.33773,175,356,0.28853,0.38692
2006,Single parent,West,Slightly Expensive,0.15889,87,356,0.12086,0.19692
2006,Single parent,East,Reasonable,0.36312,67,99,0.26791,0.45833
2006,Single parent,East,Slightly Expensive,0.20509,32,99,0.12515,0.28503
2006,Couple with children,West,Very Inexpensive,0.02245,63,1018,0.01335,0.03156
2006,Couple with children,West,Inexpensive,0.09900,240,1018,0.08065,0.11736
2006,Couple with children,West,Reasonable,0.19614,500,1018,0.17173,0.22054
2006,Couple with children,West,Slightly Expensive,0.08678,215,1018,0.06948,0.10408
2006,Couple with children,East,Inexpensive,0.09112,77,298,0.05839,0.12385
2006,Couple with children,East,Reasonable,0.15387,131,298,0.11284,0.19491
2006,Couple with children,East,Slightly Expensive,0.14764,90,298,0.10730,0.18799
2007,Single-person household,West,Very Inexpensive,0.04678,109,1447,0.03590,0.05767
2007,Single-person household,West,Inexpensive,0.15588,346,1447,0.13719,0.17458
2007,Single-person household,West,Reasonable,0.30066,694,1447,0.27702,0.32429
2007,Single-person household,West,Slightly Expensive,0.10710,260,1447,0.09116,0.12304
2007,Single-person household,West,Too Expensive,0.02038,38,1447,0.01310,0.02766
2007,Single-person household,East,Very Inexpensive,0.04215,34,556,0.02543,0.05887
2007,Single-person household,East,Inexpensive,0.17444,135,556,0.14287,0.20601
2007,Single-person household,East,Reasonable,0.37162,279,556,0.33142,0.41183
2007,Single-person household,East,Slightly Expensive,0.13946,108,556,0.11064,0.16828
2007,Couple without children,West,Very Inexpensive,0.02747,72,1090,0.01777,0.03718
2007,Couple without children,West,Inexpensive,0.09074,264,1090,0.07368,0.10780
2007,Couple without children,West,Reasonable,0.20817,536,1090,0.18406,0.23228
2007,Couple without children,West,Slightly Expensive,0.06596,187,1090,0.05122,0.08070
2007,Couple without children,West,Too Expensive,0.01267,31,1090,0.00603,0.01932
2007,Couple without children,East,Inexpensive,0.12275,123,436,0.09191,0.15359
2007,Couple without children,East,Reasonable,0.24120,217,436,0.20100,0.28140
2007,Couple without children,East,Slightly Expensive,0.10906,96,436,0.07977,0.13836
2007,Single parent,West,Inexpensive,0.16053,79,318,0.12012,0.20094
2007,Single parent,West,Reasonable,0.32829,167,318,0.27660,0.37999
2007,Single parent,West,Slightly Expensive,0.16398,72,318,0.12322,0.20473
2007,Single parent,East,Reasonable,0.32144,61,96,0.22752,0.41535
2007,Single parent,East,Slightly Expensive,0.23581,35,96,0.15045,0.32117
2007,Couple with children,West,Very Inexpensive,0.02609,62,977,0.01609,0.03609
2007,Couple with children,West,Inexpensive,0.09400,238,977,0.07569,0.11231
2007,Couple with children,West,Reasonable,0.18124,455,977,0.15707,0.20540
2007,Couple with children,West,Slightly Expensive,0.08590,191,977,0.06832,0.10348
2007,Couple with children,West,Too Expensive,0.01619,31,977,0.00827,0.02411
2007,Couple with children,East,Inexpensive,0.08874,67,262,0.05424,0.12324
2007,Couple with children,East,Reasonable,0.19232,128,262,0.14451,0.24014
2007,Couple with children,East,Slightly Expensive,0.09286,67,262,0.05765,0.12807
2008,Single-person household,West,Very Inexpensive,0.04792,110,1364,0.03658,0.05926
2008,Single-person household,West,Inexpensive,0.15686,339,1364,0.13755,0.17616
2008,Single-person household,West,Reasonable,0.28479,634,1364,0.26083,0.30875
2008,Single-person household,West,Slightly Expensive,0.11368,239,1364,0.09682,0.13053
2008,Single-person household,West,Too Expensive,0.01941,42,1364,0.01208,0.02673
2008,Single-person household,East,Very Inexpensive,0.05274,39,527,0.03364,0.07184
2008,Single-person household,East,Inexpensive,0.18470,126,527,0.15154,0.21786
2008,Single-person household,East,Reasonable,0.35518,274,527,0.31428,0.39607
2008,Single-person household,East,Slightly Expensive,0.12321,88,527,0.09512,0.15130
2008,Couple without children,West,Very Inexpensive,0.02101,64,1008,0.01215,0.02987
2008,Couple without children,West,Inexpensive,0.10335,262,1008,0.08455,0.12216
2008,Couple without children,West,Reasonable,0.20022,507,1008,0.17550,0.22493
2008,Couple without children,West,Slightly Expensive,0.06820,175,1008,0.05263,0.08377
2008,Couple without children,East,Inexpensive,0.14659,121,442,0.11357,0.17960
2008,Couple without children,East,Reasonable,0.24125,224,442,0.20132,0.28119
2008,Couple without children,East,Slightly Expensive,0.10859,97,442,0.07955,0.13763
2008,Single parent,West,Inexpensive,0.15299,77,302,0.11232,0.19366
2008,Single parent,West,Reasonable,0.31637,160,302,0.26383,0.36891
2008,Single parent,West,Slightly Expensive,0.15798,65,302,0.11678,0.19919
2008,Single parent,East,Reasonable,0.28766,50,87,0.19198,0.38333
2008,Single parent,East,Slightly Expensive,0.28943,37,87,0.19358,0.38528
2008,Couple with children,West,Very Inexpensive,0.03028,60,825,0.01858,0.04198
2008,Couple with children,West,Inexpensive,0.08617,212,825,0.06701,0.10533
2008,Couple with children,West,Reasonable,0.17556,388,825,0.14959,0.20154
2008,Couple with children,West,Slightly Expensive,0.07943,165,825,0.06096,0.09789
2008,Couple with children,East,Inexpensive,0.09126,64,237,0.05452,0.12800
2008,Couple with children,East,Reasonable,0.16004,112,237,0.11326,0.20681
2008,Couple with children,East,Slightly Expensive,0.10586,61,237,0.06661,0.14512
2009,Single-person household,West,Very Inexpensive,0.04082,94,1295,0.03004,0.05160
2009,Single-person household,West,Inexpensive,0.16051,336,1295,0.14051,0.18051
2009,Single-person household,West,Reasonable,0.28636,612,1295,0.26173,0.31099
2009,Single-person household,West,Slightly Expensive,0.11337,221,1295,0.09610,0.13064
2009,Single-person household,West,Too Expensive,0.01742,32,1295,0.01029,0.02455
2009,Single-person household,East,Very Inexpensive,0.05777,41,506,0.03742,0.07812
2009,Single-person household,East,Inexpensive,0.17453,131,506,0.14143,0.20764
2009,Single-person household,East,Reasonable,0.34230,245,506,0.30092,0.38369
2009,Single-person household,East,Slightly Expensive,0.13540,89,506,0.10556,0.16524
2009,Couple without children,West,Very Inexpensive,0.02518,66,951,0.01522,0.03515
2009,Couple without children,West,Inexpensive,0.09118,233,951,0.07287,0.10949
2009,Couple without children,West,Reasonable,0.19152,483,951,0.16650,0.21654
2009,Couple without children,West,Slightly Expensive,0.07384,169,951,0.05721,0.09047
2009,Couple without children,East,Very Inexpensive,0.03438,33,446,0.01745,0.05131
2009,Couple without children,East,Inexpensive,0.13482,120,446,0.10308,0.16655
2009,Couple without children,East,Reasonable,0.22271,193,446,0.18405,0.26137
2009,Couple without children,East,Slightly Expensive,0.11265,100,446,0.08328,0.14203
2009,Single parent,West,Inexpensive,0.17581,80,274,0.13065,0.22097
2009,Single parent,West,Reasonable,0.32024,143,274,0.26490,0.37559
2009,Single parent,West,Slightly Expensive,0.15063,51,274,0.10820,0.19306
2009,Single parent,East,Reasonable,0.33991,53,93,0.24311,0.43670
2009,Single parent,East,Slightly Expensive,0.25757,40,93,0.16822,0.34693
2009,Couple with children,West,Very Inexpensive,0.02614,51,755,0.01475,0.03753
2009,Couple with children,West,Inexpensive,0.07636,175,755,0.05741,0.09532
2009,Couple with children,West,Reasonable,0.18767,377,755,0.15980,0.21554
2009,Couple with children,West,Slightly Expensive,0.06331,152,755,0.04592,0.08069
2009,Couple with children,East,Inexpensive,0.08208,60,217,0.04548,0.11869
2009,Couple with children,East,Reasonable,0.17660,105,217,0.12574,0.22745
2009,Couple with children,East,Slightly Expensive,0.07653,52,217,0.04108,0.11199
2010,Single-person household,West,Very Inexpensive,0.05241,96,1166,0.03962,0.06521
2010,Single-person household,West,Inexpensive,0.13646,298,1166,0.11675,0.15617
2010,Single-person household,West,Reasonable,0.28858,571,1166,0.26256,0.31460
2010,Single-person household,West,Slightly Expensive,0.10735,201,1166,0.08957,0.12512
2010,Single-person household,East,Very Inexpensive,0.04343,33,472,0.02502,0.06184
2010,Single-person household,East,Inexpensive,0.18461,118,472,0.14957,0.21965
2010,Single-person household,East,Reasonable,0.34124,239,472,0.29842,0.38406
2010,Single-person household,East,Slightly Expensive,0.14587,82,472,0.11399,0.17775
2010,Couple without children,West,Very Inexpensive,0.02246,62,912,0.01284,0.03208
2010,Couple without children,West,Inexpensive,0.10311,255,912,0.08336,0.12286
2010,Couple without children,West,Reasonable,0.17981,430,912,0.15487,0.20475
2010,Couple without children,West,Slightly Expensive,0.07653,165,912,0.05927,0.09380
2010,Couple without children,East,Inexpensive,0.12945,107,387,0.09596,0.16294
2010,Couple without children,East,Reasonable,0.21926,195,387,0.17798,0.26053
2010,Couple without children,East,Slightly Expensive,0.10531,85,387,0.07469,0.13594
2010,Single parent,West,Very Inexpensive,0.06381,93,1075,0.04920,0.07843
2010,Single parent,West,Inexpensive,0.16887,270,1075,0.14646,0.19128
2010,Single parent,West,Reasonable,0.30091,452,1075,0.27348,0.32834
2010,Single parent,West,Slightly Expensive,0.17142,215,1075,0.14888,0.19396
2010,Single parent,West,Too Expensive,0.01897,45,1075,0.01081,0.02713
2010,Single parent,East,Inexpensive,0.14440,75,280,0.10315,0.18564
2010,Single parent,East,Reasonable,0.33899,123,280,0.28344,0.39453
2010,Single parent,East,Slightly Expensive,0.19273,82,280,0.14644,0.23901
2010,Couple with children,West,Very Inexpensive,0.03144,170,1996,0.02378,0.03910
2010,Couple with children,West,Inexpensive,0.08007,492,1996,0.06816,0.09198
2010,Couple with children,West,Reasonable,0.16682,882,1996,0.15046,0.18318
2010,Couple with children,West,Slightly Expensive,0.07439,380,1996,0.06288,0.08591
2010,Couple with children,West,Too Expensive,0.01270,72,1996,0.00778,0.01761
2010,Couple with children,East,Very Inexpensive,0.02577,42,523,0.01218,0.03936
2010,Couple with children,East,Inexpensive,0.07793,136,523,0.05494,0.10093
2010,Couple with children,East,Reasonable,0.17372,239,523,0.14122,0.20622
2010,Couple with children,East,Slightly Expensive,0.08377,106,523,0.06000,0.10753
2011,Single-person household,West,Very Inexpensive,0.04368,120,1611,0.03369,0.05366
2011,Single-person household,West,Inexpensive,0.14992,415,1611,0.13248,0.16735
2011,Single-person household,West,Reasonable,0.28719,773,1611,0.26509,0.30929
2011,Single-person household,West,Slightly Expensive,0.10598,262,1611,0.09095,0.12102
2011,Single-person household,West,Too Expensive,0.01575,41,1611,0.00967,0.02183
2011,Single-person household,East,Very Inexpensive,0.05459,43,618,0.03666,0.07252
2011,Single-person household,East,Inexpensive,0.18996,160,618,0.15901,0.22091
2011,Single-person household,East,Reasonable,0.31921,282,618,0.28242,0.35599
2011,Single-person household,East,Slightly Expensive,0.14937,133,618,0.12124,0.17749
2011,Couple without children,West,Very Inexpensive,0.02934,96,1188,0.01974,0.03894
2011,Couple without children,West,Inexpensive,0.09213,291,1188,0.07567,0.10858
2011,Couple without children,West,Reasonable,0.19449,623,1188,0.17197,0.21701
2011,Couple without children,West,Slightly Expensive,0.05916,178,1188,0.04574,0.07258
2011,Couple without children,East,Very Inexpensive,0.03391,38,513,0.01823,0.04958
2011,Couple without children,East,Inexpensive,0.11649,120,513,0.08870,0.14427
2011,Couple without children,East,Reasonable,0.22365,245,513,0.18756,0.25974
2011,Couple without children,East,Slightly Expensive,0.09533,110,513,0.06989,0.12076
2011,Single parent,West,Very Inexpensive,0.05064,113,1307,0.03875,0.06253
2011,Single parent,West,Inexpensive,0.17295,325,1307,0.15243,0.19346
2011,Single parent,West,Reasonable,0.30391,557,1307,0.27897,0.32886
2011,Single parent,West,Slightly Expensive,0.14448,260,1307,0.12541,0.16355
2011,Single parent,West,Too Expensive,0.02420,52,1307,0.01586,0.03253
2011,Single parent,East,Inexpensive,0.15789,92,376,0.12098,0.19479
2011,Single parent,East,Reasonable,0.33229,173,376,0.28462,0.37997
2011,Single parent,East,Slightly Expensive,0.20524,111,376,0.16437,0.24612
2011,Couple with children,West,Very Inexpensive,0.03300,179,1984,0.02514,0.04087
2011,Couple with children,West,Inexpensive,0.08921,517,1984,0.07667,0.10176
2011,Couple with children,West,Reasonable,0.16550,878,1984,0.14915,0.18186
2011,Couple with children,West,Slightly Expensive,0.06459,348,1984,0.05377,0.07541
2011,Couple with children,West,Too Expensive,0.00986,62,1984,0.00551,0.01421
2011,Couple with children,East,Very Inexpensive,0.04147,50,530,0.02448,0.05846
2011,Couple with children,East,Inexpensive,0.08075,132,530,0.05753,0.10397
2011,Couple with children,East,Reasonable,0.17730,233,530,0.14475,0.20984
2011,Couple with children,East,Slightly Expensive,0.08744,115,530,0.06337,0.11151
2012,Single-person household,West,Very Inexpensive,0.05314,146,1708,0.04250,0.06379
2012,Single-person household,West,Inexpensive,0.15366,455,1708,0.13655,0.17077
2012,Single-person household,West,Reasonable,0.29171,826,1708,0.27014,0.31327
2012,Single-person household,West,Slightly Expensive,0.09952,250,1708,0.08532,0.11372
2012,Single-person household,West,Too Expensive,0.01395,31,1708,0.00839,0.01952
2012,Single-person household,East,Very Inexpensive,0.04791,43,670,0.03172,0.06409
2012,Single-person household,East,Inexpensive,0.20325,189,670,0.17275,0.23374
2012,Single-person household,East,Reasonable,0.33729,308,670,0.30146,0.37312
2012,Single-person household,East,Slightly Expensive,0.14405,130,670,0.11744,0.17066
2012,Couple without children,West,Very Inexpensive,0.02335,83,1182,0.01474,0.03196
2012,Couple without children,West,Inexpensive,0.09808,337,1182,0.08112,0.11505
2012,Couple without children,West,Reasonable,0.19483,591,1182,0.17224,0.21741
2012,Couple without children,West,Slightly Expensive,0.06106,171,1182,0.04741,0.07472
2012,Couple without children,East,Very Inexpensive,0.04376,36,528,0.02629,0.06122
2012,Couple without children,East,Inexpensive,0.11581,134,528,0.08849,0.14313
2012,Couple without children,East,Reasonable,0.21898,261,528,0.18368,0.25429
2012,Couple without children,East,Slightly Expensive,0.08307,97,528,0.05951,0.10664
2012,Single parent,West,Very Inexpensive,0.05992,113,1221,0.04660,0.07323
2012,Single parent,West,Inexpensive,0.19095,335,1221,0.16889,0.21300
2012,Single parent,West,Reasonable,0.28976,506,1221,0.26430,0.31521
2012,Single parent,West,Slightly Expensive,0.12467,211,1221,0.10613,0.14321
2012,Single parent,West,Too Expensive,0.02777,56,1221,0.01855,0.03699
2012,Single parent,East,Inexpensive,0.21432,106,377,0.17284,0.25580
2012,Single parent,East,Reasonable,0.28044,172,377,0.23504,0.32585
2012,Single parent,East,Slightly Expensive,0.23238,99,377,0.18969,0.27508
2012,Couple with children,West,Very Inexpensive,0.02296,145,1807,0.01605,0.02986
2012,Couple with children,West,Inexpensive,0.08335,466,1807,0.07060,0.09610
2012,Couple with children,West,Reasonable,0.17372,838,1807,0.15625,0.19120
2012,Couple with children,West,Slightly Expensive,0.06545,294,1807,0.05404,0.07685
2012,Couple with children,West,Too Expensive,0.01213,64,1807,0.00708,0.01718
2012,Couple with children,East,Very Inexpensive,0.03041,36,491,0.01521,0.04561
2012,Couple with children,East,Inexpensive,0.10285,139,491,0.07595,0.12974
2012,Couple with children,East,Reasonable,0.14740,211,491,0.11601,0.17879
2012,Couple with children,East,Slightly Expensive,0.09667,105,491,0.07050,0.12283
2013,Single-person household,West,Very Inexpensive,0.04896,161,1923,0.03931,0.05860
2013,Single-person household,West,Inexpensive,0.16748,536,1923,0.15079,0.18418
2013,Single-person household,West,Reasonable,0.28712,887,1923,0.26689,0.30734
2013,Single-person household,West,Slightly Expensive,0.09461,290,1923,0.08153,0.10770
2013,Single-person household,West,Too Expensive,0.01326,49,1923,0.00815,0.01838
2013,Single-person household,East,Very Inexpensive,0.05790,45,648,0.03991,0.07590
2013,Single-person household,East,Inexpensive,0.18535,162,648,0.15541,0.21530
2013,Single-person household,East,Reasonable,0.35491,339,648,0.31804,0.39178
2013,Single-person household,East,Slightly Expensive,0.11097,102,648,0.08677,0.13518
2013,Couple without children,West,Very Inexpensive,0.02612,108,1411,0.01779,0.03444
2013,Couple without children,West,Inexpensive,0.10939,404,1411,0.09310,0.12568
2013,Couple without children,West,Reasonable,0.17076,673,1411,0.15112,0.19040
2013,Couple without children,West,Slightly Expensive,0.06179,226,1411,0.04923,0.07436
2013,Couple without children,East,Very Inexpensive,0.01962,33,537,0.00788,0.03137
2013,Couple without children,East,Inexpensive,0.13576,138,537,0.10676,0.16476
2013,Couple without children,East,Reasonable,0.22247,276,537,0.18726,0.25768
2013,Couple without children,East,Slightly Expensive,0.07293,90,537,0.05091,0.09494
2013,Single parent,West,Very Inexpensive,0.06479,105,1313,0.05147,0.07811
2013,Single parent,West,Inexpensive,0.16152,329,1313,0.14161,0.18144
2013,Single parent,West,Reasonable,0.30264,576,1313,0.27778,0.32750
2013,Single parent,West,Slightly Expensive,0.12748,244,1313,0.10943,0.14553
2013,Single parent,West,Too Expensive,0.03084,59,1313,0.02149,0.04020
2013,Single parent,East,Inexpensive,0.15125,81,359,0.11413,0.18836
2013,Single parent,East,Reasonable,0.37406,178,359,0.32394,0.42419
2013,Single parent,East,Slightly Expensive,0.18676,100,359,0.14639,0.22713
2013,Couple with children,West,Very Inexpensive,0.02911,183,2530,0.02256,0.03566
2013,Couple with children,West,Inexpensive,0.08786,621,2530,0.07683,0.09890
2013,Couple with children,West,Reasonable,0.17855,1149,2530,0.16362,0.19347
2013,Couple with children,West,Slightly Expensive,0.06784,467,2530,0.05804,0.07764
2013,Couple with children,West,Too Expensive,0.01368,110,2530,0.00916,0.01821
2013,Couple with children,East,Very Inexpensive,0.04062,46,530,0.02380,0.05745
