"religion","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"konfessionslos","1997","16-34 Jahre alt","AkademikerInnen","154","0.34369147267443","0.297436441134894","0.389946504213966"
"konfessionslos","1997","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1997","35-65 Jahre alt","Hauptschulabschluss","797","0.2117823552526","0.197806428596246","0.225758281908954"
"konfessionslos","1997","35-65 Jahre alt","Realschulabschluss","642","0.362404694729653","0.337206816772516","0.38760257268679"
"konfessionslos","1997","35-65 Jahre alt","(Fach-)Abitur","80","0.284649937138362","0.234336532404086","0.334963341872638"
"konfessionslos","1997","35-65 Jahre alt","AkademikerInnen","612","0.430547268908972","0.402531875373162","0.458562662444782"
"konfessionslos","1997","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","1997","66 und älter","Hauptschulabschluss","201","0.136956265460881","0.117059900591454","0.156852630330309"
"konfessionslos","1997","66 und älter","Realschulabschluss","","","",""
"konfessionslos","1997","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","1997","66 und älter","AkademikerInnen","68","0.324333793652319","0.253121291266519","0.39554629603812"
"andere","1997","16-34 Jahre alt","(noch) kein Abschluss","102","0.148949429891291","0.114899160520907","0.182999699261675"
"andere","1997","16-34 Jahre alt","Hauptschulabschluss","300","0.120381157379301","0.102990601345837","0.137771713412766"
"andere","1997","16-34 Jahre alt","Realschulabschluss","86","0.0384862976517905","0.0287578413899053","0.0482147539136756"
"andere","1997","16-34 Jahre alt","(Fach-)Abitur","96","0.0881738692554702","0.0666230772797072","0.109724661231233"
"andere","1997","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","1997","35-65 Jahre alt","(noch) kein Abschluss","164","0.393641112428761","0.342530671010925","0.444751553846598"
"andere","1997","35-65 Jahre alt","Hauptschulabschluss","318","0.0478827823855895","0.0405790046531682","0.0551865601180107"
"andere","1997","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","1997","35-65 Jahre alt","(Fach-)Abitur","50","0.101962971374366","0.068223582262252","0.13570236048648"
"andere","1997","35-65 Jahre alt","AkademikerInnen","35","0.0375855749461987","0.0268246617312859","0.0483464881611116"
"andere","1997","66 und älter","(noch) kein Abschluss","","","",""
"andere","1997","66 und älter","Hauptschulabschluss","","","",""
"andere","1997","66 und älter","Realschulabschluss","","","",""
"andere","1997","66 und älter","(Fach-)Abitur","","","",""
"andere","1997","66 und älter","AkademikerInnen","","","",""
"katholisch","1998","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","1998","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","1998","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","1998","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","1998","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","1998","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","1998","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","1998","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","1998","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","1998","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","1998","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","1998","66 und älter","Hauptschulabschluss","","","",""
"katholisch","1998","66 und älter","Realschulabschluss","","","",""
"katholisch","1998","66 und älter","(Fach-)Abitur","","","",""
"katholisch","1998","66 und älter","AkademikerInnen","","","",""
"evangelisch","1998","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","1998","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","1998","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","1998","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","1998","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","1998","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","1998","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","1998","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","1998","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","1998","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","1998","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","1998","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","1998","66 und älter","Realschulabschluss","","","",""
"evangelisch","1998","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","1998","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1998","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1998","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1998","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1998","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1998","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1998","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1998","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1998","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1998","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1998","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1998","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1998","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1998","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1998","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1998","66 und älter","AkademikerInnen","","","",""
"konfessionslos","1998","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1998","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","1998","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","1998","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","1998","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","1998","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1998","35-65 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","1998","35-65 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","1998","35-65 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","1998","35-65 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","1998","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","1998","66 und älter","Hauptschulabschluss","","","",""
"konfessionslos","1998","66 und älter","Realschulabschluss","","","",""
"konfessionslos","1998","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","1998","66 und älter","AkademikerInnen","","","",""
"andere","1998","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","1998","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","1998","16-34 Jahre alt","Realschulabschluss","","","",""
"andere","1998","16-34 Jahre alt","(Fach-)Abitur","","","",""
"andere","1998","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","1998","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","1998","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","1998","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","1998","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","1998","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","1998","66 und älter","(noch) kein Abschluss","","","",""
"andere","1998","66 und älter","Hauptschulabschluss","","","",""
"andere","1998","66 und älter","Realschulabschluss","","","",""
"andere","1998","66 und älter","(Fach-)Abitur","","","",""
"andere","1998","66 und älter","AkademikerInnen","","","",""
"katholisch","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","1999","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","1999","66 und älter","Hauptschulabschluss","","","",""
"katholisch","1999","66 und älter","Realschulabschluss","","","",""
"katholisch","1999","66 und älter","(Fach-)Abitur","","","",""
"katholisch","1999","66 und älter","AkademikerInnen","","","",""
"evangelisch","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","1999","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","1999","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","1999","66 und älter","Realschulabschluss","","","",""
"evangelisch","1999","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","1999","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1999","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1999","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1999","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1999","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1999","66 und älter","AkademikerInnen","","","",""
"konfessionslos","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","1999","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","1999","66 und älter","Hauptschulabschluss","","","",""
"konfessionslos","1999","66 und älter","Realschulabschluss","","","",""
"konfessionslos","1999","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","1999","66 und älter","AkademikerInnen","","","",""
"andere","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"andere","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"andere","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","1999","66 und älter","(noch) kein Abschluss","","","",""
"andere","1999","66 und älter","Hauptschulabschluss","","","",""
"andere","1999","66 und älter","Realschulabschluss","","","",""
"andere","1999","66 und älter","(Fach-)Abitur","","","",""
"andere","1999","66 und älter","AkademikerInnen","","","",""
"katholisch","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","2000","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","2000","66 und älter","Hauptschulabschluss","","","",""
"katholisch","2000","66 und älter","Realschulabschluss","","","",""
"katholisch","2000","66 und älter","(Fach-)Abitur","","","",""
"katholisch","2000","66 und älter","AkademikerInnen","","","",""
"evangelisch","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2000","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","2000","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","2000","66 und älter","Realschulabschluss","","","",""
"evangelisch","2000","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","2000","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2000","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2000","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2000","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2000","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2000","66 und älter","AkademikerInnen","","","",""
"konfessionslos","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2000","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","2000","66 und älter","Hauptschulabschluss","","","",""
"konfessionslos","2000","66 und älter","Realschulabschluss","","","",""
"konfessionslos","2000","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","2000","66 und älter","AkademikerInnen","","","",""
"andere","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"andere","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"andere","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","2000","66 und älter","(noch) kein Abschluss","","","",""
"andere","2000","66 und älter","Hauptschulabschluss","","","",""
"andere","2000","66 und älter","Realschulabschluss","","","",""
"andere","2000","66 und älter","(Fach-)Abitur","","","",""
"andere","2000","66 und älter","AkademikerInnen","","","",""
"katholisch","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","2001","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","2001","66 und älter","Hauptschulabschluss","","","",""
"katholisch","2001","66 und älter","Realschulabschluss","","","",""
"katholisch","2001","66 und älter","(Fach-)Abitur","","","",""
"katholisch","2001","66 und älter","AkademikerInnen","","","",""
"evangelisch","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2001","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","2001","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","2001","66 und älter","Realschulabschluss","","","",""
"evangelisch","2001","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","2001","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2001","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2001","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2001","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2001","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2001","66 und älter","AkademikerInnen","","","",""
"konfessionslos","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2001","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","2001","66 und älter","Hauptschulabschluss","","","",""
"konfessionslos","2001","66 und älter","Realschulabschluss","","","",""
"konfessionslos","2001","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","2001","66 und älter","AkademikerInnen","","","",""
"andere","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"andere","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"andere","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","2001","66 und älter","(noch) kein Abschluss","","","",""
"andere","2001","66 und älter","Hauptschulabschluss","","","",""
"andere","2001","66 und älter","Realschulabschluss","","","",""
"andere","2001","66 und älter","(Fach-)Abitur","","","",""
"andere","2001","66 und älter","AkademikerInnen","","","",""
"katholisch","2002","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2002","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2002","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","2002","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2002","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","2002","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2002","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2002","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","2002","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2002","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","2002","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","2002","66 und älter","Hauptschulabschluss","","","",""
"katholisch","2002","66 und älter","Realschulabschluss","","","",""
"katholisch","2002","66 und älter","(Fach-)Abitur","","","",""
"katholisch","2002","66 und älter","AkademikerInnen","","","",""
"evangelisch","2002","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2002","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2002","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2002","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2002","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2002","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2002","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2002","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2002","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2002","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2002","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","2002","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","2002","66 und älter","Realschulabschluss","","","",""
"evangelisch","2002","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","2002","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2002","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2002","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2002","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2002","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2002","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2002","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2002","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2002","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2002","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2002","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2002","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2002","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2002","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2002","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2002","66 und älter","AkademikerInnen","","","",""
"konfessionslos","2002","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2002","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2002","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2002","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2002","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2002","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2002","35-65 Jahre alt","Hauptschulabschluss","","","",""
