"religion","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"islamische Religionsgemeinschaft","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","1997","16-34 Jahre alt","kein Migrationshintergrund","1230","0.309789941064296","0.294025206700517","0.325554675428075"
"konfessionslos","1997","16-34 Jahre alt","direkter Migrationshintergrund","75","0.144628669715352","0.119849762390604","0.1694075770401"
"konfessionslos","1997","16-34 Jahre alt","indirekter Migrationshintergrund","55","0.164936792878815","0.133341047625089","0.196532538132541"
"konfessionslos","1997","35-65 Jahre alt","kein Migrationshintergrund","1983","0.298782462649605","0.286278929272225","0.311285996026985"
"konfessionslos","1997","35-65 Jahre alt","direkter Migrationshintergrund","184","0.177408918872903","0.157636798844859","0.197181038900947"
"konfessionslos","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","1997","66 und älter","kein Migrationshintergrund","280","0.160973749957299","0.141427497177516","0.180520002737082"
"konfessionslos","1997","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","1997","16-34 Jahre alt","kein Migrationshintergrund","41","0.0127493182300672","0.00892442284697744","0.016574213613157"
"andere","1997","16-34 Jahre alt","direkter Migrationshintergrund","382","0.369684697945534","0.335677388500951","0.403692007390117"
"andere","1997","16-34 Jahre alt","indirekter Migrationshintergrund","254","0.367025775011998","0.325991057194485","0.408060492829511"
"andere","1997","35-65 Jahre alt","kein Migrationshintergrund","72","0.0170081824153647","0.0134760845696989","0.0205402802610306"
"andere","1997","35-65 Jahre alt","direkter Migrationshintergrund","537","0.261963384983206","0.239205454510102","0.28472131545631"
"andere","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","1997","66 und älter","kein Migrationshintergrund","","","",""
"andere","1997","66 und älter","direkter Migrationshintergrund","37","0.0935002166201679","0.0565131598965989","0.130487273343737"
"andere","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","1998","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","1998","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","1998","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","1998","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","1998","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","1998","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","1998","66 und älter","kein Migrationshintergrund","","","",""
"andere","1998","66 und älter","direkter Migrationshintergrund","","","",""
"andere","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","1999","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","1999","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","1999","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","1999","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","1999","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","1999","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","1999","66 und älter","kein Migrationshintergrund","","","",""
"andere","1999","66 und älter","direkter Migrationshintergrund","","","",""
"andere","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2000","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2000","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2000","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2000","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2000","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2000","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2000","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2000","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2000","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2000","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2000","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2000","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2000","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2000","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2000","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2000","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2000","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2000","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2000","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2000","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2000","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2000","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2000","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2000","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2000","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2000","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2000","66 und älter","kein Migrationshintergrund","","","",""
"andere","2000","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2001","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2001","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2001","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2001","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2001","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2001","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2001","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2001","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2001","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2001","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2001","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2001","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2001","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2001","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2001","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2001","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2001","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2001","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2001","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2001","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2001","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2001","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2001","66 und älter","kein Migrationshintergrund","","","",""
"andere","2001","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2002","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2002","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2002","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2002","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2002","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2002","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2002","66 und älter","kein Migrationshintergrund","","","",""
"andere","2002","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2003","16-34 Jahre alt","kein Migrationshintergrund","1293","0.309399485647919","0.295956437054521","0.322842534241317"
"katholisch","2003","16-34 Jahre alt","direkter Migrationshintergrund","202","0.294790983033066","0.260470825701973","0.32911114036416"
"katholisch","2003","16-34 Jahre alt","indirekter Migrationshintergrund","215","0.337458957149643","0.300594620335191","0.374323293964094"
"katholisch","2003","35-65 Jahre alt","kein Migrationshintergrund","3086","0.299274606575601","0.290676881544994","0.307872331606207"
"katholisch","2003","35-65 Jahre alt","direkter Migrationshintergrund","587","0.360940166369007","0.337318463079468","0.384561869658546"
"katholisch","2003","35-65 Jahre alt","indirekter Migrationshintergrund","59","0.386401358973455","0.304566157877351","0.46823656006956"
"katholisch","2003","66 und älter","kein Migrationshintergrund","1025","0.33357864960512","0.317511497139727","0.349645802070514"
"katholisch","2003","66 und älter","direkter Migrationshintergrund","144","0.404837140134627","0.354061085589941","0.455613194679314"
"katholisch","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2003","16-34 Jahre alt","kein Migrationshintergrund","1591","0.361803445366724","0.347828886648644","0.375778004084804"
"evangelisch","2003","16-34 Jahre alt","direkter Migrationshintergrund","138","0.228659419967035","0.197047499335619","0.260271340598452"
"evangelisch","2003","16-34 Jahre alt","indirekter Migrationshintergrund","99","0.213104677217325","0.18117867608645","0.2450306783482"
"evangelisch","2003","35-65 Jahre alt","kein Migrationshintergrund","3733","0.350916019100161","0.341955632833533","0.359876405366789"
"evangelisch","2003","35-65 Jahre alt","direkter Migrationshintergrund","192","0.142647773283928","0.125447514525591","0.159848032042265"
"evangelisch","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2003","66 und älter","kein Migrationshintergrund","1551","0.476511058031695","0.459491213511503","0.493530902551886"
"evangelisch","2003","66 und älter","direkter Migrationshintergrund","94","0.28992963053605","0.242994518059278","0.336864743012822"
"evangelisch","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2003","16-34 Jahre alt","kein Migrationshintergrund","1616","0.319359883615317","0.305801014203119","0.332918753027514"
"konfessionslos","2003","16-34 Jahre alt","direkter Migrationshintergrund","87","0.150302004849302","0.123402274430287","0.177201735268316"
"konfessionslos","2003","16-34 Jahre alt","indirekter Migrationshintergrund","81","0.128761529708823","0.10264886829523","0.154874191122415"
"konfessionslos","2003","35-65 Jahre alt","kein Migrationshintergrund","3940","0.337710403646732","0.32883126421993","0.346589543073533"
"konfessionslos","2003","35-65 Jahre alt","direkter Migrationshintergrund","239","0.169048429577686","0.150614570259621","0.18748228889575"
"konfessionslos","2003","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.231482182082817","0.160595542134048","0.302368822031585"
"konfessionslos","2003","66 und älter","kein Migrationshintergrund","698","0.177362155119177","0.164345477116345","0.190378833122009"
"konfessionslos","2003","66 und älter","direkter Migrationshintergrund","39","0.123471076459112","0.0894407112673699","0.157501441650854"
"konfessionslos","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2003","16-34 Jahre alt","kein Migrationshintergrund","42","0.00943718537004007","0.0066253701375634","0.0122490006025167"
"andere","2003","16-34 Jahre alt","direkter Migrationshintergrund","251","0.326247592150597","0.290957152670713","0.36153803163048"
"andere","2003","16-34 Jahre alt","indirekter Migrationshintergrund","237","0.32067483592421","0.284286613251198","0.357063058597222"
"andere","2003","35-65 Jahre alt","kein Migrationshintergrund","139","0.0120989706775066","0.0100463645534985","0.0141515768015147"
"andere","2003","35-65 Jahre alt","direkter Migrationshintergrund","570","0.327363630769379","0.304284033341114","0.350443228197645"
"andere","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2003","66 und älter","kein Migrationshintergrund","34","0.0125481372440082","0.00875487439721984","0.0163414000907966"
"andere","2003","66 und älter","direkter Migrationshintergrund","82","0.181762152870211","0.141869549635779","0.221654756104643"
"andere","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2004","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2004","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2004","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2004","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2004","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2004","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2004","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2004","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
