"religion","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"konfessionslos","2007","(Fach-)Abitur","661","0.255716467795651","0.238163612385923","0.273269323205379"
"konfessionslos","2007","AkademikerInnen","1707","0.352298676199789","0.33816813717242","0.366429215227158"
"andere","2007","(noch) kein Abschluss","","","",""
"andere","2007","Hauptschulabschluss","224","0.0283989903941332","0.0246102253300473","0.0321877554582191"
"andere","2007","Realschulabschluss","80","0.01733806677554","0.0138595668197618","0.0208165667313182"
"andere","2007","(Fach-)Abitur","96","0.0444748251013869","0.036180569528987","0.0527690806737869"
"andere","2007","AkademikerInnen","113","0.0376996303319517","0.0320653337613714","0.0433339269025321"
"katholisch","2008","(noch) kein Abschluss","","","",""
"katholisch","2008","Hauptschulabschluss","","","",""
"katholisch","2008","Realschulabschluss","","","",""
"katholisch","2008","(Fach-)Abitur","","","",""
"katholisch","2008","AkademikerInnen","","","",""
"evangelisch","2008","(noch) kein Abschluss","","","",""
"evangelisch","2008","Hauptschulabschluss","","","",""
"evangelisch","2008","Realschulabschluss","","","",""
"evangelisch","2008","(Fach-)Abitur","","","",""
"evangelisch","2008","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2008","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2008","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2008","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2008","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2008","AkademikerInnen","","","",""
"konfessionslos","2008","(noch) kein Abschluss","","","",""
"konfessionslos","2008","Hauptschulabschluss","","","",""
"konfessionslos","2008","Realschulabschluss","","","",""
"konfessionslos","2008","(Fach-)Abitur","","","",""
"konfessionslos","2008","AkademikerInnen","","","",""
"andere","2008","(noch) kein Abschluss","","","",""
"andere","2008","Hauptschulabschluss","","","",""
"andere","2008","Realschulabschluss","","","",""
"andere","2008","(Fach-)Abitur","","","",""
"andere","2008","AkademikerInnen","","","",""
"katholisch","2009","(noch) kein Abschluss","","","",""
"katholisch","2009","Hauptschulabschluss","","","",""
"katholisch","2009","Realschulabschluss","","","",""
"katholisch","2009","(Fach-)Abitur","","","",""
"katholisch","2009","AkademikerInnen","","","",""
"evangelisch","2009","(noch) kein Abschluss","","","",""
"evangelisch","2009","Hauptschulabschluss","","","",""
"evangelisch","2009","Realschulabschluss","","","",""
"evangelisch","2009","(Fach-)Abitur","","","",""
"evangelisch","2009","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2009","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2009","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2009","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2009","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2009","AkademikerInnen","","","",""
"konfessionslos","2009","(noch) kein Abschluss","","","",""
"konfessionslos","2009","Hauptschulabschluss","","","",""
"konfessionslos","2009","Realschulabschluss","","","",""
"konfessionslos","2009","(Fach-)Abitur","","","",""
"konfessionslos","2009","AkademikerInnen","","","",""
"andere","2009","(noch) kein Abschluss","","","",""
"andere","2009","Hauptschulabschluss","","","",""
"andere","2009","Realschulabschluss","","","",""
"andere","2009","(Fach-)Abitur","","","",""
"andere","2009","AkademikerInnen","","","",""
"katholisch","2010","(noch) kein Abschluss","","","",""
"katholisch","2010","Hauptschulabschluss","","","",""
"katholisch","2010","Realschulabschluss","","","",""
"katholisch","2010","(Fach-)Abitur","","","",""
"katholisch","2010","AkademikerInnen","","","",""
"evangelisch","2010","(noch) kein Abschluss","","","",""
"evangelisch","2010","Hauptschulabschluss","","","",""
"evangelisch","2010","Realschulabschluss","","","",""
"evangelisch","2010","(Fach-)Abitur","","","",""
"evangelisch","2010","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2010","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2010","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2010","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2010","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2010","AkademikerInnen","","","",""
"konfessionslos","2010","(noch) kein Abschluss","","","",""
"konfessionslos","2010","Hauptschulabschluss","","","",""
"konfessionslos","2010","Realschulabschluss","","","",""
"konfessionslos","2010","(Fach-)Abitur","","","",""
"konfessionslos","2010","AkademikerInnen","","","",""
"andere","2010","(noch) kein Abschluss","","","",""
"andere","2010","Hauptschulabschluss","","","",""
"andere","2010","Realschulabschluss","","","",""
"andere","2010","(Fach-)Abitur","","","",""
"andere","2010","AkademikerInnen","","","",""
"katholisch","2011","(noch) kein Abschluss","199","0.294074685644196","0.258580727348626","0.329568643939767"
"katholisch","2011","Hauptschulabschluss","2613","0.361889968260295","0.350969861858521","0.37281007466207"
"katholisch","2011","Realschulabschluss","1452","0.240300256885849","0.229481925115887","0.251118588655811"
"katholisch","2011","(Fach-)Abitur","762","0.265605077435174","0.248952232505208","0.28225792236514"
"katholisch","2011","AkademikerInnen","1233","0.267716293271668","0.255363032770918","0.280069553772419"
"evangelisch","2011","(noch) kein Abschluss","227","0.33615753461848","0.299357334854702","0.372957734382258"
"evangelisch","2011","Hauptschulabschluss","2692","0.363272370022606","0.352343284025653","0.37420145601956"
"evangelisch","2011","Realschulabschluss","1903","0.311957355817675","0.300226829936017","0.323687881699334"
"evangelisch","2011","(Fach-)Abitur","997","0.377665631259479","0.359385847926518","0.395945414592439"
"evangelisch","2011","AkademikerInnen","1622","0.320638999486762","0.307617440251133","0.33366055872239"
"islamische Religionsgemeinschaft","2011","(noch) kein Abschluss","57","0.116609667017388","0.0916067986286356","0.141612535406141"
"islamische Religionsgemeinschaft","2011","Hauptschulabschluss","234","0.0315304980296771","0.0275595042990256","0.0355014917603286"
"islamische Religionsgemeinschaft","2011","Realschulabschluss","55","0.00537727634395352","0.00352556812088789","0.00722898456701915"
"islamische Religionsgemeinschaft","2011","(Fach-)Abitur","83","0.0262593152960892","0.0202299891684786","0.0322886414236997"
"islamische Religionsgemeinschaft","2011","AkademikerInnen","36","0.0104851444206382","0.00764328310558781","0.0133270057356885"
"konfessionslos","2011","(noch) kein Abschluss","120","0.202101494558886","0.17081875173154","0.233384237386233"
"konfessionslos","2011","Hauptschulabschluss","1713","0.218790229342667","0.209395406249709","0.228185052435625"
"konfessionslos","2011","Realschulabschluss","2461","0.421996974247123","0.409492025584253","0.434501922909994"
"konfessionslos","2011","(Fach-)Abitur","760","0.291161704249802","0.274032147252827","0.308291261246778"
"konfessionslos","2011","AkademikerInnen","1926","0.370700692194273","0.357225193756752","0.384176190631795"
"andere","2011","(noch) kein Abschluss","30","0.0510566181610488","0.0339094499131891","0.0682037864089086"
"andere","2011","Hauptschulabschluss","187","0.0245169343447545","0.0210026753837362","0.0280311933057727"
"andere","2011","Realschulabschluss","121","0.0203681367053986","0.0167915456138143","0.023944727796983"
"andere","2011","(Fach-)Abitur","100","0.0393082717594558","0.0319810485898859","0.0466354949290258"
"andere","2011","AkademikerInnen","118","0.030458870626659","0.0256643573095019","0.035253383943816"
"katholisch","2012","(noch) kein Abschluss","","","",""
"katholisch","2012","Hauptschulabschluss","","","",""
"katholisch","2012","Realschulabschluss","","","",""
"katholisch","2012","(Fach-)Abitur","","","",""
"katholisch","2012","AkademikerInnen","","","",""
"evangelisch","2012","(noch) kein Abschluss","","","",""
"evangelisch","2012","Hauptschulabschluss","","","",""
"evangelisch","2012","Realschulabschluss","","","",""
"evangelisch","2012","(Fach-)Abitur","","","",""
"evangelisch","2012","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2012","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2012","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2012","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2012","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2012","AkademikerInnen","","","",""
"konfessionslos","2012","(noch) kein Abschluss","","","",""
"konfessionslos","2012","Hauptschulabschluss","","","",""
"konfessionslos","2012","Realschulabschluss","","","",""
"konfessionslos","2012","(Fach-)Abitur","","","",""
"konfessionslos","2012","AkademikerInnen","","","",""
"andere","2012","(noch) kein Abschluss","","","",""
"andere","2012","Hauptschulabschluss","","","",""
"andere","2012","Realschulabschluss","","","",""
"andere","2012","(Fach-)Abitur","","","",""
"andere","2012","AkademikerInnen","","","",""
"katholisch","2013","(noch) kein Abschluss","77","0.128956242346914","0.0990359561664602","0.158876528527368"
"katholisch","2013","Hauptschulabschluss","375","0.227444661701738","0.207126150371637","0.247763173031839"
"katholisch","2013","Realschulabschluss","123","0.190526608668759","0.157586056336477","0.223467161001042"
"katholisch","2013","(Fach-)Abitur","294","0.262331669692652","0.237082055484412","0.287581283900891"
"katholisch","2013","AkademikerInnen","246","0.225544601049109","0.199718221788709","0.251370980309509"
"evangelisch","2013","(noch) kein Abschluss","41","0.0692100605742434","0.0465513586225234","0.0918687625259634"
"evangelisch","2013","Hauptschulabschluss","269","0.146469066506552","0.129330606237315","0.163607526775789"
"evangelisch","2013","Realschulabschluss","87","0.153225645048238","0.123012123528342","0.183439166568133"
"evangelisch","2013","(Fach-)Abitur","155","0.138711457618658","0.118872021769309","0.158550893468007"
"evangelisch","2013","AkademikerInnen","103","0.110543328029964","0.0911667194227392","0.129919936637189"
"islamische Religionsgemeinschaft","2013","(noch) kein Abschluss","187","0.431414216050602","0.387199199042555","0.475629233058648"
"islamische Religionsgemeinschaft","2013","Hauptschulabschluss","418","0.323661737110118","0.300983104178884","0.346340370041352"
"islamische Religionsgemeinschaft","2013","Realschulabschluss","125","0.293441586659097","0.255248334790997","0.331634838527198"
"islamische Religionsgemeinschaft","2013","(Fach-)Abitur","211","0.23131161122248","0.207108416593649","0.25551480585131"
"islamische Religionsgemeinschaft","2013","AkademikerInnen","95","0.126195852228419","0.105675789122616","0.146715915334222"
"konfessionslos","2013","(noch) kein Abschluss","89","0.227953145687429","0.190501647498977","0.265404643875881"
"konfessionslos","2013","Hauptschulabschluss","324","0.198486719121841","0.17915322723294","0.217820211010742"
"konfessionslos","2013","Realschulabschluss","142","0.270204486308777","0.23295685652536","0.307452116092195"
"konfessionslos","2013","(Fach-)Abitur","281","0.222806350560829","0.198921241972941","0.246691459148717"
"konfessionslos","2013","AkademikerInnen","352","0.377468241631215","0.347513190476049","0.407423292786381"
"andere","2013","(noch) kein Abschluss","88","0.142466335340812","0.11126262141623","0.173670049265394"
"andere","2013","Hauptschulabschluss","249","0.103937815559751","0.089145196279545","0.118730434839958"
"andere","2013","Realschulabschluss","69","0.0926016733151286","0.0682874627225913","0.116915883907666"
"andere","2013","(Fach-)Abitur","225","0.144838910905382","0.124638257980171","0.165039563830593"
"andere","2013","AkademikerInnen","210","0.160247977061293","0.137579574950654","0.182916379171932"
"katholisch","2014","(noch) kein Abschluss","","","",""
"katholisch","2014","Hauptschulabschluss","","","",""
"katholisch","2014","Realschulabschluss","","","",""
"katholisch","2014","(Fach-)Abitur","","","",""
"katholisch","2014","AkademikerInnen","","","",""
"evangelisch","2014","(noch) kein Abschluss","","","",""
"evangelisch","2014","Hauptschulabschluss","","","",""
"evangelisch","2014","Realschulabschluss","","","",""
"evangelisch","2014","(Fach-)Abitur","","","",""
"evangelisch","2014","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2014","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2014","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2014","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2014","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2014","AkademikerInnen","","","",""
"konfessionslos","2014","(noch) kein Abschluss","","","",""
"konfessionslos","2014","Hauptschulabschluss","","","",""
"konfessionslos","2014","Realschulabschluss","","","",""
"konfessionslos","2014","(Fach-)Abitur","","","",""
"konfessionslos","2014","AkademikerInnen","","","",""
"andere","2014","(noch) kein Abschluss","","","",""
"andere","2014","Hauptschulabschluss","","","",""
"andere","2014","Realschulabschluss","","","",""
"andere","2014","(Fach-)Abitur","","","",""
"andere","2014","AkademikerInnen","","","",""
"katholisch","2015","(noch) kein Abschluss","216","0.260723494131255","0.233052268847599","0.288394719414911"
"katholisch","2015","Hauptschulabschluss","2536","0.3448126393224","0.334281381098454","0.355343897546347"
"katholisch","2015","Realschulabschluss","1579","0.233772149088178","0.223521863932101","0.244022434244255"
"katholisch","2015","(Fach-)Abitur","1262","0.294315532235304","0.280491596011674","0.308139468458934"
"katholisch","2015","AkademikerInnen","1640","0.274294597135336","0.263380113148925","0.285209081121746"
"evangelisch","2015","(noch) kein Abschluss","231","0.259779410668049","0.23214069882386","0.287418122512238"
"evangelisch","2015","Hauptschulabschluss","2416","0.335864684505268","0.32540023526506","0.346329133745476"
"evangelisch","2015","Realschulabschluss","1955","0.297946086628401","0.286869277533727","0.309022895723076"
"evangelisch","2015","(Fach-)Abitur","1131","0.310197715357045","0.296166300582248","0.324229130131842"
"evangelisch","2015","AkademikerInnen","1775","0.300492598908939","0.289276871382685","0.311708326435192"
"islamische Religionsgemeinschaft","2015","(noch) kein Abschluss","223","0.214132040241619","0.188276687164101","0.239987393319137"
"islamische Religionsgemeinschaft","2015","Hauptschulabschluss","531","0.0488290256693847","0.0440540161507145","0.053604035188055"
"islamische Religionsgemeinschaft","2015","Realschulabschluss","153","0.0173405122087887","0.0141790129634403","0.020502011454137"
"islamische Religionsgemeinschaft","2015","(Fach-)Abitur","283","0.0516612271778174","0.0449471865671487","0.0583752677884861"
"islamische Religionsgemeinschaft","2015","AkademikerInnen","145","0.013738019530075","0.0108904612999947","0.0165855777601553"
"konfessionslos","2015","(noch) kein Abschluss","199","0.216167914121783","0.190223612270352","0.242112215973214"
"konfessionslos","2015","Hauptschulabschluss","1923","0.241985046955527","0.232495640051302","0.251474453859751"
"konfessionslos","2015","Realschulabschluss","2669","0.430228599094032","0.418237456782597","0.442219741405467"
"konfessionslos","2015","(Fach-)Abitur","1137","0.291512061625704","0.2777268211651","0.305297302086309"
"konfessionslos","2015","AkademikerInnen","2432","0.372782749774199","0.360953660647544","0.384611838900855"
"andere","2015","(noch) kein Abschluss","98","0.0491971408372942","0.0355654406603537","0.0628288410142347"
"andere","2015","Hauptschulabschluss","419","0.0285086035474205","0.0248212619768103","0.0321959451180306"
"andere","2015","Realschulabschluss","193","0.0207126529806004","0.0172633326202015","0.0241619733409994"
"andere","2015","(Fach-)Abitur","362","0.0523134636041299","0.045559496453945","0.0590674307543148"
"andere","2015","AkademikerInnen","427","0.0386920346514517","0.0339740507177681","0.0434100185851353"
"katholisch","2016","(noch) kein Abschluss","39","0.0608038613138174","0.0492907468874075","0.0723169757402273"
"katholisch","2016","Hauptschulabschluss","33","0.107622083089702","0.0879258608130206","0.127318305366384"
"katholisch","2016","Realschulabschluss","","","",""
"katholisch","2016","(Fach-)Abitur","42","0.168600224912","0.142086683984083","0.195113765839917"
"katholisch","2016","AkademikerInnen","37","0.0862812555670543","0.0664749289657241","0.106087582168385"
"evangelisch","2016","(noch) kein Abschluss","34","0.0251816170634753","0.0176332544514962","0.0327299796754543"
"evangelisch","2016","Hauptschulabschluss","","","",""
"evangelisch","2016","Realschulabschluss","","","",""
"evangelisch","2016","(Fach-)Abitur","37","0.0775262637405502","0.058588218989345","0.0964643084917553"
"evangelisch","2016","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2016","(noch) kein Abschluss","1126","0.646952010125085","0.623926885113181","0.66997713513699"
"islamische Religionsgemeinschaft","2016","Hauptschulabschluss","656","0.55164216521017","0.520034025130819","0.583250305289521"
"islamische Religionsgemeinschaft","2016","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2016","(Fach-)Abitur","535","0.469870995555553","0.434527149414563","0.505214841696544"
"islamische Religionsgemeinschaft","2016","AkademikerInnen","544","0.454501494837403","0.419377501893755","0.489625487781052"
"konfessionslos","2016","(noch) kein Abschluss","102","0.0898564620930709","0.0760786995816783","0.103634224604463"
"konfessionslos","2016","Hauptschulabschluss","70","0.101608209442592","0.0824058268236017","0.120810592061583"
"konfessionslos","2016","Realschulabschluss","","","",""
"konfessionslos","2016","(Fach-)Abitur","51","0.124108848025825","0.100760285496257","0.147457410555392"
"konfessionslos","2016","AkademikerInnen","70","0.225758576098392","0.196266878559794","0.255250273636991"
"andere","2016","(noch) kein Abschluss","354","0.177206049404551","0.158809604303479","0.195602494505624"
"andere","2016","Hauptschulabschluss","169","0.203674994679788","0.178079008561673","0.229270980797904"
"andere","2016","Realschulabschluss","","","",""
"andere","2016","(Fach-)Abitur","101","0.159893667766072","0.133938940616048","0.185848394916096"
"andere","2016","AkademikerInnen","96","0.132078651118756","0.10819526285298","0.155962039384532"
"katholisch","2017","(noch) kein Abschluss","","","",""
"katholisch","2017","Hauptschulabschluss","","","",""
"katholisch","2017","Realschulabschluss","","","",""
"katholisch","2017","(Fach-)Abitur","","","",""
"katholisch","2017","AkademikerInnen","","","",""
"evangelisch","2017","(noch) kein Abschluss","","","",""
"evangelisch","2017","Hauptschulabschluss","","","",""
"evangelisch","2017","Realschulabschluss","","","",""
"evangelisch","2017","(Fach-)Abitur","30","0.101253968760648","0.0742671313481722","0.128240806173124"
"evangelisch","2017","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2017","(noch) kein Abschluss","916","0.611420693096116","0.584759751696358","0.638081634495874"
"islamische Religionsgemeinschaft","2017","Hauptschulabschluss","475","0.516459245599395","0.47702803787496","0.55589045332383"
"islamische Religionsgemeinschaft","2017","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2017","(Fach-)Abitur","354","0.442526833907042","0.398093463059581","0.486960204754504"
"islamische Religionsgemeinschaft","2017","AkademikerInnen","335","0.357686158217662","0.314120295143195","0.401252021292128"
"konfessionslos","2017","(noch) kein Abschluss","73","0.0964447525804333","0.0802981098103495","0.112591395350517"
"konfessionslos","2017","Hauptschulabschluss","32","0.0619251376036479","0.042907448283996","0.0809428269232998"
"konfessionslos","2017","Realschulabschluss","","","",""
"konfessionslos","2017","(Fach-)Abitur","","","",""
"konfessionslos","2017","AkademikerInnen","32","0.147681656907043","0.115434917329365","0.179928396484721"
"andere","2017","(noch) kein Abschluss","247","0.166769953191967","0.146380435920617","0.187159470463317"
"andere","2017","Hauptschulabschluss","75","0.0666798231197653","0.0469956101164034","0.0863640361231272"
"andere","2017","Realschulabschluss","","","",""
"andere","2017","(Fach-)Abitur","54","0.176222066494789","0.142137113894713","0.210307019094866"
"andere","2017","AkademikerInnen","61","0.118673023894111","0.0892785189258921","0.148067528862329"
"katholisch","2018","(noch) kein Abschluss","","","",""
"katholisch","2018","Hauptschulabschluss","","","",""
"katholisch","2018","Realschulabschluss","","","",""
"katholisch","2018","(Fach-)Abitur","","","",""
"katholisch","2018","AkademikerInnen","","","",""
"evangelisch","2018","(noch) kein Abschluss","","","",""
"evangelisch","2018","Hauptschulabschluss","","","",""
"evangelisch","2018","Realschulabschluss","","","",""
"evangelisch","2018","(Fach-)Abitur","","","",""
"evangelisch","2018","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2018","(noch) kein Abschluss","126","0.663734449690194","0.596735225234483","0.730733674145905"
"islamische Religionsgemeinschaft","2018","Hauptschulabschluss","81","0.590381409930125","0.49930723494082","0.68145558491943"
"islamische Religionsgemeinschaft","2018","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2018","(Fach-)Abitur","47","0.252693653335703","0.150894170083563","0.354493136587844"
"islamische Religionsgemeinschaft","2018","AkademikerInnen","42","0.286132915536767","0.177097216525353","0.39516861454818"
"konfessionslos","2018","(noch) kein Abschluss","","","",""
"konfessionslos","2018","Hauptschulabschluss","","","",""
"konfessionslos","2018","Realschulabschluss","","","",""
"konfessionslos","2018","(Fach-)Abitur","","","",""
"konfessionslos","2018","AkademikerInnen","","","",""
"andere","2018","(noch) kein Abschluss","52","0.214481533588361","0.156270600597829","0.272692466578893"
"andere","2018","Hauptschulabschluss","","","",""
"andere","2018","Realschulabschluss","","","",""
"andere","2018","(Fach-)Abitur","","","",""
"andere","2018","AkademikerInnen","","","",""
"katholisch","2019","(noch) kein Abschluss","194","0.189707224136539","0.173564342723409","0.205850105549668"
"katholisch","2019","Hauptschulabschluss","1913","0.321334614287209","0.310335826899554","0.332333401674864"
"katholisch","2019","Realschulabschluss","1521","0.223215562947229","0.213263469617716","0.233167656276741"
"katholisch","2019","(Fach-)Abitur","1104","0.271255946813793","0.258536925522054","0.283974968105532"
"katholisch","2019","AkademikerInnen","1638","0.247016253892231","0.237320796745383","0.256711711039079"
"evangelisch","2019","(noch) kein Abschluss","187","0.166680835112456","0.151335843439642","0.182025826785271"
"evangelisch","2019","Hauptschulabschluss","1875","0.311571137864252","0.300663107274754","0.322479168453749"
"evangelisch","2019","Realschulabschluss","1875","0.288415699310575","0.277588289522905","0.299243109098245"
"evangelisch","2019","(Fach-)Abitur","1212","0.286577216715251","0.273642084688471","0.299512348742031"
"evangelisch","2019","AkademikerInnen","2000","0.283185822718229","0.273057167881903","0.293314477554555"
"islamische Religionsgemeinschaft","2019","(noch) kein Abschluss","1255","0.309185165618093","0.290156501946934","0.328213829289251"
"islamische Religionsgemeinschaft","2019","Hauptschulabschluss","929","0.0649410068053114","0.0591371429470379","0.0707448706635849"
"islamische Religionsgemeinschaft","2019","Realschulabschluss","148","0.0193040526783728","0.0160155864661432","0.0225925188906023"
"islamische Religionsgemeinschaft","2019","(Fach-)Abitur","624","0.0544555278368253","0.0479641256961318","0.0609469299775187"
"islamische Religionsgemeinschaft","2019","AkademikerInnen","559","0.0170895816762327","0.0141759449014773","0.0200032184509882"
"konfessionslos","2019","(noch) kein Abschluss","255","0.237982492240297","0.220448810583023","0.25551617389757"
"konfessionslos","2019","Hauptschulabschluss","1825","0.266610573647254","0.256195934929625","0.277025212364884"
"konfessionslos","2019","Realschulabschluss","3025","0.448394177363571","0.436507886599706","0.460280468127436"
"konfessionslos","2019","(Fach-)Abitur","1436","0.326981164271366","0.313561194863804","0.340401133678929"
"konfessionslos","2019","AkademikerInnen","3049","0.411872838148614","0.400808385881804","0.422937290415425"
"andere","2019","(noch) kein Abschluss","375","0.0964442828926159","0.084289873750991","0.108598692034241"
"andere","2019","Hauptschulabschluss","383","0.0355426673959738","0.0311819823497861","0.0399033524421615"
"andere","2019","Realschulabschluss","156","0.0206705077002531","0.0172700143083018","0.0240710010922044"
"andere","2019","(Fach-)Abitur","318","0.0607301443627643","0.0538977347125039","0.0675625540130248"
"andere","2019","AkademikerInnen","355","0.0408355035646936","0.0363863414553178","0.0452846656740694"
