"religion","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"katholisch","1999","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1999","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1999","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1999","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1999","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1999","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1999","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1999","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1999","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1999","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1999","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1999","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1999","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1999","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1999","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1999","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1999","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1999","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1999","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1999","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1999","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1999","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","1999","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1999","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","1999","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1999","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","1999","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5179","0.3846831984301","0.376487161355045","0.392879235505154"
"katholisch","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","225","0.0376508865281593","0.0324831565138228","0.0428186165424958"
"katholisch","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","918","0.356762785897675","0.33805556124227","0.375470010553081"
"katholisch","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","280","0.35846670019584","0.324146368986671","0.39278703140501"
"katholisch","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5647","0.422677829895891","0.414356039547165","0.430999620244617"
"evangelisch","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1228","0.237172143651003","0.225624563139302","0.248719724162704"
"evangelisch","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","397","0.185958947725947","0.170765172376197","0.201152723075697"
"evangelisch","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","121","0.236332220376203","0.205928189797446","0.26673625095496"
"evangelisch","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2524","0.179727770102616","0.173259479614971","0.18619606059026"
"konfessionslos","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","3730","0.718273477678352","0.706060975060282","0.730485980296422"
"konfessionslos","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","304","0.141704807536907","0.1280858257365","0.155323789337315"
"konfessionslos","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","61","0.553670709440701","0.459036397881424","0.648305020999978"
"konfessionslos","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","90","0.126920166611384","0.103096436827079","0.150743896395688"
"konfessionslos","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","186","0.0129112015713933","0.0110094036838811","0.0148129994589056"
"andere","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","900","0.31557345883947","0.297424669337619","0.333722248341321"
"andere","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","259","0.278280912816573","0.246207641024528","0.310354184608618"
"andere","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2004","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2004","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2004","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2004","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2004","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2004","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2004","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2004","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2004","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2004","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2004","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2004","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2004","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2004","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2004","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2004","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2004","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2004","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2004","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2004","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2004","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2004","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2004","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2004","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2004","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2004","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2004","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2004","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2004","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2004","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","4777","0.369354989875761","0.360986807891263","0.377723171860259"
"katholisch","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","215","0.0401991625901096","0.0346903331194196","0.0457079920607996"
"katholisch","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","696","0.34015081338211","0.319567087768494","0.360734538995726"
"katholisch","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","266","0.356225609897896","0.321815105343496","0.390636114452296"
"katholisch","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5361","0.418706573096244","0.410152573123223","0.427260573069266"
"evangelisch","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1223","0.246663936547931","0.234574460709056","0.258753412386807"
"evangelisch","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","388","0.17963311433182","0.162954377937455","0.196311850726184"
"evangelisch","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","138","0.215459101618483","0.185916289005311","0.245001914231655"
"evangelisch","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","458","0.220641150511806","0.202624341429502","0.23865795959411"
"islamische Religionsgemeinschaft","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","159","0.198035381631869","0.169399495806764","0.226671267456974"
"islamische Religionsgemeinschaft","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2470","0.198290923385989","0.191377765637728","0.205204081134251"
"konfessionslos","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","3414","0.705868788641009","0.693089908146152","0.718647669135865"
"konfessionslos","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","231","0.131835821285783","0.117136965464962","0.146534677106605"
"konfessionslos","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","40","0.353414032269655","0.256259816845217","0.450568247694093"
"konfessionslos","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","89","0.132566355593157","0.108199672601226","0.156933038585088"
"konfessionslos","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","163","0.01308403766202","0.0111137591154216","0.0150543162086183"
"andere","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","32","0.00726811222095039","0.00488586372398527","0.00965036071791552"
"andere","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","262","0.127739100488481","0.113236328685136","0.142241872291825"
"andere","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","92","0.0977135512585954","0.0763776378870664","0.119049464630124"
"andere","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
