"religion","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"evangelisch","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1997","Hauptschulabschluss","kein Migrationshintergrund","1724","0.433424839764487","0.418583957573286","0.448265721955689"
"evangelisch","1997","Hauptschulabschluss","direkter Migrationshintergrund","129","0.171110169973171","0.150454515538774","0.191765824407567"
"evangelisch","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1997","Realschulabschluss","kein Migrationshintergrund","914","0.364331860919519","0.346522618055628","0.38214110378341"
"evangelisch","1997","Realschulabschluss","direkter Migrationshintergrund","38","0.28743114585113","0.215007098305711","0.359855193396549"
"evangelisch","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1997","(Fach-)Abitur","kein Migrationshintergrund","252","0.379039030572147","0.342892288363371","0.415185772780924"
"evangelisch","1997","(Fach-)Abitur","direkter Migrationshintergrund","34","0.116078950535021","0.0774396192023481","0.154718281867693"
"evangelisch","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","1997","AkademikerInnen","kein Migrationshintergrund","493","0.333055838904079","0.309750079335073","0.356361598473084"
"evangelisch","1997","AkademikerInnen","direkter Migrationshintergrund","35","0.189011566471799","0.131974087136998","0.246049045806599"
"evangelisch","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","1997","(noch) kein Abschluss","kein Migrationshintergrund","112","0.245510259014502","0.195889813259712","0.295130704769292"
"konfessionslos","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1997","Hauptschulabschluss","kein Migrationshintergrund","1073","0.194443948222696","0.182591197477049","0.206296698968343"
"konfessionslos","1997","Hauptschulabschluss","direkter Migrationshintergrund","130","0.118827801084347","0.101080101614584","0.136575500554109"
"konfessionslos","1997","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1997","Realschulabschluss","kein Migrationshintergrund","1269","0.372292822620114","0.354403144059763","0.390182501180465"
"konfessionslos","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1997","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1997","(Fach-)Abitur","kein Migrationshintergrund","213","0.25846170595639","0.225843509898787","0.291079902013992"
"konfessionslos","1997","(Fach-)Abitur","direkter Migrationshintergrund","34","0.181488882752349","0.134996325730025","0.227981439774673"
"konfessionslos","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","1997","AkademikerInnen","kein Migrationshintergrund","771","0.400165828777186","0.375939054100981","0.42439260345339"
"konfessionslos","1997","AkademikerInnen","direkter Migrationshintergrund","60","0.391198789387664","0.320102766276093","0.462294812499235"
"konfessionslos","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","1997","(noch) kein Abschluss","direkter Migrationshintergrund","237","0.462032592795882","0.416273231035604","0.507791954556159"
"andere","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","43","0.538412495857468","0.425588352077469","0.651236639637467"
"andere","1997","Hauptschulabschluss","kein Migrationshintergrund","49","0.0116535760434354","0.00843948437774568","0.0148676677091251"
"andere","1997","Hauptschulabschluss","direkter Migrationshintergrund","492","0.250644688067816","0.226874873704328","0.274414502431305"
"andere","1997","Hauptschulabschluss","indirekter Migrationshintergrund","95","0.305523748321717","0.243952203881379","0.367095292762055"
"andere","1997","Realschulabschluss","kein Migrationshintergrund","39","0.0176919946634038","0.0128134093982157","0.0225705799285919"
"andere","1997","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","1997","Realschulabschluss","indirekter Migrationshintergrund","49","0.264386772048015","0.188284458065485","0.340489086030545"
"andere","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","1997","(Fach-)Abitur","direkter Migrationshintergrund","103","0.308785386681324","0.253056424846407","0.36451434851624"
"andere","1997","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.284166669999644","0.172796125441943","0.395537214557345"
"andere","1997","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","1997","AkademikerInnen","direkter Migrationshintergrund","36","0.134894741662048","0.0851278186701281","0.184661664653968"
"andere","1997","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1998","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","1998","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","1998","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1998","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","1998","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","1998","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","1998","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","1998","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","1998","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1998","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","1998","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1998","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1998","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","1998","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1998","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","1998","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","1998","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","1998","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1998","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1998","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1998","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1998","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1998","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1998","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1998","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","1998","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","1998","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","1998","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","1998","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","1998","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","1998","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","1998","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","1998","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","1998","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","1998","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","1998","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","1998","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1999","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","1999","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","1999","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1999","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","1999","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","1999","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","1999","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","1999","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1999","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","1999","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1999","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1999","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","1999","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1999","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","1999","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","1999","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1999","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1999","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1999","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1999","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1999","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1999","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","1999","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","1999","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","1999","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","1999","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","1999","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","1999","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","1999","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","1999","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","1999","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","1999","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2000","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2000","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2000","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2000","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2000","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2000","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2000","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2000","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2001","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2001","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2001","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2001","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
