year,age_gr,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,46-65 y.,First Stage of Tertiary Education,No,0.83615,207,241,0.78932,0.88298
1995,46-65 y.,Second Stage of Tertiary Education,Yes,0.13514,69,577,0.10722,0.16306
1995,46-65 y.,Second Stage of Tertiary Education,No,0.85257,508,577,0.82361,0.88152
1995,66 and older,Primary Level,No,0.89035,31,31,0.77854,1.00216
1995,66 and older,Lower Secondary Level,Yes,0.21275,98,479,0.17606,0.24944
1995,66 and older,Lower Secondary Level,No,0.78343,381,479,0.74650,0.82036
1995,66 and older,Upper Secondary Level,Yes,0.20764,148,736,0.17831,0.23696
1995,66 and older,Upper Secondary Level,No,0.78452,588,736,0.75480,0.81425
1995,66 and older,First Stage of Tertiary Education,No,0.78623,66,66,0.68657,0.88590
1995,66 and older,Second Stage of Tertiary Education,No,0.84028,127,127,0.77631,0.90425
1996,17-29 y.,Pre-primary Level,No,0.93681,273,273,0.90790,0.96573
1996,17-29 y.,Primary Level,No,0.84145,59,59,0.74745,0.93545
1996,17-29 y.,Lower Secondary Level,Yes,0.08170,70,715,0.06161,0.10179
1996,17-29 y.,Lower Secondary Level,No,0.91448,645,715,0.89397,0.93499
1996,17-29 y.,Upper Secondary Level,Yes,0.10465,162,1486,0.08908,0.12022
1996,17-29 y.,Upper Secondary Level,No,0.89196,1324,1486,0.87617,0.90775
1996,17-29 y.,Post-secondary Non-tertiary Level,No,0.88621,144,144,0.83417,0.93826
1996,17-29 y.,First Stage of Tertiary Education,No,0.85487,99,99,0.78513,0.92461
1996,17-29 y.,Second Stage of Tertiary Education,No,0.91984,146,146,0.87565,0.96404
1996,30-45 y.,Primary Level,No,0.87224,114,114,0.81069,0.93379
1996,30-45 y.,Lower Secondary Level,Yes,0.12260,56,445,0.09209,0.15310
1996,30-45 y.,Lower Secondary Level,No,0.87740,389,445,0.84690,0.90791
1996,30-45 y.,Upper Secondary Level,Yes,0.09356,230,2388,0.08187,0.10524
1996,30-45 y.,Upper Secondary Level,No,0.90160,2158,2388,0.88965,0.91355
1996,30-45 y.,Post-secondary Non-tertiary Level,No,0.88550,196,196,0.84081,0.93019
1996,30-45 y.,First Stage of Tertiary Education,Yes,0.12427,43,330,0.08862,0.15992
1996,30-45 y.,First Stage of Tertiary Education,No,0.87468,287,330,0.83890,0.91045
1996,30-45 y.,Second Stage of Tertiary Education,Yes,0.08483,79,848,0.06607,0.10360
1996,30-45 y.,Second Stage of Tertiary Education,No,0.91410,769,848,0.89523,0.93297
1996,46-65 y.,Primary Level,Yes,0.14548,35,248,0.10151,0.18945
1996,46-65 y.,Primary Level,No,0.85452,213,248,0.81055,0.89849
1996,46-65 y.,Lower Secondary Level,Yes,0.14274,100,755,0.11777,0.16771
1996,46-65 y.,Lower Secondary Level,No,0.85073,655,755,0.82530,0.87617
1996,46-65 y.,Upper Secondary Level,Yes,0.12414,247,1953,0.10951,0.13877
1996,46-65 y.,Upper Secondary Level,No,0.86466,1706,1953,0.84949,0.87984
1996,46-65 y.,Post-secondary Non-tertiary Level,No,0.88611,49,49,0.79624,0.97598
1996,46-65 y.,First Stage of Tertiary Education,No,0.89918,217,217,0.85902,0.93933
1996,46-65 y.,Second Stage of Tertiary Education,Yes,0.11300,69,599,0.08762,0.13837
1996,46-65 y.,Second Stage of Tertiary Education,No,0.88661,530,599,0.86119,0.91202
1996,66 and older,Primary Level,No,0.74803,34,34,0.59991,0.89616
1996,66 and older,Lower Secondary Level,Yes,0.18498,89,464,0.14962,0.22035
1996,66 and older,Lower Secondary Level,No,0.80501,375,464,0.76892,0.84110
1996,66 and older,Upper Secondary Level,Yes,0.21347,158,763,0.18438,0.24257
1996,66 and older,Upper Secondary Level,No,0.77879,605,763,0.74932,0.80826
1996,66 and older,First Stage of Tertiary Education,No,0.69427,58,58,0.57467,0.81388
1996,66 and older,Second Stage of Tertiary Education,Yes,0.24181,35,157,0.17462,0.30901
1996,66 and older,Second Stage of Tertiary Education,No,0.75819,122,157,0.69099,0.82538
1997,17-29 y.,Pre-primary Level,No,0.90181,290,290,0.86751,0.93612
1997,17-29 y.,Primary Level,No,0.87173,51,51,0.77904,0.96442
1997,17-29 y.,Lower Secondary Level,Yes,0.08949,75,704,0.06839,0.11059
1997,17-29 y.,Lower Secondary Level,No,0.90610,629,704,0.88454,0.92767
1997,17-29 y.,Upper Secondary Level,Yes,0.11505,153,1371,0.09815,0.13194
1997,17-29 y.,Upper Secondary Level,No,0.88262,1218,1371,0.86558,0.89967
1997,17-29 y.,Post-secondary Non-tertiary Level,No,0.90886,135,135,0.86013,0.95759
1997,17-29 y.,First Stage of Tertiary Education,No,0.89266,92,92,0.82906,0.95626
1997,17-29 y.,Second Stage of Tertiary Education,No,0.91298,138,138,0.86578,0.96018
1997,30-45 y.,Primary Level,No,0.86620,112,112,0.80287,0.92953
1997,30-45 y.,Lower Secondary Level,Yes,0.15454,63,440,0.12072,0.18835
1997,30-45 y.,Lower Secondary Level,No,0.83535,377,440,0.80065,0.87004
1997,30-45 y.,Upper Secondary Level,Yes,0.10329,248,2339,0.09095,0.11562
1997,30-45 y.,Upper Secondary Level,No,0.89260,2091,2339,0.88005,0.90515
1997,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.13389,32,218,0.08858,0.17920
1997,30-45 y.,Post-secondary Non-tertiary Level,No,0.86611,186,218,0.82080,0.91142
1997,30-45 y.,First Stage of Tertiary Education,No,0.93888,303,303,0.91187,0.96590
1997,30-45 y.,Second Stage of Tertiary Education,Yes,0.06606,56,833,0.04919,0.08294
1997,30-45 y.,Second Stage of Tertiary Education,No,0.93198,777,833,0.91488,0.94909
1997,46-65 y.,Primary Level,No,0.87789,204,204,0.83285,0.92293
1997,46-65 y.,Lower Secondary Level,Yes,0.14428,101,706,0.11834,0.17022
1997,46-65 y.,Lower Secondary Level,No,0.85294,605,706,0.82679,0.87908
1997,46-65 y.,Upper Secondary Level,Yes,0.11931,236,1956,0.10494,0.13368
1997,46-65 y.,Upper Secondary Level,No,0.87473,1720,1956,0.86005,0.88940
1997,46-65 y.,Post-secondary Non-tertiary Level,No,0.92539,51,51,0.85256,0.99823
1997,46-65 y.,First Stage of Tertiary Education,No,0.87488,211,211,0.83013,0.91963
1997,46-65 y.,Second Stage of Tertiary Education,Yes,0.12066,72,619,0.09497,0.14634
1997,46-65 y.,Second Stage of Tertiary Education,No,0.87698,547,619,0.85109,0.90288
1997,66 and older,Primary Level,No,0.71495,34,34,0.56092,0.86898
1997,66 and older,Lower Secondary Level,Yes,0.22353,99,464,0.18558,0.26148
1997,66 and older,Lower Secondary Level,No,0.76732,365,464,0.72884,0.80581
1997,66 and older,Upper Secondary Level,Yes,0.18364,146,788,0.15659,0.21069
1997,66 and older,Upper Secondary Level,No,0.80577,642,788,0.77813,0.83341
1997,66 and older,First Stage of Tertiary Education,No,0.76938,60,60,0.66190,0.87687
1997,66 and older,Second Stage of Tertiary Education,No,0.82431,136,136,0.76011,0.88851
1998,17-29 y.,Pre-primary Level,No,0.91223,310,310,0.88068,0.94378
1998,17-29 y.,Primary Level,No,0.72299,42,42,0.58601,0.85998
1998,17-29 y.,Lower Secondary Level,Yes,0.11386,82,740,0.09096,0.13677
1998,17-29 y.,Lower Secondary Level,No,0.88614,658,740,0.86323,0.90904
1998,17-29 y.,Upper Secondary Level,Yes,0.09912,153,1421,0.08357,0.11466
1998,17-29 y.,Upper Secondary Level,No,0.90088,1268,1421,0.88534,0.91643
1998,17-29 y.,Post-secondary Non-tertiary Level,No,0.91270,137,137,0.86526,0.96014
1998,17-29 y.,First Stage of Tertiary Education,No,0.85601,99,99,0.78650,0.92552
1998,17-29 y.,Second Stage of Tertiary Education,No,0.92248,139,139,0.87787,0.96710
1998,30-45 y.,Primary Level,No,0.91317,107,107,0.85957,0.96678
1998,30-45 y.,Lower Secondary Level,Yes,0.14598,66,480,0.11436,0.17761
1998,30-45 y.,Lower Secondary Level,No,0.85225,414,480,0.82047,0.88403
1998,30-45 y.,Upper Secondary Level,Yes,0.10639,272,2535,0.09438,0.11840
1998,30-45 y.,Upper Secondary Level,No,0.89061,2263,2535,0.87846,0.90277
1998,30-45 y.,Post-secondary Non-tertiary Level,No,0.89622,221,221,0.85592,0.93652
1998,30-45 y.,First Stage of Tertiary Education,No,0.92771,332,332,0.89981,0.95561
1998,30-45 y.,Second Stage of Tertiary Education,Yes,0.08805,78,927,0.06980,0.10631
1998,30-45 y.,Second Stage of Tertiary Education,No,0.90601,849,927,0.88721,0.92481
1998,46-65 y.,Primary Level,No,0.89398,200,200,0.85120,0.93675
1998,46-65 y.,Lower Secondary Level,Yes,0.14289,105,761,0.11801,0.16777
1998,46-65 y.,Lower Secondary Level,No,0.85678,656,761,0.83188,0.88169
1998,46-65 y.,Upper Secondary Level,Yes,0.11463,251,2184,0.10126,0.12799
1998,46-65 y.,Upper Secondary Level,No,0.88175,1933,2184,0.86821,0.89530
1998,46-65 y.,Post-secondary Non-tertiary Level,No,0.79725,59,59,0.69378,0.90072
1998,46-65 y.,First Stage of Tertiary Education,Yes,0.15469,42,268,0.11131,0.19806
1998,46-65 y.,First Stage of Tertiary Education,No,0.84531,226,268,0.80194,0.88869
1998,46-65 y.,Second Stage of Tertiary Education,Yes,0.12212,86,704,0.09792,0.14632
1998,46-65 y.,Second Stage of Tertiary Education,No,0.87788,618,704,0.85368,0.90208
1998,66 and older,Primary Level,No,0.64413,35,35,0.48319,0.80506
1998,66 and older,Lower Secondary Level,Yes,0.16015,94,554,0.12958,0.19071
1998,66 and older,Lower Secondary Level,No,0.83666,460,554,0.80585,0.86747
1998,66 and older,Upper Secondary Level,Yes,0.21204,179,872,0.18490,0.23919
1998,66 and older,Upper Secondary Level,No,0.78523,693,872,0.75795,0.81250
1998,66 and older,First Stage of Tertiary Education,No,0.85450,66,66,0.76878,0.94022
1998,66 and older,Second Stage of Tertiary Education,Yes,0.19354,37,184,0.13630,0.25078
1998,66 and older,Second Stage of Tertiary Education,No,0.80646,147,184,0.74922,0.86370
1999,17-29 y.,Pre-primary Level,No,0.89471,287,287,0.85913,0.93028
1999,17-29 y.,Primary Level,No,0.83070,42,42,0.71590,0.94549
1999,17-29 y.,Lower Secondary Level,Yes,0.11164,85,709,0.08845,0.13484
1999,17-29 y.,Lower Secondary Level,No,0.88604,624,709,0.86263,0.90945
1999,17-29 y.,Upper Secondary Level,Yes,0.08162,111,1358,0.06705,0.09619
1999,17-29 y.,Upper Secondary Level,No,0.91838,1247,1358,0.90381,0.93295
1999,17-29 y.,Post-secondary Non-tertiary Level,No,0.89424,133,133,0.84178,0.94670
1999,17-29 y.,First Stage of Tertiary Education,No,0.91165,91,91,0.85302,0.97029
1999,17-29 y.,Second Stage of Tertiary Education,No,0.91152,127,127,0.86193,0.96110
1999,30-45 y.,Primary Level,No,0.89353,100,100,0.83278,0.95429
1999,30-45 y.,Lower Secondary Level,Yes,0.13518,64,457,0.10380,0.16657
1999,30-45 y.,Lower Secondary Level,No,0.86253,393,457,0.83093,0.89414
1999,30-45 y.,Upper Secondary Level,Yes,0.09827,245,2530,0.08667,0.10987
1999,30-45 y.,Upper Secondary Level,No,0.90050,2285,2530,0.88883,0.91217
1999,30-45 y.,Post-secondary Non-tertiary Level,No,0.88980,234,234,0.84959,0.93001
1999,30-45 y.,First Stage of Tertiary Education,Yes,0.11653,42,362,0.08343,0.14963
1999,30-45 y.,First Stage of Tertiary Education,No,0.88347,320,362,0.85037,0.91657
1999,30-45 y.,Second Stage of Tertiary Education,Yes,0.08519,77,907,0.06701,0.10337
1999,30-45 y.,Second Stage of Tertiary Education,No,0.91481,830,907,0.89663,0.93299
1999,46-65 y.,Primary Level,No,0.91054,187,187,0.86953,0.95156
1999,46-65 y.,Lower Secondary Level,Yes,0.14018,97,717,0.11475,0.16561
1999,46-65 y.,Lower Secondary Level,No,0.85788,620,717,0.83230,0.88345
1999,46-65 y.,Upper Secondary Level,Yes,0.14320,302,2166,0.12844,0.15795
1999,46-65 y.,Upper Secondary Level,No,0.85331,1864,2166,0.83841,0.86821
1999,46-65 y.,Post-secondary Non-tertiary Level,No,0.83861,55,55,0.74049,0.93674
1999,46-65 y.,First Stage of Tertiary Education,Yes,0.10929,34,268,0.07186,0.14671
1999,46-65 y.,First Stage of Tertiary Education,No,0.89071,234,268,0.85329,0.92814
1999,46-65 y.,Second Stage of Tertiary Education,Yes,0.10272,85,714,0.08043,0.12500
1999,46-65 y.,Second Stage of Tertiary Education,No,0.89549,629,714,0.87304,0.91795
1999,66 and older,Primary Level,No,0.85949,46,46,0.75795,0.96102
1999,66 and older,Lower Secondary Level,Yes,0.21491,105,551,0.18058,0.24924
1999,66 and older,Lower Secondary Level,No,0.77960,446,551,0.74495,0.81424
1999,66 and older,Upper Secondary Level,Yes,0.18777,170,868,0.16177,0.21377
1999,66 and older,Upper Secondary Level,No,0.81122,698,868,0.78517,0.83727
1999,66 and older,First Stage of Tertiary Education,No,0.87869,69,69,0.80109,0.95629
1999,66 and older,Second Stage of Tertiary Education,Yes,0.25773,46,196,0.19634,0.31912
1999,66 and older,Second Stage of Tertiary Education,No,0.74227,150,196,0.68088,0.80366
2000,17-29 y.,Pre-primary Level,No,0.96093,464,464,0.94328,0.97858
2000,17-29 y.,Primary Level,No,0.89915,63,63,0.82419,0.97410
2000,17-29 y.,Lower Secondary Level,Yes,0.09462,101,1056,0.07696,0.11229
2000,17-29 y.,Lower Secondary Level,No,0.90192,955,1056,0.88397,0.91987
2000,17-29 y.,Upper Secondary Level,Yes,0.09753,232,2155,0.08500,0.11006
2000,17-29 y.,Upper Secondary Level,No,0.89794,1923,2155,0.88516,0.91072
2000,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.11418,35,325,0.07955,0.14881
2000,17-29 y.,Post-secondary Non-tertiary Level,No,0.88333,290,325,0.84838,0.91829
2000,17-29 y.,First Stage of Tertiary Education,No,0.88077,174,174,0.83248,0.92906
2000,17-29 y.,Second Stage of Tertiary Education,No,0.88740,234,234,0.84681,0.92799
2000,30-45 y.,Primary Level,No,0.88207,92,92,0.81581,0.94834
2000,30-45 y.,Lower Secondary Level,Yes,0.12445,74,589,0.09776,0.15113
2000,30-45 y.,Lower Secondary Level,No,0.87423,515,589,0.84743,0.90103
2000,30-45 y.,Upper Secondary Level,Yes,0.08834,400,4471,0.08002,0.09666
2000,30-45 y.,Upper Secondary Level,No,0.90909,4071,4471,0.90066,0.91751
2000,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.09936,52,508,0.07332,0.12540
2000,30-45 y.,Post-secondary Non-tertiary Level,No,0.89833,456,508,0.87202,0.92464
2000,30-45 y.,First Stage of Tertiary Education,Yes,0.09628,79,786,0.07565,0.11692
2000,30-45 y.,First Stage of Tertiary Education,No,0.90210,707,786,0.88131,0.92289
2000,30-45 y.,Second Stage of Tertiary Education,Yes,0.06790,120,1678,0.05586,0.07994
2000,30-45 y.,Second Stage of Tertiary Education,No,0.93062,1558,1678,0.91846,0.94278
2000,46-65 y.,Primary Level,No,0.87561,145,145,0.82170,0.92951
2000,46-65 y.,Lower Secondary Level,Yes,0.13748,137,989,0.11601,0.15896
2000,46-65 y.,Lower Secondary Level,No,0.86062,852,989,0.83903,0.88222
2000,46-65 y.,Upper Secondary Level,Yes,0.12601,547,4288,0.11608,0.13594
2000,46-65 y.,Upper Secondary Level,No,0.87196,3741,4288,0.86195,0.88196
2000,46-65 y.,Post-secondary Non-tertiary Level,No,0.91161,167,167,0.86843,0.95479
2000,46-65 y.,First Stage of Tertiary Education,Yes,0.11812,80,650,0.09329,0.14295
2000,46-65 y.,First Stage of Tertiary Education,No,0.87585,570,650,0.85048,0.90122
2000,46-65 y.,Second Stage of Tertiary Education,Yes,0.10681,161,1454,0.09093,0.12270
2000,46-65 y.,Second Stage of Tertiary Education,No,0.89032,1293,1454,0.87425,0.90638
2000,66 and older,Primary Level,No,0.82666,52,52,0.72277,0.93056
2000,66 and older,Lower Secondary Level,Yes,0.19571,172,912,0.16995,0.22148
2000,66 and older,Lower Secondary Level,No,0.80331,740,912,0.77749,0.82912
2000,66 and older,Upper Secondary Level,Yes,0.19652,371,1854,0.17843,0.21461
2000,66 and older,Upper Secondary Level,No,0.80066,1483,1854,0.78247,0.81885
2000,66 and older,Post-secondary Non-tertiary Level,No,0.81718,78,78,0.73085,0.90352
2000,66 and older,First Stage of Tertiary Education,Yes,0.19152,44,240,0.14163,0.24140
2000,66 and older,First Stage of Tertiary Education,No,0.80848,196,240,0.75860,0.85837
2000,66 and older,Second Stage of Tertiary Education,Yes,0.17022,72,416,0.13406,0.20638
2000,66 and older,Second Stage of Tertiary Education,No,0.82978,344,416,0.79362,0.86594
2001,17-29 y.,Pre-primary Level,No,0.94876,510,510,0.92961,0.96792
2001,17-29 y.,Primary Level,No,0.95340,50,50,0.89437,1.01242
2001,17-29 y.,Lower Secondary Level,Yes,0.09084,101,942,0.07248,0.10921
2001,17-29 y.,Lower Secondary Level,No,0.90813,841,942,0.88968,0.92659
2001,17-29 y.,Upper Secondary Level,Yes,0.10583,202,1838,0.09176,0.11989
2001,17-29 y.,Upper Secondary Level,No,0.89034,1636,1838,0.87605,0.90462
2001,17-29 y.,Post-secondary Non-tertiary Level,No,0.89372,238,238,0.85448,0.93296
2001,17-29 y.,First Stage of Tertiary Education,No,0.89058,124,124,0.83542,0.94575
2001,17-29 y.,Second Stage of Tertiary Education,No,0.92383,208,208,0.88769,0.95996
2001,30-45 y.,Primary Level,No,0.87979,74,74,0.80519,0.95439
2001,30-45 y.,Lower Secondary Level,Yes,0.08286,49,512,0.05896,0.10677
2001,30-45 y.,Lower Secondary Level,No,0.91395,463,512,0.88963,0.93826
2001,30-45 y.,Upper Secondary Level,Yes,0.09425,395,3996,0.08519,0.10331
2001,30-45 y.,Upper Secondary Level,No,0.90372,3601,3996,0.89457,0.91287
2001,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10273,51,505,0.07622,0.12924
2001,30-45 y.,Post-secondary Non-tertiary Level,No,0.89486,454,505,0.86808,0.92164
2001,30-45 y.,First Stage of Tertiary Education,Yes,0.09489,66,712,0.07335,0.11643
2001,30-45 y.,First Stage of Tertiary Education,No,0.89943,646,712,0.87732,0.92154
2001,30-45 y.,Second Stage of Tertiary Education,Yes,0.08967,128,1494,0.07518,0.10416
2001,30-45 y.,Second Stage of Tertiary Education,No,0.90904,1366,1494,0.89445,0.92362
2001,46-65 y.,Primary Level,No,0.89969,105,105,0.84195,0.95742
2001,46-65 y.,Lower Secondary Level,Yes,0.14770,117,818,0.12337,0.17203
2001,46-65 y.,Lower Secondary Level,No,0.84459,701,818,0.81974,0.86943
2001,46-65 y.,Upper Secondary Level,Yes,0.12459,482,3934,0.11427,0.13491
2001,46-65 y.,Upper Secondary Level,No,0.87028,3452,3934,0.85977,0.88078
2001,46-65 y.,Post-secondary Non-tertiary Level,No,0.89914,172,172,0.85400,0.94428
2001,46-65 y.,First Stage of Tertiary Education,Yes,0.14885,80,590,0.12011,0.17760
2001,46-65 y.,First Stage of Tertiary Education,No,0.85115,510,590,0.82240,0.87989
2001,46-65 y.,Second Stage of Tertiary Education,Yes,0.09695,141,1396,0.08142,0.11247
2001,46-65 y.,Second Stage of Tertiary Education,No,0.89392,1255,1396,0.87776,0.91008
2001,66 and older,Primary Level,No,0.84032,48,48,0.73559,0.94504
2001,66 and older,Lower Secondary Level,Yes,0.20430,158,802,0.17637,0.23222
2001,66 and older,Lower Secondary Level,No,0.79095,644,802,0.76279,0.81911
2001,66 and older,Upper Secondary Level,Yes,0.20000,354,1770,0.18136,0.21865
2001,66 and older,Upper Secondary Level,No,0.79622,1416,1770,0.77745,0.81499
2001,66 and older,Post-secondary Non-tertiary Level,No,0.80008,78,78,0.71075,0.88941
2001,66 and older,First Stage of Tertiary Education,Yes,0.17797,41,228,0.12821,0.22772
2001,66 and older,First Stage of Tertiary Education,No,0.81574,187,228,0.76531,0.86618
2001,66 and older,Second Stage of Tertiary Education,Yes,0.17868,73,420,0.14200,0.21537
2001,66 and older,Second Stage of Tertiary Education,No,0.81722,347,420,0.78021,0.85423
2002,17-29 y.,Pre-primary Level,Yes,0.06712,37,610,0.04724,0.08699
2002,17-29 y.,Pre-primary Level,No,0.92437,573,610,0.90338,0.94537
2002,17-29 y.,Primary Level,No,0.75914,34,34,0.61325,0.90504
2002,17-29 y.,Lower Secondary Level,Yes,0.08127,69,869,0.06309,0.09945
2002,17-29 y.,Lower Secondary Level,No,0.91422,800,869,0.89559,0.93285
2002,17-29 y.,Upper Secondary Level,Yes,0.09240,175,1839,0.07916,0.10564
2002,17-29 y.,Upper Secondary Level,No,0.90680,1664,1839,0.89351,0.92009
2002,17-29 y.,Post-secondary Non-tertiary Level,No,0.89495,249,249,0.85679,0.93311
2002,17-29 y.,First Stage of Tertiary Education,No,0.86583,97,97,0.79765,0.93401
2002,17-29 y.,Second Stage of Tertiary Education,No,0.90155,206,206,0.86077,0.94233
2002,30-45 y.,Primary Level,No,0.90558,76,76,0.83940,0.97176
2002,30-45 y.,Lower Secondary Level,Yes,0.08750,47,469,0.06190,0.11310
2002,30-45 y.,Lower Secondary Level,No,0.90942,422,469,0.88342,0.93542
2002,30-45 y.,Upper Secondary Level,Yes,0.09147,352,3827,0.08234,0.10061
2002,30-45 y.,Upper Secondary Level,No,0.90531,3475,3827,0.89604,0.91459
2002,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.09929,56,560,0.07450,0.12409
2002,30-45 y.,Post-secondary Non-tertiary Level,No,0.90071,504,560,0.87591,0.92550
2002,30-45 y.,First Stage of Tertiary Education,Yes,0.06369,54,737,0.04605,0.08133
2002,30-45 y.,First Stage of Tertiary Education,No,0.93461,683,737,0.91675,0.95247
2002,30-45 y.,Second Stage of Tertiary Education,Yes,0.08036,130,1735,0.06756,0.09315
2002,30-45 y.,Second Stage of Tertiary Education,No,0.91727,1605,1735,0.90431,0.93024
2002,46-65 y.,Primary Level,No,0.88653,92,92,0.82137,0.95170
2002,46-65 y.,Lower Secondary Level,Yes,0.15252,115,757,0.12689,0.17815
2002,46-65 y.,Lower Secondary Level,No,0.84529,642,757,0.81951,0.87107
2002,46-65 y.,Upper Secondary Level,Yes,0.12266,489,4044,0.11255,0.13278
2002,46-65 y.,Upper Secondary Level,No,0.87537,3555,4044,0.86519,0.88556
2002,46-65 y.,Post-secondary Non-tertiary Level,No,0.90896,210,210,0.86996,0.94796
2002,46-65 y.,First Stage of Tertiary Education,Yes,0.13046,88,648,0.10450,0.15641
2002,46-65 y.,First Stage of Tertiary Education,No,0.86918,560,648,0.84320,0.89517
2002,46-65 y.,Second Stage of Tertiary Education,Yes,0.11002,225,2047,0.09646,0.12357
2002,46-65 y.,Second Stage of Tertiary Education,No,0.88501,1822,2047,0.87119,0.89883
2002,66 and older,Primary Level,No,0.81363,47,47,0.70110,0.92616
2002,66 and older,Lower Secondary Level,Yes,0.23669,188,789,0.20702,0.26637
2002,66 and older,Lower Secondary Level,No,0.76240,601,789,0.73268,0.79212
2002,66 and older,Upper Secondary Level,Yes,0.20194,364,1848,0.18363,0.22025
2002,66 and older,Upper Secondary Level,No,0.79383,1484,1848,0.77538,0.81228
2002,66 and older,Post-secondary Non-tertiary Level,No,0.69093,69,69,0.58110,0.80077
2002,66 and older,First Stage of Tertiary Education,Yes,0.21995,49,240,0.16744,0.27247
2002,66 and older,First Stage of Tertiary Education,No,0.78005,191,240,0.72753,0.83256
2002,66 and older,Second Stage of Tertiary Education,Yes,0.18555,99,541,0.15276,0.21833
2002,66 and older,Second Stage of Tertiary Education,No,0.80609,442,541,0.77275,0.83944
2003,17-29 y.,Pre-primary Level,Yes,0.05622,34,612,0.03795,0.07448
2003,17-29 y.,Pre-primary Level,No,0.92932,578,612,0.90900,0.94964
2003,17-29 y.,Primary Level,No,0.83896,37,37,0.71889,0.95903
2003,17-29 y.,Lower Secondary Level,Yes,0.11865,86,818,0.09648,0.14082
2003,17-29 y.,Lower Secondary Level,No,0.87473,732,818,0.85203,0.89743
2003,17-29 y.,Upper Secondary Level,Yes,0.08174,161,1741,0.06886,0.09461
2003,17-29 y.,Upper Secondary Level,No,0.91395,1580,1741,0.90078,0.92713
2003,17-29 y.,Post-secondary Non-tertiary Level,No,0.88707,251,251,0.84783,0.92630
2003,17-29 y.,First Stage of Tertiary Education,No,0.87409,82,82,0.80184,0.94633
2003,17-29 y.,Second Stage of Tertiary Education,No,0.93490,189,189,0.89963,0.97016
2003,30-45 y.,Primary Level,No,0.86224,67,67,0.77909,0.94539
2003,30-45 y.,Lower Secondary Level,Yes,0.11408,47,430,0.08399,0.14416
2003,30-45 y.,Lower Secondary Level,No,0.86889,383,430,0.83695,0.90083
2003,30-45 y.,Upper Secondary Level,Yes,0.09500,360,3572,0.08538,0.10461
2003,30-45 y.,Upper Secondary Level,No,0.90112,3212,3572,0.89132,0.91091
2003,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.11053,55,545,0.08418,0.13688
2003,30-45 y.,Post-secondary Non-tertiary Level,No,0.88947,490,545,0.86312,0.91582
2003,30-45 y.,First Stage of Tertiary Education,Yes,0.07483,55,698,0.05530,0.09437
2003,30-45 y.,First Stage of Tertiary Education,No,0.92014,643,698,0.90002,0.94027
2003,30-45 y.,Second Stage of Tertiary Education,Yes,0.07884,139,1572,0.06552,0.09217
2003,30-45 y.,Second Stage of Tertiary Education,No,0.91645,1433,1572,0.90277,0.93013
2003,46-65 y.,Primary Level,No,0.89378,88,88,0.82904,0.95853
2003,46-65 y.,Lower Secondary Level,Yes,0.13684,100,687,0.11113,0.16256
2003,46-65 y.,Lower Secondary Level,No,0.85611,587,687,0.82984,0.88237
2003,46-65 y.,Upper Secondary Level,Yes,0.12276,469,3871,0.11243,0.13310
2003,46-65 y.,Upper Secondary Level,No,0.87093,3402,3871,0.86037,0.88150
2003,46-65 y.,Post-secondary Non-tertiary Level,No,0.87439,207,207,0.82913,0.91964
2003,46-65 y.,First Stage of Tertiary Education,Yes,0.12714,83,646,0.10143,0.15285
2003,46-65 y.,First Stage of Tertiary Education,No,0.87060,563,646,0.84470,0.89650
2003,46-65 y.,Second Stage of Tertiary Education,Yes,0.11879,221,1997,0.10460,0.13299
2003,46-65 y.,Second Stage of Tertiary Education,No,0.87903,1776,1997,0.86472,0.89333
2003,66 and older,Primary Level,No,0.71019,45,45,0.57614,0.84425
2003,66 and older,Lower Secondary Level,Yes,0.18440,146,783,0.15722,0.21158
2003,66 and older,Lower Secondary Level,No,0.81412,637,783,0.78686,0.84139
2003,66 and older,Upper Secondary Level,Yes,0.19435,355,1880,0.17646,0.21224
2003,66 and older,Upper Secondary Level,No,0.80171,1525,1880,0.78368,0.81974
2003,66 and older,Post-secondary Non-tertiary Level,No,0.78092,78,78,0.68853,0.87331
2003,66 and older,First Stage of Tertiary Education,Yes,0.20191,49,247,0.15174,0.25207
2003,66 and older,First Stage of Tertiary Education,No,0.79809,198,247,0.74793,0.84826
2003,66 and older,Second Stage of Tertiary Education,Yes,0.16314,102,570,0.13278,0.19350
2003,66 and older,Second Stage of Tertiary Education,No,0.82046,468,570,0.78892,0.85199
2004,17-29 y.,Pre-primary Level,Yes,0.05754,34,636,0.03943,0.07565
2004,17-29 y.,Pre-primary Level,No,0.94079,602,636,0.92244,0.95915
2004,17-29 y.,Primary Level,No,0.91786,34,34,0.82417,1.01154
2004,17-29 y.,Lower Secondary Level,Yes,0.06498,61,767,0.04753,0.08244
2004,17-29 y.,Lower Secondary Level,No,0.93201,706,767,0.91419,0.94984
2004,17-29 y.,Upper Secondary Level,Yes,0.07748,142,1695,0.06475,0.09021
