"pld0045","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Manchmal","2010","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2010","AkademikerIn","Ostdeutschland","","","",""
"Selten","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2010","Hauptschule","Westdeutschland","","","",""
"Selten","2010","Hauptschule","Ostdeutschland","","","",""
"Selten","2010","Realschule","Westdeutschland","","","",""
"Selten","2010","Realschule","Ostdeutschland","","","",""
"Selten","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2010","AkademikerIn","Westdeutschland","","","",""
"Selten","2010","AkademikerIn","Ostdeutschland","","","",""
"Nie","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2010","Hauptschule","Westdeutschland","","","",""
"Nie","2010","Hauptschule","Ostdeutschland","","","",""
"Nie","2010","Realschule","Westdeutschland","","","",""
"Nie","2010","Realschule","Ostdeutschland","","","",""
"Nie","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2010","AkademikerIn","Westdeutschland","","","",""
"Nie","2010","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2011","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2011","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2011","Realschule","Westdeutschland","","","",""
"Sehr oft","2011","Realschule","Ostdeutschland","","","",""
"Sehr oft","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2011","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2011","AkademikerIn","Ostdeutschland","","","",""
"Oft","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2011","Hauptschule","Westdeutschland","","","",""
"Oft","2011","Hauptschule","Ostdeutschland","","","",""
"Oft","2011","Realschule","Westdeutschland","","","",""
"Oft","2011","Realschule","Ostdeutschland","","","",""
"Oft","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2011","AkademikerIn","Westdeutschland","","","",""
"Oft","2011","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2011","Hauptschule","Westdeutschland","","","",""
"Manchmal","2011","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2011","Realschule","Westdeutschland","","","",""
"Manchmal","2011","Realschule","Ostdeutschland","","","",""
"Manchmal","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2011","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2011","AkademikerIn","Ostdeutschland","","","",""
"Selten","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2011","Hauptschule","Westdeutschland","","","",""
"Selten","2011","Hauptschule","Ostdeutschland","","","",""
"Selten","2011","Realschule","Westdeutschland","","","",""
"Selten","2011","Realschule","Ostdeutschland","","","",""
"Selten","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2011","AkademikerIn","Westdeutschland","","","",""
"Selten","2011","AkademikerIn","Ostdeutschland","","","",""
"Nie","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2011","Hauptschule","Westdeutschland","","","",""
"Nie","2011","Hauptschule","Ostdeutschland","","","",""
"Nie","2011","Realschule","Westdeutschland","","","",""
"Nie","2011","Realschule","Ostdeutschland","","","",""
"Nie","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2011","AkademikerIn","Westdeutschland","","","",""
"Nie","2011","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2012","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2012","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2012","Realschule","Westdeutschland","","","",""
"Sehr oft","2012","Realschule","Ostdeutschland","","","",""
"Sehr oft","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2012","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2012","AkademikerIn","Ostdeutschland","","","",""
"Oft","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2012","Hauptschule","Westdeutschland","","","",""
"Oft","2012","Hauptschule","Ostdeutschland","","","",""
"Oft","2012","Realschule","Westdeutschland","","","",""
"Oft","2012","Realschule","Ostdeutschland","","","",""
"Oft","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2012","AkademikerIn","Westdeutschland","","","",""
"Oft","2012","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2012","Hauptschule","Westdeutschland","","","",""
"Manchmal","2012","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2012","Realschule","Westdeutschland","","","",""
"Manchmal","2012","Realschule","Ostdeutschland","","","",""
"Manchmal","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2012","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2012","AkademikerIn","Ostdeutschland","","","",""
"Selten","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2012","Hauptschule","Westdeutschland","","","",""
"Selten","2012","Hauptschule","Ostdeutschland","","","",""
"Selten","2012","Realschule","Westdeutschland","","","",""
"Selten","2012","Realschule","Ostdeutschland","","","",""
"Selten","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2012","AkademikerIn","Westdeutschland","","","",""
"Selten","2012","AkademikerIn","Ostdeutschland","","","",""
"Nie","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2012","Hauptschule","Westdeutschland","","","",""
"Nie","2012","Hauptschule","Ostdeutschland","","","",""
"Nie","2012","Realschule","Westdeutschland","","","",""
"Nie","2012","Realschule","Ostdeutschland","","","",""
"Nie","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2012","AkademikerIn","Westdeutschland","","","",""
"Nie","2012","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2013","(noch) kein Abschluss","Westdeutschland","63","0.0924162831864599","0.0708069611144919","0.114025605258428"
"Sehr oft","2013","(noch) kein Abschluss","Ostdeutschland","8","","",""
"Sehr oft","2013","Hauptschule","Westdeutschland","395","0.0483328759272208","0.0430891307049906","0.0535766211494511"
"Sehr oft","2013","Hauptschule","Ostdeutschland","42","0.0330156637927888","0.0231262839285732","0.0429050436570045"
"Sehr oft","2013","Realschule","Westdeutschland","375","0.0597960414790243","0.05314897920848","0.0664431037495687"
"Sehr oft","2013","Realschule","Ostdeutschland","105","0.0370567713587945","0.0293029677246111","0.0448105749929779"
"Sehr oft","2013","(Fach-)Abitur","Westdeutschland","218","0.0600170273951589","0.0511590720241435","0.0688749827661743"
"Sehr oft","2013","(Fach-)Abitur","Ostdeutschland","34","0.068715570572761","0.0462712259010362","0.0911599152444858"
"Sehr oft","2013","AkademikerIn","Westdeutschland","333","0.0692209495736013","0.0616865799419067","0.0767553192052959"
"Sehr oft","2013","AkademikerIn","Ostdeutschland","71","0.0435223463018804","0.0330098128785802","0.0540348797251805"
"Oft","2013","(noch) kein Abschluss","Westdeutschland","66","0.0673170487085341","0.0486208593271781","0.0860132380898901"
"Oft","2013","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Oft","2013","Hauptschule","Westdeutschland","613","0.0827353056175852","0.0759997952795702","0.0894708159556002"
"Oft","2013","Hauptschule","Ostdeutschland","77","0.0529165926591039","0.0405260772344208","0.065307108083787"
"Oft","2013","Realschule","Westdeutschland","644","0.107275208587029","0.0985997793047882","0.11595063786927"
"Oft","2013","Realschule","Ostdeutschland","217","0.0937922030079207","0.0818254057524988","0.105759000263343"
"Oft","2013","(Fach-)Abitur","Westdeutschland","360","0.11204886849496","0.100285423556237","0.123812313433682"
"Oft","2013","(Fach-)Abitur","Ostdeutschland","51","0.0913209147002454","0.0657628142588866","0.116879015141604"
"Oft","2013","AkademikerIn","Westdeutschland","579","0.114260613206174","0.104817697775787","0.123703528636562"
"Oft","2013","AkademikerIn","Ostdeutschland","157","0.103598129150915","0.0878966285940577","0.119299629707772"
"Manchmal","2013","(noch) kein Abschluss","Westdeutschland","68","0.0984441517877513","0.0762154129306647","0.120672890644838"
"Manchmal","2013","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Manchmal","2013","Hauptschule","Westdeutschland","636","0.0959354771364715","0.0887349040333036","0.103136050239639"
"Manchmal","2013","Hauptschule","Ostdeutschland","117","0.0841693617107436","0.0688025445532831","0.0995361788682042"
"Manchmal","2013","Realschule","Westdeutschland","576","0.110360204969966","0.101576133871798","0.119144276068135"
"Manchmal","2013","Realschule","Ostdeutschland","251","0.111121854011539","0.0982215031812074","0.12402220484187"
"Manchmal","2013","(Fach-)Abitur","Westdeutschland","307","0.0937198120729737","0.0828509719253461","0.104588652220601"
"Manchmal","2013","(Fach-)Abitur","Ostdeutschland","47","0.104178745376811","0.0770744312023023","0.13128305955132"
"Manchmal","2013","AkademikerIn","Westdeutschland","595","0.118123828800224","0.108543566319474","0.127704091280974"
"Manchmal","2013","AkademikerIn","Ostdeutschland","177","0.117407622297016","0.10082160713113","0.133993637462903"
"Selten","2013","(noch) kein Abschluss","Westdeutschland","105","0.154621420594268","0.127645020457144","0.181597820731393"
"Selten","2013","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Selten","2013","Hauptschule","Westdeutschland","1095","0.168505737692658","0.159353765213937","0.177657710171379"
"Selten","2013","Hauptschule","Ostdeutschland","191","0.161195350974877","0.140843402554881","0.181547299394874"
"Selten","2013","Realschule","Westdeutschland","882","0.183351189848002","0.172503380955924","0.194198998740081"
"Selten","2013","Realschule","Ostdeutschland","411","0.173745043541677","0.158192768845523","0.189297318237832"
"Selten","2013","(Fach-)Abitur","Westdeutschland","495","0.202646098722062","0.187655087154895","0.21763711028923"
"Selten","2013","(Fach-)Abitur","Ostdeutschland","102","0.211521168121849","0.175287682281272","0.247754653962427"
"Selten","2013","AkademikerIn","Westdeutschland","831","0.193805730914156","0.182072759643204","0.205538702185108"
"Selten","2013","AkademikerIn","Ostdeutschland","307","0.200306328298898","0.17968469830482","0.220927958292975"
"Nie","2013","(noch) kein Abschluss","Westdeutschland","388","0.587201095722986","0.550465571454774","0.623936619991199"
"Nie","2013","(noch) kein Abschluss","Ostdeutschland","62","0.594021355606575","0.500535096380879","0.687507614832271"
"Nie","2013","Hauptschule","Westdeutschland","3687","0.604490603626064","0.592535567012548","0.61644564023958"
"Nie","2013","Hauptschule","Ostdeutschland","827","0.668703030862486","0.642652012802381","0.694754048922592"
"Nie","2013","Realschule","Westdeutschland","2411","0.539217355115978","0.525243620856351","0.553191089375604"
"Nie","2013","Realschule","Ostdeutschland","1296","0.584284128080068","0.564054354823835","0.604513901336302"
"Nie","2013","(Fach-)Abitur","Westdeutschland","1382","0.531568193314845","0.512958512028438","0.550177874601253"
"Nie","2013","(Fach-)Abitur","Ostdeutschland","254","0.524263601228333","0.479954165074917","0.56857303738175"
"Nie","2013","AkademikerIn","Westdeutschland","2022","0.504588877505844","0.489748103238579","0.51942965177311"
"Nie","2013","AkademikerIn","Ostdeutschland","735","0.535165573951291","0.509467116708808","0.560864031193775"
"Sehr oft","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2014","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2014","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2014","Realschule","Westdeutschland","","","",""
"Sehr oft","2014","Realschule","Ostdeutschland","","","",""
"Sehr oft","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2014","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2014","AkademikerIn","Ostdeutschland","","","",""
"Oft","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2014","Hauptschule","Westdeutschland","","","",""
"Oft","2014","Hauptschule","Ostdeutschland","","","",""
"Oft","2014","Realschule","Westdeutschland","","","",""
"Oft","2014","Realschule","Ostdeutschland","","","",""
"Oft","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2014","AkademikerIn","Westdeutschland","","","",""
"Oft","2014","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2014","Hauptschule","Westdeutschland","","","",""
"Manchmal","2014","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2014","Realschule","Westdeutschland","","","",""
"Manchmal","2014","Realschule","Ostdeutschland","","","",""
"Manchmal","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2014","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2014","AkademikerIn","Ostdeutschland","","","",""
"Selten","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2014","Hauptschule","Westdeutschland","","","",""
"Selten","2014","Hauptschule","Ostdeutschland","","","",""
"Selten","2014","Realschule","Westdeutschland","","","",""
"Selten","2014","Realschule","Ostdeutschland","","","",""
"Selten","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2014","AkademikerIn","Westdeutschland","","","",""
"Selten","2014","AkademikerIn","Ostdeutschland","","","",""
"Nie","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2014","Hauptschule","Westdeutschland","","","",""
"Nie","2014","Hauptschule","Ostdeutschland","","","",""
"Nie","2014","Realschule","Westdeutschland","","","",""
"Nie","2014","Realschule","Ostdeutschland","","","",""
"Nie","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2014","AkademikerIn","Westdeutschland","","","",""
"Nie","2014","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2015","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2015","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2015","Realschule","Westdeutschland","","","",""
"Sehr oft","2015","Realschule","Ostdeutschland","","","",""
"Sehr oft","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2015","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2015","AkademikerIn","Ostdeutschland","","","",""
"Oft","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2015","Hauptschule","Westdeutschland","","","",""
"Oft","2015","Hauptschule","Ostdeutschland","","","",""
"Oft","2015","Realschule","Westdeutschland","","","",""
"Oft","2015","Realschule","Ostdeutschland","","","",""
"Oft","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2015","AkademikerIn","Westdeutschland","","","",""
"Oft","2015","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2015","Hauptschule","Westdeutschland","","","",""
"Manchmal","2015","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2015","Realschule","Westdeutschland","","","",""
"Manchmal","2015","Realschule","Ostdeutschland","","","",""
"Manchmal","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2015","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2015","AkademikerIn","Ostdeutschland","","","",""
"Selten","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2015","Hauptschule","Westdeutschland","","","",""
"Selten","2015","Hauptschule","Ostdeutschland","","","",""
"Selten","2015","Realschule","Westdeutschland","","","",""
"Selten","2015","Realschule","Ostdeutschland","","","",""
"Selten","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2015","AkademikerIn","Westdeutschland","","","",""
"Selten","2015","AkademikerIn","Ostdeutschland","","","",""
"Nie","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2015","Hauptschule","Westdeutschland","","","",""
"Nie","2015","Hauptschule","Ostdeutschland","","","",""
"Nie","2015","Realschule","Westdeutschland","","","",""
"Nie","2015","Realschule","Ostdeutschland","","","",""
"Nie","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2015","AkademikerIn","Westdeutschland","","","",""
"Nie","2015","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2016","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2016","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2016","Realschule","Westdeutschland","","","",""
"Sehr oft","2016","Realschule","Ostdeutschland","","","",""
"Sehr oft","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2016","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2016","AkademikerIn","Ostdeutschland","","","",""
"Oft","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2016","Hauptschule","Westdeutschland","","","",""
"Oft","2016","Hauptschule","Ostdeutschland","","","",""
"Oft","2016","Realschule","Westdeutschland","","","",""
"Oft","2016","Realschule","Ostdeutschland","","","",""
"Oft","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2016","AkademikerIn","Westdeutschland","","","",""
"Oft","2016","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2016","Hauptschule","Westdeutschland","","","",""
"Manchmal","2016","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2016","Realschule","Westdeutschland","","","",""
"Manchmal","2016","Realschule","Ostdeutschland","","","",""
"Manchmal","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2016","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2016","AkademikerIn","Ostdeutschland","","","",""
"Selten","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2016","Hauptschule","Westdeutschland","","","",""
"Selten","2016","Hauptschule","Ostdeutschland","","","",""
"Selten","2016","Realschule","Westdeutschland","","","",""
"Selten","2016","Realschule","Ostdeutschland","","","",""
"Selten","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2016","AkademikerIn","Westdeutschland","","","",""
"Selten","2016","AkademikerIn","Ostdeutschland","","","",""
"Nie","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2016","Hauptschule","Westdeutschland","","","",""
"Nie","2016","Hauptschule","Ostdeutschland","","","",""
"Nie","2016","Realschule","Westdeutschland","","","",""
"Nie","2016","Realschule","Ostdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2016","AkademikerIn","Westdeutschland","","","",""
"Nie","2016","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2017","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2017","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2017","Realschule","Westdeutschland","","","",""
"Sehr oft","2017","Realschule","Ostdeutschland","","","",""
"Sehr oft","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2017","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2017","AkademikerIn","Ostdeutschland","","","",""
"Oft","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2017","Hauptschule","Westdeutschland","","","",""
"Oft","2017","Hauptschule","Ostdeutschland","","","",""
"Oft","2017","Realschule","Westdeutschland","","","",""
"Oft","2017","Realschule","Ostdeutschland","","","",""
"Oft","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2017","AkademikerIn","Westdeutschland","","","",""
"Oft","2017","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2017","Hauptschule","Westdeutschland","","","",""
"Manchmal","2017","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2017","Realschule","Westdeutschland","","","",""
"Manchmal","2017","Realschule","Ostdeutschland","","","",""
"Manchmal","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2017","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2017","AkademikerIn","Ostdeutschland","","","",""
"Selten","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2017","Hauptschule","Westdeutschland","","","",""
"Selten","2017","Hauptschule","Ostdeutschland","","","",""
"Selten","2017","Realschule","Westdeutschland","","","",""
"Selten","2017","Realschule","Ostdeutschland","","","",""
"Selten","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2017","AkademikerIn","Westdeutschland","","","",""
"Selten","2017","AkademikerIn","Ostdeutschland","","","",""
"Nie","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2017","Hauptschule","Westdeutschland","","","",""
"Nie","2017","Hauptschule","Ostdeutschland","","","",""
"Nie","2017","Realschule","Westdeutschland","","","",""
"Nie","2017","Realschule","Ostdeutschland","","","",""
"Nie","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2017","AkademikerIn","Westdeutschland","","","",""
"Nie","2017","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Westdeutschland","44","0.0462655035373148","0.0313016811904153","0.0612293258842144"
"Sehr oft","2018","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Sehr oft","2018","Hauptschule","Westdeutschland","372","0.0599761500457081","0.0538136755677173","0.0661386245236989"
"Sehr oft","2018","Hauptschule","Ostdeutschland","52","0.0513523717606364","0.0380402019792439","0.064664541542029"
"Sehr oft","2018","Realschule","Westdeutschland","362","0.066950476561723","0.0596276161575736","0.0742733369658724"
"Sehr oft","2018","Realschule","Ostdeutschland","112","0.0513454964145944","0.0420488919109023","0.0606421009182865"
"Sehr oft","2018","(Fach-)Abitur","Westdeutschland","286","0.0777508692926224","0.0687815813398151","0.0867201572454296"
"Sehr oft","2018","(Fach-)Abitur","Ostdeutschland","33","0.0473381585198285","0.0301442604474824","0.0645320565921747"
"Sehr oft","2018","AkademikerIn","Westdeutschland","383","0.0751768461022188","0.0678336466402119","0.0825200455642257"
"Sehr oft","2018","AkademikerIn","Ostdeutschland","76","0.0427934020047633","0.0321536393662061","0.0534331646433206"
"Oft","2018","(noch) kein Abschluss","Westdeutschland","79","0.102452063186184","0.0808502934663043","0.124053832906065"
"Oft","2018","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Oft","2018","Hauptschule","Westdeutschland","517","0.0856820441249218","0.0784178082250361","0.0929462800248075"
"Oft","2018","Hauptschule","Ostdeutschland","63","0.0405753099354057","0.0286751581691734","0.0524754617016379"
"Oft","2018","Realschule","Westdeutschland","529","0.108939010203848","0.0998105610854261","0.118067459322271"
"Oft","2018","Realschule","Ostdeutschland","193","0.0962527714314645","0.0838291201851931","0.108676422677736"
"Oft","2018","(Fach-)Abitur","Westdeutschland","360","0.101000212460481","0.0909071688159697","0.111093256104992"
"Oft","2018","(Fach-)Abitur","Ostdeutschland","75","0.125008251663398","0.0982307162493419","0.151785787077455"
"Oft","2018","AkademikerIn","Westdeutschland","555","0.1013761387247","0.0929704989762434","0.109781778473158"
"Oft","2018","AkademikerIn","Ostdeutschland","150","0.111682305084627","0.0951239560833517","0.128240654085902"
"Manchmal","2018","(noch) kein Abschluss","Westdeutschland","71","0.104396690041998","0.0826145091219368","0.12617887096206"
"Manchmal","2018","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Manchmal","2018","Hauptschule","Westdeutschland","539","0.100374020225784","0.0925750356918673","0.1081730047597"
"Manchmal","2018","Hauptschule","Ostdeutschland","79","0.0702992543881454","0.0548800103874479","0.0857184983888429"
"Manchmal","2018","Realschule","Westdeutschland","528","0.120488652506924","0.110950914941622","0.130026390072226"
