year,pgisced97,sampreg,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,No answer / don't know,East,No,0.90622,56,56,0.82917,0.98327
2004,Pre-primary Level,West,No,0.95381,453,453,0.93446,0.97316
2004,Pre-primary Level,East,No,0.89478,149,149,0.84535,0.94422
2004,Primary Level,West,Yes,0.13947,34,238,0.09537,0.18358
2004,Primary Level,West,No,0.86053,204,238,0.81642,0.90463
2004,Lower Secondary Level,West,Yes,0.14633,315,2198,0.13155,0.16111
2004,Lower Secondary Level,West,No,0.85367,1883,2198,0.83889,0.86845
2004,Lower Secondary Level,East,Yes,0.12563,40,369,0.09177,0.15949
2004,Lower Secondary Level,East,No,0.87437,329,369,0.84051,0.90823
2004,Upper Secondary Level,West,Yes,0.13137,999,8011,0.12398,0.13877
2004,Upper Secondary Level,West,No,0.86863,7012,8011,0.86123,0.87602
2004,Upper Secondary Level,East,Yes,0.13236,331,2744,0.11968,0.14504
2004,Upper Secondary Level,East,No,0.86764,2413,2744,0.85496,0.88032
2004,Post-secondary Non-tertiary Level,West,Yes,0.09524,99,1002,0.07705,0.11342
2004,Post-secondary Non-tertiary Level,West,No,0.90476,903,1002,0.88658,0.92295
2004,Post-secondary Non-tertiary Level,East,No,0.92813,136,136,0.88456,0.97170
2004,First Stage of Tertiary Education,West,Yes,0.14925,161,1200,0.12908,0.16942
2004,First Stage of Tertiary Education,West,No,0.85075,1039,1200,0.83058,0.87092
2004,First Stage of Tertiary Education,East,Yes,0.14471,57,432,0.11150,0.17793
2004,First Stage of Tertiary Education,East,No,0.85529,375,432,0.82207,0.88850
2004,Second Stage of Tertiary Education,West,Yes,0.10975,312,3009,0.09858,0.12093
2004,Second Stage of Tertiary Education,West,No,0.89025,2697,3009,0.87907,0.90142
2004,Second Stage of Tertiary Education,East,Yes,0.13491,158,1276,0.11616,0.15367
2004,Second Stage of Tertiary Education,East,No,0.86509,1118,1276,0.84633,0.88384
2005,No answer / don't know,West,No,0.94766,218,218,0.91803,0.97729
2005,No answer / don't know,East,No,0.94111,72,72,0.88635,0.99587
2005,Pre-primary Level,West,No,0.94459,484,484,0.92418,0.96499
2005,Pre-primary Level,East,No,0.95373,139,139,0.91868,0.98878
2005,Primary Level,West,No,0.89667,197,197,0.85405,0.93928
2005,Lower Secondary Level,West,Yes,0.14332,260,2047,0.12814,0.15850
2005,Lower Secondary Level,West,No,0.85668,1787,2047,0.84150,0.87186
2005,Lower Secondary Level,East,Yes,0.12890,39,336,0.09302,0.16478
2005,Lower Secondary Level,East,No,0.87110,297,336,0.83522,0.90698
2005,Upper Secondary Level,West,Yes,0.11848,859,7601,0.11121,0.12574
2005,Upper Secondary Level,West,No,0.88152,6742,7601,0.87426,0.88879
2005,Upper Secondary Level,East,Yes,0.12759,314,2610,0.11479,0.14040
2005,Upper Secondary Level,East,No,0.87241,2296,2610,0.85960,0.88521
2005,Post-secondary Non-tertiary Level,West,Yes,0.09216,87,963,0.07388,0.11044
2005,Post-secondary Non-tertiary Level,West,No,0.90784,876,963,0.88956,0.92612
2005,Post-secondary Non-tertiary Level,East,No,0.87984,143,143,0.82636,0.93332
2005,First Stage of Tertiary Education,West,Yes,0.10607,113,1135,0.08814,0.12399
2005,First Stage of Tertiary Education,West,No,0.89393,1022,1135,0.87601,0.91186
2005,First Stage of Tertiary Education,East,Yes,0.19834,72,418,0.16006,0.23661
2005,First Stage of Tertiary Education,East,No,0.80166,346,418,0.76339,0.83994
2005,Second Stage of Tertiary Education,West,Yes,0.09819,289,2906,0.08737,0.10901
2005,Second Stage of Tertiary Education,West,No,0.90181,2617,2906,0.89099,0.91263
2005,Second Stage of Tertiary Education,East,Yes,0.13479,156,1248,0.11583,0.15374
2005,Second Stage of Tertiary Education,East,No,0.86521,1092,1248,0.84626,0.88417
2006,No answer / don't know,West,No,0.92282,232,232,0.88840,0.95724
2006,No answer / don't know,East,No,0.93845,69,69,0.88132,0.99557
2006,Pre-primary Level,West,No,0.94227,308,308,0.91618,0.96836
2006,Pre-primary Level,East,No,0.94104,67,67,0.88421,0.99787
2006,Primary Level,West,No,0.84230,188,188,0.79007,0.89454
2006,Lower Secondary Level,West,Yes,0.14549,292,2106,0.13043,0.16055
2006,Lower Secondary Level,West,No,0.85451,1814,2106,0.83945,0.86957
2006,Lower Secondary Level,East,Yes,0.19117,60,369,0.15099,0.23134
2006,Lower Secondary Level,East,No,0.80883,309,369,0.76866,0.84901
2006,Upper Secondary Level,West,Yes,0.12454,975,8264,0.11742,0.13166
2006,Upper Secondary Level,West,No,0.87546,7289,8264,0.86834,0.88258
2006,Upper Secondary Level,East,Yes,0.13362,337,2799,0.12101,0.14622
2006,Upper Secondary Level,East,No,0.86638,2462,2799,0.85378,0.87899
2006,Post-secondary Non-tertiary Level,West,Yes,0.10310,118,1041,0.08462,0.12159
2006,Post-secondary Non-tertiary Level,West,No,0.89690,923,1041,0.87841,0.91538
2006,Post-secondary Non-tertiary Level,East,No,0.84838,148,148,0.79041,0.90636
2006,First Stage of Tertiary Education,West,Yes,0.13164,141,1220,0.11266,0.15062
2006,First Stage of Tertiary Education,West,No,0.86836,1079,1220,0.84938,0.88734
2006,First Stage of Tertiary Education,East,Yes,0.12635,52,426,0.09476,0.15793
2006,First Stage of Tertiary Education,East,No,0.87365,374,426,0.84207,0.90524
2006,Second Stage of Tertiary Education,West,Yes,0.09574,305,3240,0.08561,0.10588
2006,Second Stage of Tertiary Education,West,No,0.90426,2935,3240,0.89412,0.91439
2006,Second Stage of Tertiary Education,East,Yes,0.12957,172,1331,0.11152,0.14762
2006,Second Stage of Tertiary Education,East,No,0.87043,1159,1331,0.85238,0.88848
2007,No answer / don't know,West,No,0.91611,238,238,0.88082,0.95141
2007,No answer / don't know,East,No,0.95585,73,73,0.90840,1.00330
2007,Pre-primary Level,West,No,0.92200,239,239,0.88794,0.95607
2007,Pre-primary Level,East,No,0.97092,78,78,0.93339,1.00845
2007,Primary Level,West,No,0.85787,165,165,0.80442,0.91131
2007,Lower Secondary Level,West,Yes,0.14605,270,1868,0.13003,0.16207
2007,Lower Secondary Level,West,No,0.85395,1598,1868,0.83793,0.86997
2007,Lower Secondary Level,East,Yes,0.16033,57,328,0.12056,0.20010
2007,Lower Secondary Level,East,No,0.83967,271,328,0.79990,0.87944
2007,Upper Secondary Level,West,Yes,0.12490,908,7676,0.11751,0.13230
2007,Upper Secondary Level,West,No,0.87510,6768,7676,0.86770,0.88249
2007,Upper Secondary Level,East,Yes,0.11618,308,2614,0.10390,0.12847
2007,Upper Secondary Level,East,No,0.88382,2306,2614,0.87153,0.89610
2007,Post-secondary Non-tertiary Level,West,Yes,0.10677,107,998,0.08760,0.12594
2007,Post-secondary Non-tertiary Level,West,No,0.89323,891,998,0.87406,0.91240
2007,Post-secondary Non-tertiary Level,East,No,0.90825,148,148,0.86158,0.95492
2007,First Stage of Tertiary Education,West,Yes,0.11387,129,1123,0.09528,0.13246
2007,First Stage of Tertiary Education,West,No,0.88613,994,1123,0.86754,0.90472
2007,First Stage of Tertiary Education,East,Yes,0.15893,55,406,0.12332,0.19454
2007,First Stage of Tertiary Education,East,No,0.84107,351,406,0.80546,0.87668
2007,Second Stage of Tertiary Education,West,Yes,0.10693,327,3088,0.09603,0.11783
2007,Second Stage of Tertiary Education,West,No,0.89307,2761,3088,0.88217,0.90397
2007,Second Stage of Tertiary Education,East,Yes,0.15129,180,1297,0.13178,0.17080
2007,Second Stage of Tertiary Education,East,No,0.84871,1117,1297,0.82920,0.86822
2008,No answer / don't know,West,No,0.91853,234,234,0.88341,0.95366
2008,No answer / don't know,East,No,0.96298,77,77,0.92053,1.00543
2008,Pre-primary Level,West,No,0.95733,260,260,0.93272,0.98195
2008,Pre-primary Level,East,No,0.90456,74,74,0.83715,0.97196
2008,Primary Level,West,No,0.90777,147,147,0.86083,0.95470
2008,Lower Secondary Level,West,Yes,0.13955,238,1700,0.12307,0.15603
2008,Lower Secondary Level,West,No,0.86045,1462,1700,0.84397,0.87693
2008,Lower Secondary Level,East,Yes,0.12784,41,302,0.09012,0.16556
2008,Lower Secondary Level,East,No,0.87216,261,302,0.83444,0.90988
2008,Upper Secondary Level,West,Yes,0.11189,833,7214,0.10462,0.11917
2008,Upper Secondary Level,West,No,0.88811,6381,7214,0.88083,0.89538
2008,Upper Secondary Level,East,Yes,0.12826,327,2491,0.11512,0.14139
2008,Upper Secondary Level,East,No,0.87174,2164,2491,0.85861,0.88488
2008,Post-secondary Non-tertiary Level,West,Yes,0.09607,95,923,0.07705,0.11509
2008,Post-secondary Non-tertiary Level,West,No,0.90393,828,923,0.88491,0.92295
2008,Post-secondary Non-tertiary Level,East,No,0.88064,145,145,0.82769,0.93359
2008,First Stage of Tertiary Education,West,Yes,0.12276,118,1036,0.10277,0.14276
2008,First Stage of Tertiary Education,West,No,0.87724,918,1036,0.85724,0.89723
2008,First Stage of Tertiary Education,East,Yes,0.12942,48,374,0.09536,0.16349
2008,First Stage of Tertiary Education,East,No,0.87058,326,374,0.83651,0.90464
2008,Second Stage of Tertiary Education,West,Yes,0.10898,311,2943,0.09772,0.12024
2008,Second Stage of Tertiary Education,West,No,0.89102,2632,2943,0.87976,0.90228
2008,Second Stage of Tertiary Education,East,Yes,0.14493,157,1237,0.12530,0.16455
2008,Second Stage of Tertiary Education,East,No,0.85507,1080,1237,0.83545,0.87470
2009,No answer / don't know,West,No,0.86141,215,215,0.81512,0.90770
2009,No answer / don't know,East,No,0.96364,80,80,0.92236,1.00492
2009,Pre-primary Level,West,No,0.95562,242,242,0.92962,0.98162
2009,Pre-primary Level,East,No,0.93836,52,52,0.87236,1.00437
2009,Primary Level,West,No,0.88579,131,131,0.83111,0.94047
2009,Lower Secondary Level,West,Yes,0.13672,215,1521,0.11945,0.15399
2009,Lower Secondary Level,West,No,0.86328,1306,1521,0.84601,0.88055
2009,Lower Secondary Level,East,Yes,0.12443,37,262,0.08439,0.16448
2009,Lower Secondary Level,East,No,0.87557,225,262,0.83552,0.91561
2009,Upper Secondary Level,West,Yes,0.13663,910,6657,0.12838,0.14489
2009,Upper Secondary Level,West,No,0.86337,5747,6657,0.85511,0.87162
2009,Upper Secondary Level,East,Yes,0.13645,319,2387,0.12267,0.15022
2009,Upper Secondary Level,East,No,0.86355,2068,2387,0.84978,0.87733
2009,Post-secondary Non-tertiary Level,West,Yes,0.11540,83,843,0.09382,0.13699
2009,Post-secondary Non-tertiary Level,West,No,0.88460,760,843,0.86301,0.90618
2009,Post-secondary Non-tertiary Level,East,No,0.88607,135,135,0.83227,0.93986
2009,First Stage of Tertiary Education,West,Yes,0.11444,117,957,0.09426,0.13462
2009,First Stage of Tertiary Education,West,No,0.88556,840,957,0.86538,0.90574
2009,First Stage of Tertiary Education,East,Yes,0.17558,64,370,0.13676,0.21440
2009,First Stage of Tertiary Education,East,No,0.82442,306,370,0.78560,0.86324
2009,Second Stage of Tertiary Education,West,Yes,0.11060,304,2824,0.09903,0.12217
2009,Second Stage of Tertiary Education,West,No,0.88940,2520,2824,0.87783,0.90097
2009,Second Stage of Tertiary Education,East,Yes,0.12969,162,1204,0.11071,0.14868
2009,Second Stage of Tertiary Education,East,No,0.87031,1042,1204,0.85132,0.88929
2010,No answer / don't know,West,Yes,0.11830,31,250,0.07818,0.15841
2010,No answer / don't know,West,No,0.88170,219,250,0.84159,0.92182
2010,No answer / don't know,East,No,0.96503,61,61,0.91854,1.01151
2010,Pre-primary Level,West,No,0.94814,345,345,0.92470,0.97157
2010,Pre-primary Level,East,No,0.93776,45,45,0.86638,1.00915
2010,Primary Level,West,Yes,0.12961,62,312,0.09228,0.16694
2010,Primary Level,West,No,0.87039,250,312,0.83306,0.90772
2010,Lower Secondary Level,West,Yes,0.14479,323,2108,0.12977,0.15982
2010,Lower Secondary Level,West,No,0.85521,1785,2108,0.84018,0.87023
2010,Lower Secondary Level,East,Yes,0.13301,61,330,0.09631,0.16970
2010,Lower Secondary Level,East,No,0.86699,269,330,0.83030,0.90369
2010,Upper Secondary Level,West,Yes,0.13439,1258,8802,0.12727,0.14152
2010,Upper Secondary Level,West,No,0.86561,7544,8802,0.85848,0.87273
2010,Upper Secondary Level,East,Yes,0.13117,385,2927,0.11894,0.14340
2010,Upper Secondary Level,East,No,0.86883,2542,2927,0.85660,0.88106
2010,Post-secondary Non-tertiary Level,West,Yes,0.09787,174,1451,0.08258,0.11317
2010,Post-secondary Non-tertiary Level,West,No,0.90213,1277,1451,0.88683,0.91742
2010,Post-secondary Non-tertiary Level,East,Yes,0.12947,40,256,0.08826,0.17068
2010,Post-secondary Non-tertiary Level,East,No,0.87053,216,256,0.82932,0.91174
2010,First Stage of Tertiary Education,West,Yes,0.12469,156,1197,0.10597,0.14341
2010,First Stage of Tertiary Education,West,No,0.87531,1041,1197,0.85659,0.89403
2010,First Stage of Tertiary Education,East,Yes,0.14381,67,414,0.10997,0.17765
2010,First Stage of Tertiary Education,East,No,0.85619,347,414,0.82235,0.89003
2010,Second Stage of Tertiary Education,West,Yes,0.10113,474,3971,0.09175,0.11051
2010,Second Stage of Tertiary Education,West,No,0.89887,3497,3971,0.88949,0.90825
2010,Second Stage of Tertiary Education,East,Yes,0.14570,205,1396,0.12718,0.16421
2010,Second Stage of Tertiary Education,East,No,0.85430,1191,1396,0.83579,0.87282
2011,No answer / don't know,West,Yes,0.11301,45,466,0.08423,0.14179
2011,No answer / don't know,West,No,0.88699,421,466,0.85821,0.91577
2011,No answer / don't know,East,No,0.95323,102,102,0.91205,0.99441
2011,Pre-primary Level,West,Yes,0.07989,33,424,0.05405,0.10573
2011,Pre-primary Level,West,No,0.92011,391,424,0.89427,0.94595
2011,Pre-primary Level,East,No,0.97424,46,46,0.92795,1.02053
2011,Primary Level,West,Yes,0.16559,67,359,0.12708,0.20409
2011,Primary Level,West,No,0.83441,292,359,0.79591,0.87292
2011,Primary Level,East,No,0.94744,40,40,0.87741,1.01748
2011,Lower Secondary Level,West,Yes,0.14997,394,2550,0.13611,0.16383
2011,Lower Secondary Level,West,No,0.85003,2156,2550,0.83617,0.86389
2011,Lower Secondary Level,East,Yes,0.16921,83,400,0.13242,0.20600
2011,Lower Secondary Level,East,No,0.83079,317,400,0.79400,0.86758
2011,Upper Secondary Level,West,Yes,0.14355,1486,10507,0.13684,0.15025
2011,Upper Secondary Level,West,No,0.85645,9021,10507,0.84975,0.86316
2011,Upper Secondary Level,East,Yes,0.13322,477,3382,0.12177,0.14468
2011,Upper Secondary Level,East,No,0.86678,2905,3382,0.85532,0.87823
2011,Post-secondary Non-tertiary Level,West,Yes,0.10818,214,1711,0.09346,0.12290
2011,Post-secondary Non-tertiary Level,West,No,0.89182,1497,1711,0.87710,0.90654
2011,Post-secondary Non-tertiary Level,East,Yes,0.16741,47,290,0.12437,0.21046
2011,Post-secondary Non-tertiary Level,East,No,0.83259,243,290,0.78954,0.87563
2011,First Stage of Tertiary Education,West,Yes,0.13711,191,1381,0.11896,0.15525
2011,First Stage of Tertiary Education,West,No,0.86289,1190,1381,0.84475,0.88104
2011,First Stage of Tertiary Education,East,Yes,0.16394,79,467,0.13032,0.19755
2011,First Stage of Tertiary Education,East,No,0.83606,388,467,0.80245,0.86968
2011,Second Stage of Tertiary Education,West,Yes,0.10852,541,4646,0.09958,0.11747
2011,Second Stage of Tertiary Education,West,No,0.89148,4105,4646,0.88253,0.90042
2011,Second Stage of Tertiary Education,East,Yes,0.14965,224,1562,0.13196,0.16735
2011,Second Stage of Tertiary Education,East,No,0.85035,1338,1562,0.83265,0.86804
2012,No answer / don't know,West,Yes,0.13747,42,344,0.10103,0.17391
2012,No answer / don't know,West,No,0.86253,302,344,0.82609,0.89897
2012,No answer / don't know,East,No,0.83568,59,59,0.74032,0.93105
2012,Pre-primary Level,West,Yes,0.07042,31,418,0.04586,0.09498
2012,Pre-primary Level,West,No,0.92958,387,418,0.90502,0.95414
2012,Pre-primary Level,East,No,0.95502,49,49,0.89639,1.01365
2012,Primary Level,West,Yes,0.18625,68,337,0.14462,0.22787
2012,Primary Level,West,No,0.81375,269,337,0.77213,0.85538
2012,Primary Level,East,No,0.77069,38,38,0.63524,0.90615
2012,Lower Secondary Level,West,Yes,0.16056,386,2522,0.14623,0.17490
2012,Lower Secondary Level,West,No,0.83944,2136,2522,0.82510,0.85377
2012,Lower Secondary Level,East,Yes,0.16373,63,374,0.12618,0.20128
2012,Lower Secondary Level,East,No,0.83627,311,374,0.79872,0.87382
2012,Upper Secondary Level,West,Yes,0.15048,1455,10201,0.14354,0.15742
2012,Upper Secondary Level,West,No,0.84952,8746,10201,0.84258,0.85646
2012,Upper Secondary Level,East,Yes,0.15888,506,3308,0.14642,0.17134
2012,Upper Secondary Level,East,No,0.84112,2802,3308,0.82866,0.85358
2012,Post-secondary Non-tertiary Level,West,Yes,0.09375,175,1664,0.07974,0.10776
2012,Post-secondary Non-tertiary Level,West,No,0.90625,1489,1664,0.89224,0.92026
2012,Post-secondary Non-tertiary Level,East,Yes,0.12492,37,298,0.08732,0.16252
2012,Post-secondary Non-tertiary Level,East,No,0.87508,261,298,0.83748,0.91268
2012,First Stage of Tertiary Education,West,Yes,0.13391,171,1328,0.11558,0.15223
2012,First Stage of Tertiary Education,West,No,0.86609,1157,1328,0.84777,0.88442
2012,First Stage of Tertiary Education,East,Yes,0.15823,60,473,0.12530,0.19115
2012,First Stage of Tertiary Education,East,No,0.84177,413,473,0.80885,0.87470
2012,Second Stage of Tertiary Education,West,Yes,0.10480,509,4607,0.09596,0.11365
2012,Second Stage of Tertiary Education,West,No,0.89520,4098,4607,0.88635,0.90404
2012,Second Stage of Tertiary Education,East,Yes,0.13555,195,1534,0.11842,0.15269
2012,Second Stage of Tertiary Education,East,No,0.86445,1339,1534,0.84731,0.88158
2013,No answer / don't know,West,Yes,0.10202,45,394,0.07209,0.13194
2013,No answer / don't know,West,No,0.89798,349,394,0.86806,0.92791
2013,No answer / don't know,East,No,0.88706,57,57,0.80415,0.96996
2013,Pre-primary Level,West,Yes,0.12630,44,402,0.09379,0.15882
2013,Pre-primary Level,West,No,0.87370,358,402,0.84118,0.90621
2013,Pre-primary Level,East,No,0.95925,52,52,0.90499,1.01351
2013,Primary Level,West,Yes,0.15990,45,280,0.11690,0.20291
2013,Primary Level,West,No,0.84010,235,280,0.79709,0.88310
2013,Primary Level,East,No,0.90631,42,42,0.81712,0.99551
2013,Lower Secondary Level,West,Yes,0.18865,384,2274,0.17257,0.20474
2013,Lower Secondary Level,West,No,0.81135,1890,2274,0.79526,0.82743
2013,Lower Secondary Level,East,Yes,0.15307,64,343,0.11491,0.19123
2013,Lower Secondary Level,East,No,0.84693,279,343,0.80877,0.88509
2013,Upper Secondary Level,West,Yes,0.15419,1320,9425,0.14690,0.16149
2013,Upper Secondary Level,West,No,0.84581,8105,9425,0.83851,0.85310
2013,Upper Secondary Level,East,Yes,0.14895,443,3055,0.13632,0.16157
2013,Upper Secondary Level,East,No,0.85105,2612,3055,0.83843,0.86368
2013,Post-secondary Non-tertiary Level,West,Yes,0.13640,180,1506,0.11906,0.15374
2013,Post-secondary Non-tertiary Level,West,No,0.86360,1326,1506,0.84626,0.88094
2013,Post-secondary Non-tertiary Level,East,Yes,0.13449,35,273,0.09394,0.17504
2013,Post-secondary Non-tertiary Level,East,No,0.86551,238,273,0.82496,0.90606
2013,First Stage of Tertiary Education,West,Yes,0.12698,150,1245,0.10848,0.14548
2013,First Stage of Tertiary Education,West,No,0.87302,1095,1245,0.85452,0.89152
2013,First Stage of Tertiary Education,East,Yes,0.12909,52,429,0.09732,0.16085
2013,First Stage of Tertiary Education,East,No,0.87091,377,429,0.83915,0.90268
2013,Second Stage of Tertiary Education,West,Yes,0.11024,480,4400,0.10098,0.11949
2013,Second Stage of Tertiary Education,West,No,0.88976,3920,4400,0.88051,0.89902
2013,Second Stage of Tertiary Education,East,Yes,0.13607,183,1455,0.11844,0.15369
2013,Second Stage of Tertiary Education,East,No,0.86393,1272,1455,0.84631,0.88156
2014,No answer / don't know,West,Yes,0.14071,69,517,0.11070,0.17071
2014,No answer / don't know,West,No,0.85929,448,517,0.82929,0.88930
2014,No answer / don't know,East,No,0.91445,86,86,0.85499,0.97391
2014,Pre-primary Level,West,Yes,0.10814,36,391,0.07732,0.13896
2014,Pre-primary Level,West,No,0.89186,355,391,0.86104,0.92268
2014,Pre-primary Level,East,No,0.93913,48,48,0.87078,1.00749
2014,Primary Level,West,Yes,0.16476,90,446,0.13030,0.19923
2014,Primary Level,West,No,0.83524,356,446,0.80077,0.86970
2014,Primary Level,East,No,0.83048,47,47,0.72205,0.93891
2014,Lower Secondary Level,West,Yes,0.16353,426,2727,0.14964,0.17741
2014,Lower Secondary Level,West,No,0.83647,2301,2727,0.82259,0.85036
2014,Lower Secondary Level,East,Yes,0.20561,86,380,0.16492,0.24629
2014,Lower Secondary Level,East,No,0.79439,294,380,0.75371,0.83508
2014,Upper Secondary Level,West,Yes,0.14120,1267,9667,0.13426,0.14814
2014,Upper Secondary Level,West,No,0.85880,8400,9667,0.85186,0.86574
2014,Upper Secondary Level,East,Yes,0.14042,409,2844,0.12764,0.15319
2014,Upper Secondary Level,East,No,0.85958,2435,2844,0.84681,0.87236
2014,Post-secondary Non-tertiary Level,West,Yes,0.12766,221,1748,0.11201,0.14330
2014,Post-secondary Non-tertiary Level,West,No,0.87234,1527,1748,0.85670,0.88799
2014,Post-secondary Non-tertiary Level,East,No,0.89760,269,269,0.86131,0.93390
2014,First Stage of Tertiary Education,West,Yes,0.14517,156,1182,0.12508,0.16527
2014,First Stage of Tertiary Education,West,No,0.85483,1026,1182,0.83473,0.87492
2014,First Stage of Tertiary Education,East,Yes,0.12091,56,407,0.08920,0.15263
2014,First Stage of Tertiary Education,East,No,0.87909,351,407,0.84737,0.91080
2014,Second Stage of Tertiary Education,West,Yes,0.11395,500,4782,0.10494,0.12295
2014,Second Stage of Tertiary Education,West,No,0.88605,4282,4782,0.87705,0.89506
2014,Second Stage of Tertiary Education,East,Yes,0.13608,185,1438,0.11836,0.15381
2014,Second Stage of Tertiary Education,East,No,0.86392,1253,1438,0.84619,0.88164
2015,No answer / don't know,West,Yes,0.09480,58,526,0.06974,0.11986
2015,No answer / don't know,West,No,0.90520,468,526,0.88014,0.93026
2015,No answer / don't know,East,No,0.94436,73,73,0.89141,0.99731
2015,Pre-primary Level,West,No,0.94300,272,272,0.91539,0.97060
2015,Pre-primary Level,East,No,0.87394,48,48,0.77905,0.96884
2015,Primary Level,West,Yes,0.13750,57,360,0.10187,0.17312
2015,Primary Level,West,No,0.86250,303,360,0.82688,0.89813
2015,Primary Level,East,No,0.83682,36,36,0.71440,0.95925
2015,Lower Secondary Level,West,Yes,0.15736,349,2329,0.14257,0.17216
2015,Lower Secondary Level,West,No,0.84264,1980,2329,0.82784,0.85743
2015,Lower Secondary Level,East,Yes,0.16180,55,339,0.12254,0.20106
2015,Lower Secondary Level,East,No,0.83820,284,339,0.79894,0.87746
2015,Upper Secondary Level,West,Yes,0.14638,1218,8947,0.13905,0.15370
2015,Upper Secondary Level,West,No,0.85362,7729,8947,0.84630,0.86095
2015,Upper Secondary Level,East,Yes,0.15652,391,2684,0.14277,0.17027
2015,Upper Secondary Level,East,No,0.84348,2293,2684,0.82973,0.85723
2015,Post-secondary Non-tertiary Level,West,Yes,0.13093,208,1674,0.11477,0.14710
2015,Post-secondary Non-tertiary Level,West,No,0.86907,1466,1674,0.85290,0.88523
2015,Post-secondary Non-tertiary Level,East,No,0.86278,247,247,0.81978,0.90577
2015,First Stage of Tertiary Education,West,Yes,0.15060,149,1117,0.12962,0.17158
2015,First Stage of Tertiary Education,West,No,0.84940,968,1117,0.82842,0.87038
2015,First Stage of Tertiary Education,East,Yes,0.12193,54,395,0.08962,0.15424
2015,First Stage of Tertiary Education,East,No,0.87807,341,395,0.84576,0.91038
2015,Second Stage of Tertiary Education,West,Yes,0.11916,508,4499,0.10969,0.12863
2015,Second Stage of Tertiary Education,West,No,0.88084,3991,4499,0.87137,0.89031
2015,Second Stage of Tertiary Education,East,Yes,0.12132,191,1366,0.10400,0.13864
2015,Second Stage of Tertiary Education,East,No,0.87868,1175,1366,0.86136,0.89600
2016,No answer / don't know,West,Yes,0.11522,67,501,0.08724,0.14321
2016,No answer / don't know,West,No,0.88478,434,501,0.85679,0.91276
2016,No answer / don't know,East,No,0.89802,77,77,0.82998,0.96605
2016,Pre-primary Level,West,No,0.93935,275,275,0.91108,0.96761
2016,Pre-primary Level,East,No,0.96548,39,39,0.90743,1.02353
2016,Primary Level,West,Yes,0.12510,64,354,0.09059,0.15961
2016,Primary Level,West,No,0.87490,290,354,0.84039,0.90941
2016,Primary Level,East,No,0.91905,36,36,0.82868,1.00941
2016,Lower Secondary Level,West,Yes,0.17638,365,2240,0.16060,0.19217
2016,Lower Secondary Level,West,No,0.82362,1875,2240,0.80783,0.83940
2016,Lower Secondary Level,East,Yes,0.15639,59,317,0.11635,0.19644
2016,Lower Secondary Level,East,No,0.84361,258,317,0.80356,0.88365
2016,Upper Secondary Level,West,Yes,0.14005,1165,8409,0.13263,0.14747
2016,Upper Secondary Level,West,No,0.85995,7244,8409,0.85253,0.86737
2016,Upper Secondary Level,East,Yes,0.14446,335,2549,0.13081,0.15811
2016,Upper Secondary Level,East,No,0.85554,2214,2549,0.84189,0.86919
2016,Post-secondary Non-tertiary Level,West,Yes,0.10573,189,1738,0.09127,0.12019
2016,Post-secondary Non-tertiary Level,West,No,0.89427,1549,1738,0.87981,0.90873
2016,Post-secondary Non-tertiary Level,East,No,0.90617,242,242,0.86935,0.94298
2016,First Stage of Tertiary Education,West,Yes,0.14402,133,1032,0.12259,0.16545
2016,First Stage of Tertiary Education,West,No,0.85598,899,1032,0.83455,0.87741
2016,First Stage of Tertiary Education,East,Yes,0.13856,58,365,0.10307,0.17405
2016,First Stage of Tertiary Education,East,No,0.86144,307,365,0.82595,0.89693
2016,Second Stage of Tertiary Education,West,Yes,0.11383,504,4539,0.10459,0.12307
2016,Second Stage of Tertiary Education,West,No,0.88617,4035,4539,0.87693,0.89541
2016,Second Stage of Tertiary Education,East,Yes,0.12261,172,1334,0.10500,0.14022
2016,Second Stage of Tertiary Education,East,No,0.87739,1162,1334,0.85978,0.89500
2017,No answer / don't know,West,Yes,0.12980,58,514,0.10072,0.15889
2017,No answer / don't know,West,No,0.87020,456,514,0.84111,0.89928
2017,No answer / don't know,East,No,0.91754,81,81,0.85726,0.97781
2017,Pre-primary Level,West,No,0.94592,308,308,0.92062,0.97122
2017,Pre-primary Level,East,No,0.89654,60,60,0.81882,0.97425
2017,Primary Level,West,Yes,0.14092,60,392,0.10643,0.17541
2017,Primary Level,West,No,0.85908,332,392,0.82459,0.89357
2017,Primary Level,East,No,0.92679,43,43,0.84801,1.00557
2017,Lower Secondary Level,West,Yes,0.15790,365,2343,0.14313,0.17266
2017,Lower Secondary Level,West,No,0.84210,1978,2343,0.82734,0.85687
2017,Lower Secondary Level,East,Yes,0.22067,88,375,0.17864,0.26270
2017,Lower Secondary Level,East,No,0.77933,287,375,0.73730,0.82136
2017,Upper Secondary Level,West,Yes,0.15407,1317,9164,0.14668,0.16146
2017,Upper Secondary Level,West,No,0.84593,7847,9164,0.83854,0.85332
2017,Upper Secondary Level,East,Yes,0.13551,368,2841,0.12293,0.14810
2017,Upper Secondary Level,East,No,0.86449,2473,2841,0.85190,0.87707
2017,Post-secondary Non-tertiary Level,West,Yes,0.13020,211,1869,0.11494,0.14546
2017,Post-secondary Non-tertiary Level,West,No,0.86980,1658,1869,0.85454,0.88506
2017,Post-secondary Non-tertiary Level,East,Yes,0.12060,47,326,0.08519,0.15601
