year,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,First Stage of Tertiary Education,Yes,0.13957,231,1801,0.12356,0.15558
2012,First Stage of Tertiary Education,No,0.86043,1570,1801,0.84442,0.87644
2012,Second Stage of Tertiary Education,Yes,0.11093,704,6141,0.10308,0.11879
2012,Second Stage of Tertiary Education,No,0.88907,5437,6141,0.88121,0.89692
2013,No answer / don't know,Yes,0.10300,55,461,0.07522,0.13078
2013,No answer / don't know,No,0.89700,406,461,0.86922,0.92478
2013,Pre-primary Level,Yes,0.11841,47,457,0.08876,0.14807
2013,Pre-primary Level,No,0.88159,410,457,0.85193,0.91124
2013,Primary Level,Yes,0.15096,52,329,0.11221,0.18970
2013,Primary Level,No,0.84904,277,329,0.81030,0.88779
2013,Lower Secondary Level,Yes,0.18462,448,2617,0.16975,0.19949
2013,Lower Secondary Level,No,0.81538,2169,2617,0.80051,0.83025
2013,Upper Secondary Level,Yes,0.15310,1763,12480,0.14678,0.15942
2013,Upper Secondary Level,No,0.84690,10717,12480,0.84058,0.85322
2013,Post-secondary Non-tertiary Level,Yes,0.13616,215,1779,0.12022,0.15210
2013,Post-secondary Non-tertiary Level,No,0.86384,1564,1779,0.84790,0.87978
2013,First Stage of Tertiary Education,Yes,0.12748,202,1674,0.11150,0.14346
2013,First Stage of Tertiary Education,No,0.87252,1472,1674,0.85654,0.88850
2013,Second Stage of Tertiary Education,Yes,0.11566,663,5855,0.10747,0.12386
2013,Second Stage of Tertiary Education,No,0.88434,5192,5855,0.87614,0.89253
2014,No answer / don't know,Yes,0.13470,78,612,0.10763,0.16177
2014,No answer / don't know,No,0.86530,534,612,0.83823,0.89237
2014,Pre-primary Level,Yes,0.10420,42,445,0.07578,0.13262
2014,Pre-primary Level,No,0.89580,403,445,0.86738,0.92422
2014,Primary Level,Yes,0.16535,99,502,0.13282,0.19788
2014,Primary Level,No,0.83465,403,502,0.80212,0.86718
2014,Lower Secondary Level,Yes,0.16820,512,3107,0.15504,0.18135
2014,Lower Secondary Level,No,0.83180,2595,3107,0.81865,0.84496
2014,Upper Secondary Level,Yes,0.14104,1676,12511,0.13495,0.14714
2014,Upper Secondary Level,No,0.85896,10835,12511,0.85286,0.86505
2014,Post-secondary Non-tertiary Level,Yes,0.12456,247,2043,0.11023,0.13888
2014,Post-secondary Non-tertiary Level,No,0.87544,1796,2043,0.86112,0.88977
2014,First Stage of Tertiary Education,Yes,0.13940,212,1589,0.12237,0.15644
2014,First Stage of Tertiary Education,No,0.86060,1377,1589,0.84356,0.87763
2014,Second Stage of Tertiary Education,Yes,0.11822,685,6220,0.11020,0.12624
2014,Second Stage of Tertiary Education,No,0.88178,5535,6220,0.87376,0.88980
2015,No answer / don't know,Yes,0.09124,69,610,0.06837,0.11411
2015,No answer / don't know,No,0.90876,541,610,0.88589,0.93163
2015,Pre-primary Level,No,0.93485,320,320,0.90777,0.96193
2015,Primary Level,Yes,0.14012,69,408,0.10640,0.17384
2015,Primary Level,No,0.85988,339,408,0.82616,0.89360
2015,Lower Secondary Level,Yes,0.15786,404,2668,0.14402,0.17170
2015,Lower Secondary Level,No,0.84214,2264,2668,0.82830,0.85598
2015,Upper Secondary Level,Yes,0.14839,1609,11631,0.14193,0.15485
2015,Upper Secondary Level,No,0.85161,10022,11631,0.84515,0.85807
2015,Post-secondary Non-tertiary Level,Yes,0.13166,236,1949,0.11664,0.14667
2015,Post-secondary Non-tertiary Level,No,0.86834,1713,1949,0.85333,0.88336
2015,First Stage of Tertiary Education,Yes,0.14385,203,1512,0.12616,0.16155
2015,First Stage of Tertiary Education,No,0.85615,1309,1512,0.83845,0.87384
2015,Second Stage of Tertiary Education,Yes,0.11957,699,5865,0.11126,0.12787
2015,Second Stage of Tertiary Education,No,0.88043,5166,5865,0.87213,0.88874
2016,No answer / don't know,Yes,0.11349,82,593,0.08794,0.13904
2016,No answer / don't know,No,0.88651,511,593,0.86096,0.91206
2016,Pre-primary Level,No,0.94169,314,314,0.91573,0.96765
2016,Primary Level,Yes,0.12085,72,398,0.08879,0.15291
2016,Primary Level,No,0.87915,326,398,0.84709,0.91121
2016,Lower Secondary Level,Yes,0.17438,424,2557,0.15967,0.18909
2016,Lower Secondary Level,No,0.82562,2133,2557,0.81091,0.84033
2016,Upper Secondary Level,Yes,0.14091,1500,10958,0.13440,0.14743
2016,Upper Secondary Level,No,0.85909,9458,10958,0.85257,0.86560
2016,Post-secondary Non-tertiary Level,Yes,0.10435,219,2010,0.09098,0.11772
2016,Post-secondary Non-tertiary Level,No,0.89565,1791,2010,0.88228,0.90902
2016,First Stage of Tertiary Education,Yes,0.14274,191,1397,0.12439,0.16109
2016,First Stage of Tertiary Education,No,0.85726,1206,1397,0.83891,0.87561
2016,Second Stage of Tertiary Education,Yes,0.11549,676,5873,0.10731,0.12366
2016,Second Stage of Tertiary Education,No,0.88451,5197,5873,0.87634,0.89269
2017,No answer / don't know,Yes,0.12406,71,608,0.09783,0.15028
2017,No answer / don't know,No,0.87594,537,608,0.84972,0.90217
2017,Pre-primary Level,No,0.93853,368,368,0.91395,0.96310
2017,Primary Level,Yes,0.13448,67,442,0.10264,0.16632
2017,Primary Level,No,0.86552,375,442,0.83368,0.89736
2017,Lower Secondary Level,Yes,0.16466,453,2718,0.15071,0.17860
2017,Lower Secondary Level,No,0.83534,2265,2718,0.82140,0.84929
2017,Upper Secondary Level,Yes,0.15050,1685,12005,0.14410,0.15689
2017,Upper Secondary Level,No,0.84950,10320,12005,0.84311,0.85590
2017,Post-secondary Non-tertiary Level,Yes,0.12903,258,2195,0.11500,0.14305
2017,Post-secondary Non-tertiary Level,No,0.87097,1937,2195,0.85695,0.88500
2017,First Stage of Tertiary Education,Yes,0.13585,209,1524,0.11865,0.15306
2017,First Stage of Tertiary Education,No,0.86415,1315,1524,0.84694,0.88135
2017,Second Stage of Tertiary Education,Yes,0.12515,785,6493,0.11710,0.13320
2017,Second Stage of Tertiary Education,No,0.87485,5708,6493,0.86680,0.88290
2018,No answer / don't know,Yes,0.11262,78,630,0.08791,0.13732
2018,No answer / don't know,No,0.88738,552,630,0.86268,0.91209
2018,Pre-primary Level,No,0.88907,306,306,0.85383,0.92432
2018,Primary Level,Yes,0.17079,85,478,0.13702,0.20456
2018,Primary Level,No,0.82921,393,478,0.79544,0.86298
2018,Lower Secondary Level,Yes,0.15863,444,2684,0.14481,0.17245
2018,Lower Secondary Level,No,0.84137,2240,2684,0.82755,0.85519
2018,Upper Secondary Level,Yes,0.14882,1619,11503,0.14232,0.15533
2018,Upper Secondary Level,No,0.85118,9884,11503,0.84467,0.85768
2018,Post-secondary Non-tertiary Level,Yes,0.13422,242,2122,0.11971,0.14872
2018,Post-secondary Non-tertiary Level,No,0.86578,1880,2122,0.85128,0.88029
2018,First Stage of Tertiary Education,Yes,0.13547,186,1440,0.11779,0.15316
2018,First Stage of Tertiary Education,No,0.86453,1254,1440,0.84684,0.88221
2018,Second Stage of Tertiary Education,Yes,0.12098,736,6327,0.11294,0.12901
2018,Second Stage of Tertiary Education,No,0.87902,5591,6327,0.87099,0.88706
2019,No answer / don't know,Yes,0.14394,66,571,0.11512,0.17276
2019,No answer / don't know,No,0.85606,505,571,0.82724,0.88488
2019,Pre-primary Level,No,0.90424,300,300,0.87089,0.93760
2019,Primary Level,Yes,0.21920,69,389,0.17804,0.26037
2019,Primary Level,No,0.78080,320,389,0.73963,0.82196
2019,Lower Secondary Level,Yes,0.15746,377,2416,0.14293,0.17199
2019,Lower Secondary Level,No,0.84254,2039,2416,0.82801,0.85707
2019,Upper Secondary Level,Yes,0.14973,1574,11129,0.14310,0.15636
2019,Upper Secondary Level,No,0.85027,9555,11129,0.84364,0.85690
2019,Post-secondary Non-tertiary Level,Yes,0.13359,255,2174,0.11929,0.14790
2019,Post-secondary Non-tertiary Level,No,0.86641,1919,2174,0.85210,0.88071
2019,First Stage of Tertiary Education,Yes,0.11425,237,1656,0.09893,0.12958
2019,First Stage of Tertiary Education,No,0.88575,1419,1656,0.87042,0.90107
2019,Second Stage of Tertiary Education,Yes,0.12016,834,7012,0.11255,0.12777
2019,Second Stage of Tertiary Education,No,0.87984,6178,7012,0.87223,0.88745
2020,No answer / don't know,Yes,0.12278,99,868,0.10094,0.14463
2020,No answer / don't know,No,0.87722,769,868,0.85537,0.89906
2020,Pre-primary Level,No,0.92386,322,322,0.89485,0.95288
2020,Primary Level,Yes,0.19758,211,1473,0.17724,0.21792
2020,Primary Level,No,0.80242,1262,1473,0.78208,0.82276
2020,Lower Secondary Level,Yes,0.15224,443,3028,0.13944,0.16504
2020,Lower Secondary Level,No,0.84776,2585,3028,0.83496,0.86056
2020,Upper Secondary Level,Yes,0.15476,1607,11177,0.14806,0.16147
2020,Upper Secondary Level,No,0.84524,9570,11177,0.83853,0.85194
2020,Post-secondary Non-tertiary Level,Yes,0.12414,260,2343,0.11078,0.13749
2020,Post-secondary Non-tertiary Level,No,0.87586,2083,2343,0.86251,0.88922
2020,First Stage of Tertiary Education,Yes,0.13845,193,1457,0.12071,0.15619
2020,First Stage of Tertiary Education,No,0.86155,1264,1457,0.84381,0.87929
2020,Second Stage of Tertiary Education,Yes,0.11981,830,7662,0.11254,0.12708
2020,Second Stage of Tertiary Education,No,0.88019,6832,7662,0.87292,0.88746
2021,No answer / don't know,Yes,0.15376,70,611,0.12514,0.18239
2021,No answer / don't know,No,0.84624,541,611,0.81761,0.87486
2021,Pre-primary Level,No,0.95565,171,171,0.92471,0.98660
2021,Primary Level,No,0.82651,181,181,0.77119,0.88183
2021,Lower Secondary Level,Yes,0.14645,205,1372,0.12774,0.16517
2021,Lower Secondary Level,No,0.85355,1167,1372,0.83483,0.87226
2021,Upper Secondary Level,Yes,0.13646,906,6944,0.12838,0.14453
2021,Upper Secondary Level,No,0.86354,6038,6944,0.85547,0.87162
2021,Post-secondary Non-tertiary Level,Yes,0.12126,176,1533,0.10491,0.13761
2021,Post-secondary Non-tertiary Level,No,0.87874,1357,1533,0.86239,0.89509
2021,First Stage of Tertiary Education,Yes,0.13119,139,997,0.11022,0.15216
2021,First Stage of Tertiary Education,No,0.86881,858,997,0.84784,0.88978
2021,Second Stage of Tertiary Education,Yes,0.09909,529,5307,0.09105,0.10713
2021,Second Stage of Tertiary Education,No,0.90091,4778,5307,0.89287,0.90895
2022,No answer / don't know,Yes,0.10689,339,3375,0.09646,0.11732
2022,No answer / don't know,No,0.89311,3036,3375,0.88268,0.90354
2022,Pre-primary Level,No,0.93638,294,294,0.90843,0.96432
2022,Primary Level,Yes,0.15791,135,839,0.13322,0.18260
2022,Primary Level,No,0.84209,704,839,0.81740,0.86678
2022,Lower Secondary Level,Yes,0.15065,269,1866,0.13442,0.16688
2022,Lower Secondary Level,No,0.84935,1597,1866,0.83312,0.86558
2022,Upper Secondary Level,Yes,0.13780,1109,9213,0.13076,0.14484
2022,Upper Secondary Level,No,0.86220,8104,9213,0.85516,0.86924
2022,Post-secondary Non-tertiary Level,Yes,0.12246,224,2199,0.10876,0.13617
2022,Post-secondary Non-tertiary Level,No,0.87754,1975,2199,0.86383,0.89124
2022,First Stage of Tertiary Education,Yes,0.12477,152,1366,0.10724,0.14230
2022,First Stage of Tertiary Education,No,0.87523,1214,1366,0.85770,0.89276
2022,Second Stage of Tertiary Education,Yes,0.10208,761,8653,0.09570,0.10845
2022,Second Stage of Tertiary Education,No,0.89792,7892,8653,0.89155,0.90430
