year,age_gr,regtyp,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,30-45 y.,Rural regions,No,0.89157,1422,1588,0.87627,0.90686
2009,46-65 y.,Urban regions,Yes,0.11315,465,4039,0.10338,0.12292
2009,46-65 y.,Urban regions,No,0.88463,3574,4039,0.87478,0.89449
2009,46-65 y.,Rural regions,Yes,0.12405,289,2269,0.11049,0.13762
2009,46-65 y.,Rural regions,No,0.86883,1980,2269,0.85493,0.88272
2009,66 and older,Urban regions,Yes,0.20759,557,2697,0.19228,0.22290
2009,66 and older,Urban regions,No,0.78913,2140,2697,0.77373,0.80453
2009,66 and older,Rural regions,Yes,0.23580,317,1455,0.21398,0.25762
2009,66 and older,Rural regions,No,0.76074,1138,1455,0.73881,0.78267
2010,17-29 y.,Urban regions,Yes,0.06635,309,2580,0.05675,0.07596
2010,17-29 y.,Urban regions,No,0.87662,2271,2580,0.86393,0.88932
2010,17-29 y.,Rural regions,Yes,0.07901,193,1331,0.06451,0.09351
2010,17-29 y.,Rural regions,No,0.86132,1138,1331,0.84274,0.87989
2010,30-45 y.,Urban regions,Yes,0.09060,758,5981,0.08333,0.09788
2010,30-45 y.,Urban regions,No,0.90778,5223,5981,0.90044,0.91511
2010,30-45 y.,Rural regions,Yes,0.08208,360,3081,0.07238,0.09177
2010,30-45 y.,Rural regions,No,0.91792,2721,3081,0.90823,0.92762
2010,46-65 y.,Urban regions,Yes,0.12464,520,4459,0.11494,0.13433
2010,46-65 y.,Urban regions,No,0.87304,3939,4459,0.86327,0.88282
2010,46-65 y.,Rural regions,Yes,0.10981,285,2474,0.09749,0.12213
2010,46-65 y.,Rural regions,No,0.88885,2189,2474,0.87646,0.90124
2010,66 and older,Urban regions,Yes,0.20974,539,2618,0.19414,0.22533
2010,66 and older,Urban regions,No,0.78792,2079,2618,0.77225,0.80358
2010,66 and older,Rural regions,Yes,0.22015,307,1399,0.19843,0.24187
2010,66 and older,Rural regions,No,0.77813,1092,1399,0.75634,0.79991
2011,17-29 y.,Urban regions,Yes,0.07346,301,2697,0.06361,0.08331
2011,17-29 y.,Urban regions,No,0.85380,2396,2697,0.84046,0.86713
2011,17-29 y.,Rural regions,Yes,0.09850,177,1475,0.08328,0.11371
2011,17-29 y.,Rural regions,No,0.83069,1298,1475,0.81154,0.84983
2011,30-45 y.,Urban regions,Yes,0.10207,790,6468,0.09469,0.10945
2011,30-45 y.,Urban regions,No,0.89771,5678,6468,0.89032,0.90510
2011,30-45 y.,Rural regions,Yes,0.10329,412,3460,0.09315,0.11344
2011,30-45 y.,Rural regions,No,0.89671,3048,3460,0.88656,0.90685
2011,46-65 y.,Urban regions,Yes,0.12430,693,5716,0.11575,0.13285
2011,46-65 y.,Urban regions,No,0.87422,5023,5716,0.86562,0.88282
2011,46-65 y.,Rural regions,Yes,0.12589,443,3401,0.11474,0.13704
2011,46-65 y.,Rural regions,No,0.87408,2958,3401,0.86293,0.88523
2011,66 and older,Urban regions,Yes,0.20538,663,3317,0.19163,0.21913
2011,66 and older,Urban regions,No,0.79117,2654,3317,0.77733,0.80500
2011,66 and older,Rural regions,Yes,0.23623,421,1818,0.21670,0.25576
2011,66 and older,Rural regions,No,0.76297,1397,1818,0.74341,0.78252
2012,17-29 y.,Urban regions,Yes,0.09115,259,2565,0.08001,0.10229
2012,17-29 y.,Urban regions,No,0.83414,2306,2565,0.81974,0.84854
2012,17-29 y.,Rural regions,Yes,0.09219,166,1404,0.07705,0.10733
2012,17-29 y.,Rural regions,No,0.84026,1238,1404,0.82109,0.85943
2012,30-45 y.,Urban regions,Yes,0.09226,583,5846,0.08484,0.09968
2012,30-45 y.,Urban regions,No,0.90649,5263,5846,0.89903,0.91396
2012,30-45 y.,Rural regions,Yes,0.11402,386,3215,0.10303,0.12501
2012,30-45 y.,Rural regions,No,0.88256,2829,3215,0.87143,0.89369
2012,46-65 y.,Urban regions,Yes,0.12841,726,5779,0.11979,0.13704
2012,46-65 y.,Urban regions,No,0.86794,5053,5779,0.85921,0.87667
2012,46-65 y.,Rural regions,Yes,0.13622,463,3577,0.12497,0.14746
2012,46-65 y.,Rural regions,No,0.85937,3114,3577,0.84798,0.87076
2012,66 and older,Urban regions,Yes,0.21418,709,3307,0.20020,0.22816
2012,66 and older,Urban regions,No,0.78305,2598,3307,0.76900,0.79710
2012,66 and older,Rural regions,Yes,0.23385,432,1887,0.21474,0.25295
2012,66 and older,Rural regions,No,0.76395,1455,1887,0.74478,0.78311
2013,17-29 y.,Urban regions,Yes,0.06250,239,2376,0.05277,0.07224
2013,17-29 y.,Urban regions,No,0.68494,2137,2376,0.66625,0.70362
2013,17-29 y.,Rural regions,Yes,0.10156,168,1258,0.08487,0.11826
2013,17-29 y.,Rural regions,No,0.71678,1090,1258,0.69187,0.74168
2013,30-45 y.,Urban regions,Yes,0.08997,549,5172,0.08217,0.09777
2013,30-45 y.,Urban regions,No,0.73130,4623,5172,0.71922,0.74338
2013,30-45 y.,Rural regions,Yes,0.10636,334,2875,0.09509,0.11763
2013,30-45 y.,Rural regions,No,0.79692,2541,2875,0.78222,0.81163
2013,46-65 y.,Urban regions,Yes,0.11494,655,5579,0.10657,0.12331
2013,46-65 y.,Urban regions,No,0.82220,4924,5579,0.81216,0.83223
2013,46-65 y.,Rural regions,Yes,0.13086,436,3440,0.11959,0.14213
2013,46-65 y.,Rural regions,No,0.83891,3004,3440,0.82663,0.85120
2013,66 and older,Urban regions,Yes,0.22107,680,3186,0.20666,0.23549
2013,66 and older,Urban regions,No,0.77126,2506,3186,0.75668,0.78585
2013,66 and older,Rural regions,Yes,0.22321,384,1766,0.20378,0.24263
2013,66 and older,Rural regions,No,0.76850,1382,1766,0.74883,0.78818
2014,17-29 y.,Urban regions,Yes,0.09619,315,2918,0.08549,0.10689
2014,17-29 y.,Urban regions,No,0.83219,2603,2918,0.81862,0.84575
2014,17-29 y.,Rural regions,Yes,0.08628,166,1366,0.07138,0.10117
2014,17-29 y.,Rural regions,No,0.84470,1200,1366,0.82549,0.86391
2014,30-45 y.,Urban regions,Yes,0.09450,612,5664,0.08688,0.10212
2014,30-45 y.,Urban regions,No,0.90509,5052,5664,0.89746,0.91272
2014,30-45 y.,Rural regions,Yes,0.11800,308,2846,0.10614,0.12985
2014,30-45 y.,Rural regions,No,0.88013,2538,2846,0.86820,0.89207
2014,46-65 y.,Urban regions,Yes,0.12589,715,5894,0.11742,0.13436
2014,46-65 y.,Urban regions,No,0.87148,5179,5894,0.86294,0.88003
2014,46-65 y.,Rural regions,Yes,0.14632,431,3401,0.13444,0.15820
2014,46-65 y.,Rural regions,No,0.85009,2970,3401,0.83809,0.86209
2014,66 and older,Urban regions,Yes,0.19392,615,3155,0.18012,0.20772
2014,66 and older,Urban regions,No,0.80172,2540,3155,0.78781,0.81563
2014,66 and older,Rural regions,Yes,0.22329,389,1785,0.20396,0.24261
2014,66 and older,Rural regions,No,0.76712,1396,1785,0.74751,0.78673
2015,17-29 y.,Urban regions,Yes,0.07718,265,2632,0.06698,0.08738
2015,17-29 y.,Urban regions,No,0.79944,2367,2632,0.78414,0.81474
2015,17-29 y.,Rural regions,Yes,0.11278,154,1277,0.09542,0.13014
2015,17-29 y.,Rural regions,No,0.78075,1123,1277,0.75805,0.80345
2015,30-45 y.,Urban regions,Yes,0.08555,492,4821,0.07766,0.09345
2015,30-45 y.,Urban regions,No,0.86020,4329,4821,0.85041,0.86999
2015,30-45 y.,Rural regions,Yes,0.10996,291,2525,0.09776,0.12217
2015,30-45 y.,Rural regions,No,0.85488,2234,2525,0.84114,0.86862
2015,46-65 y.,Urban regions,Yes,0.11773,625,5632,0.10931,0.12615
2015,46-65 y.,Urban regions,No,0.87102,5007,5632,0.86227,0.87978
2015,46-65 y.,Rural regions,Yes,0.13848,430,3233,0.12657,0.15038
2015,46-65 y.,Rural regions,No,0.85383,2803,3233,0.84165,0.86601
2015,66 and older,Urban regions,Yes,0.21478,663,3082,0.20028,0.22928
2015,66 and older,Urban regions,No,0.78173,2419,3082,0.76715,0.79632
2015,66 and older,Rural regions,Yes,0.23316,398,1790,0.21357,0.25275
2015,66 and older,Rural regions,No,0.75808,1392,1790,0.73824,0.77793
2016,17-29 y.,Urban regions,Yes,0.07670,239,2580,0.06643,0.08697
2016,17-29 y.,Urban regions,No,0.82588,2341,2580,0.81124,0.84051
2016,17-29 y.,Rural regions,Yes,0.11232,155,1209,0.09451,0.13013
2016,17-29 y.,Rural regions,No,0.78552,1054,1209,0.76237,0.80866
2016,30-45 y.,Urban regions,Yes,0.10299,533,4677,0.09428,0.11170
2016,30-45 y.,Urban regions,No,0.88032,4144,4677,0.87102,0.88962
2016,30-45 y.,Rural regions,Yes,0.10051,276,2363,0.08839,0.11264
2016,30-45 y.,Rural regions,No,0.88592,2087,2363,0.87310,0.89874
2016,46-65 y.,Urban regions,Yes,0.11392,613,5447,0.10548,0.12236
2016,46-65 y.,Urban regions,No,0.88322,4834,5447,0.87469,0.89175
2016,46-65 y.,Rural regions,Yes,0.12823,397,3135,0.11652,0.13993
2016,46-65 y.,Rural regions,No,0.86704,2738,3135,0.85515,0.87893
2016,66 and older,Urban regions,Yes,0.21251,598,2964,0.19778,0.22724
2016,66 and older,Urban regions,No,0.78678,2366,2964,0.77203,0.80153
2016,66 and older,Rural regions,Yes,0.21147,373,1745,0.19230,0.23063
2016,66 and older,Rural regions,No,0.78744,1372,1745,0.76824,0.80664
2017,17-29 y.,Urban regions,Yes,0.08058,282,2890,0.07065,0.09050
2017,17-29 y.,Urban regions,No,0.81895,2608,2890,0.80490,0.83299
2017,17-29 y.,Rural regions,Yes,0.08916,148,1385,0.07415,0.10418
2017,17-29 y.,Rural regions,No,0.79922,1237,1385,0.77811,0.82032
2017,30-45 y.,Urban regions,Yes,0.10172,519,4804,0.09317,0.11027
2017,30-45 y.,Urban regions,No,0.87952,4285,4804,0.87031,0.88873
2017,30-45 y.,Rural regions,Yes,0.10141,259,2402,0.08934,0.11349
2017,30-45 y.,Rural regions,No,0.88424,2143,2402,0.87144,0.89703
2017,46-65 y.,Urban regions,Yes,0.12819,757,6268,0.11991,0.13646
2017,46-65 y.,Urban regions,No,0.86572,5511,6268,0.85727,0.87416
2017,46-65 y.,Rural regions,Yes,0.13761,473,3680,0.12647,0.14874
2017,46-65 y.,Rural regions,No,0.85928,3207,3680,0.84804,0.87052
2017,66 and older,Urban regions,Yes,0.22143,704,3104,0.20682,0.23604
2017,66 and older,Urban regions,No,0.77723,2400,3104,0.76258,0.79187
2017,66 and older,Rural regions,Yes,0.23226,415,1849,0.21301,0.25152
2017,66 and older,Rural regions,No,0.76409,1434,1849,0.74474,0.78345
2018,17-29 y.,Urban regions,Yes,0.08786,267,2887,0.07753,0.09818
2018,17-29 y.,Urban regions,No,0.82153,2620,2887,0.80756,0.83550
2018,17-29 y.,Rural regions,Yes,0.09565,155,1338,0.07989,0.11142
2018,17-29 y.,Rural regions,No,0.79531,1183,1338,0.77368,0.81693
2018,30-45 y.,Urban regions,Yes,0.10506,503,4498,0.09610,0.11402
2018,30-45 y.,Urban regions,No,0.87368,3995,4498,0.86397,0.88339
2018,30-45 y.,Rural regions,Yes,0.12060,256,2201,0.10700,0.13421
2018,30-45 y.,Rural regions,No,0.86496,1945,2201,0.85068,0.87925
2018,46-65 y.,Urban regions,Yes,0.12692,746,6074,0.11855,0.13529
2018,46-65 y.,Urban regions,No,0.86929,5328,6074,0.86081,0.87777
2018,46-65 y.,Rural regions,Yes,0.12505,444,3544,0.11415,0.13594
2018,46-65 y.,Rural regions,No,0.87166,3100,3544,0.86065,0.88268
2018,66 and older,Urban regions,Yes,0.20761,650,3147,0.19344,0.22179
2018,66 and older,Urban regions,No,0.78749,2497,3147,0.77320,0.80179
2018,66 and older,Rural regions,Yes,0.22325,398,1830,0.20416,0.24233
2018,66 and older,Rural regions,No,0.77260,1432,1830,0.75339,0.79181
2019,17-29 y.,Urban regions,Yes,0.08803,252,2555,0.07704,0.09902
2019,17-29 y.,Urban regions,No,0.81960,2303,2555,0.80469,0.83452
2019,17-29 y.,Rural regions,Yes,0.08223,111,1150,0.06634,0.09811
2019,17-29 y.,Rural regions,No,0.78175,1039,1150,0.75787,0.80564
2019,30-45 y.,Urban regions,Yes,0.09919,428,4060,0.08999,0.10838
2019,30-45 y.,Urban regions,No,0.88516,3632,4060,0.87536,0.89497
2019,30-45 y.,Rural regions,Yes,0.10314,225,2064,0.09001,0.11626
2019,30-45 y.,Rural regions,No,0.88137,1839,2064,0.86742,0.89532
2019,46-65 y.,Urban regions,Yes,0.13701,834,6526,0.12867,0.14536
2019,46-65 y.,Urban regions,No,0.85781,5692,6526,0.84933,0.86628
2019,46-65 y.,Rural regions,Yes,0.12894,455,3682,0.11811,0.13976
2019,46-65 y.,Rural regions,No,0.86705,3227,3682,0.85609,0.87802
2019,66 and older,Urban regions,Yes,0.19946,639,3218,0.18565,0.21327
2019,66 and older,Urban regions,No,0.79693,2579,3218,0.78302,0.81083
2019,66 and older,Rural regions,Yes,0.22883,408,1868,0.20978,0.24789
2019,66 and older,Rural regions,No,0.76983,1460,1868,0.75073,0.78892
2020,17-29 y.,Urban regions,Yes,0.08630,328,3619,0.07715,0.09546
2020,17-29 y.,Urban regions,No,0.84176,3291,3619,0.82987,0.85365
2020,17-29 y.,Rural regions,Yes,0.08993,158,1440,0.07515,0.10471
2020,17-29 y.,Rural regions,No,0.80198,1282,1440,0.78139,0.82257
2020,30-45 y.,Urban regions,Yes,0.11180,589,5556,0.10352,0.12009
2020,30-45 y.,Urban regions,No,0.88158,4967,5556,0.87308,0.89008
2020,30-45 y.,Rural regions,Yes,0.10596,297,2469,0.09382,0.11810
2020,30-45 y.,Rural regions,No,0.88482,2172,2469,0.87222,0.89741
2020,46-65 y.,Urban regions,Yes,0.13342,861,6761,0.12532,0.14153
2020,46-65 y.,Urban regions,No,0.86425,5900,6761,0.85609,0.87242
2020,46-65 y.,Rural regions,Yes,0.13366,445,3615,0.12257,0.14476
2020,46-65 y.,Rural regions,No,0.86528,3170,3615,0.85415,0.87641
2020,66 and older,Urban regions,Yes,0.21080,616,3092,0.19642,0.22518
2020,66 and older,Urban regions,No,0.78522,2476,3092,0.77075,0.79970
2020,66 and older,Rural regions,Yes,0.21307,377,1806,0.19418,0.23196
2020,66 and older,Rural regions,No,0.78420,1429,1806,0.76522,0.80318
2021,17-29 y.,Urban regions,Yes,0.07802,170,1921,0.06603,0.09002
2021,17-29 y.,Urban regions,No,0.82404,1751,1921,0.80701,0.84107
2021,17-29 y.,Rural regions,Yes,0.06378,67,773,0.04654,0.08102
2021,17-29 y.,Rural regions,No,0.84505,706,773,0.81952,0.87058
2021,30-45 y.,Urban regions,Yes,0.08286,235,2817,0.07268,0.09304
2021,30-45 y.,Urban regions,No,0.89549,2582,2817,0.88420,0.90679
2021,30-45 y.,Rural regions,Yes,0.10456,140,1329,0.08810,0.12102
2021,30-45 y.,Rural regions,No,0.87579,1189,1329,0.85805,0.89353
2021,46-65 y.,Urban regions,Yes,0.11485,481,4426,0.10546,0.12425
2021,46-65 y.,Urban regions,No,0.87697,3945,4426,0.86729,0.88665
2021,46-65 y.,Rural regions,Yes,0.12763,270,2358,0.11416,0.14110
2021,46-65 y.,Rural regions,No,0.86494,2088,2358,0.85114,0.87874
2021,66 and older,Urban regions,Yes,0.19484,445,2219,0.17835,0.21132
2021,66 and older,Urban regions,No,0.79940,1774,2219,0.78274,0.81607
2021,66 and older,Rural regions,Yes,0.19819,266,1321,0.17668,0.21969
2021,66 and older,Rural regions,No,0.79585,1055,1321,0.77411,0.81760
2022,17-29 y.,Urban regions,Yes,0.06992,318,4170,0.06218,0.07766
2022,17-29 y.,Urban regions,No,0.87487,3852,4170,0.86483,0.88492
2022,17-29 y.,Rural regions,Yes,0.07930,138,1452,0.06539,0.09320
2022,17-29 y.,Rural regions,No,0.87487,1314,1452,0.85785,0.89190
2022,30-45 y.,Urban regions,Yes,0.08874,576,6323,0.08173,0.09574
2022,30-45 y.,Urban regions,No,0.90678,5747,6323,0.89961,0.91395
2022,30-45 y.,Rural regions,Yes,0.08946,275,2600,0.07849,0.10044
2022,30-45 y.,Rural regions,No,0.90098,2325,2600,0.88950,0.91246
2022,46-65 y.,Urban regions,Yes,0.10838,618,5999,0.10051,0.11625
2022,46-65 y.,Urban regions,No,0.88498,5381,5999,0.87690,0.89305
2022,46-65 y.,Rural regions,Yes,0.11997,355,3157,0.10863,0.13131
2022,46-65 y.,Rural regions,No,0.86988,2802,3157,0.85814,0.88161
2022,66 and older,Urban regions,Yes,0.19853,455,2575,0.18312,0.21394
2022,66 and older,Urban regions,No,0.79670,2120,2575,0.78115,0.81225
2022,66 and older,Rural regions,Yes,0.20912,278,1553,0.18889,0.22936
2022,66 and older,Rural regions,No,0.78541,1275,1553,0.76499,0.80584
