year,age_gr,quintil_oecd,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,3rd Quintile,Yes,0.09358,71,688,0.07181,0.11536
1995,17-29 y.,3rd Quintile,No,0.90642,617,688,0.88464,0.92819
1995,17-29 y.,4th Quintile,Yes,0.08996,68,685,0.06852,0.11141
1995,17-29 y.,4th Quintile,No,0.91004,617,685,0.88859,0.93148
1995,17-29 y.,5th Quintile,Yes,0.09797,42,486,0.07151,0.12442
1995,17-29 y.,5th Quintile,No,0.90203,444,486,0.87558,0.92849
1995,30-45 y.,1st Quintile,Yes,0.11166,99,848,0.09044,0.13287
1995,30-45 y.,1st Quintile,No,0.88834,749,848,0.86713,0.90956
1995,30-45 y.,2nd Quintile,Yes,0.10933,102,1012,0.09009,0.12856
1995,30-45 y.,2nd Quintile,No,0.89067,910,1012,0.87144,0.90991
1995,30-45 y.,3rd Quintile,Yes,0.11614,115,942,0.09567,0.13661
1995,30-45 y.,3rd Quintile,No,0.88386,827,942,0.86339,0.90433
1995,30-45 y.,4th Quintile,Yes,0.06244,56,826,0.04593,0.07895
1995,30-45 y.,4th Quintile,No,0.93756,770,826,0.92105,0.95407
1995,30-45 y.,5th Quintile,Yes,0.07972,62,792,0.06085,0.09860
1995,30-45 y.,5th Quintile,No,0.92028,730,792,0.90140,0.93915
1995,46-65 y.,1st Quintile,Yes,0.15595,81,612,0.12718,0.18472
1995,46-65 y.,1st Quintile,No,0.84405,531,612,0.81528,0.87282
1995,46-65 y.,2nd Quintile,Yes,0.11783,85,737,0.09454,0.14113
1995,46-65 y.,2nd Quintile,No,0.88217,652,737,0.85887,0.90546
1995,46-65 y.,3rd Quintile,Yes,0.12929,101,755,0.10535,0.15324
1995,46-65 y.,3rd Quintile,No,0.87071,654,755,0.84676,0.89465
1995,46-65 y.,4th Quintile,Yes,0.10861,96,877,0.08801,0.12922
1995,46-65 y.,4th Quintile,No,0.89139,781,877,0.87078,0.91199
1995,46-65 y.,5th Quintile,Yes,0.11908,111,957,0.09854,0.13961
1995,46-65 y.,5th Quintile,No,0.88092,846,957,0.86039,0.90146
1995,66 and older,1st Quintile,Yes,0.22747,62,292,0.17930,0.27563
1995,66 and older,1st Quintile,No,0.77253,230,292,0.72437,0.82070
1995,66 and older,2nd Quintile,Yes,0.20347,89,408,0.16436,0.24258
1995,66 and older,2nd Quintile,No,0.79653,319,408,0.75742,0.83564
1995,66 and older,3rd Quintile,Yes,0.20530,60,330,0.16165,0.24894
1995,66 and older,3rd Quintile,No,0.79470,270,330,0.75106,0.83835
1995,66 and older,4th Quintile,Yes,0.19660,49,263,0.14847,0.24472
1995,66 and older,4th Quintile,No,0.80340,214,263,0.75528,0.85153
1995,66 and older,5th Quintile,Yes,0.16389,36,221,0.11498,0.21281
1995,66 and older,5th Quintile,No,0.83611,185,221,0.78719,0.88502
1996,17-29 y.,1st Quintile,Yes,0.14113,106,781,0.11670,0.16556
1996,17-29 y.,1st Quintile,No,0.85887,675,781,0.83444,0.88330
1996,17-29 y.,2nd Quintile,Yes,0.09002,69,638,0.06779,0.11225
1996,17-29 y.,2nd Quintile,No,0.90998,569,638,0.88775,0.93221
1996,17-29 y.,3rd Quintile,Yes,0.08274,57,611,0.06088,0.10461
1996,17-29 y.,3rd Quintile,No,0.91726,554,611,0.89539,0.93912
1996,17-29 y.,4th Quintile,Yes,0.07835,59,668,0.05795,0.09874
1996,17-29 y.,4th Quintile,No,0.92165,609,668,0.90126,0.94205
1996,17-29 y.,5th Quintile,Yes,0.08511,39,457,0.05950,0.11072
1996,17-29 y.,5th Quintile,No,0.91489,418,457,0.88928,0.94050
1996,30-45 y.,1st Quintile,Yes,0.13180,112,842,0.10894,0.15466
1996,30-45 y.,1st Quintile,No,0.86820,730,842,0.84534,0.89106
1996,30-45 y.,2nd Quintile,Yes,0.09730,99,975,0.07869,0.11591
1996,30-45 y.,2nd Quintile,No,0.90270,876,975,0.88409,0.92131
1996,30-45 y.,3rd Quintile,Yes,0.10560,98,949,0.08603,0.12516
1996,30-45 y.,3rd Quintile,No,0.89440,851,949,0.87484,0.91397
1996,30-45 y.,4th Quintile,Yes,0.08337,79,876,0.06506,0.10169
1996,30-45 y.,4th Quintile,No,0.91663,797,876,0.89831,0.93494
1996,30-45 y.,5th Quintile,Yes,0.08307,68,781,0.06370,0.10244
1996,30-45 y.,5th Quintile,No,0.91693,713,781,0.89756,0.93630
1996,46-65 y.,1st Quintile,Yes,0.14902,89,624,0.12106,0.17698
1996,46-65 y.,1st Quintile,No,0.85098,535,624,0.82302,0.87894
1996,46-65 y.,2nd Quintile,Yes,0.12272,82,621,0.09690,0.14855
1996,46-65 y.,2nd Quintile,No,0.87728,539,621,0.85145,0.90310
1996,46-65 y.,3rd Quintile,Yes,0.13669,96,784,0.11263,0.16075
1996,46-65 y.,3rd Quintile,No,0.86331,688,784,0.83925,0.88737
1996,46-65 y.,4th Quintile,Yes,0.11524,101,871,0.09403,0.13646
1996,46-65 y.,4th Quintile,No,0.88476,770,871,0.86354,0.90597
1996,46-65 y.,5th Quintile,Yes,0.11042,115,985,0.09084,0.13000
1996,46-65 y.,5th Quintile,No,0.88958,870,985,0.87000,0.90916
1996,66 and older,1st Quintile,Yes,0.24933,72,318,0.20171,0.29696
1996,66 and older,1st Quintile,No,0.75067,246,318,0.70304,0.79829
1996,66 and older,2nd Quintile,Yes,0.23013,85,385,0.18803,0.27223
1996,66 and older,2nd Quintile,No,0.76987,300,385,0.72777,0.81197
1996,66 and older,3rd Quintile,Yes,0.19190,66,332,0.14947,0.23432
1996,66 and older,3rd Quintile,No,0.80810,266,332,0.76568,0.85053
1996,66 and older,4th Quintile,Yes,0.15774,47,289,0.11565,0.19984
1996,66 and older,4th Quintile,No,0.84226,242,289,0.80016,0.88435
1996,66 and older,5th Quintile,Yes,0.24342,49,212,0.18552,0.30133
1996,66 and older,5th Quintile,No,0.75658,163,212,0.69867,0.81448
1997,17-29 y.,1st Quintile,Yes,0.11761,91,692,0.09359,0.14163
1997,17-29 y.,1st Quintile,No,0.88239,601,692,0.85837,0.90641
1997,17-29 y.,2nd Quintile,Yes,0.09614,66,658,0.07360,0.11869
1997,17-29 y.,2nd Quintile,No,0.90386,592,658,0.88131,0.92640
1997,17-29 y.,3rd Quintile,Yes,0.12053,67,597,0.09439,0.14666
1997,17-29 y.,3rd Quintile,No,0.87947,530,597,0.85334,0.90561
1997,17-29 y.,4th Quintile,Yes,0.08846,61,640,0.06644,0.11047
1997,17-29 y.,4th Quintile,No,0.91154,579,640,0.88953,0.93356
1997,17-29 y.,5th Quintile,Yes,0.10739,33,428,0.07802,0.13676
1997,17-29 y.,5th Quintile,No,0.89261,395,428,0.86324,0.92198
1997,30-45 y.,1st Quintile,Yes,0.13851,110,779,0.11424,0.16279
1997,30-45 y.,1st Quintile,No,0.86149,669,779,0.83721,0.88576
1997,30-45 y.,2nd Quintile,Yes,0.10521,97,983,0.08602,0.12440
1997,30-45 y.,2nd Quintile,No,0.89479,886,983,0.87560,0.91398
1997,30-45 y.,3rd Quintile,Yes,0.09703,92,936,0.07806,0.11600
1997,30-45 y.,3rd Quintile,No,0.90297,844,936,0.88400,0.92194
1997,30-45 y.,4th Quintile,Yes,0.09089,77,859,0.07166,0.11013
1997,30-45 y.,4th Quintile,No,0.90911,782,859,0.88987,0.92834
1997,30-45 y.,5th Quintile,Yes,0.07898,70,791,0.06017,0.09779
1997,30-45 y.,5th Quintile,No,0.92102,721,791,0.90221,0.93983
1997,46-65 y.,1st Quintile,Yes,0.16820,94,576,0.13763,0.19877
1997,46-65 y.,1st Quintile,No,0.83180,482,576,0.80123,0.86237
1997,46-65 y.,2nd Quintile,Yes,0.13204,79,673,0.10644,0.15763
1997,46-65 y.,2nd Quintile,No,0.86796,594,673,0.84237,0.89356
1997,46-65 y.,3rd Quintile,Yes,0.13191,86,735,0.10743,0.15639
1997,46-65 y.,3rd Quintile,No,0.86809,649,735,0.84361,0.89257
1997,46-65 y.,4th Quintile,Yes,0.10192,101,890,0.08203,0.12181
1997,46-65 y.,4th Quintile,No,0.89808,789,890,0.87819,0.91797
1997,46-65 y.,5th Quintile,Yes,0.10990,115,965,0.09015,0.12964
1997,46-65 y.,5th Quintile,No,0.89010,850,965,0.87036,0.90985
1997,66 and older,1st Quintile,Yes,0.22452,76,327,0.17922,0.26981
1997,66 and older,1st Quintile,No,0.77548,251,327,0.73019,0.82078
1997,66 and older,2nd Quintile,Yes,0.24235,94,410,0.20082,0.28388
1997,66 and older,2nd Quintile,No,0.75765,316,410,0.71612,0.79918
1997,66 and older,3rd Quintile,Yes,0.20394,61,347,0.16149,0.24640
1997,66 and older,3rd Quintile,No,0.79606,286,347,0.75360,0.83851
1997,66 and older,4th Quintile,Yes,0.16517,44,264,0.12029,0.21005
1997,66 and older,4th Quintile,No,0.83483,220,264,0.78995,0.87971
1997,66 and older,5th Quintile,Yes,0.13986,35,226,0.09454,0.18518
1997,66 and older,5th Quintile,No,0.86014,191,226,0.81482,0.90546
1998,17-29 y.,1st Quintile,Yes,0.12511,90,711,0.10078,0.14945
1998,17-29 y.,1st Quintile,No,0.87489,621,711,0.85055,0.89922
1998,17-29 y.,2nd Quintile,Yes,0.12867,69,607,0.10201,0.15533
1998,17-29 y.,2nd Quintile,No,0.87133,538,607,0.84467,0.89799
1998,17-29 y.,3rd Quintile,Yes,0.13160,75,553,0.10340,0.15980
1998,17-29 y.,3rd Quintile,No,0.86840,478,553,0.84020,0.89660
1998,17-29 y.,4th Quintile,Yes,0.07335,51,601,0.05249,0.09421
1998,17-29 y.,4th Quintile,No,0.92665,550,601,0.90579,0.94751
1998,17-29 y.,5th Quintile,No,0.91679,347,347,0.88768,0.94589
1998,30-45 y.,1st Quintile,Yes,0.12078,93,773,0.09779,0.14377
1998,30-45 y.,1st Quintile,No,0.87922,680,773,0.85623,0.90221
1998,30-45 y.,2nd Quintile,Yes,0.09568,96,942,0.07689,0.11448
1998,30-45 y.,2nd Quintile,No,0.90432,846,942,0.88552,0.92311
1998,30-45 y.,3rd Quintile,Yes,0.08504,85,875,0.06655,0.10353
1998,30-45 y.,3rd Quintile,No,0.91496,790,875,0.89647,0.93345
1998,30-45 y.,4th Quintile,Yes,0.09454,74,862,0.07500,0.11409
1998,30-45 y.,4th Quintile,No,0.90546,788,862,0.88591,0.92500
1998,30-45 y.,5th Quintile,Yes,0.10575,77,764,0.08393,0.12757
1998,30-45 y.,5th Quintile,No,0.89425,687,764,0.87243,0.91607
1998,46-65 y.,1st Quintile,Yes,0.16780,85,560,0.13682,0.19877
1998,46-65 y.,1st Quintile,No,0.83220,475,560,0.80123,0.86318
1998,46-65 y.,2nd Quintile,Yes,0.16393,83,585,0.13391,0.19396
1998,46-65 y.,2nd Quintile,No,0.83607,502,585,0.80604,0.86609
1998,46-65 y.,3rd Quintile,Yes,0.11767,96,777,0.09500,0.14034
1998,46-65 y.,3rd Quintile,No,0.88233,681,777,0.85966,0.90500
1998,46-65 y.,4th Quintile,Yes,0.11522,102,853,0.09378,0.13666
1998,46-65 y.,4th Quintile,No,0.88478,751,853,0.86334,0.90622
1998,46-65 y.,5th Quintile,Yes,0.10309,102,931,0.08355,0.12264
1998,46-65 y.,5th Quintile,No,0.89691,829,931,0.87736,0.91645
1998,66 and older,1st Quintile,Yes,0.18124,54,288,0.13667,0.22580
1998,66 and older,1st Quintile,No,0.81876,234,288,0.77420,0.86333
1998,66 and older,2nd Quintile,Yes,0.17544,71,367,0.13648,0.21441
1998,66 and older,2nd Quintile,No,0.82456,296,367,0.78559,0.86352
1998,66 and older,3rd Quintile,Yes,0.19533,69,373,0.15504,0.23561
1998,66 and older,3rd Quintile,No,0.80467,304,373,0.76439,0.84496
1998,66 and older,4th Quintile,Yes,0.23423,67,286,0.18506,0.28340
1998,66 and older,4th Quintile,No,0.76577,219,286,0.71660,0.81494
1998,66 and older,5th Quintile,Yes,0.18417,38,227,0.13363,0.23470
1998,66 and older,5th Quintile,No,0.81583,189,227,0.76530,0.86637
1999,17-29 y.,1st Quintile,Yes,0.12853,100,751,0.10458,0.15248
1999,17-29 y.,1st Quintile,No,0.87147,651,751,0.84752,0.89542
1999,17-29 y.,2nd Quintile,Yes,0.09829,66,652,0.07542,0.12116
1999,17-29 y.,2nd Quintile,No,0.90171,586,652,0.87884,0.92458
1999,17-29 y.,3rd Quintile,Yes,0.08443,45,601,0.06218,0.10668
1999,17-29 y.,3rd Quintile,No,0.91557,556,601,0.89332,0.93782
1999,17-29 y.,4th Quintile,Yes,0.07070,46,548,0.04922,0.09218
1999,17-29 y.,4th Quintile,No,0.92930,502,548,0.90782,0.95078
1999,17-29 y.,5th Quintile,No,0.93029,395,395,0.90514,0.95544
1999,30-45 y.,1st Quintile,Yes,0.12070,104,895,0.09934,0.14205
1999,30-45 y.,1st Quintile,No,0.87930,791,895,0.85795,0.90066
1999,30-45 y.,2nd Quintile,Yes,0.10603,111,1033,0.08725,0.12482
1999,30-45 y.,2nd Quintile,No,0.89397,922,1033,0.87518,0.91275
1999,30-45 y.,3rd Quintile,Yes,0.13039,119,1000,0.10951,0.15127
1999,30-45 y.,3rd Quintile,No,0.86961,881,1000,0.84873,0.89049
1999,30-45 y.,4th Quintile,Yes,0.08288,79,947,0.06531,0.10045
1999,30-45 y.,4th Quintile,No,0.91712,868,947,0.89955,0.93469
1999,30-45 y.,5th Quintile,Yes,0.07070,63,835,0.05331,0.08810
1999,30-45 y.,5th Quintile,No,0.92930,772,835,0.91190,0.94669
1999,46-65 y.,1st Quintile,Yes,0.16815,89,600,0.13820,0.19810
1999,46-65 y.,1st Quintile,No,0.83185,511,600,0.80190,0.86180
1999,46-65 y.,2nd Quintile,Yes,0.16583,108,719,0.13862,0.19303
1999,46-65 y.,2nd Quintile,No,0.83417,611,719,0.80697,0.86138
1999,46-65 y.,3rd Quintile,Yes,0.12619,106,801,0.10318,0.14920
1999,46-65 y.,3rd Quintile,No,0.87381,695,801,0.85080,0.89682
1999,46-65 y.,4th Quintile,Yes,0.12526,128,956,0.10426,0.14625
1999,46-65 y.,4th Quintile,No,0.87474,828,956,0.85375,0.89574
1999,46-65 y.,5th Quintile,Yes,0.11017,126,1101,0.09167,0.12867
1999,46-65 y.,5th Quintile,No,0.88983,975,1101,0.87133,0.90833
1999,66 and older,1st Quintile,Yes,0.21187,72,345,0.16868,0.25505
1999,66 and older,1st Quintile,No,0.78813,273,345,0.74495,0.83132
1999,66 and older,2nd Quintile,Yes,0.17726,90,466,0.14255,0.21197
1999,66 and older,2nd Quintile,No,0.82274,376,466,0.78803,0.85745
1999,66 and older,3rd Quintile,Yes,0.19116,78,419,0.15346,0.22885
1999,66 and older,3rd Quintile,No,0.80884,341,419,0.77115,0.84654
1999,66 and older,4th Quintile,Yes,0.23324,69,311,0.18617,0.28032
1999,66 and older,4th Quintile,No,0.76676,242,311,0.71968,0.81383
1999,66 and older,5th Quintile,Yes,0.21046,46,255,0.16033,0.26059
1999,66 and older,5th Quintile,No,0.78954,209,255,0.73941,0.83967
2000,17-29 y.,1st Quintile,Yes,0.10619,86,711,0.08353,0.12886
2000,17-29 y.,1st Quintile,No,0.89381,625,711,0.87114,0.91647
2000,17-29 y.,2nd Quintile,Yes,0.08645,59,609,0.06411,0.10879
2000,17-29 y.,2nd Quintile,No,0.91355,550,609,0.89121,0.93589
2000,17-29 y.,3rd Quintile,Yes,0.09864,61,584,0.07444,0.12285
2000,17-29 y.,3rd Quintile,No,0.90136,523,584,0.87715,0.92556
2000,17-29 y.,4th Quintile,Yes,0.07133,38,519,0.04917,0.09350
2000,17-29 y.,4th Quintile,No,0.92867,481,519,0.90650,0.95083
2000,17-29 y.,5th Quintile,No,0.93528,350,350,0.90947,0.96109
2000,30-45 y.,1st Quintile,Yes,0.09277,85,810,0.07278,0.11276
2000,30-45 y.,1st Quintile,No,0.90723,725,810,0.88724,0.92722
2000,30-45 y.,2nd Quintile,Yes,0.10619,96,1002,0.08710,0.12528
2000,30-45 y.,2nd Quintile,No,0.89381,906,1002,0.87472,0.91290
2000,30-45 y.,3rd Quintile,Yes,0.08963,86,956,0.07151,0.10775
2000,30-45 y.,3rd Quintile,No,0.91037,870,956,0.89225,0.92849
2000,30-45 y.,4th Quintile,Yes,0.08023,86,931,0.06277,0.09769
2000,30-45 y.,4th Quintile,No,0.91977,845,931,0.90231,0.93723
2000,30-45 y.,5th Quintile,Yes,0.08588,66,868,0.06723,0.10453
2000,30-45 y.,5th Quintile,No,0.91412,802,868,0.89547,0.93277
2000,46-65 y.,1st Quintile,Yes,0.14265,76,613,0.11494,0.17035
2000,46-65 y.,1st Quintile,No,0.85735,537,613,0.82965,0.88506
2000,46-65 y.,2nd Quintile,Yes,0.13254,97,688,0.10718,0.15790
2000,46-65 y.,2nd Quintile,No,0.86746,591,688,0.84210,0.89282
2000,46-65 y.,3rd Quintile,Yes,0.15281,115,808,0.12798,0.17763
2000,46-65 y.,3rd Quintile,No,0.84719,693,808,0.82237,0.87202
2000,46-65 y.,4th Quintile,Yes,0.09830,107,945,0.07931,0.11729
2000,46-65 y.,4th Quintile,No,0.90170,838,945,0.88271,0.92069
2000,46-65 y.,5th Quintile,Yes,0.10382,113,1048,0.08534,0.12230
2000,46-65 y.,5th Quintile,No,0.89618,935,1048,0.87770,0.91466
2000,66 and older,1st Quintile,Yes,0.20282,85,437,0.16508,0.24056
2000,66 and older,1st Quintile,No,0.79718,352,437,0.75944,0.83492
2000,66 and older,2nd Quintile,Yes,0.17613,78,438,0.14041,0.21184
2000,66 and older,2nd Quintile,No,0.82387,360,438,0.78816,0.85959
2000,66 and older,3rd Quintile,Yes,0.22377,88,384,0.18203,0.26551
2000,66 and older,3rd Quintile,No,0.77623,296,384,0.73449,0.81797
2000,66 and older,4th Quintile,Yes,0.21948,69,296,0.17225,0.26672
2000,66 and older,4th Quintile,No,0.78052,227,296,0.73328,0.82775
2000,66 and older,5th Quintile,Yes,0.17779,46,243,0.12962,0.22596
2000,66 and older,5th Quintile,No,0.82221,197,243,0.77404,0.87038
2001,17-29 y.,1st Quintile,Yes,0.11545,122,1003,0.09567,0.13524
2001,17-29 y.,1st Quintile,No,0.88455,881,1003,0.86476,0.90433
2001,17-29 y.,2nd Quintile,Yes,0.09896,90,875,0.07916,0.11876
2001,17-29 y.,2nd Quintile,No,0.90104,785,875,0.88124,0.92084
2001,17-29 y.,3rd Quintile,Yes,0.08845,78,848,0.06933,0.10757
2001,17-29 y.,3rd Quintile,No,0.91155,770,848,0.89243,0.93067
2001,17-29 y.,4th Quintile,Yes,0.08312,73,809,0.06408,0.10215
2001,17-29 y.,4th Quintile,No,0.91688,736,809,0.89785,0.93592
2001,17-29 y.,5th Quintile,Yes,0.06246,41,552,0.04225,0.08266
2001,17-29 y.,5th Quintile,No,0.93754,511,552,0.91734,0.95775
2001,30-45 y.,1st Quintile,Yes,0.10504,151,1259,0.08809,0.12198
2001,30-45 y.,1st Quintile,No,0.89496,1108,1259,0.87802,0.91191
2001,30-45 y.,2nd Quintile,Yes,0.10029,143,1502,0.08510,0.11549
2001,30-45 y.,2nd Quintile,No,0.89971,1359,1502,0.88451,0.91490
2001,30-45 y.,3rd Quintile,Yes,0.10205,158,1537,0.08691,0.11719
2001,30-45 y.,3rd Quintile,No,0.89795,1379,1537,0.88281,0.91309
2001,30-45 y.,4th Quintile,Yes,0.07581,125,1573,0.06272,0.08889
2001,30-45 y.,4th Quintile,No,0.92419,1448,1573,0.91111,0.93728
2001,30-45 y.,5th Quintile,Yes,0.08972,123,1444,0.07498,0.10447
2001,30-45 y.,5th Quintile,No,0.91028,1321,1444,0.89553,0.92502
2001,46-65 y.,1st Quintile,Yes,0.15055,143,929,0.12755,0.17356
2001,46-65 y.,1st Quintile,No,0.84945,786,929,0.82644,0.87245
2001,46-65 y.,2nd Quintile,Yes,0.11950,127,1106,0.10037,0.13863
2001,46-65 y.,2nd Quintile,No,0.88050,979,1106,0.86137,0.89963
2001,46-65 y.,3rd Quintile,Yes,0.12224,185,1410,0.10513,0.13934
2001,46-65 y.,3rd Quintile,No,0.87776,1225,1410,0.86066,0.89487
2001,46-65 y.,4th Quintile,Yes,0.12943,200,1645,0.11320,0.14566
2001,46-65 y.,4th Quintile,No,0.87057,1445,1645,0.85434,0.88680
2001,46-65 y.,5th Quintile,Yes,0.10829,204,1971,0.09456,0.12201
2001,46-65 y.,5th Quintile,No,0.89171,1767,1971,0.87799,0.90544
2001,66 and older,1st Quintile,Yes,0.19536,134,681,0.16556,0.22516
2001,66 and older,1st Quintile,No,0.80464,547,681,0.77484,0.83444
2001,66 and older,2nd Quintile,Yes,0.18031,154,847,0.15441,0.20622
2001,66 and older,2nd Quintile,No,0.81969,693,847,0.79378,0.84559
2001,66 and older,3rd Quintile,Yes,0.22616,154,740,0.19600,0.25632
2001,66 and older,3rd Quintile,No,0.77384,586,740,0.74368,0.80400
2001,66 and older,4th Quintile,Yes,0.18837,110,572,0.15629,0.22044
2001,66 and older,4th Quintile,No,0.81163,462,572,0.77956,0.84371
2001,66 and older,5th Quintile,Yes,0.19489,105,546,0.16164,0.22815
2001,66 and older,5th Quintile,No,0.80511,441,546,0.77185,0.83836
2002,17-29 y.,1st Quintile,Yes,0.08744,84,854,0.06848,0.10640
2002,17-29 y.,1st Quintile,No,0.91256,770,854,0.89360,0.93152
2002,17-29 y.,2nd Quintile,Yes,0.12461,93,773,0.10131,0.14790
2002,17-29 y.,2nd Quintile,No,0.87539,680,773,0.85210,0.89869
2002,17-29 y.,3rd Quintile,Yes,0.08465,61,753,0.06476,0.10455
2002,17-29 y.,3rd Quintile,No,0.91535,692,753,0.89545,0.93524
2002,17-29 y.,4th Quintile,Yes,0.07399,60,724,0.05491,0.09307
2002,17-29 y.,4th Quintile,No,0.92601,664,724,0.90693,0.94509
2002,17-29 y.,5th Quintile,Yes,0.06534,46,688,0.04686,0.08383
2002,17-29 y.,5th Quintile,No,0.93466,642,688,0.91617,0.95314
2002,30-45 y.,1st Quintile,Yes,0.08929,101,1053,0.07205,0.10652
2002,30-45 y.,1st Quintile,No,0.91071,952,1053,0.89348,0.92795
2002,30-45 y.,2nd Quintile,Yes,0.09279,115,1239,0.07663,0.10895
2002,30-45 y.,2nd Quintile,No,0.90721,1124,1239,0.89105,0.92337
2002,30-45 y.,3rd Quintile,Yes,0.08552,125,1415,0.07094,0.10010
2002,30-45 y.,3rd Quintile,No,0.91448,1290,1415,0.89990,0.92906
2002,30-45 y.,4th Quintile,Yes,0.09145,134,1511,0.07691,0.10599
2002,30-45 y.,4th Quintile,No,0.90855,1377,1511,0.89401,0.92309
2002,30-45 y.,5th Quintile,Yes,0.07494,113,1627,0.06214,0.08774
2002,30-45 y.,5th Quintile,No,0.92506,1514,1627,0.91226,0.93786
2002,46-65 y.,1st Quintile,Yes,0.14030,132,907,0.11768,0.16291
2002,46-65 y.,1st Quintile,No,0.85970,775,907,0.83709,0.88232
2002,46-65 y.,2nd Quintile,Yes,0.10743,113,1022,0.08844,0.12643
2002,46-65 y.,2nd Quintile,No,0.89257,909,1022,0.87357,0.91156
2002,46-65 y.,3rd Quintile,Yes,0.13101,167,1160,0.11158,0.15043
2002,46-65 y.,3rd Quintile,No,0.86899,993,1160,0.84957,0.88842
2002,46-65 y.,4th Quintile,Yes,0.10816,160,1494,0.09240,0.12391
2002,46-65 y.,4th Quintile,No,0.89184,1334,1494,0.87609,0.90760
2002,46-65 y.,5th Quintile,Yes,0.13292,249,2121,0.11847,0.14737
2002,46-65 y.,5th Quintile,No,0.86708,1872,2121,0.85263,0.88153
2002,66 and older,1st Quintile,Yes,0.21221,131,646,0.18065,0.24376
2002,66 and older,1st Quintile,No,0.78779,515,646,0.75624,0.81935
2002,66 and older,2nd Quintile,Yes,0.20993,188,884,0.18307,0.23680
2002,66 and older,2nd Quintile,No,0.79007,696,884,0.76320,0.81693
2002,66 and older,3rd Quintile,Yes,0.24313,163,698,0.21128,0.27497
2002,66 and older,3rd Quintile,No,0.75687,535,698,0.72503,0.78872
2002,66 and older,4th Quintile,Yes,0.19299,126,632,0.16220,0.22378
2002,66 and older,4th Quintile,No,0.80701,506,632,0.77622,0.83780
2002,66 and older,5th Quintile,Yes,0.20797,106,553,0.17411,0.24183
2002,66 and older,5th Quintile,No,0.79203,447,553,0.75817,0.82589
2003,17-29 y.,1st Quintile,Yes,0.12259,113,876,0.10086,0.14432
2003,17-29 y.,1st Quintile,No,0.87741,763,876,0.85568,0.89914
2003,17-29 y.,2nd Quintile,Yes,0.09635,71,731,0.07494,0.11775
2003,17-29 y.,2nd Quintile,No,0.90365,660,731,0.88225,0.92506
2003,17-29 y.,3rd Quintile,Yes,0.08670,57,750,0.06655,0.10685
2003,17-29 y.,3rd Quintile,No,0.91330,693,750,0.89315,0.93345
2003,17-29 y.,4th Quintile,Yes,0.06952,61,798,0.05186,0.08717
2003,17-29 y.,4th Quintile,No,0.93048,737,798,0.91283,0.94814
2003,17-29 y.,5th Quintile,Yes,0.05532,54,831,0.03977,0.07088
2003,17-29 y.,5th Quintile,No,0.94468,777,831,0.92912,0.96023
2003,30-45 y.,1st Quintile,Yes,0.12505,121,989,0.10442,0.14567
2003,30-45 y.,1st Quintile,No,0.87495,868,989,0.85433,0.89558
2003,30-45 y.,2nd Quintile,Yes,0.10280,128,1245,0.08592,0.11967
2003,30-45 y.,2nd Quintile,No,0.89720,1117,1245,0.88033,0.91408
2003,30-45 y.,3rd Quintile,Yes,0.07768,118,1345,0.06337,0.09199
2003,30-45 y.,3rd Quintile,No,0.92232,1227,1345,0.90801,0.93663
2003,30-45 y.,4th Quintile,Yes,0.09153,141,1511,0.07698,0.10607
2003,30-45 y.,4th Quintile,No,0.90847,1370,1511,0.89393,0.92302
2003,30-45 y.,5th Quintile,Yes,0.07730,160,1823,0.06504,0.08956
2003,30-45 y.,5th Quintile,No,0.92270,1663,1823,0.91044,0.93496
2003,46-65 y.,1st Quintile,Yes,0.16718,137,867,0.14233,0.19203
2003,46-65 y.,1st Quintile,No,0.83282,730,867,0.80797,0.85767
2003,46-65 y.,2nd Quintile,Yes,0.11845,121,987,0.09828,0.13862
2003,46-65 y.,2nd Quintile,No,0.88155,866,987,0.86138,0.90172
2003,46-65 y.,3rd Quintile,Yes,0.11027,143,1189,0.09246,0.12809
2003,46-65 y.,3rd Quintile,No,0.88973,1046,1189,0.87191,0.90754
2003,46-65 y.,4th Quintile,Yes,0.12133,174,1566,0.10516,0.13751
2003,46-65 y.,4th Quintile,No,0.87867,1392,1566,0.86249,0.89484
2003,46-65 y.,5th Quintile,Yes,0.11589,335,2936,0.10431,0.12747
2003,46-65 y.,5th Quintile,No,0.88411,2601,2936,0.87253,0.89569
2003,66 and older,1st Quintile,Yes,0.19289,121,662,0.16281,0.22297
2003,66 and older,1st Quintile,No,0.80711,541,662,0.77703,0.83719
2003,66 and older,2nd Quintile,Yes,0.17641,154,882,0.15124,0.20158
2003,66 and older,2nd Quintile,No,0.82359,728,882,0.79842,0.84876
2003,66 and older,3rd Quintile,Yes,0.20385,152,771,0.17540,0.23231
2003,66 and older,3rd Quintile,No,0.79615,619,771,0.76769,0.82460
2003,66 and older,4th Quintile,Yes,0.19137,111,576,0.15922,0.22352
2003,66 and older,4th Quintile,No,0.80863,465,576,0.77648,0.84078
2003,66 and older,5th Quintile,Yes,0.19374,144,745,0.16534,0.22214
2003,66 and older,5th Quintile,No,0.80626,601,745,0.77786,0.83466
2004,17-29 y.,1st Quintile,Yes,0.08846,96,891,0.06980,0.10712
2004,17-29 y.,1st Quintile,No,0.91154,795,891,0.89288,0.93020
2004,17-29 y.,2nd Quintile,Yes,0.07542,66,733,0.05629,0.09455
