"hlf0094","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Guenstig","2000","Paar mit Kind(ern)","5","262","0.348422099061608","0.315589153261296","0.381255044861921"
"Guenstig","2000","Sonstige","1","92","0.508802587780056","0.441348301078639","0.576256874481473"
"Guenstig","2000","Sonstige","2","71","0.33021016375146","0.266904195538309","0.393516131964611"
"Guenstig","2000","Sonstige","3","37","0.182500770833555","0.122650774632518","0.242350767034591"
"Guenstig","2000","Sonstige","4","55","0.460181901503152","0.373498744844992","0.546865058161312"
"Guenstig","2000","Sonstige","5","","","",""
"Angemessen","2000","1-Pers.- Haushalt","1","62","0.347189091023783","0.277053542995326","0.41732463905224"
"Angemessen","2000","1-Pers.- Haushalt","2","78","0.432863779039865","0.361272768068167","0.504454790011563"
"Angemessen","2000","1-Pers.- Haushalt","3","50","0.339678466267936","0.262055218386426","0.417301714149446"
"Angemessen","2000","1-Pers.- Haushalt","4","54","0.389997704820526","0.310880957648991","0.469114451992061"
"Angemessen","2000","1-Pers.- Haushalt","5","78","0.435358906157167","0.362928353946298","0.507789458368036"
"Angemessen","2000","(Ehe-)Paar ohne Kind(er)","1","202","0.387062742889818","0.344789876381463","0.429335609398174"
"Angemessen","2000","(Ehe-)Paar ohne Kind(er)","2","278","0.332503664671055","0.29973486745992","0.365272461882191"
"Angemessen","2000","(Ehe-)Paar ohne Kind(er)","3","354","0.373397918940344","0.342107699170785","0.404688138709903"
"Angemessen","2000","(Ehe-)Paar ohne Kind(er)","4","340","0.403784443908938","0.370484652812379","0.437084235005498"
"Angemessen","2000","(Ehe-)Paar ohne Kind(er)","5","336","0.416723814485336","0.382771697080856","0.450675931889816"
"Angemessen","2000","Alleinerziehende","1","56","0.506294851358643","0.41370259587904","0.598887106838246"
"Angemessen","2000","Alleinerziehende","2","51","0.445806590875974","0.350277566568691","0.541335615183258"
"Angemessen","2000","Alleinerziehende","3","60","0.507803141392174","0.418724719144444","0.596881563639904"
"Angemessen","2000","Alleinerziehende","4","45","0.466557005315085","0.368778260823861","0.564335749806309"
"Angemessen","2000","Alleinerziehende","5","","","",""
"Angemessen","2000","Paar mit Kind(ern)","1","965","0.428030102027866","0.406452849260572","0.44960735479516"
"Angemessen","2000","Paar mit Kind(ern)","2","1228","0.432019455527635","0.413733446259393","0.450305464795878"
"Angemessen","2000","Paar mit Kind(ern)","3","1053","0.458600949183975","0.438407560729108","0.478794337638842"
"Angemessen","2000","Paar mit Kind(ern)","4","743","0.468075524331603","0.443409180925332","0.492741867737875"
"Angemessen","2000","Paar mit Kind(ern)","5","312","0.356085929975395","0.323089633698923","0.389082226251867"
"Angemessen","2000","Sonstige","1","93","0.356637177363935","0.292005094654206","0.421269260073664"
"Angemessen","2000","Sonstige","2","119","0.570735580829561","0.504107073985906","0.637364087673217"
"Angemessen","2000","Sonstige","3","91","0.617014229027077","0.541691333101127","0.692337124953027"
"Angemessen","2000","Sonstige","4","50","0.359820019697734","0.276348189402303","0.443291849993165"
"Angemessen","2000","Sonstige","5","","","",""
"Etwas zu hoch","2000","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2000","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2000","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2000","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2000","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2000","(Ehe-)Paar ohne Kind(er)","1","42","0.081349782083558","0.0576242319637442","0.105075332203372"
"Etwas zu hoch","2000","(Ehe-)Paar ohne Kind(er)","2","64","0.0771764770944982","0.0586138413294917","0.0957391128595047"
"Etwas zu hoch","2000","(Ehe-)Paar ohne Kind(er)","3","60","0.0692884472348313","0.0528612028832814","0.0857156915863811"
"Etwas zu hoch","2000","(Ehe-)Paar ohne Kind(er)","4","54","0.0651408224943927","0.0483927519098821","0.0818888930789034"
"Etwas zu hoch","2000","(Ehe-)Paar ohne Kind(er)","5","76","0.0946444845506434","0.0744857710519911","0.114803198049296"
"Etwas zu hoch","2000","Alleinerziehende","1","","","",""
"Etwas zu hoch","2000","Alleinerziehende","2","","","",""
"Etwas zu hoch","2000","Alleinerziehende","3","","","",""
"Etwas zu hoch","2000","Alleinerziehende","4","","","",""
"Etwas zu hoch","2000","Alleinerziehende","5","","","",""
"Etwas zu hoch","2000","Paar mit Kind(ern)","1","231","0.117811758070533","0.103752987057276","0.131870529083789"
"Etwas zu hoch","2000","Paar mit Kind(ern)","2","278","0.0900615525002691","0.0794939547081999","0.100629150292338"
"Etwas zu hoch","2000","Paar mit Kind(ern)","3","293","0.134198416934919","0.120384531042478","0.148012302827359"
"Etwas zu hoch","2000","Paar mit Kind(ern)","4","153","0.0968069904042174","0.0821897475211765","0.111424233287258"
"Etwas zu hoch","2000","Paar mit Kind(ern)","5","81","0.100755516249919","0.0800136830382535","0.121497349461585"
"Etwas zu hoch","2000","Sonstige","1","","","",""
"Etwas zu hoch","2000","Sonstige","2","","","",""
"Etwas zu hoch","2000","Sonstige","3","","","",""
"Etwas zu hoch","2000","Sonstige","4","","","",""
"Etwas zu hoch","2000","Sonstige","5","","","",""
"Viel zu hoch","2000","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2000","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2000","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2000","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2000","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2000","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2000","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2000","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2000","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2000","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2000","Alleinerziehende","1","","","",""
"Viel zu hoch","2000","Alleinerziehende","2","","","",""
"Viel zu hoch","2000","Alleinerziehende","3","","","",""
"Viel zu hoch","2000","Alleinerziehende","4","","","",""
"Viel zu hoch","2000","Alleinerziehende","5","","","",""
"Viel zu hoch","2000","Paar mit Kind(ern)","1","51","0.0244131152648962","0.0176830855192799","0.0311431450105125"
"Viel zu hoch","2000","Paar mit Kind(ern)","2","32","0.00923551270592946","0.0057043618319135","0.0127666635799454"
"Viel zu hoch","2000","Paar mit Kind(ern)","3","45","0.0160203257432566","0.0109321545480431","0.0211084969384701"
"Viel zu hoch","2000","Paar mit Kind(ern)","4","39","0.0252332155782229","0.0174804173697053","0.0329860137867406"
"Viel zu hoch","2000","Paar mit Kind(ern)","5","42","0.0529457312865268","0.0375153471185621","0.0683761154544915"
"Viel zu hoch","2000","Sonstige","1","","","",""
"Viel zu hoch","2000","Sonstige","2","","","",""
"Viel zu hoch","2000","Sonstige","3","","","",""
"Viel zu hoch","2000","Sonstige","4","","","",""
"Viel zu hoch","2000","Sonstige","5","","","",""
"Sehr guenstig","2001","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2001","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2001","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2001","1-Pers.- Haushalt","4","","","",""
"Sehr guenstig","2001","1-Pers.- Haushalt","5","","","",""
"Sehr guenstig","2001","(Ehe-)Paar ohne Kind(er)","1","46","0.113997264896552","0.0831595096973219","0.144835020095782"
"Sehr guenstig","2001","(Ehe-)Paar ohne Kind(er)","2","74","0.138992359293569","0.111312018549517","0.166672700037622"
"Sehr guenstig","2001","(Ehe-)Paar ohne Kind(er)","3","120","0.160881158304916","0.136063752971223","0.185698563638608"
"Sehr guenstig","2001","(Ehe-)Paar ohne Kind(er)","4","114","0.146324625301028","0.121553268105726","0.17109598249633"
"Sehr guenstig","2001","(Ehe-)Paar ohne Kind(er)","5","126","0.161692819437703","0.136180493331935","0.18720514554347"
"Sehr guenstig","2001","Alleinerziehende","1","","","",""
"Sehr guenstig","2001","Alleinerziehende","2","","","",""
"Sehr guenstig","2001","Alleinerziehende","3","","","",""
"Sehr guenstig","2001","Alleinerziehende","4","","","",""
"Sehr guenstig","2001","Alleinerziehende","5","","","",""
"Sehr guenstig","2001","Paar mit Kind(ern)","1","152","0.0819485682752338","0.0690940034838873","0.0948031330665804"
"Sehr guenstig","2001","Paar mit Kind(ern)","2","244","0.103195627286911","0.0911887226556835","0.115202531918138"
"Sehr guenstig","2001","Paar mit Kind(ern)","3","207","0.110367552400392","0.0971927460385695","0.123542358762214"
"Sehr guenstig","2001","Paar mit Kind(ern)","4","158","0.106703730034304","0.0911624762897855","0.122244983778821"
"Sehr guenstig","2001","Paar mit Kind(ern)","5","124","0.143521428417794","0.119480364247353","0.167562492588236"
"Sehr guenstig","2001","Sonstige","1","","","",""
"Sehr guenstig","2001","Sonstige","2","","","",""
"Sehr guenstig","2001","Sonstige","3","","","",""
"Sehr guenstig","2001","Sonstige","4","","","",""
"Sehr guenstig","2001","Sonstige","5","","","",""
"Guenstig","2001","1-Pers.- Haushalt","1","53","0.376782801853364","0.296798679251137","0.456766924455592"
"Guenstig","2001","1-Pers.- Haushalt","2","55","0.316107855282407","0.246008150254215","0.3862075603106"
"Guenstig","2001","1-Pers.- Haushalt","3","51","0.388545569370393","0.30507844106172","0.472012697679067"
"Guenstig","2001","1-Pers.- Haushalt","4","47","0.315946934429462","0.242041177940482","0.389852690918441"
"Guenstig","2001","1-Pers.- Haushalt","5","55","0.357408699869262","0.28291843655921","0.431898963179314"
"Guenstig","2001","(Ehe-)Paar ohne Kind(er)","1","132","0.319993111952401","0.274729940498507","0.365256283406295"
"Guenstig","2001","(Ehe-)Paar ohne Kind(er)","2","210","0.355246701413894","0.316952388721827","0.393541014105961"
"Guenstig","2001","(Ehe-)Paar ohne Kind(er)","3","292","0.338265953664259","0.306309179809022","0.370222727519496"
"Guenstig","2001","(Ehe-)Paar ohne Kind(er)","4","282","0.364823481006373","0.331084394221955","0.398562567790791"
"Guenstig","2001","(Ehe-)Paar ohne Kind(er)","5","262","0.308210619593989","0.276213282087313","0.340207957100665"
"Guenstig","2001","Alleinerziehende","1","37","0.280993109356488","0.197374880785502","0.364611337927474"
"Guenstig","2001","Alleinerziehende","2","","","",""
"Guenstig","2001","Alleinerziehende","3","38","0.302273917466115","0.221442524179799","0.38310531075243"
"Guenstig","2001","Alleinerziehende","4","","","",""
"Guenstig","2001","Alleinerziehende","5","","","",""
"Guenstig","2001","Paar mit Kind(ern)","1","596","0.332936830713413","0.310850804256076","0.355022857170751"
"Guenstig","2001","Paar mit Kind(ern)","2","645","0.264120284890401","0.246720020423238","0.281520549357564"
"Guenstig","2001","Paar mit Kind(ern)","3","679","0.289362436651423","0.270296270019954","0.308428603282891"
"Guenstig","2001","Paar mit Kind(ern)","4","416","0.251773784219264","0.229925355736632","0.273622212701897"
"Guenstig","2001","Paar mit Kind(ern)","5","204","0.238489386734447","0.209267411293417","0.267711362175477"
"Guenstig","2001","Sonstige","1","82","0.422208581955746","0.351227814494605","0.493189349416886"
"Guenstig","2001","Sonstige","2","55","0.345355137733316","0.281649620392993","0.409060655073639"
"Guenstig","2001","Sonstige","3","70","0.416764725601747","0.340371390959989","0.493158060243505"
"Guenstig","2001","Sonstige","4","56","0.553616117765437","0.45942394448523","0.647808291045644"
"Guenstig","2001","Sonstige","5","","","",""
"Angemessen","2001","1-Pers.- Haushalt","1","49","0.339697121828373","0.261524250616749","0.417869993039997"
"Angemessen","2001","1-Pers.- Haushalt","2","83","0.485158910742146","0.409808895393493","0.560508926090798"
"Angemessen","2001","1-Pers.- Haushalt","3","51","0.396278980863012","0.312520052897079","0.480037908828945"
"Angemessen","2001","1-Pers.- Haushalt","4","68","0.44548693672918","0.366473732402309","0.52450014105605"
"Angemessen","2001","1-Pers.- Haushalt","5","67","0.408448951084149","0.332045225548985","0.484852676619314"
"Angemessen","2001","(Ehe-)Paar ohne Kind(er)","1","198","0.484843842537122","0.436349798858744","0.5333378862155"
"Angemessen","2001","(Ehe-)Paar ohne Kind(er)","2","284","0.452222082083264","0.412397556682677","0.492046607483852"
"Angemessen","2001","(Ehe-)Paar ohne Kind(er)","3","366","0.431862814759285","0.398405463305017","0.465320166213554"
"Angemessen","2001","(Ehe-)Paar ohne Kind(er)","4","324","0.41348291860658","0.37896744528029","0.447998391932869"
"Angemessen","2001","(Ehe-)Paar ohne Kind(er)","5","332","0.427617445810161","0.393334826253556","0.461900065366766"
"Angemessen","2001","Alleinerziehende","1","51","0.469186476738865","0.376347502372569","0.562025451105161"
"Angemessen","2001","Alleinerziehende","2","66","0.659573682846203","0.570617105524112","0.748530260168293"
"Angemessen","2001","Alleinerziehende","3","59","0.50119682047728","0.41319209173943","0.58920154921513"
"Angemessen","2001","Alleinerziehende","4","46","0.523069174852701","0.416888400510772","0.629249949194629"
"Angemessen","2001","Alleinerziehende","5","","","",""
"Angemessen","2001","Paar mit Kind(ern)","1","813","0.482696201557446","0.459277491991955","0.506114911122936"
"Angemessen","2001","Paar mit Kind(ern)","2","1292","0.536937913683523","0.517257546250896","0.55661828111615"
"Angemessen","2001","Paar mit Kind(ern)","3","1041","0.483347634940522","0.462336610027969","0.504358659853075"
"Angemessen","2001","Paar mit Kind(ern)","4","755","0.524769939890027","0.499631697066564","0.549908182713491"
"Angemessen","2001","Paar mit Kind(ern)","5","359","0.465421454392652","0.431218310711805","0.4996245980735"
"Angemessen","2001","Sonstige","1","86","0.46676387469415","0.395067033984353","0.538460715403947"
"Angemessen","2001","Sonstige","2","123","0.468549264495221","0.401691732505291","0.535406796485151"
"Angemessen","2001","Sonstige","3","57","0.385924144504971","0.310493106214919","0.461355182795022"
"Angemessen","2001","Sonstige","4","","","",""
"Angemessen","2001","Sonstige","5","","","",""
"Etwas zu hoch","2001","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2001","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2001","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2001","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2001","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2001","(Ehe-)Paar ohne Kind(er)","1","30","0.077295565425222","0.0513820339318642","0.10320909691858"
"Etwas zu hoch","2001","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Etwas zu hoch","2001","(Ehe-)Paar ohne Kind(er)","3","56","0.0636750733324783","0.047182437682332","0.0801677089826246"
"Etwas zu hoch","2001","(Ehe-)Paar ohne Kind(er)","4","48","0.0545426604871691","0.038626663715827","0.0704586572585112"
"Etwas zu hoch","2001","(Ehe-)Paar ohne Kind(er)","5","70","0.0826995534720233","0.0636137484730275","0.101785358471019"
"Etwas zu hoch","2001","Alleinerziehende","1","","","",""
"Etwas zu hoch","2001","Alleinerziehende","2","","","",""
"Etwas zu hoch","2001","Alleinerziehende","3","","","",""
"Etwas zu hoch","2001","Alleinerziehende","4","","","",""
"Etwas zu hoch","2001","Alleinerziehende","5","","","",""
"Etwas zu hoch","2001","Paar mit Kind(ern)","1","156","0.080347417955234","0.0676079571797331","0.0930868787307349"
"Etwas zu hoch","2001","Paar mit Kind(ern)","2","236","0.078451683900548","0.0678393295030001","0.0890640382980959"
"Etwas zu hoch","2001","Paar mit Kind(ern)","3","201","0.088373476450405","0.0764394313741735","0.100307521526636"
"Etwas zu hoch","2001","Paar mit Kind(ern)","4","148","0.0951835703597538","0.0804108755786427","0.109956265140865"
"Etwas zu hoch","2001","Paar mit Kind(ern)","5","114","0.14296330949998","0.118961219117702","0.166965399882258"
"Etwas zu hoch","2001","Sonstige","1","","","",""
"Etwas zu hoch","2001","Sonstige","2","","","",""
"Etwas zu hoch","2001","Sonstige","3","","","",""
"Etwas zu hoch","2001","Sonstige","4","","","",""
"Etwas zu hoch","2001","Sonstige","5","","","",""
"Viel zu hoch","2001","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2001","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2001","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2001","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2001","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2001","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2001","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2001","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2001","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2001","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2001","Alleinerziehende","1","","","",""
"Viel zu hoch","2001","Alleinerziehende","2","","","",""
"Viel zu hoch","2001","Alleinerziehende","3","","","",""
"Viel zu hoch","2001","Alleinerziehende","4","","","",""
"Viel zu hoch","2001","Alleinerziehende","5","","","",""
"Viel zu hoch","2001","Paar mit Kind(ern)","1","32","0.0220709814986732","0.0151857638024333","0.0289561991949131"
"Viel zu hoch","2001","Paar mit Kind(ern)","2","49","0.0172944902386173","0.0121491140405934","0.0224398664366412"
"Viel zu hoch","2001","Paar mit Kind(ern)","3","45","0.0285488995572582","0.0215468789195905","0.035550920194926"
"Viel zu hoch","2001","Paar mit Kind(ern)","4","39","0.0215689754966507","0.0142562654045877","0.0288816855887137"
"Viel zu hoch","2001","Paar mit Kind(ern)","5","","","",""
"Viel zu hoch","2001","Sonstige","1","","","",""
"Viel zu hoch","2001","Sonstige","2","","","",""
"Viel zu hoch","2001","Sonstige","3","","","",""
"Viel zu hoch","2001","Sonstige","4","","","",""
"Viel zu hoch","2001","Sonstige","5","","","",""
"Sehr guenstig","2002","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2002","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2002","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2002","1-Pers.- Haushalt","4","33","0.189124187888356","0.129730462524397","0.248517913252314"
"Sehr guenstig","2002","1-Pers.- Haushalt","5","","","",""
"Sehr guenstig","2002","(Ehe-)Paar ohne Kind(er)","1","40","0.126855880606632","0.0927596933729004","0.160952067840364"
"Sehr guenstig","2002","(Ehe-)Paar ohne Kind(er)","2","92","0.161461477944622","0.13245133795157","0.190471617937674"
"Sehr guenstig","2002","(Ehe-)Paar ohne Kind(er)","3","100","0.146834697968416","0.121194375084687","0.172475020852144"
"Sehr guenstig","2002","(Ehe-)Paar ohne Kind(er)","4","162","0.191698048747808","0.165807737713327","0.217588359782288"
"Sehr guenstig","2002","(Ehe-)Paar ohne Kind(er)","5","232","0.156973852688417","0.13813255708818","0.175815148288653"
"Sehr guenstig","2002","Alleinerziehende","1","","","",""
"Sehr guenstig","2002","Alleinerziehende","2","","","",""
"Sehr guenstig","2002","Alleinerziehende","3","","","",""
"Sehr guenstig","2002","Alleinerziehende","4","","","",""
"Sehr guenstig","2002","Alleinerziehende","5","","","",""
"Sehr guenstig","2002","Paar mit Kind(ern)","1","137","0.112472614393546","0.0957970618034519","0.12914816698364"
"Sehr guenstig","2002","Paar mit Kind(ern)","2","192","0.111284991257207","0.0976979479039204","0.124872034610493"
"Sehr guenstig","2002","Paar mit Kind(ern)","3","175","0.0763839711155139","0.065114650609305","0.0876532916217228"
"Sehr guenstig","2002","Paar mit Kind(ern)","4","249","0.118136306562467","0.104580930230293","0.131691682894641"
"Sehr guenstig","2002","Paar mit Kind(ern)","5","231","0.102982890853741","0.0900814744237639","0.115884307283717"
"Sehr guenstig","2002","Sonstige","1","","","",""
"Sehr guenstig","2002","Sonstige","2","","","",""
"Sehr guenstig","2002","Sonstige","3","","","",""
"Sehr guenstig","2002","Sonstige","4","","","",""
"Sehr guenstig","2002","Sonstige","5","","","",""
"Guenstig","2002","1-Pers.- Haushalt","1","45","0.382354287313904","0.297501616597727","0.467206958030082"
"Guenstig","2002","1-Pers.- Haushalt","2","49","0.352564735032158","0.276360829832868","0.428768640231448"
"Guenstig","2002","1-Pers.- Haushalt","3","46","0.322533841210938","0.241868925700323","0.403198756721553"
"Guenstig","2002","1-Pers.- Haushalt","4","58","0.32931155718327","0.258033844758786","0.400589269607755"
"Guenstig","2002","1-Pers.- Haushalt","5","48","0.328057614669523","0.255980835980965","0.400134393358081"
"Guenstig","2002","(Ehe-)Paar ohne Kind(er)","1","136","0.379439443822101","0.329726341068682","0.42915254657552"
"Guenstig","2002","(Ehe-)Paar ohne Kind(er)","2","212","0.341384622449375","0.304000106309859","0.378769138588892"
"Guenstig","2002","(Ehe-)Paar ohne Kind(er)","3","264","0.356935171012395","0.322228368778988","0.391641973245803"
"Guenstig","2002","(Ehe-)Paar ohne Kind(er)","4","298","0.303512157769813","0.273271834867528","0.333752480672098"
"Guenstig","2002","(Ehe-)Paar ohne Kind(er)","5","448","0.306889684607577","0.283002283139706","0.330777086075448"
"Guenstig","2002","Alleinerziehende","1","30","0.326075107498382","0.240023252363276","0.412126962633489"
"Guenstig","2002","Alleinerziehende","2","","","",""
"Guenstig","2002","Alleinerziehende","3","","","",""
"Guenstig","2002","Alleinerziehende","4","33","0.273199422911927","0.194128702395959","0.352270143427894"
"Guenstig","2002","Alleinerziehende","5","","","",""
"Guenstig","2002","Paar mit Kind(ern)","1","439","0.313987956924626","0.289492343290145","0.338483570559107"
"Guenstig","2002","Paar mit Kind(ern)","2","580","0.268413732902058","0.249268504842521","0.287558960961594"
"Guenstig","2002","Paar mit Kind(ern)","3","653","0.279917905977739","0.260869561799404","0.298966250156074"
"Guenstig","2002","Paar mit Kind(ern)","4","605","0.279094184354354","0.260256226917364","0.297932141791344"
"Guenstig","2002","Paar mit Kind(ern)","5","526","0.247190373455213","0.228879340271926","0.2655014066385"
"Guenstig","2002","Sonstige","1","","","",""
"Guenstig","2002","Sonstige","2","42","0.203514871249432","0.139926948041373","0.26710279445749"
"Guenstig","2002","Sonstige","3","37","0.30372223911226","0.223743272389253","0.383701205835266"
"Guenstig","2002","Sonstige","4","61","0.389162953809437","0.316086331493575","0.462239576125299"
"Guenstig","2002","Sonstige","5","38","0.368084316680925","0.275836379100527","0.460332254261323"
"Angemessen","2002","1-Pers.- Haushalt","1","56","0.425778249793996","0.339441762683894","0.512114736904098"
"Angemessen","2002","1-Pers.- Haushalt","2","64","0.417327210439412","0.338675107815281","0.495979313063543"
"Angemessen","2002","1-Pers.- Haushalt","3","56","0.455413055181006","0.369474195457927","0.541351914904085"
"Angemessen","2002","1-Pers.- Haushalt","4","64","0.410132749904089","0.33553439973443","0.484731100073748"
"Angemessen","2002","1-Pers.- Haushalt","5","69","0.393886472622021","0.318876879416524","0.468896065827518"
"Angemessen","2002","(Ehe-)Paar ohne Kind(er)","1","152","0.404632410947437","0.354348334732943","0.454916487161931"
"Angemessen","2002","(Ehe-)Paar ohne Kind(er)","2","282","0.437657594169158","0.39854456020514","0.476770628133176"
"Angemessen","2002","(Ehe-)Paar ohne Kind(er)","3","312","0.416475870651672","0.380763647840742","0.452188093462602"
"Angemessen","2002","(Ehe-)Paar ohne Kind(er)","4","384","0.451314374323455","0.418584602130329","0.48404414651658"
"Angemessen","2002","(Ehe-)Paar ohne Kind(er)","5","644","0.469177318483395","0.443329742409662","0.495024894557127"
"Angemessen","2002","Alleinerziehende","1","50","0.457840097813095","0.366383240188488","0.549296955437702"
"Angemessen","2002","Alleinerziehende","2","75","0.61721321495113","0.527987149728073","0.706439280174186"
"Angemessen","2002","Alleinerziehende","3","42","0.449315174415136","0.347671284994516","0.550959063835756"
"Angemessen","2002","Alleinerziehende","4","62","0.519257115124964","0.430599542514907","0.607914687735021"
"Angemessen","2002","Alleinerziehende","5","","","",""
"Angemessen","2002","Paar mit Kind(ern)","1","630","0.44368894386206","0.41746704687424","0.46991084084988"
"Angemessen","2002","Paar mit Kind(ern)","2","1022","0.493355517788899","0.471755353254834","0.514955682322964"
"Angemessen","2002","Paar mit Kind(ern)","3","1079","0.550068862832482","0.528961574679273","0.571176150985692"
"Angemessen","2002","Paar mit Kind(ern)","4","1000","0.469170143024653","0.448211555637774","0.490128730411532"
"Angemessen","2002","Paar mit Kind(ern)","5","1084","0.505457088869438","0.484234486984156","0.52667969075472"
"Angemessen","2002","Sonstige","1","83","0.576507727355961","0.495237919982237","0.657777534729684"
"Angemessen","2002","Sonstige","2","79","0.573170832466261","0.495051807100501","0.651289857832021"
"Angemessen","2002","Sonstige","3","66","0.466540662765068","0.379776247940046","0.55330507759009"
"Angemessen","2002","Sonstige","4","94","0.565230000890885","0.490929383498437","0.639530618283333"
"Angemessen","2002","Sonstige","5","48","0.321255923848838","0.231939353169182","0.410572494528495"
"Etwas zu hoch","2002","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2002","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2002","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2002","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2002","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2002","(Ehe-)Paar ohne Kind(er)","1","36","0.0862821355950991","0.0575164950445495","0.115047776145649"
"Etwas zu hoch","2002","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Etwas zu hoch","2002","(Ehe-)Paar ohne Kind(er)","3","52","0.0736709666456971","0.0547465120175382","0.0925954212738559"
"Etwas zu hoch","2002","(Ehe-)Paar ohne Kind(er)","4","40","0.0479155360557073","0.0338674382267924","0.0619636338846223"
"Etwas zu hoch","2002","(Ehe-)Paar ohne Kind(er)","5","90","0.0549204652855931","0.0431205778227768","0.0667203527484093"
"Etwas zu hoch","2002","Alleinerziehende","1","","","",""
"Etwas zu hoch","2002","Alleinerziehende","2","","","",""
"Etwas zu hoch","2002","Alleinerziehende","3","","","",""
"Etwas zu hoch","2002","Alleinerziehende","4","","","",""
"Etwas zu hoch","2002","Alleinerziehende","5","","","",""
"Etwas zu hoch","2002","Paar mit Kind(ern)","1","148","0.099166169370029","0.0833911438502799","0.114941194889778"
"Etwas zu hoch","2002","Paar mit Kind(ern)","2","240","0.109212260341015","0.0957366569919067","0.122687863690124"
"Etwas zu hoch","2002","Paar mit Kind(ern)","3","215","0.0902399432391184","0.0780832985692193","0.102396587909018"
"Etwas zu hoch","2002","Paar mit Kind(ern)","4","283","0.118655413536251","0.105074286781457","0.132236540291045"
"Etwas zu hoch","2002","Paar mit Kind(ern)","5","250","0.121125844361035","0.107276275739641","0.13497541298243"
"Etwas zu hoch","2002","Sonstige","1","","","",""
"Etwas zu hoch","2002","Sonstige","2","","","",""
"Etwas zu hoch","2002","Sonstige","3","","","",""
"Etwas zu hoch","2002","Sonstige","4","","","",""
"Etwas zu hoch","2002","Sonstige","5","","","",""
"Viel zu hoch","2002","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2002","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2002","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2002","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2002","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2002","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2002","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2002","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2002","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2002","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2002","Alleinerziehende","1","","","",""
"Viel zu hoch","2002","Alleinerziehende","2","","","",""
"Viel zu hoch","2002","Alleinerziehende","3","","","",""
"Viel zu hoch","2002","Alleinerziehende","4","","","",""
"Viel zu hoch","2002","Alleinerziehende","5","","","",""
