year,quintil_oecd,sampreg,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,2nd Quintile,West,At least once per week,0.10748,267,2420,0.09514,0.11982
2007,2nd Quintile,West,At least once per month,0.08313,217,2420,0.07213,0.09414
2007,2nd Quintile,West,Seldom,0.30705,785,2420,0.28867,0.32543
2007,2nd Quintile,West,Never,0.50234,1151,2420,0.48241,0.52226
2007,2nd Quintile,East,At least once per week,0.03466,41,1080,0.02375,0.04558
2007,2nd Quintile,East,At least once per month,0.06639,53,1080,0.05153,0.08124
2007,2nd Quintile,East,Seldom,0.15549,188,1080,0.13387,0.17712
2007,2nd Quintile,East,Never,0.74345,798,1080,0.71740,0.76951
2007,3rd Quintile,West,At least once per week,0.10453,283,2695,0.09298,0.11609
2007,3rd Quintile,West,At least once per month,0.10004,305,2695,0.08871,0.11137
2007,3rd Quintile,West,Seldom,0.33997,941,2695,0.32208,0.35786
2007,3rd Quintile,West,Never,0.45546,1166,2695,0.43665,0.47426
2007,3rd Quintile,East,At least once per week,0.02392,36,1158,0.01511,0.03272
2007,3rd Quintile,East,At least once per month,0.04799,66,1158,0.03567,0.06031
2007,3rd Quintile,East,Seldom,0.15906,195,1158,0.13798,0.18013
2007,3rd Quintile,East,Never,0.76904,861,1158,0.74475,0.79332
2007,4th Quintile,West,At least once per week,0.10013,363,3294,0.08988,0.11038
2007,4th Quintile,West,At least once per month,0.11122,373,3294,0.10048,0.12196
2007,4th Quintile,West,Seldom,0.33236,1150,3294,0.31627,0.34845
2007,4th Quintile,West,Never,0.45628,1408,3294,0.43927,0.47330
2007,4th Quintile,East,At least once per week,0.02970,34,1009,0.01922,0.04018
2007,4th Quintile,East,At least once per month,0.02909,45,1009,0.01871,0.03946
2007,4th Quintile,East,Seldom,0.15137,178,1009,0.12924,0.17349
2007,4th Quintile,East,Never,0.78984,752,1009,0.76469,0.81500
2007,5th Quintile,West,At least once per week,0.08075,431,4848,0.07308,0.08842
2007,5th Quintile,West,At least once per month,0.09849,503,4848,0.09010,0.10688
2007,5th Quintile,West,Seldom,0.35236,1732,4848,0.33891,0.36580
2007,5th Quintile,West,Never,0.46841,2182,4848,0.45436,0.48246
2007,5th Quintile,East,At least once per month,0.07841,53,694,0.05839,0.09842
2007,5th Quintile,East,Seldom,0.15056,133,694,0.12394,0.17719
2007,5th Quintile,East,Never,0.72449,508,694,0.69122,0.75775
2008,1st Quintile,West,At least once per week,0.10844,233,2024,0.09489,0.12199
2008,1st Quintile,West,At least once per month,0.06138,147,2024,0.05092,0.07183
2008,1st Quintile,West,Seldom,0.27538,568,2024,0.25591,0.29485
2008,1st Quintile,West,Never,0.55481,1076,2024,0.53315,0.57647
2008,1st Quintile,East,Seldom,0.13530,131,879,0.11267,0.15792
2008,1st Quintile,East,Never,0.80268,748,879,0.77636,0.82901
2008,2nd Quintile,West,At least once per week,0.10944,239,2278,0.09662,0.12226
2008,2nd Quintile,West,At least once per month,0.09103,221,2278,0.07922,0.10285
2008,2nd Quintile,West,Seldom,0.31914,782,2278,0.30000,0.33829
2008,2nd Quintile,West,Never,0.48039,1036,2278,0.45987,0.50091
2008,2nd Quintile,East,At least once per week,0.02766,42,1087,0.01791,0.03741
2008,2nd Quintile,East,At least once per month,0.06300,74,1087,0.04855,0.07745
2008,2nd Quintile,East,Seldom,0.17898,179,1087,0.15618,0.20178
2008,2nd Quintile,East,Never,0.73036,792,1087,0.70396,0.75675
2008,3rd Quintile,West,At least once per week,0.09660,275,2598,0.08524,0.10796
2008,3rd Quintile,West,At least once per month,0.11488,302,2598,0.10262,0.12714
2008,3rd Quintile,West,Seldom,0.33276,890,2598,0.31464,0.35089
2008,3rd Quintile,West,Never,0.45576,1131,2598,0.43660,0.47491
2008,3rd Quintile,East,At least once per week,0.02643,36,1200,0.01735,0.03551
2008,3rd Quintile,East,At least once per month,0.05074,75,1200,0.03832,0.06316
2008,3rd Quintile,East,Seldom,0.15506,205,1200,0.13457,0.17555
2008,3rd Quintile,East,Never,0.76777,884,1200,0.74387,0.79167
2008,4th Quintile,West,At least once per week,0.09617,310,3054,0.08571,0.10663
2008,4th Quintile,West,At least once per month,0.10357,330,3054,0.09276,0.11438
2008,4th Quintile,West,Seldom,0.35114,1133,3054,0.33420,0.36807
2008,4th Quintile,West,Never,0.44913,1281,3054,0.43148,0.46677
2008,4th Quintile,East,At least once per month,0.02749,39,791,0.01609,0.03889
2008,4th Quintile,East,Seldom,0.16479,141,791,0.13892,0.19066
2008,4th Quintile,East,Never,0.78774,611,791,0.75923,0.81626
2008,5th Quintile,West,At least once per week,0.07167,374,4525,0.06415,0.07918
2008,5th Quintile,West,At least once per month,0.09954,491,4525,0.09082,0.10826
2008,5th Quintile,West,Seldom,0.35573,1621,4525,0.34178,0.36968
2008,5th Quintile,West,Never,0.47307,2039,4525,0.45852,0.48762
2008,5th Quintile,East,At least once per month,0.05400,38,703,0.03728,0.07071
2008,5th Quintile,East,Seldom,0.17872,156,703,0.15038,0.20706
2008,5th Quintile,East,Never,0.73774,509,703,0.70521,0.77028
2009,1st Quintile,West,At least once per week,0.11122,214,1926,0.09717,0.12527
2009,1st Quintile,West,At least once per month,0.07903,176,1926,0.06698,0.09108
2009,1st Quintile,West,Seldom,0.24479,517,1926,0.22559,0.26400
2009,1st Quintile,West,Never,0.56495,1019,1926,0.54281,0.58710
2009,1st Quintile,East,Seldom,0.13822,128,870,0.11527,0.16116
2009,1st Quintile,East,Never,0.80728,742,870,0.78106,0.83351
2009,2nd Quintile,West,At least once per week,0.08435,185,2084,0.07241,0.09628
2009,2nd Quintile,West,At least once per month,0.09595,218,2084,0.08330,0.10860
2009,2nd Quintile,West,Seldom,0.30369,684,2084,0.28394,0.32344
2009,2nd Quintile,West,Never,0.51601,997,2084,0.49455,0.53748
2009,2nd Quintile,East,At least once per week,0.03463,43,1060,0.02362,0.04565
2009,2nd Quintile,East,At least once per month,0.04362,56,1060,0.03132,0.05593
2009,2nd Quintile,East,Seldom,0.16856,174,1060,0.14601,0.19110
2009,2nd Quintile,East,Never,0.75318,787,1060,0.72722,0.77915
2009,3rd Quintile,West,At least once per week,0.07738,196,2322,0.06651,0.08825
2009,3rd Quintile,West,At least once per month,0.10040,245,2322,0.08817,0.11262
2009,3rd Quintile,West,Seldom,0.33393,813,2322,0.31474,0.35312
2009,3rd Quintile,West,Never,0.48829,1068,2322,0.46796,0.50863
2009,3rd Quintile,East,At least once per week,0.03212,46,1071,0.02156,0.04269
2009,3rd Quintile,East,At least once per month,0.05509,56,1071,0.04142,0.06876
2009,3rd Quintile,East,Seldom,0.16049,169,1071,0.13850,0.18249
2009,3rd Quintile,East,Never,0.75230,800,1071,0.72643,0.77817
2009,4th Quintile,West,At least once per week,0.09173,314,2957,0.08133,0.10214
2009,4th Quintile,West,At least once per month,0.10946,342,2957,0.09821,0.12072
2009,4th Quintile,West,Seldom,0.34294,1066,2957,0.32583,0.36006
2009,4th Quintile,West,Never,0.45586,1235,2957,0.43791,0.47381
2009,4th Quintile,East,At least once per month,0.04123,35,777,0.02724,0.05522
2009,4th Quintile,East,Seldom,0.19797,154,777,0.16994,0.22601
2009,4th Quintile,East,Never,0.73977,588,777,0.70890,0.77064
2009,5th Quintile,West,At least once per week,0.07352,334,4117,0.06555,0.08149
2009,5th Quintile,West,At least once per month,0.08290,384,4117,0.07448,0.09132
2009,5th Quintile,West,Seldom,0.35781,1447,4117,0.34317,0.37245
2009,5th Quintile,West,Never,0.48577,1952,4117,0.47050,0.50104
2009,5th Quintile,East,At least once per month,0.05910,48,636,0.04076,0.07744
2009,5th Quintile,East,Seldom,0.17179,131,636,0.14246,0.20113
2009,5th Quintile,East,Never,0.70403,457,636,0.66852,0.73953
2011,1st Quintile,West,At least once per week,0.11809,343,3194,0.10689,0.12928
2011,1st Quintile,West,At least once per month,0.07179,258,3194,0.06283,0.08074
2011,1st Quintile,West,Seldom,0.24719,760,3194,0.23223,0.26216
2011,1st Quintile,West,Never,0.56293,1833,3194,0.54573,0.58014
2011,1st Quintile,East,At least once per week,0.01738,41,1381,0.01049,0.02428
2011,1st Quintile,East,At least once per month,0.02992,41,1381,0.02093,0.03891
2011,1st Quintile,East,Seldom,0.12806,157,1381,0.11043,0.14569
2011,1st Quintile,East,Never,0.82464,1142,1381,0.80458,0.84470
2011,2nd Quintile,West,At least once per week,0.09560,320,3027,0.08513,0.10608
2011,2nd Quintile,West,At least once per month,0.08861,312,3027,0.07849,0.09874
2011,2nd Quintile,West,Seldom,0.31585,932,3027,0.29928,0.33241
2011,2nd Quintile,West,Never,0.49994,1463,3027,0.48212,0.51775
2011,2nd Quintile,East,At least once per week,0.05475,77,1281,0.04229,0.06721
2011,2nd Quintile,East,At least once per month,0.04431,69,1281,0.03303,0.05558
2011,2nd Quintile,East,Seldom,0.17731,188,1281,0.15638,0.19823
2011,2nd Quintile,East,Never,0.72364,947,1281,0.69914,0.74814
2011,3rd Quintile,West,At least once per week,0.07371,240,3088,0.06450,0.08293
2011,3rd Quintile,West,At least once per month,0.10089,357,3088,0.09026,0.11151
2011,3rd Quintile,West,Seldom,0.30547,1019,3088,0.28923,0.32172
2011,3rd Quintile,West,Never,0.51992,1472,3088,0.50230,0.53755
2011,3rd Quintile,East,At least once per week,0.03834,37,1022,0.02656,0.05012
2011,3rd Quintile,East,At least once per month,0.04444,66,1022,0.03180,0.05708
2011,3rd Quintile,East,Seldom,0.14274,149,1022,0.12128,0.16419
2011,3rd Quintile,East,Never,0.77448,770,1022,0.74885,0.80012
2011,4th Quintile,West,At least once per week,0.08239,302,3303,0.07301,0.09176
2011,4th Quintile,West,At least once per month,0.10897,379,3303,0.09834,0.11960
2011,4th Quintile,West,Seldom,0.32293,1130,3303,0.30698,0.33888
2011,4th Quintile,West,Never,0.48572,1492,3303,0.46867,0.50276
2011,4th Quintile,East,At least once per week,0.03020,39,821,0.01849,0.04192
2011,4th Quintile,East,At least once per month,0.06032,55,821,0.04402,0.07661
2011,4th Quintile,East,Seldom,0.20670,170,821,0.17898,0.23441
2011,4th Quintile,East,Never,0.70278,557,821,0.67150,0.73406
2011,5th Quintile,West,At least once per week,0.07634,357,4143,0.06825,0.08443
2011,5th Quintile,West,At least once per month,0.10103,467,4143,0.09185,0.11021
2011,5th Quintile,West,Seldom,0.34370,1405,4143,0.32923,0.35816
2011,5th Quintile,West,Never,0.47893,1914,4143,0.46372,0.49414
2011,5th Quintile,East,At least once per month,0.04213,31,549,0.02531,0.05895
2011,5th Quintile,East,Seldom,0.19837,120,549,0.16498,0.23176
2011,5th Quintile,East,Never,0.72845,398,549,0.69121,0.76569
2013,1st Quintile,West,At least once per week,0.11479,353,3558,0.10431,0.12527
2013,1st Quintile,West,At least once per month,0.07094,268,3558,0.06250,0.07938
2013,1st Quintile,West,Seldom,0.21394,815,3558,0.20046,0.22741
2013,1st Quintile,West,Never,0.60034,2122,3558,0.58424,0.61643
2013,1st Quintile,East,At least once per week,0.02029,63,1526,0.01321,0.02736
2013,1st Quintile,East,At least once per month,0.02922,54,1526,0.02077,0.03768
2013,1st Quintile,East,Seldom,0.11791,158,1526,0.10173,0.13410
2013,1st Quintile,East,Never,0.83257,1251,1526,0.81383,0.85131
2013,2nd Quintile,West,At least once per week,0.09274,371,3696,0.08338,0.10209
2013,2nd Quintile,West,At least once per month,0.10684,394,3696,0.09688,0.11680
2013,2nd Quintile,West,Seldom,0.26997,1050,3696,0.25566,0.28428
2013,2nd Quintile,West,Never,0.53045,1881,3696,0.51436,0.54655
2013,2nd Quintile,East,At least once per week,0.03318,69,1478,0.02405,0.04231
2013,2nd Quintile,East,At least once per month,0.04100,65,1478,0.03089,0.05111
2013,2nd Quintile,East,Seldom,0.12846,195,1478,0.11139,0.14552
2013,2nd Quintile,East,Never,0.79736,1149,1478,0.77686,0.81786
2013,3rd Quintile,West,At least once per week,0.10396,383,3703,0.09413,0.11379
2013,3rd Quintile,West,At least once per month,0.09149,426,3703,0.08220,0.10078
2013,3rd Quintile,West,Seldom,0.32994,1264,3703,0.31480,0.34509
2013,3rd Quintile,West,Never,0.47461,1630,3703,0.45852,0.49070
2013,3rd Quintile,East,At least once per week,0.04318,50,1143,0.03139,0.05497
2013,3rd Quintile,East,At least once per month,0.05140,83,1143,0.03859,0.06420
2013,3rd Quintile,East,Seldom,0.15016,177,1143,0.12944,0.17088
2013,3rd Quintile,East,Never,0.75526,833,1143,0.73033,0.78020
2013,4th Quintile,West,At least once per week,0.08692,358,3921,0.07810,0.09574
2013,4th Quintile,West,At least once per month,0.10208,481,3921,0.09260,0.11155
2013,4th Quintile,West,Seldom,0.31901,1340,3921,0.30442,0.33360
2013,4th Quintile,West,Never,0.49199,1742,3921,0.47634,0.50764
2013,4th Quintile,East,At least once per week,0.03348,39,891,0.02166,0.04530
2013,4th Quintile,East,At least once per month,0.03325,36,891,0.02147,0.04503
2013,4th Quintile,East,Seldom,0.17044,171,891,0.14573,0.19514
2013,4th Quintile,East,Never,0.76283,645,891,0.73489,0.79078
2013,5th Quintile,West,At least once per week,0.08175,423,4811,0.07401,0.08949
2013,5th Quintile,West,At least once per month,0.09332,520,4811,0.08510,0.10154
2013,5th Quintile,West,Seldom,0.31733,1570,4811,0.30418,0.33049
2013,5th Quintile,West,Never,0.50760,2298,4811,0.49347,0.52173
2013,5th Quintile,East,At least once per month,0.05866,36,622,0.04018,0.07715
2013,5th Quintile,East,Seldom,0.24099,147,622,0.20735,0.27463
2013,5th Quintile,East,Never,0.66186,439,622,0.62466,0.69907
2015,1st Quintile,West,At least once per week,0.09875,357,3813,0.08928,0.10822
2015,1st Quintile,West,At least once per month,0.07116,275,3813,0.06300,0.07933
2015,1st Quintile,West,Seldom,0.20985,834,3813,0.19692,0.22277
2015,1st Quintile,West,Never,0.62023,2347,3813,0.60483,0.63564
2015,1st Quintile,East,At least once per week,0.02454,47,1296,0.01611,0.03296
2015,1st Quintile,East,At least once per month,0.02962,51,1296,0.02038,0.03885
2015,1st Quintile,East,Seldom,0.08835,114,1296,0.07289,0.10381
2015,1st Quintile,East,Never,0.85750,1084,1296,0.83846,0.87654
2015,2nd Quintile,West,At least once per week,0.11321,375,3770,0.10309,0.12332
2015,2nd Quintile,West,At least once per month,0.09061,393,3770,0.08145,0.09978
2015,2nd Quintile,West,Seldom,0.25792,1018,3770,0.24395,0.27189
2015,2nd Quintile,West,Never,0.53826,1984,3770,0.52234,0.55418
2015,2nd Quintile,East,At least once per week,0.03548,62,1479,0.02605,0.04491
2015,2nd Quintile,East,At least once per month,0.03387,63,1479,0.02465,0.04309
2015,2nd Quintile,East,Seldom,0.14120,198,1479,0.12345,0.15895
2015,2nd Quintile,East,Never,0.78945,1156,1479,0.76867,0.81024
2015,3rd Quintile,West,At least once per week,0.08568,343,3795,0.07677,0.09458
2015,3rd Quintile,West,At least once per month,0.08602,419,3795,0.07710,0.09494
2015,3rd Quintile,West,Seldom,0.27337,1114,3795,0.25919,0.28755
2015,3rd Quintile,West,Never,0.55494,1919,3795,0.53912,0.57075
2015,3rd Quintile,East,At least once per week,0.02402,48,1043,0.01473,0.03332
2015,3rd Quintile,East,At least once per month,0.04054,57,1043,0.02857,0.05252
2015,3rd Quintile,East,Seldom,0.17261,173,1043,0.14966,0.19555
2015,3rd Quintile,East,Never,0.76283,765,1043,0.73700,0.78865
2015,4th Quintile,West,At least once per week,0.07342,319,3933,0.06527,0.08157
2015,4th Quintile,West,At least once per month,0.09111,458,3933,0.08211,0.10010
2015,4th Quintile,West,Seldom,0.32058,1281,3933,0.30599,0.33517
2015,4th Quintile,West,Never,0.51490,1875,3933,0.49928,0.53052
2015,4th Quintile,East,At least once per week,0.02306,38,817,0.01276,0.03335
2015,4th Quintile,East,At least once per month,0.04151,33,817,0.02783,0.05520
2015,4th Quintile,East,Seldom,0.14004,132,817,0.11623,0.16385
2015,4th Quintile,East,Never,0.79539,614,817,0.76771,0.82307
2015,5th Quintile,West,At least once per week,0.07992,359,4502,0.07200,0.08784
2015,5th Quintile,West,At least once per month,0.08648,488,4502,0.07827,0.09469
2015,5th Quintile,West,Seldom,0.32316,1498,4502,0.30949,0.33682
2015,5th Quintile,West,Never,0.51044,2157,4502,0.49584,0.52505
2015,5th Quintile,East,At least once per month,0.06233,45,589,0.04279,0.08187
2015,5th Quintile,East,Seldom,0.21936,135,589,0.18591,0.25281
2015,5th Quintile,East,Never,0.70521,409,589,0.66836,0.74207
2017,1st Quintile,West,At least once per week,0.10473,607,4753,0.09602,0.11343
2017,1st Quintile,West,At least once per month,0.07946,383,4753,0.07177,0.08714
2017,1st Quintile,West,Seldom,0.21289,958,4753,0.20125,0.22453
2017,1st Quintile,West,Never,0.60293,2805,4753,0.58902,0.61684
2017,1st Quintile,East,At least once per week,0.02597,87,1437,0.01774,0.03420
2017,1st Quintile,East,At least once per month,0.04124,65,1437,0.03095,0.05152
2017,1st Quintile,East,Seldom,0.08904,139,1437,0.07431,0.10377
2017,1st Quintile,East,Never,0.84375,1146,1437,0.82497,0.86253
2017,2nd Quintile,West,At least once per week,0.09747,348,3585,0.08775,0.10718
2017,2nd Quintile,West,At least once per month,0.08975,345,3585,0.08039,0.09910
2017,2nd Quintile,West,Seldom,0.23644,881,3585,0.22253,0.25035
2017,2nd Quintile,West,Never,0.57635,2011,3585,0.56017,0.59253
2017,2nd Quintile,East,At least once per week,0.03845,58,1300,0.02799,0.04890
2017,2nd Quintile,East,At least once per month,0.05046,64,1300,0.03856,0.06237
2017,2nd Quintile,East,Seldom,0.13695,182,1300,0.11825,0.15564
2017,2nd Quintile,East,Never,0.77414,996,1300,0.75140,0.79688
2017,3rd Quintile,West,At least once per week,0.08512,289,3416,0.07576,0.09448
2017,3rd Quintile,West,At least once per month,0.11146,399,3416,0.10091,0.12202
2017,3rd Quintile,West,Seldom,0.27973,983,3416,0.26467,0.29478
2017,3rd Quintile,West,Never,0.52369,1745,3416,0.50694,0.54044
2017,3rd Quintile,East,At least once per week,0.03068,46,997,0.01997,0.04139
2017,3rd Quintile,East,At least once per month,0.03500,48,997,0.02359,0.04642
2017,3rd Quintile,East,Seldom,0.19419,161,997,0.16962,0.21876
2017,3rd Quintile,East,Never,0.74013,742,997,0.71289,0.76737
2017,4th Quintile,West,At least once per week,0.08308,301,3645,0.07412,0.09205
2017,4th Quintile,West,At least once per month,0.09995,406,3645,0.09021,0.10969
2017,4th Quintile,West,Seldom,0.29998,1136,3645,0.28510,0.31486
2017,4th Quintile,West,Never,0.51698,1802,3645,0.50076,0.53321
2017,4th Quintile,East,At least once per week,0.01881,32,704,0.00876,0.02885
2017,4th Quintile,East,At least once per month,0.04970,38,704,0.03364,0.06577
2017,4th Quintile,East,Seldom,0.17501,129,704,0.14692,0.20310
2017,4th Quintile,East,Never,0.75648,505,704,0.72475,0.78821
2017,5th Quintile,West,At least once per week,0.07645,317,3973,0.06818,0.08471
2017,5th Quintile,West,At least once per month,0.08535,430,3973,0.07666,0.09404
2017,5th Quintile,West,Seldom,0.28438,1167,3973,0.27035,0.29841
2017,5th Quintile,West,Never,0.55382,2059,3973,0.53836,0.56928
2017,5th Quintile,East,At least once per month,0.04292,35,558,0.02609,0.05975
2017,5th Quintile,East,Seldom,0.21721,124,558,0.18296,0.25145
2017,5th Quintile,East,Never,0.72857,399,558,0.69164,0.76550
2018,1st Quintile,West,At least once per week,0.17533,334,2039,0.15882,0.19183
2018,1st Quintile,West,At least once per month,0.11014,190,2039,0.09655,0.12373
2018,1st Quintile,West,Seldom,0.17366,392,2039,0.15722,0.19011
2018,1st Quintile,West,Never,0.54087,1123,2039,0.51924,0.56251
2018,1st Quintile,East,At least once per week,0.21294,73,351,0.17005,0.25583
2018,1st Quintile,East,Seldom,0.14497,54,351,0.10808,0.18185
2018,1st Quintile,East,Never,0.56707,224,351,0.51516,0.61898
2018,2nd Quintile,West,Never,0.51902,90,90,0.41522,0.62283
2018,3rd Quintile,West,Never,0.63144,42,42,0.48377,0.77911
2019,1st Quintile,West,At least once per week,0.10400,653,5471,0.09592,0.11209
2019,1st Quintile,West,At least once per month,0.06947,396,5471,0.06273,0.07620
2019,1st Quintile,West,Seldom,0.21335,1141,5471,0.20250,0.22421
2019,1st Quintile,West,Never,0.61317,3281,5471,0.60027,0.62608
2019,1st Quintile,East,At least once per week,0.02279,97,1575,0.01541,0.03016
2019,1st Quintile,East,At least once per month,0.03528,63,1575,0.02617,0.04440
2019,1st Quintile,East,Seldom,0.09625,223,1575,0.08168,0.11082
2019,1st Quintile,East,Never,0.84568,1192,1575,0.82783,0.86353
2019,2nd Quintile,West,At least once per week,0.08959,305,3601,0.08026,0.09892
2019,2nd Quintile,West,At least once per month,0.07896,297,3601,0.07015,0.08777
2019,2nd Quintile,West,Seldom,0.27582,979,3601,0.26122,0.29042
2019,2nd Quintile,West,Never,0.55563,2020,3601,0.53940,0.57186
2019,2nd Quintile,East,At least once per week,0.02959,55,1301,0.02037,0.03880
2019,2nd Quintile,East,At least once per month,0.04948,52,1301,0.03769,0.06127
2019,2nd Quintile,East,Seldom,0.14773,194,1301,0.12844,0.16701
2019,2nd Quintile,East,Never,0.77321,1000,1301,0.75045,0.79597
2019,3rd Quintile,West,At least once per week,0.08165,295,3355,0.07239,0.09092
2019,3rd Quintile,West,At least once per month,0.07845,305,3355,0.06935,0.08755
2019,3rd Quintile,West,Seldom,0.28300,1019,3355,0.26775,0.29824
2019,3rd Quintile,West,Never,0.55690,1736,3355,0.54008,0.57371
2019,3rd Quintile,East,At least once per week,0.02697,47,1064,0.01723,0.03670
2019,3rd Quintile,East,At least once per month,0.04123,52,1064,0.02928,0.05318
2019,3rd Quintile,East,Seldom,0.18441,178,1064,0.16110,0.20772
2019,3rd Quintile,East,Never,0.74740,787,1064,0.72128,0.77352
2019,4th Quintile,West,At least once per week,0.08341,287,3519,0.07427,0.09255
2019,4th Quintile,West,At least once per month,0.08447,359,3519,0.07528,0.09366
2019,4th Quintile,West,Seldom,0.31062,1120,3519,0.29533,0.32591
2019,4th Quintile,West,Never,0.52150,1753,3519,0.50499,0.53800
2019,4th Quintile,East,At least once per month,0.04097,39,719,0.02647,0.05546
2019,4th Quintile,East,Seldom,0.16427,133,719,0.13716,0.19137
2019,4th Quintile,East,Never,0.76303,547,719,0.73193,0.79414
2019,5th Quintile,West,At least once per week,0.06467,296,4194,0.05723,0.07212
2019,5th Quintile,West,At least once per month,0.08607,434,4194,0.07758,0.09456
2019,5th Quintile,West,Seldom,0.29473,1329,4194,0.28093,0.30853
2019,5th Quintile,West,Never,0.55453,2135,4194,0.53948,0.56957
2019,5th Quintile,East,Seldom,0.19752,128,567,0.16472,0.23031
2019,5th Quintile,East,Never,0.73413,439,567,0.69774,0.77053
