year,pli0098_h,migback,regtyp,proportion,n,lower_confidence,upper_confidence
2007,At least once per month,Direct migration background,Rural regions,0.025669033315128344,25385,0.02372355901921224,0.027614507611044448
2007,At least once per month,Indirect migration background,Rural regions,0.009284543965046422,25385,0.00810470633043293,0.010464381599659914
2007,Seldom,No migration background,Urban regions,0.5645,25385,0.5584005097659861,0.5705994902340139
2007,Seldom,No migration background,Rural regions,0.2866666666666667,25385,0.28110375267875937,0.292229580654574
2007,Seldom,Direct migration background,Urban regions,0.09166666666666666,25385,0.08811693248150178,0.09521640085183154
2007,Seldom,Indirect migration background,Urban regions,0.03383333333333333,25385,0.031609173946605916,0.03605749272006075
2007,Seldom,Direct migration background,Rural regions,0.0185,25385,0.01684232837460243,0.02015767162539757
2007,Seldom,Indirect migration background,Rural regions,0.004833333333333334,25385,0.003980157055397423,0.005686509611269244
2007,Never,No migration background,Urban regions,0.5352021463595152,25385,0.5290665261726604,0.5413377665463701
2007,Never,No migration background,Rural regions,0.3449902858728837,25385,0.3391424551694283,0.3508381165763391
2007,Never,Direct migration background,Urban regions,0.06596354889443982,25385,0.06291002441127422,0.06901707337760543
2007,Never,Indirect migration background,Urban regions,0.032380423720973266,25385,0.03020290912733688,0.034557938314609654
2007,Never,Direct migration background,Rural regions,0.016467758349523545,25385,0.014902164772684606,0.018033351926362483
2007,Never,Indirect migration background,Rural regions,0.004995836802664446,25385,0.004128507422776217,0.005863166182552676
2008,At least once per week,No migration background,Urban regions,0.5095298602287166,23673,0.5031616040067242,0.515898116450709
2008,At least once per week,No migration background,Rural regions,0.2681067344345616,23673,0.2624637719981294,0.2737496968709938
2008,At least once per week,Direct migration background,Urban regions,0.14866581956797967,23673,0.1441338704818213,0.15319776865413803
2008,At least once per week,Direct migration background,Rural regions,0.03303684879288437,23673,0.030760002607981667,0.03531369497778707
2008,At least once per week,Indirect migration background,Urban regions,0.029224904701397714,23673,0.027079223050720132,0.0313705863520753
2008,At least once per week,Indirect migration background,Rural regions,0.011435832274459974,23673,0.010081373649161333,0.012790290899758614
2008,At least once per month,No migration background,Urban regions,0.498567335243553,23673,0.4921979481455776,0.5049367223415284
2008,At least once per month,No migration background,Rural regions,0.3329512893982808,23673,0.3269478718913484,0.3389547069052132
2008,At least once per month,Direct migration background,Urban regions,0.10716332378223496,23673,0.103222940018081,0.11110370754638893
2008,At least once per month,Indirect migration background,Urban regions,0.027507163323782235,23673,0.025423653603848385,0.029590673043716084
2008,At least once per month,Direct migration background,Rural regions,0.026934097421203437,23673,0.02487179779560103,0.028996397046805844
2008,At least once per month,Indirect migration background,Rural regions,0.006876790830945559,23673,0.005824044114798918,0.0079295375470922
2008,Seldom,No migration background,Urban regions,0.5666551842921116,23673,0.5603426222700185,0.5729677463142047
2008,Seldom,No migration background,Rural regions,0.2903892524974165,23673,0.28460656419085406,0.2961719408039789
2008,Seldom,Direct migration background,Urban regions,0.08473992421632794,23673,0.0811922337799998,0.08828761465265607
2008,Seldom,Indirect migration background,Urban regions,0.03513606613847744,23673,0.03279054675262597,0.037481585524328905
2008,Seldom,Direct migration background,Rural regions,0.01774026868756459,23673,0.01605866872523587,0.019421868649893308
2008,Seldom,Indirect migration background,Rural regions,0.005339304168101963,23673,0.004410959532917469,0.006267648803286458
2008,Never,No migration background,Urban regions,0.5395192402809378,23673,0.5331697533266875,0.5458687272351881
2008,Never,No migration background,Rural regions,0.34315956078741716,23673,0.3371116216038712,0.3492074999709631
2008,Never,Direct migration background,Urban regions,0.0628153130873479,23673,0.059724485509293476,0.06590614066540233
2008,Never,Indirect migration background,Urban regions,0.034721535265604904,23673,0.03238939218856528,0.03705367834264453
2008,Never,Direct migration background,Rural regions,0.01473934118112573,23673,0.013204215174406432,0.01627446718784503
2008,Never,Indirect migration background,Rural regions,0.005045009397566525,23673,0.004142478394372833,0.005947540400760218
2009,At least once per week,No migration background,Urban regions,0.5217391304347826,21983,0.5151356678573263,0.5283425930122388
2009,At least once per week,No migration background,Rural regions,0.2786885245901639,21983,0.2727615433132148,0.28461550586711304
2009,At least once per week,Direct migration background,Urban regions,0.13257305773342837,21983,0.12809018219269575,0.137055933274161
2009,At least once per week,Indirect migration background,Urban regions,0.030648610121168925,21983,0.028370059915162317,0.032927160327175534
2009,At least once per week,Direct migration background,Rural regions,0.024946543121881683,21983,0.022884812168143986,0.02700827407561938
2009,At least once per week,Indirect migration background,Rural regions,0.011404133998574484,21983,0.010000502381437218,0.01280776561571175
2009,At least once per month,No migration background,Urban regions,0.5015733165512901,21983,0.4949636363753661,0.5081829967272141
2009,At least once per month,No migration background,Rural regions,0.3241032095657646,21983,0.3179160053677284,0.3302904137638008
2009,At least once per month,Direct migration background,Urban regions,0.10572687224669604,21983,0.10166206108896494,0.10979168340442713
2009,At least once per month,Indirect migration background,Urban regions,0.032095657646318436,21983,0.029765678950983466,0.03442563634165341
2009,At least once per month,Direct migration background,Rural regions,0.02957835116425425,21983,0.027338702940820497,0.031817999387688
2009,At least once per month,Indirect migration background,Rural regions,0.006922592825676526,21983,0.0058265222069334,0.008018663444419653
2009,Seldom,No migration background,Urban regions,0.56053726825577,21983,0.5539761802479628,0.5670983562635772
2009,Seldom,No migration background,Rural regions,0.3015512674990541,21983,0.29548445689323727,0.3076180781048709
2009,Seldom,Direct migration background,Urban regions,0.07926598562239878,21983,0.07569471207280146,0.08283725917199611
2009,Seldom,Indirect migration background,Urban regions,0.03518728717366629,21983,0.03275156924553618,0.03762300510179639
2009,Seldom,Direct migration background,Rural regions,0.017593643586833144,21983,0.015855698427626585,0.019331588746039702
2009,Seldom,Indirect migration background,Rural regions,0.005864547862277715,21983,0.00485517263986243,0.006873923084693
2009,Never,No migration background,Urban regions,0.540686223696486,21983,0.5340984301680118,0.5472740172249602
2009,Never,No migration background,Rural regions,0.34891676168757124,21983,0.34261601869056374,0.35521750468457874
2009,Never,Direct migration background,Urban regions,0.05773815693998134,21983,0.05465475705351443,0.060821556826448256
2009,Never,Indirect migration background,Urban regions,0.031823364776614495,21983,0.029502964338826394,0.0341437652144026
2009,Never,Direct migration background,Rural regions,0.01471960194879237,21983,0.013127611178045479,0.01631159271953926
2009,Never,Indirect migration background,Rural regions,0.006115890950554577,21983,0.005085243029949775,0.007146538871159378
2011,At least once per week,No migration background,Urban regions,0.5026848409748038,41903,0.4978974680859731,0.5074722138636345
2011,At least once per week,No migration background,Rural regions,0.27261462205700127,41903,0.26835088544047414,0.2768783586735284
2011,At least once per week,Direct migration background,Urban regions,0.1412639405204461,41903,0.13792906965854054,0.14459881138235167
2011,At least once per week,Indirect migration background,Urban regions,0.03593556381660471,41903,0.03415339526566232,0.0377177323675471
2011,At least once per week,Direct migration background,Rural regions,0.03510945890128046,41903,0.03334713956835344,0.03687177823420749
2011,At least once per week,Indirect migration background,Rural regions,0.012391573729863693,41903,0.011332346494886627,0.01345080096484076
2011,At least once per month,No migration background,Urban regions,0.48921389396709325,41903,0.48442756613085736,0.49400022180332914
2011,At least once per month,No migration background,Rural regions,0.343327239488117,41903,0.33878089704878345,0.34787358192745055
2011,At least once per month,Direct migration background,Urban regions,0.09762340036563072,41903,0.09478152916723885,0.10046527156402259
2011,At least once per month,Direct migration background,Rural regions,0.03180987202925046,41903,0.030129541186848813,0.0334902028716521
2011,At least once per month,Indirect migration background,Urban regions,0.031078610603290677,41903,0.029417079092486503,0.03274014211409485
2011,At least once per month,Indirect migration background,Rural regions,0.006946983546617916,41903,0.006151707566610573,0.0077422595266252595
2011,Seldom,No migration background,Urban regions,0.5405724789915967,41903,0.5358008245797761,0.5453441334034173
2011,Seldom,No migration background,Rural regions,0.30409663865546216,41903,0.299691964462385,0.3085013128485393
2011,Seldom,Direct migration background,Urban regions,0.08245798319327731,41903,0.0798243041527051,0.08509166223384952
2011,Seldom,Indirect migration background,Urban regions,0.03768382352941176,41903,0.035860474178691946,0.03950717288013158
2011,Seldom,Direct migration background,Rural regions,0.027573529411764705,41903,0.026005666529369177,0.029141392294160233
2011,Seldom,Indirect migration background,Rural regions,0.007615546218487395,41903,0.006783161654163689,0.008447930782811102
2011,Never,No migration background,Urban regions,0.510793221212707,41903,0.5060068948469487,0.5155795475784652
2011,Never,No migration background,Rural regions,0.3371351246858689,41903,0.33260877588855303,0.3416614734831848
2011,Never,Direct migration background,Urban regions,0.08144854694245764,41903,0.07882959862828476,0.08406749525663051
2011,Never,Indirect migration background,Urban regions,0.035891487853598816,41903,0.034110371863570146,0.037672603843627486
2011,Never,Direct migration background,Rural regions,0.02635479090147561,41903,0.02482100879826669,0.027888573004684527
2011,Never,Indirect migration background,Rural regions,0.008376828403892003,41903,0.007504165216979512,0.009249491590804492
2013,At least once per week,No migration background,Urban regions,0.4789325842696629,44486,0.47429033407328336,0.48357483446604244
2013,At least once per week,No migration background,Rural regions,0.3057116104868914,44486,0.3014303632317436,0.30999285774203916
2013,At least once per week,Direct migration background,Urban regions,0.13295880149812733,44486,0.1298036311964807,0.13611397179977397
2013,At least once per week,Indirect migration background,Urban regions,0.03651685393258427,44486,0.034773790745612106,0.03825991711955643
2013,At least once per week,Direct migration background,Rural regions,0.03277153558052434,44486,0.03111707157597649,0.03442599958507219
2013,At least once per week,Indirect migration background,Rural regions,0.013108614232209739,44486,0.012051656882126074,0.014165571582293403
2013,At least once per month,No migration background,Urban regions,0.48963182395260263,44486,0.484986446535408,0.49427720136979725
2013,At least once per month,No migration background,Rural regions,0.33982225983918746,44486,0.3354207594683295,0.3442237602100454
2013,At least once per month,Direct migration background,Urban regions,0.082945408379179,44486,0.08038247001325093,0.08550834674510709
2013,At least once per month,Direct migration background,Rural regions,0.04062632247143462,44486,0.03879171969022463,0.04246092525264461
2013,At least once per month,Indirect migration background,Urban regions,0.03724079559881507,44486,0.03548120064618521,0.03900039055144493
2013,At least once per month,Indirect migration background,Rural regions,0.00973338975878121,44486,0.00882105857870634,0.01064572093885608
2013,Seldom,No migration background,Urban regions,0.5399361022364217,44486,0.5353045704027848,0.5445676340700587
2013,Seldom,No migration background,Rural regions,0.3158582631426082,44486,0.31153846396944956,0.3201780623157668
2013,Seldom,Direct migration background,Urban regions,0.07595120534417658,44486,0.07348936899217164,0.07841304169618153
2013,Seldom,Indirect migration background,Urban regions,0.03340110368864362,44486,0.03173136715769819,0.035070840219589054
2013,Seldom,Direct migration background,Rural regions,0.027737438280569272,44486,0.02621138622386455,0.029263490337273993
2013,Seldom,Indirect migration background,Rural regions,0.007115887307580599,44486,0.006334784490345162,0.007896990124816036
2013,Never,No migration background,Urban regions,0.5168274383708468,44486,0.5121836939902787,0.5214711827514148
2013,Never,No migration background,Rural regions,0.3386209360485888,44486,0.33422322675730853,0.34301864533986903
2013,Never,Direct migration background,Urban regions,0.07617006073597714,44486,0.07370497198497872,0.07863514948697556
2013,Never,Indirect migration background,Urban regions,0.03672740264380136,44486,0.03497951261985554,0.03847529266774718
2013,Never,Direct migration background,Rural regions,0.023508395855662736,44486,0.022100436405992203,0.02491635530533327
2013,Never,Indirect migration background,Rural regions,0.008145766345123259,44486,0.007310482094954502,0.008981050595292014
2015,At least once per week,No migration background,Urban regions,0.391674550614948,38036,0.3867689823719298,0.3965801188579662
2015,At least once per week,Direct migration background,Urban regions,0.24219489120151372,38036,0.23788942776519492,0.24650035463783251
2015,At least once per week,No migration background,Rural regions,0.24172185430463577,38036,0.23741925522222151,0.24602445338705003
2015,At least once per week,Direct migration background,Rural regions,0.05771050141911069,38036,0.05536692968459569,0.06005407315362569
2015,At least once per week,Indirect migration background,Urban regions,0.05392620624408704,38036,0.051656231148257334,0.056196181339916745
2015,At least once per week,Indirect migration background,Rural regions,0.012771996215704825,38036,0.011643508656524916,0.013900483774884733
2015,At least once per month,No migration background,Urban regions,0.40879478827361565,38036,0.4038541796269073,0.413735396920324
2015,At least once per month,No migration background,Rural regions,0.2785016286644951,38036,0.27399667634083197,0.2830065809881583
2015,At least once per month,Direct migration background,Urban regions,0.17956026058631921,38036,0.1757029277926426,0.18341759337999583
2015,At least once per month,Direct migration background,Rural regions,0.0724755700325733,38036,0.06986991360561613,0.07508122645953046
2015,At least once per month,Indirect migration background,Urban regions,0.05171009771986971,38036,0.049484652572593185,0.05393554286714623
2015,At least once per month,Indirect migration background,Rural regions,0.008957654723127036,38036,0.00801075951909385,0.009904549927160222
2015,Seldom,No migration background,Urban regions,0.46142649199417757,38036,0.4564165533395809,0.4664364306487742
2015,Seldom,No migration background,Rural regions,0.2759825327510917,38036,0.27149017874781695,0.28047488675436644
2015,Seldom,Direct migration background,Urban regions,0.15225618631732168,38036,0.14864559411112274,0.15586677852352063
2015,Seldom,Direct migration background,Rural regions,0.05167394468704512,38036,0.049449235227314224,0.05389865414677602
2015,Seldom,Indirect migration background,Urban regions,0.046870451237263466,38036,0.04474630610720912,0.04899459636731781
2015,Seldom,Indirect migration background,Rural regions,0.011790393013100437,38036,0.010705598877555096,0.012875187148645778
2015,Never,No migration background,Urban regions,0.4365412350858791,38036,0.4315569559309533,0.44152551424080494
2015,Never,No migration background,Rural regions,0.2856299986888685,38036,0.28109035083545325,0.2901696465422838
2015,Never,Direct migration background,Urban regions,0.16067916612036187,38036,0.1569885197137364,0.16436981252698735
2015,Never,Direct migration background,Rural regions,0.05683755080634588,38036,0.0545106944144429,0.05916440719824886
2015,Never,Indirect migration background,Urban regions,0.04897076176740527,38036,0.046801939236049576,0.05113958429876097
2015,Never,Indirect migration background,Rural regions,0.011341287531139374,38036,0.010277112581665769,0.012405462480612979
2017,At least once per week,Direct migration background,Urban regions,0.35159985288709084,45410,0.3472082181147374,0.3559914876594443
2017,At least once per week,No migration background,Urban regions,0.31629275468922396,45410,0.3120155500094076,0.3205699593690403
2017,At least once per week,No migration background,Rural regions,0.17837440235380655,45410,0.17485326013543293,0.18189554457218018
2017,At least once per week,Direct migration background,Rural regions,0.10628907686649504,45410,0.10345427199115746,0.10912388174183262
2017,At least once per week,Indirect migration background,Urban regions,0.03898492092681133,45410,0.037204618637461995,0.04076522321616066
2017,At least once per week,Indirect migration background,Rural regions,0.008458992276572269,45410,0.007616637632113904,0.009301346921030634
2017,At least once per month,No migration background,Urban regions,0.38785578747628086,45410,0.38337409211522655,0.39233748283733516
2017,At least once per month,No migration background,Rural regions,0.27248576850094874,45410,0.2683905886530147,0.2765809483488828
2017,At least once per month,Direct migration background,Urban regions,0.20834914611005692,45410,0.20461369527151144,0.2120845969486024
2017,At least once per month,Direct migration background,Rural regions,0.07324478178368121,45410,0.07084842662047314,0.07564113694688929
2017,At least once per month,Indirect migration background,Urban regions,0.05047438330170778,45410,0.04846080197979803,0.05248796462361753
2017,At least once per month,Indirect migration background,Rural regions,0.007590132827324478,45410,0.006791861472560688,0.008388404182088268
2017,Seldom,No migration background,Urban regions,0.4338071348940914,45410,0.4292487513731649,0.43836551841501786
2017,Seldom,No migration background,Rural regions,0.27020624303233,45410,0.26612184477840345,0.2742906412862565
2017,Seldom,Direct migration background,Urban regions,0.1786510590858417,45410,0.1751277806258308,0.1821743375458526
2017,Seldom,Direct migration background,Rural regions,0.06939799331103678,45410,0.06706057862116291,0.07173540800091066
2017,Seldom,Indirect migration background,Urban regions,0.03999442586399108,45410,0.038192167992081485,0.041796683735900675
2017,Seldom,Indirect migration background,Rural regions,0.00794314381270903,45410,0.0071266651969879545,0.008759622428430106
2017,Never,No migration background,Urban regions,0.4062325165044198,45410,0.40171524839834905,0.4107497846104906
2017,Never,No migration background,Rural regions,0.26228040729551305,45410,0.25823456543050777,0.26632624916051834
2017,Never,Direct migration background,Urban regions,0.19273805527581964,45410,0.18911002170811372,0.19636608884352555
2017,Never,Direct migration background,Rural regions,0.08229831039498713,45410,0.07977060447475898,0.08482601631521527
2017,Never,Indirect migration background,Urban regions,0.04593263958822871,45410,0.044007197142783484,0.04785808203367394
2017,Never,Indirect migration background,Rural regions,0.010518070941031667,45410,0.009579748070716784,0.01145639381134655
2018,At least once per week,Direct migration background,Urban regions,0.7840909090909091,43121,0.7802073462843174,0.7879744718975007
2018,At least once per week,Direct migration background,Rural regions,0.2159090909090909,43121,0.2120255281024993,0.21979265371568252
2018,At least once per month,Direct migration background,Urban regions,0.7152777777777778,43121,0.7110182671315255,0.7195372884240301
2018,At least once per month,Direct migration background,Rural regions,0.2847222222222222,43121,0.28046271157596997,0.28898173286847445
2018,Seldom,Direct migration background,Urban regions,0.7535211267605634,43121,0.7494534238511789,0.7575888296699479
2018,Seldom,Direct migration background,Rural regions,0.24647887323943662,43121,0.24241117033005208,0.25054657614882114
2018,Never,Direct migration background,Urban regions,0.7093153759820426,43121,0.7050294725984461,0.7136012793656392
2018,Never,Direct migration background,Rural regions,0.29068462401795736,43121,0.2863987206343608,0.29497052740155394
2019,At least once per week,No migration background,Urban regions,0.34801958166444147,42417,0.3434863781873359,0.35255278514154703
2019,At least once per week,Direct migration background,Urban regions,0.31019136626613264,42417,0.30578921195069325,0.31459352058157203
2019,At least once per week,No migration background,Rural regions,0.20249221183800623,42417,0.1986678610121197,0.20631656266389276
2019,At least once per week,Direct migration background,Rural regions,0.09167779261237205,42417,0.08893155483592477,0.09442403038881933
2019,At least once per week,Indirect migration background,Urban regions,0.03871829105473965,42417,0.03688230437417851,0.04055427773530079
2019,At least once per week,Indirect migration background,Rural regions,0.008900756564307966,42417,0.00800691997067388,0.009794593157942053
2019,At least once per month,No migration background,Urban regions,0.42181340341655715,42417,0.4171135934875849,0.4265132133455294
2019,At least once per month,No migration background,Rural regions,0.28865527814279457,42417,0.2843429092458931,0.292967647039696
2019,At least once per month,Direct migration background,Urban regions,0.1738939991239597,42417,0.17028699795679314,0.17750100029112625
2019,At least once per month,Direct migration background,Rural regions,0.0718353044240035,42417,0.0693779511973175,0.0742926576506895
2019,At least once per month,Indirect migration background,Urban regions,0.035479632063074903,42417,0.03371915102368217,0.03724011310246764
2019,At least once per month,Indirect migration background,Rural regions,0.008322382829610162,42417,0.007457822713070253,0.00918694294615007
2019,Seldom,No migration background,Urban regions,0.4536565211403388,42417,0.4489186574951563,0.45839438478552125
2019,Seldom,No migration background,Rural regions,0.26952210439333424,42417,0.2652994374296581,0.27374477135701036
2019,Seldom,Direct migration background,Urban regions,0.166368268833494,42417,0.16282414845890594,0.16991238920808208
2019,Seldom,Direct migration background,Rural regions,0.058807326814488366,42417,0.056568393880378744,0.06104625974859799
2019,Seldom,Indirect migration background,Urban regions,0.04352017628425837,42417,0.04157853353039296,0.045461819038123776
2019,Seldom,Indirect migration background,Rural regions,0.008125602534086214,42417,0.007271239942703194,0.008979965125469233
2019,Never,No migration background,Urban regions,0.43478260869565216,42417,0.4300649128628192,0.4395003045284851
2019,Never,No migration background,Rural regions,0.2685745734727573,42417,0.26435660265309663,0.272792544292418
2019,Never,Direct migration background,Urban regions,0.17464685378829573,42417,0.17103370051189784,0.1782600070646936
2019,Never,Direct migration background,Rural regions,0.06371919525469333,42417,0.06139472336929758,0.06604366714008908
2019,Never,Indirect migration background,Urban regions,0.04659695468721336,42417,0.044591083078129326,0.04860282629629739
2019,Never,Indirect migration background,Rural regions,0.011679814101388124,42417,0.010657338638182261,0.012702289564593986
