year,migback,quintil_oecd,pli0098_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1999,No migration background,5th Quintile,At least once per month,0.08966,214,13394,0.08950,0.08981
1999,No migration background,5th Quintile,Seldom,0.36396,825,13394,0.36370,0.36422
1999,No migration background,5th Quintile,Never,0.44768,1119,13394,0.44741,0.44795
1999,Direct migration background,1st Quintile,At least once per week,0.22207,157,13394,0.22156,0.22257
1999,Direct migration background,1st Quintile,At least once per month,0.11866,92,13394,0.11826,0.11905
1999,Direct migration background,1st Quintile,Seldom,0.25942,186,13394,0.25888,0.25995
1999,Direct migration background,1st Quintile,Never,0.39986,259,13394,0.39927,0.40046
1999,Direct migration background,2nd Quintile,At least once per week,0.16590,101,13394,0.16539,0.16641
1999,Direct migration background,2nd Quintile,At least once per month,0.10221,75,13394,0.10180,0.10263
1999,Direct migration background,2nd Quintile,Seldom,0.30071,180,13394,0.30008,0.30134
1999,Direct migration background,2nd Quintile,Never,0.43118,237,13394,0.43050,0.43186
1999,Direct migration background,3rd Quintile,At least once per week,0.15441,55,13394,0.15386,0.15496
1999,Direct migration background,3rd Quintile,At least once per month,0.15622,65,13394,0.15566,0.15677
1999,Direct migration background,3rd Quintile,Seldom,0.27424,123,13394,0.27356,0.27493
1999,Direct migration background,3rd Quintile,Never,0.41512,162,13394,0.41437,0.41588
1999,Direct migration background,4th Quintile,At least once per month,0.14935,40,13394,0.14874,0.14996
1999,Direct migration background,4th Quintile,Seldom,0.37104,111,13394,0.37021,0.37187
1999,Direct migration background,4th Quintile,Never,0.47961,124,13394,0.47875,0.48047
1999,Direct migration background,5th Quintile,Seldom,0.50388,69,13394,0.50282,0.50494
1999,Direct migration background,5th Quintile,Never,0.49612,77,13394,0.49506,0.49718
1999,Indirect migration background,1st Quintile,Seldom,0.33768,45,13394,0.33636,0.33900
1999,Indirect migration background,1st Quintile,Never,0.66232,95,13394,0.66100,0.66364
1999,Indirect migration background,2nd Quintile,Seldom,0.41307,50,13394,0.41136,0.41478
1999,Indirect migration background,2nd Quintile,Never,0.58693,68,13394,0.58522,0.58864
1999,Indirect migration background,3rd Quintile,Seldom,0.43956,47,13394,0.43783,0.44128
1999,Indirect migration background,3rd Quintile,Never,0.56044,67,13394,0.55872,0.56217
1999,Indirect migration background,4th Quintile,Seldom,0.30651,36,13394,0.30500,0.30802
1999,Indirect migration background,4th Quintile,Never,0.69349,64,13394,0.69198,0.69500
2001,No migration background,1st Quintile,At least once per week,0.10071,234,21620,0.10051,0.10090
2001,No migration background,1st Quintile,At least once per month,0.08383,209,21620,0.08365,0.08401
2001,No migration background,1st Quintile,Seldom,0.20316,537,21620,0.20289,0.20342
2001,No migration background,1st Quintile,Never,0.61230,1720,21620,0.61199,0.61262
2001,No migration background,2nd Quintile,At least once per week,0.07674,238,21620,0.07658,0.07690
2001,No migration background,2nd Quintile,At least once per month,0.09266,310,21620,0.09249,0.09284
2001,No migration background,2nd Quintile,Seldom,0.30085,989,21620,0.30057,0.30113
2001,No migration background,2nd Quintile,Never,0.52974,1888,21620,0.52944,0.53005
2001,No migration background,3rd Quintile,At least once per week,0.09485,333,21620,0.09468,0.09502
2001,No migration background,3rd Quintile,At least once per month,0.08911,338,21620,0.08894,0.08927
2001,No migration background,3rd Quintile,Seldom,0.29152,1154,21620,0.29126,0.29178
2001,No migration background,3rd Quintile,Never,0.52452,2004,21620,0.52423,0.52481
2001,No migration background,4th Quintile,At least once per week,0.09647,373,21620,0.09631,0.09664
2001,No migration background,4th Quintile,At least once per month,0.10042,429,21620,0.10025,0.10059
2001,No migration background,4th Quintile,Seldom,0.30982,1243,21620,0.30956,0.31007
2001,No migration background,4th Quintile,Never,0.49329,1993,21620,0.49301,0.49357
2001,No migration background,5th Quintile,At least once per week,0.09255,340,21620,0.09240,0.09271
2001,No migration background,5th Quintile,At least once per month,0.09300,391,21620,0.09284,0.09315
2001,No migration background,5th Quintile,Seldom,0.35965,1412,21620,0.35939,0.35990
2001,No migration background,5th Quintile,Never,0.45481,1956,21620,0.45454,0.45508
2001,Direct migration background,1st Quintile,At least once per week,0.20155,189,21620,0.20109,0.20201
2001,Direct migration background,1st Quintile,At least once per month,0.13221,132,21620,0.13182,0.13260
2001,Direct migration background,1st Quintile,Seldom,0.21758,222,21620,0.21711,0.21805
2001,Direct migration background,1st Quintile,Never,0.44866,406,21620,0.44809,0.44924
2001,Direct migration background,2nd Quintile,At least once per week,0.16218,133,21620,0.16165,0.16270
2001,Direct migration background,2nd Quintile,At least once per month,0.09892,72,21620,0.09850,0.09935
2001,Direct migration background,2nd Quintile,Seldom,0.30072,212,21620,0.30007,0.30138
2001,Direct migration background,2nd Quintile,Never,0.43818,309,21620,0.43747,0.43889
2001,Direct migration background,3rd Quintile,At least once per week,0.13583,72,21620,0.13530,0.13637
2001,Direct migration background,3rd Quintile,At least once per month,0.14408,81,21620,0.14354,0.14463
2001,Direct migration background,3rd Quintile,Seldom,0.34424,173,21620,0.34349,0.34498
2001,Direct migration background,3rd Quintile,Never,0.37585,207,21620,0.37509,0.37660
2001,Direct migration background,4th Quintile,At least once per week,0.11078,40,21620,0.11022,0.11135
2001,Direct migration background,4th Quintile,At least once per month,0.11590,52,21620,0.11533,0.11647
2001,Direct migration background,4th Quintile,Seldom,0.36228,150,21620,0.36142,0.36314
2001,Direct migration background,4th Quintile,Never,0.41104,161,21620,0.41016,0.41192
2001,Direct migration background,5th Quintile,At least once per month,0.11652,38,21620,0.11582,0.11722
2001,Direct migration background,5th Quintile,Seldom,0.39809,117,21620,0.39702,0.39917
2001,Direct migration background,5th Quintile,Never,0.48539,112,21620,0.48429,0.48648
2001,Indirect migration background,1st Quintile,Seldom,0.26193,39,21620,0.26050,0.26335
2001,Indirect migration background,1st Quintile,Never,0.73807,107,21620,0.73665,0.73950
2001,Indirect migration background,2nd Quintile,Seldom,0.36834,61,21620,0.36681,0.36987
2001,Indirect migration background,2nd Quintile,Never,0.63166,107,21620,0.63013,0.63319
2001,Indirect migration background,3rd Quintile,Seldom,0.46635,55,21620,0.46463,0.46807
2001,Indirect migration background,3rd Quintile,Never,0.53365,71,21620,0.53193,0.53537
2001,Indirect migration background,4th Quintile,Seldom,0.27634,45,21620,0.27474,0.27795
2001,Indirect migration background,4th Quintile,Never,0.72366,80,21620,0.72205,0.72526
2001,Indirect migration background,5th Quintile,Seldom,0.39429,33,21620,0.39232,0.39625
2001,Indirect migration background,5th Quintile,Never,0.60571,53,21620,0.60375,0.60768
2003,No migration background,1st Quintile,At least once per week,0.09593,201,21879,0.09574,0.09612
2003,No migration background,1st Quintile,At least once per month,0.07097,161,21879,0.07081,0.07114
2003,No migration background,1st Quintile,Seldom,0.22272,526,21879,0.22245,0.22299
2003,No migration background,1st Quintile,Never,0.61038,1565,21879,0.61007,0.61070
2003,No migration background,2nd Quintile,At least once per week,0.09143,253,21879,0.09125,0.09160
2003,No migration background,2nd Quintile,At least once per month,0.07894,231,21879,0.07878,0.07910
2003,No migration background,2nd Quintile,Seldom,0.31024,879,21879,0.30996,0.31052
2003,No migration background,2nd Quintile,Never,0.51939,1710,21879,0.51909,0.51970
2003,No migration background,3rd Quintile,At least once per week,0.09067,295,21879,0.09051,0.09084
2003,No migration background,3rd Quintile,At least once per month,0.09132,316,21879,0.09115,0.09148
2003,No migration background,3rd Quintile,Seldom,0.31208,1069,21879,0.31181,0.31235
2003,No migration background,3rd Quintile,Never,0.50593,1808,21879,0.50564,0.50621
2003,No migration background,4th Quintile,At least once per week,0.08384,328,21879,0.08369,0.08399
2003,No migration background,4th Quintile,At least once per month,0.09693,373,21879,0.09676,0.09709
2003,No migration background,4th Quintile,Seldom,0.31444,1202,21879,0.31418,0.31470
2003,No migration background,4th Quintile,Never,0.50480,1958,21879,0.50452,0.50508
2003,No migration background,5th Quintile,At least once per week,0.09364,479,21879,0.09348,0.09379
2003,No migration background,5th Quintile,At least once per month,0.09839,576,21879,0.09823,0.09855
2003,No migration background,5th Quintile,Seldom,0.33937,1965,21879,0.33912,0.33963
2003,No migration background,5th Quintile,Never,0.46860,2763,21879,0.46833,0.46887
2003,Direct migration background,1st Quintile,At least once per week,0.21895,150,21879,0.21847,0.21942
2003,Direct migration background,1st Quintile,At least once per month,0.11781,100,21879,0.11744,0.11818
2003,Direct migration background,1st Quintile,Seldom,0.25183,205,21879,0.25133,0.25232
2003,Direct migration background,1st Quintile,Never,0.41142,292,21879,0.41086,0.41198
2003,Direct migration background,2nd Quintile,At least once per week,0.14957,118,21879,0.14908,0.15005
2003,Direct migration background,2nd Quintile,At least once per month,0.12419,91,21879,0.12374,0.12464
2003,Direct migration background,2nd Quintile,Seldom,0.31727,182,21879,0.31663,0.31790
2003,Direct migration background,2nd Quintile,Never,0.40898,224,21879,0.40831,0.40965
2003,Direct migration background,3rd Quintile,At least once per week,0.11771,52,21879,0.11718,0.11824
2003,Direct migration background,3rd Quintile,At least once per month,0.12401,72,21879,0.12347,0.12456
2003,Direct migration background,3rd Quintile,Seldom,0.30840,152,21879,0.30764,0.30917
2003,Direct migration background,3rd Quintile,Never,0.44987,192,21879,0.44905,0.45070
2003,Direct migration background,4th Quintile,At least once per week,0.09474,52,21879,0.09424,0.09525
2003,Direct migration background,4th Quintile,At least once per month,0.15093,61,21879,0.15032,0.15155
2003,Direct migration background,4th Quintile,Seldom,0.37371,135,21879,0.37288,0.37454
2003,Direct migration background,4th Quintile,Never,0.38062,156,21879,0.37978,0.38145
2003,Direct migration background,5th Quintile,At least once per week,0.12586,38,21879,0.12520,0.12653
2003,Direct migration background,5th Quintile,At least once per month,0.19080,42,21879,0.19001,0.19159
2003,Direct migration background,5th Quintile,Seldom,0.24646,116,21879,0.24560,0.24733
2003,Direct migration background,5th Quintile,Never,0.43688,163,21879,0.43588,0.43787
2003,Indirect migration background,1st Quintile,Seldom,0.18831,31,21879,0.18719,0.18943
2003,Indirect migration background,1st Quintile,Never,0.81169,116,21879,0.81057,0.81281
2003,Indirect migration background,2nd Quintile,Seldom,0.29575,41,21879,0.29427,0.29723
2003,Indirect migration background,2nd Quintile,Never,0.70425,78,21879,0.70277,0.70573
2003,Indirect migration background,3rd Quintile,Seldom,0.48999,67,21879,0.48826,0.49172
2003,Indirect migration background,3rd Quintile,Never,0.51001,63,21879,0.50828,0.51174
2003,Indirect migration background,4th Quintile,Seldom,0.49469,61,21879,0.49287,0.49652
2003,Indirect migration background,4th Quintile,Never,0.50531,56,21879,0.50348,0.50713
2003,Indirect migration background,5th Quintile,Seldom,0.34091,46,21879,0.33912,0.34269
2003,Indirect migration background,5th Quintile,Never,0.65909,69,21879,0.65731,0.66088
2005,No migration background,1st Quintile,At least once per week,0.06714,145,20421,0.06698,0.06730
2005,No migration background,1st Quintile,At least once per month,0.06371,134,20421,0.06355,0.06387
2005,No migration background,1st Quintile,Seldom,0.21515,474,20421,0.21488,0.21542
2005,No migration background,1st Quintile,Never,0.65400,1546,20421,0.65369,0.65431
2005,No migration background,2nd Quintile,At least once per week,0.08949,223,20421,0.08932,0.08966
2005,No migration background,2nd Quintile,At least once per month,0.07571,220,20421,0.07555,0.07587
2005,No migration background,2nd Quintile,Seldom,0.29140,814,20421,0.29113,0.29167
2005,No migration background,2nd Quintile,Never,0.54340,1654,20421,0.54310,0.54370
2005,No migration background,3rd Quintile,At least once per week,0.07809,240,20421,0.07793,0.07824
2005,No migration background,3rd Quintile,At least once per month,0.08263,263,20421,0.08247,0.08279
2005,No migration background,3rd Quintile,Seldom,0.32407,959,20421,0.32380,0.32434
2005,No migration background,3rd Quintile,Never,0.51521,1669,20421,0.51492,0.51550
2005,No migration background,4th Quintile,At least once per week,0.08459,307,20421,0.08443,0.08474
2005,No migration background,4th Quintile,At least once per month,0.08840,352,20421,0.08824,0.08855
2005,No migration background,4th Quintile,Seldom,0.33749,1208,20421,0.33723,0.33776
2005,No migration background,4th Quintile,Never,0.48952,1807,20421,0.48924,0.48980
2005,No migration background,5th Quintile,At least once per week,0.08651,419,20421,0.08636,0.08666
2005,No migration background,5th Quintile,At least once per month,0.10147,561,20421,0.10131,0.10164
2005,No migration background,5th Quintile,Seldom,0.35219,1910,20421,0.35193,0.35245
2005,No migration background,5th Quintile,Never,0.45983,2508,20421,0.45956,0.46010
2005,Direct migration background,1st Quintile,At least once per week,0.17731,124,20421,0.17688,0.17775
2005,Direct migration background,1st Quintile,At least once per month,0.11674,78,20421,0.11637,0.11711
2005,Direct migration background,1st Quintile,Seldom,0.24507,166,20421,0.24458,0.24556
2005,Direct migration background,1st Quintile,Never,0.46088,275,20421,0.46031,0.46145
2005,Direct migration background,2nd Quintile,At least once per week,0.13257,96,20421,0.13213,0.13302
2005,Direct migration background,2nd Quintile,At least once per month,0.10958,88,20421,0.10917,0.10999
2005,Direct migration background,2nd Quintile,Seldom,0.31012,171,20421,0.30951,0.31072
2005,Direct migration background,2nd Quintile,Never,0.44773,239,20421,0.44708,0.44839
2005,Direct migration background,3rd Quintile,At least once per week,0.12814,63,20421,0.12761,0.12867
2005,Direct migration background,3rd Quintile,At least once per month,0.14357,67,20421,0.14301,0.14413
2005,Direct migration background,3rd Quintile,Seldom,0.25047,118,20421,0.24978,0.25115
2005,Direct migration background,3rd Quintile,Never,0.47783,172,20421,0.47703,0.47862
2005,Direct migration background,4th Quintile,At least once per week,0.14173,39,20421,0.14112,0.14234
2005,Direct migration background,4th Quintile,At least once per month,0.09017,45,20421,0.08966,0.09067
2005,Direct migration background,4th Quintile,Seldom,0.41366,145,20421,0.41279,0.41453
2005,Direct migration background,4th Quintile,Never,0.35444,136,20421,0.35360,0.35528
2005,Direct migration background,5th Quintile,At least once per month,0.13043,34,20421,0.12973,0.13112
2005,Direct migration background,5th Quintile,Seldom,0.30618,104,20421,0.30523,0.30713
2005,Direct migration background,5th Quintile,Never,0.56339,163,20421,0.56237,0.56441
2005,Indirect migration background,1st Quintile,Seldom,0.22830,34,20421,0.22727,0.22933
2005,Indirect migration background,1st Quintile,Never,0.77170,127,20421,0.77067,0.77273
2005,Indirect migration background,2nd Quintile,Seldom,0.39253,44,20421,0.39099,0.39407
2005,Indirect migration background,2nd Quintile,Never,0.60747,78,20421,0.60593,0.60901
2005,Indirect migration background,3rd Quintile,Seldom,0.27329,48,20421,0.27210,0.27449
2005,Indirect migration background,3rd Quintile,Never,0.72671,102,20421,0.72551,0.72790
2005,Indirect migration background,4th Quintile,Seldom,0.42698,50,20421,0.42517,0.42879
2005,Indirect migration background,4th Quintile,Never,0.57302,70,20421,0.57121,0.57483
2005,Indirect migration background,5th Quintile,Seldom,0.37243,54,20421,0.37083,0.37402
2005,Indirect migration background,5th Quintile,Never,0.62757,78,20421,0.62598,0.62917
2007,No migration background,1st Quintile,At least once per week,0.06204,149,20233,0.06189,0.06220
2007,No migration background,1st Quintile,At least once per month,0.06243,136,20233,0.06227,0.06258
2007,No migration background,1st Quintile,Seldom,0.20042,475,20233,0.20017,0.20068
2007,No migration background,1st Quintile,Never,0.67511,1615,20233,0.67481,0.67541
2007,No migration background,2nd Quintile,At least once per week,0.07949,209,20233,0.07932,0.07965
2007,No migration background,2nd Quintile,At least once per month,0.07615,218,20233,0.07598,0.07631
2007,No migration background,2nd Quintile,Seldom,0.27924,777,20233,0.27896,0.27951
2007,No migration background,2nd Quintile,Never,0.56513,1672,20233,0.56482,0.56544
2007,No migration background,3rd Quintile,At least once per week,0.07921,249,20233,0.07905,0.07937
2007,No migration background,3rd Quintile,At least once per month,0.08467,300,20233,0.08450,0.08483
2007,No migration background,3rd Quintile,Seldom,0.29126,944,20233,0.29099,0.29152
2007,No migration background,3rd Quintile,Never,0.54487,1780,20233,0.54458,0.54516
2007,No migration background,4th Quintile,At least once per week,0.08706,340,20233,0.08691,0.08722
2007,No migration background,4th Quintile,At least once per month,0.09541,369,20233,0.09525,0.09558
2007,No migration background,4th Quintile,Seldom,0.29998,1177,20233,0.29972,0.30023
2007,No migration background,4th Quintile,Never,0.51755,1952,20233,0.51727,0.51783
2007,No migration background,5th Quintile,At least once per week,0.07627,420,20233,0.07613,0.07641
2007,No migration background,5th Quintile,At least once per month,0.09674,505,20233,0.09658,0.09690
2007,No migration background,5th Quintile,Seldom,0.33866,1733,20233,0.33840,0.33891
2007,No migration background,5th Quintile,Never,0.48834,2493,20233,0.48807,0.48861
2007,Direct migration background,1st Quintile,At least once per week,0.16522,117,20233,0.16479,0.16565
2007,Direct migration background,1st Quintile,At least once per month,0.08014,53,20233,0.07982,0.08045
2007,Direct migration background,1st Quintile,Seldom,0.22219,148,20233,0.22171,0.22268
2007,Direct migration background,1st Quintile,Never,0.53245,286,20233,0.53187,0.53303
2007,Direct migration background,2nd Quintile,At least once per week,0.14322,79,20233,0.14275,0.14369
2007,Direct migration background,2nd Quintile,At least once per month,0.08142,48,20233,0.08106,0.08179
2007,Direct migration background,2nd Quintile,Seldom,0.31016,180,20233,0.30955,0.31078
2007,Direct migration background,2nd Quintile,Never,0.46519,208,20233,0.46453,0.46586
2007,Direct migration background,3rd Quintile,At least once per week,0.12247,57,20233,0.12196,0.12299
2007,Direct migration background,3rd Quintile,At least once per month,0.12651,55,20233,0.12599,0.12704
2007,Direct migration background,3rd Quintile,Seldom,0.35459,132,20233,0.35384,0.35534
2007,Direct migration background,3rd Quintile,Never,0.39642,140,20233,0.39565,0.39718
2007,Direct migration background,4th Quintile,At least once per week,0.16771,49,20233,0.16703,0.16839
2007,Direct migration background,4th Quintile,At least once per month,0.11414,39,20233,0.11357,0.11472
2007,Direct migration background,4th Quintile,Seldom,0.33030,116,20233,0.32945,0.33116
2007,Direct migration background,4th Quintile,Never,0.38785,119,20233,0.38696,0.38873
2007,Direct migration background,5th Quintile,At least once per month,0.10280,35,20233,0.10216,0.10344
2007,Direct migration background,5th Quintile,Seldom,0.29316,85,20233,0.29220,0.29411
2007,Direct migration background,5th Quintile,Never,0.60405,138,20233,0.60302,0.60508
2007,Indirect migration background,1st Quintile,Seldom,0.28116,49,20233,0.28008,0.28224
2007,Indirect migration background,1st Quintile,Never,0.71884,101,20233,0.71776,0.71992
2007,Indirect migration background,2nd Quintile,Seldom,0.23469,36,20233,0.23353,0.23586
2007,Indirect migration background,2nd Quintile,Never,0.76531,78,20233,0.76414,0.76647
2007,Indirect migration background,3rd Quintile,Seldom,0.37022,49,20233,0.36894,0.37150
2007,Indirect migration background,3rd Quintile,Never,0.62978,92,20233,0.62850,0.63106
2007,Indirect migration background,4th Quintile,Seldom,0.41020,53,20233,0.40867,0.41172
2007,Indirect migration background,4th Quintile,Never,0.58980,70,20233,0.58828,0.59133
2007,Indirect migration background,5th Quintile,Seldom,0.39473,45,20233,0.39298,0.39648
2007,Indirect migration background,5th Quintile,Never,0.60527,63,20233,0.60352,0.60702
2008,No migration background,1st Quintile,At least once per week,0.05922,128,19060,0.05907,0.05938
2008,No migration background,1st Quintile,At least once per month,0.04627,110,19060,0.04613,0.04641
2008,No migration background,1st Quintile,Seldom,0.21923,492,19060,0.21896,0.21950
2008,No migration background,1st Quintile,Never,0.67527,1509,19060,0.67497,0.67558
2008,No migration background,2nd Quintile,At least once per week,0.08327,216,19060,0.08310,0.08344
2008,No migration background,2nd Quintile,At least once per month,0.06709,210,19060,0.06694,0.06725
2008,No migration background,2nd Quintile,Seldom,0.28827,778,19060,0.28800,0.28855
2008,No migration background,2nd Quintile,Never,0.56137,1574,19060,0.56106,0.56167
2008,No migration background,3rd Quintile,At least once per week,0.07109,239,19060,0.07094,0.07124
2008,No migration background,3rd Quintile,At least once per month,0.09504,295,19060,0.09487,0.09521
2008,No migration background,3rd Quintile,Seldom,0.28928,919,19060,0.28901,0.28954
2008,No migration background,3rd Quintile,Never,0.54459,1768,19060,0.54430,0.54488
2008,No migration background,4th Quintile,At least once per week,0.08163,283,19060,0.08148,0.08179
2008,No migration background,4th Quintile,At least once per month,0.09020,342,19060,0.09003,0.09036
2008,No migration background,4th Quintile,Seldom,0.32502,1142,19060,0.32476,0.32529
2008,No migration background,4th Quintile,Never,0.50315,1734,19060,0.50287,0.50343
2008,No migration background,5th Quintile,At least once per week,0.07101,358,19060,0.07087,0.07114
2008,No migration background,5th Quintile,At least once per month,0.10058,494,19060,0.10042,0.10075
2008,No migration background,5th Quintile,Seldom,0.33817,1645,19060,0.33792,0.33843
2008,No migration background,5th Quintile,Never,0.49024,2336,19060,0.48997,0.49051
2008,Direct migration background,1st Quintile,At least once per week,0.15653,101,19060,0.15613,0.15694
2008,Direct migration background,1st Quintile,At least once per month,0.08298,60,19060,0.08267,0.08329
2008,Direct migration background,1st Quintile,Seldom,0.28585,167,19060,0.28535,0.28635
2008,Direct migration background,1st Quintile,Never,0.47464,249,19060,0.47408,0.47519
2008,Direct migration background,2nd Quintile,At least once per week,0.15454,62,19060,0.15404,0.15505
2008,Direct migration background,2nd Quintile,At least once per month,0.10968,46,19060,0.10924,0.11011
2008,Direct migration background,2nd Quintile,Seldom,0.29256,134,19060,0.29192,0.29319
2008,Direct migration background,2nd Quintile,Never,0.44323,181,19060,0.44253,0.44392
2008,Direct migration background,3rd Quintile,At least once per week,0.10938,60,19060,0.10891,0.10986
2008,Direct migration background,3rd Quintile,At least once per month,0.17847,64,19060,0.17788,0.17905
2008,Direct migration background,3rd Quintile,Seldom,0.32826,112,19060,0.32754,0.32898
2008,Direct migration background,3rd Quintile,Never,0.38389,131,19060,0.38315,0.38464
2008,Direct migration background,4th Quintile,At least once per week,0.12702,36,19060,0.12642,0.12762
2008,Direct migration background,4th Quintile,At least once per month,0.13361,43,19060,0.13300,0.13423
2008,Direct migration background,4th Quintile,Seldom,0.34036,102,19060,0.33951,0.34122
2008,Direct migration background,4th Quintile,Never,0.39900,109,19060,0.39812,0.39989
2008,Direct migration background,5th Quintile,Seldom,0.35950,80,19060,0.35836,0.36065
2008,Direct migration background,5th Quintile,Never,0.64050,114,19060,0.63935,0.64164
2008,Indirect migration background,1st Quintile,Seldom,0.28593,44,19060,0.28490,0.28696
2008,Indirect migration background,1st Quintile,Never,0.71407,111,19060,0.71304,0.71510
2008,Indirect migration background,2nd Quintile,Seldom,0.38809,45,19060,0.38681,0.38938
2008,Indirect migration background,2nd Quintile,Never,0.61191,66,19060,0.61062,0.61319
2008,Indirect migration background,3rd Quintile,Seldom,0.37228,50,19060,0.37091,0.37365
2008,Indirect migration background,3rd Quintile,Never,0.62772,79,19060,0.62635,0.62909
2008,Indirect migration background,4th Quintile,Seldom,0.38395,54,19060,0.38252,0.38538
2008,Indirect migration background,4th Quintile,Never,0.61605,61,19060,0.61462,0.61748
2008,Indirect migration background,5th Quintile,Seldom,0.36491,42,19060,0.36347,0.36635
2008,Indirect migration background,5th Quintile,Never,0.63509,85,19060,0.63365,0.63653
2009,No migration background,1st Quintile,At least once per week,0.06600,130,17748,0.06584,0.06616
2009,No migration background,1st Quintile,At least once per month,0.05217,119,17748,0.05202,0.05231
2009,No migration background,1st Quintile,Seldom,0.19993,459,17748,0.19967,0.20019
2009,No migration background,1st Quintile,Never,0.68191,1469,17748,0.68161,0.68221
2009,No migration background,2nd Quintile,At least once per week,0.07043,184,17748,0.07027,0.07058
2009,No migration background,2nd Quintile,At least once per month,0.08419,216,17748,0.08401,0.08436
2009,No migration background,2nd Quintile,Seldom,0.27262,698,17748,0.27235,0.27290
2009,No migration background,2nd Quintile,Never,0.57276,1518,17748,0.57246,0.57307
2009,No migration background,3rd Quintile,At least once per week,0.06749,198,17748,0.06735,0.06764
2009,No migration background,3rd Quintile,At least once per month,0.08760,269,17748,0.08743,0.08776
2009,No migration background,3rd Quintile,Seldom,0.27581,847,17748,0.27556,0.27607
2009,No migration background,3rd Quintile,Never,0.56910,1703,17748,0.56881,0.56938
2009,No migration background,4th Quintile,At least once per week,0.07747,288,17748,0.07732,0.07762
2009,No migration background,4th Quintile,At least once per month,0.08577,303,17748,0.08561,0.08592
2009,No migration background,4th Quintile,Seldom,0.32426,1090,17748,0.32400,0.32453
2009,No migration background,4th Quintile,Never,0.51250,1645,17748,0.51222,0.51278
2009,No migration background,5th Quintile,At least once per week,0.07008,323,17748,0.06994,0.07022
2009,No migration background,5th Quintile,At least once per month,0.08595,405,17748,0.08580,0.08610
2009,No migration background,5th Quintile,Seldom,0.34098,1460,17748,0.34073,0.34124
2009,No migration background,5th Quintile,Never,0.50299,2246,17748,0.50272,0.50326
2009,Direct migration background,1st Quintile,At least once per week,0.15891,85,17748,0.15849,0.15934
2009,Direct migration background,1st Quintile,At least once per month,0.12360,68,17748,0.12322,0.12398
2009,Direct migration background,1st Quintile,Seldom,0.25500,131,17748,0.25449,0.25550
2009,Direct migration background,1st Quintile,Never,0.46249,219,17748,0.46191,0.46307
2009,Direct migration background,2nd Quintile,At least once per week,0.08464,36,17748,0.08426,0.08502
2009,Direct migration background,2nd Quintile,At least once per month,0.09337,47,17748,0.09298,0.09377
2009,Direct migration background,2nd Quintile,Seldom,0.30039,121,17748,0.29976,0.30101
2009,Direct migration background,2nd Quintile,Never,0.52160,182,17748,0.52092,0.52228
2009,Direct migration background,3rd Quintile,At least once per week,0.10603,36,17748,0.10551,0.10654
2009,Direct migration background,3rd Quintile,At least once per month,0.13563,32,17748,0.13506,0.13620
2009,Direct migration background,3rd Quintile,Seldom,0.39511,108,17748,0.39430,0.39593
2009,Direct migration background,3rd Quintile,Never,0.36323,104,17748,0.36242,0.36403
2009,Direct migration background,4th Quintile,At least once per week,0.12240,35,17748,0.12175,0.12304
2009,Direct migration background,4th Quintile,At least once per month,0.17649,46,17748,0.17574,0.17724
2009,Direct migration background,4th Quintile,Seldom,0.33757,85,17748,0.33664,0.33850
2009,Direct migration background,4th Quintile,Never,0.36355,91,17748,0.36260,0.36449
2009,Direct migration background,5th Quintile,Seldom,0.30736,67,17748,0.30631,0.30841
2009,Direct migration background,5th Quintile,Never,0.69264,102,17748,0.69159,0.69369
2009,Indirect migration background,1st Quintile,Seldom,0.36548,53,17748,0.36442,0.36654
2009,Indirect migration background,1st Quintile,Never,0.63452,91,17748,0.63346,0.63558
2009,Indirect migration background,2nd Quintile,Seldom,0.22040,34,17748,0.21943,0.22138
2009,Indirect migration background,2nd Quintile,Never,0.77960,87,17748,0.77862,0.78057
2009,Indirect migration background,3rd Quintile,Seldom,0.43811,39,17748,0.43683,0.43939
2009,Indirect migration background,3rd Quintile,Never,0.56189,63,17748,0.56061,0.56317
2009,Indirect migration background,4th Quintile,Seldom,0.40336,50,17748,0.40196,0.40476
2009,Indirect migration background,4th Quintile,Never,0.59664,56,17748,0.59524,0.59804
2009,Indirect migration background,5th Quintile,Seldom,0.44151,41,17748,0.43998,0.44304
2009,Indirect migration background,5th Quintile,Never,0.55849,69,17748,0.55696,0.56002
2011,No migration background,1st Quintile,At least once per week,0.06735,181,21606,0.06716,0.06753
2011,No migration background,1st Quintile,At least once per month,0.04960,184,21606,0.04944,0.04976
2011,No migration background,1st Quintile,Seldom,0.20065,627,21606,0.20035,0.20094
2011,No migration background,1st Quintile,Never,0.68241,2257,21606,0.68207,0.68275
2011,No migration background,2nd Quintile,At least once per week,0.08768,323,21606,0.08748,0.08787
2011,No migration background,2nd Quintile,At least once per month,0.07097,312,21606,0.07079,0.07115
2011,No migration background,2nd Quintile,Seldom,0.27768,925,21606,0.27737,0.27800
2011,No migration background,2nd Quintile,Never,0.56367,2031,21606,0.56333,0.56402
2011,No migration background,3rd Quintile,At least once per week,0.06187,222,21606,0.06171,0.06203
2011,No migration background,3rd Quintile,At least once per month,0.08950,360,21606,0.08931,0.08969
2011,No migration background,3rd Quintile,Seldom,0.27987,992,21606,0.27957,0.28017
2011,No migration background,3rd Quintile,Never,0.56876,1979,21606,0.56843,0.56909
2011,No migration background,4th Quintile,At least once per week,0.07869,310,21606,0.07852,0.07887
