"pli0098_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","2000","(noch) kein Abschluss","4","","","",""
"Täglich","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","Hauptschule","2","","","",""
"Täglich","2000","Hauptschule","3","","","",""
"Täglich","2000","Hauptschule","4","","","",""
"Täglich","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","Realschule","2","","","",""
"Täglich","2000","Realschule","3","","","",""
"Täglich","2000","Realschule","4","","","",""
"Täglich","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","(Fach-)Abitur","2","","","",""
"Täglich","2000","(Fach-)Abitur","3","","","",""
"Täglich","2000","(Fach-)Abitur","4","","","",""
"Täglich","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","AkademikerIn","2","","","",""
"Täglich","2000","AkademikerIn","3","","","",""
"Täglich","2000","AkademikerIn","4","","","",""
"Täglich","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","Hauptschule","2","","","",""
"Min 1x pro Woche","2000","Hauptschule","3","","","",""
"Min 1x pro Woche","2000","Hauptschule","4","","","",""
"Min 1x pro Woche","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","Realschule","2","","","",""
"Min 1x pro Woche","2000","Realschule","3","","","",""
"Min 1x pro Woche","2000","Realschule","4","","","",""
"Min 1x pro Woche","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","AkademikerIn","2","","","",""
"Min 1x pro Woche","2000","AkademikerIn","3","","","",""
"Min 1x pro Woche","2000","AkademikerIn","4","","","",""
"Min 1x pro Woche","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","Hauptschule","2","","","",""
"Min 1x pro Monat","2000","Hauptschule","3","","","",""
"Min 1x pro Monat","2000","Hauptschule","4","","","",""
"Min 1x pro Monat","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","Realschule","2","","","",""
"Min 1x pro Monat","2000","Realschule","3","","","",""
"Min 1x pro Monat","2000","Realschule","4","","","",""
"Min 1x pro Monat","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","AkademikerIn","2","","","",""
"Min 1x pro Monat","2000","AkademikerIn","3","","","",""
"Min 1x pro Monat","2000","AkademikerIn","4","","","",""
"Min 1x pro Monat","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2000","(noch) kein Abschluss","2","","","",""
"Seltener","2000","(noch) kein Abschluss","3","","","",""
"Seltener","2000","(noch) kein Abschluss","4","","","",""
"Seltener","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2000","Hauptschule","2","","","",""
"Seltener","2000","Hauptschule","3","","","",""
"Seltener","2000","Hauptschule","4","","","",""
"Seltener","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2000","Realschule","2","","","",""
"Seltener","2000","Realschule","3","","","",""
"Seltener","2000","Realschule","4","","","",""
"Seltener","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2000","(Fach-)Abitur","2","","","",""
"Seltener","2000","(Fach-)Abitur","3","","","",""
"Seltener","2000","(Fach-)Abitur","4","","","",""
"Seltener","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2000","AkademikerIn","2","","","",""
"Seltener","2000","AkademikerIn","3","","","",""
"Seltener","2000","AkademikerIn","4","","","",""
"Seltener","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","(noch) kein Abschluss","2","","","",""
"Nie","2000","(noch) kein Abschluss","3","","","",""
"Nie","2000","(noch) kein Abschluss","4","","","",""
"Nie","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","Hauptschule","2","","","",""
"Nie","2000","Hauptschule","3","","","",""
"Nie","2000","Hauptschule","4","","","",""
"Nie","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","Realschule","2","","","",""
"Nie","2000","Realschule","3","","","",""
"Nie","2000","Realschule","4","","","",""
"Nie","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","(Fach-)Abitur","2","","","",""
"Nie","2000","(Fach-)Abitur","3","","","",""
"Nie","2000","(Fach-)Abitur","4","","","",""
"Nie","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","AkademikerIn","2","","","",""
"Nie","2000","AkademikerIn","3","","","",""
"Nie","2000","AkademikerIn","4","","","",""
"Nie","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","(noch) kein Abschluss","2","","","",""
"Täglich","2001","(noch) kein Abschluss","3","","","",""
"Täglich","2001","(noch) kein Abschluss","4","","","",""
"Täglich","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","Hauptschule","2","","","",""
"Täglich","2001","Hauptschule","3","","","",""
"Täglich","2001","Hauptschule","4","","","",""
"Täglich","2001","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","Realschule","2","","","",""
"Täglich","2001","Realschule","3","","","",""
"Täglich","2001","Realschule","4","","","",""
"Täglich","2001","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","(Fach-)Abitur","2","","","",""
"Täglich","2001","(Fach-)Abitur","3","","","",""
"Täglich","2001","(Fach-)Abitur","4","","","",""
"Täglich","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","AkademikerIn","2","","","",""
"Täglich","2001","AkademikerIn","3","","","",""
"Täglich","2001","AkademikerIn","4","","","",""
"Täglich","2001","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","42","0.134379485175193","0.0971274150460031","0.171631555304383"
"Min 1x pro Woche","2001","(noch) kein Abschluss","2","17","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","3","8","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","4","6","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Woche","2001","Hauptschule","1 Einkommensschwächstes Quintil","378","0.138729566957058","0.125884871472475","0.15157426244164"
"Min 1x pro Woche","2001","Hauptschule","2","307","0.119308847326329","0.10746408633498","0.131153608317679"
"Min 1x pro Woche","2001","Hauptschule","3","192","0.103635089370731","0.0899304652911577","0.117339713450304"
"Min 1x pro Woche","2001","Hauptschule","4","119","0.0967475557481878","0.0802673196474966","0.113227791848879"
"Min 1x pro Woche","2001","Hauptschule","5 Einkommensstärkstes Quintil","52","0.104160922036064","0.0778297476781188","0.13049209639401"
"Min 1x pro Woche","2001","Realschule","1 Einkommensschwächstes Quintil","90","0.0754081202871727","0.0606517470869605","0.0901644934873849"
"Min 1x pro Woche","2001","Realschule","2","112","0.0729386060170637","0.0602720763664707","0.0856051356676567"
"Min 1x pro Woche","2001","Realschule","3","80","0.0668543010014291","0.053035650475812","0.0806729515270462"
"Min 1x pro Woche","2001","Realschule","4","84","0.0925245827614869","0.0748628290683681","0.110186336454606"
"Min 1x pro Woche","2001","Realschule","5 Einkommensstärkstes Quintil","31","0.0510941767551518","0.0334609440562043","0.0687274094540993"
"Min 1x pro Woche","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","51","0.0875610727570196","0.0624054738687","0.112716671645339"
"Min 1x pro Woche","2001","(Fach-)Abitur","2","58","0.0927854777081954","0.0688622999121573","0.116708655504233"
"Min 1x pro Woche","2001","(Fach-)Abitur","3","30","0.0796714096731694","0.0547081335124047","0.104634685833934"
"Min 1x pro Woche","2001","(Fach-)Abitur","4","26","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","18","","",""
"Min 1x pro Woche","2001","AkademikerIn","1 Einkommensschwächstes Quintil","42","0.14936419890857","0.110551783458355","0.188176614358784"
"Min 1x pro Woche","2001","AkademikerIn","2","56","0.0890450447661396","0.0661412102009317","0.111948879331347"
"Min 1x pro Woche","2001","AkademikerIn","3","55","0.085056897813727","0.0646802069858512","0.105433588641603"
"Min 1x pro Woche","2001","AkademikerIn","4","70","0.0888569631756995","0.0702675427457063","0.107446383605693"
"Min 1x pro Woche","2001","AkademikerIn","5 Einkommensstärkstes Quintil","87","0.101767512763321","0.0828863413413467","0.120648684185295"
"Min 1x pro Monat","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","31","0.0908454010068126","0.0594554600862897","0.122235341927336"
"Min 1x pro Monat","2001","(noch) kein Abschluss","2","25","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","3","10","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","4","11","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Monat","2001","Hauptschule","1 Einkommensschwächstes Quintil","298","0.112212725297228","0.100484155921031","0.123941294673425"
"Min 1x pro Monat","2001","Hauptschule","2","361","0.120734131629565","0.108828476480094","0.132639786779035"
"Min 1x pro Monat","2001","Hauptschule","3","204","0.096884593542185","0.083584022816378","0.110185164267992"
"Min 1x pro Monat","2001","Hauptschule","4","144","0.112226319907433","0.094629371965194","0.129823267849672"
"Min 1x pro Monat","2001","Hauptschule","5 Einkommensstärkstes Quintil","53","0.0932585687853812","0.0681923444227021","0.11832479314806"
"Min 1x pro Monat","2001","Realschule","1 Einkommensschwächstes Quintil","71","0.0609058056944902","0.0475404826752153","0.0742711287137652"
"Min 1x pro Monat","2001","Realschule","2","123","0.0719981529261044","0.0594071662473152","0.0845891396048937"
"Min 1x pro Monat","2001","Realschule","3","121","0.100547427940171","0.0839094384772823","0.11718541740306"
"Min 1x pro Monat","2001","Realschule","4","97","0.0945092687452883","0.0766786248056269","0.11233991268495"
"Min 1x pro Monat","2001","Realschule","5 Einkommensstärkstes Quintil","49","0.0710972695105513","0.0505172273298422","0.0916773116912604"
"Min 1x pro Monat","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","42","0.0815042356109256","0.0571538473657478","0.105854623856103"
"Min 1x pro Monat","2001","(Fach-)Abitur","2","58","0.110026302144175","0.0842238660240454","0.135828738264304"
"Min 1x pro Monat","2001","(Fach-)Abitur","3","35","0.0665094958934757","0.0435387205753973","0.0894802712115542"
"Min 1x pro Monat","2001","(Fach-)Abitur","4","36","0.0814813109704098","0.0553177743740172","0.107644847566802"
"Min 1x pro Monat","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","26","","",""
"Min 1x pro Monat","2001","AkademikerIn","1 Einkommensschwächstes Quintil","19","","",""
"Min 1x pro Monat","2001","AkademikerIn","2","48","0.0839643595094023","0.0616616029544098","0.106267116064395"
"Min 1x pro Monat","2001","AkademikerIn","3","84","0.114983833780716","0.0916827652538449","0.138284902307586"
"Min 1x pro Monat","2001","AkademikerIn","4","77","0.0849312489136689","0.0667179987029511","0.103144499124387"
"Min 1x pro Monat","2001","AkademikerIn","5 Einkommensstärkstes Quintil","77","0.0780235721483609","0.0612740354223611","0.0947731088743606"
"Seltener","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","87","0.27524235011105","0.226458711713721","0.324025988508378"
"Seltener","2001","(noch) kein Abschluss","2","71","0.25918241665345","0.20518832507275","0.313176508234151"
"Seltener","2001","(noch) kein Abschluss","3","56","0.4159003340384","0.337025115596236","0.494775552480564"
"Seltener","2001","(noch) kein Abschluss","4","31","0.291687898212394","0.198807148154369","0.384568648270419"
"Seltener","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","17","","",""
"Seltener","2001","Hauptschule","1 Einkommensschwächstes Quintil","713","0.25067011057001","0.234565236525352","0.266774984614667"
"Seltener","2001","Hauptschule","2","872","0.297796846837854","0.281087110577663","0.314506583098045"
"Seltener","2001","Hauptschule","3","663","0.355398885815609","0.333877271340726","0.376920500290492"
"Seltener","2001","Hauptschule","4","401","0.322706503734902","0.296643097848563","0.348769909621241"
"Seltener","2001","Hauptschule","5 Einkommensstärkstes Quintil","172","0.344619589394064","0.303653969797424","0.385585208990703"
"Seltener","2001","Realschule","1 Einkommensschwächstes Quintil","275","0.222081311258831","0.198852946116832","0.245309676400829"
"Seltener","2001","Realschule","2","418","0.260651867511753","0.239268328799496","0.28203540622401"
"Seltener","2001","Realschule","3","403","0.325154446197125","0.299238129877919","0.351070762516331"
"Seltener","2001","Realschule","4","316","0.29719179324609","0.26933541569839","0.325048170793791"
"Seltener","2001","Realschule","5 Einkommensstärkstes Quintil","202","0.345074035992974","0.307003681082608","0.383144390903339"
"Seltener","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","135","0.289731856386011","0.249359275390838","0.330104437381183"
"Seltener","2001","(Fach-)Abitur","2","174","0.31856253472466","0.280144581813283","0.356980487636036"
"Seltener","2001","(Fach-)Abitur","3","168","0.373105119328124","0.328519804333693","0.417690434322555"
"Seltener","2001","(Fach-)Abitur","4","131","0.306096450715933","0.262020453476702","0.350172447955165"
"Seltener","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","108","0.408403609653964","0.351436705548728","0.4653705137592"
"Seltener","2001","AkademikerIn","1 Einkommensschwächstes Quintil","77","0.24088633150924","0.194323962270886","0.287448700747594"
"Seltener","2001","AkademikerIn","2","150","0.244462408054641","0.209901197164579","0.279023618944704"
"Seltener","2001","AkademikerIn","3","189","0.261658512209519","0.229553124949681","0.293763899469356"
"Seltener","2001","AkademikerIn","4","256","0.291173085761374","0.26149249434198","0.320853677180768"
"Seltener","2001","AkademikerIn","5 Einkommensstärkstes Quintil","332","0.350431449120103","0.32063640669469","0.380226491545515"
"Nie","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","162","0.499532763706945","0.444920526250901","0.554145001162988"
"Nie","2001","(noch) kein Abschluss","2","140","0.546016754487844","0.484667296850493","0.607366212125196"
"Nie","2001","(noch) kein Abschluss","3","76","0.48037806801959","0.400424512089752","0.560331623949427"
"Nie","2001","(noch) kein Abschluss","4","44","0.493491637303336","0.391330107827509","0.595653166779162"
"Nie","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","25","","",""
"Nie","2001","Hauptschule","1 Einkommensschwächstes Quintil","1393","0.498387597175704","0.479807958053008","0.516967236298401"
"Nie","2001","Hauptschule","2","1337","0.462160174206251","0.443942165806346","0.480378182606156"
"Nie","2001","Hauptschule","3","841","0.444081431271475","0.421740144260239","0.466422718282712"
"Nie","2001","Hauptschule","4","572","0.468319620609477","0.440501015529415","0.496138225689539"
"Nie","2001","Hauptschule","5 Einkommensstärkstes Quintil","240","0.457960919784491","0.415013969569452","0.50090786999953"
"Nie","2001","Realschule","1 Einkommensschwächstes Quintil","794","0.641604762759507","0.614806265606172","0.668403259912841"
"Nie","2001","Realschule","2","966","0.594411373545079","0.57049413109718","0.618328615992978"
"Nie","2001","Realschule","3","651","0.507443824861274","0.479784084562525","0.535103565160024"
"Nie","2001","Realschule","4","537","0.515774355247134","0.485313535470312","0.546235175023957"
"Nie","2001","Realschule","5 Einkommensstärkstes Quintil","317","0.532734517741323","0.492779442903895","0.572689592578752"
"Nie","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","257","0.541202835246044","0.496855491113662","0.585550179378426"
"Nie","2001","(Fach-)Abitur","2","275","0.47862568542297","0.437435221469171","0.519816149376769"
"Nie","2001","(Fach-)Abitur","3","219","0.480713975105231","0.434653802080469","0.526774148129993"
"Nie","2001","(Fach-)Abitur","4","227","0.550613155571474","0.50304055259405","0.598185758548899"
"Nie","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","134","0.433491393092216","0.376058780824876","0.490924005359555"
"Nie","2001","AkademikerIn","1 Einkommensschwächstes Quintil","186","0.560686150060256","0.506645203456391","0.614727096664121"
"Nie","2001","AkademikerIn","2","340","0.582528187669817","0.542870542771603","0.622185832568031"
"Nie","2001","AkademikerIn","3","392","0.538300756196039","0.501886292396784","0.574715219995294"
"Nie","2001","AkademikerIn","4","497","0.535038702149257","0.50245294341132","0.567624460887194"
"Nie","2001","AkademikerIn","5 Einkommensstärkstes Quintil","489","0.469777465968215","0.43860973713712","0.50094519479931"
"Täglich","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","(noch) kein Abschluss","2","","","",""
"Täglich","2002","(noch) kein Abschluss","3","","","",""
"Täglich","2002","(noch) kein Abschluss","4","","","",""
"Täglich","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","Hauptschule","2","","","",""
"Täglich","2002","Hauptschule","3","","","",""
"Täglich","2002","Hauptschule","4","","","",""
"Täglich","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","Realschule","2","","","",""
"Täglich","2002","Realschule","3","","","",""
"Täglich","2002","Realschule","4","","","",""
"Täglich","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","(Fach-)Abitur","2","","","",""
"Täglich","2002","(Fach-)Abitur","3","","","",""
"Täglich","2002","(Fach-)Abitur","4","","","",""
"Täglich","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","AkademikerIn","2","","","",""
"Täglich","2002","AkademikerIn","3","","","",""
"Täglich","2002","AkademikerIn","4","","","",""
"Täglich","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","Hauptschule","2","","","",""
"Min 1x pro Woche","2002","Hauptschule","3","","","",""
"Min 1x pro Woche","2002","Hauptschule","4","","","",""
"Min 1x pro Woche","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","Realschule","2","","","",""
"Min 1x pro Woche","2002","Realschule","3","","","",""
"Min 1x pro Woche","2002","Realschule","4","","","",""
"Min 1x pro Woche","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","AkademikerIn","2","","","",""
"Min 1x pro Woche","2002","AkademikerIn","3","","","",""
"Min 1x pro Woche","2002","AkademikerIn","4","","","",""
"Min 1x pro Woche","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","Hauptschule","2","","","",""
"Min 1x pro Monat","2002","Hauptschule","3","","","",""
"Min 1x pro Monat","2002","Hauptschule","4","","","",""
"Min 1x pro Monat","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","Realschule","2","","","",""
"Min 1x pro Monat","2002","Realschule","3","","","",""
"Min 1x pro Monat","2002","Realschule","4","","","",""
"Min 1x pro Monat","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","AkademikerIn","2","","","",""
"Min 1x pro Monat","2002","AkademikerIn","3","","","",""
"Min 1x pro Monat","2002","AkademikerIn","4","","","",""
"Min 1x pro Monat","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","(noch) kein Abschluss","2","","","",""
"Seltener","2002","(noch) kein Abschluss","3","","","",""
"Seltener","2002","(noch) kein Abschluss","4","","","",""
"Seltener","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","Hauptschule","2","","","",""
"Seltener","2002","Hauptschule","3","","","",""
"Seltener","2002","Hauptschule","4","","","",""
"Seltener","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","Realschule","2","","","",""
"Seltener","2002","Realschule","3","","","",""
"Seltener","2002","Realschule","4","","","",""
"Seltener","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","(Fach-)Abitur","2","","","",""
"Seltener","2002","(Fach-)Abitur","3","","","",""
"Seltener","2002","(Fach-)Abitur","4","","","",""
"Seltener","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","AkademikerIn","2","","","",""
"Seltener","2002","AkademikerIn","3","","","",""
"Seltener","2002","AkademikerIn","4","","","",""
"Seltener","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","(noch) kein Abschluss","2","","","",""
"Nie","2002","(noch) kein Abschluss","3","","","",""
"Nie","2002","(noch) kein Abschluss","4","","","",""
"Nie","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","Hauptschule","2","","","",""
"Nie","2002","Hauptschule","3","","","",""
"Nie","2002","Hauptschule","4","","","",""
"Nie","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","Realschule","2","","","",""
"Nie","2002","Realschule","3","","","",""
"Nie","2002","Realschule","4","","","",""
"Nie","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","(Fach-)Abitur","2","","","",""
