year,pgisced97,sex,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Primary Level,female,At least once per week,0.13083,40,251,0.08903,0.17263
1999,Primary Level,female,At least once per month,0.14808,42,251,0.10405,0.19211
1999,Primary Level,female,Seldom,0.25777,69,251,0.20355,0.31199
1999,Primary Level,female,Never,0.46332,100,251,0.40151,0.52513
1999,Lower Secondary Level,male,At least once per week,0.10607,92,877,0.08568,0.12646
1999,Lower Secondary Level,male,At least once per month,0.07803,71,877,0.06027,0.09580
1999,Lower Secondary Level,male,Seldom,0.27940,243,877,0.24968,0.30911
1999,Lower Secondary Level,male,Never,0.53650,471,877,0.50347,0.56952
1999,Lower Secondary Level,female,At least once per week,0.17605,228,1552,0.15709,0.19500
1999,Lower Secondary Level,female,At least once per month,0.10854,181,1552,0.09306,0.12402
1999,Lower Secondary Level,female,Seldom,0.30333,463,1552,0.28046,0.32621
1999,Lower Secondary Level,female,Never,0.41207,680,1552,0.38758,0.43657
1999,Upper Secondary Level,male,At least once per week,0.08891,276,3450,0.07941,0.09841
1999,Upper Secondary Level,male,At least once per month,0.06433,238,3450,0.05614,0.07251
1999,Upper Secondary Level,male,Seldom,0.30940,1007,3450,0.29398,0.32483
1999,Upper Secondary Level,male,Never,0.53736,1929,3450,0.52072,0.55400
1999,Upper Secondary Level,female,At least once per week,0.08643,274,3447,0.07705,0.09581
1999,Upper Secondary Level,female,At least once per month,0.10470,327,3447,0.09448,0.11492
1999,Upper Secondary Level,female,Seldom,0.32876,1096,3447,0.31307,0.34444
1999,Upper Secondary Level,female,Never,0.48011,1750,3447,0.46343,0.49679
1999,Post-secondary Non-tertiary Level,male,Seldom,0.34045,74,198,0.27428,0.40662
1999,Post-secondary Non-tertiary Level,male,Never,0.52053,124,198,0.45077,0.59029
1999,Post-secondary Non-tertiary Level,female,Seldom,0.41012,101,225,0.34571,0.47453
1999,Post-secondary Non-tertiary Level,female,Never,0.42136,124,225,0.35670,0.48603
1999,First Stage of Tertiary Education,male,At least once per week,0.09409,38,482,0.06800,0.12018
1999,First Stage of Tertiary Education,male,At least once per month,0.07527,38,482,0.05169,0.09885
1999,First Stage of Tertiary Education,male,Seldom,0.35223,170,482,0.30954,0.39492
1999,First Stage of Tertiary Education,male,Never,0.47841,236,482,0.43376,0.52305
1999,First Stage of Tertiary Education,female,At least once per week,0.13265,39,325,0.09571,0.16958
1999,First Stage of Tertiary Education,female,At least once per month,0.06714,31,325,0.03989,0.09439
1999,First Stage of Tertiary Education,female,Seldom,0.34130,114,325,0.28967,0.39293
1999,First Stage of Tertiary Education,female,Never,0.45892,141,325,0.40466,0.51318
1999,Second Stage of Tertiary Education,male,At least once per week,0.06832,74,1073,0.05322,0.08343
1999,Second Stage of Tertiary Education,male,At least once per month,0.09442,89,1073,0.07691,0.11192
1999,Second Stage of Tertiary Education,male,Seldom,0.30002,314,1073,0.27259,0.32746
1999,Second Stage of Tertiary Education,male,Never,0.53724,596,1073,0.50739,0.56709
1999,Second Stage of Tertiary Education,female,At least once per week,0.10975,64,874,0.08902,0.13049
1999,Second Stage of Tertiary Education,female,At least once per month,0.08047,68,874,0.06242,0.09851
1999,Second Stage of Tertiary Education,female,Seldom,0.29979,248,874,0.26939,0.33018
1999,Second Stage of Tertiary Education,female,Never,0.50999,494,874,0.47683,0.54315
2001,No answer / don't know,male,Never,0.75728,43,43,0.62761,0.88694
2001,No answer / don't know,female,Never,0.68365,36,36,0.52958,0.83772
2001,Pre-primary Level,male,Seldom,0.34235,80,226,0.28035,0.40435
2001,Pre-primary Level,male,Never,0.54055,146,226,0.47543,0.60567
2001,Pre-primary Level,female,Seldom,0.34590,95,237,0.28521,0.40658
2001,Pre-primary Level,female,Never,0.50195,142,237,0.43816,0.56574
2001,Primary Level,male,Seldom,0.21839,31,103,0.13821,0.29857
2001,Primary Level,male,Never,0.53738,72,103,0.44062,0.63415
2001,Primary Level,female,Seldom,0.23528,46,126,0.16092,0.30964
2001,Primary Level,female,Never,0.44015,80,126,0.35312,0.52717
2001,Lower Secondary Level,male,At least once per week,0.11032,103,993,0.09082,0.12982
2001,Lower Secondary Level,male,At least once per month,0.07461,75,993,0.05826,0.09096
2001,Lower Secondary Level,male,Seldom,0.26006,254,993,0.23276,0.28735
2001,Lower Secondary Level,male,Never,0.55501,561,993,0.52409,0.58594
2001,Lower Secondary Level,female,At least once per week,0.15360,295,2064,0.13804,0.16916
2001,Lower Secondary Level,female,At least once per month,0.11768,253,2064,0.10377,0.13158
2001,Lower Secondary Level,female,Seldom,0.29287,591,2064,0.27323,0.31251
2001,Lower Secondary Level,female,Never,0.43586,925,2064,0.41446,0.45726
2001,Upper Secondary Level,male,At least once per week,0.07498,418,5597,0.06808,0.08188
2001,Upper Secondary Level,male,At least once per month,0.08425,476,5597,0.07698,0.09153
2001,Upper Secondary Level,male,Seldom,0.29234,1616,5597,0.28042,0.30426
2001,Upper Secondary Level,male,Never,0.54843,3087,5597,0.53539,0.56147
2001,Upper Secondary Level,female,At least once per week,0.10407,551,5892,0.09627,0.11186
2001,Upper Secondary Level,female,At least once per month,0.11159,651,5892,0.10355,0.11963
2001,Upper Secondary Level,female,Seldom,0.30436,1802,5892,0.29261,0.31611
2001,Upper Secondary Level,female,Never,0.47998,2888,5892,0.46722,0.49274
2001,Post-secondary Non-tertiary Level,male,At least once per week,0.05002,32,476,0.03042,0.06962
2001,Post-secondary Non-tertiary Level,male,At least once per month,0.07594,38,476,0.05212,0.09976
2001,Post-secondary Non-tertiary Level,male,Seldom,0.34493,160,476,0.30218,0.38767
2001,Post-secondary Non-tertiary Level,male,Never,0.52911,246,476,0.48422,0.57400
2001,Post-secondary Non-tertiary Level,female,At least once per week,0.11433,65,582,0.08846,0.14021
2001,Post-secondary Non-tertiary Level,female,At least once per month,0.07786,51,582,0.05607,0.09965
2001,Post-secondary Non-tertiary Level,female,Seldom,0.34912,195,582,0.31036,0.38788
2001,Post-secondary Non-tertiary Level,female,Never,0.45869,271,582,0.41817,0.49921
2001,First Stage of Tertiary Education,male,At least once per week,0.10404,90,953,0.08464,0.12343
2001,First Stage of Tertiary Education,male,At least once per month,0.08588,87,953,0.06808,0.10368
2001,First Stage of Tertiary Education,male,Seldom,0.31372,311,953,0.28425,0.34320
2001,First Stage of Tertiary Education,male,Never,0.49636,465,953,0.46460,0.52812
2001,First Stage of Tertiary Education,female,At least once per week,0.11030,79,706,0.08717,0.13342
2001,First Stage of Tertiary Education,female,At least once per month,0.11162,86,706,0.08838,0.13487
2001,First Stage of Tertiary Education,female,Seldom,0.32734,232,706,0.29270,0.36198
2001,First Stage of Tertiary Education,female,Never,0.45074,309,706,0.41401,0.48747
2001,Second Stage of Tertiary Education,male,At least once per week,0.09115,176,1981,0.07848,0.10383
2001,Second Stage of Tertiary Education,male,At least once per month,0.08553,172,1981,0.07321,0.09785
2001,Second Stage of Tertiary Education,male,Seldom,0.29592,582,1981,0.27582,0.31603
2001,Second Stage of Tertiary Education,male,Never,0.52739,1051,1981,0.50540,0.54938
2001,Second Stage of Tertiary Education,female,At least once per week,0.10665,134,1542,0.09124,0.12207
2001,Second Stage of Tertiary Education,female,At least once per month,0.08501,133,1542,0.07108,0.09893
2001,Second Stage of Tertiary Education,female,Seldom,0.28526,422,1542,0.26271,0.30780
2001,Second Stage of Tertiary Education,female,Never,0.52308,853,1542,0.49814,0.54801
2003,No answer / don't know,male,Never,0.69443,86,86,0.59651,0.79236
2003,No answer / don't know,female,Never,0.70282,80,80,0.60204,0.80360
2003,Pre-primary Level,male,Seldom,0.30852,88,260,0.25227,0.36478
2003,Pre-primary Level,male,Never,0.55241,172,260,0.49185,0.61297
2003,Pre-primary Level,female,At least once per month,0.07401,32,286,0.04361,0.10440
2003,Pre-primary Level,female,Seldom,0.31394,104,286,0.26006,0.36782
2003,Pre-primary Level,female,Never,0.48469,150,286,0.42666,0.54271
2003,Primary Level,male,Never,0.48752,60,60,0.35997,0.61506
2003,Primary Level,female,Seldom,0.21401,41,111,0.13736,0.29065
2003,Primary Level,female,Never,0.44334,70,111,0.35050,0.53617
2003,Lower Secondary Level,male,At least once per week,0.07399,78,903,0.05690,0.09107
2003,Lower Secondary Level,male,At least once per month,0.08869,83,903,0.07013,0.10724
2003,Lower Secondary Level,male,Seldom,0.25046,239,903,0.22218,0.27874
2003,Lower Secondary Level,male,Never,0.58687,503,903,0.55473,0.61900
2003,Lower Secondary Level,female,At least once per week,0.16094,276,1811,0.14401,0.17787
2003,Lower Secondary Level,female,At least once per month,0.12971,229,1811,0.11423,0.14519
2003,Lower Secondary Level,female,Seldom,0.27259,504,1811,0.25208,0.29311
2003,Lower Secondary Level,female,Never,0.43676,802,1811,0.41391,0.45961
2003,Upper Secondary Level,male,At least once per week,0.08041,413,5291,0.07308,0.08774
2003,Upper Secondary Level,male,At least once per month,0.07840,419,5291,0.07116,0.08565
2003,Upper Secondary Level,male,Seldom,0.30335,1578,5291,0.29096,0.31574
2003,Upper Secondary Level,male,Never,0.53784,2881,5291,0.52440,0.55127
2003,Upper Secondary Level,female,At least once per week,0.09964,541,5754,0.09190,0.10738
2003,Upper Secondary Level,female,At least once per month,0.10087,578,5754,0.09309,0.10866
2003,Upper Secondary Level,female,Seldom,0.32977,1891,5754,0.31762,0.34192
2003,Upper Secondary Level,female,Never,0.46971,2744,5754,0.45681,0.48261
2003,Post-secondary Non-tertiary Level,male,At least once per month,0.07886,36,449,0.05390,0.10381
2003,Post-secondary Non-tertiary Level,male,Seldom,0.30282,152,449,0.26028,0.34537
2003,Post-secondary Non-tertiary Level,male,Never,0.56597,261,449,0.52007,0.61187
2003,Post-secondary Non-tertiary Level,female,At least once per week,0.11077,62,667,0.08693,0.13461
2003,Post-secondary Non-tertiary Level,female,At least once per month,0.08514,75,667,0.06395,0.10634
2003,Post-secondary Non-tertiary Level,female,Seldom,0.35782,233,667,0.32141,0.39423
2003,Post-secondary Non-tertiary Level,female,Never,0.44627,297,667,0.40851,0.48402
2003,First Stage of Tertiary Education,male,At least once per week,0.09553,84,967,0.07700,0.11407
2003,First Stage of Tertiary Education,male,At least once per month,0.07180,78,967,0.05552,0.08808
2003,First Stage of Tertiary Education,male,Seldom,0.34104,321,967,0.31114,0.37093
2003,First Stage of Tertiary Education,male,Never,0.49163,484,967,0.46010,0.52316
2003,First Stage of Tertiary Education,female,At least once per week,0.11962,83,701,0.09558,0.14366
2003,First Stage of Tertiary Education,female,At least once per month,0.11540,89,701,0.09173,0.13906
2003,First Stage of Tertiary Education,female,Seldom,0.32667,220,701,0.29193,0.36142
2003,First Stage of Tertiary Education,female,Never,0.43831,309,701,0.40156,0.47507
2003,Second Stage of Tertiary Education,male,At least once per week,0.09084,219,2440,0.07944,0.10225
2003,Second Stage of Tertiary Education,male,At least once per month,0.09307,222,2440,0.08154,0.10460
2003,Second Stage of Tertiary Education,male,Seldom,0.27244,698,2440,0.25477,0.29011
2003,Second Stage of Tertiary Education,male,Never,0.54365,1301,2440,0.52388,0.56342
2003,Second Stage of Tertiary Education,female,At least once per week,0.10709,151,1888,0.09314,0.12105
2003,Second Stage of Tertiary Education,female,At least once per month,0.10513,191,1888,0.09129,0.11897
2003,Second Stage of Tertiary Education,female,Seldom,0.26595,531,1888,0.24602,0.28589
2003,Second Stage of Tertiary Education,female,Never,0.52182,1015,1888,0.49928,0.54436
2005,No answer / don't know,male,Seldom,0.15259,31,148,0.09446,0.21072
2005,No answer / don't know,male,Never,0.75040,117,148,0.68044,0.82036
2005,No answer / don't know,female,Never,0.66242,95,95,0.56682,0.75802
2005,Pre-primary Level,male,Seldom,0.26968,87,258,0.21543,0.32394
2005,Pre-primary Level,male,Never,0.56750,171,258,0.50693,0.62807
2005,Pre-primary Level,female,At least once per month,0.11040,37,316,0.07579,0.14501
2005,Pre-primary Level,female,Seldom,0.35824,123,316,0.30529,0.41119
2005,Pre-primary Level,female,Never,0.43423,156,316,0.37949,0.48897
2005,Primary Level,male,Never,0.67128,65,65,0.55619,0.78636
2005,Primary Level,female,Seldom,0.25461,35,104,0.17047,0.33874
2005,Primary Level,female,Never,0.45574,69,104,0.35956,0.55193
2005,Lower Secondary Level,male,At least once per week,0.08486,67,766,0.06511,0.10460
2005,Lower Secondary Level,male,At least once per month,0.05674,61,766,0.04034,0.07313
2005,Lower Secondary Level,male,Seldom,0.23635,177,766,0.20625,0.26646
2005,Lower Secondary Level,male,Never,0.62205,461,766,0.58769,0.65641
2005,Lower Secondary Level,female,At least once per week,0.14499,227,1608,0.12778,0.16221
2005,Lower Secondary Level,female,At least once per month,0.12150,199,1608,0.10553,0.13748
2005,Lower Secondary Level,female,Seldom,0.28095,452,1608,0.25897,0.30293
2005,Lower Secondary Level,female,Never,0.45255,730,1608,0.42821,0.47689
2005,Upper Secondary Level,male,At least once per week,0.06800,330,4864,0.06092,0.07507
2005,Upper Secondary Level,male,At least once per month,0.06712,352,4864,0.06009,0.07416
2005,Upper Secondary Level,male,Seldom,0.30719,1449,4864,0.29422,0.32016
2005,Upper Secondary Level,male,Never,0.55769,2733,4864,0.54373,0.57165
2005,Upper Secondary Level,female,At least once per week,0.09765,478,5334,0.08968,0.10562
2005,Upper Secondary Level,female,At least once per month,0.09576,532,5334,0.08786,0.10366
2005,Upper Secondary Level,female,Seldom,0.31939,1687,5334,0.30687,0.33190
2005,Upper Secondary Level,female,Never,0.48720,2637,5334,0.47379,0.50062
2005,Post-secondary Non-tertiary Level,male,At least once per week,0.07050,32,461,0.04711,0.09390
2005,Post-secondary Non-tertiary Level,male,At least once per month,0.04242,31,461,0.02400,0.06084
2005,Post-secondary Non-tertiary Level,male,Seldom,0.34543,162,461,0.30198,0.38888
2005,Post-secondary Non-tertiary Level,male,Never,0.54165,236,461,0.49612,0.58718
2005,Post-secondary Non-tertiary Level,female,At least once per week,0.09583,56,659,0.07334,0.11832
2005,Post-secondary Non-tertiary Level,female,At least once per month,0.11237,72,659,0.08823,0.13650
2005,Post-secondary Non-tertiary Level,female,Seldom,0.33050,223,659,0.29455,0.36644
2005,Post-secondary Non-tertiary Level,female,Never,0.46131,308,659,0.42322,0.49940
2005,First Stage of Tertiary Education,male,At least once per week,0.08997,75,891,0.07117,0.10877
2005,First Stage of Tertiary Education,male,At least once per month,0.07544,63,891,0.05809,0.09279
2005,First Stage of Tertiary Education,male,Seldom,0.34602,303,891,0.31476,0.37727
2005,First Stage of Tertiary Education,male,Never,0.48857,450,891,0.45573,0.52141
2005,First Stage of Tertiary Education,female,At least once per week,0.09521,66,660,0.07280,0.11762
2005,First Stage of Tertiary Education,female,At least once per month,0.11426,87,660,0.08997,0.13855
2005,First Stage of Tertiary Education,female,Seldom,0.31805,214,660,0.28249,0.35361
2005,First Stage of Tertiary Education,female,Never,0.47248,293,660,0.43436,0.51060
2005,Second Stage of Tertiary Education,male,At least once per week,0.08523,200,2295,0.07381,0.09666
2005,Second Stage of Tertiary Education,male,At least once per month,0.08665,206,2295,0.07514,0.09816
2005,Second Stage of Tertiary Education,male,Seldom,0.31991,733,2295,0.30083,0.33900
2005,Second Stage of Tertiary Education,male,Never,0.50821,1156,2295,0.48775,0.52866
2005,Second Stage of Tertiary Education,female,At least once per week,0.09012,142,1849,0.07706,0.10317
2005,Second Stage of Tertiary Education,female,At least once per month,0.10051,188,1849,0.08680,0.11422
2005,Second Stage of Tertiary Education,female,Seldom,0.28834,570,1849,0.26769,0.30899
2005,Second Stage of Tertiary Education,female,Never,0.52103,949,1849,0.49826,0.54381
2007,No answer / don't know,male,Seldom,0.17929,31,145,0.11664,0.24195
2007,No answer / don't know,male,Never,0.66970,114,145,0.59288,0.74652
2007,No answer / don't know,female,Seldom,0.17876,33,142,0.11552,0.24201
2007,No answer / don't know,female,Never,0.70224,109,142,0.62676,0.77771
2007,Pre-primary Level,male,Seldom,0.25151,43,134,0.17777,0.32525
2007,Pre-primary Level,male,Never,0.60257,91,134,0.51940,0.68574
2007,Pre-primary Level,female,Seldom,0.31279,62,152,0.23884,0.38674
2007,Pre-primary Level,female,Never,0.52293,90,152,0.44326,0.60259
2007,Primary Level,male,Never,0.65197,52,52,0.52124,0.78271
2007,Primary Level,female,Never,0.57287,75,75,0.46016,0.68557
2007,Lower Secondary Level,male,At least once per week,0.09050,63,683,0.06897,0.11204
2007,Lower Secondary Level,male,At least once per month,0.05872,41,683,0.04108,0.07637
2007,Lower Secondary Level,male,Seldom,0.20029,153,683,0.17025,0.23032
2007,Lower Secondary Level,male,Never,0.65049,426,683,0.61470,0.68627
2007,Lower Secondary Level,female,At least once per week,0.13039,200,1506,0.11337,0.14740
2007,Lower Secondary Level,female,At least once per month,0.11075,175,1506,0.09490,0.12661
2007,Lower Secondary Level,female,Seldom,0.28774,447,1506,0.26486,0.31061
2007,Lower Secondary Level,female,Never,0.47113,684,1506,0.44591,0.49634
2007,Upper Secondary Level,male,At least once per week,0.06953,348,4881,0.06239,0.07667
2007,Upper Secondary Level,male,At least once per month,0.06465,351,4881,0.05775,0.07155
2007,Upper Secondary Level,male,Seldom,0.27687,1361,4881,0.26431,0.28942
2007,Upper Secondary Level,male,Never,0.58895,2821,4881,0.57514,0.60275
2007,Upper Secondary Level,female,At least once per week,0.09049,477,5392,0.08283,0.09815
2007,Upper Secondary Level,female,At least once per month,0.09818,529,5392,0.09024,0.10612
2007,Upper Secondary Level,female,Seldom,0.30370,1668,5392,0.29143,0.31598
2007,Upper Secondary Level,female,Never,0.50762,2718,5392,0.49428,0.52097
2007,Post-secondary Non-tertiary Level,male,Seldom,0.34747,158,412,0.30143,0.39350
2007,Post-secondary Non-tertiary Level,male,Never,0.54948,254,412,0.50137,0.59758
2007,Post-secondary Non-tertiary Level,female,At least once per week,0.09452,59,702,0.07286,0.11617
2007,Post-secondary Non-tertiary Level,female,At least once per month,0.06347,57,702,0.04542,0.08151
2007,Post-secondary Non-tertiary Level,female,Seldom,0.33859,229,702,0.30356,0.37362
2007,Post-secondary Non-tertiary Level,female,Never,0.50343,357,702,0.46642,0.54044
2007,First Stage of Tertiary Education,male,At least once per week,0.07220,69,895,0.05523,0.08916
2007,First Stage of Tertiary Education,male,At least once per month,0.07674,74,895,0.05929,0.09419
2007,First Stage of Tertiary Education,male,Seldom,0.33143,294,895,0.30057,0.36229
2007,First Stage of Tertiary Education,male,Never,0.51964,458,895,0.48689,0.55239
2007,First Stage of Tertiary Education,female,At least once per week,0.11072,71,626,0.08612,0.13532
2007,First Stage of Tertiary Education,female,At least once per month,0.11796,74,626,0.09267,0.14325
2007,First Stage of Tertiary Education,female,Seldom,0.29177,190,626,0.25614,0.32741
2007,First Stage of Tertiary Education,female,Never,0.47955,291,626,0.44038,0.51871
2007,Second Stage of Tertiary Education,male,At least once per week,0.07772,219,2398,0.06700,0.08844
2007,Second Stage of Tertiary Education,male,At least once per month,0.09564,217,2398,0.08387,0.10742
2007,Second Stage of Tertiary Education,male,Seldom,0.27654,700,2398,0.25863,0.29445
2007,Second Stage of Tertiary Education,male,Never,0.55010,1262,2398,0.53018,0.57002
2007,Second Stage of Tertiary Education,female,At least once per week,0.08458,161,1973,0.07230,0.09686
2007,Second Stage of Tertiary Education,female,At least once per month,0.11099,213,1973,0.09713,0.12486
2007,Second Stage of Tertiary Education,female,Seldom,0.28703,592,1973,0.26706,0.30700
2007,Second Stage of Tertiary Education,female,Never,0.51739,1007,1973,0.49534,0.53945
2008,No answer / don't know,male,Seldom,0.27505,44,140,0.20081,0.34928
2008,No answer / don't know,male,Never,0.58092,96,140,0.49890,0.66295
2008,No answer / don't know,female,Seldom,0.23303,43,156,0.16648,0.29959
2008,No answer / don't know,female,Never,0.68723,113,156,0.61424,0.76022
2008,Pre-primary Level,male,Seldom,0.36914,64,145,0.29032,0.44796
2008,Pre-primary Level,male,Never,0.47587,81,145,0.39430,0.55744
2008,Pre-primary Level,female,Seldom,0.36165,73,155,0.28577,0.43754
2008,Pre-primary Level,female,Never,0.49062,82,155,0.41166,0.56957
2008,Primary Level,male,Never,0.60910,43,43,0.46153,0.75667
2008,Primary Level,female,Never,0.50116,59,59,0.37248,0.62984
2008,Lower Secondary Level,male,At least once per week,0.05684,42,628,0.03872,0.07497
2008,Lower Secondary Level,male,At least once per month,0.07090,42,628,0.05081,0.09100
2008,Lower Secondary Level,male,Seldom,0.23516,161,628,0.20197,0.26836
2008,Lower Secondary Level,male,Never,0.63709,383,628,0.59945,0.67473
2008,Lower Secondary Level,female,At least once per week,0.13635,187,1378,0.11822,0.15447
2008,Lower Secondary Level,female,At least once per month,0.11189,159,1378,0.09524,0.12854
2008,Lower Secondary Level,female,Seldom,0.28004,377,1378,0.25632,0.30376
2008,Lower Secondary Level,female,Never,0.47173,655,1378,0.44536,0.49810
2008,Upper Secondary Level,male,At least once per week,0.06876,322,4588,0.06143,0.07608
2008,Upper Secondary Level,male,At least once per month,0.05992,314,4588,0.05305,0.06679
2008,Upper Secondary Level,male,Seldom,0.27986,1319,4588,0.26687,0.29285
2008,Upper Secondary Level,male,Never,0.59147,2633,4588,0.57724,0.60569
2008,Upper Secondary Level,female,At least once per week,0.08293,418,5091,0.07535,0.09050
2008,Upper Secondary Level,female,At least once per month,0.10441,530,5091,0.09601,0.11281
2008,Upper Secondary Level,female,Seldom,0.30997,1594,5091,0.29727,0.32268
2008,Upper Secondary Level,female,Never,0.50269,2549,5091,0.48896,0.51643
2008,Post-secondary Non-tertiary Level,male,Seldom,0.36862,147,382,0.32018,0.41707
2008,Post-secondary Non-tertiary Level,male,Never,0.52518,235,382,0.47503,0.57532
2008,Post-secondary Non-tertiary Level,female,At least once per week,0.07203,47,651,0.05215,0.09191
2008,Post-secondary Non-tertiary Level,female,At least once per month,0.08592,63,651,0.06438,0.10746
2008,Post-secondary Non-tertiary Level,female,Seldom,0.35634,226,651,0.31952,0.39316
2008,Post-secondary Non-tertiary Level,female,Never,0.48571,315,651,0.44729,0.52413
2008,First Stage of Tertiary Education,male,At least once per week,0.07384,64,831,0.05605,0.09163
2008,First Stage of Tertiary Education,male,At least once per month,0.09075,67,831,0.07121,0.11030
2008,First Stage of Tertiary Education,male,Seldom,0.33058,278,831,0.29858,0.36259
2008,First Stage of Tertiary Education,male,Never,0.50483,422,831,0.47081,0.53884
2008,First Stage of Tertiary Education,female,At least once per week,0.09748,51,583,0.07338,0.12158
2008,First Stage of Tertiary Education,female,At least once per month,0.10515,77,583,0.08023,0.13007
2008,First Stage of Tertiary Education,female,Seldom,0.29686,183,583,0.25974,0.33398
2008,First Stage of Tertiary Education,female,Never,0.50051,272,583,0.45989,0.54114
2008,Second Stage of Tertiary Education,male,At least once per week,0.07496,195,2288,0.06417,0.08576
2008,Second Stage of Tertiary Education,male,At least once per month,0.08136,200,2288,0.07016,0.09257
2008,Second Stage of Tertiary Education,male,Seldom,0.31623,693,2288,0.29718,0.33529
2008,Second Stage of Tertiary Education,male,Never,0.52744,1200,2288,0.50698,0.54790
2008,Second Stage of Tertiary Education,female,At least once per week,0.08199,145,1893,0.06963,0.09436
2008,Second Stage of Tertiary Education,female,At least once per month,0.11592,211,1893,0.10149,0.13034
2008,Second Stage of Tertiary Education,female,Seldom,0.29177,566,1893,0.27128,0.31225
2008,Second Stage of Tertiary Education,female,Never,0.51032,971,1893,0.48779,0.53285
2009,No answer / don't know,male,Seldom,0.20010,43,156,0.13712,0.26308
2009,No answer / don't know,male,Never,0.68529,113,156,0.61218,0.75840
2009,No answer / don't know,female,Seldom,0.26847,36,135,0.19343,0.34350
2009,No answer / don't know,female,Never,0.58586,99,135,0.50246,0.66926
2009,Pre-primary Level,male,Seldom,0.32243,57,140,0.24473,0.40013
2009,Pre-primary Level,male,Never,0.54418,83,140,0.46138,0.62697
2009,Pre-primary Level,female,Seldom,0.35634,55,112,0.26725,0.44544
2009,Pre-primary Level,female,Never,0.41817,57,112,0.32641,0.50993
2009,Primary Level,male,Never,0.65643,42,42,0.51106,0.80179
2009,Primary Level,female,Never,0.60774,55,55,0.47751,0.73797
2009,Lower Secondary Level,male,At least once per week,0.07030,42,552,0.04896,0.09165
2009,Lower Secondary Level,male,At least once per month,0.07022,38,552,0.04889,0.09156
2009,Lower Secondary Level,male,Seldom,0.19746,117,552,0.16422,0.23070
2009,Lower Secondary Level,male,Never,0.66201,355,552,0.62251,0.70150
2009,Lower Secondary Level,female,At least once per week,0.11890,144,1225,0.10077,0.13704
2009,Lower Secondary Level,female,At least once per month,0.12063,150,1225,0.10238,0.13887
2009,Lower Secondary Level,female,Seldom,0.28941,360,1225,0.26401,0.31482
2009,Lower Secondary Level,female,Never,0.47106,571,1225,0.44309,0.49902
2009,Upper Secondary Level,male,At least once per week,0.06096,274,4255,0.05377,0.06815
2009,Upper Secondary Level,male,At least once per month,0.05529,289,4255,0.04842,0.06216
2009,Upper Secondary Level,male,Seldom,0.27776,1183,4255,0.26430,0.29122
2009,Upper Secondary Level,male,Never,0.60599,2509,4255,0.59131,0.62068
2009,Upper Secondary Level,female,At least once per week,0.08206,390,4756,0.07426,0.08986
2009,Upper Secondary Level,female,At least once per month,0.09345,445,4756,0.08518,0.10172
2009,Upper Secondary Level,female,Seldom,0.29997,1455,4756,0.28694,0.31299
2009,Upper Secondary Level,female,Never,0.52452,2466,4756,0.51033,0.53872
2009,Post-secondary Non-tertiary Level,male,Seldom,0.34389,131,346,0.29377,0.39402
2009,Post-secondary Non-tertiary Level,male,Never,0.54664,215,346,0.49410,0.59917
2009,Post-secondary Non-tertiary Level,female,At least once per week,0.06911,45,605,0.04888,0.08934
2009,Post-secondary Non-tertiary Level,female,At least once per month,0.07430,51,605,0.05339,0.09522
2009,Post-secondary Non-tertiary Level,female,Seldom,0.35375,205,605,0.31562,0.39188
2009,Post-secondary Non-tertiary Level,female,Never,0.50284,304,605,0.46297,0.54272
2009,First Stage of Tertiary Education,male,At least once per week,0.06347,49,779,0.04634,0.08061
2009,First Stage of Tertiary Education,male,At least once per month,0.08276,63,779,0.06340,0.10212
2009,First Stage of Tertiary Education,male,Seldom,0.36639,266,779,0.33254,0.40025
2009,First Stage of Tertiary Education,male,Never,0.48737,401,779,0.45225,0.52250
2009,First Stage of Tertiary Education,female,At least once per week,0.08913,47,544,0.06517,0.11310
2009,First Stage of Tertiary Education,female,At least once per month,0.11164,72,544,0.08515,0.13813
2009,First Stage of Tertiary Education,female,Seldom,0.32418,183,544,0.28481,0.36355
2009,First Stage of Tertiary Education,female,Never,0.47504,242,544,0.43304,0.51704
2009,Second Stage of Tertiary Education,male,At least once per week,0.07061,187,2178,0.05985,0.08137
2009,Second Stage of Tertiary Education,male,At least once per month,0.09256,200,2178,0.08039,0.10474
2009,Second Stage of Tertiary Education,male,Seldom,0.29379,624,2178,0.27466,0.31293
2009,Second Stage of Tertiary Education,male,Never,0.54304,1167,2178,0.52211,0.56397
2009,Second Stage of Tertiary Education,female,At least once per week,0.08256,141,1840,0.06999,0.09514
2009,Second Stage of Tertiary Education,female,At least once per month,0.10866,194,1840,0.09443,0.12288
2009,Second Stage of Tertiary Education,female,Seldom,0.27889,537,1840,0.25839,0.29939
2009,Second Stage of Tertiary Education,female,Never,0.52989,968,1840,0.50708,0.55270
2011,No answer / don't know,male,Seldom,0.25664,76,299,0.20705,0.30623
2011,No answer / don't know,male,Never,0.65408,223,299,0.60007,0.70808
2011,No answer / don't know,female,Seldom,0.18920,48,209,0.13598,0.24243
2011,No answer / don't know,female,Never,0.71174,161,209,0.65019,0.77330
2011,Pre-primary Level,male,Seldom,0.31810,72,198,0.25306,0.38314
2011,Pre-primary Level,male,Never,0.58372,126,198,0.51489,0.65256
2011,Pre-primary Level,female,Seldom,0.25159,68,184,0.18872,0.31446
2011,Pre-primary Level,female,Never,0.56604,116,184,0.49423,0.63784
