,Unnamed: 0,year,age_gr,regtyp,pli0098_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
310,310,2003,46-65 y.,Rural regions,Seldom,0.28735,665,22024,0.26868,0.30086
311,311,2003,46-65 y.,Rural regions,Never,0.53115,1402,22024,0.50974,0.55085
312,312,2003,66 and older,Urban regions,At least once per week,0.20297,450,22024,0.19357,0.21382
313,313,2003,66 and older,Urban regions,At least once per month,0.12737,313,22024,0.11948,0.13498
314,314,2003,66 and older,Urban regions,Seldom,0.27849,661,22024,0.26587,0.29025
315,315,2003,66 and older,Urban regions,Never,0.39118,953,22024,0.37783,0.40629
316,316,2003,66 and older,Rural regions,At least once per week,0.16756,190,22024,0.15597,0.17884
317,317,2003,66 and older,Rural regions,At least once per month,0.12497,147,22024,0.11093,0.13822
318,318,2003,66 and older,Rural regions,Seldom,0.28322,348,22024,0.2635,0.29983
319,319,2003,66 and older,Rural regions,Never,0.42425,558,22024,0.407,0.4422
320,320,2005,17-29 y.,Urban regions,At least once per week,0.05401,127,20584,0.04524,0.06394
321,321,2005,17-29 y.,Urban regions,At least once per month,0.05467,148,20584,0.0467,0.06396
322,322,2005,17-29 y.,Urban regions,Seldom,0.26676,695,20584,0.24882,0.28495
323,323,2005,17-29 y.,Urban regions,Never,0.62456,1533,20584,0.59387,0.65386
324,324,2005,17-29 y.,Rural regions,At least once per week,0.01886,41,20584,0.01413,0.02515
325,325,2005,17-29 y.,Rural regions,At least once per month,0.04757,71,20584,0.03836,0.05668
326,326,2005,17-29 y.,Rural regions,Seldom,0.33144,380,20584,0.29719,0.3622
327,327,2005,17-29 y.,Rural regions,Never,0.60212,811,20584,0.56105,0.63863
328,328,2005,30-45 y.,Urban regions,At least once per week,0.05854,259,20584,0.05289,0.06447
329,329,2005,30-45 y.,Urban regions,At least once per month,0.07566,372,20584,0.06752,0.0827
330,330,2005,30-45 y.,Urban regions,Seldom,0.32383,1362,20584,0.31064,0.33736
331,331,2005,30-45 y.,Urban regions,Never,0.54197,2126,20584,0.52675,0.56327
332,332,2005,30-45 y.,Rural regions,At least once per week,0.06187,121,20584,0.05305,0.07271
333,333,2005,30-45 y.,Rural regions,At least once per month,0.07017,151,20584,0.06058,0.08174
334,334,2005,30-45 y.,Rural regions,Seldom,0.31466,592,20584,0.29292,0.33407
335,335,2005,30-45 y.,Rural regions,Never,0.5533,1082,20584,0.52125,0.58102
336,336,2005,46-65 y.,Urban regions,At least once per week,0.08866,409,20584,0.08138,0.09635
337,337,2005,46-65 y.,Urban regions,At least once per month,0.09073,448,20584,0.08195,0.09692
338,338,2005,46-65 y.,Urban regions,Seldom,0.33277,1580,20584,0.31404,0.3469
339,339,2005,46-65 y.,Urban regions,Never,0.48785,2149,20584,0.46817,0.50401
340,340,2005,46-65 y.,Rural regions,At least once per week,0.08789,201,20584,0.0771,0.09971
341,341,2005,46-65 y.,Rural regions,At least once per month,0.0928,222,20584,0.08196,0.10231
342,342,2005,46-65 y.,Rural regions,Seldom,0.29003,650,20584,0.27014,0.30937
343,343,2005,46-65 y.,Rural regions,Never,0.52929,1319,20584,0.50555,0.55817
344,344,2005,66 and older,Urban regions,At least once per week,0.1807,431,20584,0.16918,0.19132
345,345,2005,66 and older,Urban regions,At least once per month,0.12491,318,20584,0.11668,0.13448
346,346,2005,66 and older,Urban regions,Seldom,0.28989,715,20584,0.27513,0.30346
347,347,2005,66 and older,Urban regions,Never,0.4045,1001,20584,0.39034,0.41861
348,348,2005,66 and older,Rural regions,At least once per week,0.16013,172,20584,0.14615,0.17326
349,349,2005,66 and older,Rural regions,At least once per month,0.13602,168,20584,0.12191,0.14933
350,350,2005,66 and older,Rural regions,Seldom,0.26029,325,20584,0.24387,0.27459
351,351,2005,66 and older,Rural regions,Never,0.44356,605,20584,0.42094,0.46628
352,352,2007,17-29 y.,Urban regions,At least once per week,0.04617,111,20404,0.03829,0.05583
353,353,2007,17-29 y.,Urban regions,At least once per month,0.05654,145,20404,0.04601,0.06531
354,354,2007,17-29 y.,Urban regions,Seldom,0.24709,595,20404,0.22629,0.26672
355,355,2007,17-29 y.,Urban regions,Never,0.6502,1358,20404,0.62289,0.68777
356,356,2007,17-29 y.,Rural regions,At least once per week,0.02754,45,20404,0.02024,0.03463
357,357,2007,17-29 y.,Rural regions,At least once per month,0.063,75,20404,0.04914,0.07675
358,358,2007,17-29 y.,Rural regions,Seldom,0.27139,305,20404,0.24899,0.30135
359,359,2007,17-29 y.,Rural regions,Never,0.63808,746,20404,0.59568,0.6917
360,360,2007,30-45 y.,Urban regions,At least once per week,0.05631,247,20404,0.04973,0.06419
361,361,2007,30-45 y.,Urban regions,At least once per month,0.079,330,20404,0.07188,0.08587
362,362,2007,30-45 y.,Urban regions,Seldom,0.30089,1199,20404,0.28824,0.31581
363,363,2007,30-45 y.,Urban regions,Never,0.5638,2037,20404,0.54511,0.58288
364,364,2007,30-45 y.,Rural regions,At least once per week,0.05686,109,20404,0.04897,0.06601
365,365,2007,30-45 y.,Rural regions,At least once per month,0.09005,179,20404,0.07813,0.10231
366,366,2007,30-45 y.,Rural regions,Seldom,0.26502,516,20404,0.24598,0.28815
367,367,2007,30-45 y.,Rural regions,Never,0.58807,1077,20404,0.56023,0.61512
368,368,2007,46-65 y.,Urban regions,At least once per week,0.08166,384,20404,0.07441,0.08972
369,369,2007,46-65 y.,Urban regions,At least once per month,0.07511,382,20404,0.06916,0.0821
370,370,2007,46-65 y.,Urban regions,Seldom,0.31847,1503,20404,0.30368,0.33283
371,371,2007,46-65 y.,Urban regions,Never,0.52476,2279,20404,0.50475,0.54679
372,372,2007,46-65 y.,Rural regions,At least once per week,0.09103,208,20404,0.08048,0.10161
373,373,2007,46-65 y.,Rural regions,At least once per month,0.08303,215,20404,0.073,0.09344
374,374,2007,46-65 y.,Rural regions,Seldom,0.27127,656,20404,0.25365,0.28896
375,375,2007,46-65 y.,Rural regions,Never,0.55468,1399,20404,0.53015,0.57765
376,376,2007,66 and older,Urban regions,At least once per week,0.16804,466,20404,0.15689,0.17884
377,377,2007,66 and older,Urban regions,At least once per month,0.12043,327,20404,0.11099,0.12895
378,378,2007,66 and older,Urban regions,Seldom,0.29305,843,20404,0.2813,0.30731
379,379,2007,66 and older,Urban regions,Never,0.41848,1174,20404,0.4039,0.4352
380,380,2007,66 and older,Rural regions,At least once per week,0.1359,194,20404,0.12506,0.14573
381,381,2007,66 and older,Rural regions,At least once per month,0.12407,178,20404,0.11194,0.136
382,382,2007,66 and older,Rural regions,Seldom,0.2618,383,20404,0.24501,0.27736
383,383,2007,66 and older,Rural regions,Never,0.47823,739,20404,0.45292,0.50318
384,384,2008,17-29 y.,Urban regions,At least once per week,0.04326,113,19234,0.0342,0.05243
385,385,2008,17-29 y.,Urban regions,At least once per month,0.04847,115,19234,0.04072,0.05858
386,386,2008,17-29 y.,Urban regions,Seldom,0.27316,590,19234,0.24663,0.29407
387,387,2008,17-29 y.,Urban regions,Never,0.63511,1262,19234,0.60299,0.66705
388,388,2008,17-29 y.,Rural regions,At least once per week,0.03625,43,19234,0.02504,0.04998
389,389,2008,17-29 y.,Rural regions,At least once per month,0.04091,57,19234,0.03066,0.0511
390,390,2008,17-29 y.,Rural regions,Seldom,0.29683,307,19234,0.26578,0.32728
391,391,2008,17-29 y.,Rural regions,Never,0.62602,657,19234,0.58457,0.67182
392,392,2008,30-45 y.,Urban regions,At least once per week,0.05358,207,19234,0.0472,0.06183
393,393,2008,30-45 y.,Urban regions,At least once per month,0.08263,299,19234,0.07385,0.0906
394,394,2008,30-45 y.,Urban regions,Seldom,0.29956,1063,19234,0.28377,0.31253
395,395,2008,30-45 y.,Urban regions,Never,0.56424,1870,19234,0.54268,0.58367
396,396,2008,30-45 y.,Rural regions,At least once per week,0.04882,80,19234,0.04021,0.05832
397,397,2008,30-45 y.,Rural regions,At least once per month,0.08772,170,19234,0.0754,0.10155
398,398,2008,30-45 y.,Rural regions,Seldom,0.28958,501,19234,0.26913,0.31577
399,399,2008,30-45 y.,Rural regions,Never,0.57387,965,19234,0.53857,0.6049
400,400,2008,46-65 y.,Urban regions,At least once per week,0.06793,329,19234,0.06188,0.07407
401,401,2008,46-65 y.,Urban regions,At least once per month,0.07773,371,19234,0.07093,0.0846
402,402,2008,46-65 y.,Urban regions,Seldom,0.32437,1458,19234,0.30859,0.33954
403,403,2008,46-65 y.,Urban regions,Never,0.52997,2155,19234,0.50535,0.55209
404,404,2008,46-65 y.,Rural regions,At least once per week,0.07949,185,19234,0.06764,0.08811
405,405,2008,46-65 y.,Rural regions,At least once per month,0.0968,224,19234,0.08501,0.1085
406,406,2008,46-65 y.,Rural regions,Seldom,0.27878,642,19234,0.26043,0.29947
407,407,2008,46-65 y.,Rural regions,Never,0.54493,1309,19234,0.51472,0.5734
408,408,2008,66 and older,Urban regions,At least once per week,0.16948,433,19234,0.15837,0.17961
409,409,2008,66 and older,Urban regions,At least once per month,0.11792,320,19234,0.1099,0.12845
410,410,2008,66 and older,Urban regions,Seldom,0.31073,875,19234,0.29486,0.32455
411,411,2008,66 and older,Urban regions,Never,0.40186,1153,19234,0.38642,0.41852
412,412,2008,66 and older,Rural regions,At least once per week,0.14651,184,19234,0.13333,0.15857
413,413,2008,66 and older,Rural regions,At least once per month,0.12278,189,19234,0.10958,0.13684
414,414,2008,66 and older,Rural regions,Seldom,0.26648,370,19234,0.24798,0.28784
415,415,2008,66 and older,Rural regions,Never,0.46424,738,19234,0.43586,0.48971
416,416,2009,17-29 y.,Urban regions,At least once per week,0.03949,90,17925,0.03183,0.0499
417,417,2009,17-29 y.,Urban regions,At least once per month,0.0525,124,17925,0.04275,0.06296
418,418,2009,17-29 y.,Urban regions,Seldom,0.25598,506,17925,0.23159,0.28044
419,419,2009,17-29 y.,Urban regions,Never,0.65203,1149,17925,0.61832,0.69
420,420,2009,17-29 y.,Rural regions,At least once per week,0.02866,41,17925,0.02033,0.03932
421,421,2009,17-29 y.,Rural regions,At least once per month,0.04954,53,17925,0.03733,0.06347
422,422,2009,17-29 y.,Rural regions,Seldom,0.28835,265,17925,0.25719,0.32819
423,423,2009,17-29 y.,Rural regions,Never,0.63345,619,17925,0.58314,0.68504
424,424,2009,30-45 y.,Urban regions,At least once per week,0.05678,203,17925,0.04833,0.0689
425,425,2009,30-45 y.,Urban regions,At least once per month,0.0744,251,17925,0.06436,0.08385
426,426,2009,30-45 y.,Urban regions,Seldom,0.29836,954,17925,0.28046,0.31767
427,427,2009,30-45 y.,Urban regions,Never,0.57047,1651,17925,0.5443,0.5979
428,428,2009,30-45 y.,Rural regions,At least once per week,0.04656,82,17925,0.03738,0.05722
429,429,2009,30-45 y.,Rural regions,At least once per month,0.09559,144,17925,0.07721,0.11516
430,430,2009,30-45 y.,Rural regions,Seldom,0.29644,465,17925,0.27445,0.32489
431,431,2009,30-45 y.,Rural regions,Never,0.56141,904,17925,0.52786,0.59729
432,432,2009,46-65 y.,Urban regions,At least once per week,0.0663,296,17925,0.05836,0.07218
433,433,2009,46-65 y.,Urban regions,At least once per month,0.07964,358,17925,0.07148,0.08954
434,434,2009,46-65 y.,Urban regions,Seldom,0.30948,1285,17925,0.29437,0.32516
435,435,2009,46-65 y.,Urban regions,Never,0.54458,2076,17925,0.51965,0.56601
436,436,2009,46-65 y.,Rural regions,At least once per week,0.07573,166,17925,0.06275,0.08803
437,437,2009,46-65 y.,Rural regions,At least once per month,0.09568,210,17925,0.08244,0.11006
438,438,2009,46-65 y.,Rural regions,Seldom,0.28568,624,17925,0.26716,0.30958
439,439,2009,46-65 y.,Rural regions,Never,0.54291,1276,17925,0.51416,0.57029
440,440,2009,66 and older,Urban regions,At least once per week,0.15036,372,17925,0.13992,0.16014
441,441,2009,66 and older,Urban regions,At least once per month,0.10766,283,17925,0.09743,0.11729
442,442,2009,66 and older,Urban regions,Seldom,0.2957,823,17925,0.27909,0.31194
443,443,2009,66 and older,Urban regions,Never,0.44628,1204,17925,0.42874,0.46428
444,444,2009,66 and older,Rural regions,At least once per week,0.12304,153,17925,0.11096,0.13592
445,445,2009,66 and older,Rural regions,At least once per month,0.11784,166,17925,0.10302,0.13079
446,446,2009,66 and older,Rural regions,Seldom,0.27043,364,17925,0.24647,0.28817
447,447,2009,66 and older,Rural regions,Never,0.48869,768,17925,0.46033,0.51606
448,448,2011,17-29 y.,Urban regions,At least once per week,0.04495,156,28293,0.03764,0.052
449,449,2011,17-29 y.,Urban regions,At least once per month,0.05142,167,28293,0.0435,0.06222
450,450,2011,17-29 y.,Urban regions,Seldom,0.2354,642,28293,0.21723,0.25704
451,451,2011,17-29 y.,Urban regions,Never,0.66823,1719,28293,0.63186,0.70898
452,452,2011,17-29 y.,Rural regions,At least once per week,0.03323,65,28293,0.02409,0.04515
453,453,2011,17-29 y.,Rural regions,At least once per month,0.05113,91,28293,0.03886,0.06504
454,454,2011,17-29 y.,Rural regions,Seldom,0.23866,338,28293,0.21277,0.27103
455,455,2011,17-29 y.,Rural regions,Never,0.67698,989,28293,0.63221,0.73155
456,456,2011,30-45 y.,Urban regions,At least once per week,0.05328,505,28293,0.04697,0.06107
457,457,2011,30-45 y.,Urban regions,At least once per month,0.07739,608,28293,0.07034,0.0876
458,458,2011,30-45 y.,Urban regions,Seldom,0.27777,1778,28293,0.26021,0.29694
459,459,2011,30-45 y.,Urban regions,Never,0.59156,3551,28293,0.56546,0.62391
460,460,2011,30-45 y.,Rural regions,At least once per week,0.04632,242,28293,0.038,0.05546
461,461,2011,30-45 y.,Rural regions,At least once per month,0.08943,374,28293,0.07696,0.10258
462,462,2011,30-45 y.,Rural regions,Seldom,0.25493,894,28293,0.23288,0.28576
463,463,2011,30-45 y.,Rural regions,Never,0.60932,1967,28293,0.57092,0.65036
464,464,2011,46-65 y.,Urban regions,At least once per week,0.07501,487,28293,0.06879,0.08514
465,465,2011,46-65 y.,Urban regions,At least once per month,0.0764,539,28293,0.06987,0.08278
466,466,2011,46-65 y.,Urban regions,Seldom,0.28609,1674,28293,0.27384,0.29965
467,467,2011,46-65 y.,Urban regions,Never,0.56249,2994,28293,0.54285,0.57871
468,468,2011,46-65 y.,Rural regions,At least once per week,0.06871,265,28293,0.05982,0.07831
469,469,2011,46-65 y.,Rural regions,At least once per month,0.10173,366,28293,0.08894,0.11472
470,470,2011,46-65 y.,Rural regions,Seldom,0.26678,882,28293,0.24862,0.28223
471,471,2011,46-65 y.,Rural regions,Never,0.56279,1895,28293,0.53675,0.58722
472,472,2011,66 and older,Urban regions,At least once per week,0.15867,498,28293,0.15044,0.16929
473,473,2011,66 and older,Urban regions,At least once per month,0.11381,376,28293,0.10494,0.12332
474,474,2011,66 and older,Urban regions,Seldom,0.28131,938,28293,0.26837,0.29717
475,475,2011,66 and older,Urban regions,Never,0.44622,1485,28293,0.42781,0.46302
476,476,2011,66 and older,Rural regions,At least once per week,0.13017,203,28293,0.11721,0.14493
477,477,2011,66 and older,Rural regions,At least once per month,0.12009,214,28293,0.10736,0.13573
478,478,2011,66 and older,Rural regions,Seldom,0.28301,470,28293,0.26213,0.30119
479,479,2011,66 and older,Rural regions,Never,0.46673,921,28293,0.44505,0.4889
480,480,2013,17-29 y.,Urban regions,At least once per week,0.03706,118,25381,0.0274,0.04779
481,481,2013,17-29 y.,Urban regions,At least once per month,0.04785,131,25381,0.03728,0.05835
482,482,2013,17-29 y.,Urban regions,Seldom,0.25432,591,25381,0.23059,0.27329
483,483,2013,17-29 y.,Urban regions,Never,0.66077,1477,25381,0.62092,0.70516
484,484,2013,17-29 y.,Rural regions,At least once per week,0.031,58,25381,0.02259,0.04305
485,485,2013,17-29 y.,Rural regions,At least once per month,0.06604,84,25381,0.04797,0.08505
486,486,2013,17-29 y.,Rural regions,Seldom,0.2487,289,25381,0.2204,0.27903
487,487,2013,17-29 y.,Rural regions,Never,0.65427,807,25381,0.60127,0.70924
488,488,2013,30-45 y.,Urban regions,At least once per week,0.0578,381,25381,0.04748,0.06907
489,489,2013,30-45 y.,Urban regions,At least once per month,0.06484,460,25381,0.05523,0.07352
490,490,2013,30-45 y.,Urban regions,Seldom,0.26204,1371,25381,0.24319,0.28527
491,491,2013,30-45 y.,Urban regions,Never,0.61532,2907,25381,0.5823,0.64629
492,492,2013,30-45 y.,Rural regions,At least once per week,0.04682,180,25381,0.03723,0.05785
493,493,2013,30-45 y.,Rural regions,At least once per month,0.08491,298,25381,0.07204,0.10075
494,494,2013,30-45 y.,Rural regions,Seldom,0.2483,794,25381,0.22213,0.27586
495,495,2013,30-45 y.,Rural regions,Never,0.61997,1583,25381,0.57578,0.6543
496,496,2013,46-65 y.,Urban regions,At least once per week,0.0674,438,25381,0.06032,0.07473
497,497,2013,46-65 y.,Urban regions,At least once per month,0.07312,522,25381,0.06556,0.07942
498,498,2013,46-65 y.,Urban regions,Seldom,0.28059,1608,25381,0.2665,0.29227
499,499,2013,46-65 y.,Urban regions,Never,0.57889,2966,25381,0.5543,0.60139
500,500,2013,46-65 y.,Rural regions,At least once per week,0.07829,305,25381,0.0674,0.0905
501,501,2013,46-65 y.,Rural regions,At least once per month,0.08962,328,25381,0.07985,0.09891
502,502,2013,46-65 y.,Rural regions,Seldom,0.26901,906,25381,0.24803,0.28893
503,503,2013,46-65 y.,Rural regions,Never,0.56309,1885,25381,0.53879,0.59228
504,504,2013,66 and older,Urban regions,At least once per week,0.15602,448,25381,0.14525,0.16819
505,505,2013,66 and older,Urban regions,At least once per month,0.10856,328,25381,0.09894,0.11742
506,506,2013,66 and older,Urban regions,Seldom,0.28582,901,25381,0.2719,0.29944
507,507,2013,66 and older,Urban regions,Never,0.44959,1463,25381,0.43292,0.47034
508,508,2013,66 and older,Rural regions,At least once per week,0.12615,208,25381,0.11592,0.13867
509,509,2013,66 and older,Rural regions,At least once per month,0.13161,212,25381,0.12,0.14643
510,510,2013,66 and older,Rural regions,Seldom,0.24644,427,25381,0.22858,0.26366
511,511,2013,66 and older,Rural regions,Never,0.49581,907,25381,0.4699,0.52037
512,512,2015,17-29 y.,Urban regions,At least once per week,0.0476,167,26697,0.03926,0.05729
513,513,2015,17-29 y.,Urban regions,At least once per month,0.04736,203,26697,0.04083,0.05642
514,514,2015,17-29 y.,Urban regions,Seldom,0.24468,721,26697,0.22404,0.26686
515,515,2015,17-29 y.,Urban regions,Never,0.66036,1945,26697,0.61939,0.70207
516,516,2015,17-29 y.,Rural regions,At least once per week,0.02671,59,26697,0.01957,0.03493
517,517,2015,17-29 y.,Rural regions,At least once per month,0.05544,100,26697,0.04416,0.07003
518,518,2015,17-29 y.,Rural regions,Seldom,0.23934,335,26697,0.20979,0.27781
519,519,2015,17-29 y.,Rural regions,Never,0.6785,922,26697,0.62207,0.73596
520,520,2015,30-45 y.,Urban regions,At least once per week,0.05628,415,26697,0.04976,0.06294
521,521,2015,30-45 y.,Urban regions,At least once per month,0.06026,482,26697,0.05269,0.06865
522,522,2015,30-45 y.,Urban regions,Seldom,0.24684,1399,26697,0.22918,0.26896
523,523,2015,30-45 y.,Urban regions,Never,0.63662,3214,26697,0.61041,0.6655
524,524,2015,30-45 y.,Rural regions,At least once per week,0.05123,178,26697,0.04241,0.06483
525,525,2015,30-45 y.,Rural regions,At least once per month,0.07666,275,26697,0.06321,0.09139
526,526,2015,30-45 y.,Rural regions,Seldom,0.23931,691,26697,0.21494,0.26793
527,527,2015,30-45 y.,Rural regions,Never,0.6328,1605,26697,0.59018,0.68012
528,528,2015,46-65 y.,Urban regions,At least once per week,0.07182,473,26697,0.06481,0.07995
529,529,2015,46-65 y.,Urban regions,At least once per month,0.07299,543,26697,0.06593,0.08031
530,530,2015,46-65 y.,Urban regions,Seldom,0.26467,1606,26697,0.2527,0.27858
531,531,2015,46-65 y.,Urban regions,Never,0.59052,3174,26697,0.56963,0.6098
532,532,2015,46-65 y.,Rural regions,At least once per week,0.05713,227,26697,0.04603,0.06829
533,533,2015,46-65 y.,Rural regions,At least once per month,0.07145,321,26697,0.06268,0.08147
534,534,2015,46-65 y.,Rural regions,Seldom,0.26798,877,26697,0.25058,0.28652
535,535,2015,46-65 y.,Rural regions,Never,0.60344,1894,26697,0.57797,0.63007
536,536,2015,66 and older,Urban regions,At least once per week,0.14645,399,26697,0.13495,0.1596
537,537,2015,66 and older,Urban regions,At least once per month,0.11518,344,26697,0.10588,0.12452
538,538,2015,66 and older,Urban regions,Seldom,0.26419,812,26697,0.25061,0.27819
539,539,2015,66 and older,Urban regions,Never,0.47419,1527,26697,0.45224,0.49067
540,540,2015,66 and older,Rural regions,At least once per week,0.12078,196,26697,0.10883,0.13387
541,541,2015,66 and older,Rural regions,At least once per month,0.11234,188,26697,0.09876,0.12839
542,542,2015,66 and older,Rural regions,Seldom,0.25798,429,26697,0.23726,0.28051
543,543,2015,66 and older,Rural regions,Never,0.5089,976,26697,0.48268,0.53467
544,544,2017,17-29 y.,Urban regions,At least once per week,0.04694,337,30405,0.0385,0.05639
545,545,2017,17-29 y.,Urban regions,At least once per month,0.05881,266,30405,0.04731,0.07003
546,546,2017,17-29 y.,Urban regions,Seldom,0.22079,828,30405,0.20213,0.24174
547,547,2017,17-29 y.,Urban regions,Never,0.67347,2493,30405,0.63528,0.70859
548,548,2017,17-29 y.,Rural regions,At least once per week,0.03591,128,30405,0.02599,0.04623
549,549,2017,17-29 y.,Rural regions,At least once per month,0.05516,112,30405,0.04294,0.07045
550,550,2017,17-29 y.,Rural regions,Seldom,0.23185,418,30405,0.20904,0.2642
551,551,2017,17-29 y.,Rural regions,Never,0.67708,1208,30405,0.62857,0.72959
552,552,2017,30-45 y.,Urban regions,At least once per week,0.06474,596,30405,0.05545,0.0758
553,553,2017,30-45 y.,Urban regions,At least once per month,0.06179,513,30405,0.05334,0.07035
554,554,2017,30-45 y.,Urban regions,Seldom,0.23019,1351,30405,0.21225,0.25006
555,555,2017,30-45 y.,Urban regions,Never,0.64328,3650,30405,0.61369,0.67516
556,556,2017,30-45 y.,Rural regions,At least once per week,0.04321,198,30405,0.03361,0.05479
557,557,2017,30-45 y.,Rural regions,At least once per month,0.0847,262,30405,0.07242,0.09873
558,558,2017,30-45 y.,Rural regions,Seldom,0.22919,670,30405,0.20371,0.25601
559,559,2017,30-45 y.,Rural regions,Never,0.64291,1864,30405,0.59558,0.68426
560,560,2017,46-65 y.,Urban regions,At least once per week,0.06879,583,30405,0.06229,0.07512
561,561,2017,46-65 y.,Urban regions,At least once per month,0.07128,585,30405,0.0649,0.07768
562,562,2017,46-65 y.,Urban regions,Seldom,0.25155,1699,30405,0.23585,0.26624
563,563,2017,46-65 y.,Urban regions,Never,0.60838,3818,30405,0.58818,0.62976
564,564,2017,46-65 y.,Rural regions,At least once per week,0.06354,282,30405,0.05464,0.07368
565,565,2017,46-65 y.,Rural regions,At least once per month,0.0804,346,30405,0.06891,0.09421
566,566,2017,46-65 y.,Rural regions,Seldom,0.25,958,30405,0.23402,0.26636
567,567,2017,46-65 y.,Rural regions,Never,0.60607,2278,30405,0.57663,0.63674
568,568,2017,66 and older,Urban regions,At least once per week,0.14012,406,30405,0.12862,0.15238
569,569,2017,66 and older,Urban regions,At least once per month,0.12374,340,30405,0.11254,0.13501
570,570,2017,66 and older,Urban regions,Seldom,0.2577,804,30405,0.24314,0.27057
571,571,2017,66 and older,Urban regions,Never,0.47845,1566,30405,0.45773,0.4995
572,572,2017,66 and older,Rural regions,At least once per week,0.12226,189,30405,0.10724,0.13906
573,573,2017,66 and older,Rural regions,At least once per month,0.12731,211,30405,0.11143,0.14273
574,574,2017,66 and older,Rural regions,Seldom,0.25581,448,30405,0.23279,0.27846
575,575,2017,66 and older,Rural regions,Never,0.49462,998,30405,0.4683,0.52473
576,576,2018,17-29 y.,Urban regions,At least once per week,0.17616,115,3061,0.1469,0.20662
577,577,2018,17-29 y.,Urban regions,At least once per month,0.13753,88,3061,0.11119,0.16536
578,578,2018,17-29 y.,Urban regions,Seldom,0.18303,154,3061,0.15684,0.21631
579,579,2018,17-29 y.,Urban regions,Never,0.50328,391,3061,0.45254,0.55807
580,580,2018,17-29 y.,Rural regions,At least once per week,0.1648,32,3061,0.11825,0.22177
581,581,2018,17-29 y.,Rural regions,Seldom,0.19855,55,3061,0.14087,0.2545
582,582,2018,17-29 y.,Rural regions,Never,0.63666,171,3061,0.51121,0.73823
583,583,2018,30-45 y.,Urban regions,At least once per week,0.19336,215,3061,0.16422,0.22702
584,584,2018,30-45 y.,Urban regions,At least once per month,0.07821,84,3061,0.06094,0.09533
585,585,2018,30-45 y.,Urban regions,Seldom,0.17928,207,3061,0.14904,0.20725
586,586,2018,30-45 y.,Urban regions,Never,0.54915,628,3061,0.4957,0.60987
587,587,2018,30-45 y.,Rural regions,At least once per week,0.13927,64,3061,0.10167,0.17966
588,588,2018,30-45 y.,Rural regions,At least once per month,0.09099,43,3061,0.06355,0.12193
589,589,2018,30-45 y.,Rural regions,Seldom,0.13397,59,3061,0.09573,0.1746
590,590,2018,30-45 y.,Rural regions,Never,0.63577,269,3061,0.54123,0.72657
591,591,2018,46-65 y.,Urban regions,At least once per week,0.23432,80,3061,0.1842,0.29214
592,592,2018,46-65 y.,Urban regions,At least once per month,0.06684,33,3061,0.04634,0.0893
593,593,2018,46-65 y.,Urban regions,Seldom,0.14469,66,3061,0.10659,0.18975
594,594,2018,46-65 y.,Urban regions,Never,0.55415,232,3061,0.44269,0.65064
595,595,2018,46-65 y.,Rural regions,Never,1.0,75,3061,0.76054,1.30155
596,596,2019,17-29 y.,Urban regions,At least once per week,0.04011,239,28144,0.03202,0.04923
597,597,2019,17-29 y.,Urban regions,At least once per month,0.04051,157,28144,0.03206,0.05299
598,598,2019,17-29 y.,Urban regions,Seldom,0.23881,734,28144,0.21292,0.26201
599,599,2019,17-29 y.,Urban regions,Never,0.68056,2088,28144,0.63823,0.71951
600,600,2019,17-29 y.,Rural regions,At least once per week,0.03347,76,28144,0.02375,0.04655
601,601,2019,17-29 y.,Rural regions,At least once per month,0.06881,94,28144,0.0509,0.08749
602,602,2019,17-29 y.,Rural regions,Seldom,0.25349,344,28144,0.22272,0.29869
603,603,2019,17-29 y.,Rural regions,Never,0.64422,879,28144,0.58915,0.70672
604,604,2019,30-45 y.,Urban regions,At least once per week,0.0552,410,28144,0.04491,0.06663
605,605,2019,30-45 y.,Urban regions,At least once per month,0.05906,407,28144,0.05023,0.07072
606,606,2019,30-45 y.,Urban regions,Seldom,0.24766,1277,28144,0.22867,0.26924
607,607,2019,30-45 y.,Urban regions,Never,0.63808,3079,28144,0.60485,0.67611
608,608,2019,30-45 y.,Rural regions,At least once per week,0.03892,164,28144,0.02869,0.04894
609,609,2019,30-45 y.,Rural regions,At least once per month,0.08597,221,28144,0.06735,0.11011
610,610,2019,30-45 y.,Rural regions,Seldom,0.2387,625,28144,0.20472,0.26472
611,611,2019,30-45 y.,Rural regions,Never,0.63641,1487,28144,0.58953,0.69379
612,612,2019,46-65 y.,Urban regions,At least once per week,0.07093,541,28144,0.06361,0.08124
613,613,2019,46-65 y.,Urban regions,At least once per month,0.07177,572,28144,0.06298,0.08014
614,614,2019,46-65 y.,Urban regions,Seldom,0.27138,1927,28144,0.25287,0.28877
615,615,2019,46-65 y.,Urban regions,Never,0.58592,3895,28144,0.56338,0.60972
616,616,2019,46-65 y.,Rural regions,At least once per week,0.05575,271,28144,0.04796,0.06465
617,617,2019,46-65 y.,Rural regions,At least once per month,0.08429,363,28144,0.07197,0.09752
618,618,2019,46-65 y.,Rural regions,Seldom,0.24865,984,28144,0.22817,0.26943
619,619,2019,46-65 y.,Rural regions,Never,0.6113,2216,28144,0.58215,0.64538
620,620,2019,66 and older,Urban regions,At least once per week,0.13682,376,28144,0.12526,0.14888
