year,quintil_oecd,regtyp,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,3rd Quintile,Urban regions,At least once per month,0.10231,307,2826,0.09113,0.11348
2001,3rd Quintile,Urban regions,Seldom,0.32587,922,2826,0.30858,0.34315
2001,3rd Quintile,Urban regions,Never,0.47613,1332,2826,0.45772,0.49455
2001,3rd Quintile,Rural regions,At least once per week,0.09510,142,1692,0.08112,0.10908
2001,3rd Quintile,Rural regions,At least once per month,0.10191,165,1692,0.08749,0.11633
2001,3rd Quintile,Rural regions,Seldom,0.27338,484,1692,0.25214,0.29463
2001,3rd Quintile,Rural regions,Never,0.52960,901,1692,0.50581,0.55339
2001,4th Quintile,Urban regions,At least once per week,0.09175,270,2977,0.08138,0.10213
2001,4th Quintile,Urban regions,At least once per month,0.09486,295,2977,0.08433,0.10539
2001,4th Quintile,Urban regions,Seldom,0.31090,957,2977,0.29427,0.32753
2001,4th Quintile,Urban regions,Never,0.50248,1455,2977,0.48452,0.52045
2001,4th Quintile,Rural regions,At least once per week,0.09984,153,1610,0.08519,0.11448
2001,4th Quintile,Rural regions,At least once per month,0.10143,166,1610,0.08668,0.11619
2001,4th Quintile,Rural regions,Seldom,0.29930,458,1610,0.27693,0.32168
2001,4th Quintile,Rural regions,Never,0.49942,833,1610,0.47499,0.52386
2001,5th Quintile,Urban regions,At least once per week,0.08685,266,3381,0.07735,0.09634
2001,5th Quintile,Urban regions,At least once per month,0.08990,318,3381,0.08026,0.09954
2001,5th Quintile,Urban regions,Seldom,0.35374,1182,3381,0.33762,0.36986
2001,5th Quintile,Urban regions,Never,0.46952,1615,3381,0.45269,0.48634
2001,5th Quintile,Rural regions,At least once per week,0.11559,103,1107,0.09675,0.13444
2001,5th Quintile,Rural regions,At least once per month,0.09818,110,1107,0.08064,0.11571
2001,5th Quintile,Rural regions,Seldom,0.38492,387,1107,0.35624,0.41359
2001,5th Quintile,Rural regions,Never,0.40131,507,1107,0.37242,0.43020
2003,1st Quintile,Urban regions,At least once per week,0.13559,269,2165,0.12117,0.15002
2003,1st Quintile,Urban regions,At least once per month,0.08010,192,2165,0.06866,0.09153
2003,1st Quintile,Urban regions,Seldom,0.25044,555,2165,0.23219,0.26870
2003,1st Quintile,Urban regions,Never,0.53387,1149,2165,0.51285,0.55489
2003,1st Quintile,Rural regions,At least once per week,0.08442,94,1211,0.06875,0.10008
2003,1st Quintile,Rural regions,At least once per month,0.07089,68,1211,0.05643,0.08535
2003,1st Quintile,Rural regions,Seldom,0.20016,227,1211,0.17761,0.22270
2003,1st Quintile,Rural regions,Never,0.64454,822,1211,0.61757,0.67151
2003,2nd Quintile,Urban regions,At least once per week,0.11410,265,2289,0.10107,0.12713
2003,2nd Quintile,Urban regions,At least once per month,0.09249,212,2289,0.08062,0.10437
2003,2nd Quintile,Urban regions,Seldom,0.30138,683,2289,0.28257,0.32018
2003,2nd Quintile,Urban regions,Never,0.49203,1129,2289,0.47154,0.51252
2003,2nd Quintile,Rural regions,At least once per week,0.08407,121,1551,0.07025,0.09788
2003,2nd Quintile,Rural regions,At least once per month,0.09308,144,1551,0.07861,0.10754
2003,2nd Quintile,Rural regions,Seldom,0.29441,408,1551,0.27172,0.31710
2003,2nd Quintile,Rural regions,Never,0.52845,878,1551,0.50359,0.55330
2003,3rd Quintile,Urban regions,At least once per week,0.08870,214,2557,0.07768,0.09972
2003,3rd Quintile,Urban regions,At least once per month,0.08802,253,2557,0.07704,0.09901
2003,3rd Quintile,Urban regions,Seldom,0.33223,832,2557,0.31397,0.35049
2003,3rd Quintile,Urban regions,Never,0.49105,1258,2557,0.47167,0.51043
2003,3rd Quintile,Rural regions,At least once per week,0.10196,131,1490,0.08659,0.11733
2003,3rd Quintile,Rural regions,At least once per month,0.08814,127,1490,0.07374,0.10254
2003,3rd Quintile,Rural regions,Seldom,0.30279,440,1490,0.27945,0.32612
2003,3rd Quintile,Rural regions,Never,0.50711,792,1490,0.48172,0.53251
2003,4th Quintile,Urban regions,At least once per week,0.09458,285,2891,0.08391,0.10525
2003,4th Quintile,Urban regions,At least once per month,0.10164,305,2891,0.09062,0.11266
2003,4th Quintile,Urban regions,Seldom,0.32443,945,2891,0.30736,0.34150
2003,4th Quintile,Urban regions,Never,0.47935,1356,2891,0.46114,0.49757
2003,4th Quintile,Rural regions,At least once per week,0.08704,132,1551,0.07301,0.10108
2003,4th Quintile,Rural regions,At least once per month,0.09833,147,1551,0.08351,0.11315
2003,4th Quintile,Rural regions,Seldom,0.29200,445,1551,0.26936,0.31463
2003,4th Quintile,Rural regions,Never,0.52263,827,1551,0.49776,0.54749
2003,5th Quintile,Urban regions,At least once per week,0.09244,395,4756,0.08421,0.10067
2003,5th Quintile,Urban regions,At least once per month,0.10723,490,4756,0.09843,0.11602
2003,5th Quintile,Urban regions,Seldom,0.32538,1617,4756,0.31206,0.33870
2003,5th Quintile,Urban regions,Never,0.47495,2254,4756,0.46076,0.48915
2003,5th Quintile,Rural regions,At least once per week,0.08888,129,1559,0.07475,0.10301
2003,5th Quintile,Rural regions,At least once per month,0.10933,157,1559,0.09384,0.12483
2003,5th Quintile,Rural regions,Seldom,0.36363,525,1559,0.33975,0.38752
2003,5th Quintile,Rural regions,Never,0.43815,748,1559,0.41351,0.46279
2005,1st Quintile,Urban regions,At least once per week,0.11400,236,2035,0.10019,0.12781
2005,1st Quintile,Urban regions,At least once per month,0.07887,168,2035,0.06715,0.09058
2005,1st Quintile,Urban regions,Seldom,0.23305,478,2035,0.21467,0.25142
2005,1st Quintile,Urban regions,Never,0.57408,1153,2035,0.55259,0.59557
2005,1st Quintile,Rural regions,At least once per week,0.06342,63,1096,0.04899,0.07786
2005,1st Quintile,Rural regions,At least once per month,0.06206,59,1096,0.04777,0.07635
2005,1st Quintile,Rural regions,Seldom,0.20276,204,1096,0.17894,0.22657
2005,1st Quintile,Rural regions,Never,0.67176,770,1096,0.64395,0.69958
2005,2nd Quintile,Urban regions,At least once per week,0.10493,221,2187,0.09208,0.11778
2005,2nd Quintile,Urban regions,At least once per month,0.08647,197,2187,0.07469,0.09825
2005,2nd Quintile,Urban regions,Seldom,0.30574,639,2187,0.28643,0.32506
2005,2nd Quintile,Urban regions,Never,0.50286,1130,2187,0.48190,0.52382
2005,2nd Quintile,Rural regions,At least once per week,0.09091,114,1425,0.07598,0.10584
2005,2nd Quintile,Rural regions,At least once per month,0.07824,117,1425,0.06429,0.09218
2005,2nd Quintile,Rural regions,Seldom,0.25887,345,1425,0.23612,0.28163
2005,2nd Quintile,Rural regions,Never,0.57198,849,1425,0.54628,0.59768
2005,3rd Quintile,Urban regions,At least once per week,0.07752,186,2316,0.06663,0.08841
2005,3rd Quintile,Urban regions,At least once per month,0.08718,224,2316,0.07569,0.09868
2005,3rd Quintile,Urban regions,Seldom,0.31877,751,2316,0.29979,0.33776
2005,3rd Quintile,Urban regions,Never,0.51652,1155,2316,0.49616,0.53688
2005,3rd Quintile,Rural regions,At least once per week,0.07579,108,1422,0.06203,0.08955
2005,3rd Quintile,Rural regions,At least once per month,0.08771,123,1422,0.07300,0.10242
2005,3rd Quintile,Rural regions,Seldom,0.31259,421,1422,0.28849,0.33670
2005,3rd Quintile,Rural regions,Never,0.52390,770,1422,0.49794,0.54987
2005,4th Quintile,Urban regions,At least once per week,0.08815,239,2781,0.07761,0.09869
2005,4th Quintile,Urban regions,At least once per month,0.08840,261,2781,0.07785,0.09895
2005,4th Quintile,Urban regions,Seldom,0.33481,936,2781,0.31727,0.35236
2005,4th Quintile,Urban regions,Never,0.48864,1345,2781,0.47006,0.50722
2005,4th Quintile,Rural regions,At least once per week,0.09589,130,1498,0.08097,0.11080
2005,4th Quintile,Rural regions,At least once per month,0.10467,158,1498,0.08916,0.12018
2005,4th Quintile,Rural regions,Seldom,0.33952,468,1498,0.31553,0.36351
2005,4th Quintile,Rural regions,Never,0.45992,742,1498,0.43467,0.48517
2005,5th Quintile,Urban regions,At least once per week,0.08651,347,4380,0.07819,0.09484
2005,5th Quintile,Urban regions,At least once per month,0.09192,435,4380,0.08336,0.10047
2005,5th Quintile,Urban regions,Seldom,0.34094,1561,4380,0.32690,0.35498
2005,5th Quintile,Urban regions,Never,0.48063,2037,4380,0.46583,0.49542
2005,5th Quintile,Rural regions,At least once per week,0.08768,117,1441,0.07307,0.10229
2005,5th Quintile,Rural regions,At least once per month,0.11024,155,1441,0.09406,0.12641
2005,5th Quintile,Rural regions,Seldom,0.38921,496,1441,0.36402,0.41439
2005,5th Quintile,Rural regions,Never,0.41287,673,1441,0.38744,0.43830
2007,1st Quintile,Urban regions,At least once per week,0.10255,216,2015,0.08930,0.11579
2007,1st Quintile,Urban regions,At least once per month,0.07147,155,2015,0.06022,0.08273
2007,1st Quintile,Urban regions,Seldom,0.22974,481,2015,0.21137,0.24811
2007,1st Quintile,Urban regions,Never,0.59624,1163,2015,0.57481,0.61767
2007,1st Quintile,Rural regions,At least once per week,0.05874,67,1162,0.04521,0.07226
2007,1st Quintile,Rural regions,At least once per month,0.05492,61,1162,0.04182,0.06803
2007,1st Quintile,Rural regions,Seldom,0.19019,216,1162,0.16762,0.21277
2007,1st Quintile,Rural regions,Never,0.69615,818,1162,0.66969,0.72260
2007,2nd Quintile,Urban regions,At least once per week,0.10298,215,2123,0.09005,0.11591
2007,2nd Quintile,Urban regions,At least once per month,0.07327,162,2123,0.06219,0.08436
2007,2nd Quintile,Urban regions,Seldom,0.27647,604,2123,0.25744,0.29550
2007,2nd Quintile,Urban regions,Never,0.54728,1142,2123,0.52610,0.56846
2007,2nd Quintile,Rural regions,At least once per week,0.06798,93,1377,0.05468,0.08128
2007,2nd Quintile,Rural regions,At least once per month,0.09079,108,1377,0.07561,0.10597
2007,2nd Quintile,Rural regions,Seldom,0.26510,369,1377,0.24178,0.28842
2007,2nd Quintile,Rural regions,Never,0.57613,807,1377,0.55002,0.60224
2007,3rd Quintile,Urban regions,At least once per week,0.08578,199,2348,0.07445,0.09711
2007,3rd Quintile,Urban regions,At least once per month,0.08132,206,2348,0.07026,0.09238
2007,3rd Quintile,Urban regions,Seldom,0.31321,751,2348,0.29445,0.33198
2007,3rd Quintile,Urban regions,Never,0.51969,1192,2348,0.49947,0.53990
2007,3rd Quintile,Rural regions,At least once per week,0.08757,120,1505,0.07329,0.10186
2007,3rd Quintile,Rural regions,At least once per month,0.10171,165,1505,0.08643,0.11699
2007,3rd Quintile,Rural regions,Seldom,0.27261,385,1505,0.25011,0.29512
2007,3rd Quintile,Rural regions,Never,0.53811,835,1505,0.51291,0.56330
2007,4th Quintile,Urban regions,At least once per week,0.08613,258,2802,0.07574,0.09652
2007,4th Quintile,Urban regions,At least once per month,0.09383,267,2802,0.08304,0.10463
2007,4th Quintile,Urban regions,Seldom,0.31360,907,2802,0.29642,0.33078
2007,4th Quintile,Urban regions,Never,0.50643,1370,2802,0.48792,0.52495
2007,4th Quintile,Rural regions,At least once per week,0.09301,139,1501,0.07831,0.10771
2007,4th Quintile,Rural regions,At least once per month,0.10520,151,1501,0.08967,0.12073
2007,4th Quintile,Rural regions,Seldom,0.27708,421,1501,0.25443,0.29973
2007,4th Quintile,Rural regions,Never,0.52471,790,1501,0.49944,0.54999
2007,5th Quintile,Urban regions,At least once per week,0.06992,325,4135,0.06214,0.07769
2007,5th Quintile,Urban regions,At least once per month,0.09279,394,4135,0.08395,0.10164
2007,5th Quintile,Urban regions,Seldom,0.33339,1415,4135,0.31902,0.34776
2007,5th Quintile,Urban regions,Never,0.50389,2001,4135,0.48865,0.51914
2007,5th Quintile,Rural regions,At least once per week,0.10005,132,1433,0.08451,0.11559
2007,5th Quintile,Rural regions,At least once per month,0.10793,162,1433,0.09186,0.12400
2007,5th Quintile,Rural regions,Seldom,0.33825,450,1433,0.31375,0.36276
2007,5th Quintile,Rural regions,Never,0.45376,689,1433,0.42798,0.47955
2008,1st Quintile,Urban regions,At least once per week,0.09478,186,1867,0.08149,0.10807
2008,1st Quintile,Urban regions,At least once per month,0.05654,119,1867,0.04606,0.06702
2008,1st Quintile,Urban regions,Seldom,0.24652,463,1867,0.22696,0.26607
2008,1st Quintile,Urban regions,Never,0.60217,1099,1867,0.57996,0.62437
2008,1st Quintile,Rural regions,At least once per week,0.07768,74,1091,0.06179,0.09357
2008,1st Quintile,Rural regions,At least once per month,0.05094,56,1091,0.03789,0.06400
2008,1st Quintile,Rural regions,Seldom,0.23132,236,1091,0.20628,0.25635
2008,1st Quintile,Rural regions,Never,0.64006,725,1091,0.61157,0.66856
2008,2nd Quintile,Urban regions,At least once per week,0.10456,201,2051,0.09131,0.11780
2008,2nd Quintile,Urban regions,At least once per month,0.08700,183,2051,0.07480,0.09920
2008,2nd Quintile,Urban regions,Seldom,0.30111,628,2051,0.28125,0.32096
2008,2nd Quintile,Urban regions,Never,0.50733,1039,2051,0.48569,0.52898
2008,2nd Quintile,Rural regions,At least once per week,0.06316,80,1314,0.05000,0.07632
2008,2nd Quintile,Rural regions,At least once per month,0.07962,112,1314,0.06498,0.09427
2008,2nd Quintile,Rural regions,Seldom,0.25813,333,1314,0.23446,0.28180
2008,2nd Quintile,Rural regions,Never,0.59909,789,1314,0.57258,0.62560
2008,3rd Quintile,Urban regions,At least once per week,0.07681,193,2269,0.06585,0.08777
2008,3rd Quintile,Urban regions,At least once per month,0.10127,212,2269,0.08885,0.11368
2008,3rd Quintile,Urban regions,Seldom,0.29893,693,2269,0.28009,0.31777
2008,3rd Quintile,Urban regions,Never,0.52300,1171,2269,0.50244,0.54355
2008,3rd Quintile,Rural regions,At least once per week,0.08707,118,1529,0.07293,0.10120
2008,3rd Quintile,Rural regions,At least once per month,0.09802,165,1529,0.08311,0.11293
2008,3rd Quintile,Rural regions,Seldom,0.27897,402,1529,0.25649,0.30146
2008,3rd Quintile,Rural regions,Never,0.53594,844,1529,0.51093,0.56095
2008,4th Quintile,Urban regions,At least once per week,0.08549,226,2557,0.07465,0.09633
2008,4th Quintile,Urban regions,At least once per month,0.08747,228,2557,0.07652,0.09842
2008,4th Quintile,Urban regions,Seldom,0.32211,856,2557,0.30399,0.34022
2008,4th Quintile,Urban regions,Never,0.50494,1247,2557,0.48555,0.52432
2008,4th Quintile,Rural regions,At least once per week,0.08560,104,1308,0.07043,0.10076
2008,4th Quintile,Rural regions,At least once per month,0.10523,141,1308,0.08859,0.12186
2008,4th Quintile,Rural regions,Seldom,0.33179,418,1308,0.30626,0.35731
2008,4th Quintile,Rural regions,Never,0.47739,645,1308,0.45031,0.50447
2008,5th Quintile,Urban regions,At least once per week,0.06196,282,3906,0.05440,0.06953
2008,5th Quintile,Urban regions,At least once per month,0.08380,365,3906,0.07511,0.09249
2008,5th Quintile,Urban regions,Seldom,0.34421,1352,3906,0.32931,0.35912
2008,5th Quintile,Urban regions,Never,0.51002,1907,3906,0.49434,0.52570
2008,5th Quintile,Rural regions,At least once per week,0.08420,110,1340,0.06933,0.09907
2008,5th Quintile,Rural regions,At least once per month,0.12855,164,1340,0.11062,0.14647
2008,5th Quintile,Rural regions,Seldom,0.32226,425,1340,0.29723,0.34729
2008,5th Quintile,Rural regions,Never,0.46500,641,1340,0.43828,0.49171
2009,1st Quintile,Urban regions,At least once per week,0.10339,173,1788,0.08927,0.11751
2009,1st Quintile,Urban regions,At least once per month,0.06982,138,1788,0.05800,0.08163
2009,1st Quintile,Urban regions,Seldom,0.21805,419,1788,0.19891,0.23720
2009,1st Quintile,Urban regions,Never,0.60874,1058,1788,0.58611,0.63137
2009,1st Quintile,Rural regions,At least once per week,0.06221,63,1059,0.04766,0.07677
2009,1st Quintile,Rural regions,At least once per month,0.06327,67,1059,0.04860,0.07793
2009,1st Quintile,Rural regions,Seldom,0.22053,226,1059,0.19555,0.24552
2009,1st Quintile,Rural regions,Never,0.65399,703,1059,0.62532,0.68265
2009,2nd Quintile,Urban regions,At least once per week,0.08652,168,1884,0.07382,0.09922
2009,2nd Quintile,Urban regions,At least once per month,0.07215,158,1884,0.06046,0.08384
2009,2nd Quintile,Urban regions,Seldom,0.28485,543,1884,0.26446,0.30523
2009,2nd Quintile,Urban regions,Never,0.55648,1015,1884,0.53404,0.57892
2009,2nd Quintile,Rural regions,At least once per week,0.04533,60,1260,0.03384,0.05683
2009,2nd Quintile,Rural regions,At least once per month,0.10656,116,1260,0.08951,0.12360
2009,2nd Quintile,Rural regions,Seldom,0.24666,315,1260,0.22285,0.27047
2009,2nd Quintile,Rural regions,Never,0.60145,769,1260,0.57441,0.62850
2009,3rd Quintile,Urban regions,At least once per week,0.06268,144,2016,0.05209,0.07326
2009,3rd Quintile,Urban regions,At least once per month,0.08937,183,2016,0.07691,0.10182
2009,3rd Quintile,Urban regions,Seldom,0.29996,617,2016,0.27995,0.31996
2009,3rd Quintile,Urban regions,Never,0.54800,1072,2016,0.52627,0.56973
2009,3rd Quintile,Rural regions,At least once per week,0.07536,98,1377,0.06142,0.08931
2009,3rd Quintile,Rural regions,At least once per month,0.09195,118,1377,0.07668,0.10722
2009,3rd Quintile,Rural regions,Seldom,0.28721,365,1377,0.26330,0.31112
2009,3rd Quintile,Rural regions,Never,0.54548,796,1377,0.51917,0.57179
2009,4th Quintile,Urban regions,At least once per week,0.08554,240,2446,0.07446,0.09663
2009,4th Quintile,Urban regions,At least once per month,0.09374,238,2446,0.08219,0.10529
2009,4th Quintile,Urban regions,Seldom,0.32081,821,2446,0.30230,0.33931
2009,4th Quintile,Urban regions,Never,0.49991,1147,2446,0.48009,0.51973
2009,4th Quintile,Rural regions,At least once per week,0.07172,95,1309,0.05774,0.08571
2009,4th Quintile,Rural regions,At least once per month,0.10966,139,1309,0.09273,0.12660
2009,4th Quintile,Rural regions,Seldom,0.32082,399,1309,0.29552,0.34612
2009,4th Quintile,Rural regions,Never,0.49779,676,1309,0.47069,0.52489
2009,5th Quintile,Urban regions,At least once per week,0.06186,241,3526,0.05391,0.06981
2009,5th Quintile,Urban regions,At least once per month,0.07650,305,3526,0.06772,0.08527
2009,5th Quintile,Urban regions,Seldom,0.33437,1177,3526,0.31879,0.34994
2009,5th Quintile,Urban regions,Never,0.52728,1803,3526,0.51080,0.54376
2009,5th Quintile,Rural regions,At least once per week,0.10498,121,1255,0.08801,0.12195
2009,5th Quintile,Rural regions,At least once per month,0.09283,127,1255,0.07677,0.10889
2009,5th Quintile,Rural regions,Seldom,0.35629,401,1255,0.32978,0.38279
2009,5th Quintile,Rural regions,Never,0.44590,606,1255,0.41839,0.47341
2011,1st Quintile,Urban regions,At least once per week,0.10970,287,2790,0.09810,0.12130
2011,1st Quintile,Urban regions,At least once per month,0.05648,187,2790,0.04791,0.06505
2011,1st Quintile,Urban regions,Seldom,0.22905,595,2790,0.21345,0.24464
2011,1st Quintile,Urban regions,Never,0.60477,1721,2790,0.58662,0.62291
2011,1st Quintile,Rural regions,At least once per week,0.05968,97,1785,0.04869,0.07068
2011,1st Quintile,Rural regions,At least once per month,0.06874,112,1785,0.05700,0.08048
2011,1st Quintile,Rural regions,Seldom,0.19288,322,1785,0.17457,0.21119
2011,1st Quintile,Rural regions,Never,0.67869,1254,1785,0.65702,0.70036
2011,2nd Quintile,Urban regions,At least once per week,0.08638,232,2530,0.07543,0.09733
2011,2nd Quintile,Urban regions,At least once per month,0.07428,211,2530,0.06406,0.08450
2011,2nd Quintile,Urban regions,Seldom,0.28370,676,2530,0.26613,0.30127
2011,2nd Quintile,Urban regions,Never,0.55565,1411,2530,0.53628,0.57501
2011,2nd Quintile,Rural regions,At least once per week,0.08421,165,1778,0.07130,0.09713
2011,2nd Quintile,Rural regions,At least once per month,0.08434,170,1778,0.07142,0.09726
2011,2nd Quintile,Rural regions,Seldom,0.27882,444,1778,0.25797,0.29967
2011,2nd Quintile,Rural regions,Never,0.55262,999,1778,0.52950,0.57574
2011,3rd Quintile,Urban regions,At least once per week,0.06418,175,2497,0.05456,0.07379
2011,3rd Quintile,Urban regions,At least once per month,0.08229,246,2497,0.07151,0.09307
2011,3rd Quintile,Urban regions,Seldom,0.27794,719,2497,0.26036,0.29551
2011,3rd Quintile,Urban regions,Never,0.57560,1357,2497,0.55621,0.59499
2011,3rd Quintile,Rural regions,At least once per week,0.07005,102,1613,0.05759,0.08251
2011,3rd Quintile,Rural regions,At least once per month,0.10078,177,1613,0.08609,0.11548
2011,3rd Quintile,Rural regions,Seldom,0.26087,449,1613,0.23943,0.28230
2011,3rd Quintile,Rural regions,Never,0.56830,885,1613,0.54412,0.59248
2011,4th Quintile,Urban regions,At least once per week,0.07247,227,2785,0.06284,0.08210
2011,4th Quintile,Urban regions,At least once per month,0.09779,287,2785,0.08676,0.10883
2011,4th Quintile,Urban regions,Seldom,0.30952,924,2785,0.29234,0.32669
2011,4th Quintile,Urban regions,Never,0.52022,1347,2785,0.50166,0.53878
2011,4th Quintile,Rural regions,At least once per week,0.07676,114,1339,0.06249,0.09102
2011,4th Quintile,Rural regions,At least once per month,0.10809,147,1339,0.09145,0.12473
2011,4th Quintile,Rural regions,Seldom,0.29081,376,1339,0.26647,0.31514
2011,4th Quintile,Rural regions,Never,0.52435,702,1339,0.49759,0.55111
2011,5th Quintile,Urban regions,At least once per week,0.06964,267,3518,0.06123,0.07805
2011,5th Quintile,Urban regions,At least once per month,0.09037,358,3518,0.08089,0.09984
2011,5th Quintile,Urban regions,Seldom,0.32330,1136,3518,0.30784,0.33875
2011,5th Quintile,Urban regions,Never,0.51670,1757,3518,0.50018,0.53321
2011,5th Quintile,Rural regions,At least once per week,0.08173,102,1186,0.06613,0.09733
2011,5th Quintile,Rural regions,At least once per month,0.11428,140,1186,0.09617,0.13240
2011,5th Quintile,Rural regions,Seldom,0.35750,389,1186,0.33021,0.38479
2011,5th Quintile,Rural regions,Never,0.44648,555,1186,0.41818,0.47479
2013,1st Quintile,Urban regions,At least once per week,0.09709,276,3051,0.08658,0.10760
2013,1st Quintile,Urban regions,At least once per month,0.06032,196,3051,0.05187,0.06877
2013,1st Quintile,Urban regions,Seldom,0.20308,610,3051,0.18880,0.21736
2013,1st Quintile,Urban regions,Never,0.63951,1969,3051,0.62247,0.65655
2013,1st Quintile,Rural regions,At least once per week,0.07103,140,2033,0.05986,0.08220
2013,1st Quintile,Rural regions,At least once per month,0.05607,126,2033,0.04607,0.06608
2013,1st Quintile,Rural regions,Seldom,0.15814,363,2033,0.14227,0.17400
2013,1st Quintile,Rural regions,Never,0.71476,1404,2033,0.69513,0.73439
2013,2nd Quintile,Urban regions,At least once per week,0.08070,275,3024,0.07099,0.09041
2013,2nd Quintile,Urban regions,At least once per month,0.07601,241,3024,0.06656,0.08546
2013,2nd Quintile,Urban regions,Seldom,0.24899,742,3024,0.23358,0.26441
2013,2nd Quintile,Urban regions,Never,0.59430,1766,3024,0.57680,0.61180
2013,2nd Quintile,Rural regions,At least once per week,0.07451,165,2150,0.06340,0.08561
2013,2nd Quintile,Rural regions,At least once per month,0.11614,218,2150,0.10259,0.12968
2013,2nd Quintile,Rural regions,Seldom,0.21382,503,2150,0.19649,0.23116
2013,2nd Quintile,Rural regions,Never,0.59554,1264,2150,0.57478,0.61629
2013,3rd Quintile,Urban regions,At least once per week,0.09766,274,2924,0.08690,0.10842
2013,3rd Quintile,Urban regions,At least once per month,0.07587,295,2924,0.06627,0.08547
2013,3rd Quintile,Urban regions,Seldom,0.29755,884,2924,0.28097,0.31412
2013,3rd Quintile,Urban regions,Never,0.52892,1471,2924,0.51083,0.54702
2013,3rd Quintile,Rural regions,At least once per week,0.08040,159,1922,0.06824,0.09256
2013,3rd Quintile,Rural regions,At least once per month,0.09449,214,1922,0.08141,0.10757
2013,3rd Quintile,Rural regions,Seldom,0.28253,557,1922,0.26239,0.30266
2013,3rd Quintile,Rural regions,Never,0.54258,992,1922,0.52030,0.56485
2013,4th Quintile,Urban regions,At least once per week,0.08269,244,3048,0.07291,0.09247
2013,4th Quintile,Urban regions,At least once per month,0.07915,317,3048,0.06957,0.08874
2013,4th Quintile,Urban regions,Seldom,0.29336,971,3048,0.27720,0.30953
2013,4th Quintile,Urban regions,Never,0.54479,1516,3048,0.52711,0.56247
2013,4th Quintile,Rural regions,At least once per week,0.07147,153,1764,0.05944,0.08349
2013,4th Quintile,Rural regions,At least once per month,0.11403,200,1764,0.09919,0.12887
2013,4th Quintile,Rural regions,Seldom,0.30135,540,1764,0.27993,0.32277
2013,4th Quintile,Rural regions,Never,0.51315,871,1764,0.48982,0.53649
2013,5th Quintile,Urban regions,At least once per week,0.07491,323,4096,0.06685,0.08298
2013,5th Quintile,Urban regions,At least once per month,0.08754,398,4096,0.07888,0.09619
2013,5th Quintile,Urban regions,Seldom,0.30133,1274,4096,0.28728,0.31538
2013,5th Quintile,Urban regions,Never,0.53622,2101,4096,0.52095,0.55149
2013,5th Quintile,Rural regions,At least once per week,0.08748,127,1364,0.07248,0.10248
2013,5th Quintile,Rural regions,At least once per month,0.09897,158,1364,0.08312,0.11482
2013,5th Quintile,Rural regions,Seldom,0.34118,443,1364,0.31601,0.36635
2013,5th Quintile,Rural regions,Never,0.47238,636,1364,0.44587,0.49888
2015,1st Quintile,Urban regions,At least once per week,0.09214,286,3226,0.08216,0.10212
2015,1st Quintile,Urban regions,At least once per month,0.06524,229,3226,0.05672,0.07376
2015,1st Quintile,Urban regions,Seldom,0.18701,639,3226,0.17355,0.20047
2015,1st Quintile,Urban regions,Never,0.65561,2072,3226,0.63921,0.67201
2015,1st Quintile,Rural regions,At least once per week,0.05935,118,1883,0.04867,0.07002
2015,1st Quintile,Rural regions,At least once per month,0.05346,97,1883,0.04329,0.06362
2015,1st Quintile,Rural regions,Seldom,0.16886,309,1883,0.15194,0.18579
2015,1st Quintile,Rural regions,Never,0.71833,1359,1883,0.69801,0.73865
2015,2nd Quintile,Urban regions,At least once per week,0.10432,297,3151,0.09365,0.11499
2015,2nd Quintile,Urban regions,At least once per month,0.07530,262,3151,0.06608,0.08451
2015,2nd Quintile,Urban regions,Seldom,0.23729,753,3151,0.22244,0.25215
2015,2nd Quintile,Urban regions,Never,0.58309,1839,3151,0.56587,0.60031
2015,2nd Quintile,Rural regions,At least once per week,0.07551,140,2098,0.06420,0.08682
2015,2nd Quintile,Rural regions,At least once per month,0.07867,194,2098,0.06715,0.09020
2015,2nd Quintile,Rural regions,Seldom,0.21417,463,2098,0.19661,0.23172
2015,2nd Quintile,Rural regions,Never,0.63165,1301,2098,0.61100,0.65229
2015,3rd Quintile,Urban regions,At least once per week,0.07907,265,2993,0.06940,0.08873
2015,3rd Quintile,Urban regions,At least once per month,0.06831,262,2993,0.05927,0.07735
2015,3rd Quintile,Urban regions,Seldom,0.25224,786,2993,0.23668,0.26780
2015,3rd Quintile,Urban regions,Never,0.60039,1680,2993,0.58283,0.61794
2015,3rd Quintile,Rural regions,At least once per week,0.06482,126,1845,0.05358,0.07606
2015,3rd Quintile,Rural regions,At least once per month,0.09338,214,1845,0.08010,0.10666
2015,3rd Quintile,Rural regions,Seldom,0.25759,501,1845,0.23763,0.27755
2015,3rd Quintile,Rural regions,Never,0.58421,1004,1845,0.56172,0.60671
2015,4th Quintile,Urban regions,At least once per week,0.06989,225,3058,0.06085,0.07893
2015,4th Quintile,Urban regions,At least once per month,0.08397,316,3058,0.07414,0.09380
2015,4th Quintile,Urban regions,Seldom,0.28956,913,3058,0.27348,0.30564
2015,4th Quintile,Urban regions,Never,0.55658,1604,3058,0.53897,0.57419
2015,4th Quintile,Rural regions,At least once per week,0.05853,132,1692,0.04735,0.06972
2015,4th Quintile,Rural regions,At least once per month,0.08383,175,1692,0.07062,0.09704
2015,4th Quintile,Rural regions,Seldom,0.30422,500,1692,0.28230,0.32615
2015,4th Quintile,Rural regions,Never,0.55341,885,1692,0.52971,0.57711
