"pli0098_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nie","1994","(noch) kein Abschluss","Saarland","","","",""
"Nie","1994","(noch) kein Abschluss","Berlin","","","",""
"Nie","1994","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nie","1994","(noch) kein Abschluss","Sachsen","","","",""
"Nie","1994","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nie","1994","(noch) kein Abschluss","Thueringen","","","",""
"Nie","1994","Hauptschulabschluss","Schleswig-Holstein","95","0.600734584518135","0.521020281348469","0.680448887687802"
"Nie","1994","Hauptschulabschluss","Hamburg","52","0.761785874577517","0.667249051738926","0.856322697416107"
"Nie","1994","Hauptschulabschluss","Niedersachsen","248","0.483786225851799","0.439983147475586","0.527589304228012"
"Nie","1994","Hauptschulabschluss","Bremen","30","0.584843551819112","0.453418862826892","0.716268240811332"
"Nie","1994","Hauptschulabschluss","Nordrhein-Westfalen","574","0.460484676531429","0.43269724925275","0.488272103810109"
"Nie","1994","Hauptschulabschluss","Hessen","202","0.460101979024209","0.414946746509737","0.505257211538682"
"Nie","1994","Hauptschulabschluss","Rheinland-Pfalz,Saarland","172","0.434921891050761","0.386580706975801","0.483263075125722"
"Nie","1994","Hauptschulabschluss","Baden-Wuerttemberg","301","0.300770192375708","0.271684877563552","0.329855507187865"
"Nie","1994","Hauptschulabschluss","Bayern","300","0.334639334313092","0.30321209733782","0.366066571288365"
"Nie","1994","Hauptschulabschluss","Saarland","","","",""
"Nie","1994","Hauptschulabschluss","Berlin","115","0.713342414401963","0.644552496677727","0.7821323321262"
"Nie","1994","Hauptschulabschluss","Brandenburg","159","0.767602232602658","0.70906702222301","0.826137442982306"
"Nie","1994","Hauptschulabschluss","Mecklenburg-Vorpommern","106","0.79522812449362","0.725045880502907","0.865410368484333"
"Nie","1994","Hauptschulabschluss","Sachsen","301","0.773810974468327","0.73255348947612","0.815068459460534"
"Nie","1994","Hauptschulabschluss","Sachsen-Anhalt","214","0.864968733859159","0.822939777372453","0.906997690345865"
"Nie","1994","Hauptschulabschluss","Thueringen","174","0.687869517618722","0.631219160317528","0.744519874919917"
"Nie","1994","Realschulabschluss","Schleswig-Holstein","39","0.469988319197427","0.354704569051714","0.585272069343139"
"Nie","1994","Realschulabschluss","Hamburg","","","",""
"Nie","1994","Realschulabschluss","Niedersachsen","127","0.578147031627336","0.513473915546219","0.642820147708452"
"Nie","1994","Realschulabschluss","Bremen","","","",""
"Nie","1994","Realschulabschluss","Nordrhein-Westfalen","224","0.477720323468676","0.431258630768315","0.524182016169037"
"Nie","1994","Realschulabschluss","Hessen","65","0.369062037616606","0.292848740975139","0.445275334258073"
"Nie","1994","Realschulabschluss","Rheinland-Pfalz,Saarland","41","0.459208822994684","0.36153729057372","0.556880355415648"
"Nie","1994","Realschulabschluss","Baden-Wuerttemberg","86","0.33393720317514","0.276830454268105","0.391043952082175"
"Nie","1994","Realschulabschluss","Bayern","112","0.347164817519221","0.293911271444711","0.400418363593731"
"Nie","1994","Realschulabschluss","Saarland","","","",""
"Nie","1994","Realschulabschluss","Berlin","127","0.767573785741985","0.701079417631924","0.834068153852045"
"Nie","1994","Realschulabschluss","Brandenburg","176","0.813009870582816","0.760770437573679","0.865249303591954"
"Nie","1994","Realschulabschluss","Mecklenburg-Vorpommern","132","0.862399222355437","0.808514842739711","0.916283601971164"
"Nie","1994","Realschulabschluss","Sachsen","302","0.756281585541782","0.714417332811671","0.798145838271894"
"Nie","1994","Realschulabschluss","Sachsen-Anhalt","196","0.833997100268079","0.787594777367705","0.880399423168453"
"Nie","1994","Realschulabschluss","Thueringen","170","0.700042377284735","0.64335278320847","0.756731971360999"
"Nie","1994","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nie","1994","(Fach-)Abitur","Hamburg","","","",""
"Nie","1994","(Fach-)Abitur","Niedersachsen","51","0.614313083289844","0.513749862987683","0.714876303592005"
"Nie","1994","(Fach-)Abitur","Bremen","","","",""
"Nie","1994","(Fach-)Abitur","Nordrhein-Westfalen","117","0.505579172119249","0.444453380678659","0.566704963559838"
"Nie","1994","(Fach-)Abitur","Hessen","32","0.505720325854987","0.391029615833217","0.620411035876757"
"Nie","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nie","1994","(Fach-)Abitur","Baden-Wuerttemberg","65","0.589420379003608","0.505499042081646","0.673341715925569"
"Nie","1994","(Fach-)Abitur","Bayern","57","0.510162619634282","0.41799271285996","0.602332526408604"
"Nie","1994","(Fach-)Abitur","Saarland","","","",""
"Nie","1994","(Fach-)Abitur","Berlin","","","",""
"Nie","1994","(Fach-)Abitur","Brandenburg","","","",""
"Nie","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","1994","(Fach-)Abitur","Sachsen","36","0.755593971498633","0.632737125692601","0.878450817304666"
"Nie","1994","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","1994","(Fach-)Abitur","Thueringen","","","",""
"Nie","1994","AkademikerInnen","Schleswig-Holstein","","","",""
"Nie","1994","AkademikerInnen","Hamburg","","","",""
"Nie","1994","AkademikerInnen","Niedersachsen","43","0.577579473712459","0.468658145806861","0.686500801618056"
"Nie","1994","AkademikerInnen","Bremen","","","",""
"Nie","1994","AkademikerInnen","Nordrhein-Westfalen","87","0.351701808548761","0.289170317036191","0.414233300061331"
"Nie","1994","AkademikerInnen","Hessen","56","0.585194463705133","0.48764892092517","0.682740006485096"
"Nie","1994","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Nie","1994","AkademikerInnen","Baden-Wuerttemberg","44","0.501310991345081","0.407012504315038","0.595609478375124"
"Nie","1994","AkademikerInnen","Bayern","70","0.423717477241174","0.348995326557366","0.498439627924982"
"Nie","1994","AkademikerInnen","Saarland","","","",""
"Nie","1994","AkademikerInnen","Berlin","111","0.752843138855877","0.681894755700987","0.823791522010768"
"Nie","1994","AkademikerInnen","Brandenburg","118","0.824568902093856","0.762663171064222","0.88647463312349"
"Nie","1994","AkademikerInnen","Mecklenburg-Vorpommern","70","0.784531073141853","0.700517089782722","0.868545056500984"
"Nie","1994","AkademikerInnen","Sachsen","174","0.696334722427915","0.638398923308864","0.754270521546966"
"Nie","1994","AkademikerInnen","Sachsen-Anhalt","113","0.768653737212632","0.701615449554382","0.835692024870882"
"Nie","1994","AkademikerInnen","Thueringen","77","0.712120614895777","0.630426805144548","0.793814424647005"
"Taeglich","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Taeglich","1995","(noch) kein Abschluss","Hamburg","","","",""
"Taeglich","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"Taeglich","1995","(noch) kein Abschluss","Bremen","","","",""
"Taeglich","1995","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Taeglich","1995","(noch) kein Abschluss","Hessen","","","",""
"Taeglich","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1995","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Taeglich","1995","(noch) kein Abschluss","Bayern","","","",""
"Taeglich","1995","(noch) kein Abschluss","Saarland","","","",""
"Taeglich","1995","(noch) kein Abschluss","Berlin","","","",""
"Taeglich","1995","(noch) kein Abschluss","Brandenburg","","","",""
"Taeglich","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Taeglich","1995","(noch) kein Abschluss","Sachsen","","","",""
"Taeglich","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Taeglich","1995","(noch) kein Abschluss","Thueringen","","","",""
"Taeglich","1995","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Taeglich","1995","Hauptschulabschluss","Hamburg","","","",""
"Taeglich","1995","Hauptschulabschluss","Niedersachsen","","","",""
"Taeglich","1995","Hauptschulabschluss","Bremen","","","",""
"Taeglich","1995","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Taeglich","1995","Hauptschulabschluss","Hessen","","","",""
"Taeglich","1995","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1995","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Taeglich","1995","Hauptschulabschluss","Bayern","","","",""
"Taeglich","1995","Hauptschulabschluss","Saarland","","","",""
"Taeglich","1995","Hauptschulabschluss","Berlin","","","",""
"Taeglich","1995","Hauptschulabschluss","Brandenburg","","","",""
"Taeglich","1995","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Taeglich","1995","Hauptschulabschluss","Sachsen","","","",""
"Taeglich","1995","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Taeglich","1995","Hauptschulabschluss","Thueringen","","","",""
"Taeglich","1995","Realschulabschluss","Schleswig-Holstein","","","",""
"Taeglich","1995","Realschulabschluss","Hamburg","","","",""
"Taeglich","1995","Realschulabschluss","Niedersachsen","","","",""
"Taeglich","1995","Realschulabschluss","Bremen","","","",""
"Taeglich","1995","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Taeglich","1995","Realschulabschluss","Hessen","","","",""
"Taeglich","1995","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1995","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Taeglich","1995","Realschulabschluss","Bayern","","","",""
"Taeglich","1995","Realschulabschluss","Saarland","","","",""
"Taeglich","1995","Realschulabschluss","Berlin","","","",""
"Taeglich","1995","Realschulabschluss","Brandenburg","","","",""
"Taeglich","1995","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Taeglich","1995","Realschulabschluss","Sachsen","","","",""
"Taeglich","1995","Realschulabschluss","Sachsen-Anhalt","","","",""
"Taeglich","1995","Realschulabschluss","Thueringen","","","",""
"Taeglich","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Taeglich","1995","(Fach-)Abitur","Hamburg","","","",""
"Taeglich","1995","(Fach-)Abitur","Niedersachsen","","","",""
"Taeglich","1995","(Fach-)Abitur","Bremen","","","",""
"Taeglich","1995","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Taeglich","1995","(Fach-)Abitur","Hessen","","","",""
"Taeglich","1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1995","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Taeglich","1995","(Fach-)Abitur","Bayern","","","",""
"Taeglich","1995","(Fach-)Abitur","Saarland","","","",""
"Taeglich","1995","(Fach-)Abitur","Berlin","","","",""
"Taeglich","1995","(Fach-)Abitur","Brandenburg","","","",""
"Taeglich","1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Taeglich","1995","(Fach-)Abitur","Sachsen","","","",""
"Taeglich","1995","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Taeglich","1995","(Fach-)Abitur","Thueringen","","","",""
"Taeglich","1995","AkademikerInnen","Schleswig-Holstein","","","",""
"Taeglich","1995","AkademikerInnen","Hamburg","","","",""
"Taeglich","1995","AkademikerInnen","Niedersachsen","","","",""
"Taeglich","1995","AkademikerInnen","Bremen","","","",""
"Taeglich","1995","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Taeglich","1995","AkademikerInnen","Hessen","","","",""
"Taeglich","1995","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1995","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Taeglich","1995","AkademikerInnen","Bayern","","","",""
"Taeglich","1995","AkademikerInnen","Saarland","","","",""
"Taeglich","1995","AkademikerInnen","Berlin","","","",""
"Taeglich","1995","AkademikerInnen","Brandenburg","","","",""
"Taeglich","1995","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Taeglich","1995","AkademikerInnen","Sachsen","","","",""
"Taeglich","1995","AkademikerInnen","Sachsen-Anhalt","","","",""
"Taeglich","1995","AkademikerInnen","Thueringen","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Nordrhein-Westfalen","38","0.128644195594246","0.0843018261816398","0.172986565006852"
"Min 1x pro Woche","1995","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Baden-Wuerttemberg","51","0.228252073782284","0.172280654828052","0.284223492736516"
"Min 1x pro Woche","1995","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Woche","1995","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","Hauptschulabschluss","Hamburg","","","",""
"Min 1x pro Woche","1995","Hauptschulabschluss","Niedersachsen","52","0.0777414022921079","0.0545705531414658","0.10091225144275"
"Min 1x pro Woche","1995","Hauptschulabschluss","Bremen","","","",""
"Min 1x pro Woche","1995","Hauptschulabschluss","Nordrhein-Westfalen","178","0.152617909648655","0.132658060478809","0.172577758818501"
"Min 1x pro Woche","1995","Hauptschulabschluss","Hessen","48","0.0915570320965835","0.0655666773391628","0.117547386854004"
"Min 1x pro Woche","1995","Hauptschulabschluss","Rheinland-Pfalz,Saarland","77","0.187094763756224","0.150572153166448","0.223617374346"
"Min 1x pro Woche","1995","Hauptschulabschluss","Baden-Wuerttemberg","185","0.206681176530842","0.181039897862746","0.232322455198938"
"Min 1x pro Woche","1995","Hauptschulabschluss","Bayern","154","0.182614372146193","0.157260363174625","0.207968381117762"
"Min 1x pro Woche","1995","Hauptschulabschluss","Saarland","","","",""
"Min 1x pro Woche","1995","Hauptschulabschluss","Berlin","","","",""
"Min 1x pro Woche","1995","Hauptschulabschluss","Brandenburg","","","",""
"Min 1x pro Woche","1995","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","Hauptschulabschluss","Sachsen","","","",""
"Min 1x pro Woche","1995","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","Hauptschulabschluss","Thueringen","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Hamburg","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Niedersachsen","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Bremen","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Nordrhein-Westfalen","56","0.130024347072464","0.0996824324600494","0.160366261684878"
"Min 1x pro Woche","1995","Realschulabschluss","Hessen","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Bayern","49","0.190803481448791","0.148408810261223","0.23319815263636"
"Min 1x pro Woche","1995","Realschulabschluss","Saarland","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Berlin","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Brandenburg","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Sachsen","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","Realschulabschluss","Thueringen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Nordrhein-Westfalen","45","0.122264348244309","0.0843643726223861","0.160164323866231"
"Min 1x pro Woche","1995","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Hamburg","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Niedersachsen","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Bremen","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Nordrhein-Westfalen","46","0.170325162062598","0.125485784640779","0.215164539484417"
"Min 1x pro Woche","1995","AkademikerInnen","Hessen","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Bayern","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Saarland","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Berlin","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Brandenburg","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Sachsen","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","AkademikerInnen","Thueringen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Baden-Wuerttemberg","33","0.108480763519452","0.0670080032525263","0.149953523786378"
"Min 1x pro Monat","1995","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Hamburg","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Niedersachsen","47","0.0913859748422233","0.06645042775863","0.116321521925817"
"Min 1x pro Monat","1995","Hauptschulabschluss","Bremen","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Nordrhein-Westfalen","130","0.100488041884027","0.0838011471340871","0.117174936633967"
"Min 1x pro Monat","1995","Hauptschulabschluss","Hessen","62","0.100521975858822","0.0734235971739138","0.12762035454373"
"Min 1x pro Monat","1995","Hauptschulabschluss","Rheinland-Pfalz,Saarland","47","0.102123264260327","0.0737648632606733","0.130481665259981"
"Min 1x pro Monat","1995","Hauptschulabschluss","Baden-Wuerttemberg","150","0.136499146366081","0.114759038738047","0.158239253994115"
"Min 1x pro Monat","1995","Hauptschulabschluss","Bayern","151","0.18313618153775","0.157754080340545","0.208518282734955"
"Min 1x pro Monat","1995","Hauptschulabschluss","Saarland","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Berlin","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Brandenburg","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Sachsen","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Thueringen","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Hamburg","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Niedersachsen","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Bremen","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Nordrhein-Westfalen","49","0.104272893854003","0.076702011607398","0.131843776100608"
"Min 1x pro Monat","1995","Realschulabschluss","Hessen","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Baden-Wuerttemberg","37","0.126999499332867","0.0871347585185215","0.166864240147213"
"Min 1x pro Monat","1995","Realschulabschluss","Bayern","52","0.144390476332374","0.106467868001206","0.182313084663542"
"Min 1x pro Monat","1995","Realschulabschluss","Saarland","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Berlin","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Brandenburg","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Sachsen","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","Realschulabschluss","Thueringen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Nordrhein-Westfalen","32","0.103544888656364","0.0682967856247052","0.138792991688022"
"Min 1x pro Monat","1995","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Hamburg","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Niedersachsen","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Bremen","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Nordrhein-Westfalen","32","0.0960438290332176","0.0608979322811888","0.131189725785246"
"Min 1x pro Monat","1995","AkademikerInnen","Hessen","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Bayern","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Saarland","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Berlin","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Brandenburg","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Sachsen","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","AkademikerInnen","Thueringen","","","",""
"Seltener","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Seltener","1995","(noch) kein Abschluss","Hamburg","","","",""
"Seltener","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"Seltener","1995","(noch) kein Abschluss","Bremen","","","",""
"Seltener","1995","(noch) kein Abschluss","Nordrhein-Westfalen","60","0.312324789648978","0.250945628867837","0.37370395043012"
"Seltener","1995","(noch) kein Abschluss","Hessen","","","",""
"Seltener","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1995","(noch) kein Abschluss","Baden-Wuerttemberg","54","0.264310950715008","0.205504368453775","0.32311753297624"
"Seltener","1995","(noch) kein Abschluss","Bayern","","","",""
"Seltener","1995","(noch) kein Abschluss","Saarland","","","",""
"Seltener","1995","(noch) kein Abschluss","Berlin","","","",""
"Seltener","1995","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","1995","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","1995","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","1995","Hauptschulabschluss","Schleswig-Holstein","45","0.362702746772002","0.283345794493516","0.442059699050488"
"Seltener","1995","Hauptschulabschluss","Hamburg","","","",""
"Seltener","1995","Hauptschulabschluss","Niedersachsen","160","0.321253108426205","0.280845141076314","0.361661075776095"
"Seltener","1995","Hauptschulabschluss","Bremen","","","",""
"Seltener","1995","Hauptschulabschluss","Nordrhein-Westfalen","337","0.277865002552651","0.253002720676058","0.302727284429244"
"Seltener","1995","Hauptschulabschluss","Hessen","163","0.349360082060613","0.306394122696086","0.39232604142514"
"Seltener","1995","Hauptschulabschluss","Rheinland-Pfalz,Saarland","146","0.309236938983266","0.265953548637296","0.352520329329235"
"Seltener","1995","Hauptschulabschluss","Baden-Wuerttemberg","308","0.32891431767316","0.299163718795639","0.358664916550681"
"Seltener","1995","Hauptschulabschluss","Bayern","257","0.284462825156098","0.25485581693685","0.314069833375346"
"Seltener","1995","Hauptschulabschluss","Saarland","","","",""
"Seltener","1995","Hauptschulabschluss","Berlin","32","0.185928275851596","0.127272768606573","0.244583783096618"
