year,pgisced97,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89971,1508,1650,0.88522,0.91421
2006,First Stage of Tertiary Education,Not born in Germany,0.10029,142,1650,0.08579,0.11478
2006,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88054,4211,4577,0.87115,0.88994
2006,Second Stage of Tertiary Education,Not born in Germany,0.11946,366,4577,0.11006,0.12885
2007,Pre-primary Level,Born in Germany or immigrated <1950,0.92055,600,600,0.89889,0.94220
2007,Primary Level,Born in Germany or immigrated <1950,0.47848,100,216,0.41171,0.54526
2007,Primary Level,Not born in Germany,0.52152,116,216,0.45474,0.58829
2007,Lower Secondary Level,Born in Germany or immigrated <1950,0.77183,1779,2256,0.75451,0.78915
2007,Lower Secondary Level,Not born in Germany,0.22817,477,2256,0.21085,0.24549
2007,Upper Secondary Level,Born in Germany or immigrated <1950,0.90735,9525,10324,0.90176,0.91295
2007,Upper Secondary Level,Not born in Germany,0.09265,799,10324,0.08705,0.09824
2007,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79359,962,1167,0.77035,0.81682
2007,Post-secondary Non-tertiary Level,Not born in Germany,0.20641,205,1167,0.18318,0.22965
2007,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90345,1408,1534,0.88867,0.91824
2007,First Stage of Tertiary Education,Not born in Germany,0.09655,126,1534,0.08176,0.11133
2007,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88525,4045,4389,0.87582,0.89469
2007,Second Stage of Tertiary Education,Not born in Germany,0.11475,344,4389,0.10531,0.12418
2008,Pre-primary Level,Born in Germany or immigrated <1950,0.96027,540,540,0.94378,0.97676
2008,Primary Level,Born in Germany or immigrated <1950,0.45510,84,184,0.38295,0.52725
2008,Primary Level,Not born in Germany,0.54490,100,184,0.47275,0.61705
2008,Lower Secondary Level,Born in Germany or immigrated <1950,0.76637,1636,2065,0.74812,0.78463
2008,Lower Secondary Level,Not born in Germany,0.23363,429,2065,0.21537,0.25188
2008,Upper Secondary Level,Born in Germany or immigrated <1950,0.90827,9020,9734,0.90254,0.91401
2008,Upper Secondary Level,Not born in Germany,0.09173,714,9734,0.08599,0.09746
2008,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.78776,900,1091,0.76349,0.81204
2008,Post-secondary Non-tertiary Level,Not born in Germany,0.21224,191,1091,0.18796,0.23651
2008,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90384,1302,1415,0.88848,0.91921
2008,First Stage of Tertiary Education,Not born in Germany,0.09616,113,1415,0.08079,0.11152
2008,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88869,3879,4192,0.87917,0.89821
2008,Second Stage of Tertiary Education,Not born in Germany,0.11131,313,4192,0.10179,0.12083
2009,Pre-primary Level,Born in Germany or immigrated <1950,0.93179,486,486,0.90935,0.95423
2009,Primary Level,Born in Germany or immigrated <1950,0.43867,74,165,0.36272,0.51462
2009,Primary Level,Not born in Germany,0.56133,91,165,0.48538,0.63728
2009,Lower Secondary Level,Born in Germany or immigrated <1950,0.77711,1468,1830,0.75804,0.79619
2009,Lower Secondary Level,Not born in Germany,0.22289,362,1830,0.20381,0.24196
2009,Upper Secondary Level,Born in Germany or immigrated <1950,0.91121,8449,9064,0.90535,0.91707
2009,Upper Secondary Level,Not born in Germany,0.08879,615,9064,0.08293,0.09465
2009,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80769,827,995,0.78319,0.83219
2009,Post-secondary Non-tertiary Level,Not born in Germany,0.19231,168,995,0.16781,0.21681
2009,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91165,1236,1331,0.89639,0.92690
2009,First Stage of Tertiary Education,Not born in Germany,0.08835,95,1331,0.07310,0.10361
2009,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88808,3743,4035,0.87835,0.89781
2009,Second Stage of Tertiary Education,Not born in Germany,0.11192,292,4035,0.10219,0.12165
2010,Pre-primary Level,Born in Germany or immigrated <1950,0.93101,671,708,0.91233,0.94969
2010,Pre-primary Level,Not born in Germany,0.06899,37,708,0.05031,0.08767
2010,Primary Level,Born in Germany or immigrated <1950,0.44122,165,343,0.38860,0.49385
2010,Primary Level,Not born in Germany,0.55878,178,343,0.50615,0.61140
2010,Lower Secondary Level,Born in Germany or immigrated <1950,0.74270,1873,2510,0.72560,0.75981
2010,Lower Secondary Level,Not born in Germany,0.25730,637,2510,0.24019,0.27440
2010,Upper Secondary Level,Born in Germany or immigrated <1950,0.90216,10664,11752,0.89679,0.90754
2010,Upper Secondary Level,Not born in Germany,0.09784,1088,11752,0.09246,0.10321
2010,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80654,1375,1709,0.78780,0.82527
2010,Post-secondary Non-tertiary Level,Not born in Germany,0.19346,334,1709,0.17473,0.21220
2010,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90953,1492,1612,0.89553,0.92354
2010,First Stage of Tertiary Education,Not born in Germany,0.09047,120,1612,0.07646,0.10447
2010,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87238,4816,5376,0.86346,0.88130
2010,Second Stage of Tertiary Education,Not born in Germany,0.12762,560,5376,0.11870,0.13654
2011,Pre-primary Level,Born in Germany or immigrated <1950,0.93259,853,893,0.91613,0.94904
2011,Pre-primary Level,Not born in Germany,0.06425,40,893,0.04816,0.08034
2011,Primary Level,Born in Germany or immigrated <1950,0.52608,226,407,0.47751,0.57465
2011,Primary Level,Not born in Germany,0.47392,181,407,0.42535,0.52249
2011,Lower Secondary Level,Born in Germany or immigrated <1950,0.77385,2381,3052,0.75900,0.78869
2011,Lower Secondary Level,Not born in Germany,0.22615,671,3052,0.21131,0.24100
2011,Upper Secondary Level,Born in Germany or immigrated <1950,0.90263,12668,13903,0.89770,0.90755
2011,Upper Secondary Level,Not born in Germany,0.09737,1235,13903,0.09245,0.10230
2011,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80041,1632,2002,0.78290,0.81793
2011,Post-secondary Non-tertiary Level,Not born in Germany,0.19959,370,2002,0.18207,0.21710
2011,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91586,1722,1850,0.90320,0.92851
2011,First Stage of Tertiary Education,Not born in Germany,0.08414,128,1850,0.07149,0.09680
2011,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87068,5569,6212,0.86233,0.87902
2011,Second Stage of Tertiary Education,Not born in Germany,0.12932,643,6212,0.12098,0.13767
2012,Pre-primary Level,Born in Germany or immigrated <1950,0.94898,869,905,0.93463,0.96332
2012,Pre-primary Level,Not born in Germany,0.05102,36,905,0.03668,0.06537
2012,Primary Level,Born in Germany or immigrated <1950,0.55165,233,386,0.50198,0.60133
2012,Primary Level,Not born in Germany,0.44835,153,386,0.39867,0.49802
2012,Lower Secondary Level,Born in Germany or immigrated <1950,0.75588,2343,2990,0.74048,0.77128
2012,Lower Secondary Level,Not born in Germany,0.24412,647,2990,0.22872,0.25952
2012,Upper Secondary Level,Born in Germany or immigrated <1950,0.89512,12363,13550,0.88996,0.90028
2012,Upper Secondary Level,Not born in Germany,0.10488,1187,13550,0.09972,0.11004
2012,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79249,1589,1964,0.77455,0.81043
2012,Post-secondary Non-tertiary Level,Not born in Germany,0.20751,375,1964,0.18957,0.22545
2012,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91761,1689,1804,0.90491,0.93030
2012,First Stage of Tertiary Education,Not born in Germany,0.08239,115,1804,0.06970,0.09509
2012,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86206,5499,6146,0.85344,0.87068
2012,Second Stage of Tertiary Education,Not born in Germany,0.13794,647,6146,0.12932,0.14656
2013,Pre-primary Level,Born in Germany or immigrated <1950,0.94433,946,1073,0.93060,0.95805
2013,Pre-primary Level,Not born in Germany,0.05567,127,1073,0.04195,0.06940
2013,Primary Level,Born in Germany or immigrated <1950,0.47951,243,631,0.44050,0.51853
2013,Primary Level,Not born in Germany,0.52049,388,631,0.48147,0.55950
2013,Lower Secondary Level,Born in Germany or immigrated <1950,0.75160,2441,3807,0.73787,0.76532
2013,Lower Secondary Level,Not born in Germany,0.24836,1366,3807,0.23464,0.26209
2013,Upper Secondary Level,Born in Germany or immigrated <1950,0.89709,11923,14164,0.89209,0.90210
2013,Upper Secondary Level,Not born in Germany,0.10291,2241,14164,0.09790,0.10791
2013,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.76620,1557,2362,0.74913,0.78328
2013,Post-secondary Non-tertiary Level,Not born in Germany,0.23380,805,2362,0.21672,0.25087
2013,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94046,1597,1724,0.92929,0.95163
2013,First Stage of Tertiary Education,Not born in Germany,0.05954,127,1724,0.04837,0.07071
2013,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86091,5481,6862,0.85272,0.86910
2013,Second Stage of Tertiary Education,Not born in Germany,0.13909,1381,6862,0.13090,0.14728
2014,Pre-primary Level,Born in Germany or immigrated <1950,0.92456,776,882,0.90712,0.94200
2014,Pre-primary Level,Not born in Germany,0.07544,106,882,0.05800,0.09288
2014,Primary Level,Born in Germany or immigrated <1950,0.50641,219,504,0.46272,0.55011
2014,Primary Level,Not born in Germany,0.49359,285,504,0.44989,0.53728
2014,Lower Secondary Level,Born in Germany or immigrated <1950,0.75359,2179,3233,0.73874,0.76845
2014,Lower Secondary Level,Not born in Germany,0.24641,1054,3233,0.23155,0.26126
2014,Upper Secondary Level,Born in Germany or immigrated <1950,0.89493,10703,12548,0.88956,0.90029
2014,Upper Secondary Level,Not born in Germany,0.10507,1845,12548,0.09971,0.11044
2014,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77991,1415,2046,0.76195,0.79786
2014,Post-secondary Non-tertiary Level,Not born in Germany,0.22009,631,2046,0.20214,0.23805
2014,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93262,1476,1592,0.92030,0.94493
2014,First Stage of Tertiary Education,Not born in Germany,0.06738,116,1592,0.05507,0.07970
2014,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86059,5074,6227,0.85198,0.86919
2014,Second Stage of Tertiary Education,Not born in Germany,0.13941,1153,6227,0.13081,0.14802
2015,Pre-primary Level,Born in Germany or immigrated <1950,0.94121,676,775,0.92464,0.95778
2015,Pre-primary Level,Not born in Germany,0.05879,99,775,0.04222,0.07536
2015,Primary Level,Born in Germany or immigrated <1950,0.49152,197,533,0.44904,0.53401
2015,Primary Level,Not born in Germany,0.50848,336,533,0.46599,0.55096
2015,Lower Secondary Level,Born in Germany or immigrated <1950,0.74636,2038,3105,0.73105,0.76166
2015,Lower Secondary Level,Not born in Germany,0.25364,1067,3105,0.23834,0.26895
2015,Upper Secondary Level,Born in Germany or immigrated <1950,0.89078,10151,12175,0.88524,0.89632
2015,Upper Secondary Level,Not born in Germany,0.10922,2024,12175,0.10368,0.11476
2015,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.75034,1341,2156,0.73207,0.76862
2015,Post-secondary Non-tertiary Level,Not born in Germany,0.24966,815,2156,0.23138,0.26793
2015,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92927,1419,1529,0.91642,0.94213
2015,First Stage of Tertiary Education,Not born in Germany,0.07073,110,1529,0.05787,0.08358
2015,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85045,4911,6422,0.84173,0.85917
2015,Second Stage of Tertiary Education,Not born in Germany,0.14955,1511,6422,0.14083,0.15827
2016,Pre-primary Level,Born in Germany or immigrated <1950,0.93407,652,868,0.91755,0.95059
2016,Pre-primary Level,Not born in Germany,0.06593,216,868,0.04941,0.08245
2016,Primary Level,Born in Germany or immigrated <1950,0.44712,163,1442,0.42144,0.47279
2016,Primary Level,Not born in Germany,0.55288,1279,1442,0.52721,0.57856
2016,Lower Secondary Level,Born in Germany or immigrated <1950,0.74007,1908,3292,0.72509,0.75506
2016,Lower Secondary Level,Not born in Germany,0.25993,1384,3292,0.24494,0.27491
2016,Upper Secondary Level,Born in Germany or immigrated <1950,0.89079,9340,11544,0.88510,0.89648
2016,Upper Secondary Level,Not born in Germany,0.10921,2204,11544,0.10352,0.11490
2016,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.73673,1282,2093,0.71786,0.75561
2016,Post-secondary Non-tertiary Level,Not born in Germany,0.26327,811,2093,0.24439,0.28214
2016,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92794,1300,1401,0.91439,0.94148
2016,First Stage of Tertiary Education,Not born in Germany,0.07206,101,1401,0.05852,0.08561
2016,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84311,4634,6488,0.83426,0.85197
2016,Second Stage of Tertiary Education,Not born in Germany,0.15689,1854,6488,0.14803,0.16574
2017,Pre-primary Level,Born in Germany or immigrated <1950,0.93648,732,921,0.92072,0.95224
2017,Pre-primary Level,Not born in Germany,0.06352,189,921,0.04776,0.07928
2017,Primary Level,Born in Germany or immigrated <1950,0.41247,201,1928,0.39049,0.43445
2017,Primary Level,Not born in Germany,0.58753,1727,1928,0.56555,0.60951
2017,Lower Secondary Level,Born in Germany or immigrated <1950,0.73439,2071,3701,0.72016,0.74862
2017,Lower Secondary Level,Not born in Germany,0.26561,1630,3701,0.25138,0.27984
2017,Upper Secondary Level,Born in Germany or immigrated <1950,0.89141,10456,12759,0.88601,0.89680
2017,Upper Secondary Level,Not born in Germany,0.10859,2303,12759,0.10320,0.11399
2017,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.75125,1550,2312,0.73362,0.76887
2017,Post-secondary Non-tertiary Level,Not born in Germany,0.24875,762,2312,0.23113,0.26638
2017,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92277,1425,1527,0.90937,0.93616
2017,First Stage of Tertiary Education,Not born in Germany,0.07723,102,1527,0.06384,0.09063
2017,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84464,5293,7251,0.83630,0.85298
2017,Second Stage of Tertiary Education,Not born in Germany,0.15536,1958,7251,0.14702,0.16370
2018,Pre-primary Level,Born in Germany or immigrated <1950,0.94161,608,775,0.92509,0.95813
2018,Pre-primary Level,Not born in Germany,0.05790,167,775,0.04145,0.07436
2018,Primary Level,Born in Germany or immigrated <1950,0.38513,211,1834,0.36285,0.40741
2018,Primary Level,Not born in Germany,0.61487,1623,1834,0.59259,0.63715
2018,Lower Secondary Level,Born in Germany or immigrated <1950,0.74128,2073,3576,0.72692,0.75563
2018,Lower Secondary Level,Not born in Germany,0.25872,1503,3576,0.24437,0.27308
2018,Upper Secondary Level,Born in Germany or immigrated <1950,0.88609,10020,12152,0.88044,0.89174
2018,Upper Secondary Level,Not born in Germany,0.11391,2132,12152,0.10826,0.11956
2018,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.76303,1522,2212,0.74530,0.78075
2018,Post-secondary Non-tertiary Level,Not born in Germany,0.23697,690,2212,0.21925,0.25470
2018,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92395,1358,1446,0.91029,0.93762
2018,First Stage of Tertiary Education,Not born in Germany,0.07605,88,1446,0.06238,0.08971
2018,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83906,5160,6977,0.83044,0.84769
2018,Second Stage of Tertiary Education,Not born in Germany,0.16094,1817,6977,0.15231,0.16956
2019,Pre-primary Level,Born in Germany or immigrated <1950,0.93716,538,613,0.91793,0.95639
2019,Pre-primary Level,Not born in Germany,0.06280,75,613,0.04358,0.08202
2019,Primary Level,Born in Germany or immigrated <1950,0.35439,183,1721,0.33179,0.37700
2019,Primary Level,Not born in Germany,0.64561,1538,1721,0.62300,0.66821
2019,Lower Secondary Level,Born in Germany or immigrated <1950,0.74526,1929,3219,0.73021,0.76031
2019,Lower Secondary Level,Not born in Germany,0.25474,1290,3219,0.23969,0.26979
2019,Upper Secondary Level,Born in Germany or immigrated <1950,0.88597,9841,11695,0.88021,0.89173
2019,Upper Secondary Level,Not born in Germany,0.11403,1854,11695,0.10827,0.11979
2019,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.75985,1640,2257,0.74222,0.77748
2019,Post-secondary Non-tertiary Level,Not born in Germany,0.24015,617,2257,0.22252,0.25778
2019,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93020,1573,1657,0.91792,0.94247
2019,First Stage of Tertiary Education,Not born in Germany,0.06980,84,1657,0.05753,0.08208
2019,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83908,5908,7584,0.83081,0.84735
2019,Second Stage of Tertiary Education,Not born in Germany,0.16092,1676,7584,0.15265,0.16919
2020,Pre-primary Level,Born in Germany or immigrated <1950,0.93020,582,768,0.91216,0.94823
2020,Pre-primary Level,Not born in Germany,0.06980,186,768,0.05176,0.08783
2020,Primary Level,Born in Germany or immigrated <1950,0.37415,164,1831,0.35198,0.39632
2020,Primary Level,Not born in Germany,0.62585,1667,1831,0.60368,0.64802
2020,Lower Secondary Level,Born in Germany or immigrated <1950,0.74523,1772,3335,0.73044,0.76002
2020,Lower Secondary Level,Not born in Germany,0.25477,1563,3335,0.23998,0.26956
2020,Upper Secondary Level,Born in Germany or immigrated <1950,0.89596,9031,11381,0.89035,0.90157
2020,Upper Secondary Level,Not born in Germany,0.10404,2350,11381,0.09843,0.10965
2020,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79922,1570,2357,0.78305,0.81540
2020,Post-secondary Non-tertiary Level,Not born in Germany,0.20078,787,2357,0.18460,0.21695
2020,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93785,1382,1460,0.92546,0.95024
2020,First Stage of Tertiary Education,Not born in Germany,0.06215,78,1460,0.04976,0.07454
2020,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85076,5573,7762,0.84283,0.85868
2020,Second Stage of Tertiary Education,Not born in Germany,0.14924,2189,7762,0.14132,0.15717
2021,Pre-primary Level,Born in Germany or immigrated <1950,0.89161,335,441,0.86257,0.92066
2021,Pre-primary Level,Not born in Germany,0.10839,106,441,0.07934,0.13743
2021,Primary Level,Born in Germany or immigrated <1950,0.39821,106,1053,0.36863,0.42780
2021,Primary Level,Not born in Germany,0.60179,947,1053,0.57220,0.63137
2021,Lower Secondary Level,Born in Germany or immigrated <1950,0.71370,1068,1895,0.69335,0.73406
2021,Lower Secondary Level,Not born in Germany,0.28630,827,1895,0.26594,0.30665
2021,Upper Secondary Level,Born in Germany or immigrated <1950,0.89719,6123,7411,0.89027,0.90410
2021,Upper Secondary Level,Not born in Germany,0.10281,1288,7411,0.09590,0.10973
2021,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79186,1141,1600,0.77197,0.81176
2021,Post-secondary Non-tertiary Level,Not born in Germany,0.20814,459,1600,0.18824,0.22803
2021,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93194,944,1003,0.91635,0.94754
2021,First Stage of Tertiary Education,Not born in Germany,0.06806,59,1003,0.05246,0.08365
2021,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84410,4298,5706,0.83469,0.85352
2021,Second Stage of Tertiary Education,Not born in Germany,0.15590,1408,5706,0.14648,0.16531
2022,Pre-primary Level,Born in Germany or immigrated <1950,0.84727,375,503,0.81580,0.87874
2022,Pre-primary Level,Not born in Germany,0.15273,128,503,0.12126,0.18420
2022,Primary Level,Born in Germany or immigrated <1950,0.40244,141,875,0.36993,0.43496
2022,Primary Level,Not born in Germany,0.59756,734,875,0.56504,0.63007
2022,Lower Secondary Level,Born in Germany or immigrated <1950,0.70735,1140,1920,0.68699,0.72770
2022,Lower Secondary Level,Not born in Germany,0.29265,780,1920,0.27230,0.31301
2022,Upper Secondary Level,Born in Germany or immigrated <1950,0.88843,7603,9251,0.88202,0.89485
2022,Upper Secondary Level,Not born in Germany,0.11157,1648,9251,0.10515,0.11798
2022,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79338,1643,2203,0.77647,0.81029
2022,Post-secondary Non-tertiary Level,Not born in Germany,0.20662,560,2203,0.18971,0.22353
2022,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93615,1288,1367,0.92319,0.94912
2022,First Stage of Tertiary Education,Not born in Germany,0.06385,79,1367,0.05088,0.07681
2022,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84305,5937,8673,0.83539,0.85070
2022,Second Stage of Tertiary Education,Not born in Germany,0.15695,2736,8673,0.14930,0.16461
