year,quintil_oecd,regtyp,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92844,1041,1137,0.91345,0.94343
1999,2nd Quintile,Rural regions,Not born in Germany,0.07156,96,1137,0.05657,0.08655
1999,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.85693,1404,1717,0.84036,0.87349
1999,3rd Quintile,Urban regions,Not born in Germany,0.14307,313,1717,0.12651,0.15964
1999,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92554,1031,1109,0.91009,0.94100
1999,3rd Quintile,Rural regions,Not born in Germany,0.07446,78,1109,0.05900,0.08991
1999,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.88155,1613,1876,0.86692,0.89618
1999,4th Quintile,Urban regions,Not born in Germany,0.11845,263,1876,0.10382,0.13308
1999,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94036,838,890,0.92479,0.95592
1999,4th Quintile,Rural regions,Not born in Germany,0.05964,52,890,0.04408,0.07521
1999,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.91472,1733,1900,0.90216,0.92728
1999,5th Quintile,Urban regions,Not born in Germany,0.08528,167,1900,0.07272,0.09784
1999,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.93972,684,684,0.92187,0.95757
2000,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.69257,1018,1605,0.66999,0.71516
2000,1st Quintile,Urban regions,Not born in Germany,0.30743,587,1605,0.28484,0.33001
2000,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.88698,841,976,0.86711,0.90686
2000,1st Quintile,Rural regions,Not born in Germany,0.11302,135,976,0.09314,0.13289
2000,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.77973,1263,1715,0.76011,0.79935
2000,2nd Quintile,Urban regions,Not born in Germany,0.22027,452,1715,0.20065,0.23989
2000,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.93954,956,1026,0.92495,0.95413
2000,2nd Quintile,Rural regions,Not born in Germany,0.06046,70,1026,0.04587,0.07505
2000,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.86504,1362,1623,0.84841,0.88166
2000,3rd Quintile,Urban regions,Not born in Germany,0.13496,261,1623,0.11834,0.15159
2000,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92248,1033,1109,0.90674,0.93823
2000,3rd Quintile,Rural regions,Not born in Germany,0.07752,76,1109,0.06177,0.09326
2000,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.85774,1550,1811,0.84165,0.87384
2000,4th Quintile,Urban regions,Not born in Germany,0.14226,261,1811,0.12616,0.15835
2000,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94196,835,881,0.92652,0.95741
2000,4th Quintile,Rural regions,Not born in Germany,0.05804,46,881,0.04259,0.07348
2000,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.90605,1690,1872,0.89283,0.91927
2000,5th Quintile,Urban regions,Not born in Germany,0.09395,182,1872,0.08073,0.10717
2000,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94933,645,645,0.93239,0.96627
2001,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.71461,1659,2452,0.69673,0.73249
2001,1st Quintile,Urban regions,Not born in Germany,0.28539,793,2452,0.26751,0.30327
2001,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.87230,1256,1428,0.85498,0.88961
2001,1st Quintile,Rural regions,Not born in Germany,0.12770,172,1428,0.11039,0.14502
2001,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.80713,2035,2620,0.79201,0.82224
2001,2nd Quintile,Urban regions,Not born in Germany,0.19287,585,2620,0.17776,0.20799
2001,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.91686,1588,1730,0.90384,0.92987
2001,2nd Quintile,Rural regions,Not born in Germany,0.08314,142,1730,0.07013,0.09616
2001,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.84960,2387,2845,0.83646,0.86273
2001,3rd Quintile,Urban regions,Not born in Germany,0.15040,458,2845,0.13727,0.16354
2001,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.94117,1607,1696,0.92997,0.95237
2001,3rd Quintile,Rural regions,Not born in Germany,0.05883,89,1696,0.04763,0.07003
2001,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.90121,2684,2996,0.89052,0.91190
2001,4th Quintile,Urban regions,Not born in Germany,0.09879,312,2996,0.08810,0.10948
2001,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95233,1545,1619,0.94195,0.96271
2001,4th Quintile,Rural regions,Not born in Germany,0.04767,74,1619,0.03729,0.05805
2001,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.93187,3164,3420,0.92342,0.94031
2001,5th Quintile,Urban regions,Not born in Germany,0.06813,256,3420,0.05969,0.07658
2001,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.96118,1077,1112,0.94982,0.97254
2001,5th Quintile,Rural regions,Not born in Germany,0.03882,35,1112,0.02746,0.05018
2002,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.70789,1490,2171,0.68875,0.72702
2002,1st Quintile,Urban regions,Not born in Germany,0.29211,681,2171,0.27298,0.31125
2002,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.86156,1129,1298,0.84276,0.88035
2002,1st Quintile,Rural regions,Not born in Germany,0.13844,169,1298,0.11965,0.15724
2002,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.78882,1805,2375,0.77240,0.80524
2002,2nd Quintile,Urban regions,Not born in Germany,0.21118,570,2375,0.19476,0.22760
2002,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.91005,1416,1548,0.89579,0.92431
2002,2nd Quintile,Rural regions,Not born in Germany,0.08995,132,1548,0.07569,0.10421
2002,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.86255,2199,2579,0.84925,0.87584
2002,3rd Quintile,Urban regions,Not born in Germany,0.13745,380,2579,0.12416,0.15075
2002,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.96391,1408,1461,0.95434,0.97348
2002,3rd Quintile,Rural regions,Not born in Germany,0.03609,53,1461,0.02652,0.04566
2002,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89468,2447,2759,0.88323,0.90614
2002,4th Quintile,Urban regions,Not born in Germany,0.10532,312,2759,0.09386,0.11677
2002,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.96107,1547,1610,0.95162,0.97052
2002,4th Quintile,Rural regions,Not born in Germany,0.03893,63,1610,0.02948,0.04838
2002,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.92359,3407,3688,0.91501,0.93216
2002,5th Quintile,Urban regions,Not born in Germany,0.07641,281,3688,0.06784,0.08499
2002,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95172,1259,1311,0.94011,0.96333
2002,5th Quintile,Rural regions,Not born in Germany,0.04828,52,1311,0.03667,0.05989
2003,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.71584,1547,2190,0.69694,0.73473
2003,1st Quintile,Urban regions,Not born in Germany,0.28416,643,2190,0.26527,0.30306
2003,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.87228,1072,1220,0.85355,0.89102
2003,1st Quintile,Rural regions,Not born in Germany,0.12772,148,1220,0.10898,0.14645
2003,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.78632,1798,2302,0.76957,0.80307
2003,2nd Quintile,Urban regions,Not born in Germany,0.21368,504,2302,0.19693,0.23043
2003,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92527,1453,1559,0.91221,0.93833
2003,2nd Quintile,Rural regions,Not born in Germany,0.07473,106,1559,0.06167,0.08779
2003,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.87270,2202,2576,0.85983,0.88558
2003,3rd Quintile,Urban regions,Not born in Germany,0.12730,374,2576,0.11442,0.14017
2003,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.94114,1409,1493,0.92920,0.95308
2003,3rd Quintile,Rural regions,Not born in Germany,0.05886,84,1493,0.04692,0.07080
2003,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.88724,2569,2908,0.87574,0.89874
2003,4th Quintile,Urban regions,Not born in Germany,0.11276,339,2908,0.10126,0.12426
2003,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94052,1487,1557,0.92877,0.95227
2003,4th Quintile,Rural regions,Not born in Germany,0.05948,70,1557,0.04773,0.07123
2003,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.93279,4484,4785,0.92570,0.93989
2003,5th Quintile,Urban regions,Not born in Germany,0.06721,301,4785,0.06011,0.07430
2003,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95530,1522,1572,0.94508,0.96552
2003,5th Quintile,Rural regions,Not born in Germany,0.04470,50,1572,0.03448,0.05492
2004,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.70465,1459,2072,0.68500,0.72430
2004,1st Quintile,Urban regions,Not born in Germany,0.29535,613,2072,0.27570,0.31500
2004,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.86503,1048,1194,0.84564,0.88442
2004,1st Quintile,Rural regions,Not born in Germany,0.13497,146,1194,0.11558,0.15436
2004,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.78928,1802,2317,0.77267,0.80589
2004,2nd Quintile,Urban regions,Not born in Germany,0.21072,515,2317,0.19411,0.22733
2004,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.91209,1359,1469,0.89760,0.92657
2004,2nd Quintile,Rural regions,Not born in Germany,0.08791,110,1469,0.07343,0.10240
2004,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.86453,2152,2520,0.85117,0.87790
2004,3rd Quintile,Urban regions,Not born in Germany,0.13547,368,2520,0.12210,0.14883
2004,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.94592,1410,1495,0.93445,0.95739
2004,3rd Quintile,Rural regions,Not born in Germany,0.05408,85,1495,0.04261,0.06555
2004,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89167,2553,2848,0.88025,0.90308
2004,4th Quintile,Urban regions,Not born in Germany,0.10833,295,2848,0.09692,0.11975
2004,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95164,1440,1498,0.94077,0.96251
2004,4th Quintile,Rural regions,Not born in Germany,0.04836,58,1498,0.03749,0.05923
2004,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.93029,4313,4618,0.92295,0.93764
2004,5th Quintile,Urban regions,Not born in Germany,0.06971,305,4618,0.06236,0.07705
2004,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.96250,1538,1580,0.95313,0.97187
2004,5th Quintile,Rural regions,Not born in Germany,0.03750,42,1580,0.02813,0.04687
2005,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.69862,1468,2053,0.67877,0.71848
2005,1st Quintile,Urban regions,Not born in Germany,0.30138,585,2053,0.28152,0.32123
2005,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.87080,983,1102,0.85098,0.89061
2005,1st Quintile,Rural regions,Not born in Germany,0.12920,119,1102,0.10939,0.14902
2005,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.79986,1745,2201,0.78314,0.81658
2005,2nd Quintile,Urban regions,Not born in Germany,0.20014,456,2201,0.18342,0.21686
2005,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92651,1340,1432,0.91299,0.94003
2005,2nd Quintile,Rural regions,Not born in Germany,0.07349,92,1432,0.05997,0.08701
2005,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.86067,1991,2326,0.84659,0.87474
2005,3rd Quintile,Urban regions,Not born in Germany,0.13933,335,2326,0.12526,0.15341
2005,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.93912,1345,1432,0.92673,0.95151
2005,3rd Quintile,Rural regions,Not born in Germany,0.06088,87,1432,0.04849,0.07327
2005,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89458,2492,2798,0.88320,0.90596
2005,4th Quintile,Urban regions,Not born in Germany,0.10542,306,2798,0.09404,0.11680
2005,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95538,1448,1505,0.94495,0.96582
2005,4th Quintile,Rural regions,Not born in Germany,0.04462,57,1505,0.03418,0.05505
2005,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.92747,4125,4404,0.91981,0.93513
2005,5th Quintile,Urban regions,Not born in Germany,0.07253,279,4404,0.06487,0.08019
2005,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94478,1392,1443,0.93299,0.95657
2005,5th Quintile,Rural regions,Not born in Germany,0.05522,51,1443,0.04343,0.06701
2006,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.70196,1433,1948,0.68164,0.72227
2006,1st Quintile,Urban regions,Not born in Germany,0.29804,515,1948,0.27773,0.31836
2006,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.87874,967,1072,0.85919,0.89829
2006,1st Quintile,Rural regions,Not born in Germany,0.12126,105,1072,0.10171,0.14081
2006,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.81120,1630,2048,0.79424,0.82815
2006,2nd Quintile,Urban regions,Not born in Germany,0.18880,418,2048,0.17185,0.20576
2006,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.93308,1256,1336,0.91968,0.94649
2006,2nd Quintile,Rural regions,Not born in Germany,0.06692,80,1336,0.05351,0.08032
2006,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.83259,1896,2219,0.81705,0.84813
2006,3rd Quintile,Urban regions,Not born in Germany,0.16741,323,2219,0.15187,0.18295
2006,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.93910,1345,1420,0.92666,0.95155
2006,3rd Quintile,Rural regions,Not born in Germany,0.06090,75,1420,0.04845,0.07334
2006,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89505,2417,2680,0.88344,0.90666
2006,4th Quintile,Urban regions,Not born in Germany,0.10495,263,2680,0.09334,0.11656
2006,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94446,1292,1352,0.93224,0.95667
2006,4th Quintile,Rural regions,Not born in Germany,0.05554,60,1352,0.04333,0.06776
2006,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.91586,3879,4164,0.90743,0.92429
2006,5th Quintile,Urban regions,Not born in Germany,0.08414,285,4164,0.07571,0.09257
2006,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95845,1371,1411,0.94803,0.96887
2006,5th Quintile,Rural regions,Not born in Germany,0.04155,40,1411,0.03113,0.05197
2007,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.74143,1575,2077,0.72260,0.76027
2007,1st Quintile,Urban regions,Not born in Germany,0.25857,502,2077,0.23973,0.27740
2007,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.85122,1078,1206,0.83112,0.87131
2007,1st Quintile,Rural regions,Not born in Germany,0.14878,128,1206,0.12869,0.16888
2007,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.79486,1767,2180,0.77790,0.81181
2007,2nd Quintile,Urban regions,Not born in Germany,0.20514,413,2180,0.18819,0.22210
2007,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.91203,1323,1415,0.89727,0.92679
2007,2nd Quintile,Rural regions,Not born in Germany,0.08797,92,1415,0.07321,0.10273
2007,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.85806,2084,2396,0.84408,0.87204
2007,3rd Quintile,Urban regions,Not born in Germany,0.14194,312,2396,0.12796,0.15592
2007,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.94097,1460,1534,0.92917,0.95277
2007,3rd Quintile,Rural regions,Not born in Germany,0.05903,74,1534,0.04723,0.07083
2007,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89978,2597,2858,0.88877,0.91079
2007,4th Quintile,Urban regions,Not born in Germany,0.10022,261,2858,0.08921,0.11123
2007,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95383,1471,1530,0.94332,0.96435
2007,4th Quintile,Rural regions,Not born in Germany,0.04617,59,1530,0.03565,0.05668
2007,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.92652,3943,4191,0.91862,0.93442
2007,5th Quintile,Urban regions,Not born in Germany,0.07348,248,4191,0.06558,0.08138
2007,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95629,1416,1460,0.94580,0.96678
2007,5th Quintile,Rural regions,Not born in Germany,0.04371,44,1460,0.03322,0.05420
2008,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.71874,1433,1915,0.69860,0.73888
2008,1st Quintile,Urban regions,Not born in Germany,0.28126,482,1915,0.26112,0.30140
2008,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.84845,1009,1128,0.82751,0.86939
2008,1st Quintile,Rural regions,Not born in Germany,0.15155,119,1128,0.13061,0.17249
2008,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.81783,1754,2093,0.80129,0.83437
2008,2nd Quintile,Urban regions,Not born in Germany,0.18217,339,2093,0.16563,0.19871
2008,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.93369,1261,1332,0.92032,0.94705
2008,2nd Quintile,Rural regions,Not born in Germany,0.06631,71,1332,0.05295,0.07968
2008,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.85141,2014,2310,0.83690,0.86592
2008,3rd Quintile,Urban regions,Not born in Germany,0.14859,296,2310,0.13408,0.16310
2008,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92453,1484,1558,0.91141,0.93765
2008,3rd Quintile,Rural regions,Not born in Germany,0.07547,74,1558,0.06235,0.08859
2008,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89775,2360,2598,0.88610,0.90940
2008,4th Quintile,Urban regions,Not born in Germany,0.10225,238,2598,0.09060,0.11390
2008,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95914,1282,1328,0.94849,0.96979
2008,4th Quintile,Rural regions,Not born in Germany,0.04086,46,1328,0.03021,0.05151
2008,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.93932,3750,3956,0.93188,0.94676
2008,5th Quintile,Urban regions,Not born in Germany,0.06068,206,3956,0.05324,0.06812
2008,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.96012,1312,1351,0.94968,0.97056
2008,5th Quintile,Rural regions,Not born in Germany,0.03988,39,1351,0.02944,0.05032
2009,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.75324,1435,1835,0.73351,0.77297
2009,1st Quintile,Urban regions,Not born in Germany,0.24676,400,1835,0.22703,0.26649
2009,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.83777,963,1082,0.81579,0.85975
2009,1st Quintile,Rural regions,Not born in Germany,0.16223,119,1082,0.14025,0.18421
2009,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.80229,1624,1933,0.78453,0.82005
2009,2nd Quintile,Urban regions,Not born in Germany,0.19771,309,1933,0.17995,0.21547
2009,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92147,1218,1290,0.90679,0.93616
2009,2nd Quintile,Rural regions,Not born in Germany,0.07853,72,1290,0.06384,0.09321
2009,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.87247,1825,2055,0.85804,0.88689
2009,3rd Quintile,Urban regions,Not born in Germany,0.12753,230,2055,0.11311,0.14196
2009,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.93916,1340,1395,0.92661,0.95171
2009,3rd Quintile,Rural regions,Not born in Germany,0.06084,55,1395,0.04829,0.07339
2009,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.91228,2269,2489,0.90116,0.92339
2009,4th Quintile,Urban regions,Not born in Germany,0.08772,220,2489,0.07661,0.09884
2009,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.96065,1282,1324,0.95017,0.97113
2009,4th Quintile,Rural regions,Not born in Germany,0.03935,42,1324,0.02887,0.04983
2009,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.92801,3386,3574,0.91954,0.93649
2009,5th Quintile,Urban regions,Not born in Germany,0.07199,188,3574,0.06351,0.08046
2009,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.96564,1241,1272,0.95562,0.97565
2009,5th Quintile,Rural regions,Not born in Germany,0.03436,31,1272,0.02435,0.04438
2010,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.75277,1327,1693,0.73221,0.77333
2010,1st Quintile,Urban regions,Not born in Germany,0.24723,366,1693,0.22667,0.26779
2010,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.81253,842,934,0.78748,0.83757
2010,1st Quintile,Rural regions,Not born in Germany,0.18747,92,934,0.16243,0.21252
2010,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.81257,1528,1792,0.79449,0.83064
2010,2nd Quintile,Urban regions,Not born in Germany,0.18743,264,1792,0.16936,0.20551
2010,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.93646,1185,1255,0.92296,0.94996
2010,2nd Quintile,Rural regions,Not born in Germany,0.06354,70,1255,0.05004,0.07704
2010,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.85755,1707,1919,0.84191,0.87320
2010,3rd Quintile,Urban regions,Not born in Germany,0.14245,212,1919,0.12680,0.15809
2010,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.91751,1274,1325,0.90269,0.93233
2010,3rd Quintile,Rural regions,Not born in Germany,0.08249,51,1325,0.06767,0.09731
2010,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.90031,2107,2285,0.88802,0.91259
2010,4th Quintile,Urban regions,Not born in Germany,0.09969,178,2285,0.08741,0.11198
2010,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95327,1177,1218,0.94141,0.96513
2010,4th Quintile,Rural regions,Not born in Germany,0.04673,41,1218,0.03487,0.05859
2010,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.93185,3179,3348,0.92331,0.94039
2010,5th Quintile,Urban regions,Not born in Germany,0.06815,169,3348,0.05961,0.07669
2010,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.96450,1029,1029,0.95319,0.97581
2011,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.74636,2133,2878,0.73047,0.76226
2011,1st Quintile,Urban regions,Not born in Germany,0.25364,745,2878,0.23774,0.26953
2011,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.85007,1595,1842,0.83376,0.86637
2011,1st Quintile,Rural regions,Not born in Germany,0.14993,247,1842,0.13363,0.16624
2011,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.80522,2135,2585,0.78995,0.82049
2011,2nd Quintile,Urban regions,Not born in Germany,0.19478,450,2585,0.17951,0.21005
2011,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.88248,1661,1829,0.86771,0.89724
2011,2nd Quintile,Rural regions,Not born in Germany,0.11752,168,1829,0.10276,0.13229
2011,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.86631,2254,2553,0.85311,0.87952
2011,3rd Quintile,Urban regions,Not born in Germany,0.13369,299,2553,0.12048,0.14689
2011,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.93356,1573,1647,0.92153,0.94559
2011,3rd Quintile,Rural regions,Not born in Germany,0.06644,74,1647,0.05441,0.07847
2011,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.90168,2583,2825,0.89070,0.91266
2011,4th Quintile,Urban regions,Not born in Germany,0.09832,242,2825,0.08734,0.10930
2011,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.96230,1315,1359,0.95217,0.97243
2011,4th Quintile,Rural regions,Not born in Germany,0.03770,44,1359,0.02757,0.04783
2011,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.92126,3334,3556,0.91241,0.93012
2011,5th Quintile,Urban regions,Not born in Germany,0.07874,222,3556,0.06988,0.08759
2011,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95248,1162,1200,0.94043,0.96452
2011,5th Quintile,Rural regions,Not born in Germany,0.04752,38,1200,0.03548,0.05957
2012,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.74593,2592,3404,0.73130,0.76055
2012,1st Quintile,Urban regions,Not born in Germany,0.25407,812,3404,0.23945,0.26870
2012,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.84420,1831,2088,0.82864,0.85976
2012,1st Quintile,Rural regions,Not born in Germany,0.15580,257,2088,0.14024,0.17136
2012,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.78923,2524,3030,0.77470,0.80375
2012,2nd Quintile,Urban regions,Not born in Germany,0.21077,506,3030,0.19625,0.22530
2012,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.87403,1845,2042,0.85963,0.88842
2012,2nd Quintile,Rural regions,Not born in Germany,0.12597,197,2042,0.11158,0.14037
2012,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.86437,2605,2933,0.85198,0.87676
2012,3rd Quintile,Urban regions,Not born in Germany,0.13563,328,2933,0.12324,0.14802
2012,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.90178,1867,1997,0.88873,0.91484
2012,3rd Quintile,Rural regions,Not born in Germany,0.09822,130,1997,0.08516,0.11127
2012,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89971,2869,3142,0.88921,0.91022
2012,4th Quintile,Urban regions,Not born in Germany,0.10029,273,3142,0.08978,0.11079
2012,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94460,1672,1746,0.93386,0.95533
2012,4th Quintile,Rural regions,Not born in Germany,0.05540,74,1746,0.04467,0.06614
2012,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.91167,3652,3900,0.90276,0.92058
2012,5th Quintile,Urban regions,Not born in Germany,0.08833,248,3900,0.07942,0.09724
2012,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95628,1365,1410,0.94560,0.96695
2012,5th Quintile,Rural regions,Not born in Germany,0.04372,45,1410,0.03305,0.05440
2013,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.81144,2462,3210,0.79791,0.82498
2013,1st Quintile,Urban regions,Not born in Germany,0.18856,748,3210,0.17502,0.20209
2013,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.90508,1886,2139,0.89266,0.91750
2013,1st Quintile,Rural regions,Not born in Germany,0.09492,253,2139,0.08250,0.10734
2013,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.86030,2621,3153,0.84819,0.87240
2013,2nd Quintile,Urban regions,Not born in Germany,0.13970,532,3153,0.12760,0.15181
2013,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.93612,2039,2240,0.92599,0.94625
2013,2nd Quintile,Rural regions,Not born in Germany,0.06388,201,2240,0.05375,0.07401
2013,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.89674,2655,3005,0.88585,0.90762
2013,3rd Quintile,Urban regions,Not born in Germany,0.10326,350,3005,0.09238,0.11415
2013,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.96140,1866,1986,0.95293,0.96988
2013,3rd Quintile,Rural regions,Not born in Germany,0.03860,120,1986,0.03012,0.04707
2013,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.93821,2876,3119,0.92976,0.94666
2013,4th Quintile,Urban regions,Not born in Germany,0.06179,243,3119,0.05334,0.07024
2013,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95053,1722,1809,0.94053,0.96052
2013,4th Quintile,Rural regions,Not born in Germany,0.04947,87,1809,0.03948,0.05947
2013,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.93496,3887,4175,0.92747,0.94244
