year,age_gr,pgisced97,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.93229,173,173,0.89474,0.96984
1992,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.73464,71,131,0.65874,0.81054
1992,17-29 y.,Primary Level,Not born in Germany,0.26536,60,131,0.18946,0.34126
1992,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.84831,680,932,0.82527,0.87136
1992,17-29 y.,Lower Secondary Level,Not born in Germany,0.15169,252,932,0.12864,0.17473
1992,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.93716,1537,1762,0.92582,0.94849
1992,17-29 y.,Upper Secondary Level,Not born in Germany,0.06284,225,1762,0.05151,0.07418
1992,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.91241,144,144,0.86608,0.95875
1992,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94146,101,101,0.89545,0.98747
1992,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95470,156,156,0.92197,0.98744
1992,30-45 y.,Primary Level,Not born in Germany,0.65237,162,162,0.57881,0.72593
1992,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.73595,253,488,0.69680,0.77510
1992,30-45 y.,Lower Secondary Level,Not born in Germany,0.26405,235,488,0.22490,0.30320
1992,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.92323,1996,2267,0.91227,0.93419
1992,30-45 y.,Upper Secondary Level,Not born in Germany,0.07677,271,2267,0.06581,0.08773
1992,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.81726,98,132,0.75108,0.88344
1992,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.18274,34,132,0.11656,0.24892
1992,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90810,283,283,0.87438,0.94182
1992,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93559,781,829,0.91887,0.95231
1992,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.06441,48,829,0.04769,0.08113
1992,46-65 y.,Primary Level,Not born in Germany,0.88889,270,270,0.85133,0.92644
1992,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.81685,588,886,0.79137,0.84234
1992,46-65 y.,Lower Secondary Level,Not born in Germany,0.18315,298,886,0.15766,0.20863
1992,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90054,1679,1975,0.88734,0.91375
1992,46-65 y.,Upper Secondary Level,Not born in Germany,0.09946,296,1975,0.08625,0.11266
1992,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.36221,33,33,0.19567,0.52874
1992,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91200,234,234,0.87562,0.94838
1992,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89713,493,548,0.87167,0.92259
1992,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.10287,55,548,0.07741,0.12833
1992,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.92913,442,478,0.90611,0.95216
1992,66 and older,Lower Secondary Level,Not born in Germany,0.07087,36,478,0.04784,0.09389
1992,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93664,661,717,0.91880,0.95448
1992,66 and older,Upper Secondary Level,Not born in Germany,0.06336,56,717,0.04552,0.08120
1992,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93307,85,85,0.87963,0.98651
1992,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88945,94,94,0.82571,0.95318
1993,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.94192,175,175,0.90716,0.97667
1993,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.69100,63,128,0.61064,0.77137
1993,17-29 y.,Primary Level,Not born in Germany,0.30900,65,128,0.22863,0.38936
1993,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.84879,658,884,0.82516,0.87242
1993,17-29 y.,Lower Secondary Level,Not born in Germany,0.15121,226,884,0.12758,0.17484
1993,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.92595,1518,1734,0.91362,0.93828
1993,17-29 y.,Upper Secondary Level,Not born in Germany,0.07405,216,1734,0.06172,0.08638
1993,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.90932,146,146,0.86258,0.95606
1993,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98482,95,95,0.96010,1.00954
1993,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94693,150,150,0.91094,0.98293
1993,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.38745,32,180,0.31608,0.45881
1993,30-45 y.,Primary Level,Not born in Germany,0.61255,148,180,0.54119,0.68392
1993,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.74164,244,463,0.70173,0.78156
1993,30-45 y.,Lower Secondary Level,Not born in Germany,0.25836,219,463,0.21844,0.29827
1993,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.92247,1986,2251,0.91142,0.93352
1993,30-45 y.,Upper Secondary Level,Not born in Germany,0.07753,265,2251,0.06648,0.08858
1993,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80297,101,137,0.73612,0.86982
1993,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.19703,36,137,0.13018,0.26388
1993,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88889,291,291,0.85272,0.92506
1993,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93915,760,806,0.92264,0.95567
1993,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.06085,46,806,0.04433,0.07736
1993,46-65 y.,Primary Level,Not born in Germany,0.89463,268,268,0.85780,0.93146
1993,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.80389,549,846,0.77712,0.83066
1993,46-65 y.,Lower Secondary Level,Not born in Germany,0.19611,297,846,0.16934,0.22288
1993,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89672,1657,1950,0.88321,0.91023
1993,46-65 y.,Upper Secondary Level,Not born in Germany,0.10328,293,1950,0.08977,0.11679
1993,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.37680,32,32,0.20621,0.54739
1993,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91372,220,220,0.87654,0.95091
1993,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87415,495,552,0.84646,0.90185
1993,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.12585,57,552,0.09815,0.15354
1993,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.92431,444,485,0.90075,0.94788
1993,66 and older,Lower Secondary Level,Not born in Germany,0.07569,41,485,0.05212,0.09925
1993,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.92814,664,729,0.90939,0.94690
1993,66 and older,Upper Secondary Level,Not born in Germany,0.07186,65,729,0.05310,0.09061
1993,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92643,80,80,0.86886,0.98400
1993,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87750,100,100,0.81291,0.94208
1994,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.94772,226,226,0.91864,0.97681
1994,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.65427,47,102,0.56151,0.74703
1994,17-29 y.,Primary Level,Not born in Germany,0.34573,55,102,0.25297,0.43849
1994,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.86041,598,772,0.83595,0.88487
1994,17-29 y.,Lower Secondary Level,Not born in Germany,0.13959,174,772,0.11513,0.16405
1994,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.91957,1451,1654,0.90646,0.93268
1994,17-29 y.,Upper Secondary Level,Not born in Germany,0.08043,203,1654,0.06732,0.09354
1994,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.91541,151,151,0.87088,0.95994
1994,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99359,101,101,0.97795,1.00923
1994,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93833,154,154,0.90021,0.97645
1994,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.42023,31,158,0.34302,0.49744
1994,30-45 y.,Primary Level,Not born in Germany,0.57977,127,158,0.50256,0.65698
1994,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.73247,231,439,0.69102,0.77393
1994,30-45 y.,Lower Secondary Level,Not born in Germany,0.26753,208,439,0.22607,0.30898
1994,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.91949,1975,2229,0.90819,0.93078
1994,30-45 y.,Upper Secondary Level,Not born in Germany,0.08051,254,2229,0.06922,0.09181
1994,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.84581,117,150,0.78782,0.90380
1994,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.15419,33,150,0.09620,0.21218
1994,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88495,284,284,0.84778,0.92213
1994,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93394,768,812,0.91685,0.95104
1994,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.06606,44,812,0.04896,0.08315
1994,46-65 y.,Primary Level,Not born in Germany,0.92979,259,259,0.89861,0.96097
1994,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.79696,526,811,0.76926,0.82466
1994,46-65 y.,Lower Secondary Level,Not born in Germany,0.20304,285,811,0.17534,0.23074
1994,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89611,1654,1943,0.88254,0.90968
1994,46-65 y.,Upper Secondary Level,Not born in Germany,0.10389,289,1943,0.09032,0.11746
1994,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90524,226,226,0.86697,0.94351
1994,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87982,495,547,0.85254,0.90709
1994,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.12018,52,547,0.09291,0.14746
1994,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.92100,429,470,0.89659,0.94542
1994,66 and older,Lower Secondary Level,Not born in Germany,0.07900,41,470,0.05458,0.10341
1994,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.91866,670,742,0.89898,0.93834
1994,66 and older,Upper Secondary Level,Not born in Germany,0.08134,72,742,0.06166,0.10102
1994,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91126,81,81,0.84895,0.97357
1994,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86230,112,112,0.79820,0.92641
1995,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.86938,249,286,0.83026,0.90851
1995,17-29 y.,Pre-primary Level,Not born in Germany,0.13062,37,286,0.09149,0.16974
1995,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.53538,32,78,0.42398,0.64678
1995,17-29 y.,Primary Level,Not born in Germany,0.46462,46,78,0.35322,0.57602
1995,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.83853,581,763,0.81241,0.86466
1995,17-29 y.,Lower Secondary Level,Not born in Germany,0.16147,182,763,0.13534,0.18759
1995,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88879,1383,1615,0.87345,0.90413
1995,17-29 y.,Upper Secondary Level,Not born in Germany,0.11121,232,1615,0.09587,0.12655
1995,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.87643,143,143,0.82230,0.93056
1995,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96943,102,102,0.93585,1.00300
1995,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89431,157,157,0.84607,0.94256
1995,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.47614,34,148,0.39540,0.55688
1995,30-45 y.,Primary Level,Not born in Germany,0.52386,114,148,0.44312,0.60460
1995,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.71318,235,465,0.67203,0.75433
1995,30-45 y.,Lower Secondary Level,Not born in Germany,0.28682,230,465,0.24567,0.32797
1995,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89375,2028,2387,0.88139,0.90612
1995,30-45 y.,Upper Secondary Level,Not born in Germany,0.10625,359,2387,0.09388,0.11861
1995,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.72623,136,211,0.66592,0.78654
1995,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.27377,75,211,0.21346,0.33408
1995,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90614,302,302,0.87319,0.93909
1995,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87550,753,847,0.85325,0.89775
1995,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.12450,94,847,0.10225,0.14675
1995,46-65 y.,Primary Level,Not born in Germany,0.92466,264,264,0.89276,0.95656
1995,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.77587,475,784,0.74666,0.80508
1995,46-65 y.,Lower Secondary Level,Not born in Germany,0.22413,309,784,0.19492,0.25334
1995,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89395,1668,1985,0.88040,0.90750
1995,46-65 y.,Upper Secondary Level,Not born in Germany,0.10605,317,1985,0.09250,0.11960
1995,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.51659,43,43,0.36546,0.66772
1995,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89366,220,220,0.85283,0.93449
1995,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86881,521,582,0.84135,0.89626
1995,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.13119,61,582,0.10374,0.15865
1995,66 and older,Primary Level,Not born in Germany,0.83551,35,35,0.71090,0.96012
1995,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.89914,421,480,0.87217,0.92611
1995,66 and older,Lower Secondary Level,Not born in Germany,0.10086,59,480,0.07389,0.12783
1995,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.91501,661,740,0.89490,0.93512
1995,66 and older,Upper Secondary Level,Not born in Germany,0.08499,79,740,0.06488,0.10510
1995,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90886,75,75,0.84328,0.97443
1995,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84391,130,130,0.78128,0.90654
1996,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.88692,264,264,0.84865,0.92520
1996,17-29 y.,Primary Level,Not born in Germany,0.50084,42,42,0.34779,0.65389
1996,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.83584,559,716,0.80869,0.86299
1996,17-29 y.,Lower Secondary Level,Not born in Germany,0.16416,157,716,0.13701,0.19131
1996,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88794,1286,1491,0.87193,0.90396
1996,17-29 y.,Upper Secondary Level,Not born in Germany,0.11206,205,1491,0.09604,0.12807
1996,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.86275,137,137,0.80492,0.92059
1996,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92326,104,104,0.87185,0.97466
1996,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88671,142,142,0.83440,0.93903
1996,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.50134,32,131,0.41539,0.58729
1996,30-45 y.,Primary Level,Not born in Germany,0.49866,99,131,0.41271,0.58461
1996,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.71584,232,445,0.67389,0.75779
1996,30-45 y.,Lower Secondary Level,Not born in Germany,0.28416,213,445,0.24221,0.32611
1996,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89910,2055,2396,0.88704,0.91117
1996,30-45 y.,Upper Secondary Level,Not born in Germany,0.10090,341,2396,0.08883,0.11296
1996,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77429,152,222,0.71917,0.82941
1996,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.22571,70,222,0.17059,0.28083
1996,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92140,308,308,0.89129,0.95150
1996,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88716,769,850,0.86588,0.90845
1996,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.11284,81,850,0.09155,0.13412
1996,46-65 y.,Primary Level,Not born in Germany,0.90365,241,241,0.86631,0.94098
1996,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.77630,463,757,0.74660,0.80601
1996,46-65 y.,Lower Secondary Level,Not born in Germany,0.22370,294,757,0.19399,0.25340
1996,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89377,1663,1964,0.88014,0.90740
1996,46-65 y.,Upper Secondary Level,Not born in Germany,0.10623,301,1964,0.09260,0.11986
1996,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.52112,36,36,0.35562,0.68662
1996,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89191,220,220,0.85079,0.93303
1996,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85811,533,600,0.83016,0.88605
1996,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.14189,67,600,0.11395,0.16984
1996,66 and older,Primary Level,Not born in Germany,0.85267,40,40,0.74143,0.96391
1996,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.88817,406,467,0.85956,0.91678
1996,66 and older,Lower Secondary Level,Not born in Germany,0.11183,61,467,0.08322,0.14044
1996,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.91269,682,768,0.89271,0.93266
1996,66 and older,Upper Secondary Level,Not born in Germany,0.08731,86,768,0.06734,0.10729
1996,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89924,71,71,0.82872,0.96975
1996,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84585,135,135,0.78472,0.90699
1997,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.89949,287,287,0.86464,0.93434
1997,17-29 y.,Primary Level,Not born in Germany,0.48955,35,35,0.32152,0.65759
1997,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.85276,572,710,0.82668,0.87884
1997,17-29 y.,Lower Secondary Level,Not born in Germany,0.14724,138,710,0.12116,0.17332
1997,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.87525,1188,1376,0.85778,0.89271
1997,17-29 y.,Upper Secondary Level,Not born in Germany,0.12475,188,1376,0.10729,0.14222
1997,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.88352,130,130,0.82816,0.93888
1997,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94942,98,98,0.90581,0.99303
1997,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86530,133,133,0.80705,0.92354
1997,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.50151,35,125,0.41350,0.58951
1997,30-45 y.,Primary Level,Not born in Germany,0.49849,90,125,0.41049,0.58650
1997,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.70943,235,445,0.66719,0.75166
1997,30-45 y.,Lower Secondary Level,Not born in Germany,0.29057,210,445,0.24834,0.33281
1997,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89930,2022,2348,0.88713,0.91148
1997,30-45 y.,Upper Secondary Level,Not born in Germany,0.10070,326,2348,0.08852,0.11287
1997,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77262,151,218,0.71686,0.82839
1997,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.22738,67,218,0.17161,0.28314
1997,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94503,312,312,0.91970,0.97036
1997,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89334,755,835,0.87239,0.91429
1997,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.10666,80,835,0.08571,0.12761
1997,46-65 y.,Primary Level,Not born in Germany,0.89425,228,228,0.85424,0.93425
1997,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.75317,424,708,0.72139,0.78495
1997,46-65 y.,Lower Secondary Level,Not born in Germany,0.24683,284,708,0.21505,0.27861
1997,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89439,1674,1965,0.88080,0.90799
1997,46-65 y.,Upper Secondary Level,Not born in Germany,0.10561,291,1965,0.09201,0.11920
1997,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.47389,33,33,0.30088,0.64689
1997,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88494,219,219,0.84259,0.92730
1997,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85542,553,620,0.82771,0.88312
1997,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.14458,67,620,0.11688,0.17229
1997,66 and older,Primary Level,Not born in Germany,0.83380,42,42,0.71985,0.94775
1997,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.88701,407,466,0.85824,0.91579
1997,66 and older,Lower Secondary Level,Not born in Germany,0.11299,59,466,0.08421,0.14176
1997,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.91332,700,792,0.89371,0.93292
1997,66 and older,Upper Secondary Level,Not born in Germany,0.08668,92,792,0.06708,0.10629
1997,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90392,71,71,0.83488,0.97296
1997,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87374,145,145,0.81950,0.92799
1998,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.90416,303,303,0.87096,0.93736
1998,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.84581,612,740,0.81978,0.87185
1998,17-29 y.,Lower Secondary Level,Not born in Germany,0.15419,128,740,0.12815,0.18022
1998,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89208,1254,1421,0.87594,0.90822
1998,17-29 y.,Upper Secondary Level,Not born in Germany,0.10792,167,1421,0.09178,0.12406
1998,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.89537,134,134,0.84335,0.94739
1998,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90621,106,106,0.85044,0.96197
1998,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83641,133,133,0.77331,0.89952
1998,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.52262,41,115,0.43092,0.61431
1998,30-45 y.,Primary Level,Not born in Germany,0.47738,74,115,0.38569,0.56908
1998,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.70365,281,481,0.66280,0.74450
1998,30-45 y.,Lower Secondary Level,Not born in Germany,0.29635,200,481,0.25550,0.33720
1998,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90143,2228,2538,0.88983,0.91303
1998,30-45 y.,Upper Secondary Level,Not born in Germany,0.09857,310,2538,0.08697,0.11017
1998,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77005,185,250,0.71778,0.82231
1998,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.22995,65,250,0.17769,0.28222
1998,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95359,343,343,0.93129,0.97588
1998,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90690,852,929,0.88821,0.92560
1998,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.09310,77,929,0.07440,0.11179
1998,46-65 y.,Primary Level,Not born in Germany,0.91696,220,220,0.88042,0.95351
1998,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.76484,496,762,0.73471,0.79497
1998,46-65 y.,Lower Secondary Level,Not born in Germany,0.23516,266,762,0.20503,0.26529
1998,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90267,1917,2190,0.89026,0.91509
1998,46-65 y.,Upper Secondary Level,Not born in Germany,0.09733,273,2190,0.08491,0.10974
1998,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.51862,41,41,0.36378,0.67346
1998,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91571,248,248,0.88107,0.95036
1998,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86235,630,704,0.83688,0.88782
1998,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.13765,74,704,0.11218,0.16312
1998,66 and older,Primary Level,Not born in Germany,0.75948,42,42,0.62865,0.89030
1998,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.89287,492,556,0.86714,0.91860
1998,66 and older,Lower Secondary Level,Not born in Germany,0.10713,64,556,0.08140,0.13286
1998,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.91705,780,874,0.89876,0.93535
1998,66 and older,Upper Secondary Level,Not born in Germany,0.08295,94,874,0.06465,0.10124
1998,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89231,70,70,0.81916,0.96545
1998,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88954,164,164,0.84142,0.93766
1999,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.93817,294,294,0.91060,0.96575
1999,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.86699,601,710,0.84200,0.89199
1999,17-29 y.,Lower Secondary Level,Not born in Germany,0.13301,109,710,0.10801,0.15800
1999,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89108,1211,1358,0.87450,0.90765
1999,17-29 y.,Upper Secondary Level,Not born in Germany,0.10892,147,1358,0.09235,0.12550
1999,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.88617,128,128,0.83093,0.94141
1999,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91484,94,94,0.85811,0.97157
1999,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87264,127,127,0.81442,0.93085
1999,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.52864,42,110,0.43492,0.62235
1999,30-45 y.,Primary Level,Not born in Germany,0.47136,68,110,0.37765,0.56508
1999,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.70404,273,458,0.66219,0.74589
1999,30-45 y.,Lower Secondary Level,Not born in Germany,0.29596,185,458,0.25411,0.33781
1999,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90176,2235,2532,0.89017,0.91336
1999,30-45 y.,Upper Secondary Level,Not born in Germany,0.09824,297,2532,0.08664,0.10983
1999,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79649,199,262,0.74764,0.84533
1999,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.20351,63,262,0.15467,0.25236
1999,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96671,348,348,0.94784,0.98559
