year,bula_h,regtyp,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.07575,98,532,0.05324,0.09826
1993,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.86823,107,107,0.80384,0.93262
1993,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.65017,968,1541,0.62635,0.67399
1993,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.15539,573,1541,0.13729,0.17348
1993,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.67040,146,239,0.61067,0.73012
1993,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.16517,93,239,0.11800,0.21235
1993,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.72545,630,833,0.69512,0.75577
1993,Bavaria,Urban regions,Not born in Germany,0.12599,203,833,0.10344,0.14854
1993,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.72626,647,786,0.69507,0.75745
1993,Bavaria,Rural regions,Not born in Germany,0.08528,139,786,0.06575,0.10482
1993,Berlin,Urban regions,Born in Germany or immigrated <1950,0.73602,483,575,0.69996,0.77208
1993,Berlin,Urban regions,Not born in Germany,0.09243,92,575,0.06873,0.11612
1993,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.77990,63,63,0.67677,0.88303
1993,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.79759,548,548,0.76392,0.83126
1993,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.70737,49,49,0.57866,0.83608
1993,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.76865,345,345,0.72409,0.81321
1993,Saxony,Urban regions,Born in Germany or immigrated <1950,0.79526,558,558,0.76175,0.82877
1993,Saxony,Rural regions,Born in Germany or immigrated <1950,0.78199,522,522,0.74653,0.81744
1993,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.82042,162,162,0.76113,0.87971
1993,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.77613,546,546,0.74114,0.81113
1993,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.79411,176,176,0.73420,0.85402
1993,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.75775,464,464,0.71872,0.79677
1994,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.69999,120,120,0.61765,0.78233
1994,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.82286,141,141,0.75961,0.88610
1994,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.77819,110,143,0.70985,0.84652
1994,Hamburg,Urban regions,Not born in Germany,0.10322,33,143,0.05318,0.15326
1994,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.75181,385,477,0.71300,0.79061
1994,Lower Saxony,Urban regions,Not born in Germany,0.10071,92,477,0.07367,0.12774
1994,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.76189,449,490,0.72414,0.79964
1994,Lower Saxony,Rural regions,Not born in Germany,0.04180,41,490,0.02406,0.05954
1994,Bremen,Urban regions,Born in Germany or immigrated <1950,0.78285,75,75,0.68891,0.87679
1994,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.70564,1811,2386,0.68735,0.72393
1994,North Rhine-Westphalia,Urban regions,Not born in Germany,0.11288,575,2386,0.10018,0.12558
1994,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.64916,60,60,0.52738,0.77094
1994,Hesse,Urban regions,Born in Germany or immigrated <1950,0.68656,525,798,0.65436,0.71877
1994,Hesse,Urban regions,Not born in Germany,0.16065,273,798,0.13516,0.18615
1994,Hesse,Rural regions,Born in Germany or immigrated <1950,0.78218,97,97,0.69961,0.86475
1994,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.73274,422,523,0.69477,0.77070
1994,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.08439,101,523,0.06055,0.10824
1994,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.85536,111,111,0.78963,0.92110
1994,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.64239,962,1515,0.61825,0.66654
1994,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.16390,553,1515,0.14526,0.18255
1994,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.68251,138,217,0.62043,0.74459
1994,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.14604,79,217,0.09894,0.19314
1994,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.71579,615,809,0.68469,0.74689
1994,Bavaria,Urban regions,Not born in Germany,0.13417,194,809,0.11067,0.15767
1994,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.70574,644,778,0.67370,0.73779
1994,Bavaria,Rural regions,Not born in Germany,0.08882,134,778,0.06882,0.10882
1994,Berlin,Urban regions,Born in Germany or immigrated <1950,0.73165,465,552,0.69466,0.76865
1994,Berlin,Urban regions,Not born in Germany,0.09404,87,552,0.06967,0.11841
1994,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.73642,57,57,0.62102,0.85181
1994,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.80708,531,531,0.77348,0.84067
1994,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.73620,57,57,0.62077,0.85162
1994,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.76802,343,343,0.72328,0.81276
1994,Saxony,Urban regions,Born in Germany or immigrated <1950,0.80697,568,568,0.77448,0.83946
1994,Saxony,Rural regions,Born in Germany or immigrated <1950,0.77132,519,519,0.73516,0.80749
1994,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.81888,150,150,0.75704,0.88072
1994,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.77614,521,521,0.74031,0.81197
1994,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.77895,184,184,0.71882,0.83907
1994,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.74545,456,456,0.70542,0.78548
1995,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.70214,115,115,0.61818,0.78609
1995,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.76187,135,135,0.68975,0.83399
1995,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.80633,104,104,0.73001,0.88265
1995,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.69432,384,519,0.65465,0.73399
1995,Lower Saxony,Urban regions,Not born in Germany,0.14257,135,519,0.11246,0.17268
1995,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.71589,449,524,0.67724,0.75454
1995,Lower Saxony,Rural regions,Not born in Germany,0.06855,75,524,0.04690,0.09021
1995,Bremen,Urban regions,Born in Germany or immigrated <1950,0.75748,75,75,0.65982,0.85514
1995,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.69161,1830,2513,0.67355,0.70967
1995,North Rhine-Westphalia,Urban regions,Not born in Germany,0.13162,683,2513,0.11840,0.14484
1995,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.65860,64,64,0.54151,0.77569
1995,Hesse,Urban regions,Born in Germany or immigrated <1950,0.66508,519,803,0.63241,0.69774
1995,Hesse,Urban regions,Not born in Germany,0.17914,284,803,0.15260,0.20568
1995,Hesse,Rural regions,Born in Germany or immigrated <1950,0.70049,107,141,0.62462,0.77637
1995,Hesse,Rural regions,Not born in Germany,0.14956,34,141,0.09048,0.20863
1995,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.66962,416,577,0.63121,0.70803
1995,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.13435,161,577,0.10650,0.16220
1995,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.74928,116,116,0.67006,0.82850
1995,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.63627,973,1568,0.61245,0.66009
1995,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17132,595,1568,0.15266,0.18997
1995,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.65309,140,223,0.59048,0.71571
1995,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.17093,83,223,0.12141,0.22045
1995,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.66765,605,854,0.63604,0.69926
1995,Bavaria,Urban regions,Not born in Germany,0.16940,249,854,0.14422,0.19457
1995,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.72114,689,835,0.69071,0.75158
1995,Bavaria,Rural regions,Not born in Germany,0.08929,146,835,0.06993,0.10864
1995,Berlin,Urban regions,Born in Germany or immigrated <1950,0.71404,471,569,0.67688,0.75120
1995,Berlin,Urban regions,Not born in Germany,0.11993,98,569,0.09321,0.14664
1995,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.80289,553,553,0.76971,0.83608
1995,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.80759,54,54,0.70146,0.91371
1995,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.78592,349,349,0.74282,0.82901
1995,Saxony,Urban regions,Born in Germany or immigrated <1950,0.81116,560,560,0.77872,0.84361
1995,Saxony,Rural regions,Born in Germany or immigrated <1950,0.76555,497,497,0.72826,0.80283
1995,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.81596,122,122,0.74691,0.88501
1995,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.78684,533,533,0.75204,0.82164
1995,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.77584,183,183,0.71525,0.83642
1995,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.74808,444,444,0.70765,0.78851
1996,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.71864,117,117,0.63681,0.80047
1996,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.75319,137,137,0.68072,0.82565
1996,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.80876,101,101,0.73168,0.88584
1996,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.69342,387,513,0.65348,0.73336
1996,Lower Saxony,Urban regions,Not born in Germany,0.14188,126,513,0.11166,0.17211
1996,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.73093,461,529,0.69310,0.76876
1996,Lower Saxony,Rural regions,Not born in Germany,0.06393,68,529,0.04307,0.08480
1996,Bremen,Urban regions,Born in Germany or immigrated <1950,0.70212,74,74,0.59721,0.80704
1996,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.69734,1840,2491,0.67930,0.71539
1996,North Rhine-Westphalia,Urban regions,Not born in Germany,0.13026,651,2491,0.11704,0.14348
1996,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.61908,57,57,0.49189,0.74627
1996,Hesse,Urban regions,Born in Germany or immigrated <1950,0.65909,509,769,0.62556,0.69261
1996,Hesse,Urban regions,Not born in Germany,0.18065,260,769,0.15344,0.20786
1996,Hesse,Rural regions,Born in Germany or immigrated <1950,0.70644,108,139,0.63046,0.78242
1996,Hesse,Rural regions,Not born in Germany,0.15039,31,139,0.09075,0.21003
1996,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.67283,410,557,0.63383,0.71183
1996,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.12865,147,557,0.10082,0.15648
1996,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.74168,114,114,0.66097,0.82238
1996,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.63615,943,1485,0.61167,0.66063
1996,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.16777,542,1485,0.14876,0.18679
1996,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.65451,140,219,0.59139,0.71764
1996,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.16455,79,219,0.11533,0.21376
1996,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.66477,596,830,0.63263,0.69690
1996,Bavaria,Urban regions,Not born in Germany,0.17172,234,830,0.14605,0.19740
1996,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.73192,684,830,0.70177,0.76207
1996,Bavaria,Rural regions,Not born in Germany,0.08277,146,830,0.06401,0.10153
1996,Berlin,Urban regions,Born in Germany or immigrated <1950,0.71927,461,542,0.68141,0.75714
1996,Berlin,Urban regions,Not born in Germany,0.11061,81,542,0.08418,0.13704
1996,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.73333,31,31,0.57509,0.89158
1996,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.80832,550,550,0.77540,0.84125
1996,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.81640,52,52,0.71014,0.92266
1996,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.79878,336,336,0.75584,0.84171
1996,Saxony,Urban regions,Born in Germany or immigrated <1950,0.80057,554,554,0.76726,0.83387
1996,Saxony,Rural regions,Born in Germany or immigrated <1950,0.78083,514,514,0.74503,0.81663
1996,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.82141,142,142,0.75819,0.88463
1996,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.77803,498,498,0.74149,0.81457
1996,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.78917,186,186,0.73039,0.84795
1996,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.74762,448,448,0.70735,0.78789
1997,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.70413,113,113,0.61959,0.78866
1997,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.77894,134,134,0.70842,0.84947
1997,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.81883,100,100,0.74296,0.89471
1997,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.70980,394,515,0.67057,0.74904
1997,Lower Saxony,Urban regions,Not born in Germany,0.12697,121,515,0.09818,0.15575
1997,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.72973,453,522,0.69159,0.76786
1997,Lower Saxony,Rural regions,Not born in Germany,0.06703,69,522,0.04556,0.08850
1997,Bremen,Urban regions,Born in Germany or immigrated <1950,0.69521,73,73,0.58888,0.80154
1997,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.70618,1836,2439,0.68809,0.72426
1997,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12466,603,2439,0.11155,0.13777
1997,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.60651,62,62,0.48391,0.72910
1997,Hesse,Urban regions,Born in Germany or immigrated <1950,0.64889,472,717,0.61393,0.68385
1997,Hesse,Urban regions,Not born in Germany,0.18855,245,717,0.15990,0.21720
1997,Hesse,Rural regions,Born in Germany or immigrated <1950,0.67654,102,102,0.58531,0.76777
1997,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.68337,420,571,0.64519,0.72156
1997,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.13226,151,571,0.10444,0.16007
1997,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.74894,119,119,0.67070,0.82718
1997,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.62370,954,1499,0.59917,0.64823
1997,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17654,545,1499,0.15723,0.19584
1997,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.67441,134,207,0.61041,0.73840
1997,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.14634,73,207,0.09808,0.19461
1997,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.67238,601,817,0.64018,0.70458
1997,Bavaria,Urban regions,Not born in Germany,0.17009,216,817,0.14431,0.19587
1997,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.71525,673,806,0.68408,0.74643
1997,Bavaria,Rural regions,Not born in Germany,0.08396,133,806,0.06480,0.10312
1997,Berlin,Urban regions,Born in Germany or immigrated <1950,0.72041,440,510,0.68142,0.75940
1997,Berlin,Urban regions,Not born in Germany,0.10513,70,510,0.07848,0.13178
1997,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.82643,555,555,0.79490,0.85797
1997,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.85411,55,55,0.75996,0.94826
1997,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.80581,323,323,0.76260,0.84902
1997,Saxony,Urban regions,Born in Germany or immigrated <1950,0.80919,542,542,0.77608,0.84230
1997,Saxony,Rural regions,Born in Germany or immigrated <1950,0.78885,507,507,0.75328,0.82441
1997,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.84577,133,133,0.78415,0.90738
1997,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.79568,501,501,0.76033,0.83102
1997,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.76582,188,188,0.70512,0.82651
1997,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.73714,447,447,0.69628,0.77799
1998,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.75617,169,169,0.69124,0.82111
1998,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.76097,152,152,0.69294,0.82899
1998,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.82751,133,133,0.76305,0.89196
1998,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.70544,455,580,0.66831,0.74257
1998,Lower Saxony,Urban regions,Not born in Germany,0.12859,125,580,0.10133,0.15586
1998,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.73389,558,617,0.69899,0.76879
1998,Lower Saxony,Rural regions,Not born in Germany,0.05639,59,617,0.03817,0.07461
1998,Bremen,Urban regions,Born in Germany or immigrated <1950,0.72825,84,84,0.63255,0.82396
1998,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.69861,2176,2777,0.68154,0.71568
1998,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12961,601,2777,0.11712,0.14211
1998,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.61123,59,59,0.48578,0.73669
1998,Hesse,Urban regions,Born in Germany or immigrated <1950,0.65241,562,798,0.61934,0.68547
1998,Hesse,Urban regions,Not born in Germany,0.18111,236,798,0.15438,0.20785
1998,Hesse,Rural regions,Born in Germany or immigrated <1950,0.65979,117,149,0.58346,0.73613
1998,Hesse,Rural regions,Not born in Germany,0.15303,32,149,0.09503,0.21103
1998,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.69955,474,621,0.66346,0.73564
1998,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.12935,147,621,0.10293,0.15577
1998,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.72732,160,160,0.65810,0.79654
1998,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.63919,1085,1608,0.61571,0.66267
1998,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17586,523,1608,0.15724,0.19447
1998,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.66950,143,208,0.60542,0.73358
1998,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.14429,65,208,0.09642,0.19215
1998,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.67836,700,916,0.64810,0.70863
1998,Bavaria,Urban regions,Not born in Germany,0.16401,216,916,0.14002,0.18800
1998,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.72678,823,955,0.69850,0.75506
1998,Bavaria,Rural regions,Not born in Germany,0.08472,132,955,0.06705,0.10239
1998,Berlin,Urban regions,Born in Germany or immigrated <1950,0.74668,474,530,0.70962,0.78375
1998,Berlin,Urban regions,Not born in Germany,0.08615,56,530,0.06224,0.11006
1998,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.82375,575,575,0.79258,0.85492
1998,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.83146,52,52,0.72872,0.93420
1998,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.79716,347,347,0.75479,0.83953
1998,Saxony,Urban regions,Born in Germany or immigrated <1950,0.81834,569,569,0.78663,0.85005
1998,Saxony,Rural regions,Born in Germany or immigrated <1950,0.79264,577,577,0.75953,0.82575
1998,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.81914,130,130,0.75271,0.88556
1998,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.81277,530,530,0.77953,0.84601
1998,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.77791,213,213,0.72195,0.83386
1998,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.76385,495,495,0.72640,0.80130
1999,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.75042,149,149,0.68070,0.82014
1999,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.76676,151,151,0.69908,0.83443
1999,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.80104,117,117,0.72839,0.87369
1999,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.72509,449,575,0.68857,0.76162
1999,Lower Saxony,Urban regions,Not born in Germany,0.12988,126,575,0.10238,0.15738
1999,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.73342,540,591,0.69775,0.76910
1999,Lower Saxony,Rural regions,Not born in Germany,0.04985,51,591,0.03229,0.06742
1999,Bremen,Urban regions,Born in Germany or immigrated <1950,0.74392,75,75,0.64448,0.84337
1999,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.70520,2071,2631,0.68778,0.72263
1999,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12379,560,2631,0.11121,0.13638
1999,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.60574,62,62,0.48310,0.72838
1999,Hesse,Urban regions,Born in Germany or immigrated <1950,0.65459,550,754,0.62062,0.68855
1999,Hesse,Urban regions,Not born in Germany,0.17496,204,754,0.14783,0.20210
1999,Hesse,Rural regions,Born in Germany or immigrated <1950,0.71148,115,115,0.62831,0.79465
1999,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.70705,463,593,0.67039,0.74371
1999,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.12438,130,593,0.09780,0.15097
1999,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.73801,157,157,0.66901,0.80701
1999,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.62466,1037,1529,0.60038,0.64894
1999,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.18590,492,1529,0.16639,0.20540
1999,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.67735,142,199,0.61223,0.74246
1999,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.14000,57,199,0.09167,0.18834
1999,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.68512,688,893,0.65464,0.71560
1999,Bavaria,Urban regions,Not born in Germany,0.16215,205,893,0.13796,0.18634
1999,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.73039,786,900,0.70138,0.75939
1999,Bavaria,Rural regions,Not born in Germany,0.08252,114,900,0.06454,0.10051
1999,Berlin,Urban regions,Born in Germany or immigrated <1950,0.74387,467,515,0.70614,0.78161
1999,Berlin,Urban regions,Not born in Germany,0.08045,48,515,0.05693,0.10396
1999,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.75538,36,36,0.61296,0.89779
1999,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.81963,545,545,0.78732,0.85194
1999,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.83222,51,51,0.72864,0.93580
1999,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.81038,340,340,0.76865,0.85211
1999,Saxony,Urban regions,Born in Germany or immigrated <1950,0.83104,548,548,0.79963,0.86244
1999,Saxony,Rural regions,Born in Germany or immigrated <1950,0.80284,570,570,0.77014,0.83553
1999,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.83554,130,130,0.77157,0.89951
1999,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.83084,534,534,0.79901,0.86267
1999,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.78227,220,220,0.72761,0.83693
1999,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.77134,477,477,0.73361,0.80907
2000,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.74905,262,262,0.69645,0.80165
2000,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.75361,380,418,0.71225,0.79497
2000,Schleswig-Holstein,Rural regions,Not born in Germany,0.06720,38,418,0.04317,0.09123
2000,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.78853,268,299,0.74216,0.83489
2000,Hamburg,Urban regions,Not born in Germany,0.07529,31,299,0.04533,0.10524
2000,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.73026,825,969,0.70230,0.75821
2000,Lower Saxony,Urban regions,Not born in Germany,0.09472,144,969,0.07628,0.11317
2000,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.72605,954,1057,0.69915,0.75295
2000,Lower Saxony,Rural regions,Not born in Germany,0.07001,103,1057,0.05462,0.08540
2000,Bremen,Urban regions,Born in Germany or immigrated <1950,0.70451,155,188,0.63912,0.76991
2000,Bremen,Urban regions,Not born in Germany,0.15674,33,188,0.10464,0.20885
2000,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.70979,4140,4999,0.69721,0.72237
2000,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12445,859,4999,0.11530,0.13360
2000,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.54118,106,142,0.45893,0.62343
2000,North Rhine-Westphalia,Rural regions,Not born in Germany,0.20031,36,142,0.13424,0.26637
2000,Hesse,Urban regions,Born in Germany or immigrated <1950,0.63707,1014,1339,0.61131,0.66284
2000,Hesse,Urban regions,Not born in Germany,0.18556,325,1339,0.16473,0.20639
2000,Hesse,Rural regions,Born in Germany or immigrated <1950,0.74342,297,332,0.69637,0.79047
2000,Hesse,Rural regions,Not born in Germany,0.07275,35,332,0.04477,0.10073
2000,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.68677,896,1101,0.65936,0.71418
2000,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.12602,205,1101,0.10641,0.14564
2000,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.72141,326,361,0.67510,0.76772
2000,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.05670,35,361,0.03281,0.08058
2000,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.62980,1959,2654,0.61142,0.64817
2000,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17570,695,2654,0.16122,0.19018
2000,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.65884,234,303,0.60537,0.71231
2000,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.13405,69,303,0.09562,0.17247
2000,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.70425,1322,1623,0.68204,0.72646
2000,Bavaria,Urban regions,Not born in Germany,0.14910,301,1623,0.13176,0.16643
2000,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.75027,1595,1750,0.72998,0.77055
2000,Bavaria,Rural regions,Not born in Germany,0.07075,155,1750,0.05873,0.08277
