year,age_gr,bula_h,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98511,230,230,0.96942,1.00080
1993,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.86568,81,81,0.79096,0.94041
1993,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.88850,250,315,0.85369,0.92332
1993,46-65 y.,Lower Saxony,Not born in Germany,0.11150,65,315,0.07668,0.14631
1993,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80614,464,707,0.77698,0.83530
1993,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19386,243,707,0.16470,0.22302
1993,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.79463,171,286,0.74773,0.84153
1993,46-65 y.,Hesse,Not born in Germany,0.20537,115,286,0.15847,0.25227
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.93348,157,157,0.89437,0.97258
1993,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.75540,277,535,0.71894,0.79186
1993,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.24460,258,535,0.20814,0.28106
1993,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.84006,333,465,0.80671,0.87341
1993,46-65 y.,Bavaria,Not born in Germany,0.15994,132,465,0.12659,0.19329
1993,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.87222,152,188,0.82437,0.92007
1993,46-65 y.,Berlin,Not born in Germany,0.12778,36,188,0.07993,0.17563
1993,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.95697,183,183,0.92749,0.98645
1993,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.93617,131,131,0.89415,0.97819
1993,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.92963,325,325,0.90178,0.95748
1993,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.90715,214,214,0.86817,0.94612
1993,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.93758,182,182,0.90234,0.97283
1993,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.98956,37,37,0.95637,1.02276
1993,66 and older,Hamburg,Born in Germany or immigrated <1950,0.96666,32,32,0.90345,1.02986
1993,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.95131,109,109,0.91072,0.99190
1993,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.92385,228,260,0.89154,0.95615
1993,66 and older,North Rhine-Westphalia,Not born in Germany,0.07615,32,260,0.04385,0.10846
1993,66 and older,Hesse,Born in Germany or immigrated <1950,0.81629,91,91,0.73628,0.89630
1993,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.98506,92,92,0.96013,1.00999
1993,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.89306,135,135,0.84073,0.94538
1993,66 and older,Bavaria,Born in Germany or immigrated <1950,0.91255,180,180,0.87116,0.95393
1993,66 and older,Berlin,Born in Germany or immigrated <1950,0.93137,44,44,0.85580,1.00694
1993,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.92823,61,61,0.86292,0.99354
1993,66 and older,Saxony,Born in Germany or immigrated <1950,0.95684,119,119,0.92018,0.99351
1993,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.87233,69,69,0.79300,0.95165
1993,66 and older,Thuringa,Born in Germany or immigrated <1950,0.90036,67,67,0.82810,0.97262
1994,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.99633,67,67,0.98174,1.01092
1994,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.94487,248,280,0.91809,0.97165
1994,17-29 y.,Lower Saxony,Not born in Germany,0.05513,32,280,0.02835,0.08191
1994,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.87667,523,661,0.85158,0.90176
1994,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.12333,138,661,0.09824,0.14842
1994,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.87519,191,246,0.83381,0.91658
1994,17-29 y.,Hesse,Not born in Germany,0.12481,55,246,0.08342,0.16619
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.89560,122,122,0.84112,0.95009
1994,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.83989,394,544,0.80904,0.87073
1994,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.16011,150,544,0.12927,0.19096
1994,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.88556,347,427,0.85533,0.91579
1994,17-29 y.,Bavaria,Not born in Germany,0.11444,80,427,0.08421,0.14467
1994,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.84740,106,106,0.77862,0.91619
1994,17-29 y.,Brandenburg,Born in Germany or immigrated <1950,0.98944,133,133,0.97201,1.00688
1994,17-29 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98936,98,98,0.96894,1.00978
1994,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.98056,237,237,0.96294,0.99818
1994,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.93211,156,156,0.89251,0.97171
1994,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.95690,79,79,0.91183,1.00197
1994,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.85945,37,37,0.74592,0.97299
1994,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.90832,224,262,0.87331,0.94333
1994,30-45 y.,Lower Saxony,Not born in Germany,0.09168,38,262,0.05667,0.12669
1994,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.88431,647,817,0.86236,0.90625
1994,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.11569,170,817,0.09375,0.13764
1994,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.81077,166,273,0.76422,0.85732
1994,30-45 y.,Hesse,Not born in Germany,0.18923,107,273,0.14268,0.23578
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.87145,171,210,0.82607,0.91683
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12855,39,210,0.08317,0.17393
1994,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.75722,295,502,0.71967,0.79476
1994,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.24278,207,502,0.20524,0.28033
1994,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.86904,420,509,0.83970,0.89837
1994,30-45 y.,Bavaria,Not born in Germany,0.13096,89,509,0.10163,0.16030
1994,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.90422,158,158,0.85819,0.95026
1994,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.97611,213,213,0.95555,0.99666
1994,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98574,143,143,0.96624,1.00524
1994,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.98447,394,394,0.97224,0.99669
1994,30-45 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99329,235,235,0.98283,1.00375
1994,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98934,234,234,0.97615,1.00252
1994,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.87825,81,81,0.80659,0.94991
1994,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.89182,250,306,0.85696,0.92668
1994,46-65 y.,Lower Saxony,Not born in Germany,0.10818,56,306,0.07332,0.14304
1994,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80825,467,701,0.77909,0.83742
1994,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19175,234,701,0.16258,0.22091
1994,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.79731,176,289,0.75088,0.84374
1994,46-65 y.,Hesse,Not born in Germany,0.20269,113,289,0.15626,0.24912
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.91828,149,149,0.87414,0.96241
1994,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.76262,268,508,0.72558,0.79966
1994,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.23738,240,508,0.20034,0.27442
1994,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.82734,323,454,0.79254,0.86215
1994,46-65 y.,Bavaria,Not born in Germany,0.17266,131,454,0.13785,0.20746
1994,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.87501,153,187,0.82749,0.92254
1994,46-65 y.,Berlin,Not born in Germany,0.12499,34,187,0.07746,0.17251
1994,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.95216,177,177,0.92063,0.98369
1994,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.93849,131,131,0.89719,0.97979
1994,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.92072,331,331,0.89157,0.94987
1994,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.90183,212,212,0.86168,0.94198
1994,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.90739,182,182,0.86516,0.94963
1994,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.98611,34,34,0.94617,1.02604
1994,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.93912,112,112,0.89464,0.98360
1994,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.91347,234,269,0.87981,0.94713
1994,66 and older,North Rhine-Westphalia,Not born in Germany,0.08653,35,269,0.05287,0.12019
1994,66 and older,Hesse,Born in Germany or immigrated <1950,0.81355,89,89,0.73217,0.89492
1994,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.98397,91,91,0.95802,1.00992
1994,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.87604,143,178,0.82750,0.92459
1994,66 and older,Baden-Wuerttemberg,Not born in Germany,0.12396,35,178,0.07541,0.17250
1994,66 and older,Bavaria,Born in Germany or immigrated <1950,0.89557,169,169,0.84932,0.94181
1994,66 and older,Berlin,Born in Germany or immigrated <1950,0.93356,48,48,0.86236,1.00476
1994,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.94228,65,65,0.88514,0.99942
1994,66 and older,Saxony,Born in Germany or immigrated <1950,0.94820,125,125,0.90919,0.98721
1994,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.84418,62,62,0.75317,0.93520
1994,66 and older,Thuringa,Born in Germany or immigrated <1950,0.91796,68,68,0.85225,0.98367
1995,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.95105,65,65,0.89819,1.00391
1995,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.86305,217,272,0.82212,0.90399
1995,17-29 y.,Lower Saxony,Not born in Germany,0.13695,55,272,0.09601,0.17788
1995,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.83620,517,673,0.80822,0.86419
1995,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.16380,156,673,0.13581,0.19178
1995,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.86299,185,239,0.81931,0.90668
1995,17-29 y.,Hesse,Not born in Germany,0.13701,54,239,0.09332,0.18069
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.76583,119,169,0.70179,0.82987
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.23417,50,169,0.17013,0.29821
1995,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.83835,372,520,0.80668,0.87002
1995,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.16165,148,520,0.12998,0.19332
1995,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.85580,360,450,0.82331,0.88829
1995,17-29 y.,Bavaria,Not born in Germany,0.14420,90,450,0.11171,0.17669
1995,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.77613,101,101,0.69443,0.85783
1995,17-29 y.,Brandenburg,Born in Germany or immigrated <1950,0.99584,135,135,0.98494,1.00674
1995,17-29 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98269,105,105,0.95763,1.00776
1995,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.99178,235,235,0.98021,1.00335
1995,17-29 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99670,156,156,0.98768,1.00573
1995,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.92588,147,147,0.88338,0.96837
1995,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94653,80,80,0.89692,0.99614
1995,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.90374,35,35,0.80460,1.00289
1995,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.84555,263,337,0.80691,0.88419
1995,30-45 y.,Lower Saxony,Not born in Germany,0.15445,74,337,0.11581,0.19309
1995,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.85100,661,893,0.82763,0.87437
1995,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.14900,232,893,0.12563,0.17237
1995,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.74949,179,301,0.70046,0.79853
1995,30-45 y.,Hesse,Not born in Germany,0.25051,122,301,0.20147,0.29954
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.77793,176,259,0.72721,0.82865
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.22207,83,259,0.17135,0.27279
1995,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.75503,342,571,0.71972,0.79033
1995,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.24497,229,571,0.20967,0.28028
1995,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.84104,437,550,0.81045,0.87162
1995,30-45 y.,Bavaria,Not born in Germany,0.15896,113,550,0.12838,0.18955
1995,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.87313,162,162,0.82172,0.92454
1995,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.98032,206,206,0.96131,0.99934
1995,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98346,128,128,0.96127,1.00564
1995,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.98128,374,374,0.96753,0.99504
1995,30-45 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.98594,220,220,0.97035,1.00153
1995,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98979,237,237,0.97696,1.00262
1995,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.86819,72,72,0.78950,0.94688
1995,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87621,245,316,0.83984,0.91258
1995,46-65 y.,Lower Saxony,Not born in Germany,0.12379,71,316,0.08742,0.16016
1995,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80996,490,748,0.78183,0.83810
1995,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19004,258,748,0.16190,0.21817
1995,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.78506,175,290,0.73770,0.83242
1995,46-65 y.,Hesse,Not born in Germany,0.21494,115,290,0.16758,0.26230
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.89787,144,181,0.85363,0.94211
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.10213,37,181,0.05789,0.14637
1995,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.73972,252,508,0.70152,0.77791
1995,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.26028,256,508,0.22209,0.29848
1995,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.82125,336,493,0.78739,0.85511
1995,46-65 y.,Bavaria,Not born in Germany,0.17875,157,493,0.14489,0.21261
1995,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.85470,150,187,0.80406,0.90535
1995,46-65 y.,Berlin,Not born in Germany,0.14530,37,187,0.09465,0.19594
1995,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.94486,169,169,0.91034,0.97937
1995,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.94101,139,139,0.90170,0.98032
1995,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.92257,326,326,0.89351,0.95163
1995,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.90473,212,212,0.86512,0.94434
1995,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.90334,176,176,0.85956,0.94712
1995,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.98149,33,33,0.93478,1.02819
1995,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.91272,108,108,0.85924,0.96620
1995,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.89471,226,269,0.85796,0.93146
1995,66 and older,North Rhine-Westphalia,Not born in Germany,0.10529,43,269,0.06854,0.14204
1995,66 and older,Hesse,Born in Germany or immigrated <1950,0.80075,87,87,0.71633,0.88517
1995,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.97022,93,93,0.93549,1.00496
1995,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.86106,147,192,0.81201,0.91012
1995,66 and older,Baden-Wuerttemberg,Not born in Germany,0.13894,45,192,0.08988,0.18799
1995,66 and older,Bavaria,Born in Germany or immigrated <1950,0.87188,161,196,0.82497,0.91879
1995,66 and older,Bavaria,Not born in Germany,0.12812,35,196,0.08121,0.17503
1995,66 and older,Berlin,Born in Germany or immigrated <1950,0.93166,58,58,0.86615,0.99717
1995,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.93908,61,61,0.87857,0.99960
1995,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98633,31,31,0.94477,1.02788
1995,66 and older,Saxony,Born in Germany or immigrated <1950,0.93701,122,122,0.89372,0.98030
1995,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.85597,67,67,0.77125,0.94068
1995,66 and older,Thuringa,Born in Germany or immigrated <1950,0.91286,67,67,0.84482,0.98091
1996,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94606,67,67,0.89155,1.00056
1996,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.85722,201,250,0.81377,0.90067
1996,17-29 y.,Lower Saxony,Not born in Germany,0.14278,49,250,0.09933,0.18623
1996,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.83378,506,649,0.80511,0.86244
1996,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.16622,143,649,0.13756,0.19489
1996,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.86089,165,206,0.81352,0.90826
1996,17-29 y.,Hesse,Not born in Germany,0.13911,41,206,0.09174,0.18648
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.76348,111,156,0.69658,0.83038
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.23652,45,156,0.16962,0.30342
1996,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.82366,333,463,0.78891,0.85841
1996,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.17634,130,463,0.14159,0.21109
1996,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.84220,334,419,0.80725,0.87715
1996,17-29 y.,Bavaria,Not born in Germany,0.15780,85,419,0.12285,0.19275
1996,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.81314,101,101,0.73674,0.88954
1996,17-29 y.,Brandenburg,Born in Germany or immigrated <1950,0.98028,136,136,0.95683,1.00373
1996,17-29 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.99196,95,95,0.97390,1.01001
1996,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.99190,246,246,0.98067,1.00312
1996,17-29 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99633,153,153,0.98672,1.00594
1996,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.94753,146,146,0.91124,0.98383
1996,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.96039,80,80,0.91739,1.00340
1996,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.90947,34,34,0.81158,1.00737
1996,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.86498,289,360,0.82963,0.90034
1996,30-45 y.,Lower Saxony,Not born in Germany,0.13502,71,360,0.09966,0.17037
1996,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.85982,664,875,0.83680,0.88283
1996,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.14018,211,875,0.11717,0.16320
1996,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.78175,194,304,0.73524,0.82826
1996,30-45 y.,Hesse,Not born in Germany,0.21825,110,304,0.17174,0.26476
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.78152,180,258,0.73100,0.83204
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.21848,78,258,0.16796,0.26900
1996,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.77157,359,569,0.73704,0.80609
1996,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.22843,210,569,0.19391,0.26296
1996,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.85729,458,570,0.82855,0.88603
1996,30-45 y.,Bavaria,Not born in Germany,0.14271,112,570,0.11397,0.17145
1996,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.88764,157,157,0.83808,0.93720
1996,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.99020,209,209,0.97681,1.00359
1996,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98195,126,126,0.95861,1.00529
1996,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.98064,366,366,0.96650,0.99477
1996,30-45 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99073,213,213,0.97783,1.00363
1996,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.97344,236,236,0.95289,0.99400
1996,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.86950,74,74,0.79222,0.94677
1996,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.86869,250,314,0.83127,0.90610
1996,46-65 y.,Lower Saxony,Not born in Germany,0.13131,64,314,0.09390,0.16873
1996,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80822,500,756,0.78014,0.83630
1996,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19178,256,756,0.16370,0.21986
1996,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.78142,169,276,0.73258,0.83027
1996,46-65 y.,Hesse,Not born in Germany,0.21858,107,276,0.16973,0.26742
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.90352,146,181,0.86038,0.94665
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.09648,35,181,0.05335,0.13962
1996,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.75101,240,472,0.71196,0.79007
1996,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.24899,232,472,0.20993,0.28804
1996,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.81792,326,474,0.78314,0.85270
1996,46-65 y.,Bavaria,Not born in Germany,0.18208,148,474,0.14730,0.21686
1996,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.84848,141,176,0.79535,0.90160
1996,46-65 y.,Berlin,Not born in Germany,0.15152,35,176,0.09840,0.20465
1996,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.94503,178,178,0.91145,0.97861
1996,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.94296,136,136,0.90384,0.98209
1996,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.92292,327,327,0.89397,0.95187
1996,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.89736,210,210,0.85622,0.93851
1996,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.90404,179,179,0.86077,0.94731
1996,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.97882,33,33,0.92892,1.02871
1996,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.91657,108,108,0.86417,0.96897
1996,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.89537,227,274,0.85906,0.93167
1996,66 and older,North Rhine-Westphalia,Not born in Germany,0.10463,47,274,0.06833,0.14094
1996,66 and older,Hesse,Born in Germany or immigrated <1950,0.76633,89,122,0.69093,0.84173
1996,66 and older,Hesse,Not born in Germany,0.23367,33,122,0.15827,0.30907
1996,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.96912,87,87,0.93256,1.00568
1996,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.85166,151,200,0.80228,0.90105
1996,66 and older,Baden-Wuerttemberg,Not born in Germany,0.14834,49,200,0.09895,0.19772
1996,66 and older,Bavaria,Born in Germany or immigrated <1950,0.87867,162,197,0.83296,0.92438
1996,66 and older,Bavaria,Not born in Germany,0.12133,35,197,0.07562,0.16704
1996,66 and older,Berlin,Born in Germany or immigrated <1950,0.93112,62,62,0.86757,0.99467
1996,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.93608,58,58,0.87258,0.99958
1996,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98496,31,31,0.94141,1.02851
1996,66 and older,Saxony,Born in Germany or immigrated <1950,0.93312,129,129,0.88984,0.97639
1996,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.83760,64,64,0.74652,0.92867
1996,66 and older,Thuringa,Born in Germany or immigrated <1950,0.90526,73,73,0.83762,0.97291
1997,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.96007,58,58,0.90924,1.01090
1997,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.85771,191,238,0.81323,0.90219
1997,17-29 y.,Lower Saxony,Not born in Germany,0.14229,47,238,0.09781,0.18677
1997,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.84248,484,607,0.81348,0.87149
1997,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.15752,123,607,0.12851,0.18652
1997,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.82954,142,180,0.77445,0.88463
1997,17-29 y.,Hesse,Not born in Germany,0.17046,38,180,0.11537,0.22555
1997,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.75166,116,164,0.68533,0.81799
1997,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.24834,48,164,0.18201,0.31467
1997,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.82230,329,448,0.78686,0.85773
1997,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.17770,119,448,0.14227,0.21314
1997,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.85531,324,390,0.82035,0.89027
1997,17-29 y.,Bavaria,Not born in Germany,0.14469,66,390,0.10973,0.17965
1997,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.80750,87,87,0.72418,0.89083
1997,17-29 y.,Brandenburg,Born in Germany or immigrated <1950,0.99523,138,138,0.98370,1.00677
1997,17-29 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.96770,97,97,0.93233,1.00306
1997,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.99692,234,234,0.98981,1.00403
1997,17-29 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99671,160,160,0.98781,1.00561
