year,bula_h,pgisced97,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not born in Germany,0.12232,43,216,0.07852,0.16612
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Born in Germany or immigrated <1950,0.87599,320,392,0.84331,0.90866
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not born in Germany,0.12401,72,392,0.09134,0.15669
1998,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92881,41,41,0.84912,1.00850
1998,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94055,58,58,0.87916,1.00194
1998,Baden-Wuerttemberg,Primary Level,Not born in Germany,0.81304,114,114,0.74115,0.88492
1998,Baden-Wuerttemberg,Lower Secondary Level,Born in Germany or immigrated <1950,0.72865,264,448,0.68743,0.76987
1998,Baden-Wuerttemberg,Lower Secondary Level,Not born in Germany,0.27135,184,448,0.23013,0.31257
1998,Baden-Wuerttemberg,Upper Secondary Level,Born in Germany or immigrated <1950,0.84606,616,803,0.82109,0.87104
1998,Baden-Wuerttemberg,Upper Secondary Level,Not born in Germany,0.15394,187,803,0.12896,0.17891
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.65449,43,43,0.51067,0.79831
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88921,85,85,0.82209,0.95634
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85851,122,122,0.79641,0.92061
1998,Bavaria,Pre-primary Level,Born in Germany or immigrated <1950,0.84592,31,31,0.71673,0.97511
1998,Bavaria,Primary Level,Not born in Germany,0.78991,44,44,0.66815,0.91167
1998,Bavaria,Lower Secondary Level,Born in Germany or immigrated <1950,0.81091,287,387,0.77185,0.84998
1998,Bavaria,Lower Secondary Level,Not born in Germany,0.18909,100,387,0.15002,0.22815
1998,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.89730,800,922,0.87769,0.91690
1998,Bavaria,Upper Secondary Level,Not born in Germany,0.10270,122,922,0.08310,0.12231
1998,Bavaria,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.66758,41,41,0.52159,0.81357
1998,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93935,110,110,0.89454,0.98416
1998,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.82985,170,170,0.77320,0.88651
1998,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.79930,41,41,0.67518,0.92343
1998,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.91463,205,205,0.87629,0.95298
1998,Berlin,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91159,32,32,0.81165,1.01153
1998,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92372,153,153,0.88152,0.96592
1998,Brandenburg,Lower Secondary Level,Born in Germany or immigrated <1950,0.95843,56,56,0.90568,1.01118
1998,Brandenburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.97174,313,313,0.95336,0.99013
1998,Brandenburg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92821,37,37,0.84389,1.01254
1998,Brandenburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95232,148,148,0.91788,0.98677
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Born in Germany or immigrated <1950,0.98750,221,221,0.97282,1.00218
1998,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98045,95,95,0.95246,1.00844
1998,Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.98659,117,117,0.96565,1.00752
1998,Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.96583,636,636,0.95170,0.97996
1998,Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94584,64,64,0.88995,1.00173
1998,Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96790,240,240,0.94556,0.99025
1998,Saxony-Anhalt,Lower Secondary Level,Born in Germany or immigrated <1950,0.93922,76,76,0.88514,0.99329
1998,Saxony-Anhalt,Upper Secondary Level,Born in Germany or immigrated <1950,0.94070,339,339,0.91553,0.96588
1998,Saxony-Anhalt,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93161,52,52,0.86234,1.00089
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91961,143,143,0.87489,0.96433
1998,Thuringa,Lower Secondary Level,Born in Germany or immigrated <1950,0.84862,65,65,0.76080,0.93643
1998,Thuringa,Upper Secondary Level,Born in Germany or immigrated <1950,0.95786,432,432,0.93889,0.97683
1998,Thuringa,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94341,127,127,0.90306,0.98375
1999,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.92151,38,38,0.83485,1.00817
1999,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.96953,179,179,0.94427,0.99478
1999,Schleswig-Holstein,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97631,34,34,0.92442,1.02820
1999,Hamburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.94832,69,69,0.89570,1.00094
1999,Lower Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.81472,181,240,0.76546,0.86398
1999,Lower Saxony,Lower Secondary Level,Not born in Germany,0.18528,59,240,0.13602,0.23454
1999,Lower Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.93344,528,586,0.91324,0.95364
1999,Lower Saxony,Upper Secondary Level,Not born in Germany,0.06656,58,586,0.04636,0.08676
1999,Lower Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.85492,51,51,0.75730,0.95254
1999,Lower Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93014,65,65,0.86769,0.99259
1999,Lower Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90416,116,116,0.85036,0.95796
1999,Bremen,Upper Secondary Level,Born in Germany or immigrated <1950,0.80796,41,41,0.68589,0.93003
1999,North Rhine-Westphalia,Pre-primary Level,Born in Germany or immigrated <1950,0.89835,69,69,0.82653,0.97018
1999,North Rhine-Westphalia,Primary Level,Not born in Germany,0.72157,95,95,0.63096,0.81218
1999,North Rhine-Westphalia,Lower Secondary Level,Born in Germany or immigrated <1950,0.81571,359,500,0.78169,0.84973
1999,North Rhine-Westphalia,Lower Secondary Level,Not born in Germany,0.18429,141,500,0.15027,0.21831
1999,North Rhine-Westphalia,Upper Secondary Level,Born in Germany or immigrated <1950,0.88938,1124,1323,0.87247,0.90628
1999,North Rhine-Westphalia,Upper Secondary Level,Not born in Germany,0.11062,199,1323,0.09372,0.12753
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80253,100,134,0.73488,0.87019
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not born in Germany,0.19747,34,134,0.12981,0.26512
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92248,149,149,0.87939,0.96556
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85977,258,309,0.82099,0.89855
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Not born in Germany,0.14023,51,309,0.10145,0.17901
1999,Hesse,Primary Level,Not born in Germany,0.84684,39,39,0.73233,0.96135
1999,Hesse,Lower Secondary Level,Born in Germany or immigrated <1950,0.76774,133,191,0.70770,0.82779
1999,Hesse,Lower Secondary Level,Not born in Germany,0.23226,58,191,0.17221,0.29230
1999,Hesse,Upper Secondary Level,Born in Germany or immigrated <1950,0.83344,335,424,0.79794,0.86895
1999,Hesse,Upper Secondary Level,Not born in Germany,0.16656,89,424,0.13105,0.20206
1999,Hesse,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.86752,33,33,0.75006,0.98498
1999,Hesse,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.80535,97,97,0.72614,0.88455
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Born in Germany or immigrated <1950,0.88239,161,199,0.83752,0.92726
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not born in Germany,0.11761,38,199,0.07274,0.16248
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Born in Germany or immigrated <1950,0.87181,318,385,0.83837,0.90525
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not born in Germany,0.12819,67,385,0.09475,0.16163
1999,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97654,43,43,0.93076,1.02232
1999,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93938,56,56,0.87632,1.00245
1999,Baden-Wuerttemberg,Primary Level,Not born in Germany,0.82562,115,115,0.75596,0.89527
1999,Baden-Wuerttemberg,Lower Secondary Level,Born in Germany or immigrated <1950,0.72231,253,430,0.67993,0.76469
1999,Baden-Wuerttemberg,Lower Secondary Level,Not born in Germany,0.27769,177,430,0.23531,0.32007
1999,Baden-Wuerttemberg,Upper Secondary Level,Born in Germany or immigrated <1950,0.84849,608,775,0.82324,0.87375
1999,Baden-Wuerttemberg,Upper Secondary Level,Not born in Germany,0.15151,167,775,0.12625,0.17676
1999,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.58987,38,38,0.43138,0.74835
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88199,84,84,0.81258,0.95140
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84301,128,128,0.77974,0.90628
1999,Bavaria,Primary Level,Not born in Germany,0.73526,37,37,0.59113,0.87938
1999,Bavaria,Lower Secondary Level,Born in Germany or immigrated <1950,0.80589,278,375,0.76581,0.84598
1999,Bavaria,Lower Secondary Level,Not born in Germany,0.19411,97,375,0.15402,0.23419
1999,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.89529,807,927,0.87556,0.91501
1999,Bavaria,Upper Secondary Level,Not born in Germany,0.10471,120,927,0.08499,0.12444
1999,Bavaria,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.65917,40,40,0.51041,0.80793
1999,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92750,111,111,0.87904,0.97596
1999,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83786,179,179,0.78371,0.89201
1999,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.77663,42,42,0.64914,0.90412
1999,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.93309,206,206,0.89888,0.96729
1999,Berlin,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92415,31,31,0.82940,1.01889
1999,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92481,146,146,0.88189,0.96773
1999,Brandenburg,Lower Secondary Level,Born in Germany or immigrated <1950,0.95059,53,53,0.89168,1.00949
1999,Brandenburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.98291,309,309,0.96843,0.99738
1999,Brandenburg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93140,38,38,0.84996,1.01285
1999,Brandenburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94999,143,143,0.91414,0.98584
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Born in Germany or immigrated <1950,0.98875,220,220,0.97478,1.00272
1999,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98015,96,96,0.95211,1.00820
1999,Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.98774,116,116,0.96762,1.00785
1999,Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.96735,623,623,0.95339,0.98132
1999,Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94033,67,67,0.88319,0.99748
1999,Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95840,237,237,0.93293,0.98388
1999,Saxony-Anhalt,Lower Secondary Level,Born in Germany or immigrated <1950,0.95649,76,76,0.91031,1.00266
1999,Saxony-Anhalt,Upper Secondary Level,Born in Germany or immigrated <1950,0.94039,345,345,0.91537,0.96541
1999,Saxony-Anhalt,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98167,54,54,0.94555,1.01778
1999,Saxony-Anhalt,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92546,142,142,0.88211,0.96881
1999,Thuringa,Lower Secondary Level,Born in Germany or immigrated <1950,0.84688,66,66,0.75933,0.93442
1999,Thuringa,Upper Secondary Level,Born in Germany or immigrated <1950,0.95899,430,430,0.94022,0.97775
1999,Thuringa,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94531,128,128,0.90576,0.98486
2000,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.89281,91,91,0.82890,0.95672
2000,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.92312,357,390,0.89665,0.94960
2000,Schleswig-Holstein,Upper Secondary Level,Not born in Germany,0.07688,33,390,0.05040,0.10335
2000,Schleswig-Holstein,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.88874,34,34,0.78146,0.99603
2000,Schleswig-Holstein,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91803,54,54,0.84418,0.99188
2000,Schleswig-Holstein,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92693,89,89,0.87255,0.98130
2000,Hamburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.94233,140,140,0.90357,0.98108
2000,Hamburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93825,64,64,0.87881,0.99769
2000,Lower Saxony,Pre-primary Level,Born in Germany or immigrated <1950,0.88518,31,31,0.77110,0.99926
2000,Lower Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.87073,266,323,0.83409,0.90738
2000,Lower Saxony,Lower Secondary Level,Not born in Germany,0.12927,57,323,0.09262,0.16591
2000,Lower Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.92359,1046,1147,0.90821,0.93897
2000,Lower Saxony,Upper Secondary Level,Not born in Germany,0.07641,101,1147,0.06103,0.09179
2000,Lower Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.85831,97,97,0.78855,0.92807
2000,Lower Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86892,113,113,0.80641,0.93142
2000,Lower Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89186,215,215,0.85025,0.93347
2000,Bremen,Upper Secondary Level,Born in Germany or immigrated <1950,0.84860,73,73,0.76581,0.93140
2000,North Rhine-Westphalia,Pre-primary Level,Born in Germany or immigrated <1950,0.80059,92,92,0.71850,0.88269
2000,North Rhine-Westphalia,Primary Level,Born in Germany or immigrated <1950,0.28688,39,152,0.21474,0.35903
2000,North Rhine-Westphalia,Primary Level,Not born in Germany,0.71312,113,152,0.64097,0.78526
2000,North Rhine-Westphalia,Lower Secondary Level,Born in Germany or immigrated <1950,0.78590,586,796,0.75739,0.81442
2000,North Rhine-Westphalia,Lower Secondary Level,Not born in Germany,0.21410,210,796,0.18558,0.24261
2000,North Rhine-Westphalia,Upper Secondary Level,Born in Germany or immigrated <1950,0.89854,2322,2632,0.88700,0.91008
2000,North Rhine-Westphalia,Upper Secondary Level,Not born in Germany,0.10146,310,2632,0.08992,0.11300
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80138,261,340,0.75891,0.84385
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not born in Germany,0.19862,79,340,0.15615,0.24109
2000,North Rhine-Westphalia,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88915,354,402,0.85842,0.91988
2000,North Rhine-Westphalia,First Stage of Tertiary Education,Not born in Germany,0.11085,48,402,0.08012,0.14158
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84041,586,690,0.81306,0.86775
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Not born in Germany,0.15959,104,690,0.13225,0.18694
2000,Hesse,Lower Secondary Level,Born in Germany or immigrated <1950,0.70290,197,283,0.64956,0.75623
2000,Hesse,Lower Secondary Level,Not born in Germany,0.28940,86,283,0.23647,0.34233
2000,Hesse,Upper Secondary Level,Born in Germany or immigrated <1950,0.85734,705,838,0.83365,0.88104
2000,Hesse,Upper Secondary Level,Not born in Germany,0.14266,133,838,0.11896,0.16635
2000,Hesse,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79511,83,83,0.70774,0.88247
2000,Hesse,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88960,88,88,0.82374,0.95545
2000,Hesse,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.77042,205,270,0.72016,0.82068
2000,Hesse,Second Stage of Tertiary Education,Not born in Germany,0.22958,65,270,0.17932,0.27984
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Born in Germany or immigrated <1950,0.84974,239,298,0.80910,0.89038
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not born in Germany,0.15026,59,298,0.10962,0.19090
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Born in Germany or immigrated <1950,0.89665,692,787,0.87537,0.91793
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not born in Germany,0.10335,95,787,0.08207,0.12463
2000,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.66062,36,36,0.50375,0.81749
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89395,97,97,0.83235,0.95554
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88604,130,130,0.83121,0.94088
2000,Baden-Wuerttemberg,Pre-primary Level,Born in Germany or immigrated <1950,0.88794,56,56,0.80457,0.97130
2000,Baden-Wuerttemberg,Primary Level,Not born in Germany,0.73696,65,65,0.62909,0.84483
2000,Baden-Wuerttemberg,Lower Secondary Level,Born in Germany or immigrated <1950,0.67373,352,611,0.63653,0.71094
2000,Baden-Wuerttemberg,Lower Secondary Level,Not born in Germany,0.32627,259,611,0.28906,0.36347
2000,Baden-Wuerttemberg,Upper Secondary Level,Born in Germany or immigrated <1950,0.83869,1153,1427,0.81960,0.85779
2000,Baden-Wuerttemberg,Upper Secondary Level,Not born in Germany,0.16131,274,1427,0.14221,0.18040
2000,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.62531,71,120,0.53834,0.71228
2000,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not born in Germany,0.37469,49,120,0.28772,0.46166
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.82861,198,240,0.78084,0.87639
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Not born in Germany,0.17139,42,240,0.12361,0.21916
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84773,344,408,0.81283,0.88264
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not born in Germany,0.15227,64,408,0.11736,0.18717
2000,Bavaria,Pre-primary Level,Born in Germany or immigrated <1950,0.94915,43,43,0.88270,1.01559
2000,Bavaria,Lower Secondary Level,Born in Germany or immigrated <1950,0.77866,390,514,0.74273,0.81458
2000,Bavaria,Lower Secondary Level,Not born in Germany,0.22134,124,514,0.18542,0.25727
2000,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.92071,1732,1902,0.90857,0.93286
2000,Bavaria,Upper Secondary Level,Not born in Germany,0.07929,170,1902,0.06714,0.09143
2000,Bavaria,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.63792,94,144,0.55914,0.71669
2000,Bavaria,Post-secondary Non-tertiary Level,Not born in Germany,0.36208,50,144,0.28331,0.44086
2000,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89543,229,229,0.85571,0.93515
2000,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84822,411,467,0.81564,0.88080
2000,Bavaria,Second Stage of Tertiary Education,Not born in Germany,0.15178,56,467,0.11920,0.18436
2000,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.77486,57,57,0.66546,0.88426
2000,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.93431,337,337,0.90782,0.96080
2000,Berlin,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91770,67,67,0.85140,0.98400
2000,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89592,215,215,0.85500,0.93683
2000,Brandenburg,Lower Secondary Level,Born in Germany or immigrated <1950,0.97023,107,107,0.93788,1.00259
2000,Brandenburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.98379,507,507,0.97279,0.99480
2000,Brandenburg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97405,80,80,0.93899,1.00911
2000,Brandenburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95671,253,253,0.93158,0.98184
2000,Mecklenburg-Western Pomerania,Lower Secondary Level,Born in Germany or immigrated <1950,0.97617,42,42,0.92949,1.02286
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Born in Germany or immigrated <1950,0.96530,317,317,0.94513,0.98548
2000,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92239,39,39,0.83732,1.00746
2000,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96079,120,120,0.92591,0.99566
2000,Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.96481,153,153,0.93552,0.99411
2000,Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.98151,991,991,0.97312,0.98990
2000,Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.95081,46,46,0.88762,1.01400
2000,Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96491,143,143,0.93464,0.99517
2000,Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96880,366,366,0.95096,0.98664
2000,Saxony-Anhalt,Lower Secondary Level,Born in Germany or immigrated <1950,0.92644,92,92,0.87280,0.98008
2000,Saxony-Anhalt,Upper Secondary Level,Born in Germany or immigrated <1950,0.95914,541,541,0.94245,0.97584
2000,Saxony-Anhalt,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95767,110,110,0.91986,0.99547
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94685,225,225,0.91747,0.97623
2000,Thuringa,Lower Secondary Level,Born in Germany or immigrated <1950,0.88616,74,74,0.81330,0.95902
2000,Thuringa,Upper Secondary Level,Born in Germany or immigrated <1950,0.97935,658,658,0.96847,0.99022
2000,Thuringa,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99124,88,88,0.97167,1.01082
2000,Thuringa,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96307,169,169,0.93455,0.99159
2001,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.91412,83,83,0.85348,0.97477
2001,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.91475,334,366,0.88610,0.94340
2001,Schleswig-Holstein,Upper Secondary Level,Not born in Germany,0.08525,32,366,0.05660,0.11390
2001,Schleswig-Holstein,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.98975,31,31,0.95371,1.02579
2001,Schleswig-Holstein,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91022,48,48,0.82850,0.99195
2001,Schleswig-Holstein,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93202,74,74,0.87428,0.98977
2001,Hamburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.93337,127,127,0.88982,0.97691
2001,Hamburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92445,65,65,0.85970,0.98920
2001,Lower Saxony,Pre-primary Level,Born in Germany or immigrated <1950,0.82600,41,41,0.70851,0.94349
2001,Lower Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.85369,240,294,0.81322,0.89416
2001,Lower Saxony,Lower Secondary Level,Not born in Germany,0.14631,54,294,0.10584,0.18678
2001,Lower Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.92259,925,1014,0.90613,0.93905
2001,Lower Saxony,Upper Secondary Level,Not born in Germany,0.07741,89,1014,0.06095,0.09387
2001,Lower Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.88035,89,89,0.81254,0.94816
2001,Lower Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89994,106,106,0.84255,0.95734
2001,Lower Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88827,207,207,0.84524,0.93129
2001,Bremen,Upper Secondary Level,Born in Germany or immigrated <1950,0.78620,65,65,0.68576,0.88665
2001,North Rhine-Westphalia,Pre-primary Level,Born in Germany or immigrated <1950,0.83072,103,103,0.75795,0.90350
2001,North Rhine-Westphalia,Primary Level,Born in Germany or immigrated <1950,0.34194,36,120,0.25671,0.42717
2001,North Rhine-Westphalia,Primary Level,Not born in Germany,0.65806,84,120,0.57283,0.74329
2001,North Rhine-Westphalia,Lower Secondary Level,Born in Germany or immigrated <1950,0.76341,502,696,0.73181,0.79500
2001,North Rhine-Westphalia,Lower Secondary Level,Not born in Germany,0.23659,194,696,0.20500,0.26819
2001,North Rhine-Westphalia,Upper Secondary Level,Born in Germany or immigrated <1950,0.89679,2095,2372,0.88454,0.90903
2001,North Rhine-Westphalia,Upper Secondary Level,Not born in Germany,0.10321,277,2372,0.09097,0.11546
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.78003,242,321,0.73465,0.82542
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not born in Germany,0.21997,79,321,0.17458,0.26535
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90262,315,354,0.87170,0.93355
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Not born in Germany,0.09738,39,354,0.06645,0.12830
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83685,539,638,0.80816,0.86555
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Not born in Germany,0.16315,99,638,0.13445,0.19184
2001,Hesse,Lower Secondary Level,Born in Germany or immigrated <1950,0.68986,163,236,0.63072,0.74900
2001,Hesse,Lower Secondary Level,Not born in Germany,0.31014,73,236,0.25100,0.36928
2001,Hesse,Upper Secondary Level,Born in Germany or immigrated <1950,0.86931,635,754,0.84523,0.89338
2001,Hesse,Upper Secondary Level,Not born in Germany,0.13069,119,754,0.10662,0.15477
2001,Hesse,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.85015,89,89,0.77558,0.92473
2001,Hesse,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88809,73,73,0.81527,0.96091
2001,Hesse,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.79796,183,234,0.74641,0.84952
2001,Hesse,Second Stage of Tertiary Education,Not born in Germany,0.20204,51,234,0.15048,0.25359
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Born in Germany or immigrated <1950,0.81157,186,241,0.76210,0.86105
