year,age_gr,regtyp,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,66 and older,Urban regions,Not born in Germany,0.10087,264,2405,0.08883,0.11291
2003,66 and older,Rural regions,Born in Germany or immigrated <1950,0.92199,1152,1245,0.90709,0.93690
2003,66 and older,Rural regions,Not born in Germany,0.07801,93,1245,0.06310,0.09291
2004,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.84323,2283,2587,0.82922,0.85724
2004,17-29 y.,Urban regions,Not born in Germany,0.15677,304,2587,0.14276,0.17078
2004,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.92721,1303,1373,0.91347,0.94096
2004,17-29 y.,Rural regions,Not born in Germany,0.07279,70,1373,0.05904,0.08653
2004,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.82528,3710,4443,0.81411,0.83644
2004,30-45 y.,Urban regions,Not born in Germany,0.17472,733,4443,0.16356,0.18589
2004,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.92946,1971,2086,0.91847,0.94045
2004,30-45 y.,Rural regions,Not born in Germany,0.07054,115,2086,0.05955,0.08153
2004,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.82177,4089,4877,0.81103,0.83252
2004,46-65 y.,Urban regions,Not born in Germany,0.17823,788,4877,0.16748,0.18897
2004,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.92151,2323,2488,0.91094,0.93208
2004,46-65 y.,Rural regions,Not born in Germany,0.07849,165,2488,0.06792,0.08906
2004,66 and older,Urban regions,Born in Germany or immigrated <1950,0.89706,2199,2471,0.88508,0.90905
2004,66 and older,Urban regions,Not born in Germany,0.10294,272,2471,0.09095,0.11492
2004,66 and older,Rural regions,Born in Germany or immigrated <1950,0.92861,1198,1289,0.91455,0.94268
2004,66 and older,Rural regions,Not born in Germany,0.07139,91,1289,0.05732,0.08545
2005,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.86235,2264,2526,0.84891,0.87579
2005,17-29 y.,Urban regions,Not born in Germany,0.13765,262,2526,0.12421,0.15109
2005,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.94154,1249,1303,0.92879,0.95428
2005,17-29 y.,Rural regions,Not born in Germany,0.05846,54,1303,0.04572,0.07121
2005,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.82149,3459,4145,0.80984,0.83315
2005,30-45 y.,Urban regions,Not born in Germany,0.17851,686,4145,0.16685,0.19016
2005,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.92610,1833,1943,0.91447,0.93774
2005,30-45 y.,Rural regions,Not born in Germany,0.07390,110,1943,0.06226,0.08553
2005,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.81620,3884,4622,0.80503,0.82736
2005,46-65 y.,Urban regions,Not born in Germany,0.18380,738,4622,0.17264,0.19497
2005,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.92222,2242,2394,0.91149,0.93295
2005,46-65 y.,Rural regions,Not born in Germany,0.07778,152,2394,0.06705,0.08851
2005,66 and older,Urban regions,Born in Germany or immigrated <1950,0.89137,2215,2491,0.87915,0.90360
2005,66 and older,Urban regions,Not born in Germany,0.10863,276,2491,0.09640,0.12085
2005,66 and older,Rural regions,Born in Germany or immigrated <1950,0.92492,1185,1275,0.91045,0.93939
2005,66 and older,Rural regions,Not born in Germany,0.07508,90,1275,0.06061,0.08955
2006,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.85873,2333,2599,0.84534,0.87213
2006,17-29 y.,Urban regions,Not born in Germany,0.14127,266,2599,0.12787,0.15466
2006,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.93552,1321,1385,0.92258,0.94846
2006,17-29 y.,Rural regions,Not born in Germany,0.06448,64,1385,0.05154,0.07742
2006,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.82206,3566,4235,0.81053,0.83358
2006,30-45 y.,Urban regions,Not born in Germany,0.17794,669,4235,0.16642,0.18947
2006,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.92712,1930,2045,0.91585,0.93839
2006,30-45 y.,Rural regions,Not born in Germany,0.07288,115,2045,0.06161,0.08415
2006,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.81709,4232,4955,0.80632,0.82785
2006,46-65 y.,Urban regions,Not born in Germany,0.18291,723,4955,0.17215,0.19368
2006,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.91898,2464,2622,0.90853,0.92943
2006,46-65 y.,Rural regions,Not born in Germany,0.08102,158,2622,0.07057,0.09147
2006,66 and older,Urban regions,Born in Germany or immigrated <1950,0.89176,2590,2887,0.88042,0.90309
2006,66 and older,Urban regions,Not born in Germany,0.10824,297,2887,0.09691,0.11958
2006,66 and older,Rural regions,Born in Germany or immigrated <1950,0.93433,1450,1543,0.92197,0.94670
2006,66 and older,Rural regions,Not born in Germany,0.06567,93,1543,0.05330,0.07803
2007,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.88126,2216,2447,0.86844,0.89408
2007,17-29 y.,Urban regions,Not born in Germany,0.11874,231,2447,0.10592,0.13156
2007,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.92839,1241,1292,0.91432,0.94245
2007,17-29 y.,Rural regions,Not born in Germany,0.07161,51,1292,0.05755,0.08568
2007,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.82700,3248,3833,0.81502,0.83898
2007,30-45 y.,Urban regions,Not born in Germany,0.17300,585,3833,0.16102,0.18498
2007,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.93110,1775,1876,0.91963,0.94256
2007,30-45 y.,Rural regions,Not born in Germany,0.06890,101,1876,0.05744,0.08037
2007,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.81897,3957,4590,0.80783,0.83011
2007,46-65 y.,Urban regions,Not born in Germany,0.18103,633,4590,0.16989,0.19217
2007,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.90544,2314,2470,0.89389,0.91698
2007,46-65 y.,Rural regions,Not born in Germany,0.09456,156,2470,0.08302,0.10611
2007,66 and older,Urban regions,Born in Germany or immigrated <1950,0.89133,2548,2835,0.87988,0.90279
2007,66 and older,Urban regions,Not born in Germany,0.10867,287,2835,0.09721,0.12012
2007,66 and older,Rural regions,Born in Germany or immigrated <1950,0.92794,1418,1507,0.91487,0.94100
2007,66 and older,Rural regions,Not born in Germany,0.07206,89,1507,0.05900,0.08513
2008,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.88713,2075,2265,0.87410,0.90017
2008,17-29 y.,Urban regions,Not born in Germany,0.11287,190,2265,0.09983,0.12590
2008,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.93067,1108,1147,0.91597,0.94538
2008,17-29 y.,Rural regions,Not born in Germany,0.06933,39,1147,0.05462,0.08403
2008,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.83005,2942,3457,0.81753,0.84258
2008,30-45 y.,Urban regions,Not born in Germany,0.16995,515,3457,0.15742,0.18247
2008,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.93310,1623,1712,0.92126,0.94494
2008,30-45 y.,Rural regions,Not born in Germany,0.06690,89,1712,0.05506,0.07874
2008,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.82269,3776,4346,0.81133,0.83405
2008,46-65 y.,Urban regions,Not born in Germany,0.17731,570,4346,0.16595,0.18867
2008,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.90475,2210,2348,0.89288,0.91663
2008,46-65 y.,Rural regions,Not born in Germany,0.09525,138,2348,0.08337,0.10712
2008,66 and older,Urban regions,Born in Germany or immigrated <1950,0.88494,2519,2805,0.87313,0.89675
2008,66 and older,Urban regions,Not born in Germany,0.11506,286,2805,0.10325,0.12687
2008,66 and older,Rural regions,Born in Germany or immigrated <1950,0.93421,1408,1491,0.92163,0.94680
2008,66 and older,Rural regions,Not born in Germany,0.06579,83,1491,0.05320,0.07837
2009,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.89738,1902,2050,0.88424,0.91052
2009,17-29 y.,Urban regions,Not born in Germany,0.10262,148,2050,0.08948,0.11576
2009,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.93644,1007,1041,0.92161,0.95127
2009,17-29 y.,Rural regions,Not born in Germany,0.06356,34,1041,0.04873,0.07839
2009,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.82933,2638,3084,0.81605,0.84261
2009,30-45 y.,Urban regions,Not born in Germany,0.17067,446,3084,0.15739,0.18395
2009,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.92855,1507,1591,0.91589,0.94121
2009,30-45 y.,Rural regions,Not born in Germany,0.07145,84,1591,0.05879,0.08411
2009,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.83278,3555,4050,0.82129,0.84428
2009,46-65 y.,Urban regions,Not born in Germany,0.16722,495,4050,0.15572,0.17871
2009,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.90645,2151,2275,0.89448,0.91842
2009,46-65 y.,Rural regions,Not born in Germany,0.09355,124,2275,0.08158,0.10552
2009,66 and older,Urban regions,Born in Germany or immigrated <1950,0.89045,2445,2704,0.87867,0.90222
2009,66 and older,Urban regions,Not born in Germany,0.10955,259,2704,0.09778,0.12133
2009,66 and older,Rural regions,Born in Germany or immigrated <1950,0.93614,1382,1459,0.92359,0.94869
2009,66 and older,Rural regions,Not born in Germany,0.06386,77,1459,0.05131,0.07641
2010,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.89010,2448,2818,0.87855,0.90165
2010,17-29 y.,Urban regions,Not born in Germany,0.10990,370,2818,0.09835,0.12145
2010,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.91357,1332,1463,0.89916,0.92797
2010,17-29 y.,Rural regions,Not born in Germany,0.08643,131,1463,0.07203,0.10084
2010,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.79517,4800,5989,0.78495,0.80540
2010,30-45 y.,Urban regions,Not born in Germany,0.20483,1189,5989,0.19460,0.21505
2010,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.90234,2793,3081,0.89186,0.91282
2010,30-45 y.,Rural regions,Not born in Germany,0.09766,288,3081,0.08718,0.10814
2010,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.82959,3912,4472,0.81857,0.84061
2010,46-65 y.,Urban regions,Not born in Germany,0.17041,560,4472,0.15939,0.18143
2010,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.89934,2338,2480,0.88749,0.91118
2010,46-65 y.,Rural regions,Not born in Germany,0.10066,142,2480,0.08882,0.11251
2010,66 and older,Urban regions,Born in Germany or immigrated <1950,0.88627,2382,2623,0.87411,0.89842
2010,66 and older,Urban regions,Not born in Germany,0.11373,241,2623,0.10158,0.12589
2010,66 and older,Rural regions,Born in Germany or immigrated <1950,0.92878,1326,1402,0.91531,0.94225
2010,66 and older,Rural regions,Not born in Germany,0.07122,76,1402,0.05775,0.08469
2011,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.88525,2691,3023,0.87389,0.89662
2011,17-29 y.,Urban regions,Not born in Germany,0.11475,332,3023,0.10338,0.12611
2011,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.91609,1545,1678,0.90282,0.92936
2011,17-29 y.,Rural regions,Not born in Germany,0.08391,133,1678,0.07064,0.09718
2011,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.80901,5273,6471,0.79943,0.81859
2011,30-45 y.,Urban regions,Not born in Germany,0.19099,1198,6471,0.18141,0.20057
2011,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.89475,3132,3460,0.88453,0.90498
2011,30-45 y.,Rural regions,Not born in Germany,0.10525,328,3460,0.09502,0.11547
2011,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.83452,4985,5723,0.82489,0.84415
2011,46-65 y.,Urban regions,Not born in Germany,0.16548,738,5723,0.15585,0.17511
2011,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.90298,3180,3402,0.89303,0.91293
2011,46-65 y.,Rural regions,Not born in Germany,0.09702,222,3402,0.08707,0.10697
2011,66 and older,Urban regions,Born in Germany or immigrated <1950,0.89116,3024,3324,0.88057,0.90175
2011,66 and older,Urban regions,Not born in Germany,0.10884,300,3324,0.09825,0.11943
2011,66 and older,Rural regions,Born in Germany or immigrated <1950,0.92177,1697,1819,0.90942,0.93411
2011,66 and older,Rural regions,Not born in Germany,0.07823,122,1819,0.06589,0.09058
2012,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.88792,2642,2924,0.87648,0.89935
2012,17-29 y.,Urban regions,Not born in Germany,0.11208,282,2924,0.10065,0.12352
2012,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.88565,1457,1588,0.87000,0.90131
2012,17-29 y.,Rural regions,Not born in Germany,0.11435,131,1588,0.09869,0.13000
2012,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.79195,4739,5854,0.78155,0.80235
2012,30-45 y.,Urban regions,Not born in Germany,0.20805,1115,5854,0.19765,0.21845
2012,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.88390,2904,3220,0.87283,0.89496
2012,30-45 y.,Rural regions,Not born in Germany,0.11610,316,3220,0.10504,0.12717
2012,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.83464,5087,5792,0.82507,0.84421
2012,46-65 y.,Urban regions,Not born in Germany,0.16536,705,5792,0.15579,0.17493
2012,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.90075,3338,3583,0.89096,0.91054
2012,46-65 y.,Rural regions,Not born in Germany,0.09925,245,3583,0.08946,0.10904
2012,66 and older,Urban regions,Born in Germany or immigrated <1950,0.88326,3026,3315,0.87232,0.89419
2012,66 and older,Urban regions,Not born in Germany,0.11674,289,3315,0.10581,0.12768
2012,66 and older,Rural regions,Born in Germany or immigrated <1950,0.91607,1760,1890,0.90357,0.92858
2012,66 and older,Rural regions,Not born in Germany,0.08393,130,1890,0.07142,0.09643
2013,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.85410,2987,3808,0.84289,0.86532
2013,17-29 y.,Urban regions,Not born in Germany,0.14590,821,3808,0.13468,0.15711
2013,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.91623,1480,1777,0.90334,0.92911
2013,17-29 y.,Rural regions,Not born in Germany,0.08377,297,1777,0.07089,0.09666
2013,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.75691,4615,6988,0.74686,0.76697
2013,30-45 y.,Urban regions,Not born in Germany,0.24309,2373,6988,0.23303,0.25314
2013,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.86786,2684,3375,0.85643,0.87928
2013,30-45 y.,Rural regions,Not born in Germany,0.13214,691,3375,0.12072,0.14357
2013,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.83799,5018,6463,0.82900,0.84697
2013,46-65 y.,Urban regions,Not born in Germany,0.16201,1445,6463,0.15303,0.17100
2013,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.91077,3235,3726,0.90162,0.91993
2013,46-65 y.,Rural regions,Not born in Germany,0.08923,491,3726,0.08007,0.09838
2013,66 and older,Urban regions,Born in Germany or immigrated <1950,0.90209,2923,3249,0.89187,0.91231
2013,66 and older,Urban regions,Not born in Germany,0.09791,326,3249,0.08769,0.10813
2013,66 and older,Rural regions,Born in Germany or immigrated <1950,0.93952,1664,1797,0.92849,0.95054
2013,66 and older,Rural regions,Not born in Germany,0.06048,133,1797,0.04946,0.07151
2014,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.86224,2692,3309,0.85049,0.87398
2014,17-29 y.,Urban regions,Not born in Germany,0.13776,617,3309,0.12602,0.14951
2014,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.91187,1331,1561,0.89780,0.92593
2014,17-29 y.,Rural regions,Not born in Germany,0.08813,230,1561,0.07407,0.10220
2014,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.75150,3814,5668,0.74025,0.76275
2014,30-45 y.,Urban regions,Not born in Germany,0.24850,1854,5668,0.23725,0.25975
2014,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.85723,2292,2852,0.84439,0.87007
2014,30-45 y.,Rural regions,Not born in Germany,0.14277,560,2852,0.12993,0.15561
2014,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.83536,4696,5904,0.82590,0.84482
2014,46-65 y.,Urban regions,Not born in Germany,0.16464,1208,5904,0.15518,0.17410
2014,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.91168,2994,3407,0.90215,0.92121
2014,46-65 y.,Rural regions,Not born in Germany,0.08832,413,3407,0.07879,0.09785
2014,66 and older,Urban regions,Born in Germany or immigrated <1950,0.90510,2852,3161,0.89488,0.91532
2014,66 and older,Urban regions,Not born in Germany,0.09490,309,3161,0.08468,0.10512
2014,66 and older,Rural regions,Born in Germany or immigrated <1950,0.93473,1651,1792,0.92329,0.94617
2014,66 and older,Rural regions,Not born in Germany,0.06527,141,1792,0.05383,0.07671
2015,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.85468,2591,3420,0.84287,0.86650
2015,17-29 y.,Urban regions,Not born in Germany,0.14532,829,3420,0.13350,0.15713
2015,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.88996,1291,1597,0.87461,0.90532
2015,17-29 y.,Rural regions,Not born in Germany,0.11004,306,1597,0.09468,0.12539
2015,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.74112,3364,5527,0.72957,0.75267
2015,30-45 y.,Urban regions,Not born in Germany,0.25888,2163,5527,0.24733,0.27043
2015,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.85838,2075,2760,0.84537,0.87139
2015,30-45 y.,Rural regions,Not born in Germany,0.14162,685,2760,0.12861,0.15463
2015,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.82902,4567,5820,0.81934,0.83869
2015,46-65 y.,Urban regions,Not born in Germany,0.17098,1253,5820,0.16131,0.18066
2015,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.90502,2887,3316,0.89504,0.91500
2015,46-65 y.,Rural regions,Not born in Germany,0.09498,429,3316,0.08500,0.10496
2015,66 and older,Urban regions,Born in Germany or immigrated <1950,0.89982,2790,3100,0.88924,0.91039
2015,66 and older,Urban regions,Not born in Germany,0.10018,310,3100,0.08961,0.11076
2015,66 and older,Rural regions,Born in Germany or immigrated <1950,0.94171,1667,1802,0.93089,0.95253
2015,66 and older,Rural regions,Not born in Germany,0.05829,135,1802,0.04747,0.06911
2016,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.86288,2409,3787,0.85193,0.87384
2016,17-29 y.,Urban regions,Not born in Germany,0.13712,1378,3787,0.12616,0.14807
2016,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.88225,1189,1785,0.86729,0.89720
2016,17-29 y.,Rural regions,Not born in Germany,0.11775,596,1785,0.10280,0.13271
2016,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.74065,2977,5802,0.72937,0.75192
2016,30-45 y.,Urban regions,Not born in Germany,0.25935,2825,5802,0.24808,0.27063
2016,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.86153,1831,2826,0.84880,0.87427
2016,30-45 y.,Rural regions,Not born in Germany,0.13847,995,2826,0.12573,0.15120
2016,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.81834,4302,5762,0.80838,0.82829
2016,46-65 y.,Urban regions,Not born in Germany,0.18166,1460,5762,0.17171,0.19162
2016,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.89589,2737,3271,0.88542,0.90636
2016,46-65 y.,Rural regions,Not born in Germany,0.10411,534,3271,0.09364,0.11458
2016,66 and older,Urban regions,Born in Germany or immigrated <1950,0.88739,2677,2986,0.87605,0.89873
2016,66 and older,Urban regions,Not born in Germany,0.11261,309,2986,0.10127,0.12395
2016,66 and older,Rural regions,Born in Germany or immigrated <1950,0.94143,1625,1753,0.93044,0.95243
2016,66 and older,Rural regions,Not born in Germany,0.05857,128,1753,0.04757,0.06956
2017,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.88013,2834,4440,0.87057,0.88968
2017,17-29 y.,Urban regions,Not born in Germany,0.11987,1606,4440,0.11032,0.12943
2017,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.87046,1382,2112,0.85614,0.88479
2017,17-29 y.,Rural regions,Not born in Germany,0.12954,730,2112,0.11521,0.14386
2017,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.73676,3226,6146,0.72575,0.74778
2017,30-45 y.,Urban regions,Not born in Germany,0.26324,2920,6146,0.25222,0.27425
2017,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.85522,1909,2986,0.84260,0.86784
2017,30-45 y.,Rural regions,Not born in Germany,0.14478,1077,2986,0.13216,0.15740
2017,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.81410,5094,6712,0.80480,0.82341
2017,46-65 y.,Urban regions,Not born in Germany,0.18590,1618,6712,0.17659,0.19520
2017,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.89419,3253,3868,0.88449,0.90388
2017,46-65 y.,Rural regions,Not born in Germany,0.10581,615,3868,0.09612,0.11551
2017,66 and older,Urban regions,Born in Germany or immigrated <1950,0.88427,2788,3136,0.87307,0.89546
2017,66 and older,Urban regions,Not born in Germany,0.11573,348,3136,0.10454,0.12693
2017,66 and older,Rural regions,Born in Germany or immigrated <1950,0.94314,1727,1859,0.93261,0.95367
2017,66 and older,Rural regions,Not born in Germany,0.05686,132,1859,0.04633,0.06739
2018,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.87767,2804,4218,0.86778,0.88756
2018,17-29 y.,Urban regions,Not born in Germany,0.12233,1414,4218,0.11244,0.13222
2018,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.89601,1351,1948,0.88245,0.90957
2018,17-29 y.,Rural regions,Not born in Germany,0.10399,597,1948,0.09043,0.11755
2018,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.72544,3022,5753,0.71390,0.73697
2018,30-45 y.,Urban regions,Not born in Germany,0.27456,2731,5753,0.26303,0.28610
2018,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.85167,1742,2693,0.83824,0.86509
2018,30-45 y.,Rural regions,Not born in Germany,0.14833,951,2693,0.13491,0.16176
2018,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.81451,4889,6538,0.80509,0.82393
2018,46-65 y.,Urban regions,Not born in Germany,0.18549,1649,6538,0.17607,0.19491
2018,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.89576,3125,3719,0.88594,0.90559
2018,46-65 y.,Rural regions,Not born in Germany,0.10424,594,3719,0.09441,0.11406
2018,66 and older,Urban regions,Born in Germany or immigrated <1950,0.87341,2823,3180,0.86186,0.88497
2018,66 and older,Urban regions,Not born in Germany,0.12659,357,3180,0.11503,0.13814
2018,66 and older,Rural regions,Born in Germany or immigrated <1950,0.93571,1707,1840,0.92450,0.94692
2018,66 and older,Rural regions,Not born in Germany,0.06429,133,1840,0.05308,0.07550
2019,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.87000,2603,3802,0.85931,0.88070
2019,17-29 y.,Urban regions,Not born in Germany,0.13000,1199,3802,0.11930,0.14069
2019,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.90239,1232,1674,0.88817,0.91661
2019,17-29 y.,Rural regions,Not born in Germany,0.09761,442,1674,0.08339,0.11183
2019,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.73689,2860,5269,0.72500,0.74878
2019,30-45 y.,Urban regions,Not born in Germany,0.26311,2409,5269,0.25122,0.27500
2019,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.84121,1673,2540,0.82699,0.85543
2019,30-45 y.,Rural regions,Not born in Germany,0.15879,867,2540,0.14457,0.17301
2019,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.80066,5410,7000,0.79130,0.81002
2019,46-65 y.,Urban regions,Not born in Germany,0.19934,1590,7000,0.18998,0.20870
2019,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.89010,3278,3861,0.88024,0.89997
2019,46-65 y.,Rural regions,Not born in Germany,0.10990,583,3861,0.10003,0.11976
2019,66 and older,Urban regions,Born in Germany or immigrated <1950,0.87538,2896,3247,0.86402,0.88674
2019,66 and older,Urban regions,Not born in Germany,0.12462,351,3247,0.11326,0.13598
2019,66 and older,Rural regions,Born in Germany or immigrated <1950,0.94690,1753,1880,0.93676,0.95704
2019,66 and older,Rural regions,Not born in Germany,0.05310,127,1880,0.04296,0.06324
2020,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.88623,2515,4373,0.87682,0.89564
2020,17-29 y.,Urban regions,Not born in Germany,0.11377,1858,4373,0.10436,0.12318
2020,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.92164,1152,1690,0.90883,0.93446
2020,17-29 y.,Rural regions,Not born in Germany,0.07836,538,1690,0.06554,0.09117
2020,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.75142,2712,5978,0.74046,0.76238
2020,30-45 y.,Urban regions,Not born in Germany,0.24858,3266,5978,0.23762,0.25954
2020,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.84172,1508,2524,0.82748,0.85597
2020,30-45 y.,Rural regions,Not born in Germany,0.15828,1016,2524,0.14403,0.17252
2020,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.81867,5097,6887,0.80957,0.82777
2020,46-65 y.,Urban regions,Not born in Germany,0.18133,1790,6887,0.17223,0.19043
2020,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.90293,3046,3634,0.89330,0.91255
2020,46-65 y.,Rural regions,Not born in Germany,0.09707,588,3634,0.08745,0.10670
2020,66 and older,Urban regions,Born in Germany or immigrated <1950,0.89111,2770,3118,0.88018,0.90205
2020,66 and older,Urban regions,Not born in Germany,0.10889,348,3118,0.09795,0.11982
2020,66 and older,Rural regions,Born in Germany or immigrated <1950,0.93681,1668,1808,0.92559,0.94803
2020,66 and older,Rural regions,Not born in Germany,0.06319,140,1808,0.05197,0.07441
2021,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.86388,1679,2644,0.85081,0.87696
2021,17-29 y.,Urban regions,Not born in Germany,0.13612,965,2644,0.12304,0.14919
2021,17-29 y.,Rural regions,Born in Germany or immigrated <1950,0.92199,766,1004,0.90539,0.93858
2021,17-29 y.,Rural regions,Not born in Germany,0.07801,238,1004,0.06142,0.09461
2021,30-45 y.,Urban regions,Born in Germany or immigrated <1950,0.76008,1879,3785,0.74647,0.77368
2021,30-45 y.,Urban regions,Not born in Germany,0.23992,1906,3785,0.22632,0.25353
2021,30-45 y.,Rural regions,Born in Germany or immigrated <1950,0.82527,1035,1569,0.80647,0.84406
2021,30-45 y.,Rural regions,Not born in Germany,0.17473,534,1569,0.15594,0.19353
2021,46-65 y.,Urban regions,Born in Germany or immigrated <1950,0.80362,3633,4865,0.79246,0.81479
2021,46-65 y.,Urban regions,Not born in Germany,0.19638,1232,4865,0.18521,0.20754
2021,46-65 y.,Rural regions,Born in Germany or immigrated <1950,0.89806,2121,2467,0.88612,0.91000
2021,46-65 y.,Rural regions,Not born in Germany,0.10194,346,2467,0.09000,0.11388
2021,66 and older,Urban regions,Born in Germany or immigrated <1950,0.88757,2023,2265,0.87455,0.90058
2021,66 and older,Urban regions,Not born in Germany,0.11243,242,2265,0.09942,0.12545
2021,66 and older,Rural regions,Born in Germany or immigrated <1950,0.93301,1226,1332,0.91958,0.94644
2021,66 and older,Rural regions,Not born in Germany,0.06699,106,1332,0.05356,0.08042
2022,17-29 y.,Urban regions,Born in Germany or immigrated <1950,0.83522,2477,4418,0.82428,0.84616
2022,17-29 y.,Urban regions,Not born in Germany,0.15323,1941,4418,0.14260,0.16385
