year,bula_h,quintil_oecd,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Lower Saxony,2nd Quintile,Not born in Germany,0.11319,38,180,0.06678,0.15961
1993,Lower Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.92145,186,186,0.88269,0.96022
1993,Lower Saxony,4th Quintile,Born in Germany or immigrated <1950,0.94133,181,181,0.90700,0.97566
1993,Lower Saxony,5th Quintile,Born in Germany or immigrated <1950,0.93993,216,216,0.90817,0.97169
1993,North Rhine-Westphalia,1st Quintile,Born in Germany or immigrated <1950,0.77937,247,409,0.73913,0.81961
1993,North Rhine-Westphalia,1st Quintile,Not born in Germany,0.22063,162,409,0.18039,0.26087
1993,North Rhine-Westphalia,2nd Quintile,Born in Germany or immigrated <1950,0.81564,319,508,0.78188,0.84939
1993,North Rhine-Westphalia,2nd Quintile,Not born in Germany,0.18436,189,508,0.15061,0.21812
1993,North Rhine-Westphalia,3rd Quintile,Born in Germany or immigrated <1950,0.89708,359,463,0.86937,0.92479
1993,North Rhine-Westphalia,3rd Quintile,Not born in Germany,0.10292,104,463,0.07521,0.13063
1993,North Rhine-Westphalia,4th Quintile,Born in Germany or immigrated <1950,0.88007,444,544,0.85274,0.90740
1993,North Rhine-Westphalia,4th Quintile,Not born in Germany,0.11993,100,544,0.09260,0.14726
1993,North Rhine-Westphalia,5th Quintile,Born in Germany or immigrated <1950,0.91775,506,576,0.89529,0.94020
1993,North Rhine-Westphalia,5th Quintile,Not born in Germany,0.08225,70,576,0.05980,0.10471
1993,Hesse,1st Quintile,Born in Germany or immigrated <1950,0.68474,73,135,0.60607,0.76341
1993,Hesse,1st Quintile,Not born in Germany,0.31526,62,135,0.23659,0.39393
1993,Hesse,2nd Quintile,Born in Germany or immigrated <1950,0.82536,94,155,0.76539,0.88532
1993,Hesse,2nd Quintile,Not born in Germany,0.17464,61,155,0.11468,0.23461
1993,Hesse,3rd Quintile,Born in Germany or immigrated <1950,0.73020,99,181,0.66536,0.79504
1993,Hesse,3rd Quintile,Not born in Germany,0.26980,82,181,0.20496,0.33464
1993,Hesse,4th Quintile,Born in Germany or immigrated <1950,0.85201,118,172,0.79879,0.90523
1993,Hesse,4th Quintile,Not born in Germany,0.14799,54,172,0.09477,0.20121
1993,Hesse,5th Quintile,Born in Germany or immigrated <1950,0.89568,238,289,0.86038,0.93098
1993,Hesse,5th Quintile,Not born in Germany,0.10432,51,289,0.06902,0.13962
1993,"Rhineland-Palatinate, Saarland",1st Quintile,Born in Germany or immigrated <1950,0.91133,83,83,0.84980,0.97286
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,Born in Germany or immigrated <1950,0.87880,74,107,0.81667,0.94093
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,Not born in Germany,0.12120,33,107,0.05907,0.18333
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,Born in Germany or immigrated <1950,0.94756,136,136,0.90995,0.98516
1993,"Rhineland-Palatinate, Saarland",4th Quintile,Born in Germany or immigrated <1950,0.90846,132,132,0.85908,0.95784
1993,"Rhineland-Palatinate, Saarland",5th Quintile,Born in Germany or immigrated <1950,0.95312,116,116,0.91449,0.99176
1993,Baden-Wuerttemberg,1st Quintile,Born in Germany or immigrated <1950,0.73864,139,278,0.68690,0.79038
1993,Baden-Wuerttemberg,1st Quintile,Not born in Germany,0.26136,139,278,0.20962,0.31310
1993,Baden-Wuerttemberg,2nd Quintile,Born in Germany or immigrated <1950,0.78092,146,277,0.73212,0.82972
1993,Baden-Wuerttemberg,2nd Quintile,Not born in Germany,0.21908,131,277,0.17028,0.26788
1993,Baden-Wuerttemberg,3rd Quintile,Born in Germany or immigrated <1950,0.73271,225,401,0.68934,0.77608
1993,Baden-Wuerttemberg,3rd Quintile,Not born in Germany,0.26729,176,401,0.22392,0.31066
1993,Baden-Wuerttemberg,4th Quintile,Born in Germany or immigrated <1950,0.83421,306,442,0.79950,0.86892
1993,Baden-Wuerttemberg,4th Quintile,Not born in Germany,0.16579,136,442,0.13108,0.20050
1993,Baden-Wuerttemberg,5th Quintile,Born in Germany or immigrated <1950,0.88848,298,382,0.85687,0.92009
1993,Baden-Wuerttemberg,5th Quintile,Not born in Germany,0.11152,84,382,0.07991,0.14313
1993,Bavaria,1st Quintile,Born in Germany or immigrated <1950,0.84442,125,186,0.79219,0.89665
1993,Bavaria,1st Quintile,Not born in Germany,0.15558,61,186,0.10335,0.20781
1993,Bavaria,2nd Quintile,Born in Germany or immigrated <1950,0.82964,197,273,0.78496,0.87432
1993,Bavaria,2nd Quintile,Not born in Germany,0.17036,76,273,0.12568,0.21504
1993,Bavaria,3rd Quintile,Born in Germany or immigrated <1950,0.88065,237,309,0.84444,0.91686
1993,Bavaria,3rd Quintile,Not born in Germany,0.11935,72,309,0.08314,0.15556
1993,Bavaria,4th Quintile,Born in Germany or immigrated <1950,0.89130,356,440,0.86219,0.92042
1993,Bavaria,4th Quintile,Not born in Germany,0.10870,84,440,0.07958,0.13781
1993,Bavaria,5th Quintile,Born in Germany or immigrated <1950,0.88923,362,411,0.85885,0.91961
1993,Bavaria,5th Quintile,Not born in Germany,0.11077,49,411,0.08039,0.14115
1993,Berlin,1st Quintile,Born in Germany or immigrated <1950,0.79661,89,130,0.72715,0.86607
1993,Berlin,1st Quintile,Not born in Germany,0.20339,41,130,0.13393,0.27285
1993,Berlin,2nd Quintile,Born in Germany or immigrated <1950,0.85573,61,61,0.76682,0.94463
1993,Berlin,3rd Quintile,Born in Germany or immigrated <1950,0.90604,120,120,0.85361,0.95846
1993,Berlin,4th Quintile,Born in Germany or immigrated <1950,0.91454,124,124,0.86514,0.96395
1993,Berlin,5th Quintile,Born in Germany or immigrated <1950,0.94334,89,89,0.89503,0.99164
1993,Brandenburg,1st Quintile,Born in Germany or immigrated <1950,0.96394,195,195,0.93771,0.99018
1993,Brandenburg,2nd Quintile,Born in Germany or immigrated <1950,0.95339,171,171,0.92171,0.98508
1993,Brandenburg,3rd Quintile,Born in Germany or immigrated <1950,0.96760,118,118,0.93551,0.99968
1993,Brandenburg,4th Quintile,Born in Germany or immigrated <1950,0.98990,99,99,0.97011,1.00970
1993,Mecklenburg-Western Pomerania,1st Quintile,Born in Germany or immigrated <1950,0.95362,112,112,0.91449,0.99274
1993,Mecklenburg-Western Pomerania,2nd Quintile,Born in Germany or immigrated <1950,0.98216,132,132,0.95949,1.00483
1993,Mecklenburg-Western Pomerania,3rd Quintile,Born in Germany or immigrated <1950,0.96996,93,93,0.93508,1.00484
1993,Mecklenburg-Western Pomerania,4th Quintile,Born in Germany or immigrated <1950,0.98006,46,46,0.93922,1.02090
1993,Saxony,1st Quintile,Born in Germany or immigrated <1950,0.95818,364,364,0.93759,0.97878
1993,Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.95824,348,348,0.93719,0.97929
1993,Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.96086,207,207,0.93438,0.98734
1993,Saxony,4th Quintile,Born in Germany or immigrated <1950,0.96022,105,105,0.92266,0.99778
1993,Saxony-Anhalt,1st Quintile,Born in Germany or immigrated <1950,0.92510,207,207,0.88916,0.96105
1993,Saxony-Anhalt,2nd Quintile,Born in Germany or immigrated <1950,0.94166,243,243,0.91212,0.97119
1993,Saxony-Anhalt,3rd Quintile,Born in Germany or immigrated <1950,0.94842,137,137,0.91125,0.98560
1993,Saxony-Anhalt,4th Quintile,Born in Germany or immigrated <1950,0.98697,81,81,0.96213,1.01182
1993,Thuringa,1st Quintile,Born in Germany or immigrated <1950,0.93874,185,185,0.90409,0.97339
1993,Thuringa,2nd Quintile,Born in Germany or immigrated <1950,0.93941,227,227,0.90831,0.97052
1993,Thuringa,3rd Quintile,Born in Germany or immigrated <1950,0.98380,159,159,0.96411,1.00348
1994,Schleswig-Holstein,1st Quintile,Born in Germany or immigrated <1950,0.94837,48,48,0.88511,1.01163
1994,Schleswig-Holstein,2nd Quintile,Born in Germany or immigrated <1950,0.93693,43,43,0.86341,1.01045
1994,Schleswig-Holstein,3rd Quintile,Born in Germany or immigrated <1950,0.95088,56,56,0.89377,1.00800
1994,Schleswig-Holstein,4th Quintile,Born in Germany or immigrated <1950,0.91005,66,66,0.84049,0.97961
1994,Schleswig-Holstein,5th Quintile,Born in Germany or immigrated <1950,0.96263,48,48,0.90840,1.01685
1994,Hamburg,4th Quintile,Born in Germany or immigrated <1950,0.86227,32,32,0.74095,0.98358
1994,Lower Saxony,1st Quintile,Born in Germany or immigrated <1950,0.86292,124,178,0.81226,0.91359
1994,Lower Saxony,1st Quintile,Not born in Germany,0.13708,54,178,0.08641,0.18774
1994,Lower Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.91821,130,130,0.87092,0.96550
1994,Lower Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.91319,166,166,0.87023,0.95615
1994,Lower Saxony,4th Quintile,Born in Germany or immigrated <1950,0.94829,208,208,0.91812,0.97846
1994,Lower Saxony,5th Quintile,Born in Germany or immigrated <1950,0.92193,206,206,0.88520,0.95866
1994,North Rhine-Westphalia,1st Quintile,Born in Germany or immigrated <1950,0.77832,279,461,0.74036,0.81628
1994,North Rhine-Westphalia,1st Quintile,Not born in Germany,0.22168,182,461,0.18372,0.25964
1994,North Rhine-Westphalia,2nd Quintile,Born in Germany or immigrated <1950,0.84648,341,488,0.81446,0.87850
1994,North Rhine-Westphalia,2nd Quintile,Not born in Germany,0.15352,147,488,0.12150,0.18554
1994,North Rhine-Westphalia,3rd Quintile,Born in Germany or immigrated <1950,0.89232,363,467,0.86418,0.92047
1994,North Rhine-Westphalia,3rd Quintile,Not born in Germany,0.10768,104,467,0.07953,0.13582
1994,North Rhine-Westphalia,4th Quintile,Born in Germany or immigrated <1950,0.88930,422,501,0.86180,0.91680
1994,North Rhine-Westphalia,4th Quintile,Not born in Germany,0.11070,79,501,0.08320,0.13820
1994,North Rhine-Westphalia,5th Quintile,Born in Germany or immigrated <1950,0.89706,464,528,0.87111,0.92300
1994,North Rhine-Westphalia,5th Quintile,Not born in Germany,0.10294,64,528,0.07700,0.12889
1994,Hesse,1st Quintile,Born in Germany or immigrated <1950,0.69785,67,136,0.62039,0.77531
1994,Hesse,1st Quintile,Not born in Germany,0.30215,69,136,0.22469,0.37961
1994,Hesse,2nd Quintile,Born in Germany or immigrated <1950,0.74705,88,153,0.67795,0.81616
1994,Hesse,2nd Quintile,Not born in Germany,0.25295,65,153,0.18384,0.32205
1994,Hesse,3rd Quintile,Born in Germany or immigrated <1950,0.76304,113,205,0.70468,0.82139
1994,Hesse,3rd Quintile,Not born in Germany,0.23696,92,205,0.17861,0.29532
1994,Hesse,4th Quintile,Born in Germany or immigrated <1950,0.90628,133,172,0.86260,0.94996
1994,Hesse,4th Quintile,Not born in Germany,0.09372,39,172,0.05004,0.13740
1994,Hesse,5th Quintile,Born in Germany or immigrated <1950,0.89688,221,254,0.85941,0.93436
1994,Hesse,5th Quintile,Not born in Germany,0.10312,33,254,0.06564,0.14059
1994,"Rhineland-Palatinate, Saarland",1st Quintile,Born in Germany or immigrated <1950,0.87864,86,86,0.80922,0.94806
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,Born in Germany or immigrated <1950,0.87385,98,98,0.80778,0.93993
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Born in Germany or immigrated <1950,0.96576,102,102,0.93030,1.00123
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Born in Germany or immigrated <1950,0.92183,132,132,0.87586,0.96780
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Born in Germany or immigrated <1950,0.93108,115,115,0.88457,0.97758
1994,Baden-Wuerttemberg,1st Quintile,Born in Germany or immigrated <1950,0.71236,140,301,0.66114,0.76359
1994,Baden-Wuerttemberg,1st Quintile,Not born in Germany,0.28764,161,301,0.23641,0.33886
1994,Baden-Wuerttemberg,2nd Quintile,Born in Germany or immigrated <1950,0.74304,165,293,0.69292,0.79316
1994,Baden-Wuerttemberg,2nd Quintile,Not born in Germany,0.25696,128,293,0.20684,0.30708
1994,Baden-Wuerttemberg,3rd Quintile,Born in Germany or immigrated <1950,0.79371,218,358,0.75174,0.83569
1994,Baden-Wuerttemberg,3rd Quintile,Not born in Germany,0.20629,140,358,0.16431,0.24826
1994,Baden-Wuerttemberg,4th Quintile,Born in Germany or immigrated <1950,0.81046,257,371,0.77053,0.85040
1994,Baden-Wuerttemberg,4th Quintile,Not born in Germany,0.18954,114,371,0.14960,0.22947
1994,Baden-Wuerttemberg,5th Quintile,Born in Germany or immigrated <1950,0.87779,320,409,0.84601,0.90957
1994,Baden-Wuerttemberg,5th Quintile,Not born in Germany,0.12221,89,409,0.09043,0.15399
1994,Bavaria,1st Quintile,Born in Germany or immigrated <1950,0.78141,118,196,0.72340,0.83941
1994,Bavaria,1st Quintile,Not born in Germany,0.21859,78,196,0.16059,0.27660
1994,Bavaria,2nd Quintile,Born in Germany or immigrated <1950,0.83657,177,247,0.79037,0.88278
1994,Bavaria,2nd Quintile,Not born in Germany,0.16343,70,247,0.11722,0.20963
1994,Bavaria,3rd Quintile,Born in Germany or immigrated <1950,0.87829,263,332,0.84307,0.91352
1994,Bavaria,3rd Quintile,Not born in Germany,0.12171,69,332,0.08648,0.15693
1994,Bavaria,4th Quintile,Born in Germany or immigrated <1950,0.89055,319,381,0.85916,0.92194
1994,Bavaria,4th Quintile,Not born in Germany,0.10945,62,381,0.07806,0.14084
1994,Bavaria,5th Quintile,Born in Germany or immigrated <1950,0.88727,382,431,0.85737,0.91716
1994,Bavaria,5th Quintile,Not born in Germany,0.11273,49,431,0.08284,0.14263
1994,Berlin,1st Quintile,Born in Germany or immigrated <1950,0.80187,74,74,0.71043,0.89330
1994,Berlin,2nd Quintile,Born in Germany or immigrated <1950,0.78760,67,67,0.68892,0.88628
1994,Berlin,3rd Quintile,Born in Germany or immigrated <1950,0.96104,106,106,0.92403,0.99805
1994,Berlin,4th Quintile,Born in Germany or immigrated <1950,0.88240,111,111,0.82220,0.94260
1994,Berlin,5th Quintile,Born in Germany or immigrated <1950,0.94494,105,105,0.90110,0.98878
1994,Brandenburg,1st Quintile,Born in Germany or immigrated <1950,0.94997,142,142,0.91399,0.98596
1994,Brandenburg,2nd Quintile,Born in Germany or immigrated <1950,0.97720,159,159,0.95392,1.00047
1994,Brandenburg,3rd Quintile,Born in Germany or immigrated <1950,0.97508,139,139,0.94908,1.00109
1994,Brandenburg,4th Quintile,Born in Germany or immigrated <1950,0.98612,88,88,0.96153,1.01070
1994,Brandenburg,5th Quintile,Born in Germany or immigrated <1950,0.91547,60,60,0.84448,0.98645
1994,Mecklenburg-Western Pomerania,1st Quintile,Born in Germany or immigrated <1950,0.96113,97,97,0.92246,0.99979
1994,Mecklenburg-Western Pomerania,2nd Quintile,Born in Germany or immigrated <1950,0.97757,132,132,0.95221,1.00293
1994,Mecklenburg-Western Pomerania,3rd Quintile,Born in Germany or immigrated <1950,0.95454,91,91,0.91150,0.99758
1994,Saxony,1st Quintile,Born in Germany or immigrated <1950,0.95172,288,288,0.92692,0.97652
1994,Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.96569,337,337,0.94623,0.98515
1994,Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.94656,246,246,0.91840,0.97472
1994,Saxony,4th Quintile,Born in Germany or immigrated <1950,0.95570,154,154,0.92310,0.98830
1994,Saxony,5th Quintile,Born in Germany or immigrated <1950,0.95765,62,62,0.90711,1.00819
1994,Saxony-Anhalt,1st Quintile,Born in Germany or immigrated <1950,0.92127,162,162,0.87967,0.96287
1994,Saxony-Anhalt,2nd Quintile,Born in Germany or immigrated <1950,0.93039,191,191,0.89421,0.96658
1994,Saxony-Anhalt,3rd Quintile,Born in Germany or immigrated <1950,0.95569,171,171,0.92475,0.98662
1994,Saxony-Anhalt,4th Quintile,Born in Germany or immigrated <1950,0.96441,90,90,0.92591,1.00290
1994,Saxony-Anhalt,5th Quintile,Born in Germany or immigrated <1950,0.91113,57,57,0.83659,0.98566
1994,Thuringa,1st Quintile,Born in Germany or immigrated <1950,0.89558,187,187,0.85163,0.93953
1994,Thuringa,2nd Quintile,Born in Germany or immigrated <1950,0.93507,171,171,0.89803,0.97211
1994,Thuringa,3rd Quintile,Born in Germany or immigrated <1950,0.97838,166,166,0.95619,1.00057
1994,Thuringa,4th Quintile,Born in Germany or immigrated <1950,0.97532,84,84,0.94195,1.00870
1995,Schleswig-Holstein,1st Quintile,Born in Germany or immigrated <1950,0.92014,38,38,0.83279,1.00749
1995,Schleswig-Holstein,2nd Quintile,Born in Germany or immigrated <1950,0.92783,44,44,0.85048,1.00517
1995,Schleswig-Holstein,3rd Quintile,Born in Germany or immigrated <1950,0.91639,54,54,0.84186,0.99091
1995,Schleswig-Holstein,4th Quintile,Born in Germany or immigrated <1950,0.90270,56,56,0.82437,0.98102
1995,Schleswig-Holstein,5th Quintile,Born in Germany or immigrated <1950,0.96487,58,58,0.91707,1.01267
1995,Hamburg,4th Quintile,Born in Germany or immigrated <1950,0.92416,34,34,0.83383,1.01449
1995,Lower Saxony,1st Quintile,Born in Germany or immigrated <1950,0.76139,116,193,0.70110,0.82169
1995,Lower Saxony,1st Quintile,Not born in Germany,0.23861,77,193,0.17831,0.29890
1995,Lower Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.84177,141,190,0.78974,0.89380
1995,Lower Saxony,2nd Quintile,Not born in Germany,0.15823,49,190,0.10620,0.21026
1995,Lower Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.88107,174,222,0.83839,0.92375
1995,Lower Saxony,3rd Quintile,Not born in Germany,0.11893,48,222,0.07625,0.16161
1995,Lower Saxony,4th Quintile,Born in Germany or immigrated <1950,0.89552,182,182,0.85096,0.94008
1995,Lower Saxony,5th Quintile,Born in Germany or immigrated <1950,0.94845,220,220,0.91916,0.97773
1995,North Rhine-Westphalia,1st Quintile,Born in Germany or immigrated <1950,0.73771,296,533,0.70033,0.77509
1995,North Rhine-Westphalia,1st Quintile,Not born in Germany,0.26229,237,533,0.22491,0.29967
1995,North Rhine-Westphalia,2nd Quintile,Born in Germany or immigrated <1950,0.81259,335,523,0.77911,0.84607
1995,North Rhine-Westphalia,2nd Quintile,Not born in Germany,0.18741,188,523,0.15393,0.22089
1995,North Rhine-Westphalia,3rd Quintile,Born in Germany or immigrated <1950,0.81854,362,491,0.78441,0.85266
1995,North Rhine-Westphalia,3rd Quintile,Not born in Germany,0.18146,129,491,0.14734,0.21559
1995,North Rhine-Westphalia,4th Quintile,Born in Germany or immigrated <1950,0.90642,406,481,0.88037,0.93248
1995,North Rhine-Westphalia,4th Quintile,Not born in Germany,0.09358,75,481,0.06752,0.11963
1995,North Rhine-Westphalia,5th Quintile,Born in Germany or immigrated <1950,0.90453,493,553,0.88001,0.92904
1995,North Rhine-Westphalia,5th Quintile,Not born in Germany,0.09547,60,553,0.07096,0.11999
1995,Hesse,1st Quintile,Born in Germany or immigrated <1950,0.54036,63,164,0.46386,0.61687
1995,Hesse,1st Quintile,Not born in Germany,0.45964,101,164,0.38313,0.53614
1995,Hesse,2nd Quintile,Born in Germany or immigrated <1950,0.73184,102,177,0.66639,0.79729
1995,Hesse,2nd Quintile,Not born in Germany,0.26816,75,177,0.20271,0.33361
1995,Hesse,3rd Quintile,Born in Germany or immigrated <1950,0.80734,108,187,0.75066,0.86402
1995,Hesse,3rd Quintile,Not born in Germany,0.19266,79,187,0.13598,0.24934
1995,Hesse,4th Quintile,Born in Germany or immigrated <1950,0.88590,159,191,0.84069,0.93111
1995,Hesse,4th Quintile,Not born in Germany,0.11410,32,191,0.06889,0.15931
1995,Hesse,5th Quintile,Born in Germany or immigrated <1950,0.89857,194,225,0.85904,0.93811
1995,Hesse,5th Quintile,Not born in Germany,0.10143,31,225,0.06189,0.14096
1995,"Rhineland-Palatinate, Saarland",1st Quintile,Born in Germany or immigrated <1950,0.69719,89,162,0.62622,0.76817
1995,"Rhineland-Palatinate, Saarland",1st Quintile,Not born in Germany,0.30281,73,162,0.23183,0.37378
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,Born in Germany or immigrated <1950,0.81847,81,125,0.75062,0.88631
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,Not born in Germany,0.18153,44,125,0.11369,0.24938
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Born in Germany or immigrated <1950,0.91319,124,124,0.86344,0.96295
1995,"Rhineland-Palatinate, Saarland",4th Quintile,Born in Germany or immigrated <1950,0.86584,108,108,0.80126,0.93042
1995,"Rhineland-Palatinate, Saarland",5th Quintile,Born in Germany or immigrated <1950,0.96468,130,130,0.93283,0.99653
1995,Baden-Wuerttemberg,1st Quintile,Born in Germany or immigrated <1950,0.63898,123,303,0.58481,0.69315
1995,Baden-Wuerttemberg,1st Quintile,Not born in Germany,0.36102,180,303,0.30685,0.41519
1995,Baden-Wuerttemberg,2nd Quintile,Born in Germany or immigrated <1950,0.75867,217,392,0.71625,0.80108
1995,Baden-Wuerttemberg,2nd Quintile,Not born in Germany,0.24133,175,392,0.19892,0.28375
1995,Baden-Wuerttemberg,3rd Quintile,Born in Germany or immigrated <1950,0.77858,220,344,0.73464,0.82252
1995,Baden-Wuerttemberg,3rd Quintile,Not born in Germany,0.22142,124,344,0.17748,0.26536
1995,Baden-Wuerttemberg,4th Quintile,Born in Germany or immigrated <1950,0.83240,263,371,0.79434,0.87046
1995,Baden-Wuerttemberg,4th Quintile,Not born in Germany,0.16760,108,371,0.12954,0.20566
1995,Baden-Wuerttemberg,5th Quintile,Born in Germany or immigrated <1950,0.86045,290,381,0.82561,0.89529
1995,Baden-Wuerttemberg,5th Quintile,Not born in Germany,0.13955,91,381,0.10471,0.17439
1995,Bavaria,1st Quintile,Born in Germany or immigrated <1950,0.78548,146,239,0.73333,0.83763
1995,Bavaria,1st Quintile,Not born in Germany,0.21452,93,239,0.16237,0.26667
1995,Bavaria,2nd Quintile,Born in Germany or immigrated <1950,0.78677,187,285,0.73913,0.83441
1995,Bavaria,2nd Quintile,Not born in Germany,0.21323,98,285,0.16559,0.26087
1995,Bavaria,3rd Quintile,Born in Germany or immigrated <1950,0.81664,252,329,0.77476,0.85852
1995,Bavaria,3rd Quintile,Not born in Germany,0.18336,77,329,0.14148,0.22524
1995,Bavaria,4th Quintile,Born in Germany or immigrated <1950,0.90469,340,407,0.87612,0.93325
1995,Bavaria,4th Quintile,Not born in Germany,0.09531,67,407,0.06675,0.12388
1995,Bavaria,5th Quintile,Born in Germany or immigrated <1950,0.86841,368,428,0.83635,0.90048
1995,Bavaria,5th Quintile,Not born in Germany,0.13159,60,428,0.09952,0.16365
1995,Berlin,1st Quintile,Born in Germany or immigrated <1950,0.70435,70,106,0.61706,0.79163
1995,Berlin,1st Quintile,Not born in Germany,0.29565,36,106,0.20837,0.38294
1995,Berlin,2nd Quintile,Born in Germany or immigrated <1950,0.76443,76,76,0.66840,0.86047
1995,Berlin,3rd Quintile,Born in Germany or immigrated <1950,0.90910,86,86,0.84798,0.97021
1995,Berlin,4th Quintile,Born in Germany or immigrated <1950,0.90674,123,123,0.85513,0.95834
1995,Berlin,5th Quintile,Born in Germany or immigrated <1950,0.94524,116,116,0.90365,0.98682
1995,Brandenburg,1st Quintile,Born in Germany or immigrated <1950,0.95300,109,109,0.91309,0.99292
1995,Brandenburg,2nd Quintile,Born in Germany or immigrated <1950,0.96328,175,175,0.93534,0.99123
1995,Brandenburg,3rd Quintile,Born in Germany or immigrated <1950,0.98943,121,121,0.97113,1.00773
1995,Brandenburg,4th Quintile,Born in Germany or immigrated <1950,0.94568,96,96,0.90011,0.99126
1995,Brandenburg,5th Quintile,Born in Germany or immigrated <1950,0.96974,70,70,0.92932,1.01016
1995,Mecklenburg-Western Pomerania,1st Quintile,Born in Germany or immigrated <1950,0.96273,85,85,0.92221,1.00324
1995,Mecklenburg-Western Pomerania,2nd Quintile,Born in Germany or immigrated <1950,0.97850,112,112,0.95151,1.00548
1995,Mecklenburg-Western Pomerania,3rd Quintile,Born in Germany or immigrated <1950,0.98001,91,91,0.95109,1.00893
1995,Mecklenburg-Western Pomerania,4th Quintile,Born in Germany or immigrated <1950,0.94890,75,75,0.89873,0.99907
1995,Mecklenburg-Western Pomerania,5th Quintile,Born in Germany or immigrated <1950,0.94956,40,40,0.88087,1.01825
1995,Saxony,1st Quintile,Born in Germany or immigrated <1950,0.95178,253,253,0.92533,0.97823
1995,Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.94190,318,318,0.91615,0.96765
1995,Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.96010,230,230,0.93475,0.98545
1995,Saxony,4th Quintile,Born in Germany or immigrated <1950,0.97398,180,180,0.95066,0.99730
1995,Saxony,5th Quintile,Born in Germany or immigrated <1950,0.96688,76,76,0.92637,1.00738
1995,Saxony-Anhalt,1st Quintile,Born in Germany or immigrated <1950,0.90620,133,133,0.85646,0.95594
1995,Saxony-Anhalt,2nd Quintile,Born in Germany or immigrated <1950,0.94884,166,166,0.91522,0.98246
1995,Saxony-Anhalt,3rd Quintile,Born in Germany or immigrated <1950,0.91643,166,166,0.87420,0.95866
1995,Saxony-Anhalt,4th Quintile,Born in Germany or immigrated <1950,0.97573,137,137,0.94987,1.00159
1995,Saxony-Anhalt,5th Quintile,Born in Germany or immigrated <1950,0.88559,53,53,0.79907,0.97211
1995,Thuringa,1st Quintile,Born in Germany or immigrated <1950,0.89326,138,138,0.84155,0.94497
1995,Thuringa,2nd Quintile,Born in Germany or immigrated <1950,0.93846,182,182,0.90345,0.97347
1995,Thuringa,3rd Quintile,Born in Germany or immigrated <1950,0.93731,169,169,0.90066,0.97397
1995,Thuringa,4th Quintile,Born in Germany or immigrated <1950,0.98854,106,106,0.96819,1.00890
1995,Thuringa,5th Quintile,Born in Germany or immigrated <1950,0.96737,32,32,0.90483,1.02991
1996,Schleswig-Holstein,1st Quintile,Born in Germany or immigrated <1950,0.91703,50,50,0.83980,0.99426
1996,Schleswig-Holstein,2nd Quintile,Born in Germany or immigrated <1950,0.91532,42,42,0.83010,1.00054
1996,Schleswig-Holstein,3rd Quintile,Born in Germany or immigrated <1950,0.92747,58,58,0.86014,0.99480
1996,Schleswig-Holstein,4th Quintile,Born in Germany or immigrated <1950,0.92202,53,53,0.84913,0.99490
1996,Schleswig-Holstein,5th Quintile,Born in Germany or immigrated <1950,0.95866,50,50,0.90293,1.01440
1996,Lower Saxony,1st Quintile,Born in Germany or immigrated <1950,0.76090,113,182,0.69876,0.82304
1996,Lower Saxony,1st Quintile,Not born in Germany,0.23910,69,182,0.17696,0.30124
1996,Lower Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.85450,122,176,0.80226,0.90674
1996,Lower Saxony,2nd Quintile,Not born in Germany,0.14550,54,176,0.09326,0.19774
1996,Lower Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.90168,199,234,0.86345,0.93991
1996,Lower Saxony,3rd Quintile,Not born in Germany,0.09832,35,234,0.06009,0.13655
1996,Lower Saxony,4th Quintile,Born in Germany or immigrated <1950,0.88923,202,202,0.84584,0.93262
1996,Lower Saxony,5th Quintile,Born in Germany or immigrated <1950,0.92918,211,211,0.89448,0.96387
1996,North Rhine-Westphalia,1st Quintile,Born in Germany or immigrated <1950,0.71229,300,556,0.67463,0.74995
1996,North Rhine-Westphalia,1st Quintile,Not born in Germany,0.28771,256,556,0.25005,0.32537
1996,North Rhine-Westphalia,2nd Quintile,Born in Germany or immigrated <1950,0.81478,355,519,0.78132,0.84823
1996,North Rhine-Westphalia,2nd Quintile,Not born in Germany,0.18522,164,519,0.15177,0.21868
1996,North Rhine-Westphalia,3rd Quintile,Born in Germany or immigrated <1950,0.85758,349,453,0.82536,0.88980
