"plj0588","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2016","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Sehr oft","2016","Realschule","2","","","",""
"Sehr oft","2016","Realschule","3","","","",""
"Sehr oft","2016","Realschule","4","","","",""
"Sehr oft","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","20","","",""
"Sehr oft","2016","(Fach-)Abitur","2","","","",""
"Sehr oft","2016","(Fach-)Abitur","3","1","","",""
"Sehr oft","2016","(Fach-)Abitur","4","","","",""
"Sehr oft","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Sehr oft","2016","AkademikerIn","1 Einkommensschwächstes Quintil","38","0.098631555069436","0.0732230349859788","0.124040075152893"
"Sehr oft","2016","AkademikerIn","2","","","",""
"Sehr oft","2016","AkademikerIn","3","3","","",""
"Sehr oft","2016","AkademikerIn","4","","","",""
"Sehr oft","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","143","0.191144560374487","0.166284463074716","0.216004657674257"
"Oft","2016","(noch) kein Abschluss","2","3","","",""
"Oft","2016","(noch) kein Abschluss","3","","","",""
"Oft","2016","(noch) kein Abschluss","4","","","",""
"Oft","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2016","Hauptschule","1 Einkommensschwächstes Quintil","64","0.115190842497103","0.0890964043412781","0.141285280652927"
"Oft","2016","Hauptschule","2","","","",""
"Oft","2016","Hauptschule","3","1","","",""
"Oft","2016","Hauptschule","4","","","",""
"Oft","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2016","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Oft","2016","Realschule","2","","","",""
"Oft","2016","Realschule","3","","","",""
"Oft","2016","Realschule","4","","","",""
"Oft","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","51","0.0971399777123107","0.0700768250994093","0.124203130325212"
"Oft","2016","(Fach-)Abitur","2","4","","",""
"Oft","2016","(Fach-)Abitur","3","","","",""
"Oft","2016","(Fach-)Abitur","4","","","",""
"Oft","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2016","AkademikerIn","1 Einkommensschwächstes Quintil","48","0.10351382551844","0.0775546298105577","0.129473021226323"
"Oft","2016","AkademikerIn","2","1","","",""
"Oft","2016","AkademikerIn","3","","","",""
"Oft","2016","AkademikerIn","4","","","",""
"Oft","2016","AkademikerIn","5 Einkommensstärkstes Quintil","1","","",""
"Manchmal","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","239","0.2666628988092","0.238704034660241","0.294621762958158"
"Manchmal","2016","(noch) kein Abschluss","2","3","","",""
"Manchmal","2016","(noch) kein Abschluss","3","4","","",""
"Manchmal","2016","(noch) kein Abschluss","4","","","",""
"Manchmal","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2016","Hauptschule","1 Einkommensschwächstes Quintil","152","0.282847310178161","0.246034750936991","0.319659869419331"
"Manchmal","2016","Hauptschule","2","4","","",""
"Manchmal","2016","Hauptschule","3","2","","",""
"Manchmal","2016","Hauptschule","4","2","","",""
"Manchmal","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2016","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Manchmal","2016","Realschule","2","","","",""
"Manchmal","2016","Realschule","3","","","",""
"Manchmal","2016","Realschule","4","","","",""
"Manchmal","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","117","0.228451005592363","0.190084922151077","0.266817089033649"
"Manchmal","2016","(Fach-)Abitur","2","6","","",""
"Manchmal","2016","(Fach-)Abitur","3","2","","",""
"Manchmal","2016","(Fach-)Abitur","4","","","",""
"Manchmal","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2016","AkademikerIn","1 Einkommensschwächstes Quintil","143","0.274745889744883","0.236706726387378","0.312785053102388"
"Manchmal","2016","AkademikerIn","2","5","","",""
"Manchmal","2016","AkademikerIn","3","1","","",""
"Manchmal","2016","AkademikerIn","4","1","","",""
"Manchmal","2016","AkademikerIn","5 Einkommensstärkstes Quintil","1","","",""
"Selten","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","192","0.185138703006002","0.1605816158788","0.209695790133204"
"Selten","2016","(noch) kein Abschluss","2","6","","",""
"Selten","2016","(noch) kein Abschluss","3","","","",""
"Selten","2016","(noch) kein Abschluss","4","","","",""
"Selten","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2016","Hauptschule","1 Einkommensschwächstes Quintil","109","0.167702199494513","0.137165441910375","0.198238957078651"
"Selten","2016","Hauptschule","2","2","","",""
"Selten","2016","Hauptschule","3","2","","",""
"Selten","2016","Hauptschule","4","2","","",""
"Selten","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2016","Realschule","1 Einkommensschwächstes Quintil","2","","",""
"Selten","2016","Realschule","2","","","",""
"Selten","2016","Realschule","3","","","",""
"Selten","2016","Realschule","4","","","",""
"Selten","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","107","0.295589658307749","0.253890560900811","0.337288755714687"
"Selten","2016","(Fach-)Abitur","2","7","","",""
"Selten","2016","(Fach-)Abitur","3","1","","",""
"Selten","2016","(Fach-)Abitur","4","","","",""
"Selten","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2016","AkademikerIn","1 Einkommensschwächstes Quintil","136","0.228809676777761","0.19301336891424","0.264605984641282"
"Selten","2016","AkademikerIn","2","7","","",""
"Selten","2016","AkademikerIn","3","2","","",""
"Selten","2016","AkademikerIn","4","","","",""
"Selten","2016","AkademikerIn","5 Einkommensstärkstes Quintil","2","","",""
"Nie","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","324","0.276655970479029","0.248372749200468","0.304939191757589"
"Nie","2016","(noch) kein Abschluss","2","6","","",""
"Nie","2016","(noch) kein Abschluss","3","","","",""
"Nie","2016","(noch) kein Abschluss","4","","","",""
"Nie","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","Hauptschule","1 Einkommensschwächstes Quintil","225","0.383161388044406","0.343424778109239","0.422897997979573"
"Nie","2016","Hauptschule","2","6","","",""
"Nie","2016","Hauptschule","3","6","","",""
"Nie","2016","Hauptschule","4","","","",""
"Nie","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","Realschule","1 Einkommensschwächstes Quintil","3","","",""
"Nie","2016","Realschule","2","1","","",""
"Nie","2016","Realschule","3","","","",""
"Nie","2016","Realschule","4","","","",""
"Nie","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","165","0.324985244352429","0.282183878343422","0.367786610361435"
"Nie","2016","(Fach-)Abitur","2","9","","",""
"Nie","2016","(Fach-)Abitur","3","2","","",""
"Nie","2016","(Fach-)Abitur","4","","","",""
"Nie","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","AkademikerIn","1 Einkommensschwächstes Quintil","164","0.294299052889479","0.255463898379802","0.333134207399156"
"Nie","2016","AkademikerIn","2","12","","",""
"Nie","2016","AkademikerIn","3","4","","",""
"Nie","2016","AkademikerIn","4","1","","",""
"Nie","2016","AkademikerIn","5 Einkommensstärkstes Quintil","1","","",""
"Sehr oft","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","59","0.0287961877791964","0.0182666601093175","0.0393257154490754"
"Sehr oft","2017","(noch) kein Abschluss","2","10","","",""
"Sehr oft","2017","(noch) kein Abschluss","3","3","","",""
"Sehr oft","2017","(noch) kein Abschluss","4","1","","",""
"Sehr oft","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Sehr oft","2017","Hauptschule","1 Einkommensschwächstes Quintil","64","0.0320298704086486","0.0232242278637053","0.0408355129535918"
"Sehr oft","2017","Hauptschule","2","37","0.0243228118630481","0.0166213862838177","0.0320242374422784"
"Sehr oft","2017","Hauptschule","3","19","","",""
"Sehr oft","2017","Hauptschule","4","15","","",""
"Sehr oft","2017","Hauptschule","5 Einkommensstärkstes Quintil","4","","",""
"Sehr oft","2017","Realschule","1 Einkommensschwächstes Quintil","22","","",""
"Sehr oft","2017","Realschule","2","13","","",""
"Sehr oft","2017","Realschule","3","12","","",""
"Sehr oft","2017","Realschule","4","12","","",""
"Sehr oft","2017","Realschule","5 Einkommensstärkstes Quintil","8","","",""
"Sehr oft","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","24","","",""
"Sehr oft","2017","(Fach-)Abitur","2","13","","",""
"Sehr oft","2017","(Fach-)Abitur","3","5","","",""
"Sehr oft","2017","(Fach-)Abitur","4","8","","",""
"Sehr oft","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6","","",""
"Sehr oft","2017","AkademikerIn","1 Einkommensschwächstes Quintil","31","0.0370067968349549","0.0213993346231214","0.0526142590467883"
"Sehr oft","2017","AkademikerIn","2","7","","",""
"Sehr oft","2017","AkademikerIn","3","6","","",""
"Sehr oft","2017","AkademikerIn","4","10","","",""
"Sehr oft","2017","AkademikerIn","5 Einkommensstärkstes Quintil","13","","",""
"Oft","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","129","0.16013338035426","0.137042935575139","0.183223825133381"
"Oft","2017","(noch) kein Abschluss","2","27","","",""
"Oft","2017","(noch) kein Abschluss","3","7","","",""
"Oft","2017","(noch) kein Abschluss","4","9","","",""
"Oft","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Oft","2017","Hauptschule","1 Einkommensschwächstes Quintil","145","0.0811206444917485","0.0674670365987221","0.0947742523847748"
"Oft","2017","Hauptschule","2","103","0.0815761666649642","0.0678921253515944","0.0952602079783341"
"Oft","2017","Hauptschule","3","70","0.0459356746668683","0.0354390349227973","0.0564323144109393"
"Oft","2017","Hauptschule","4","82","0.0451079067426121","0.0355414224329678","0.0546743910522565"
"Oft","2017","Hauptschule","5 Einkommensstärkstes Quintil","44","0.0457830654612635","0.0335366485113038","0.0580294824112233"
"Oft","2017","Realschule","1 Einkommensschwächstes Quintil","66","0.116071058180777","0.0909592068710363","0.141182909490517"
"Oft","2017","Realschule","2","74","0.0805037353463091","0.0635473629553182","0.0974601077373001"
"Oft","2017","Realschule","3","69","0.0583628654455109","0.0457259099748997","0.070999820916122"
"Oft","2017","Realschule","4","94","0.0509070527908134","0.0411584961396671","0.0606556094419598"
"Oft","2017","Realschule","5 Einkommensstärkstes Quintil","57","0.0175172910513783","0.0118258463637986","0.023208735738958"
"Oft","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","76","0.0790225328044177","0.0600660278967716","0.0979790377120639"
"Oft","2017","(Fach-)Abitur","2","46","0.0754136641830957","0.0552069858475037","0.0956203425186877"
"Oft","2017","(Fach-)Abitur","3","36","0.0514338004369105","0.0352094908579078","0.0676581100159132"
"Oft","2017","(Fach-)Abitur","4","44","0.0527351186399361","0.0393369660238817","0.0661332712559906"
"Oft","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","44","0.0324371838369873","0.0225124575519887","0.0423619101219858"
"Oft","2017","AkademikerIn","1 Einkommensschwächstes Quintil","70","0.114931603157964","0.0885629418244483","0.141300264491479"
"Oft","2017","AkademikerIn","2","42","0.11339039559625","0.083662667261232","0.143118123931269"
"Oft","2017","AkademikerIn","3","40","0.0502710942158927","0.0336011126119333","0.0669410758198521"
"Oft","2017","AkademikerIn","4","56","0.0457032694583738","0.0347519804449503","0.0566545584717973"
"Oft","2017","AkademikerIn","5 Einkommensstärkstes Quintil","111","0.0262779985670158","0.021160326627505","0.0313956705065266"
"Manchmal","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","246","0.269596741158341","0.241656839529381","0.297536642787301"
"Manchmal","2017","(noch) kein Abschluss","2","43","0.226617050355823","0.173430331346087","0.279803769365559"
"Manchmal","2017","(noch) kein Abschluss","3","35","0.333579213976949","0.257360225401793","0.409798202552105"
"Manchmal","2017","(noch) kein Abschluss","4","31","0.211725165015266","0.148024404302198","0.275425925728334"
"Manchmal","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","30","0.290674215769757","0.210100330866281","0.371248100673233"
"Manchmal","2017","Hauptschule","1 Einkommensschwächstes Quintil","414","0.248133534031464","0.226532946137849","0.269734121925079"
"Manchmal","2017","Hauptschule","2","349","0.223678683655539","0.202846048310416","0.244511319000661"
"Manchmal","2017","Hauptschule","3","314","0.21839942779295","0.197683490090787","0.239115365495113"
"Manchmal","2017","Hauptschule","4","352","0.191611025067742","0.173469687024309","0.209752363111175"
"Manchmal","2017","Hauptschule","5 Einkommensstärkstes Quintil","181","0.152354213516276","0.131298620073617","0.173409806958936"
"Manchmal","2017","Realschule","1 Einkommensschwächstes Quintil","143","0.238491537596564","0.205081117526497","0.27190195766663"
"Manchmal","2017","Realschule","2","229","0.253895809180456","0.226770327984794","0.281021290376117"
"Manchmal","2017","Realschule","3","251","0.187673399664288","0.166625970262529","0.208720829066048"
"Manchmal","2017","Realschule","4","353","0.182753775294692","0.165613941370125","0.199893609219259"
"Manchmal","2017","Realschule","5 Einkommensstärkstes Quintil","331","0.175556438335728","0.159051441905003","0.192061434766452"
"Manchmal","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","207","0.233951249954776","0.20420383842365","0.263698661485902"
"Manchmal","2017","(Fach-)Abitur","2","174","0.281024865762875","0.246627476504067","0.315422255021684"
"Manchmal","2017","(Fach-)Abitur","3","170","0.220975467237104","0.190499626741464","0.251451307732743"
"Manchmal","2017","(Fach-)Abitur","4","210","0.193458017481644","0.169778868276426","0.217137166686862"
"Manchmal","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","196","0.181960641918951","0.160346738232876","0.203574545605026"
"Manchmal","2017","AkademikerIn","1 Einkommensschwächstes Quintil","154","0.198578541228083","0.165596572567851","0.231560509888314"
"Manchmal","2017","AkademikerIn","2","88","0.18180672449098","0.145645735757933","0.217967713224028"
"Manchmal","2017","AkademikerIn","3","146","0.215669128696133","0.184291525271533","0.247046732120732"
"Manchmal","2017","AkademikerIn","4","266","0.189631158695014","0.169074803923699","0.210187513466329"
"Manchmal","2017","AkademikerIn","5 Einkommensstärkstes Quintil","609","0.181733735750525","0.16939632826565","0.194071143235401"
"Selten","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","213","0.247275613863372","0.220111543927518","0.274439683799226"
"Selten","2017","(noch) kein Abschluss","2","88","0.320261834336489","0.260985268710325","0.379538399962653"
"Selten","2017","(noch) kein Abschluss","3","59","0.378198683116752","0.299806050649362","0.456591315584141"
"Selten","2017","(noch) kein Abschluss","4","74","0.428809643714816","0.351640753841624","0.505978533588007"
"Selten","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","53","0.397495414979311","0.310656494583209","0.484334335375413"
"Selten","2017","Hauptschule","1 Einkommensschwächstes Quintil","481","0.357668275688668","0.333698035837983","0.381638515539352"
"Selten","2017","Hauptschule","2","564","0.362510028350596","0.338477035983146","0.386543020718046"
"Selten","2017","Hauptschule","3","631","0.407544062602401","0.382906273850475","0.432181851354327"
"Selten","2017","Hauptschule","4","742","0.41945459825345","0.396708366873809","0.442200829633092"
"Selten","2017","Hauptschule","5 Einkommensstärkstes Quintil","493","0.461805488831154","0.432595443893107","0.491015533769201"
"Selten","2017","Realschule","1 Einkommensschwächstes Quintil","229","0.390033047272678","0.35179357074509","0.428272523800266"
"Selten","2017","Realschule","2","400","0.394063790178522","0.36360962749853","0.424517952858515"
"Selten","2017","Realschule","3","587","0.491310288169801","0.464361653322385","0.518258923017218"
"Selten","2017","Realschule","4","888","0.462639685661951","0.440526505402873","0.484752865921029"
"Selten","2017","Realschule","5 Einkommensstärkstes Quintil","993","0.485921607914562","0.464238358298237","0.507604857530887"
"Selten","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","262","0.440774396184316","0.405887687747851","0.475661104620781"
"Selten","2017","(Fach-)Abitur","2","244","0.337840572496428","0.301646841282062","0.374034303710794"
"Selten","2017","(Fach-)Abitur","3","300","0.400228768792437","0.36424098846343","0.436216549121445"
"Selten","2017","(Fach-)Abitur","4","484","0.430610376650316","0.400927481497298","0.460293271803335"
"Selten","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","591","0.463303946446977","0.4353685664826","0.491239326411354"
"Selten","2017","AkademikerIn","1 Einkommensschwächstes Quintil","173","0.41959945540702","0.378799348900213","0.460399561913828"
"Selten","2017","AkademikerIn","2","159","0.428833262453249","0.382431651495486","0.475234873411013"
"Selten","2017","AkademikerIn","3","290","0.433249328214046","0.395445037516611","0.47105361891148"
"Selten","2017","AkademikerIn","4","638","0.438947353627506","0.412924320590027","0.464970386664985"
"Selten","2017","AkademikerIn","5 Einkommensstärkstes Quintil","1780","0.475924568901572","0.459946482269886","0.491902655533258"
"Nie","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","322","0.294198076844831","0.265506954598119","0.322889199091542"
"Nie","2017","(noch) kein Abschluss","2","70","0.279156267899685","0.222165584146536","0.336146951652833"
"Nie","2017","(noch) kein Abschluss","3","43","0.219565180718056","0.152647716236916","0.286482645199195"
"Nie","2017","(noch) kein Abschluss","4","43","0.333523965049328","0.260009070433257","0.407038859665399"
"Nie","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","34","0.261169741126519","0.183222285790386","0.339117196462651"
"Nie","2017","Hauptschule","1 Einkommensschwächstes Quintil","432","0.281047675379471","0.258567870979827","0.303527479779115"
"Nie","2017","Hauptschule","2","484","0.307912309465853","0.284833933435415","0.330990685496291"
"Nie","2017","Hauptschule","3","494","0.315752544586114","0.292446614517659","0.33905847465457"
"Nie","2017","Hauptschule","4","617","0.333301824946377","0.311573194336389","0.355030455556366"
"Nie","2017","Hauptschule","5 Einkommensstärkstes Quintil","397","0.337939537214587","0.310225399104395","0.365653675324779"
"Nie","2017","Realschule","1 Einkommensschwächstes Quintil","165","0.218678547660674","0.186272501437684","0.251084593883665"
"Nie","2017","Realschule","2","273","0.256096218325822","0.228893649913734","0.28329878673791"
"Nie","2017","Realschule","3","403","0.255284258399192","0.231780373683764","0.27878814311462"
"Nie","2017","Realschule","4","606","0.296444337903736","0.27619001261802","0.316698663189452"
"Nie","2017","Realschule","5 Einkommensstärkstes Quintil","652","0.316043428899975","0.295873041739459","0.336213816060491"
"Nie","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","209","0.214834241553185","0.185974614150483","0.243693868955886"
"Nie","2017","(Fach-)Abitur","2","179","0.279536211938051","0.245194551654632","0.313877872221471"
"Nie","2017","(Fach-)Abitur","3","201","0.321050259167421","0.286756632152622","0.355343886182221"
"Nie","2017","(Fach-)Abitur","4","323","0.315692388765954","0.287830087787311","0.343554689744598"
"Nie","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","387","0.319625277983618","0.29350053500605","0.345750020961186"
"Nie","2017","AkademikerIn","1 Einkommensschwächstes Quintil","134","0.229883603371978","0.195096992729393","0.264670214014563"
"Nie","2017","AkademikerIn","2","141","0.270549011822962","0.228897726584744","0.312200297061181"
"Nie","2017","AkademikerIn","3","178","0.295345931442083","0.260541896063424","0.330149966820742"
"Nie","2017","AkademikerIn","4","427","0.314373036328897","0.29002766084331","0.338718411814484"
"Nie","2017","AkademikerIn","5 Einkommensstärkstes Quintil","1240","0.312439589263934","0.297611087639473","0.327268090888394"
"Sehr oft","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"Sehr oft","2018","(noch) kein Abschluss","2","3","","",""
"Sehr oft","2018","(noch) kein Abschluss","3","","","",""
"Sehr oft","2018","(noch) kein Abschluss","4","","","",""
"Sehr oft","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2018","Hauptschule","1 Einkommensschwächstes Quintil","10","","",""
"Sehr oft","2018","Hauptschule","2","1","","",""
"Sehr oft","2018","Hauptschule","3","1","","",""
"Sehr oft","2018","Hauptschule","4","","","",""
"Sehr oft","2018","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2018","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2018","Realschule","2","","","",""
"Sehr oft","2018","Realschule","3","","","",""
"Sehr oft","2018","Realschule","4","","","",""
"Sehr oft","2018","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2018","(Fach-)Abitur","2","","","",""
"Sehr oft","2018","(Fach-)Abitur","3","","","",""
"Sehr oft","2018","(Fach-)Abitur","4","","","",""
"Sehr oft","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2018","AkademikerIn","1 Einkommensschwächstes Quintil","3","","",""
"Sehr oft","2018","AkademikerIn","2","1","","",""
"Sehr oft","2018","AkademikerIn","3","","","",""
"Sehr oft","2018","AkademikerIn","4","","","",""
"Sehr oft","2018","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","10","","",""
"Oft","2018","(noch) kein Abschluss","2","1","","",""
"Oft","2018","(noch) kein Abschluss","3","","","",""
"Oft","2018","(noch) kein Abschluss","4","","","",""
"Oft","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2018","Hauptschule","1 Einkommensschwächstes Quintil","9","","",""
"Oft","2018","Hauptschule","2","","","",""
"Oft","2018","Hauptschule","3","","","",""
"Oft","2018","Hauptschule","4","","","",""
"Oft","2018","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2018","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2018","Realschule","2","","","",""
"Oft","2018","Realschule","3","","","",""
"Oft","2018","Realschule","4","","","",""
"Oft","2018","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7","","",""
"Oft","2018","(Fach-)Abitur","2","1","","",""
"Oft","2018","(Fach-)Abitur","3","1","","",""
"Oft","2018","(Fach-)Abitur","4","","","",""
"Oft","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2018","AkademikerIn","1 Einkommensschwächstes Quintil","5","","",""
"Oft","2018","AkademikerIn","2","1","","",""
"Oft","2018","AkademikerIn","3","","","",""
"Oft","2018","AkademikerIn","4","","","",""
"Oft","2018","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","46","0.437336012477105","0.353345956232133","0.521326068722078"
"Manchmal","2018","(noch) kein Abschluss","2","3","","",""
"Manchmal","2018","(noch) kein Abschluss","3","1","","",""
"Manchmal","2018","(noch) kein Abschluss","4","","","",""
"Manchmal","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2018","Hauptschule","1 Einkommensschwächstes Quintil","15","","",""
"Manchmal","2018","Hauptschule","2","3","","",""
"Manchmal","2018","Hauptschule","3","1","","",""
"Manchmal","2018","Hauptschule","4","","","",""
"Manchmal","2018","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2018","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2018","Realschule","2","","","",""
"Manchmal","2018","Realschule","3","","","",""
"Manchmal","2018","Realschule","4","","","",""
"Manchmal","2018","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","18","","",""
"Manchmal","2018","(Fach-)Abitur","2","2","","",""
"Manchmal","2018","(Fach-)Abitur","3","","","",""
"Manchmal","2018","(Fach-)Abitur","4","","","",""
"Manchmal","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2018","AkademikerIn","1 Einkommensschwächstes Quintil","4","","",""
"Manchmal","2018","AkademikerIn","2","3","","",""
"Manchmal","2018","AkademikerIn","3","","","",""
"Manchmal","2018","AkademikerIn","4","1","","",""
"Manchmal","2018","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","21","","",""
"Selten","2018","(noch) kein Abschluss","2","1","","",""
"Selten","2018","(noch) kein Abschluss","3","1","","",""
"Selten","2018","(noch) kein Abschluss","4","","","",""
"Selten","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2018","Hauptschule","1 Einkommensschwächstes Quintil","12","","",""
"Selten","2018","Hauptschule","2","3","","",""
"Selten","2018","Hauptschule","3","","","",""
"Selten","2018","Hauptschule","4","","","",""
"Selten","2018","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2018","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Selten","2018","Realschule","2","","","",""
"Selten","2018","Realschule","3","","","",""
"Selten","2018","Realschule","4","","","",""
"Selten","2018","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","9","","",""
"Selten","2018","(Fach-)Abitur","2","1","","",""
"Selten","2018","(Fach-)Abitur","3","1","","",""
"Selten","2018","(Fach-)Abitur","4","","","",""
"Selten","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2018","AkademikerIn","1 Einkommensschwächstes Quintil","5","","",""
"Selten","2018","AkademikerIn","2","2","","",""
"Selten","2018","AkademikerIn","3","1","","",""
"Selten","2018","AkademikerIn","4","","","",""
"Selten","2018","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","49","0.347048910933286","0.266449594217037","0.427648227649535"
"Nie","2018","(noch) kein Abschluss","2","3","","",""
"Nie","2018","(noch) kein Abschluss","3","1","","",""
"Nie","2018","(noch) kein Abschluss","4","","","",""
"Nie","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","Hauptschule","1 Einkommensschwächstes Quintil","31","0.348612950250317","0.242175601886976","0.455050298613657"
"Nie","2018","Hauptschule","2","1","","",""
"Nie","2018","Hauptschule","3","1","","",""
"Nie","2018","Hauptschule","4","","","",""
"Nie","2018","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","Realschule","1 Einkommensschwächstes Quintil","3","","",""
"Nie","2018","Realschule","2","","","",""
"Nie","2018","Realschule","3","","","",""
"Nie","2018","Realschule","4","","","",""
"Nie","2018","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","15","","",""
"Nie","2018","(Fach-)Abitur","2","2","","",""
"Nie","2018","(Fach-)Abitur","3","2","","",""
"Nie","2018","(Fach-)Abitur","4","","","",""
"Nie","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","AkademikerIn","1 Einkommensschwächstes Quintil","14","","",""
"Nie","2018","AkademikerIn","2","2","","",""
"Nie","2018","AkademikerIn","3","2","","",""
