"plj0588","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Manchmal","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2016","Hauptschule","direkter Migrationshintergrund","160","","",""
"Manchmal","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2016","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2016","Realschule","direkter Migrationshintergrund","1","","",""
"Manchmal","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2016","(Fach-)Abitur","direkter Migrationshintergrund","125","","",""
"Manchmal","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2016","AkademikerIn","direkter Migrationshintergrund","151","","",""
"Manchmal","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2016","(noch) kein Abschluss","direkter Migrationshintergrund","198","","",""
"Selten","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2016","Hauptschule","direkter Migrationshintergrund","115","","",""
"Selten","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2016","Realschule","kein Migrationshintergrund","","","",""
"Selten","2016","Realschule","direkter Migrationshintergrund","2","","",""
"Selten","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2016","(Fach-)Abitur","direkter Migrationshintergrund","115","","",""
"Selten","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2016","AkademikerIn","direkter Migrationshintergrund","147","","",""
"Selten","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","direkter Migrationshintergrund","330","0.268470139462333","0.240808771302247","0.296131507622419"
"Nie","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","direkter Migrationshintergrund","237","","",""
"Nie","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","Realschule","kein Migrationshintergrund","","","",""
"Nie","2016","Realschule","direkter Migrationshintergrund","4","0.242511221927889","-0.0375034952797099","0.522525939135488"
"Nie","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","direkter Migrationshintergrund","176","","",""
"Nie","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","direkter Migrationshintergrund","182","","",""
"Nie","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2017","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Sehr oft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","64","0.0326666335428474","0.0218211600609347","0.0435121070247601"
"Sehr oft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Sehr oft","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2017","Hauptschule","kein Migrationshintergrund","65","0.0116092940958723","0.00870756422058522","0.0145110239711593"
"Sehr oft","2017","Hauptschule","direkter Migrationshintergrund","61","0.0250980859470478","0.0181122125264342","0.0320839593676615"
"Sehr oft","2017","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Sehr oft","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2017","Realschule","kein Migrationshintergrund","59","0.01057693149687","0.00802643509517956","0.0131274278985605"
"Sehr oft","2017","Realschule","direkter Migrationshintergrund","3","","",""
"Sehr oft","2017","Realschule","indirekter Migrationshintergrund","5","0.00456267979473155","-0.00195276598860396","0.0110781255780671"
"Sehr oft","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2017","(Fach-)Abitur","kein Migrationshintergrund","22","","",""
"Sehr oft","2017","(Fach-)Abitur","direkter Migrationshintergrund","29","","",""
"Sehr oft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","5","0.00280211900609129","-0.00252676359459149","0.00813100160677407"
"Sehr oft","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2017","AkademikerIn","kein Migrationshintergrund","23","","",""
"Sehr oft","2017","AkademikerIn","direkter Migrationshintergrund","41","0.0125799034786195","0.00690367070097857","0.0182561362562604"
"Sehr oft","2017","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Sehr oft","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2017","(noch) kein Abschluss","kein Migrationshintergrund","40","0.076345117399732","0.0526384737980802","0.100051761001384"
"Oft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","121","","",""
"Oft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","14","","",""
"Oft","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2017","Hauptschule","kein Migrationshintergrund","288","","",""
"Oft","2017","Hauptschule","direkter Migrationshintergrund","135","","",""
"Oft","2017","Hauptschule","indirekter Migrationshintergrund","21","","",""
"Oft","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2017","Realschule","kein Migrationshintergrund","312","0.0491279368185915","0.0437392969451772","0.0545165766920057"
"Oft","2017","Realschule","direkter Migrationshintergrund","24","","",""
"Oft","2017","Realschule","indirekter Migrationshintergrund","24","","",""
"Oft","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2017","(Fach-)Abitur","kein Migrationshintergrund","116","","",""
"Oft","2017","(Fach-)Abitur","direkter Migrationshintergrund","111","","",""
"Oft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","19","","",""
"Oft","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2017","AkademikerIn","kein Migrationshintergrund","192","","",""
"Oft","2017","AkademikerIn","direkter Migrationshintergrund","119","","",""
"Oft","2017","AkademikerIn","indirekter Migrationshintergrund","8","0.0396906061561405","0.0169043491636678","0.0624768631486133"
"Oft","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2017","(noch) kein Abschluss","kein Migrationshintergrund","98","0.22945603556611","0.191917871658029","0.266994199474191"
"Manchmal","2017","(noch) kein Abschluss","direkter Migrationshintergrund","271","","",""
"Manchmal","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Manchmal","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2017","Hauptschule","kein Migrationshintergrund","1011","","",""
"Manchmal","2017","Hauptschule","direkter Migrationshintergrund","510","0.233914631599465","0.215009172526307","0.252820090672624"
"Manchmal","2017","Hauptschule","indirekter Migrationshintergrund","89","0.301873638002016","0.254906437778984","0.348840838225047"
"Manchmal","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2017","Realschule","kein Migrationshintergrund","1171","","",""
"Manchmal","2017","Realschule","direkter Migrationshintergrund","57","0.200682131849081","0.158047515866617","0.243316747831545"
"Manchmal","2017","Realschule","indirekter Migrationshintergrund","79","0.16991224419678","0.133604311473655","0.206220176919905"
"Manchmal","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2017","(Fach-)Abitur","kein Migrationshintergrund","494","0.188758274875817","0.173920868080761","0.203595681670872"
"Manchmal","2017","(Fach-)Abitur","direkter Migrationshintergrund","392","0.271693010102826","0.248299605089231","0.295086415116421"
"Manchmal","2017","(Fach-)Abitur","indirekter Migrationshintergrund","71","0.222081631024708","0.180180521450202","0.263982740599213"
"Manchmal","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2017","AkademikerIn","kein Migrationshintergrund","823","0.171469122255073","0.161069399073144","0.181868845437002"
"Manchmal","2017","AkademikerIn","direkter Migrationshintergrund","391","0.261105239874577","0.238735051108059","0.283475428641095"
"Manchmal","2017","AkademikerIn","indirekter Migrationshintergrund","49","0.211204140615368","0.163565752091917","0.258842529138819"
"Manchmal","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2017","(noch) kein Abschluss","kein Migrationshintergrund","213","","",""
"Selten","2017","(noch) kein Abschluss","direkter Migrationshintergrund","232","","",""
"Selten","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","42","0.37429527066683","0.28770893580933","0.460881605524329"
"Selten","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2017","Hauptschule","kein Migrationshintergrund","2174","","",""
"Selten","2017","Hauptschule","direkter Migrationshintergrund","616","0.372340991542233","0.350751010633753","0.393930972450712"
"Selten","2017","Hauptschule","indirekter Migrationshintergrund","121","","",""
"Selten","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2017","Realschule","kein Migrationshintergrund","2800","","",""
"Selten","2017","Realschule","direkter Migrationshintergrund","131","","",""
"Selten","2017","Realschule","indirekter Migrationshintergrund","166","","",""
"Selten","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2017","(Fach-)Abitur","kein Migrationshintergrund","1308","","",""
"Selten","2017","(Fach-)Abitur","direkter Migrationshintergrund","405","0.315445082947068","0.291007232857143","0.339882933036994"
"Selten","2017","(Fach-)Abitur","indirekter Migrationshintergrund","168","","",""
"Selten","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2017","AkademikerIn","kein Migrationshintergrund","2389","","",""
"Selten","2017","AkademikerIn","direkter Migrationshintergrund","517","0.366377473058262","0.341838846699321","0.390916099417203"
"Selten","2017","AkademikerIn","indirekter Migrationshintergrund","134","","",""
"Selten","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","(noch) kein Abschluss","kein Migrationshintergrund","121","","",""
"Nie","2017","(noch) kein Abschluss","direkter Migrationshintergrund","344","0.247150516371966","0.220833110282039","0.273467922461894"
"Nie","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","47","0.357904276349021","0.272133211770589","0.443675340927452"
"Nie","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","Hauptschule","kein Migrationshintergrund","1697","","",""
"Nie","2017","Hauptschule","direkter Migrationshintergrund","604","0.29533632033398","0.274962647723844","0.315709992944116"
"Nie","2017","Hauptschule","indirekter Migrationshintergrund","123","","",""
"Nie","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","Realschule","kein Migrationshintergrund","1838","","",""
"Nie","2017","Realschule","direkter Migrationshintergrund","124","","",""
"Nie","2017","Realschule","indirekter Migrationshintergrund","137","","",""
"Nie","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","(Fach-)Abitur","kein Migrationshintergrund","732","0.292122117166179","0.274879973654329","0.309364260678029"
"Nie","2017","(Fach-)Abitur","direkter Migrationshintergrund","452","0.319929514971097","0.295399315180157","0.344459714762037"
"Nie","2017","(Fach-)Abitur","indirekter Migrationshintergrund","115","","",""
"Nie","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2017","AkademikerIn","kein Migrationshintergrund","1619","","",""
"Nie","2017","AkademikerIn","direkter Migrationshintergrund","413","0.296265382020063","0.273010428627886","0.31952033541224"
"Nie","2017","AkademikerIn","indirekter Migrationshintergrund","88","0.312998609070823","0.258876644975352","0.367120573166294"
"Nie","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2018","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Sehr oft","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr oft","2018","Hauptschule","direkter Migrationshintergrund","12","","",""
"Sehr oft","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2018","Realschule","kein Migrationshintergrund","","","",""
"Sehr oft","2018","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sehr oft","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2018","AkademikerIn","direkter Migrationshintergrund","4","0.062155263286919","-0.00918359929570685","0.133494125869545"
"Sehr oft","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Oft","2018","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Oft","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Oft","2018","Hauptschule","direkter Migrationshintergrund","9","0.140485273302376","0.0678832345506823","0.213087312054069"
"Oft","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2018","Realschule","kein Migrationshintergrund","","","",""
"Oft","2018","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2018","(Fach-)Abitur","direkter Migrationshintergrund","9","0.12417525144435","0.0400263955145299","0.208324107374169"
"Oft","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2018","AkademikerIn","direkter Migrationshintergrund","6","0.117492400470681","0.0223474228757074","0.212637378065654"
"Oft","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2018","(noch) kein Abschluss","direkter Migrationshintergrund","50","0.423894536006008","0.344279125314889","0.503509946697128"
"Manchmal","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2018","Hauptschule","direkter Migrationshintergrund","19","","",""
"Manchmal","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2018","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2018","Realschule","direkter Migrationshintergrund","","","",""
"Manchmal","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2018","(Fach-)Abitur","direkter Migrationshintergrund","20","","",""
"Manchmal","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2018","AkademikerIn","direkter Migrationshintergrund","8","0.20798042508335","0.0880578511779763","0.327902998988723"
"Manchmal","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2018","(noch) kein Abschluss","direkter Migrationshintergrund","23","","",""
"Selten","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2018","Hauptschule","direkter Migrationshintergrund","15","","",""
"Selten","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2018","Realschule","kein Migrationshintergrund","","","",""
"Selten","2018","Realschule","direkter Migrationshintergrund","1","","",""
"Selten","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2018","(Fach-)Abitur","direkter Migrationshintergrund","11","","",""
"Selten","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2018","AkademikerIn","direkter Migrationshintergrund","8","0.161160582957443","0.0525203764423652","0.26980078947252"
"Selten","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2018","(noch) kein Abschluss","direkter Migrationshintergrund","53","0.34065702743426","0.264303061401146","0.417010993467374"
"Nie","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2018","Hauptschule","direkter Migrationshintergrund","33","0.315254908635567","0.218181082512258","0.412328734758875"
"Nie","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","Realschule","kein Migrationshintergrund","","","",""
"Nie","2018","Realschule","direkter Migrationshintergrund","3","","",""
"Nie","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2018","(Fach-)Abitur","direkter Migrationshintergrund","19","","",""
"Nie","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2018","AkademikerIn","direkter Migrationshintergrund","18","","",""
"Nie","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2019","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.0569310525807182","0.0167899372395667","0.0970721679218696"
"Sehr oft","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr oft","2019","Hauptschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2019","Realschule","kein Migrationshintergrund","","","",""
"Sehr oft","2019","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2019","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sehr oft","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2019","AkademikerIn","direkter Migrationshintergrund","","","",""
"Sehr oft","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Oft","2019","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Oft","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Oft","2019","Hauptschule","direkter Migrationshintergrund","3","","",""
"Oft","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2019","Realschule","kein Migrationshintergrund","","","",""
"Oft","2019","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2019","(Fach-)Abitur","direkter Migrationshintergrund","4","0.0904406847748077","-0.0198043023382162","0.200685671887831"
"Oft","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2019","AkademikerIn","direkter Migrationshintergrund","2","","",""
"Oft","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2019","(noch) kein Abschluss","direkter Migrationshintergrund","28","","",""
"Manchmal","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2019","Hauptschule","direkter Migrationshintergrund","7","0.328240056773802","0.187888671173725","0.468591442373879"
"Manchmal","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2019","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2019","Realschule","direkter Migrationshintergrund","","","",""
"Manchmal","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2019","(Fach-)Abitur","direkter Migrationshintergrund","4","0.164131869854575","0.0217591574533175","0.306504582255832"
"Manchmal","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2019","AkademikerIn","direkter Migrationshintergrund","5","0.115641818367903","-0.0179895161720587","0.249273152907864"
"Manchmal","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2019","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.174000068281386","0.108323897840427","0.239676238722346"
"Selten","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2019","Hauptschule","direkter Migrationshintergrund","8","0.283959169281445","0.149183745650857","0.418734592912034"
"Selten","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2019","Realschule","kein Migrationshintergrund","","","",""
"Selten","2019","Realschule","direkter Migrationshintergrund","2","","",""
"Selten","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2019","(Fach-)Abitur","direkter Migrationshintergrund","5","0.0469906993491749","-0.0343515056285463","0.128332904326896"
"Selten","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2019","AkademikerIn","direkter Migrationshintergrund","8","0.310150256155752","0.11686439953925","0.503436112772254"
"Selten","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
