year,age_gr,regtyp,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,30-45 y.,Rural regions,Yes,0.07080,149,3229,0.06195,0.07965
2012,30-45 y.,Rural regions,No,0.92448,3080,3229,0.91537,0.93360
2012,46-65 y.,Urban regions,Yes,0.18678,962,5760,0.17672,0.19685
2012,46-65 y.,Urban regions,No,0.80766,4798,5760,0.79748,0.81784
2012,46-65 y.,Rural regions,Yes,0.17760,594,3582,0.16508,0.19012
2012,46-65 y.,Rural regions,No,0.81662,2988,3582,0.80394,0.82929
2012,66 and older,Urban regions,Yes,0.25138,792,3288,0.23655,0.26621
2012,66 and older,Urban regions,No,0.74016,2496,3288,0.72517,0.75515
2012,66 and older,Rural regions,Yes,0.22353,431,1879,0.20469,0.24238
2012,66 and older,Rural regions,No,0.76185,1448,1879,0.74258,0.78111
2013,17-29 y.,Urban regions,Yes,0.01482,52,3460,0.01079,0.01884
2013,17-29 y.,Urban regions,No,0.92510,3408,3460,0.91633,0.93387
2013,17-29 y.,Rural regions,Yes,0.03390,32,1557,0.02491,0.04290
2013,17-29 y.,Rural regions,No,0.86956,1525,1557,0.85282,0.88629
2013,30-45 y.,Urban regions,Yes,0.04870,274,6962,0.04364,0.05375
2013,30-45 y.,Urban regions,No,0.94689,6688,6962,0.94163,0.95216
2013,30-45 y.,Rural regions,Yes,0.06156,143,3384,0.05346,0.06966
2013,30-45 y.,Rural regions,No,0.93518,3241,3384,0.92688,0.94347
2013,46-65 y.,Urban regions,Yes,0.19122,1027,6429,0.18160,0.20083
2013,46-65 y.,Urban regions,No,0.80118,5402,6429,0.79142,0.81093
2013,46-65 y.,Rural regions,Yes,0.18022,603,3729,0.16788,0.19256
2013,46-65 y.,Rural regions,No,0.81397,3126,3729,0.80148,0.82646
2013,66 and older,Urban regions,Yes,0.24487,761,3220,0.23001,0.25972
2013,66 and older,Urban regions,No,0.74483,2459,3220,0.72977,0.75989
2013,66 and older,Rural regions,Yes,0.20479,370,1782,0.18605,0.22354
2013,66 and older,Rural regions,No,0.77294,1412,1782,0.75348,0.79240
2014,17-29 y.,Urban regions,Yes,0.02087,48,2908,0.01567,0.02606
2014,17-29 y.,Urban regions,No,0.90596,2860,2908,0.89535,0.91657
2014,17-29 y.,Rural regions,Yes,0.04325,36,1376,0.03250,0.05400
2014,17-29 y.,Rural regions,No,0.88757,1340,1376,0.87087,0.90427
2014,30-45 y.,Urban regions,Yes,0.04543,218,5651,0.04000,0.05086
2014,30-45 y.,Urban regions,No,0.95288,5433,5651,0.94735,0.95840
2014,30-45 y.,Rural regions,Yes,0.06168,135,2856,0.05285,0.07050
2014,30-45 y.,Rural regions,No,0.93745,2721,2856,0.92857,0.94633
2014,46-65 y.,Urban regions,Yes,0.19881,955,5883,0.18861,0.20901
2014,46-65 y.,Urban regions,No,0.79925,4928,5883,0.78901,0.80949
2014,46-65 y.,Rural regions,Yes,0.19276,593,3412,0.17952,0.20599
2014,46-65 y.,Rural regions,No,0.80246,2819,3412,0.78909,0.81582
2014,66 and older,Urban regions,Yes,0.25549,788,3148,0.24025,0.27073
2014,66 and older,Urban regions,No,0.73912,2360,3148,0.72378,0.75447
2014,66 and older,Rural regions,Yes,0.22248,406,1789,0.20320,0.24175
2014,66 and older,Rural regions,No,0.77237,1383,1789,0.75293,0.79180
2015,17-29 y.,Urban regions,Yes,0.01864,46,3034,0.01383,0.02345
2015,17-29 y.,Urban regions,No,0.91279,2988,3034,0.90275,0.92283
2015,17-29 y.,Rural regions,Yes,0.03424,36,1417,0.02477,0.04371
2015,17-29 y.,Rural regions,No,0.89196,1381,1417,0.87579,0.90813
2015,30-45 y.,Urban regions,Yes,0.04231,171,5509,0.03700,0.04763
2015,30-45 y.,Urban regions,No,0.95642,5338,5509,0.95102,0.96181
2015,30-45 y.,Rural regions,Yes,0.05396,111,2761,0.04553,0.06239
2015,30-45 y.,Rural regions,No,0.94328,2650,2761,0.93466,0.95191
2015,46-65 y.,Urban regions,Yes,0.19524,897,5787,0.18502,0.20545
2015,46-65 y.,Urban regions,No,0.79903,4890,5787,0.78870,0.80936
2015,46-65 y.,Rural regions,Yes,0.18301,535,3311,0.16984,0.19618
2015,46-65 y.,Rural regions,No,0.81262,2776,3311,0.79933,0.82591
2015,66 and older,Urban regions,Yes,0.24922,747,3063,0.23390,0.26454
2015,66 and older,Urban regions,No,0.73693,2316,3063,0.72134,0.75253
2015,66 and older,Rural regions,Yes,0.21723,388,1775,0.19804,0.23642
2015,66 and older,Rural regions,No,0.75175,1387,1775,0.73165,0.77185
2016,17-29 y.,Urban regions,Yes,0.01948,43,2611,0.01417,0.02478
2016,17-29 y.,Urban regions,No,0.89139,2568,2611,0.87945,0.90332
2016,17-29 y.,Rural regions,No,0.87560,1208,1208,0.85698,0.89421
2016,30-45 y.,Urban regions,Yes,0.04426,160,4707,0.03838,0.05013
2016,30-45 y.,Urban regions,No,0.94671,4547,4707,0.94029,0.95312
2016,30-45 y.,Rural regions,Yes,0.05958,102,2383,0.05008,0.06909
2016,30-45 y.,Rural regions,No,0.92771,2281,2383,0.91731,0.93811
2016,46-65 y.,Urban regions,Yes,0.18418,813,5444,0.17388,0.19448
2016,46-65 y.,Urban regions,No,0.81079,4631,5444,0.80038,0.82120
2016,46-65 y.,Rural regions,Yes,0.17161,487,3140,0.15842,0.18480
2016,46-65 y.,Rural regions,No,0.81938,2653,3140,0.80592,0.83284
2016,66 and older,Urban regions,Yes,0.25249,727,2939,0.23678,0.26820
2016,66 and older,Urban regions,No,0.73534,2212,2939,0.71939,0.75129
2016,66 and older,Rural regions,Yes,0.23400,393,1743,0.21412,0.25388
2016,66 and older,Rural regions,No,0.75892,1350,1743,0.73883,0.77900
2017,17-29 y.,Urban regions,Yes,0.02366,55,2932,0.01816,0.02917
2017,17-29 y.,Urban regions,No,0.88511,2877,2932,0.87356,0.89665
2017,17-29 y.,Rural regions,Yes,0.03394,38,1412,0.02449,0.04339
2017,17-29 y.,Rural regions,No,0.86977,1374,1412,0.85220,0.88733
2017,30-45 y.,Urban regions,Yes,0.05106,194,4830,0.04485,0.05727
2017,30-45 y.,Urban regions,No,0.93843,4636,4830,0.93165,0.94521
2017,30-45 y.,Rural regions,Yes,0.05591,95,2422,0.04676,0.06506
2017,30-45 y.,Rural regions,No,0.93183,2327,2422,0.92179,0.94187
2017,46-65 y.,Urban regions,Yes,0.18349,958,6264,0.17391,0.19308
2017,46-65 y.,Urban regions,No,0.81079,5306,6264,0.80109,0.82049
2017,46-65 y.,Rural regions,Yes,0.17455,582,3696,0.16231,0.18678
2017,46-65 y.,Rural regions,No,0.82314,3114,3696,0.81083,0.83544
2017,66 and older,Urban regions,Yes,0.23535,718,3086,0.22038,0.25031
2017,66 and older,Urban regions,No,0.75907,2368,3086,0.74398,0.77416
2017,66 and older,Rural regions,Yes,0.21395,405,1845,0.19523,0.23267
2017,66 and older,Rural regions,No,0.77454,1440,1845,0.75547,0.79362
2018,17-29 y.,Urban regions,Yes,0.02800,61,2918,0.02201,0.03399
2018,17-29 y.,Urban regions,No,0.89036,2857,2918,0.87902,0.90170
2018,17-29 y.,Rural regions,Yes,0.02117,36,1347,0.01348,0.02887
2018,17-29 y.,Rural regions,No,0.87182,1311,1347,0.85397,0.88968
2018,30-45 y.,Urban regions,Yes,0.04729,212,4515,0.04110,0.05348
2018,30-45 y.,Urban regions,No,0.93859,4303,4515,0.93158,0.94559
2018,30-45 y.,Rural regions,Yes,0.05915,99,2215,0.04932,0.06898
2018,30-45 y.,Rural regions,No,0.92595,2116,2215,0.91504,0.93685
2018,46-65 y.,Urban regions,Yes,0.17640,936,6062,0.16680,0.18599
2018,46-65 y.,Urban regions,No,0.81570,5126,6062,0.80594,0.82546
2018,46-65 y.,Rural regions,Yes,0.16974,554,3558,0.15740,0.18207
2018,46-65 y.,Rural regions,No,0.82525,3004,3558,0.81277,0.83773
2018,66 and older,Urban regions,Yes,0.23825,762,3137,0.22334,0.25316
2018,66 and older,Urban regions,No,0.75596,2375,3137,0.74093,0.77100
2018,66 and older,Rural regions,Yes,0.24197,444,1832,0.22236,0.26159
2018,66 and older,Rural regions,No,0.75047,1388,1832,0.73064,0.77029
2019,17-29 y.,Urban regions,Yes,0.02970,62,2555,0.02311,0.03628
2019,17-29 y.,Urban regions,No,0.88072,2493,2555,0.86815,0.89329
2019,17-29 y.,Rural regions,Yes,0.02369,32,1152,0.01490,0.03247
2019,17-29 y.,Rural regions,No,0.84070,1120,1152,0.81956,0.86185
2019,30-45 y.,Urban regions,Yes,0.05051,174,4048,0.04376,0.05725
2019,30-45 y.,Urban regions,No,0.93386,3874,4048,0.92621,0.94152
2019,30-45 y.,Rural regions,Yes,0.07786,109,2073,0.06632,0.08940
2019,30-45 y.,Rural regions,No,0.90449,1964,2073,0.89184,0.91715
2019,46-65 y.,Urban regions,Yes,0.16930,868,6507,0.16019,0.17841
2019,46-65 y.,Urban regions,No,0.82403,5639,6507,0.81478,0.83329
2019,46-65 y.,Rural regions,Yes,0.16307,519,3691,0.15115,0.17499
2019,46-65 y.,Rural regions,No,0.83417,3172,3691,0.82217,0.84617
2019,66 and older,Urban regions,Yes,0.23411,727,3201,0.21944,0.24878
2019,66 and older,Urban regions,No,0.75743,2474,3201,0.74258,0.77228
2019,66 and older,Rural regions,Yes,0.24555,422,1867,0.22602,0.26508
2019,66 and older,Rural regions,No,0.75169,1445,1867,0.73209,0.77129
2020,17-29 y.,Urban regions,Yes,0.02550,70,3617,0.02036,0.03063
2020,17-29 y.,Urban regions,No,0.90282,3547,3617,0.89317,0.91248
2020,17-29 y.,Rural regions,Yes,0.02521,36,1441,0.01712,0.03331
2020,17-29 y.,Rural regions,No,0.86664,1405,1441,0.84908,0.88420
2020,30-45 y.,Urban regions,Yes,0.05491,183,5535,0.04891,0.06091
2020,30-45 y.,Urban regions,No,0.93740,5352,5535,0.93101,0.94378
2020,30-45 y.,Rural regions,Yes,0.07908,132,2485,0.06846,0.08969
2020,30-45 y.,Rural regions,No,0.91617,2353,2485,0.90527,0.92707
2020,46-65 y.,Urban regions,Yes,0.15973,854,6744,0.15098,0.16847
2020,46-65 y.,Urban regions,No,0.83760,5890,6744,0.82880,0.84640
2020,46-65 y.,Rural regions,Yes,0.16937,509,3624,0.15716,0.18158
2020,46-65 y.,Rural regions,No,0.82822,3115,3624,0.81593,0.84050
2020,66 and older,Urban regions,Yes,0.24179,730,3082,0.22667,0.25691
2020,66 and older,Urban regions,No,0.75109,2352,3082,0.73582,0.76635
2020,66 and older,Rural regions,Yes,0.25047,414,1790,0.23039,0.27055
2020,66 and older,Rural regions,No,0.73285,1376,1790,0.71235,0.75335
2021,17-29 y.,Urban regions,Yes,0.03219,47,2325,0.02502,0.03937
2021,17-29 y.,Urban regions,No,0.89870,2278,2325,0.88643,0.91097
2021,17-29 y.,Rural regions,No,0.89942,843,843,0.87911,0.91974
2021,30-45 y.,Urban regions,Yes,0.06015,145,3687,0.05247,0.06782
2021,30-45 y.,Urban regions,No,0.93515,3542,3687,0.92720,0.94310
2021,30-45 y.,Rural regions,Yes,0.08342,88,1555,0.06967,0.09717
2021,30-45 y.,Rural regions,No,0.90944,1467,1555,0.89517,0.92371
2021,46-65 y.,Urban regions,Yes,0.16625,655,4796,0.15571,0.17679
2021,46-65 y.,Urban regions,No,0.82869,4141,4796,0.81803,0.83936
2021,46-65 y.,Rural regions,Yes,0.17615,363,2462,0.16110,0.19120
2021,46-65 y.,Rural regions,No,0.82362,2099,2462,0.80856,0.83868
2021,66 and older,Urban regions,Yes,0.25039,540,2245,0.23246,0.26831
2021,66 and older,Urban regions,No,0.74126,1705,2245,0.72314,0.75938
2021,66 and older,Rural regions,Yes,0.24231,303,1325,0.21923,0.26539
2021,66 and older,Rural regions,No,0.74869,1022,1325,0.72532,0.77205
