year,age_gr,regtyp,plh0110,proportion,n,lower_confidence,upper_confidence
2021,66 und älter,Staedtischer Raum,2 Wichtig,0.04764153728083122,27598,0.04512843379699794,0.05015464076466449
2021,46-65 J.,Laendlicher Raum,2 Wichtig,0.04522108743137139,27598,0.04276954634436889,0.04767262851837389
2021,30-45 J.,Laendlicher Raum,1 Sehr wichtig,0.043804238739004665,27598,0.04138961902590483,0.0462188584521045
2021,18-29 J.,Staedtischer Raum,2 Wichtig,0.041265718165180945,27598,0.03891899911691449,0.0436124372134474
2021,66 und älter,Laendlicher Raum,1 Sehr wichtig,0.04061632918117953,27598,0.03828735988835323,0.04294529847400583
2021,18-29 J.,Staedtischer Raum,1 Sehr wichtig,0.031465848042977744,27598,0.029406193157702598,0.03352550292825289
2021,66 und älter,Laendlicher Raum,2 Wichtig,0.029458645728791547,27598,0.027463701873642703,0.031453589583940386
2021,18-29 J.,Staedtischer Raum,3 Weniger wichtig,0.027569514138969242,27598,0.02563771883824546,0.029501309439693025
2021,46-65 J.,Staedtischer Raum,3 Weniger wichtig,0.02325993269968711,27598,0.021481608269159607,0.025038257130214615
2021,30-45 J.,Laendlicher Raum,2 Wichtig,0.02325993269968711,27598,0.021481608269159607,0.025038257130214615
2021,30-45 J.,Staedtischer Raum,3 Weniger wichtig,0.022020190093866226,27598,0.020288808713962124,0.023751571473770328
2021,46-65 J.,Staedtischer Raum,4 Ganz unwichtig,0.019245528071314716,27598,0.01762460527267228,0.020866450869957153
2021,18-29 J.,Laendlicher Raum,2 Wichtig,0.017002184308400732,27598,0.015476917208981639,0.018527451407819823
2021,18-29 J.,Laendlicher Raum,1 Sehr wichtig,0.01310585040439223,27598,0.011764058532826652,0.014447642275957809
2021,18-29 J.,Staedtischer Raum,4 Ganz unwichtig,0.011984178522935238,27598,0.010700360847403669,0.013267996198466808
2021,46-65 J.,Laendlicher Raum,3 Weniger wichtig,0.011393824901115769,27598,0.010141653743347339,0.0126459960588842
2021,18-29 J.,Laendlicher Raum,3 Weniger wichtig,0.010803471279296298,27598,0.009583807240925963,0.012023135317666633
2021,30-45 J.,Staedtischer Raum,4 Ganz unwichtig,0.010036011570930987,27598,0.008860010976574932,0.011212012165287043
2021,66 und älter,Staedtischer Raum,3 Weniger wichtig,0.009504693311293465,27598,0.008359938358381398,0.010649448264205531
2021,30-45 J.,Laendlicher Raum,3 Weniger wichtig,0.007910738532380897,27598,0.006865534309374329,0.008955942755387466
2021,66 und älter,Staedtischer Raum,4 Ganz unwichtig,0.007733632445835055,27598,0.006700102259230335,0.008767162632439776
2021,46-65 J.,Laendlicher Raum,4 Ganz unwichtig,0.007556526359289214,27598,0.006534807859359694,0.008578244859218733
2021,18-29 J.,Laendlicher Raum,4 Ganz unwichtig,0.004014404628372395,27598,0.003268377934782549,0.0047604313219622415
2021,66 und älter,Laendlicher Raum,3 Weniger wichtig,0.004014404628372395,27598,0.003268377934782549,0.0047604313219622415
2021,30-45 J.,Laendlicher Raum,4 Ganz unwichtig,0.0033059802821890313,27598,0.0026287313609759484,0.003983229203402114
2021,66 und älter,Laendlicher Raum,4 Ganz unwichtig,0.0022433437629139855,27598,0.0016851596166268293,0.0028015279092011417
