"plh0110","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"3 Weniger wichtig","1999","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2000","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2000","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2000","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2000","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2000","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2000","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2000","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2000","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2000","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2001","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2001","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2001","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2001","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2001","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2001","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2001","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2001","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2001","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2002","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2002","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2002","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2002","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2002","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2002","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2002","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2002","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2002","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2002","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2002","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2002","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2002","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2002","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2002","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2002","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2002","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2002","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2002","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2002","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2002","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2002","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2002","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2002","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2002","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2002","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2002","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2003","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2003","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2003","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2003","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2003","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2003","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2003","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2003","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2003","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2003","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2003","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2003","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2003","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2003","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2003","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2003","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2003","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2003","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2004","17-34","kein Migrationshintergrund","1362","0.307993510119331","0.294152853360151","0.321834166878511"
"1 Sehr wichtig","2004","17-34","direkter Migrationshintergrund","313","0.470174224467199","0.430791889778008","0.509556559156391"
"1 Sehr wichtig","2004","17-34","indirekter Migrationshintergrund","217","0.341808151633543","0.304532919542587","0.379083383724498"
"1 Sehr wichtig","2004","35-65","kein Migrationshintergrund","5071","0.434521036033737","0.424983268359059","0.444058803708415"
"1 Sehr wichtig","2004","35-65","direkter Migrationshintergrund","909","0.579225880019296","0.554480573514033","0.603971186524559"
"1 Sehr wichtig","2004","35-65","indirekter Migrationshintergrund","85","0.482914810203385","0.403211578817735","0.562618041589034"
"1 Sehr wichtig","2004","66 +","kein Migrationshintergrund","1471","0.427236000562095","0.41020801149362","0.444263989630569"
"1 Sehr wichtig","2004","66 +","direkter Migrationshintergrund","179","0.468203038233484","0.416149437328534","0.520256639138434"
"1 Sehr wichtig","2004","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2004","17-34","kein Migrationshintergrund","1444","0.337365474720166","0.323190634242764","0.351540315197568"
"2 Wichtig","2004","17-34","direkter Migrationshintergrund","197","0.331999645913678","0.294840761628197","0.369158530199159"
"2 Wichtig","2004","17-34","indirekter Migrationshintergrund","223","0.383459635874447","0.345248188894967","0.421671082853928"
"2 Wichtig","2004","35-65","kein Migrationshintergrund","3594","0.356981916891401","0.347763256603205","0.366200577179597"
"2 Wichtig","2004","35-65","direkter Migrationshintergrund","456","0.296021526932574","0.273139964035742","0.318903089829406"
"2 Wichtig","2004","35-65","indirekter Migrationshintergrund","47","0.373611497526521","0.296451603497464","0.450771391555578"
"2 Wichtig","2004","66 +","kein Migrationshintergrund","1350","0.431096432401186","0.414049425821244","0.448143438981128"
"2 Wichtig","2004","66 +","direkter Migrationshintergrund","140","0.417257295941301","0.365817275749974","0.468697316132627"
"2 Wichtig","2004","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2004","17-34","kein Migrationshintergrund","1103","0.261299780424825","0.248128303706651","0.274471257142999"
"3 Weniger wichtig","2004","17-34","direkter Migrationshintergrund","91","0.164071656882025","0.134849866822133","0.193293446941917"
"3 Weniger wichtig","2004","17-34","indirekter Migrationshintergrund","139","0.207267480944826","0.175412172084298","0.239122789805353"
"3 Weniger wichtig","2004","35-65","kein Migrationshintergrund","1141","0.131513461901937","0.125010671439691","0.138016252364183"
"3 Weniger wichtig","2004","35-65","direkter Migrationshintergrund","109","0.0781302474355021","0.0646781894414732","0.091582305429531"
"3 Weniger wichtig","2004","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2004","66 +","kein Migrationshintergrund","217","0.0727654688034536","0.0638242020862961","0.081706735520611"
"3 Weniger wichtig","2004","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2004","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2004","17-34","kein Migrationshintergrund","365","0.0933412347356782","0.0846197678709976","0.102062701600359"
"4 Ganz unwichtig","2004","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2004","17-34","indirekter Migrationshintergrund","43","0.0674647315471842","0.0477530383998325","0.087176424694536"
"4 Ganz unwichtig","2004","35-65","kein Migrationshintergrund","570","0.0769835851729248","0.0718545357009715","0.0821126346448782"
"4 Ganz unwichtig","2004","35-65","direkter Migrationshintergrund","55","0.0466223456126278","0.0360548058085024","0.0571898854167531"
"4 Ganz unwichtig","2004","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2004","66 +","kein Migrationshintergrund","204","0.0689020982332661","0.0601833229680337","0.0776208734984985"
"4 Ganz unwichtig","2004","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2004","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2005","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2005","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2005","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2005","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2005","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2005","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2005","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2005","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2005","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2006","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2006","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2006","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2006","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2006","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2006","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2006","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2006","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2006","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2007","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2007","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2007","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2007","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2007","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2007","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2007","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2007","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2007","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2007","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2007","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2008","17-34","kein Migrationshintergrund","1117","0.303415072431829","0.287916369541506","0.318913775322152"
"1 Sehr wichtig","2008","17-34","direkter Migrationshintergrund","223","0.595764744433719","0.54562539721906","0.645904091648378"
"1 Sehr wichtig","2008","17-34","indirekter Migrationshintergrund","230","0.400650934309336","0.360028571249192","0.44127329736948"
"1 Sehr wichtig","2008","35-65","kein Migrationshintergrund","4641","0.442773669823691","0.432635354646474","0.452911985000908"
"1 Sehr wichtig","2008","35-65","direkter Migrationshintergrund","699","0.57264857260237","0.544094365305036","0.601202779899705"
"1 Sehr wichtig","2008","35-65","indirekter Migrationshintergrund","101","0.459079018428206","0.38840788716399","0.529750149692422"
"1 Sehr wichtig","2008","66 +","kein Migrationshintergrund","1814","0.45567560488834","0.439828270699304","0.471522939077377"
"1 Sehr wichtig","2008","66 +","direkter Migrationshintergrund","192","0.536617816433136","0.484745442459536","0.588490190406735"
"1 Sehr wichtig","2008","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2008","17-34","kein Migrationshintergrund","1258","0.37078789888697","0.354504275470735","0.387071522303205"
"2 Wichtig","2008","17-34","direkter Migrationshintergrund","102","0.2729154536004","0.227402952470867","0.318427954729933"
"2 Wichtig","2008","17-34","indirekter Migrationshintergrund","199","0.338840174148378","0.299603438951303","0.378076909345453"
"2 Wichtig","2008","35-65","kein Migrationshintergrund","3004","0.327818671477656","0.318237488255125","0.337399854700188"
"2 Wichtig","2008","35-65","direkter Migrationshintergrund","336","0.294269792221705","0.267965559860005","0.320574024583406"
"2 Wichtig","2008","35-65","indirekter Migrationshintergrund","57","0.340872027207308","0.27364994499683","0.408094109417785"
"2 Wichtig","2008","66 +","kein Migrationshintergrund","1552","0.413984114093809","0.398311336872648","0.429656891314971"
"2 Wichtig","2008","66 +","direkter Migrationshintergrund","124","0.330973708899269","0.282023758592679","0.379923659205859"
"2 Wichtig","2008","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2008","17-34","kein Migrationshintergrund","787","0.258871334421648","0.244104801847632","0.273637866995664"
"3 Weniger wichtig","2008","17-34","direkter Migrationshintergrund","33","0.092756630427909","0.0631179704149715","0.122395290440847"
"3 Weniger wichtig","2008","17-34","indirekter Migrationshintergrund","105","0.213450470978666","0.179483737506517","0.247417204450814"
"3 Weniger wichtig","2008","35-65","kein Migrationshintergrund","988","0.13818272351277","0.131139141883695","0.145226305141846"
"3 Weniger wichtig","2008","35-65","direkter Migrationshintergrund","74","0.0800299136940642","0.0643679409197689","0.0956918864683596"
"3 Weniger wichtig","2008","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2008","66 +","kein Migrationshintergrund","219","0.0603927594398029","0.0528128321105719","0.0679726867690338"
"3 Weniger wichtig","2008","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2008","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2008","17-34","kein Migrationshintergrund","218","0.0669256942595533","0.0585011910790135","0.0753501974400931"
"4 Ganz unwichtig","2008","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2008","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2008","35-65","kein Migrationshintergrund","588","0.091224935185882","0.0853480925351036","0.0971017778366603"
"4 Ganz unwichtig","2008","35-65","direkter Migrationshintergrund","44","0.0530517214818601","0.0401143422940968","0.0659891006696234"
"4 Ganz unwichtig","2008","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2008","66 +","kein Migrationshintergrund","209","0.0699475215780471","0.0618315723703746","0.0780634707857197"
"4 Ganz unwichtig","2008","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2008","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2009","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2009","17-34","kein Migrationshintergrund","","","",""
