year,bula_h,sampreg,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Saxony-Anhalt,East,Unimportant,0.06235,40,825,0.04584,0.07886
2016,Thuringa,East,Very important,0.37175,476,865,0.33953,0.40398
2016,Thuringa,East,Important,0.33804,326,865,0.30649,0.36958
2016,Thuringa,East,Less important,0.07636,63,865,0.05865,0.09407
2021,Schleswig-Holstein,West,Very important,0.33943,362,699,0.30430,0.37455
2021,Schleswig-Holstein,West,Important,0.25047,227,699,0.21833,0.28262
2021,Schleswig-Holstein,West,Less important,0.11338,78,699,0.08986,0.13690
2021,Schleswig-Holstein,West,Unimportant,0.05141,32,699,0.03502,0.06779
2021,Hamburg,West,Very important,0.32814,174,357,0.27936,0.37691
2021,Hamburg,West,Important,0.26762,131,357,0.22163,0.31361
2021,Hamburg,West,Less important,0.15277,52,357,0.11540,0.19014
2021,Lower Saxony,West,Very important,0.35193,784,1647,0.32886,0.37500
2021,Lower Saxony,West,Important,0.27979,570,1647,0.25811,0.30148
2021,Lower Saxony,West,Less important,0.09833,191,1647,0.08394,0.11271
2021,Lower Saxony,West,Unimportant,0.06824,102,1647,0.05605,0.08042
2021,Bremen,West,Very important,0.29331,46,91,0.19925,0.38737
2021,Bremen,West,Important,0.27047,45,91,0.17870,0.36224
2021,North Rhine-Westphalia,West,Very important,0.36861,1760,3536,0.35271,0.38452
2021,North Rhine-Westphalia,West,Important,0.26346,1124,3536,0.24893,0.27798
2021,North Rhine-Westphalia,West,Less important,0.10565,407,3536,0.09552,0.11579
2021,North Rhine-Westphalia,West,Unimportant,0.07202,245,3536,0.06350,0.08054
2021,Hesse,West,Very important,0.32672,481,1069,0.29859,0.35485
2021,Hesse,West,Important,0.28081,349,1069,0.25386,0.30776
2021,Hesse,West,Less important,0.14788,152,1069,0.12659,0.16917
2021,Hesse,West,Unimportant,0.07282,87,1069,0.05724,0.08840
2021,"Rhineland-Palatinate, Saarland",West,Very important,0.35519,406,844,0.32289,0.38750
2021,"Rhineland-Palatinate, Saarland",West,Important,0.28645,293,844,0.25593,0.31697
2021,"Rhineland-Palatinate, Saarland",West,Less important,0.08969,93,844,0.07040,0.10897
2021,"Rhineland-Palatinate, Saarland",West,Unimportant,0.07414,52,844,0.05645,0.09183
2021,Baden-Wuerttemberg,West,Very important,0.34358,948,1932,0.32240,0.36476
2021,Baden-Wuerttemberg,West,Important,0.27372,644,1932,0.25383,0.29361
2021,Baden-Wuerttemberg,West,Less important,0.13165,237,1932,0.11657,0.14673
2021,Baden-Wuerttemberg,West,Unimportant,0.05306,103,1932,0.04306,0.06306
2021,Bavaria,West,Very important,0.33174,1265,2639,0.31378,0.34971
2021,Bavaria,West,Important,0.27803,881,2639,0.26094,0.29513
2021,Bavaria,West,Less important,0.11170,296,2639,0.09968,0.12372
2021,Bavaria,West,Unimportant,0.07613,197,2639,0.06601,0.08625
2021,Berlin,West,Very important,0.32843,187,492,0.28689,0.36997
2021,Berlin,West,Important,0.22702,133,492,0.18997,0.26407
2021,Berlin,West,Less important,0.15432,99,492,0.12237,0.18627
2021,Berlin,West,Unimportant,0.11768,73,492,0.08918,0.14618
2021,Berlin,East,Very important,0.38124,137,264,0.32254,0.43994
2021,Berlin,East,Important,0.21463,87,264,0.16501,0.26425
2021,Berlin,East,Less important,0.09851,40,264,0.06249,0.13453
2021,Brandenburg,East,Very important,0.39611,352,653,0.35857,0.43365
2021,Brandenburg,East,Important,0.28963,206,653,0.25481,0.32445
2021,Brandenburg,East,Less important,0.05717,52,653,0.03935,0.07499
2021,Brandenburg,East,Unimportant,0.06171,43,653,0.04324,0.08018
2021,Mecklenburg-Western Pomerania,East,Very important,0.33530,193,365,0.28680,0.38380
2021,Mecklenburg-Western Pomerania,East,Important,0.33892,133,365,0.29029,0.38755
2021,Mecklenburg-Western Pomerania,East,Less important,0.10294,39,365,0.07173,0.13416
2021,Saxony,East,Very important,0.38732,576,1091,0.35840,0.41624
2021,Saxony,East,Important,0.30326,366,1091,0.27597,0.33055
2021,Saxony,East,Less important,0.08435,101,1091,0.06785,0.10085
2021,Saxony,East,Unimportant,0.04337,48,1091,0.03128,0.05546
2021,Saxony-Anhalt,East,Very important,0.32090,267,536,0.28134,0.36046
2021,Saxony-Anhalt,East,Important,0.31927,204,536,0.27977,0.35878
2021,Saxony-Anhalt,East,Less important,0.13996,65,536,0.11056,0.16936
2021,Thuringa,East,Very important,0.37121,291,568,0.33145,0.41098
2021,Thuringa,East,Important,0.31651,224,568,0.27823,0.35480
2021,Thuringa,East,Less important,0.08824,53,568,0.06489,0.11158
