year,migback,regtyp,plb0111,proportion,n,lower_confidence,upper_confidence
2011,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.04542626011200996,41903,0.04343241349398427,0.04742010673003565
2011,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.037958929682638455,41903,0.036129198462269134,0.039788660903007776
2011,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.024891101431238332,41903,0.023399399231951744,0.02638280363052492
2011,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.024268823895457373,41903,0.02279541608119458,0.025742231709720165
2011,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.01431238332296204,41903,0.013175124950525618,0.015449641695398463
2011,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.009956440572495333,41903,0.009005807942227355,0.010907073202763311
2011,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.008089607965152458,41903,0.007231911795046798,0.008947304135258119
2011,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.006222775357809583,41903,0.005469818498144336,0.00697573221747483
2011,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.005600497822028625,41903,0.0048859566165298865,0.006315039027527364
2011,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.005600497822028625,41903,0.0048859566165298865,0.006315039027527364
2011,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.004978220286247666,41903,0.004304333622881307,0.005652106949614026
2011,indirekter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0006222775357809583,41903,0.00038350168201422945,0.0008610533895476872
2011,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0006222775357809583,41903,0.00038350168201422945,0.0008610533895476872
2013,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.2619047619047619,44486,0.2578190071790374,0.26599051663048645
2013,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.18085106382978725,44486,0.1772743321423843,0.18442779551719019
2013,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.1529888551165147,44486,0.1496436800406412,0.15633403019238817
2013,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.1347517730496454,44486,0.13157868593297822,0.13792486016631256
2013,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.04508611955420466,44486,0.04315793799574274,0.047014301112666586
2013,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.04305977710233029,44486,0.04117342532287199,0.04494612888178859
2013,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.04204660587639311,44486,0.04018159205406961,0.04391161969871661
2013,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.036980749746707196,44486,0.035227072235311026,0.03873442725810337
2013,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.0243161094224924,44486,0.022884758888553007,0.025747459956431795
2013,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.019250253292806486,44486,0.017973397888261723,0.02052710869735125
2013,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.018743667679837893,44486,0.017483399657731626,0.02000393570194416
2013,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.010131712259371834,44486,0.009201087673596167,0.011062336845147501
2013,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.010131712259371834,44486,0.009201087673596167,0.011062336845147501
2013,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.006585612968591692,44486,0.00583397671839071,0.007337249218792675
2013,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.005572441742654508,44486,0.004880684465318504,0.0062641990199905125
2013,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.005065856129685917,44486,0.0044061234671423435,0.0057255887922294905
2013,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0025329280648429585,44486,0.0020658331873674527,0.0030000229423184643
2017,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.2026987386330302,45410,0.19900116297520462,0.20639631429085578
2017,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.12907010853622763,45410,0.1259863188172186,0.13215389825523666
2017,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.11733646230566148,45410,0.1143764439193462,0.12029648069197676
2017,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.11616309768260487,45410,0.11321595964343188,0.11911023572177785
2017,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.08741566441771781,45410,0.08481783005703647,0.09001349877839915
2017,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.0753886770313875,45410,0.07296031750834256,0.07781703655443245
2017,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.058081548841302434,45410,0.05593022362822378,0.06023287405438109
2017,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.04458785567615137,45410,0.042689471992900435,0.0464862393594023
2017,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.04253446758580229,45410,0.04067832046797576,0.04439061470362882
2017,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.03314755060134937,45410,0.031500958065321966,0.034794143137376776
2017,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.031387503666764446,45410,0.029783764475098604,0.03299124285843029
2017,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.017893810501613375,45410,0.016674509413573072,0.01911311158965368
2017,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.013787034320915225,45410,0.012714524932144849,0.014859543709685601
2017,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.011146963919037842,45410,0.010181303359805542,0.012112624478270141
2017,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.007626870049867997,45410,0.006826683970025511,0.008427056129710482
2017,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.006160164271047228,45410,0.005440492169492222,0.006879836372602234
2017,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0038134350249339984,45410,0.003246531919368534,0.004380338130499463
2017,indirekter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0017600469345849222,45410,0.0013745153894160927,0.0021455784797537515
