year,pgisced97,regtyp,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Second Stage of Tertiary Education,Urban regions,Yes,0.08336,185,2432,0.07237,0.09434
2001,Second Stage of Tertiary Education,Urban regions,No,0.91664,2247,2432,0.90566,0.92763
2001,Second Stage of Tertiary Education,Rural regions,Yes,0.10077,97,1106,0.08302,0.11852
2001,Second Stage of Tertiary Education,Rural regions,No,0.89923,1009,1106,0.88148,0.91698
2002,No answer / don't know,Urban regions,No,0.93835,107,107,0.89256,0.98414
2002,No answer / don't know,Rural regions,No,0.84639,65,65,0.75804,0.93473
2002,Pre-primary Level,Urban regions,No,0.98589,421,421,0.97461,0.99717
2002,Pre-primary Level,Rural regions,No,0.95791,180,180,0.92850,0.98733
2002,Primary Level,Urban regions,Yes,0.17282,39,220,0.12275,0.22290
2002,Primary Level,Urban regions,No,0.82718,181,220,0.77710,0.87725
2002,Primary Level,Rural regions,No,0.82064,54,54,0.71735,0.92393
2002,Lower Secondary Level,Urban regions,Yes,0.16475,280,1941,0.14824,0.18126
2002,Lower Secondary Level,Urban regions,No,0.83525,1661,1941,0.81874,0.85176
2002,Lower Secondary Level,Rural regions,Yes,0.13179,120,934,0.11009,0.15350
2002,Lower Secondary Level,Rural regions,No,0.86821,814,934,0.84650,0.88991
2002,Upper Secondary Level,Urban regions,Yes,0.15563,996,7301,0.14732,0.16395
2002,Upper Secondary Level,Urban regions,No,0.84437,6305,7301,0.83605,0.85268
2002,Upper Secondary Level,Rural regions,Yes,0.13233,468,4220,0.12211,0.14256
2002,Upper Secondary Level,Rural regions,No,0.86767,3752,4220,0.85744,0.87789
2002,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08317,59,891,0.06503,0.10132
2002,Post-secondary Non-tertiary Level,Urban regions,No,0.91683,832,891,0.89868,0.93497
2002,Post-secondary Non-tertiary Level,Rural regions,No,0.94140,250,250,0.91222,0.97057
2002,First Stage of Tertiary Education,Urban regions,Yes,0.15260,139,1109,0.13142,0.17377
2002,First Stage of Tertiary Education,Urban regions,No,0.84740,970,1109,0.82623,0.86858
2002,First Stage of Tertiary Education,Rural regions,Yes,0.12551,63,624,0.09949,0.15152
2002,First Stage of Tertiary Education,Rural regions,No,0.87449,561,624,0.84848,0.90051
2002,Second Stage of Tertiary Education,Urban regions,Yes,0.08505,218,3219,0.07541,0.09469
2002,Second Stage of Tertiary Education,Urban regions,No,0.91495,3001,3219,0.90531,0.92459
2002,Second Stage of Tertiary Education,Rural regions,Yes,0.10408,116,1311,0.08755,0.12062
2002,Second Stage of Tertiary Education,Rural regions,No,0.89592,1195,1311,0.87938,0.91245
2003,No answer / don't know,Urban regions,No,0.94600,152,152,0.90995,0.98205
2003,No answer / don't know,Rural regions,No,0.90537,76,76,0.83913,0.97162
2003,Pre-primary Level,Urban regions,No,0.99214,414,414,0.98362,1.00066
2003,Pre-primary Level,Rural regions,No,0.98848,193,193,0.97338,1.00357
2003,Primary Level,Urban regions,Yes,0.18454,39,210,0.13195,0.23714
2003,Primary Level,Urban regions,No,0.81546,171,210,0.76286,0.86805
2003,Primary Level,Rural regions,No,0.80525,50,50,0.69436,0.91613
2003,Lower Secondary Level,Urban regions,Yes,0.16039,268,1836,0.14360,0.17718
2003,Lower Secondary Level,Urban regions,No,0.83961,1568,1836,0.82282,0.85640
2003,Lower Secondary Level,Rural regions,Yes,0.13963,116,879,0.11671,0.16256
2003,Lower Secondary Level,Rural regions,No,0.86037,763,879,0.83744,0.88329
2003,Upper Secondary Level,Urban regions,Yes,0.15066,931,7033,0.14230,0.15902
2003,Upper Secondary Level,Urban regions,No,0.84934,6102,7033,0.84098,0.85770
2003,Upper Secondary Level,Rural regions,Yes,0.12896,457,4014,0.11859,0.13933
2003,Upper Secondary Level,Rural regions,No,0.87104,3557,4014,0.86067,0.88141
2003,Post-secondary Non-tertiary Level,Urban regions,Yes,0.07428,60,882,0.05697,0.09160
2003,Post-secondary Non-tertiary Level,Urban regions,No,0.92572,822,882,0.90840,0.94303
2003,Post-secondary Non-tertiary Level,Rural regions,No,0.94169,254,254,0.91281,0.97056
2003,First Stage of Tertiary Education,Urban regions,Yes,0.16345,149,1064,0.14122,0.18568
2003,First Stage of Tertiary Education,Urban regions,No,0.83655,915,1064,0.81432,0.85878
2003,First Stage of Tertiary Education,Rural regions,Yes,0.13904,69,615,0.11167,0.16641
2003,First Stage of Tertiary Education,Rural regions,No,0.86096,546,615,0.83359,0.88833
2003,Second Stage of Tertiary Education,Urban regions,Yes,0.09459,235,3079,0.08425,0.10493
2003,Second Stage of Tertiary Education,Urban regions,No,0.90541,2844,3079,0.89507,0.91575
2003,Second Stage of Tertiary Education,Rural regions,Yes,0.10319,111,1255,0.08635,0.12002
2003,Second Stage of Tertiary Education,Rural regions,No,0.89681,1144,1255,0.87998,0.91365
2004,No answer / don't know,Urban regions,No,0.94646,172,172,0.91272,0.98020
2004,No answer / don't know,Rural regions,No,0.88313,75,75,0.80993,0.95633
2004,Pre-primary Level,Urban regions,No,0.99784,439,439,0.99349,1.00219
2004,Primary Level,Urban regions,Yes,0.21233,36,195,0.15478,0.26987
2004,Primary Level,Urban regions,No,0.78767,159,195,0.73013,0.84522
2004,Primary Level,Rural regions,No,0.83617,49,49,0.73147,0.94088
2004,Lower Secondary Level,Urban regions,Yes,0.16588,263,1729,0.14834,0.18341
2004,Lower Secondary Level,Urban regions,No,0.83412,1466,1729,0.81659,0.85166
2004,Lower Secondary Level,Rural regions,Yes,0.14803,114,830,0.12385,0.17220
2004,Lower Secondary Level,Rural regions,No,0.85197,716,830,0.82780,0.87615
2004,Upper Secondary Level,Urban regions,Yes,0.15611,951,6804,0.14748,0.16473
2004,Upper Secondary Level,Urban regions,No,0.84389,5853,6804,0.83527,0.85252
2004,Upper Secondary Level,Rural regions,Yes,0.13707,463,3925,0.12631,0.14783
2004,Upper Secondary Level,Rural regions,No,0.86293,3462,3925,0.85217,0.87369
2004,Post-secondary Non-tertiary Level,Urban regions,Yes,0.06895,57,886,0.05226,0.08565
2004,Post-secondary Non-tertiary Level,Urban regions,No,0.93105,829,886,0.91435,0.94774
2004,Post-secondary Non-tertiary Level,Rural regions,No,0.91676,247,247,0.88224,0.95128
2004,First Stage of Tertiary Education,Urban regions,Yes,0.15721,140,1039,0.13507,0.17935
2004,First Stage of Tertiary Education,Urban regions,No,0.84279,899,1039,0.82065,0.86493
2004,First Stage of Tertiary Education,Rural regions,Yes,0.14709,72,598,0.11868,0.17550
2004,First Stage of Tertiary Education,Rural regions,No,0.85291,526,598,0.82450,0.88132
2004,Second Stage of Tertiary Education,Urban regions,Yes,0.10455,244,3034,0.09366,0.11544
2004,Second Stage of Tertiary Education,Urban regions,No,0.89545,2790,3034,0.88456,0.90634
2004,Second Stage of Tertiary Education,Rural regions,Yes,0.09586,110,1253,0.07956,0.11217
2004,Second Stage of Tertiary Education,Rural regions,No,0.90414,1143,1253,0.88783,0.92044
2005,No answer / don't know,Urban regions,No,0.97975,202,202,0.96028,0.99923
2005,No answer / don't know,Rural regions,No,0.91565,93,93,0.85887,0.97244
2005,Pre-primary Level,Urban regions,No,0.99652,445,445,0.99104,1.00200
2005,Pre-primary Level,Rural regions,No,0.99364,199,199,0.98256,1.00471
2005,Primary Level,Urban regions,Yes,0.19143,35,188,0.13504,0.24782
2005,Primary Level,Urban regions,No,0.80857,153,188,0.75218,0.86496
2005,Primary Level,Rural regions,No,0.86789,50,50,0.77308,0.96270
2005,Lower Secondary Level,Urban regions,Yes,0.15315,239,1618,0.13560,0.17070
2005,Lower Secondary Level,Urban regions,No,0.84685,1379,1618,0.82930,0.86440
2005,Lower Secondary Level,Rural regions,Yes,0.15906,113,755,0.13296,0.18517
2005,Lower Secondary Level,Rural regions,No,0.84094,642,755,0.81483,0.86704
2005,Upper Secondary Level,Urban regions,Yes,0.15578,933,6458,0.14693,0.16462
2005,Upper Secondary Level,Urban regions,No,0.84422,5525,6458,0.83538,0.85307
2005,Upper Secondary Level,Rural regions,Yes,0.14133,476,3723,0.13014,0.15252
2005,Upper Secondary Level,Rural regions,No,0.85867,3247,3723,0.84748,0.86986
2005,Post-secondary Non-tertiary Level,Urban regions,Yes,0.06524,53,857,0.04869,0.08178
2005,Post-secondary Non-tertiary Level,Urban regions,No,0.93476,804,857,0.91822,0.95131
2005,Post-secondary Non-tertiary Level,Rural regions,No,0.92226,246,246,0.88873,0.95579
2005,First Stage of Tertiary Education,Urban regions,Yes,0.16304,144,981,0.13991,0.18617
2005,First Stage of Tertiary Education,Urban regions,No,0.83696,837,981,0.81383,0.86009
2005,First Stage of Tertiary Education,Rural regions,Yes,0.14635,70,567,0.11723,0.17547
2005,First Stage of Tertiary Education,Rural regions,No,0.85365,497,567,0.82453,0.88277
2005,Second Stage of Tertiary Education,Urban regions,Yes,0.10392,248,2945,0.09290,0.11494
2005,Second Stage of Tertiary Education,Urban regions,No,0.89608,2697,2945,0.88506,0.90710
2005,Second Stage of Tertiary Education,Rural regions,Yes,0.08372,97,1201,0.06805,0.09939
2005,Second Stage of Tertiary Education,Rural regions,No,0.91628,1104,1201,0.90061,0.93195
2006,No answer / don't know,Urban regions,No,0.94339,212,212,0.91221,0.97458
2006,No answer / don't know,Rural regions,No,0.84522,95,95,0.77210,0.91834
2006,Pre-primary Level,Urban regions,No,0.99014,271,271,0.97836,1.00193
2006,Primary Level,Urban regions,Yes,0.20371,33,175,0.14386,0.26355
2006,Primary Level,Urban regions,No,0.79629,142,175,0.73645,0.85614
2006,Primary Level,Rural regions,No,0.84567,54,54,0.74841,0.94293
2006,Lower Secondary Level,Urban regions,Yes,0.17569,266,1624,0.15718,0.19420
2006,Lower Secondary Level,Urban regions,No,0.82431,1358,1624,0.80580,0.84282
2006,Lower Secondary Level,Rural regions,Yes,0.14592,115,842,0.12206,0.16978
2006,Lower Secondary Level,Rural regions,No,0.85408,727,842,0.83022,0.87794
2006,Upper Secondary Level,Urban regions,Yes,0.15804,1020,6964,0.14947,0.16661
2006,Upper Secondary Level,Urban regions,No,0.84196,5944,6964,0.83339,0.85053
2006,Upper Secondary Level,Rural regions,Yes,0.14219,532,4081,0.13148,0.15291
2006,Upper Secondary Level,Rural regions,No,0.85781,3549,4081,0.84709,0.86852
2006,Post-secondary Non-tertiary Level,Urban regions,Yes,0.07380,57,915,0.05685,0.09075
2006,Post-secondary Non-tertiary Level,Urban regions,No,0.92620,858,915,0.90925,0.94315
2006,Post-secondary Non-tertiary Level,Rural regions,No,0.94242,278,278,0.91498,0.96985
2006,First Stage of Tertiary Education,Urban regions,Yes,0.16305,157,1027,0.14045,0.18566
2006,First Stage of Tertiary Education,Urban regions,No,0.83695,870,1027,0.81434,0.85955
2006,First Stage of Tertiary Education,Rural regions,Yes,0.13815,74,618,0.11092,0.16538
2006,First Stage of Tertiary Education,Rural regions,No,0.86185,544,618,0.83462,0.88908
2006,Second Stage of Tertiary Education,Urban regions,Yes,0.10150,280,3243,0.09110,0.11189
2006,Second Stage of Tertiary Education,Urban regions,No,0.89850,2963,3243,0.88811,0.90890
2006,Second Stage of Tertiary Education,Rural regions,Yes,0.09695,124,1328,0.08103,0.11287
2006,Second Stage of Tertiary Education,Rural regions,No,0.90305,1204,1328,0.88713,0.91897
2007,No answer / don't know,Urban regions,No,0.93014,213,213,0.89583,0.96446
2007,No answer / don't know,Rural regions,No,0.86163,103,103,0.79463,0.92864
2007,Pre-primary Level,Urban regions,No,0.98644,225,225,0.97129,1.00158
2007,Primary Level,Urban regions,Yes,0.22121,33,148,0.15411,0.28831
2007,Primary Level,Urban regions,No,0.77879,115,148,0.71169,0.84589
2007,Primary Level,Rural regions,No,0.87870,56,56,0.79241,0.96498
2007,Lower Secondary Level,Urban regions,Yes,0.15879,224,1449,0.13996,0.17761
2007,Lower Secondary Level,Urban regions,No,0.84121,1225,1449,0.82239,0.86004
2007,Lower Secondary Level,Rural regions,Yes,0.14748,110,740,0.12192,0.17305
2007,Lower Secondary Level,Rural regions,No,0.85252,630,740,0.82695,0.87808
2007,Upper Secondary Level,Urban regions,Yes,0.15718,939,6457,0.14830,0.16606
2007,Upper Secondary Level,Urban regions,No,0.84282,5518,6457,0.83394,0.85170
2007,Upper Secondary Level,Rural regions,Yes,0.14008,503,3817,0.12907,0.15109
2007,Upper Secondary Level,Rural regions,No,0.85992,3314,3817,0.84891,0.87093
2007,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08802,71,873,0.06921,0.10683
2007,Post-secondary Non-tertiary Level,Urban regions,No,0.91198,802,873,0.89317,0.93079
2007,Post-secondary Non-tertiary Level,Rural regions,No,0.92485,272,272,0.89346,0.95623
2007,First Stage of Tertiary Education,Urban regions,Yes,0.16346,141,936,0.13975,0.18716
2007,First Stage of Tertiary Education,Urban regions,No,0.83654,795,936,0.81284,0.86025
2007,First Stage of Tertiary Education,Rural regions,Yes,0.15113,73,586,0.12210,0.18015
2007,First Stage of Tertiary Education,Rural regions,No,0.84887,513,586,0.81985,0.87790
2007,Second Stage of Tertiary Education,Urban regions,Yes,0.10764,285,3108,0.09674,0.11854
2007,Second Stage of Tertiary Education,Urban regions,No,0.89236,2823,3108,0.88146,0.90326
2007,Second Stage of Tertiary Education,Rural regions,Yes,0.09866,125,1271,0.08226,0.11506
2007,Second Stage of Tertiary Education,Rural regions,No,0.90134,1146,1271,0.88494,0.91774
2008,No answer / don't know,Urban regions,No,0.96762,215,215,0.94391,0.99134
2008,No answer / don't know,Rural regions,No,0.84839,106,106,0.77980,0.91699
2008,Pre-primary Level,Urban regions,No,0.98786,232,232,0.97373,1.00198
2008,Pre-primary Level,Rural regions,No,0.98107,116,116,0.95615,1.00598
2008,Primary Level,Urban regions,No,0.83752,109,109,0.76795,0.90709
2008,Primary Level,Rural regions,No,0.83389,41,41,0.71856,0.94923
2008,Lower Secondary Level,Urban regions,Yes,0.16441,209,1322,0.14443,0.18440
2008,Lower Secondary Level,Urban regions,No,0.83559,1113,1322,0.81560,0.85557
2008,Lower Secondary Level,Rural regions,Yes,0.15042,103,673,0.12339,0.17745
2008,Lower Secondary Level,Rural regions,No,0.84958,570,673,0.82255,0.87661
2008,Upper Secondary Level,Urban regions,Yes,0.15698,900,6081,0.14784,0.16613
2008,Upper Secondary Level,Urban regions,No,0.84302,5181,6081,0.83387,0.85216
2008,Upper Secondary Level,Rural regions,Yes,0.14148,479,3605,0.13010,0.15286
2008,Upper Secondary Level,Rural regions,No,0.85852,3126,3605,0.84714,0.86990
2008,Post-secondary Non-tertiary Level,Urban regions,Yes,0.07913,58,808,0.06051,0.09776
2008,Post-secondary Non-tertiary Level,Urban regions,No,0.92087,750,808,0.90224,0.93949
2008,Post-secondary Non-tertiary Level,Rural regions,No,0.91853,258,258,0.88509,0.95198
2008,First Stage of Tertiary Education,Urban regions,Yes,0.15786,131,874,0.13367,0.18205
2008,First Stage of Tertiary Education,Urban regions,No,0.84214,743,874,0.81795,0.86633
2008,First Stage of Tertiary Education,Rural regions,Yes,0.14860,69,536,0.11846,0.17875
2008,First Stage of Tertiary Education,Rural regions,No,0.85140,467,536,0.82125,0.88154
2008,Second Stage of Tertiary Education,Urban regions,Yes,0.09887,264,2974,0.08814,0.10960
2008,Second Stage of Tertiary Education,Urban regions,No,0.90113,2710,2974,0.89040,0.91186
2008,Second Stage of Tertiary Education,Rural regions,Yes,0.10765,124,1208,0.09016,0.12513
2008,Second Stage of Tertiary Education,Rural regions,No,0.89235,1084,1208,0.87487,0.90984
2009,No answer / don't know,Urban regions,No,0.97979,202,202,0.96033,0.99924
2009,No answer / don't know,Rural regions,No,0.76846,106,106,0.68777,0.84914
2009,Pre-primary Level,Urban regions,No,0.99878,216,216,0.99411,1.00345
2009,Pre-primary Level,Rural regions,No,0.99032,93,93,0.97030,1.01033
2009,Primary Level,Urban regions,No,0.83124,100,100,0.75746,0.90502
2009,Primary Level,Rural regions,No,0.80207,34,34,0.66613,0.93802
2009,Lower Secondary Level,Urban regions,Yes,0.14875,179,1183,0.12846,0.16904
2009,Lower Secondary Level,Urban regions,No,0.85125,1004,1183,0.83096,0.87154
2009,Lower Secondary Level,Rural regions,Yes,0.14859,93,595,0.11999,0.17720
2009,Lower Secondary Level,Rural regions,No,0.85141,502,595,0.82280,0.88001
2009,Upper Secondary Level,Urban regions,Yes,0.16604,867,5575,0.15627,0.17581
2009,Upper Secondary Level,Urban regions,No,0.83396,4708,5575,0.82419,0.84373
2009,Upper Secondary Level,Rural regions,Yes,0.13636,466,3444,0.12489,0.14782
2009,Upper Secondary Level,Rural regions,No,0.86364,2978,3444,0.85218,0.87511
2009,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09459,61,734,0.07340,0.11577
2009,Post-secondary Non-tertiary Level,Urban regions,No,0.90541,673,734,0.88423,0.92660
2009,Post-secondary Non-tertiary Level,Rural regions,No,0.90585,240,240,0.86882,0.94287
2009,First Stage of Tertiary Education,Urban regions,Yes,0.15961,130,803,0.13426,0.18496
2009,First Stage of Tertiary Education,Urban regions,No,0.84039,673,803,0.81504,0.86574
2009,First Stage of Tertiary Education,Rural regions,Yes,0.15032,69,519,0.11954,0.18110
2009,First Stage of Tertiary Education,Rural regions,No,0.84968,450,519,0.81890,0.88046
2009,Second Stage of Tertiary Education,Urban regions,Yes,0.10154,253,2819,0.09038,0.11269
2009,Second Stage of Tertiary Education,Urban regions,No,0.89846,2566,2819,0.88731,0.90962
2009,Second Stage of Tertiary Education,Rural regions,Yes,0.09186,128,1204,0.07554,0.10819
2009,Second Stage of Tertiary Education,Rural regions,No,0.90814,1076,1204,0.89181,0.92446
2010,No answer / don't know,Urban regions,No,0.95723,205,205,0.92947,0.98500
2010,No answer / don't know,Rural regions,No,0.73983,90,90,0.64868,0.83098
2010,Pre-primary Level,Urban regions,No,0.98370,279,279,0.96882,0.99859
2010,Pre-primary Level,Rural regions,No,0.93952,124,124,0.89740,0.98165
2010,Primary Level,Urban regions,No,0.86958,224,224,0.82538,0.91378
2010,Primary Level,Rural regions,No,0.89504,82,82,0.82828,0.96179
2010,Lower Secondary Level,Urban regions,Yes,0.16683,200,1648,0.14882,0.18483
2010,Lower Secondary Level,Urban regions,No,0.83317,1448,1648,0.81517,0.85118
2010,Lower Secondary Level,Rural regions,Yes,0.15279,92,790,0.12769,0.17790
2010,Lower Secondary Level,Rural regions,No,0.84721,698,790,0.82210,0.87231
2010,Upper Secondary Level,Urban regions,Yes,0.15936,896,7103,0.15084,0.16787
2010,Upper Secondary Level,Urban regions,No,0.84064,6207,7103,0.83213,0.84916
2010,Upper Secondary Level,Rural regions,Yes,0.14281,495,4616,0.13271,0.15290
2010,Upper Secondary Level,Rural regions,No,0.85719,4121,4616,0.84710,0.86729
2010,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09194,66,1255,0.07595,0.10793
2010,Post-secondary Non-tertiary Level,Urban regions,No,0.90806,1189,1255,0.89207,0.92405
2010,Post-secondary Non-tertiary Level,Rural regions,No,0.92097,428,428,0.89538,0.94656
2010,First Stage of Tertiary Education,Urban regions,Yes,0.15681,140,979,0.13402,0.17960
2010,First Stage of Tertiary Education,Urban regions,No,0.84319,839,979,0.82040,0.86598
2010,First Stage of Tertiary Education,Rural regions,Yes,0.15304,78,625,0.12479,0.18129
2010,First Stage of Tertiary Education,Rural regions,No,0.84696,547,625,0.81871,0.87521
2010,Second Stage of Tertiary Education,Urban regions,Yes,0.09902,263,3900,0.08964,0.10839
2010,Second Stage of Tertiary Education,Urban regions,No,0.90098,3637,3900,0.89161,0.91036
2010,Second Stage of Tertiary Education,Rural regions,Yes,0.09875,121,1463,0.08346,0.11404
2010,Second Stage of Tertiary Education,Rural regions,No,0.90125,1342,1463,0.88596,0.91654
2011,No answer / don't know,Urban regions,No,0.96278,352,352,0.94298,0.98259
2011,No answer / don't know,Rural regions,No,0.81006,197,197,0.75515,0.86498
2011,Pre-primary Level,Urban regions,No,0.99455,338,338,0.98669,1.00241
2011,Pre-primary Level,Rural regions,No,0.99633,131,131,0.98593,1.00673
2011,Primary Level,Urban regions,Yes,0.19569,44,281,0.14922,0.24216
2011,Primary Level,Urban regions,No,0.80431,237,281,0.75784,0.85078
2011,Primary Level,Rural regions,No,0.78418,107,107,0.70586,0.86250
2011,Lower Secondary Level,Urban regions,Yes,0.16455,244,1904,0.14790,0.18121
2011,Lower Secondary Level,Urban regions,No,0.83545,1660,1904,0.81879,0.85210
2011,Lower Secondary Level,Rural regions,Yes,0.13992,122,1035,0.11877,0.16106
2011,Lower Secondary Level,Rural regions,No,0.86008,913,1035,0.83894,0.88123
2011,Upper Secondary Level,Urban regions,Yes,0.16315,1117,8250,0.15518,0.17113
2011,Upper Secondary Level,Urban regions,No,0.83685,7133,8250,0.82887,0.84482
2011,Upper Secondary Level,Rural regions,Yes,0.14093,678,5578,0.13180,0.15006
2011,Upper Secondary Level,Rural regions,No,0.85907,4900,5578,0.84994,0.86820
2011,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08568,85,1444,0.07124,0.10012
2011,Post-secondary Non-tertiary Level,Urban regions,No,0.91432,1359,1444,0.89988,0.92876
2011,Post-secondary Non-tertiary Level,Rural regions,No,0.91452,518,518,0.89042,0.93862
2011,First Stage of Tertiary Education,Urban regions,Yes,0.15009,142,1092,0.12890,0.17128
2011,First Stage of Tertiary Education,Urban regions,No,0.84991,950,1092,0.82872,0.87110
2011,First Stage of Tertiary Education,Rural regions,Yes,0.15116,90,749,0.12549,0.17683
2011,First Stage of Tertiary Education,Rural regions,No,0.84884,659,749,0.82317,0.87451
2011,Second Stage of Tertiary Education,Urban regions,Yes,0.09337,324,4439,0.08481,0.10194
2011,Second Stage of Tertiary Education,Urban regions,No,0.90663,4115,4439,0.89806,0.91519
2011,Second Stage of Tertiary Education,Rural regions,Yes,0.10108,157,1741,0.08692,0.11524
2011,Second Stage of Tertiary Education,Rural regions,No,0.89892,1584,1741,0.88476,0.91308
2012,No answer / don't know,Urban regions,No,0.96488,261,261,0.94251,0.98726
2012,No answer / don't know,Rural regions,No,0.79852,132,132,0.72983,0.86721
2012,Pre-primary Level,Urban regions,No,0.98581,325,325,0.97293,0.99869
2012,Pre-primary Level,Rural regions,No,0.97659,141,141,0.95154,1.00163
2012,Primary Level,Urban regions,Yes,0.18208,37,257,0.13481,0.22935
2012,Primary Level,Urban regions,No,0.81792,220,257,0.77065,0.86519
2012,Primary Level,Rural regions,No,0.80862,108,108,0.73409,0.88316
2012,Lower Secondary Level,Urban regions,Yes,0.16674,261,1835,0.14968,0.18380
2012,Lower Secondary Level,Urban regions,No,0.83326,1574,1835,0.81620,0.85032
2012,Lower Secondary Level,Rural regions,Yes,0.14713,138,1047,0.12567,0.16860
2012,Lower Secondary Level,Rural regions,No,0.85287,909,1047,0.83140,0.87433
2012,Upper Secondary Level,Urban regions,Yes,0.16723,1138,7946,0.15903,0.17544
2012,Upper Secondary Level,Urban regions,No,0.83277,6808,7946,0.82456,0.84097
2012,Upper Secondary Level,Rural regions,Yes,0.15841,731,5545,0.14880,0.16802
2012,Upper Secondary Level,Rural regions,No,0.84159,4814,5545,0.83198,0.85120
2012,Post-secondary Non-tertiary Level,Urban regions,Yes,0.10908,103,1405,0.09277,0.12538
2012,Post-secondary Non-tertiary Level,Urban regions,No,0.89092,1302,1405,0.87462,0.90723
2012,Post-secondary Non-tertiary Level,Rural regions,Yes,0.06969,36,556,0.04851,0.09088
2012,Post-secondary Non-tertiary Level,Rural regions,No,0.93031,520,556,0.90912,0.95149
2012,First Stage of Tertiary Education,Urban regions,Yes,0.15748,164,1056,0.13550,0.17946
2012,First Stage of Tertiary Education,Urban regions,No,0.84252,892,1056,0.82054,0.86450
2012,First Stage of Tertiary Education,Rural regions,Yes,0.14720,91,738,0.12162,0.17278
2012,First Stage of Tertiary Education,Rural regions,No,0.85280,647,738,0.82722,0.87838
2012,Second Stage of Tertiary Education,Urban regions,Yes,0.09413,335,4375,0.08548,0.10279
2012,Second Stage of Tertiary Education,Urban regions,No,0.90587,4040,4375,0.89721,0.91452
2012,Second Stage of Tertiary Education,Rural regions,Yes,0.11017,171,1759,0.09553,0.12480
2012,Second Stage of Tertiary Education,Rural regions,No,0.88983,1588,1759,0.87520,0.90447
2013,No answer / don't know,Urban regions,No,0.96585,361,361,0.94709,0.98461
2013,No answer / don't know,Rural regions,No,0.73983,159,159,0.67142,0.80824
2013,Pre-primary Level,Urban regions,No,0.97791,442,442,0.96419,0.99163
2013,Pre-primary Level,Rural regions,No,0.99603,177,177,0.98674,1.00532
2013,Primary Level,Urban regions,Yes,0.19226,63,451,0.15585,0.22867
2013,Primary Level,Urban regions,No,0.80774,388,451,0.77133,0.84415
2013,Primary Level,Rural regions,No,0.80840,156,156,0.74644,0.87036
2013,Lower Secondary Level,Urban regions,Yes,0.14865,281,2503,0.13471,0.16259
2013,Lower Secondary Level,Urban regions,No,0.85135,2222,2503,0.83741,0.86529
2013,Lower Secondary Level,Rural regions,Yes,0.14987,126,1189,0.12957,0.17017
2013,Lower Secondary Level,Rural regions,No,0.85013,1063,1189,0.82983,0.87043
2013,Upper Secondary Level,Urban regions,Yes,0.16420,1110,8579,0.15636,0.17204
2013,Upper Secondary Level,Urban regions,No,0.83580,7469,8579,0.82796,0.84364
2013,Upper Secondary Level,Rural regions,Yes,0.15264,693,5528,0.14316,0.16212
2013,Upper Secondary Level,Rural regions,No,0.84736,4835,5528,0.83788,0.85684
2013,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09028,104,1726,0.07676,0.10381
2013,Post-secondary Non-tertiary Level,Urban regions,No,0.90972,1622,1726,0.89619,0.92324
2013,Post-secondary Non-tertiary Level,Rural regions,Yes,0.08094,44,632,0.05966,0.10222
2013,Post-secondary Non-tertiary Level,Rural regions,No,0.91906,588,632,0.89778,0.94034
2013,First Stage of Tertiary Education,Urban regions,Yes,0.19020,163,1030,0.16622,0.21418
2013,First Stage of Tertiary Education,Urban regions,No,0.80980,867,1030,0.78582,0.83378
2013,First Stage of Tertiary Education,Rural regions,Yes,0.15211,82,682,0.12514,0.17909
2013,First Stage of Tertiary Education,Rural regions,No,0.84789,600,682,0.82091,0.87486
2013,Second Stage of Tertiary Education,Urban regions,Yes,0.09624,377,5000,0.08806,0.10441
2013,Second Stage of Tertiary Education,Urban regions,No,0.90376,4623,5000,0.89559,0.91194
2013,Second Stage of Tertiary Education,Rural regions,Yes,0.09690,162,1851,0.08342,0.11038
2013,Second Stage of Tertiary Education,Rural regions,No,0.90310,1689,1851,0.88962,0.91658
2014,No answer / don't know,Urban regions,No,0.96732,386,386,0.94956,0.98508
2014,No answer / don't know,Rural regions,No,0.77029,191,191,0.71047,0.83010
2014,Pre-primary Level,Urban regions,No,0.98150,289,289,0.96594,0.99706
2014,Pre-primary Level,Rural regions,No,0.99157,150,150,0.97690,1.00625
2014,Primary Level,Urban regions,Yes,0.20672,50,355,0.16454,0.24891
2014,Primary Level,Urban regions,No,0.79328,305,355,0.75109,0.83546
2014,Primary Level,Rural regions,No,0.78708,127,127,0.71560,0.85856
2014,Lower Secondary Level,Urban regions,Yes,0.15997,251,2068,0.14417,0.17577
2014,Lower Secondary Level,Urban regions,No,0.84003,1817,2068,0.82423,0.85583
2014,Lower Secondary Level,Rural regions,Yes,0.15750,134,1038,0.13533,0.17967
2014,Lower Secondary Level,Rural regions,No,0.84250,904,1038,0.82033,0.86467
2014,Upper Secondary Level,Urban regions,Yes,0.17280,1078,7573,0.16429,0.18132
2014,Upper Secondary Level,Urban regions,No,0.82720,6495,7573,0.81868,0.83571
2014,Upper Secondary Level,Rural regions,Yes,0.16827,704,4937,0.15783,0.17870
2014,Upper Secondary Level,Rural regions,No,0.83173,4233,4937,0.82130,0.84217
